Attacker,Fast Move,Charged Move,Level,"Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Arceus (Ghost), Tier 5","Arceus (Ghost), Tier 5","Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Shadow Rider), Tier 5","Calyrex (Shadow Rider), Tier 5","Cosmoem, Tier 5","Cosmoem, Tier 5","Cosmog, Tier 5","Cosmog, Tier 5","Hoopa, Tier 5","Hoopa, Tier 5","Jirachi, Tier 5","Jirachi, Tier 5","Lugia (Apex), Tier 5","Lugia (Apex), Tier 5","Lugia, Tier 5","Lugia, Tier 5","Lunala, Tier 5","Lunala, Tier 5","Mew, Tier 5","Mew, Tier 5","Necrozma, Tier 5","Necrozma, Tier 5","Necrozma (Dawn Wings), Tier 5","Necrozma (Dawn Wings), Tier 5","Necrozma (Dusk Mane), Tier 5","Necrozma (Dusk Mane), Tier 5","Necrozma (Ultra), Tier 5","Necrozma (Ultra), Tier 5","Solgaleo, Tier 5","Solgaleo, Tier 5","Spectrier, Tier 5","Spectrier, Tier 5","Victini, Tier 5","Victini, Tier 5","Azelf, Tier 5","Azelf, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Giratina, Tier 5","Giratina, Tier 5","Giratina (Origin), Tier 5","Giratina (Origin), Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Uxie, Tier 5","Uxie, Tier 5","Blacephalon, Ultra Beast Tier","Blacephalon, Ultra Beast Tier"
Hoopa,Astonish,Shadow Ball,45,1.2813950391456697,1.9324951,1.3387985575846881,2.7524705,1.3786515743044048,2.485929,1.2014743833789192,2.4881752,1.3198388568268637,2.5395653,1.5186764071565042,1.3352755,1.4258418858570479,2.3564022,1.3901449467736302,0.68959105,1.530549077438436,1.2975311,1.3369049053897797,2.1452389,1.2006729366571802,2.6092823,1.3337695566096606,3.1249173,1.3923710879490165,1.2082742,1.386677981244761,2.1378863,1.3985154295121667,1.962427,1.3901307660393702,1.4212539,1.3952190235083732,2.2674766,1.386307267959509,2.0434406,1.4002325339328998,1.8989352,1.9283634066161226,1.7449865,1.3256517231210938,2.1263044,1.1912901676377268,1.577202,1.344433368761419,2.5025387,1.339488029197114,1.2495669,1.8900337057474308,0.66778773,1.3784480161592996,3.176833200000001,1.3584862148495822,2.2296302,1.4481138382460634,2.3422074,1.866208786937218,2.1750422000000005,1.3716139622726684,2.519097,1.3186851515464857,2.1849450000000004,1.2505865976283002,2.1229532,1.3886893331398884,2.6467993000000005,1.6217512052417251,2.5666296
Shadow Absol,Snarl,Dark Pulse or Payback,50,1.3769902710365876,1.8787413000000004,1.3745297509428276,2.6695604,1.4290653442392163,2.3017250000000002,1.3409065580916677,2.2941098000000006,1.2929730657198657,2.4354692,1.1453143397948458,1.2073818,1.2970389596009269,2.1195817,1.2831791335874032,0.5970459600000001,1.2326609628204908,1.1387273,1.5397784868986426,2.1203365,1.2878551140621024,2.512537,1.352590947867767,2.9631433,1.4599731263665467,1.1914893,1.5024270810189517,2.102962,1.4697210413237185,1.9115665,1.4819535473671062,1.4064244,1.499005313920711,2.2545304,1.5943837360313569,2.1049876,1.4600865630607611,1.898484,1.27756057263813,1.4879643,1.472372927516533,2.0599957,1.2776969589949683,1.508956,1.3901374416646077,2.356624,1.407942336918016,1.2432733,1.1968309424375938,0.5788403,1.3535408839048761,3.0479443,1.3452772686242722,2.0955198000000004,1.3704934709488377,2.122776,1.3173877354578607,1.880068,1.3476857920021892,2.4530742,1.4156282273957799,2.109551,1.268128942386444,2.0314367000000004,1.3116394344121787,2.4414496,1.1941056905562666,2.3191798
Mega Gengar,Lick or Shadow Claw,Shadow Ball,50,0.9999999999999999,1.3732258000000002,1.0,1.9255042,0.9999999999999999,1.6845789000000004,0.9999999999999999,1.6973440000000004,1.0,1.7934968,1.0601717438443767,0.93920434,1.0,1.6410784,0.9999999999999999,0.4805365500000001,1.0,0.8945233,1.0,1.5063809,1.0,1.8330598,1.0,2.183484,1.0,0.840923,1.0,1.4623407,1.0,1.355837,1.0,0.9806581,1.0,1.5751228,1.0,1.4129318,1.0,1.3350472,1.0,1.0970333,1.0,1.4895636,1.0,1.1431564,1.0,1.762885,1.0,0.8850673,1.0,0.44314355,1.0,2.1987963,0.9999999999999999,1.5402990000000005,1.0,1.5575051,1.0,1.3764044,1.0,1.7447695,1.0,1.5539751,0.9999999999999999,1.5501800000000003,1.0,1.8780175,1.0307319497888328,1.7062597
Shadow Houndoom,Snarl or Fire Fang,Foul Play,45,1.3210307673954285,1.8628643,1.4747998203316204,2.7051349,1.3575504258440363,2.3324633,1.1714714171375298,2.343027,1.1953538656860623,2.3013194,1.1075990282533923,1.2081169,1.3282703274080103,2.2269218,1.2914867687596276,0.6428215,1.167571321448412,1.1587834,1.2939357736450816,2.0406718,1.2839027295207364,2.5675583,1.3897375273110304,3.0199149,1.486621292999413,1.2188728,1.4009203234144236,2.0969522,1.482267394176541,1.9861841,1.4246536866220587,1.4485112,1.412789998973811,2.2736633,1.459380710388728,2.052952,1.4493103922313946,1.8896804,1.2987333880120295,1.5291345,1.387230616630556,2.074989,1.176549271829494,1.538795,1.307589952045722,2.3932016,1.4173702728657058,1.2324071,1.1878250863785689,0.5898108,1.3756934939493175,3.1194854000000007,1.3501301534027776,2.142433,1.3905327880436076,2.2004614,1.2691398037084962,1.8945676000000005,1.3058740297295954,2.4080777,1.3064728460243258,2.1134634000000005,1.2160552310128114,2.0433648,1.3430332756206234,2.5225880000000003,1.1547426073247222,2.2943888
Hydreigon,Bite,Brutal Swing,45,1.2152804113211062,1.8219754,1.243277586566086,2.6030397,1.2477391744547386,2.2644439,1.103444309808594,2.2661235,1.1800696516279487,2.3460898,1.0379572779727002,1.1897435,1.3635298549241486,2.3382535,1.3767707511277905,0.6954485,1.1252012634849289,1.1718974,1.2402189279469635,2.0390263,1.122008731263322,2.5010264,1.2377276788274987,2.950618,1.391364782001011,1.1864573,1.2734610942109568,2.0214217,1.398076194679972,1.9503157,1.3759591295970752,1.4232656,1.3704462365766603,2.2833138,1.3467698931936032,2.0276153,1.4238861310107556,1.9189032,1.1936481025825683,1.4856371,1.230147682394211,2.0130973,1.1259276694058753,1.498713,1.294531388376957,2.5054505,1.199944626365532,1.1883603,1.0055921042273657,0.56958884,1.2785367712235662,3.0836900000000007,1.293099434608985,2.179803,1.3212030141052444,2.2354753,1.1903509701017791,1.8426716000000005,1.2287938434066485,2.3394022,1.2293924405010856,2.0524230000000006,1.1842521725083561,2.039425,1.2844205401673603,2.5634682000000004,1.0469663792887176,2.2157717
Shiftry,Snarl,Foul Play,45,1.7587750256448864,,1.715984779066925,,1.7361914915261716,,1.5266456236534605,,1.7698877869401641,,1.4340766770381514,,1.7708418968712445,,1.7126494682171145,,1.5091925600474878,,1.7008320825104208,,1.5501569618017519,,1.6783069160132589,,1.890771993844034,,1.8139448665204116,,1.870243275404937,,1.8787580966053523,,1.8816554722507663,,1.8707524437513416,,1.880256770255748,,1.6084630285329442,,1.95643494919928,,1.679178705090466,,1.7319419197347916,,1.8215218454184627,,1.4268557211379076,,1.7253454862367963,,1.6672561839214122,,1.7376815503259007,,1.6612210058195342,,1.6911890389039035,,1.7226764904244598,,1.7021930722280836,,1.7184391337362463,,1.5483249911800552,
Shadow Sharpedo,Bite or Waterfall,Crunch,45,1.5457316526283016,2.080758,1.6628091954614581,2.9011211,1.690444982933392,2.5134287,1.4876866670977333,2.5032172,1.5116821292728413,2.6340594,1.3912516723704436,1.3532269,1.4625411891619047,2.3683872,1.431636105075818,0.6789755,1.3017230378049804,1.278172,1.5675732865900616,2.296636,1.3956516931649818,2.785735,1.4375469523758209,3.2636573,1.6420305169661888,1.3565757,1.6581068321579706,2.3388402,1.611561621120254,2.1503499,1.697582774660643,1.570647,1.6597455995746804,2.4544249,1.7518427327544919,2.266942,1.6492110637994695,2.148214,1.4363428287556597,1.6348528,1.5242514904703148,2.247475,1.3738775563402068,1.69123,1.4984914475210325,2.6508982,1.6308192265824963,1.4014368,1.2945620344542643,0.7021479,1.556083943088365,3.3354828000000007,1.6694474742368008,2.354392,1.5221018100017578,2.4156866,1.5722397146832172,2.0773700000000006,1.628887350724574,2.7012732,1.526623505099907,2.3902097000000007,1.3600315144932158,2.2424374,1.544725081881358,2.7914407000000003,1.3416967817424117,2.5811048
Incineroar,Snarl or Fire Fang,Fire Blast or Dark Pulse,45,1.6280828294323477,,1.6876186464975522,,1.6101284632306332,,1.4347320094173572,,1.5539803223277684,,1.3878656505993192,,1.7562715622568028,,1.716083399849034,,1.4620532812083362,,1.6254548833205322,,1.4798957180176882,,1.6374595657698279,,1.8238882827107095,,1.7226091567876973,,1.8391768988276134,,1.8439844695558443,,1.718671258867839,,1.8112523435322505,,1.7863111140509704,,1.6315179339454682,,1.6593096966972245,,1.4959286009182489,,1.6309654230415622,,1.6118199261811996,,1.3164311582712682,,1.6960712522113308,,1.656436368817838,,1.7019464676929439,,1.5678619407829733,,1.6616301033013987,,1.6471528027495823,,1.5730323034939888,,1.700471194939116,,1.3678236698425768,
Calyrex (Shadow Rider),Confusion,Shadow Ball,50,,,,,,,,,,,,1.3457676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mega Absol,Snarl,Dark Pulse or Payback,50,1.310648596127082,1.7209163000000005,1.2951235927209137,2.5069318,1.2653867334240068,2.1290880000000003,1.1748030227890052,2.1318269000000005,1.198053198025615,2.2263334,1.0402610816500664,1.1180652,1.2241595278923962,1.9912602,1.1981150701178291,0.5774790000000001,1.1396773040387096,1.054627,1.234179947475157,1.9205786,1.1680594177533932,2.2819602,1.2309509309889377,2.721267,1.3643002449516823,1.0988077,1.3263413180805896,1.9306091,1.3680010171341033,1.7824479,1.3760707834811698,1.3265374,1.3875069363682782,2.1125612,1.526159329161856,1.9398246,1.3668501576891583,1.7589324,1.1973892475262033,1.3861431,1.358734095809459,1.9233506,1.1129436469079084,1.4149568,1.2470976741525026,2.227306,1.3134348554406314,1.1271036,1.0947671496955664,0.5310026,1.2278906719079095,2.8298907,1.2364927203841523,1.9591854000000004,1.2633376679523434,1.9865923,1.205916529255199,1.7314359,1.237146065174695,2.2600205,1.290231835106655,1.9489516,1.1700996304234272,1.8755078000000005,1.2149592364949333,2.2673774,1.1208630740226029,2.1356757
Shadow Gardevoir,Charm or Charge Beam or Confusion,Shadow Ball,45,1.5519951198196178,2.292641,1.6162694177053112,3.3300922,1.5584746234103162,2.7708704,1.4064024227880796,2.8713684,1.5634689327436175,2.9970136,2.0356622766830097,1.6855416,1.6489532579521715,2.7589178,1.5875920660939324,0.7940025,1.7431293950165387,1.5730928,1.6612801531502532,2.6269796,1.310023178970879,2.8326557,1.4520588649388078,3.3367498,1.8516617655116767,1.594093,1.6462008515701936,2.5529106,1.7366486330111333,2.4539928,1.6903392780744064,1.8635157,1.5990718942138171,2.7848892,1.6053877546550825,2.1337504,1.7835626977305379,2.4036121,1.9691031193529245,1.8932447,1.6077011723262413,2.5570097,1.4847933096711303,1.9354472,1.5830626040406515,2.9236367,1.8120373346452356,1.517462,1.5377708324055595,0.7668179,1.6017509638558516,3.6957462000000008,1.5931292779079997,2.587809,1.3839293017607366,2.2459528,1.347829365956356,1.9736981000000005,1.2917801637460848,2.4382067,1.3892956433568484,2.1383107000000003,1.5105691830486587,2.5594885,1.6248391732474874,3.0636270000000008,1.82424604882891,2.9312274
Tyranitar,Bite or Smack Down,Crunch,40,1.4677894660460833,2.264894,1.4993290222967437,3.165381,1.43790082144918,2.8472517,1.316058937998786,2.851062,1.3100668760030276,2.8710568000000003,1.2589076827040981,1.4794575,1.681524277961954,2.9022605,1.639443855909035,0.82917655,1.2524684854162293,1.4398695000000001,1.524642916705639,2.5700736,1.3311052666424668,2.9836445,1.4247451210179292,3.54237,1.6324129016255817,1.4553074,1.5833639665052814,2.5663347000000005,1.6132102110952085,2.3381395,1.580418963284353,1.7026718,1.6219044410132943,2.736032,1.6911110363706554,2.4561672,1.6152182557152281,2.3055232,1.357299710045009,1.8433571000000004,1.5380359151763272,2.4835312,1.33565415788325,1.8563914,1.5140376176827202,2.9942834000000005,1.3925463236849107,1.4562659,1.1889535691659852,0.7025185,1.4948786165752832,3.7141657,1.474101310644574,2.6157,1.536687900033849,2.6717594,1.4177655306125656,2.304099,1.4663417071046818,2.9486196,1.5151243049778553,2.5764716000000005,1.3204663471388862,2.5348704,1.4703651253429095,3.0573504,1.2184629362612833,2.6925454
Shadow Weavile,Snarl,Foul Play,45,1.2427717696128617,1.7554218,1.3416968053858085,2.5940833,1.2668676729525283,2.1887357,1.1068314694531745,2.1835818,1.1605384072911564,2.2025173,1.040311547459346,1.1278157,1.2415170388049033,2.0803788,1.2037498155640858,0.60021317,1.0664428435743232,1.0755223,1.2708401115489776,1.9751346,1.087109917789397,2.300477,1.1876761854768765,2.7215624,1.364447013159226,1.1384069,1.3509832432060371,1.9980465,1.331425309947241,1.831879,1.4056960103863743,1.3422134,1.3768685301628727,2.098237,1.3521903809057956,1.9070044,1.3698516649567145,1.812028,1.174063460628005,1.4023943,1.412706810681848,2.0004804,1.1754405804357102,1.441071,1.1971364334754437,2.2376766,1.3221974410574944,1.1441382,1.100121768928726,0.54277045,1.2680812721967525,2.8869402000000006,1.2144959714660197,1.9556352,1.2746632135893416,2.053533,1.2004986425605153,1.7625895000000005,1.2230662912367785,2.2539153,1.3121075757037934,1.9754564000000003,1.1241986561102262,1.8866413,1.2498685661125077,2.3431659000000002,1.1345526810990212,2.2159185
Mega Gyarados,Bite or Dragon Tail or Waterfall,Crunch,45,1.2158949016772087,1.8699766,1.283384142134072,2.6771026,1.2565101877791764,2.3311267,1.102283377633651,2.3324451,1.1955431656799524,2.4040172,1.0930774206336786,1.2311087,1.4118857028489322,2.3687763,1.3922733919581607,0.6958218,1.1494545526666748,1.1976563,1.2785290385883434,2.1036096,1.145950855118616,2.5366082,1.2467470107784058,2.9787703,1.4387453661539258,1.2115744,1.3325959488636707,2.0999873,1.4538848907989586,2.0133097,1.464163212171592,1.4512393,1.4780945233764582,2.3546875,1.4510352606203194,2.0959425,1.4464374869551262,1.92179,1.2180014603212708,1.5103502,1.2860433001988723,2.0772483,1.1544981889176096,1.5668677,1.3267324102673412,2.563677,1.2764266039615682,1.2378421,1.091093144908624,0.59041846,1.3305663267524983,3.166428600000001,1.2858837334465287,2.1568744,1.33418886593451,2.2777033,1.2203307211366532,1.9137547000000004,1.2597814617944387,2.4018412,1.268025551235969,2.1114106000000006,1.1979103103610758,2.1004314,1.3455241531332778,2.6392112000000005,1.0488075353534478,2.2438731
