Attacker,Fast Move,Charged Move,Level,"Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Arceus (Ghost), Tier 5","Arceus (Ghost), Tier 5","Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Shadow Rider), Tier 5","Calyrex (Shadow Rider), Tier 5","Cosmoem, Tier 5","Cosmoem, Tier 5","Cosmog, Tier 5","Cosmog, Tier 5","Hoopa, Tier 5","Hoopa, Tier 5","Jirachi, Tier 5","Jirachi, Tier 5","Lugia (Apex), Tier 5","Lugia (Apex), Tier 5","Lugia, Tier 5","Lugia, Tier 5","Lunala, Tier 5","Lunala, Tier 5","Mew, Tier 5","Mew, Tier 5","Necrozma, Tier 5","Necrozma, Tier 5","Necrozma (Dawn Wings), Tier 5","Necrozma (Dawn Wings), Tier 5","Necrozma (Dusk Mane), Tier 5","Necrozma (Dusk Mane), Tier 5","Necrozma (Ultra), Tier 5","Necrozma (Ultra), Tier 5","Solgaleo, Tier 5","Solgaleo, Tier 5","Spectrier, Tier 5","Spectrier, Tier 5","Victini, Tier 5","Victini, Tier 5","Azelf, Tier 5","Azelf, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Giratina, Tier 5","Giratina, Tier 5","Giratina (Origin), Tier 5","Giratina (Origin), Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Uxie, Tier 5","Uxie, Tier 5","Blacephalon, Ultra Beast Tier","Blacephalon, Ultra Beast Tier"
Gengar,Lick or Shadow Claw,Shadow Ball,30,1.3534008039465377,2.2458715,1.4322699881866234,3.141603,1.2933435436076524,2.6764169,1.3092253928162947,2.6728966,1.4772250650736298,2.8921206,1.8032087577214813,1.6033909,1.3296508113658378,2.5018640000000003,1.302732382369508,0.7197889,1.6177322958372646,1.4568874,1.562421781758803,2.412629,1.331282551342639,2.9250998,1.335114740642977,3.4938495,1.3888397539319426,1.278436,1.4026282621465938,2.2996726000000005,1.3382381598625592,2.026732,1.408893703007456,1.4895973,1.395709755397619,2.3618345,1.2870432861649936,2.1217933,1.376546149968188,2.0217037,1.4906256881311144,1.7502036000000005,1.572331730271192,2.4182410000000005,1.3783264181969057,1.8710514,1.4543421406713262,2.785957,1.456877266159259,1.4381065,1.7405471031966582,0.7286339,1.3665772354376275,3.4087546,1.414244052853302,2.400831,1.3767392959800935,2.4835467,1.4450856958494105,2.2487595,1.6072885638426517,2.8068728,1.3768927868037568,2.490321,1.2959255205008733,2.4630860000000006,1.445624713044632,3.0529833,1.6335622416054498,2.7940812
Shadow Banette,Shadow Claw,Shadow Ball,35,1.3992226909389704,2.1525600000000003,1.409770241364686,2.8879871,1.4704553386866528,2.643396,1.4278852631122936,2.6113038,1.6978462474452138,2.7555814,1.7487552385692837,1.4853277,1.281084927256652,2.3435469,1.2830877186200478,0.68261087,1.4037165524237778,1.3742054,1.3746871909532614,2.3432736,1.4713309770285463,2.9143085,1.409786440735709,3.307917,1.4029635212123186,1.2331136,1.4697141212927123,2.2572427,1.3941586763383724,1.9983139,1.3269700617245461,1.4207639,1.3117466217260891,2.2571600000000003,1.348170164968125,2.0593383000000003,1.3602181049232558,1.9169583,1.6525424424446953,1.6942314,1.4720520989213925,2.3028252000000005,1.3644057053128973,1.7192366000000003,1.3904874329841128,2.7045488,1.5700811669839878,1.3683113,1.6731243686935244,0.6904413,1.3729218247211998,3.3567307,1.340185728745734,2.29586,1.4097714189401294,2.3764186,1.765886882200134,2.1701126,1.5557098079669311,2.68734,1.6065626469741987,2.410853,1.4182183923997982,2.3498430000000003,1.3431844394131605,2.7683992,1.5487421438521591,2.7033117
Chandelure,Hex or Fire Spin,Shadow Ball,35,1.150601023547008,2.0205877000000005,1.332453166892415,2.913147,1.1798351036290111,2.5227935,1.1506114654480795,2.529094,1.1833523448847867,2.5285614,1.3651296077018864,1.4161204,1.2979759452661053,2.343381,1.2869864671306346,0.677305,1.3629398799025816,1.3569614,1.2520253710304017,2.1522057,1.297466512491427,2.8560488,1.2753858539830387,3.288726,1.3223400285614788,1.2003372,1.3376983229506973,2.204371,1.3237851873077515,1.9594961,1.3157330391109512,1.4217775,1.2333258913386311,2.1688350000000005,1.2962776552303437,2.0419953000000004,1.2765205370824804,1.8630699,1.4469332081761697,1.7134078,1.3204685554054942,2.2159950000000004,1.2101898343581117,1.6951789000000004,1.2895713005594966,2.5653243,1.2683062854062592,1.3412299,1.6730333591077784,0.72470397,1.358349731370255,3.3613205,1.2786961218086668,2.2730412,1.3923771211188594,2.413266,1.513228876020604,2.1693583,1.3360663192746722,2.635145,1.224588799622859,2.3132796,1.1828082607323742,2.2130892000000006,1.3059383887193672,2.7263923,1.3722047713866867,2.6153212
Shadow Shiftry,Snarl or Feint Attack,Foul Play,40,1.6313684911085784,2.224861,1.4522404142071323,3.094366,1.5016909025697898,2.690624,1.3881541675215947,2.6835084,1.5266818488653462,2.8000727000000003,1.2260224223064096,1.3964953,1.4757422372614502,2.5605743,1.449263881694832,0.7286421,1.2183817190024464,1.3366716000000003,1.5055432535729363,2.3849108,1.4877741478148307,2.9629138,1.433864358761176,3.466631,1.6762845340761658,1.3988605,1.5769738878811494,2.4119444000000003,1.6678169627604056,2.2466004,1.6195839324619818,1.6198157,1.647822280958861,2.5749607,1.6309006533615658,2.3429635,1.6701565353209717,2.2157936,1.3400656260046184,1.7327214000000004,1.8930619280984589,2.4924507,1.420835260691015,1.7824562,1.515456464620704,2.7845085000000003,1.487233699908749,1.3929207,1.2907483593203402,0.6800565,1.4769653536600122,3.5936134,1.422916299404572,2.4216676,1.4745968288662887,2.4777431,1.4176861524161073,2.200371,1.411411586700799,2.7766607,1.3981858375743998,2.4076705000000005,1.3872594698129328,2.3984168,1.4648292235491402,2.9091198,1.35180053066343,2.7584023
Shiftry,Snarl or Feint Attack,Foul Play,40,1.742062012594708,,1.7253912617651386,,1.670246368174003,,1.5265485309615292,,1.83800192206394,,1.4409717380941645,,1.7522972030799226,,1.7267726019241252,,1.4243197707613315,,1.7521267624662429,,1.5610099059177527,,1.6834762964199586,,1.9183700774631764,,1.8695419723117894,,1.9240462615401415,,1.871513966418001,,1.887001923479535,,1.9796293913267275,,1.9344146041431185,,1.5450441378809014,,2.0132243458234527,,1.6567556482750023,,1.746592748984668,,1.7637341152708774,,1.431827850854724,,1.669891064600329,,1.6462866297907806,,1.759445570875228,,1.635676191666772,,1.7138191826245817,,1.6372965058395426,,1.6442840362966133,,1.728800975655594,,1.5877997810818623,
Hoopa (Unbound),Astonish,Shadow Ball or Dark Pulse,35,1.210133756766918,2.1409097000000004,1.3054721063033594,3.0683525,1.2490691713910922,2.6333027,1.2053319035352121,2.6463997,1.2681776084683485,2.7495747,1.1864708610595844,1.3888838,1.4366098137408456,2.6118336,1.3859084522950953,0.7385191,1.148295504098649,1.3222489,1.378086400026031,2.371889,1.2132694157214408,2.8536434,1.2554696143163586,3.3664212,1.5394050669948045,1.411415,1.4168356780605291,2.3942652,1.508476213475006,2.2600167,1.469013319778201,1.6598545,1.4586177680200376,2.6370250000000004,1.5041294554689866,2.4154236000000004,1.5047265830109624,2.2227793,1.168438284852585,1.7670178,1.3683766147077474,2.3549988000000006,1.2260613418714186,1.7310421000000005,1.3788009458687154,2.752339,1.4102805696891332,1.4267117,1.261127621034626,0.6852373,1.3953707056585796,3.5527866,1.337085203221909,2.4327803,1.4229592918591443,2.5357118,1.3255899652108367,2.2140934,1.389765129112697,2.7971907,1.2678289620178143,2.4082093,1.2308385794595953,2.3098855000000005,1.3561713173520291,2.8274543,1.264490586931481,2.649584
Shadow Weavile,Snarl,Foul Play,35,1.1188846004066064,1.9016025000000005,1.413234438240302,2.8954465,1.1676799013716261,2.3792892,1.1237933541738703,2.3726463,1.0975338955491698,2.3730986,1.0317929236397188,1.2235404,1.2276775930432196,2.240931,1.2167114648252915,0.63926786,1.0165414590343356,1.1638191,1.2591813101315616,2.1467519,1.0981422566607952,2.5070784,1.120131587519507,2.9629452,1.4012437742519293,1.2292367,1.3635635195892573,2.160037,1.407015389727837,1.9978833,1.395828174445527,1.4528003,1.389812300936949,2.3004866000000006,1.2952661289356668,2.0995545000000004,1.3861975231910615,1.9392843,1.0534844972375836,1.5277747,1.479445929629125,2.2038930000000003,1.1924065264679722,1.5708938000000003,1.2197162343918801,2.421781,1.2571404652692664,1.2362757,1.1111146476098892,0.5935328,1.275053527824825,3.1541247,1.2246270633443377,2.1577523,1.2770419386251597,2.2081733,1.119789309929184,1.8985769,1.2073417214755227,2.4331384,1.208315457275328,2.140049,1.0771087468291367,2.0599391000000002,1.2240813067207954,2.5520918,1.135122514637384,2.413928
Hydreigon,Bite,Brutal Swing,35,1.1432786403269806,1.9807788000000004,1.203037402196239,2.9124942,1.1416253469576858,2.5075915,1.1044806683888593,2.51207,1.1401484237443444,2.587994,1.0288984706916555,1.274427,1.389935272624515,2.5988264,1.3605917544811246,0.73637223,1.0491253551911712,1.2489868,1.249046378364433,2.2376065,1.0907359996673491,2.6237273,1.1182251045509939,3.1044767,1.402582017156753,1.2797168,1.2824859476222559,2.227457,1.3827923566017983,2.0377471,1.3611807375393437,1.5302196,1.3264578372862486,2.3884683000000004,1.272511401514678,2.1418830000000004,1.3731790953610732,2.0131311,1.0386644283128805,1.6137408,1.2503600821637664,2.2049742000000006,1.1236478985112417,1.6198231000000005,1.2555285656896134,2.6211593,1.1524094029483105,1.289657,1.0,0.61279523,1.236167886307231,3.214067,1.226822596066612,2.2860801,1.2754577616231402,2.3353598,1.150212067732424,2.027933,1.2417533256931454,2.5857322,1.1601945964133054,2.254158,1.1483275870723004,2.2390550000000005,1.2239096799109448,2.6739032,1.0345233822098265,2.4074204
Hoopa (Unbound),Astonish,Shadow Ball or Dark Pulse,30,1.2373266420448616,2.2124555,1.2858253795209114,3.1966815,1.263179486337348,2.8314028,1.2932387731875001,2.8467758,1.1995619792980006,2.8427382,1.1793192765383809,1.4576478,1.4492051765505558,2.6932406000000007,1.3965809762337518,0.7754977,1.155172751869364,1.3865093,1.370532991399509,2.525057,1.2137487521425088,2.979925,1.2719508856892072,3.5868025,1.5243562210790778,1.4692868,1.4404901520854672,2.5487525000000004,1.5063332303989527,2.3883784,1.4609355708094631,1.7261091,1.4989726302310855,2.746145,1.507918163462842,2.5302703,1.5343985870010537,2.3602233,1.1834409143353501,1.8714478000000005,1.3465326890676357,2.4947512000000005,1.2270880572624205,1.8069737,1.3724791922174724,2.8602974,1.4107641888071076,1.4830658,1.2597462718538033,0.728369,1.3568853868394155,3.6915863,1.3530659094109272,2.541044,1.3892772641468962,2.635353,1.1896592862242783,2.3024697,1.366138313783763,2.9126794,1.258503087477295,2.5507023,1.2333778458998677,2.4518478000000004,1.3290795545189358,3.0020318,1.2681523633308722,2.8190675
Mega Gyarados,Bite or Waterfall,Crunch,35,1.1290576139610187,2.0351763000000003,1.2316476466746193,2.941696,1.1444145960147794,2.551335,1.1013065024434001,2.5474215,1.1611291034199611,2.6296232,1.0775014515934074,1.3146635,1.4209868986764203,2.60057,1.4003933177657215,0.7460991,1.077512128388886,1.2802455,1.2841002825072139,2.2865674,1.1227388692104492,2.6656463,1.1352361952941443,3.1122808,1.466484290161353,1.3017602,1.3306108565941086,2.296728,1.4634408950388034,2.110125,1.427790119519925,1.5528319,1.412115093231083,2.4531155000000004,1.340081947047073,2.2166228000000006,1.4580857774586808,2.0785704,1.0535450678324465,1.6196823,1.2717923285833364,2.2075937000000003,1.1781815808567409,1.6866078000000004,1.287571154249955,2.678406,1.2463328030109393,1.339366,1.1237318253525717,0.631874,1.3483845697505628,3.4913468,1.2838522818490743,2.3527,1.299818832648125,2.3802056,1.1628160966402206,2.0724065,1.266778949579118,2.642334,1.2193471917951546,2.3281252,1.1559818479914383,2.2791421000000005,1.3375478587256684,2.88206,1.0342786478377959,2.4113147
Shadow Cacturne,Sucker Punch,Dark Pulse,35,1.716103569295294,2.4606867000000006,1.5235930543606504,3.3811529,1.4949578449070835,2.8923843,1.4234913160851141,2.895221,1.517000890862482,3.02875,1.2609428967418803,1.5118779,1.5059408425037286,2.7128077,1.5221943768948614,0.77485466,1.2659699837320073,1.4648873,1.6702308749821329,2.624534,1.6185526051120172,3.2505558,1.642416250126262,3.811806,1.7689808034376884,1.5540099,1.680741759510443,2.6497114,1.7311614002899258,2.4414682,1.7769252375463704,1.8078601,1.7976489687374375,2.9317380000000006,1.6262572329366052,2.7308042000000006,1.7417314801916006,2.4476385,1.2528886546972993,1.8750296,1.7750848701681032,2.6741640000000007,1.4480410724931543,1.9401337000000005,1.6250676681629688,3.0615754,1.4896377380162826,1.5230616,1.314438848156159,0.74961853,1.4928429559674476,3.7172358,1.4683716790857397,2.5719483,1.5719261858220164,2.7443237,1.450079714230288,2.354991,1.6366333874911945,3.028724,1.4913199318649595,2.6490076,1.4324547868072284,2.5959180000000006,1.4722796705323702,3.090238,1.3950079946561529,3.1244993
Hoopa,Astonish,Shadow Ball,35,1.2050895791450362,2.1006541000000003,1.241708623756354,2.9574583,1.2625366950171086,2.6665359,1.216788184507836,2.6749616,1.277597395070464,2.717757,1.5408636624416447,1.4861318,1.3809683817047052,2.4883604,1.3971220857539441,0.73721087,1.4332552758372095,1.4075005,1.3496492192411702,2.3420687,1.2320823045430458,2.8725617,1.235719794071748,3.3345401,1.4194278843743007,1.2876844,1.384450438652061,2.347343,1.4107650649869081,2.0890472,1.3898283260698172,1.536991,1.3842619747054639,2.4659739000000003,1.3523671318814958,2.1669457000000003,1.4080197316016387,2.0570037,1.6500441536467467,1.892885,1.3358643348856403,2.3141491000000003,1.2341682995166678,1.7108110000000005,1.3579702622111665,2.7224774,1.307524712336762,1.3626567,1.9300731080499616,0.72903466,1.3798182406428294,3.48166,1.3124748940193995,2.3737698,1.4806826841383989,2.5792813,1.7907087048266102,2.3905606,1.3519356680427594,2.7033138,1.3209238772722307,2.3953516,1.1918123193424988,2.3204315000000006,1.3281704394315508,2.8000474,1.5939332835779485,2.7974918
Banette,Shadow Claw,Shadow Ball,30,1.6138195308704082,2.660376,1.5279481027032913,3.5611148,1.5858886892834039,3.1701157,1.619043695192448,3.185064,1.513064304147592,3.3471355,1.875019451684301,1.8039883,1.547119212924879,2.9044310000000007,1.5495392769955352,0.8582892,1.7363837780512614,1.7112715,1.6122496576853378,2.854926,1.690306448563449,3.5633209,1.528095323935435,4.0835238,1.63380037479127,1.5054103,1.6862324197473657,2.7717164000000003,1.5926424243358213,2.40679,1.685054177461576,1.7810504,1.678531948744927,2.7682889,1.627975969027907,2.5091033,1.6177441120267313,2.3752236,1.7122389795009227,2.0599072000000005,1.6290606536962304,2.7902596000000006,1.6567173550409222,2.1772695,1.5899690175392638,3.3258305,1.6314592415288738,1.6606207,2.0544748844846628,0.8506402,1.5484053436146348,3.9807367,1.5905735092522497,2.7971964,1.6576483868891845,2.9935608,1.77377203608276,2.716351,1.67410869987939,3.252329,1.502429856598463,2.9736931,1.607896994272714,2.8616168000000006,1.5245417791555267,3.4150872,1.7711265964259248,3.2647254
