Attacker,Fast Move,Charged Move,Level,Arceus (Flying),Arceus (Flying),Arceus (Water),Arceus (Water),Articuno (Galarian),Articuno (Galarian),Keldeo,Keldeo,Manaphy,Manaphy,Moltres (Galarian),Moltres (Galarian),Phione,Phione,Urshifu (Rapid Strike),Urshifu (Rapid Strike),Volcanion,Volcanion,Zapdos (Galarian),Zapdos (Galarian),Kyogre,Kyogre,Lugia,Lugia,Suicune,Suicune,Tapu Fini,Tapu Fini,Tornadus,Tornadus,Tornadus (Therian),Tornadus (Therian),Yveltal,Yveltal,Celesteela,Celesteela,Mega Aerodactyl,Mega Aerodactyl,Mega Sharpedo,Mega Sharpedo,Mega Blastoise,Mega Blastoise,Mega Gyarados,Mega Gyarados,Mega Pidgeot,Mega Pidgeot,Mega Slowbro,Mega Slowbro,Cloyster,Cloyster,Lapras,Lapras,Aerodactyl,Aerodactyl,Alomomola,Alomomola,Azumarill,Azumarill,Blastoise,Blastoise,Braviary (Hisuian),Braviary (Hisuian),Brionne,Brionne,Crawdaunt,Crawdaunt,Dewgong,Dewgong,Drifblim,Drifblim,Farfetch'd,Farfetch'd,Fearow,Fearow,Feraligatr,Feraligatr,Floatzel,Floatzel,Golbat,Golbat,Lumineon,Lumineon,Mareanie,Mareanie,Noctowl,Noctowl,Octillery,Octillery,Pelipper,Pelipper,Politoed,Politoed,Poliwrath,Poliwrath,Sharpedo,Sharpedo,Skarmory,Skarmory,Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Swellow,Swellow,Tentacruel,Tentacruel,Togekiss,Togekiss,Togetic,Togetic,Tranquill,Tranquill,Vaporeon,Vaporeon,Walrein,Walrein,Xatu,Xatu
Shadow Electivire,Thunder Shock,Wild Charge,30,1.1950164662551157,1.0703880364924425,1.1946553477764623,1.0711837024124433,1.2201143870507658,1.119062048661201,1.3024812123040779,1.2379285391663888,1.198714062580003,1.156161049592751,1.1033364822782397,1.0967081082091295,1.13842246639113,1.142223449293778,1.2439971270362167,1.2366595663612354,1.4450548164892372,1.113898627320121,1.2444500845831834,1.2451653729987995,1.2314123131541213,1.1334994085291852,1.1721143670755552,1.150033429876845,1.1146594156265903,1.1029414318452102,1.1302700872045333,1.1335220927861411,1.2468587579288641,1.117009395641873,1.2048472870466027,1.1159586189388029,1.2763209789246,1.120146541720663,1.0997772367378216,1.1128851344142905,1.3330904631787912,1.1404093766865888,1.2570815846243684,1.1601935184593006,1.2235205629717518,1.1273285173693837,1.2283921726481548,1.1448803263542187,1.0984619616671674,1.1138130328023483,1.1769528673799547,1.1264548435320438,1.1465435908574493,1.0942750164349797,1.1185799162231622,1.099690100003995,1.1577613509408433,1.1134042615938726,1.1486218149726188,1.1252610413204973,1.1201987678105882,1.1136161116291996,1.1399277752267394,1.1343959008050744,1.1392139576711702,1.108108265295254,1.1531489223827738,1.1357884660450146,1.1565718755658831,1.139488243875132,1.1462606684528454,1.142919106586042,1.1304467575132666,1.1417135890119179,1.0757325586444368,1.1368281408026017,1.110360277936543,1.1300246225808712,1.143453201656794,1.0969751847158449,1.1913875197921049,1.1377030910531045,1.1397399308569445,1.1629270397379954,1.1484117511637362,1.1174171016560892,1.1593224785460572,1.1958501823607302,1.1365969250744916,1.136028753288318,1.1457327246647002,1.1454680294147204,1.1175268432681624,1.1197264022206521,1.1512551449907575,1.1296093185712206,1.246555701153555,1.206192377553753,1.19794324157257,1.141311883738835,1.0843488106856516,1.1132320914647738,1.1516023715169983,1.1335976283637819,1.1540430698459807,1.1286894153984826,1.1685356418633122,1.1219064904632559,1.1453265923728457,1.1506495756795307,1.2260095363332306,1.204376295562461,1.1252463009101976,1.092878997304755,1.1266082611429833,1.1479458786710812,1.1139390338432098,1.1385590003866453,1.1428292121107828,1.1271155920581577,1.2018084499060178,1.11841588348084,1.1397492841272583,1.1342723221626567
Magneton,Thunder Shock,Discharge,50,1.3396124346412495,1.3114795657473257,1.3393024734059125,1.3137429691349982,1.3648373955724877,1.354276531538132,1.6835041400058777,1.560894268489773,1.4190461900313358,1.4540122596958216,1.3826081227752303,1.3725232815781279,1.4035983109536083,1.4162493328507688,1.8299417598896521,1.701263695237302,1.7190419422142669,1.420846309578667,1.6114482430109143,1.5748231009871352,1.498240616916923,1.4047648040338265,1.3373061205282972,1.3372688316440746,1.3715043563743547,1.3693256537310685,1.4330939576929649,1.4334822460606,1.378435815076324,1.35622114869297,1.5117916065308008,1.3835937165677379,1.507915129283482,1.4015042646745803,1.4004834208738175,1.37190849864913,1.5861718096726578,1.4010742148032873,1.5469313605540758,1.4323813579345543,1.4225608510953698,1.3810754132422052,1.4430112468665164,1.3732297765366657,1.320674641420434,1.3461567079951888,1.3830049065668202,1.3971278837646004,1.33894142527096,1.3934835073991545,1.4032922522047497,1.4290604928336401,1.4907171090319355,1.3905211655383949,1.376999431043066,1.4008781454266852,1.3973017777409624,1.4368191627988176,1.3951844788457988,1.4417000556797126,1.3624330512977456,1.404858395165226,1.3872245340294251,1.4518652973096766,1.4424027553977798,1.430922115155699,1.4004415188823929,1.432824544004705,1.4186724010926188,1.4332697341611726,1.364522968276312,1.4481188310099555,1.4307523509075304,1.4597167852769521,1.355580044096277,1.3814226543073882,1.4075688777510036,1.41461658989577,1.4726815775681392,1.5223487817468648,1.3850129068178367,1.4278263155402657,1.4783462617886216,1.5108516219507473,1.3873520467957636,1.460680684078134,1.4072468255661343,1.4304453677096491,1.3852192443717324,1.3699133106150572,1.417327112543341,1.421395202863926,1.5677204722035436,1.5674876640988553,1.386384041839312,1.4060583811952028,1.3735102090482343,1.4253263090387092,1.374873329136802,1.4177165445857594,1.3867973695291693,1.4045697545298743,1.4139627388383007,1.414915267301384,1.3869240946430021,1.464776310131242,1.5090034538870243,1.534437176796862,1.3965163963279628,1.4027212263664075,1.3806022136588298,1.456463937680677,1.4212916452971835,1.4655773905297664,1.4386638931922249,1.409404969182607,1.4652311586742357,1.4016020855569515,1.3705232348337588,1.4434820177369199
Tapu Koko,Volt Switch,Thunderbolt,30,1.4361102053303165,1.3912495711843673,1.4397529479361968,1.396589906566672,1.4682897881624681,1.4609155841250463,1.517190009360976,1.5563412308783953,1.4611895363495653,1.4582622272433265,1.407262210754666,1.4322688997973425,1.4136647351856206,1.4699955034534633,1.5565543961818071,1.5570747621914005,1.6409208357287748,1.478667374290958,1.5505436961791867,1.5456847955618462,1.5678268310659158,1.5059613307619433,1.4145418092702093,1.4407139003228198,1.4059388089254874,1.4362980107826309,1.4238739296622671,1.4401512914921704,1.471842987251116,1.4278913852121897,1.4495362422302556,1.4343159269707715,1.4678278257203072,1.413742965948327,1.483654230564933,1.4881628651128875,1.7760955846057747,1.471001805640278,1.55911820773373,1.5264492459883445,1.4776014464996337,1.4613091955983848,1.466765363605441,1.4423824743645688,1.4208181208479091,1.440857339059149,1.474990961912817,1.4589462706582028,1.411800572940944,1.4048073716269107,1.439568552549703,1.4368044796218524,1.4583430195727665,1.4218617449202229,1.444153987709237,1.4404039836683498,1.3807747633642318,1.4182228112694473,1.4306406330493335,1.439726085827063,1.4558710844479066,1.437691189011385,1.4203441960407526,1.4640872558323903,1.4366969972451538,1.458789650896543,1.4156042462479168,1.4573536586850517,1.4245810506388352,1.454607151416516,1.3895780926296302,1.4657656066670746,1.4493620513137877,1.4631329241504107,1.388552942296759,1.4003875468868063,1.4527685305897649,1.448722538750931,1.4837251483670466,1.5102883040294988,1.4069362104407257,1.450074926485835,1.5315943794961866,1.5464070897212767,1.4010303080556727,1.4630939950458484,1.4727553286208437,1.47106617248275,1.4273853364807327,1.3981722484861436,1.4199187913607705,1.4162414725673074,1.5046842653240933,1.5320312432349543,1.4342363243009184,1.4558976725538486,1.4082009753489746,1.4487082784975895,1.4492981241982479,1.4299788206316733,1.4346402482245781,1.4156192458749879,1.4587501892283554,1.4351814234614548,1.4232019138431475,1.482997033593295,1.5862886291396787,1.559890060370283,1.4242288224070803,1.4172212837289757,1.4008448230989892,1.4490718043109314,1.3944865757653746,1.458566396864668,1.4571275109607167,1.428410830301133,1.4747702090279682,1.4242976452475182,1.423515215300586,1.4717262302843868
Tapu Koko,Quick Attack,Thunderbolt,30,1.5820904493598904,1.5357926364720944,1.586673776006412,1.535238316585761,1.6128994550483258,1.592791016047861,1.6519016760714718,1.6994352733944815,1.6221325049222795,1.6505040954209618,1.5587598472616155,1.5735565074078155,1.5593514026239723,1.605457503314141,1.7186956074049535,1.7332687123858281,1.7839501413865777,1.6158600380554702,1.7130225399398706,1.6933080668909846,1.7301197429392465,1.6336270452681656,1.5822391190697174,1.5893379814913808,1.5713411942268734,1.5739016623890631,1.5552366076075388,1.5636482019654878,1.6290075197267093,1.5538141910031462,1.6075431869549164,1.5828232596380243,1.6409090916783884,1.5757832805485041,1.7348988043507558,1.7329434301984423,2.2403530517724155,1.7893800497861867,1.7428770118995673,1.6809086143170213,1.6183224787345438,1.6006844496338062,1.5993767487735209,1.5420482384895777,1.6024064057914882,1.617291187577242,1.6731072754833014,1.6490176390902025,1.614052115980028,1.6000422291171887,1.5929487802273357,1.6190807367524203,1.7626880949623263,1.7253141760249058,1.6028048202936591,1.6092824636805045,1.57141903079761,1.609810130246536,1.6409627202794412,1.64717191741611,1.6500583379030787,1.6133733494273519,1.6020301811092585,1.6737844051971158,1.6362488866174403,1.6403547749289686,1.5948115288121976,1.6382264076614015,1.8126832592379039,1.8584655907981718,1.5705780622484042,1.6371264964661363,1.6076963441809748,1.62662400484934,1.539098680210711,1.5594488359788659,1.6167681153165883,1.6138399710691533,1.6813381588523841,1.6929647307275055,1.5972257444074538,1.659348013852175,1.7499408084139922,1.7487506460429254,1.5516940382220286,1.6170506838138112,1.661738314912882,1.6417342003017763,1.7337919699377917,1.685647818379594,1.5895386814708257,1.5973014044829934,1.6761040515411672,1.722859639872454,1.6066837566987227,1.6103448410423231,1.7173439119981686,1.7697596935215942,1.624083350024082,1.5960856616928232,1.6201275512395379,1.5889402516635287,1.6199493181866953,1.5980836441155128,1.6104411875765423,1.6715365702988907,1.7989176354037966,1.740318790862776,1.605718968472871,1.5795067847613182,1.6006862052721345,1.6423520291587437,1.6124474247725646,1.6700369994338278,1.6257306843348363,1.5926233410538129,1.6617918787958934,1.5900651925456455,1.6125713744812764,1.6688394303099032
Tapu Koko,Volt Switch,Thunder,30,1.6581625414772225,1.5933363133496927,1.6566966865013055,1.593278886022102,1.6647581306454793,1.6598781847780384,1.762551389636675,1.7683605927357162,1.695555480190402,1.6973762774372305,1.6058352588103075,1.6408321234829681,1.6221366923958869,1.7029567477790937,1.7748228298794835,1.8049327675942684,1.9139886900060252,1.7022024759454508,1.7892365027206443,1.783443836223182,1.8237228766288012,1.742886350496443,1.6275170576147129,1.6384521833336871,1.6244682739886962,1.652847216128906,1.6659862286036797,1.6765109430283818,1.7351802670828587,1.644864529081092,1.7189608322568868,1.6701914614221216,1.6998150768004738,1.639479419106805,1.708933941178989,1.7253908698730438,1.987625639417003,1.6978289762257501,1.8125559395079025,1.7540191730476788,1.7204361284619145,1.688089814171729,1.7079438308865968,1.6649846174284808,1.652997647759133,1.6678438476838233,1.6902610600736907,1.6620017795226034,1.6112140302682032,1.6044879754076493,1.6217516344908622,1.6613764279206589,1.6872673963899145,1.660613611391973,1.608336795026799,1.6296911266963643,1.568035756116635,1.6258560260510886,1.60260881456425,1.6322632468133556,1.7146689625249962,1.6664050767774246,1.5928249511914625,1.6835349980773597,1.641173967116493,1.685649337577592,1.6110035720450873,1.6829456464159214,1.6533359576077202,1.6753312243374063,1.5876251901890188,1.6756524807612159,1.6489995210760742,1.6669496969211903,1.5885042876388995,1.6161182711058946,1.652590534068737,1.6511986329438975,1.6875871358662737,1.736463800808467,1.5989777408415475,1.6686123497265977,1.7395858893336382,1.7260817246516307,1.5972483734667848,1.6626871715099059,1.664859606467652,1.6800367465545831,1.579523333603188,1.5826761690486686,1.6163397848751915,1.640725501885308,1.7141506298508578,1.7799079379109113,1.6243625021552837,1.6385786300215215,1.5918295697602918,1.6577472869709275,1.6486139823173434,1.651211927209259,1.6472795462931957,1.650224802303001,1.6820789908132463,1.659565159443046,1.6228600257600123,1.6763766290647302,1.8741016664809735,1.8274238771673723,1.6118030738745395,1.6123716795674286,1.6018417560313973,1.6643120766787063,1.5603532870519914,1.6486310822069477,1.6454068645858728,1.63702869706012,1.7061330864920516,1.649430268912167,1.602490378487021,1.676441739734917
Tapu Koko,Quick Attack,Thunder,30,1.9134346203002757,1.8316826712166572,1.9135648786697856,1.8417113677687587,1.9797310378594994,1.9434036122159597,2.0291892674955445,2.0363798950777134,2.0020950608701007,2.0137689592864954,1.8573093604054316,1.8891088204172595,1.8893127407040384,1.9204039244873494,2.082336605263435,2.087031580128811,2.325077960017239,1.9876562568023617,2.042089823778023,2.02074598984047,2.142920065009886,2.0250050210704424,1.88665551683873,1.8882236463217066,1.9086443177441932,1.8806880118433453,1.8969451922685427,1.878777623755258,1.962942361181309,1.8818980500622042,1.9649637802764646,1.8859361638369345,2.002971047127688,1.9006914070766143,2.1830033447443262,2.1731289517598826,2.987401343945541,2.3475321283714186,2.219983723113907,2.077108538518591,2.009670788098336,1.9534299526910834,1.976274270281479,1.8673348214282546,1.990783144136071,1.9594463553043673,2.0453912899285793,2.0431231645195638,1.9634682006724675,1.9321445882892199,1.917803596214109,1.9596091616362583,2.24709935915126,2.196660014396319,1.8955808452243175,1.8978473789188524,1.8812849542671932,1.951822943805073,1.9369354418844609,1.9820179606786452,2.0214693518650226,1.9768811683485081,1.910669378630869,2.011011867318487,1.9725237866313203,1.9919042265794409,1.9281415844671759,1.979228259705752,2.3935007879123438,2.4499586575979673,1.8622008391414886,1.9795314697017559,1.954003011597417,1.9278088184086892,1.8524577786317307,1.8758125778629475,1.951752572123327,1.9338130831345899,1.990775037767097,2.0575303898519026,1.9537927757740416,2.009323114551478,2.073443907014387,2.044923058534971,1.8739719407762665,1.9546030568721673,2.004157732837883,2.007234952842492,2.1468214215754506,2.105699973150422,1.9046065780799746,1.9198982189059361,1.988068013910863,2.0585926374574655,1.968357647148601,1.9826786739148752,2.1646978577530467,2.2430600265006873,1.9319451100874117,1.9238506929045238,1.9243456648588082,1.9109467777678109,1.9319465492119998,1.9200624975456881,1.9346694577239683,2.0037537056294425,2.140644947936219,2.098006510367693,1.9391882088516625,1.906257441982078,1.8924456617685206,1.967583959684417,1.8941635726767325,1.988843555078727,1.9236226627812958,1.9085889585069302,2.0159474076942696,1.91042427104684,1.9313577796056662,2.0305013138909525
Tapu Koko,Volt Switch,Wild Charge,30,1.3235111976457106,1.3005146141163146,1.3203605584050344,1.2994450183524693,1.3535990793563215,1.3555148074644745,1.4109555023762301,1.4508121419565039,1.3556716664779431,1.3692429871467782,1.3131805555046854,1.3405702248053653,1.3200902792363258,1.3753602213023697,1.431967714834602,1.4557079459896012,1.509116411498379,1.3915554276122444,1.4327785541422786,1.436004035835556,1.4449497057991219,1.4299846140861674,1.3135503206541028,1.340325272434335,1.3010712756498708,1.3375796423491226,1.3277385935553925,1.3540254647663121,1.3557134113243436,1.3277050877322285,1.3449427677138295,1.3341137328125392,1.358910492692067,1.324048585398734,1.3674708624227747,1.383492799135889,1.653077955310959,1.3816185375227392,1.4467349484775376,1.4430088669360517,1.3797425384292106,1.3694490869128602,1.3707314348709139,1.3491790154345198,1.318266932864806,1.3482799129052068,1.369491017106456,1.3508790488587006,1.3256139626421082,1.3130339575127687,1.3346777722455765,1.3361251277194945,1.3538564358450225,1.3337660906216828,1.3282434182027425,1.3323822768298752,1.2909304125616696,1.341532496613127,1.3192345252883708,1.334916817402516,1.3512699736139493,1.3422896921825083,1.313837079096123,1.3726770820811887,1.3286245715372997,1.3677383511918824,1.3220347078043395,1.3633136329256215,1.337963262342679,1.3624778828859594,1.2761014385209994,1.34396972198681,1.3443320211273981,1.3433758196080319,1.285224197395356,1.3136267412986482,1.3471503327928314,1.3657658115763756,1.3755330098238614,1.405317103613671,1.300183030269386,1.3499211712631047,1.44335953969584,1.454758003272187,1.305049325077041,1.3478499164214601,1.3611291207136857,1.3556933889065452,1.3240406711889663,1.3136228700160109,1.3184093437987565,1.324726739235876,1.3967974597828605,1.4259860888222669,1.331547007295662,1.357063541879997,1.309046439038694,1.350755723405433,1.3384672289064696,1.3355982977820378,1.3356396299617521,1.3278897950777635,1.3583721558631447,1.347096992506338,1.3337902193095938,1.3735745075359154,1.4876708226382527,1.4622989815752476,1.323449707720267,1.3274608021429724,1.3108265939954993,1.3562931777102019,1.2956912526692865,1.3462755890066855,1.3515105744847933,1.3332404671620857,1.3672686949211776,1.3203371499277423,1.3186737885723383,1.3742025410559353
Regieleki,Thunder Shock,Zap Cannon,40,1.491325659717548,1.3731875606208959,1.4979618102955086,1.3737667664534985,1.4820280879446275,1.4095436202018268,1.8392172766064638,1.565717201174251,1.4715018282461938,1.4107586897561315,1.4553221254185407,1.3909428249088023,1.4567261736719739,1.4562306893360355,1.638854816423226,1.553401538079276,1.7543281781356213,1.3381435750793818,1.6626332579752183,1.5885893892996887,1.726546275313529,1.4747324841368021,1.4149100637386813,1.3772709634560023,1.417264076400756,1.3842757692298,1.41823431475983,1.3523878563398626,1.7128264449025874,1.4127166518540133,1.5347542890565553,1.3957088814848284,1.576250228692889,1.4208056342029671,1.3931978142376336,1.3931827572350908,1.7870133827436365,1.4043612752263472,1.9050474885148725,1.4785357093994105,1.6913215123309113,1.4310779113978462,1.6466716537930346,1.423454151094316,1.3925916312936975,1.3953435702201147,1.442768592614411,1.3652939650306566,1.3628481637427112,1.3242236109327508,1.3753557064673747,1.35444112529638,1.4799327205204553,1.398479011903077,1.376110112562957,1.3592547836024025,1.370986508621496,1.3646208260852914,1.3594438761407937,1.366819663638295,1.4391059031176474,1.3635574063288358,1.415207005826576,1.4150166004600326,1.479812409401223,1.4348949031207803,1.3619780570359739,1.3726392521649065,1.4602094816108844,1.4466350359279458,1.352973431872089,1.4053708736156254,1.4060593546319102,1.3799203631530668,1.4343522732459109,1.3686183936581597,1.4452757044784936,1.392689876244356,1.4300657097686695,1.455003738656012,1.383428282666658,1.4043812972780574,1.405057962173601,1.4359092751885838,1.3633687547725646,1.3833235643075563,1.41058062937593,1.4132622502287637,1.3798979366594581,1.3704679689197208,1.386814498024594,1.3485627962921531,1.5709464868836636,1.5345110030050777,1.472947053515927,1.3892070334004283,1.3630011953735004,1.3991663553974578,1.4073862227404301,1.3643901975230925,1.3988594656601345,1.3351437656363372,1.4723599597033017,1.4016504362142417,1.3861378986809174,1.4319303045378817,1.4432468950854316,1.4429431630849234,1.4583923029106023,1.3988367336419034,1.3601536705296853,1.3778746616683648,1.3548498123944015,1.4290528835087069,1.4236357760061376,1.3699938620905479,1.4371679496746042,1.3452350124207764,1.4049080613060563,1.4210725398381052
Regieleki,Thunder Shock,Wild Charge,40,1.2420486024344972,1.1802435522525716,1.2424925336886765,1.1801187423177355,1.2267677213199542,1.2125699585078433,1.3726100445257667,1.3260791535352332,1.220048253923574,1.2215500430183053,1.2241812109322578,1.209750487673238,1.2135260545671769,1.24263084898046,1.3238051610506454,1.3239299676353542,1.3089668446075142,1.158391700995239,1.3183966797631805,1.3404454779968846,1.3237458043032717,1.226745357935751,1.1818042722152717,1.2053965143449021,1.1902666287589208,1.2027706408020375,1.1919266769142653,1.1993737897132075,1.3550051295727386,1.2180792011532051,1.2562401477595322,1.2094381029393555,1.3307215378407116,1.2252524112255532,1.1827062770500258,1.222147854085107,1.4294883766794277,1.1968648349395221,1.372484406329088,1.262677646066664,1.3275204327375718,1.2406094479496141,1.2800649949219167,1.2116654047453304,1.189462341723552,1.2009852905402039,1.2169650614991774,1.1884105447807938,1.188040977545618,1.1709182075450597,1.221706368199311,1.1998806785529026,1.2259848949034098,1.2146814447788794,1.2445687241787298,1.2095656692679202,1.1907485145410643,1.2109942220523962,1.2206997933354555,1.2106536508944885,1.2309359700175033,1.2010081543821547,1.209334103323445,1.2655098508578468,1.2353666372215855,1.2466677758362203,1.1939050478431785,1.2167401178778001,1.2509331840756275,1.235794027390066,1.1987728944157132,1.2647636227313905,1.2128176664513541,1.2247269940229222,1.2203531984450795,1.1974364883451387,1.216425905240326,1.2379369219671148,1.2279621026750138,1.2775350277021351,1.2193670842673974,1.241226874264246,1.2455645307303722,1.3128380535932649,1.1945840535022452,1.234777375389027,1.2442513696848905,1.2465450659145123,1.2325489878602245,1.2041567970686395,1.2027642171430117,1.1832699391385697,1.3350970931183612,1.3175409972600531,1.2274951897249373,1.2095086560381254,1.1841093370290006,1.2377060298788518,1.2049540527523044,1.1869967441117422,1.1953807652888806,1.1757710708966413,1.2377487102910592,1.2232234176312509,1.228374042163616,1.2761262609131645,1.2896081218504658,1.2750496793427466,1.227572552017197,1.2075538115375775,1.188692944986801,1.2103608966511699,1.203763459625034,1.2537278493774338,1.2491230736294756,1.2330384216173254,1.2586001303473096,1.1786154848825459,1.2135583032913404,1.2536541919827866
Eelektross,Spark,Thunderbolt,45,1.4277929278148052,1.3989832793503696,1.4307987289215658,1.398637876112335,1.3716286164622948,1.3755023239806519,1.4799733242168773,1.491580427117027,1.4244761419884233,1.4546225140537226,1.3686835503832595,1.380596996002352,1.4021525808920083,1.4208299441192138,1.5447416370383282,1.5637837826857082,1.4216655528078612,1.358541221274632,1.497744239573997,1.5122467629260514,1.3575224661873218,1.3675030904970658,1.412553270789489,1.4202969884948107,1.3667755407065734,1.3641781880937454,1.4014624463777043,1.3985406796907593,1.3924172843502427,1.3999565153763092,1.3793653393511105,1.3875406348982045,1.413534060671215,1.4099636590568845,1.3685766679796445,1.3776712582665491,1.4355929997753754,1.4111505551045411,1.3947961381890746,1.4233451071095207,1.3618149333292522,1.3854538623661778,1.4182364038414168,1.4292744128552892,1.426928685939392,1.4275452942280284,1.3957985654050116,1.4147533043542113,1.3644695323135898,1.395567972328133,1.412814899573965,1.4404323117380062,1.407497305838747,1.4114263081613025,1.3758379385979087,1.4164106697204997,1.4037377184098931,1.4489226403448066,1.4264058113477782,1.4625488870513002,1.4249139642321411,1.4243783480053016,1.3899127559360176,1.4720509187250406,1.4057500636546891,1.429693584250773,1.413029239700364,1.466953572778663,1.4214575004895313,1.480597674291427,1.3933214111298038,1.4851265863612713,1.3982726010389148,1.4387570153825922,1.374608184913619,1.3823254559930311,1.4113606653113415,1.4359579958541822,1.4271350319115292,1.4977240144615236,1.3852738188343208,1.4489961091781272,1.5198875625753192,1.569147446177439,1.406365933903251,1.4699500855078513,1.4018594014969512,1.4519338007323856,1.3965412288564427,1.4263816320932243,1.3928932980348052,1.434663685412628,1.503897264666147,1.5336435499622691,1.3887603820354923,1.4087998874988925,1.3842523629447179,1.4320434902512478,1.3982685434221755,1.4283562413863813,1.4053188561003374,1.4169617534540724,1.4281170928276579,1.417844441956273,1.4280245198501667,1.482635737696324,1.5299318660996055,1.5574673009082862,1.3874576407736807,1.3933348246376698,1.4001536925285363,1.4758094217534783,1.3955961462729116,1.4813934634588817,1.397735842334735,1.4199062302541618,1.3964527396548632,1.4020321334454195,1.4113869551496163,1.4673542013176137
Deoxys (Attack),Poison Jab or Zen Headbutt,Zap Cannon,45,2.188405391006933,1.7227466174943342,2.169197978679415,1.7259792939963634,2.3891752588250093,1.5938013894051761,1.886895856026434,1.3903871910105101,2.843575720378016,1.8062316823907245,2.4003128377684813,1.9287908793482653,2.3063148588210094,1.5512155864916095,1.9588628355319648,1.4191432351720445,2.6196953697935106,1.8557717074518603,1.8086392231678974,1.3950870439640992,2.7674337207418276,2.6884447228662482,2.2475202624624107,1.5441371874449112,2.3006777804174727,1.5194691938090024,1.6156172162385882,1.1566298290304604,2.3431910774753337,1.8744334605552389,2.1321752242804384,1.5275649044135982,2.642025885863025,2.3810304756298706,3.7838012694285568,2.026061956725532,2.7344266715547993,2.156256489649937,2.7883147825328685,2.346427510319932,2.3438829020676475,1.6864208511523848,2.737630196181988,2.131731671405761,2.50263536658906,1.8042111850819478,2.616780226348186,1.5779127077738266,1.9791744781412517,1.4137889756607158,1.5517360913023588,1.415094131968339,2.242606317015253,1.5413707345467342,1.4570968891633098,1.3551418674718267,1.245794336417815,1.1194377567989084,1.6274727771360187,1.4140720486152774,2.2853671114112926,1.4759215788356916,1.7482287939128565,1.409547279625122,2.933032141711424,2.1901239175255838,1.8378260938783268,1.49835117170758,2.3558556390355943,1.670452921701951,1.5290961280029034,1.3954334612535555,2.3752889139078452,1.5339863915784762,2.1300693673992943,1.6024148149066375,2.1372924568036167,1.6321747947692975,1.514097899606328,1.2030401221024947,1.8606630234771833,1.451735195528902,1.4602141127428152,1.1198220023544958,2.0471849342921433,1.4481343610132533,1.924325918991552,1.3626245140019306,1.7702878117477676,1.699699291524483,1.7529761734933682,1.4346740467219972,1.4789091160424102,1.2337018976214276,2.4863957053020194,1.979268520227436,1.9998541315190117,1.7204991594484622,2.0018738346280585,1.4402077759815353,1.3971969172039314,1.350352366711714,1.931630061593921,1.4515491908325449,2.1435314885399603,1.5591641603466917,1.328312946150729,1.2049560120839917,1.736200996480252,1.1779273367471712,1.3291787535585433,1.0614949771428883,1.9695466863524038,1.5482591661281224,1.9515755227427687,1.5246080016700791,1.6679066411009624,1.3755464669267317,2.5673144862113007,1.608838191901972
Rotom (Wash),Thunder Shock,Thunderbolt,35,1.6567053859597034,1.5826752562087776,1.6569504313396735,1.5842639080847158,1.6747059532031576,1.6230602835428158,1.7596068805250635,1.7242172927540325,1.6445466664842987,1.6594607806323713,1.6479192686784416,1.6302600081836882,1.5940611017036597,1.5979572794034076,1.848023986733682,1.8165806626988414,1.640921068786134,1.5812842541880174,1.8078010598275565,1.7711857645073126,1.6310330587277937,1.5916258022993568,1.6185592052833289,1.6356886706138463,1.5718841516679447,1.5719550339600408,1.5532209322907198,1.5425465584030509,1.7229035500919296,1.6430360619184534,1.6228760635674144,1.6099918959156048,1.7184378285653228,1.6517072322578181,1.625631637237907,1.59897624171108,1.7999682776239627,1.661194817449414,1.6378834635557469,1.607961472099435,1.6191683257270868,1.606889178064783,1.6434683914431016,1.5967480397165639,1.693961362520929,1.6586123607764778,1.586589752310044,1.5589067249482185,1.5062607535347095,1.5568973330357248,1.6234331093387684,1.657132091298006,1.6454260712431628,1.613221482049826,1.6065131425819006,1.6459420197324608,1.6052388981372867,1.6592988259730639,1.6562504752919502,1.6899262576723528,1.6658567453433264,1.6179925808571245,1.63877040312681,1.7226305828602855,1.6701973065563869,1.6933997670743937,1.6307951304313084,1.6873481927661953,1.6660998099585167,1.6854979774858427,1.6481702802522447,1.6990198979459008,1.6405349150815016,1.675534346303553,1.5641972432220146,1.598615976420381,1.5788835596984743,1.619591482260955,1.723704582470392,1.7640627117029235,1.6650149314167129,1.7254474118605574,1.7289536877434293,1.7996606264660207,1.62739764401814,1.673753287795778,1.5950563498460442,1.6478237677490097,1.5670175555080559,1.6038813656359183,1.5961927443804915,1.6501236599748628,1.7373253250410174,1.7710850979984045,1.630079766811682,1.6249862878435646,1.621150505851944,1.665401392657504,1.6414242931467782,1.6640010646313488,1.6512611265684298,1.6520696839700344,1.6472198066359922,1.6331737708258853,1.6548703750946059,1.725240893487824,1.7483434187023685,1.7899234779868811,1.6445592430442835,1.633240757372008,1.6657372661331171,1.6921384844783747,1.671691598286173,1.7273184533802417,1.549306316978918,1.612130824104066,1.6371029649290174,1.6365808200545948,1.6775000547181753,1.7203264458272294
