Attacker,Fast Move,Charged Move,Level,"Zamazenta (Hero), Tier 5","Zamazenta (Hero), Tier 5","Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Arceus (Poison), Tier 5","Arceus (Poison), Tier 5","Eternatus, Tier 5","Eternatus, Tier 5","Eternatus (Eternamax), Tier 5","Eternatus (Eternamax), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Kubfu, Tier 5","Kubfu, Tier 5","Mega Lopunny, Tier 5","Mega Lopunny, Tier 5","Marshadow, Tier 5","Marshadow, Tier 5","Meloetta (Pirouette), Tier 5","Meloetta (Pirouette), Tier 5","Urshifu (Rapid Strike), Tier 5","Urshifu (Rapid Strike), Tier 5","Zapdos (Galarian), Tier 5","Zapdos (Galarian), Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Naganadel, Ultra Beast Tier","Naganadel, Ultra Beast Tier","Poipole, Ultra Beast Tier","Poipole, Ultra Beast Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Gengar, Mega Tier","Mega Gengar, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Weezing (Galarian), Tier 3","Weezing (Galarian), Tier 3","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Garbodor, Tier 3","Garbodor, Tier 3","Gengar, Tier 3","Gengar, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Golbat, Tier 3","Golbat, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Haunter, Tier 3","Haunter, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Monferno, Tier 3","Monferno, Tier 3","Nidoking, Tier 3","Nidoking, Tier 3","Nidoqueen, Tier 3","Nidoqueen, Tier 3","Nidorino, Tier 3","Nidorino, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Seviper, Tier 3","Seviper, Tier 3","Toxicroak, Tier 3","Toxicroak, Tier 3","Venomoth, Tier 3","Venomoth, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Shadow Alakazam,Confusion or Psycho Cut,Psychic,50,1.1887110425397682,1.1990786782971212,1.2566261123967508,1.192417830487366,1.2572871275868434,1.1950417539681255,1.18794116807569,1.1984641260354303,1.2574240754161736,1.220149039417604,1.314032832761407,1.2439005543462087,1.1695075453312236,1.2087866869207022,1.2374064365148918,1.1614599611527914,1.2079942848311735,1.2365035226037973,1.2863370742154183,1.2128353032206929,1.1905091982004827,1.2181805613579806,1.3290028715282631,1.2687188975099815,1.2541749720101487,1.2196045402865814,1.290228110304714,1.1758021454558178,1.1967626949118568,1.2175282273602084,1.3009398193517876,1.1834246952690404,1.1763555191647408,1.2282309865662782,1.1945335222811964,1.0119752422200001,1.241796966570166,1.159308448460174,1.2240632061104535,1.1645685227864635,1.1583958643539443,1.1780237294973719,1.1832281657750834,1.2042996192288276,1.2069330977217458,1.214561097210969,1.210274236869194,1.198682278211405,1.1998978605996815,1.204686136617407,1.1434854374843348,1.173025480468948,1.3401992121375315,1.1992588054343967,1.194220294217961,1.2028976813789412,1.182609159118968,1.211615905175514,1.2059340179732316,1.2211638898507196,1.2673953071010768,1.2374210853188297,1.171560274391576,1.2145172653628924,1.1905645215172591,1.200626223950406,1.183901385546353,1.1922746095153036,1.1953024541388209,1.1999515928692368,1.1371231109063387,1.2009566604751223,1.1789301036238258,1.2134242422913237,1.2062983704429677,1.1786000351811086,1.1877703028373767,1.165355574304281,1.1793939604890913,1.2036248789255142,1.1590093091724076,1.18214663288927,1.1760423167094585,1.209581347157907,1.2294825369835083,1.2341479373118927,1.17676922044897,1.1933240917839476,1.1716491625261618,1.1980705828013967,1.205686420185988,1.174654321149964,1.2106307258001896,1.1805408343009136
Mega Mewtwo Y,Confusion or Psycho Cut,Psystrike,30,0.8816598428746877,0.9090621226116118,0.8996406773132211,0.9150006291987199,0.9015658048377786,0.9173963971131793,0.8757194197034064,0.922213659425835,0.8893226900520995,0.9100355843948186,0.9130681416676577,0.9335921364304103,0.92163487035329,0.952755911372674,0.8727065494738343,0.8891903531465505,0.9074504994656575,0.9353499123749696,0.9039626584625304,0.9316176070998016,0.9120068994855931,0.9400264346644105,0.9363123405943935,0.94793972564962,0.9252393964028341,0.9310213619702541,0.8831501241330825,0.908317282693871,0.9170018497995964,0.9402048385605839,0.8552502587783997,0.8639062745833908,0.8577984954394497,0.892700138667119,0.7428685221871999,0.7455290346202498,0.8757226827389157,0.8881799494480851,0.8543195566472668,0.8771079160200804,0.8949431687898551,0.9396779734071733,0.8837958954925064,0.9396108673872072,0.9102301450862548,0.9404841896186291,0.8944621633268939,0.9146489988329531,0.9213961037751801,0.9775710755996929,0.9069461135987534,0.952263242397066,0.8896330942400021,0.9076431285812924,0.9077473225306566,0.9595187934557866,0.9373723042600032,0.9815538452286476,0.9359387742916694,0.9853397085626511,0.9197192473261838,0.9417594957152126,0.9173737513527461,0.9791094369031955,0.9357365594684286,0.9814982056681432,0.9184850477465539,0.9802778004438443,0.9107634862869164,0.9568525451366353,0.9276661524933814,0.976529317853868,0.9155492957045701,0.9687320639677104,0.8968768854696249,0.9298686068021013,0.8990790166029875,0.9485658452597322,0.9356311754741833,0.9715216536768178,0.9134715129046725,0.9709650981024482,0.9160064333223178,0.9652662916953335,0.9289285474104071,0.969373279075523,0.8901357572458555,0.952876682627423,0.9148901630885361,0.9467151835253328,0.8811107471399791,0.9237311517375628,0.896251345335865,0.9317602905455121
Jirachi,Confusion,Psychic,35,1.7647127054273666,1.8181752443464017,1.7593185512005292,1.7975780871059164,1.7603954003899176,1.7969534859719272,1.7327889711740825,1.8097116347466975,1.7967365914888962,1.853866588391966,1.8239571609706717,1.8617990887097562,1.899240101501747,1.9589488577331815,1.7685865703334054,1.8005990679613555,1.7601580293706454,1.8646329773237045,1.8350792631508512,1.898761431243223,1.9025144590423386,1.9525192636094135,1.856573354716857,1.9018788123798784,1.8485385970647543,1.8896350759848524,1.7118434596797358,1.7398350425535205,1.7744636256279818,1.9011461279363362,1.8634631497751204,1.8079566473216135,1.6719739640940676,1.7435686282632787,1.5135884010122975,1.519956170779983,1.7788338500258198,1.8044482619721713,1.6867499713380654,1.7206870559092784,1.8141210536703731,1.9045523018381618,1.775518656476063,1.882921244824167,1.8205573154554024,1.9378177508312666,1.9378542342536633,1.876770525989351,1.854574112518706,1.9615153756595074,1.798976438307521,1.89049705485584,1.7625921265441447,1.8000576996888575,1.825251320789547,1.9144785315914459,1.8578899146395675,1.939690419562031,1.8693827959691165,1.9536678913172283,1.8495191822629897,1.8878131196657704,1.8559400345530412,1.971603911060705,1.884627233674586,1.968732262048201,1.8624030873456612,1.938940678836366,1.8549892948344817,1.9440819491640282,1.88209501314645,1.9793782917142444,1.8790539483772226,1.969081987426455,1.8093842631666799,1.8582169375043445,1.8471341045769714,1.9088340797817365,1.8749574218970024,1.9700341256250613,1.8345276487743116,1.945953636498986,1.8436003705705182,1.9589549484981605,1.840051280464281,1.9362676159119225,1.8190439170085377,1.892433295102354,1.788534232359131,1.8953386469004674,1.7417468217827252,1.8224923923853154,1.7684461091232317,1.8405269417457502
Tapu Lele,Confusion,Future Sight,45,1.5446583980947057,1.555069655375328,1.5468211285520928,1.5688785315624394,1.5499659700164932,1.5688038741572747,1.5367804206601086,1.5589721601646291,1.55577173457834,1.565335967888901,1.5369196930499611,1.584505265111234,1.4668622599459493,1.5653834631051322,1.4967152339591103,1.4806112098368818,1.5316148245918142,1.5976675243198992,1.5486767539982782,1.5529967167927858,1.5067308484706363,1.5388072200870357,1.5785290765073983,1.5725130244290795,1.6048577941972049,1.5753631448152958,1.7383980119177522,1.535083402296157,1.6181706198646253,1.6302216332037471,1.5696594898014553,1.4969817462445898,1.5394621935122164,1.557832439808975,1.6598656476850455,1.4063636518262623,1.5070798820826248,1.485780134968175,1.5732993542714406,1.5512053810412358,1.5361001904048714,1.5607659297185432,1.5425411976157224,1.5769686817055206,1.530119658939402,1.6049922296131198,1.5196861229268857,1.5384005035279074,1.5138992863203073,1.5834965016212543,1.5436262938460663,1.6037362091715677,1.5442839109326703,1.607259954102183,1.579508890276605,1.5993706649393231,1.5548213491877256,1.6240340026720088,1.5543447704644555,1.6025556082348995,1.5688757077569666,1.6074813910866346,1.5317517244172763,1.617026251947664,1.543657878153586,1.6087694504415717,1.554822386643868,1.5873083003624884,1.5668416959554372,1.612447107729757,1.5359580526656138,1.6406144990517684,1.5111436382442183,1.6525377241384143,1.5319321009014644,1.5457123233446226,1.5232440186610738,1.559008362458869,1.5769523562218788,1.6248945698157904,1.5073133888071162,1.5804640933569551,1.5052284966186158,1.5811897894660882,1.5438932486138401,1.6083521879234377,1.569759383558052,1.6457151985906389,1.4977600932652297,1.5605066876155909,1.5507689255360726,1.5583851731706306,1.5397017762848075,1.5567184235036025
Delphox,Fire Spin or Zen Headbutt,Psychic,40,1.718909227708743,1.7354472889516048,1.7432928302658173,1.7627873562369545,1.7370977182473417,1.7601839617048307,1.7041560826804638,1.7406603234978417,1.7847470258066955,1.8240152670301593,1.9650347234789662,1.876193188705792,1.7965968009954167,1.8201357285032957,1.724348605423451,1.707081089727039,1.748400776064792,1.8385742270827876,1.746350671373546,1.7748562002560466,1.7759583440852758,1.823075158383667,1.811071439500058,1.8476950972750592,1.9941991575561029,1.8585573003607583,1.7175803528780893,1.761150861363975,1.7788979515105312,1.8228450769468856,1.6253767446228369,1.6779093107548124,1.5993102611315786,1.6257106296028347,1.9045663494359764,1.5016335694584817,1.727132932513918,1.7099601465642305,1.5702564949749083,1.588616472623113,1.7017743789347195,1.7776841717242962,1.6334854173440017,1.6785867780746078,1.6378706965244314,1.7160714016863436,1.7182560031019276,1.745520951395485,1.7812293525634293,1.8428161632323485,1.7114576366641334,1.7876692794945184,1.7243075076912548,1.7770906958607797,1.661112475367881,1.7079672532259538,1.7804266488689946,1.8475932225774154,1.7536387323441522,1.8363060601822871,1.7749655667708906,1.8014306843915395,1.7487396091002052,1.8492791698569067,1.7917942242233482,1.8546736399642823,1.8032137659082437,1.8518997604654872,1.7847258086592053,1.8382248426377512,1.7829657784158772,1.8807427857777081,1.7424111618316453,1.8448161147314244,1.7975421971655627,1.7817435346559265,1.7852837008565403,1.7939913494908795,1.7913168283019365,1.8687024028799086,1.7775588941436693,1.825052482079011,1.7902834507749674,1.8550436008728375,1.8059818834907688,1.8553607616322396,1.7925684354909346,1.8065087149587566,1.6197079325691999,1.6920203730222687,1.602329002546766,1.630798797932983,1.6268955486309158,1.6476665524356902
Latias,Dragon Breath or Zen Headbutt,Psychic,30,1.8750649126325296,1.9107320950480788,1.9217135001231813,1.9347222575059275,1.9301365088819025,1.9386367932630917,1.8802284612696767,1.9149377948084612,1.8468048365221905,1.880326871918403,1.8814581563119575,1.9357388707055978,1.9369122354761135,1.9758334785809852,1.8132695402648409,1.8193579637375317,1.9272980014810035,1.9934407279471043,1.8904775900127802,1.9241324417915568,1.922764197893436,1.9601322751406927,1.9819447012209916,2.00772612749381,1.94028990832058,1.958353849580948,1.850378339407758,1.8240337270927471,1.9300153613340993,1.948394641916812,1.7713055475199166,1.7927499105169222,1.827963103891625,1.8845607176470678,1.7514030990194824,1.596749422369195,1.8185518620088303,1.824309577516628,1.8303274862986922,1.8276524025020287,1.8813015377515392,1.946117199132729,1.853477152661389,1.940626136028562,1.906360704314335,1.981110459938874,1.854710039355325,1.9094507270716607,1.8816914082082477,1.9936943520159347,1.8703841950655713,1.9609198221510495,1.8376015037804059,1.872507916517801,1.9185153005512154,1.9738168181318618,1.9066158521126677,1.9884893715118546,1.9159367993980734,2.0033088725995416,1.9779770944938841,1.9583857220243783,1.9148076076697775,2.0156690709027427,1.9101556685188432,1.993388662373376,1.9497305024093745,2.006252718696937,1.8797865620643945,1.9639808970457586,1.899117036058187,2.020479201490324,1.8947838098238998,2.0077623759809393,1.8619882844528814,1.9012850360447693,1.9082790102200557,1.9685380795067797,1.936740507246689,2.027102527380905,1.8706781894221456,1.9609635169623718,1.9238449499824104,2.0092184182731696,1.913020249594087,1.9835803672810424,1.8930579193007613,1.947936837248892,1.939254641520227,1.954706405848692,1.8338525085798558,1.9083085109209574,1.837528976861502,1.8942403864236168
Shadow Lugia,Extrasensory,Future Sight,45,1.5705790098499741,1.6012362749561224,1.6645738670435164,1.6667118429378207,1.6628958032287877,1.6714692074459994,1.618367819350259,1.6575199671222118,1.5960455113124552,1.621485741564761,1.6004351781474184,1.6693520055336954,1.6578358988927475,1.7199954844004022,1.5660059437575293,1.5716170325153063,1.679985228752944,1.724401825655726,1.6207688272395662,1.6537061128431036,1.5872161765637036,1.6547959920365096,1.6097580083519647,1.6693050221933883,1.6603733860632237,1.6930646645123402,1.5787205545017873,1.616081560846367,1.60275517315516,1.6845561986981816,1.5530771665956358,1.574093462062828,1.5259657034849052,1.5826867720469864,1.354024616337664,1.3309742601804913,1.5704586341744762,1.579537906745081,1.520020383826183,1.5557613196586566,1.622345016674939,1.6995341828989723,1.6185789298923137,1.723700565052917,1.66420079326533,1.7336322529884065,1.5911790652001339,1.6789257720786739,1.6572966876949287,1.7535457910328578,1.633874052697939,1.727873372831118,1.6040631372635306,1.628683271883623,1.653930553955988,1.7015836672292266,1.6527082923078917,1.7588257309996684,1.6784867154711665,1.7425895274725578,1.6384171388089055,1.7170537253303577,1.6736182674685913,1.764986439253425,1.6850034229487236,1.7428215048505147,1.6983115693434716,1.7412375478912796,1.6609658115707782,1.753935256355725,1.71174837585334,1.8213857295032827,1.7099522094245745,1.785663141616086,1.6322141271587713,1.697253779952701,1.6185930300022342,1.6861399956956127,1.685572155932723,1.8227114232334278,1.6239766146136687,1.7044990376867848,1.6880980820782128,1.7875004817662743,1.6559837733658311,1.7525052994819577,1.603858550579987,1.7606274513587195,1.6193924425402308,1.7255695730400484,1.6125880544797058,1.6739273238011716,1.6053463892765583,1.6600378043194493
Shadow Slowbro,Confusion,Psychic,50,1.5993465554366617,1.6354697437894221,1.606483346321019,1.6525810440445012,1.6075215662138835,1.65208843137795,1.56051786006018,1.6312753102338817,1.6279467524224895,1.706068627170846,1.57993710821902,1.6555862775614743,1.6486508715789525,1.7031608576910027,1.5856276146403698,1.5966873889099216,1.6142997963471373,1.7314048914875733,1.619383233203092,1.666778830282106,1.62481827759134,1.6903246519154789,1.6411262573978902,1.7021259143302214,1.6410615458498357,1.6776401589997136,1.5969550573957847,1.6494619272322186,1.6481902395807262,1.7025414231512652,1.5001862471424914,1.5372373059031985,1.5918252788884713,1.6606218241839041,1.6392077259742737,1.4028917796041942,1.5868166728307236,1.6031218017284485,1.7057104503670082,1.6453302712457154,1.582155910678056,1.6569350838390964,1.6350472689796627,1.6827940452340464,1.6430254713672257,1.7242833093651142,1.5840939021424407,1.6329336332016389,1.5957177728664655,1.704131833719559,1.6146260054170645,1.6811184341935095,1.5794878370086163,1.6399250414816102,1.6578964199934985,1.7102981190412314,1.6504738512188535,1.7233829097542481,1.632262822215228,1.726993756926053,1.642660059900492,1.6749485524899694,1.6243342220061954,1.722110795884464,1.650450832098425,1.730457257615934,1.6543097957140704,1.7257106268445574,1.6144317107790043,1.6975902939237217,1.6452625786905064,1.7555786818903678,1.6330639762866463,1.7358424863904651,1.605411936092384,1.6488817392461046,1.6108336763477191,1.6715845791643107,1.6410827150980738,1.7341036068063018,1.6076981850365644,1.6928538217422757,1.6270858942115065,1.738700453926334,1.6482617819217682,1.7243987145102029,1.6107888132912835,1.6915049351239066,1.6374376267033077,1.6706615048053042,1.7311875932650487,1.668346705518312,1.719140163388529,1.6705514963171442
Latias,Dragon Breath or Zen Headbutt,Psychic,50,1.58021111060691,1.6045045517156578,1.6403939670181713,1.6376553278952448,1.642769524030654,1.642522086978439,1.62064320627944,1.6341692143951845,1.4896336530416157,1.5066832221122568,1.5878696766476559,1.634427950217424,1.6402003735294062,1.7156350775250298,1.5384900410392124,1.5523036887865718,1.670346326222887,1.697483607227439,1.6001982271937987,1.6264488015979433,1.5906616238863984,1.6380728372368585,1.6478595712684174,1.6605938250977421,1.632744365143884,1.6625316422737888,1.5748480580150261,1.5674546737265067,1.6386910356904345,1.6729069273488872,1.5140627179729893,1.5005639173669436,1.5366502465596348,1.578202910576794,1.3039970887944548,1.3216411249857887,1.5448944025149771,1.5542520811959033,1.499890949238134,1.530481312870066,1.6249630836591404,1.6828966139280002,1.6047253827499173,1.696836196294144,1.6327375572044898,1.7176040944669377,1.5684109943299576,1.6451906832806402,1.6509320443746232,1.7153228616611509,1.6001621741831218,1.6756295049777132,1.5959490775907803,1.5924261311269414,1.6349320036587665,1.70485831366059,1.629502470959883,1.7310899934084152,1.6705948512465887,1.7448977185122172,1.6032968881269651,1.6547853212759933,1.657162330096869,1.7522507388886357,1.6631091422076283,1.7305953534410332,1.671032840453376,1.7350991771868702,1.6430597057748502,1.717385327236,1.6553896024683943,1.7471062447679484,1.6913653489620695,1.7521890183740256,1.5871545848296436,1.655219804134402,1.6064421374965323,1.6813425678534284,1.6637858009868287,1.7673408365875105,1.6214896529575475,1.6976190251784533,1.6396256553046364,1.7346612281062856,1.6289026395801554,1.7417961050538655,1.6040037511789886,1.6848241541850497,1.610152256550887,1.6868850843271508,1.5830565809418116,1.6504668458409821,1.600040548833495,1.648899871529347
Metagross,Bullet Punch or Zen Headbutt,Psychic,35,1.5724884615215713,1.5984974288186033,1.5733876118157024,1.5821578148548796,1.570710132517733,1.5854416219386462,1.5351486740820344,1.5800709742068617,1.5722387459192242,1.6006715403635678,1.631288100888827,1.635496828983419,1.6930240809235146,1.7404763337301024,1.613888358272379,1.6119170017517788,1.580295496544823,1.6450785731291597,1.672924538729904,1.664133706127631,1.6775961287280339,1.7164595877045083,1.6633774624766449,1.6760469823014525,1.6162613080445871,1.6109140892377214,1.5115368497456716,1.515818647710231,1.5663163022287956,1.6611801742197554,1.6718722831735184,1.6088794900872463,1.5055481887376514,1.5356051574286143,1.4643123977788184,1.3456087973552073,1.61898832552477,1.6131182817597913,1.515958874863348,1.519833968409583,1.5755616726023063,1.631011939488403,1.58056848708003,1.6411392000792138,1.6146626949497223,1.7078220221741804,1.7475491587856593,1.68581027727685,1.6633094446914998,1.703404522528844,1.6038753228380662,1.6779675419993325,1.572631213204825,1.6145719282915585,1.6194072577645668,1.7063963934339401,1.6643359892270628,1.721822060229868,1.6682098621620798,1.7098660930469936,1.6456474475475156,1.680993490394538,1.6577895017337465,1.7399878972469895,1.6636294385368993,1.727757281153149,1.6606363589335855,1.7167538986425197,1.6636719666669573,1.7107857026591995,1.6510486436799539,1.7453519770465424,1.6673883906198514,1.7414629969199535,1.6134410257827456,1.633120827449798,1.634710750902817,1.6654944849015025,1.6697326461107875,1.758305152909383,1.6254387878807315,1.6952479016847648,1.6571322216764484,1.719360279990258,1.6479063507326466,1.7140915028025925,1.6379670787891891,1.6806586302440996,1.5953441788466107,1.6812794594249867,1.5348381634488626,1.5990850728022452,1.5766801009776528,1.6391907198787725
Beheeyem,Confusion,Psychic,30,1.938819437633664,1.9485420018180513,2.0015773096171694,1.9411610577391738,2.002326002867811,1.9367543564821945,1.916633395980622,1.9688271641770005,2.0599739488403253,2.0060471535803317,1.9912666342642145,2.013809175409296,1.9300820189196182,2.005025961596314,2.0289531903149047,1.8932295520821611,1.9792817671316334,2.0280790934493953,2.124975776134141,1.989310001526815,1.9368031587960326,1.9875580008291858,2.1164296331972814,2.0810091557640744,2.0437831430216313,1.994347424210426,2.139706881554011,2.0014679520197767,1.9500533336379984,1.9881788354259993,2.1160404518738796,1.9499217702564913,1.9475275159879324,1.99974604804556,1.9087132954900488,1.7329885601796855,2.0317232844824393,1.898391112924227,1.992243313193246,1.9065307684738577,1.879583068478996,1.929039717991809,1.957136321610151,1.9573434912260008,1.9531065655447606,1.9865408088897463,1.9877773170007966,1.9288611963835316,1.9437872771194187,1.990488342834413,1.8588031656576538,1.9282528058956934,2.168332326633761,1.9848900331329016,1.9155832440314426,1.933729694520683,1.914078516504314,1.9784448340960625,1.9593709809086435,1.976233069256325,2.0185314484885346,2.059680328679883,1.9117027845895613,2.0024158625199266,1.9076819255107058,1.9681619059823316,1.912683794119394,1.9583859256207674,1.9515529020945688,1.9410899061977875,1.8856206958866437,1.9954188089923715,1.9352659277531465,1.995850641014604,1.9451534364851193,1.912528710265942,1.9009073787508932,1.9208072526470756,1.9173270912779345,2.000787429847638,1.916424291020192,1.9710799976707225,1.9524399052950012,1.9928878485015225,1.9727764595171342,1.994333478248153,1.9425084932335175,1.9775115666870748,1.9085399237412768,1.9702719495061347,1.9811110321468437,1.9065392618561248,1.990326248124699,1.9248621616092987
Mega Metagross,Zen Headbutt,Psychic,40,1.29465829562804,1.3330030198390104,1.2981735513216424,1.3345744991962207,1.3007170591000976,1.334541574094511,1.2862653094878647,1.3169271689852864,1.2978560178438612,1.3420109440269505,1.3130234877562967,1.355749051050523,1.3854288796164718,1.4181308767148268,1.2959350064977022,1.3077128270323033,1.2901772847995487,1.3627967898866933,1.3295009902117467,1.3680976954702389,1.3691558089284128,1.4133762806478085,1.3324982822181555,1.3973846108851018,1.3524117560268587,1.3620163252435191,1.246500960597206,1.2749529466044658,1.3195904267418082,1.381312661831499,1.380689283078643,1.3060637517740286,1.2118438435832162,1.2645320028573659,1.0820453277926134,1.0867113135069373,1.302016355204205,1.3113273179277054,1.2164277570298472,1.2462984578525123,1.3304679359357268,1.3820694339228339,1.3115123512113391,1.3798277353701376,1.3375849737948091,1.4364777145750376,1.3567731157089389,1.355147012712091,1.3463129628098465,1.4041805942588301,1.357319620852496,1.4191831663922605,1.3141886665011244,1.318338355480724,1.3614572901909743,1.4014842482718346,1.3625278904216844,1.4407665105046747,1.3642884295367466,1.4183452680429343,1.3260019591980994,1.3810973164535765,1.3807528347426647,1.4439678352555407,1.3592047061432537,1.419495718724799,1.3769852945007839,1.4262224370708672,1.3520284441014865,1.4214015784565048,1.3555203867477974,1.4413597007561363,1.3842007692554958,1.445097467595091,1.3391016114772396,1.374801863849463,1.3703862860257168,1.401675949195137,1.3680261323921956,1.4616803984157538,1.355232058215364,1.4186551533492737,1.3580483873745257,1.434127917966069,1.3448210411282193,1.4048860428759513,1.3194539083958365,1.3754690864368295,1.3328451209684433,1.3807050308339566,1.2946890993424522,1.3568566905499355,1.2950626967977892,1.3590371871751152
Mega Medicham,Psycho Cut,Psychic,35,2.1721221578308687,2.022935260096992,2.122882332749823,2.0561697808556985,2.1295238982460343,2.0588484045511866,2.0575533669131736,2.0288456673541333,2.040255766625942,1.9482721119536035,2.0712733301965,2.0808554649550817,2.100360441610754,2.1264965832169804,2.2065344097066575,2.004277080065115,2.0961372189480105,2.151356726063927,2.219331624631189,2.0962401528737584,2.098891513193627,2.1486272142770098,2.2642184932795804,2.1587488307843348,2.102219371002225,2.067471453244653,2.1059308028249126,2.0163944364292963,2.095500136579813,2.099028569588713,2.207693090465045,1.9796259668017224,2.02020775562198,2.0310626549252686,1.9790459445886222,1.7105548209904007,2.2130493311062245,2.008407087682073,2.0530979714572264,1.9436668860320236,2.0418114295168186,2.046043838109419,2.0535371375480267,2.0325330952601797,2.0774113989094136,2.1096776028286772,2.240626295337778,2.0345338485622992,2.0487452243200823,2.1041852870696673,1.964351184751296,2.035004967004934,2.3613579111219614,2.068523695595004,2.079355830819381,2.0668629269190903,2.0918179920783064,2.1176887946597547,2.081286602198604,2.1195434723528708,2.123556600536936,2.0815007179953526,2.005408359150602,2.09824176289893,2.028547595436908,2.1096519436885846,2.0858502739275457,2.1244386925458416,2.0734709944606435,2.080576437829101,2.055333733455834,2.1510533485582437,2.0364986861667105,2.100610654079286,2.073759582742005,2.0131309454343302,2.0345852608286847,2.0795663125230663,2.0831279756961694,2.1503987867561376,2.0546176153709186,2.0973070286584474,1.9886863340743652,2.1006791315660642,2.047381876001535,2.078792302203641,2.1084463703508884,2.089764710850299,2.089489084914648,2.0914287446685567,2.075618021296632,1.9968939768028313,2.1220529377646367,1.9874531313989323
Mewtwo (Armored),Confusion,Psystrike,45,1.7314606330390587,1.7631316155040848,1.7813316444418712,1.8106260734041544,1.78343671977677,1.813231250082016,1.7235093284583318,1.7709661325700934,1.7269106228178257,1.7576053021296665,1.7568321633405322,1.8192363994441025,1.816257647211338,1.9126149601566564,1.7517199679948616,1.7516762537206667,1.8198250214363585,1.88308241705457,1.7726172902764055,1.7997853586185761,1.7887676858182224,1.840045780206011,1.7850423549103074,1.8600750809193853,1.791934004704031,1.8175524574655515,1.6869239163072054,1.757211395669216,1.7705974302222565,1.8582008647631354,1.6552219793272978,1.6905996494279238,1.6635177375119015,1.747563802577403,1.4248580429214825,1.4419039033608667,1.7573479739394244,1.7597648161233672,1.677641163412747,1.7102779440320433,1.8092855390983054,1.918611713382618,1.7538396184483807,1.8691998186553684,1.8122880011509204,1.9361517876908372,1.7423998804274174,1.809349437393218,1.7990219586302654,1.941161805882997,1.7989838577030677,1.8890837247082457,1.730197005780359,1.7753561690864128,1.8361778043964148,1.9382884401083507,1.8175326719737375,1.9525700694887453,1.8251747451481166,1.963945048175899,1.774273372759893,1.8550595639792338,1.865510454329547,1.9874318141884249,1.862066640577387,1.9439133960464388,1.8391336468932202,1.9190459903650803,1.803227692808527,1.9037037483597286,1.851513020835695,1.9798706033762656,1.8303846689923757,1.9626165868694971,1.7655673650129917,1.849390917694057,1.794565342808441,1.8754126810850003,1.8562216429362821,1.9569268396748412,1.8025280407938051,1.9046961659249884,1.8326219934709398,1.9340345629375362,1.830666784519139,1.9523732746545914,1.7743930159165942,1.8895225381620655,1.7877144414232127,1.8935327442897751,1.744092152464698,1.8385308135171585,1.751896157193486,1.8298180352530602
