Attacker,Fast Move,Charged Move,Level,"Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Arceus (Poison), Tier 5","Arceus (Poison), Tier 5","Eternatus, Tier 5","Eternatus, Tier 5","Eternatus (Eternamax), Tier 5","Eternatus (Eternamax), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Kubfu, Tier 5","Kubfu, Tier 5","Marshadow, Tier 5","Marshadow, Tier 5","Meloetta (Pirouette), Tier 5","Meloetta (Pirouette), Tier 5","Urshifu (Rapid Strike), Tier 5","Urshifu (Rapid Strike), Tier 5","Zapdos (Galarian), Tier 5","Zapdos (Galarian), Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Zamazenta (Hero), Tier 5","Zamazenta (Hero), Tier 5","Naganadel, Ultra Beast Tier","Naganadel, Ultra Beast Tier","Poipole, Ultra Beast Tier","Poipole, Ultra Beast Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Gengar, Mega Tier","Mega Gengar, Mega Tier","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Weezing (Galarian), Tier 3","Weezing (Galarian), Tier 3","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Garbodor, Tier 3","Garbodor, Tier 3","Gengar, Tier 3","Gengar, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Golbat, Tier 3","Golbat, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Haunter, Tier 3","Haunter, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Monferno, Tier 3","Monferno, Tier 3","Nidoking, Tier 3","Nidoking, Tier 3","Nidoqueen, Tier 3","Nidoqueen, Tier 3","Nidorino, Tier 3","Nidorino, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Seviper, Tier 3","Seviper, Tier 3","Toxicroak, Tier 3","Toxicroak, Tier 3","Venomoth, Tier 3","Venomoth, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Mega Alakazam,Confusion,Future Sight,45,1.162027093735156,1.1599512584876455,1.1617314712256654,1.1523452167309254,1.1825407638121066,1.1566364887698297,1.1358647217840716,1.1383263177049812,1.1358475463497495,1.171044215988959,1.1348373591789738,1.147541445228792,1.1627911415987557,1.1881332421348585,1.13191995811894,1.1549295556652748,1.1421560745324355,1.162870303302378,1.1679148724903567,1.1855449686056188,1.178453624721548,1.1566655579305964,1.1662130452761188,1.144346056100337,1.1794587590909822,1.1438549781910972,1.1308955938364187,1.1595028039638064,1.2287203706379692,1.0946946048525767,1.153051968574544,1.104003564208284,1.2080736636254432,1.178836898552457,1.2402795153155068,1.0132013720103812,1.1568842937388883,1.1121993227529297,1.1296120212056293,1.1384319148782407,1.1659230722554617,1.1642432298920686,1.1849012754961092,1.1895376000008513,1.1717887174207111,1.1295680682981208,1.1225706782386775,1.1733835287623573,1.1229538455686743,1.1529717525339978,1.1668257025635547,1.1730285874077246,1.112246816185468,1.1354961836487072,1.130831611723733,1.1883338297113222,1.1572732931657015,1.1923385560512534,1.1771545083432453,1.1862561725598844,1.1196172562251567,1.179888125851381,1.129823586796364,1.1749985840008814,1.1366383515487002,1.1698488045762618,1.1355730056635271,1.1518724373816376,1.1233919984875669,1.1889052932268804,1.1054873140722208,1.1658656625596506,1.1286101075289348,1.1235922577547777,1.123068477996869,1.1404001200115113,1.1192039955054212,1.1626451636335213,1.1156919871964859,1.1569169471855043,1.1389860281921054,1.1671385989733878,1.1582176950913876,1.2031125592598213,1.1349928676899987,1.1586001357008795,1.1498627206521843,1.16163005650668,1.131276377054717,1.1157605003184443,1.1188443350539548,1.105810437468729
Mega Alakazam,Psycho Cut,Future Sight,45,1.231844694464805,1.2009943659942652,1.2279452486328744,1.2078089077958387,1.2137766748865697,1.1990703469607948,1.173181688032017,1.14802758534565,1.214531091185568,1.2025722868688058,1.1945882685094809,1.2214504678400633,1.1693646795405848,1.223609379225762,1.2007821817110576,1.2071882356262151,1.2182287438717128,1.2498472523343747,1.2215951873126445,1.2400845525630175,1.2344945131234852,1.1983308665574623,1.2003602163199911,1.1879584595360404,1.2530317671841436,1.2106133917479471,1.202020045769128,1.2068268112032312,1.3140620866324946,1.135472011514791,1.1846053312904572,1.13910605038603,1.261812918856892,1.2145921255690677,1.3936746158566067,1.0645232076018512,1.2324810803646002,1.181017177249359,1.1989529229318723,1.2182075257606577,1.2140629613404375,1.2292069024897436,1.2365830198787593,1.287242902210322,1.2173018784815182,1.176257041343814,1.2188427610811483,1.246915451358604,1.195303504196116,1.234664113379431,1.2396250896229872,1.2242511053391543,1.206980072305745,1.2276726989313136,1.1792877190456963,1.2555726080684537,1.2435539769722672,1.2773920901051996,1.2441422784186167,1.253471562630599,1.1866450846331336,1.2430660040156678,1.1990785010436196,1.2358325028031913,1.1866003521303314,1.2154751467329097,1.2215233862984294,1.2481284423531662,1.202342871556697,1.2745339257256385,1.1966348595852514,1.2728989183776542,1.2099485504309742,1.1932628030293997,1.1901746494051468,1.203907517659857,1.1739629849464777,1.2281494697655855,1.1886486583452145,1.2267417646012786,1.218482366560422,1.2528674777973408,1.259249295232988,1.2822583357737032,1.2362158605642641,1.2713572923605994,1.2188464439991573,1.259832269017399,1.1840419624574614,1.1744284058755932,1.2038064989967359,1.1934907893414712
Mega Alakazam,Counter,Psychic,45,1.2849045265516976,1.2998314526001113,1.4183578895213862,1.4518318212060444,1.4424293658289251,1.4571215589084063,1.3866281347919904,1.4139164839828167,1.284925869835741,1.3268613181867284,1.304344593498912,1.3322855649162126,1.4936770391385668,1.6557384835765572,1.0985350989357492,1.1301798275008001,1.2909346456186597,1.3355805210104246,1.4522946214358317,1.5406882390181558,1.1224446817326703,1.1218148390616711,1.2863853000839927,1.3013909086148772,1.410296781847156,1.436230953426283,1.4471484720559264,1.4994947705402797,1.297289487632669,1.2426765273873437,1.088269675557947,1.0717119880025379,1.5190549950860226,1.536596050460273,2.252217844952131,1.418852892647993,1.3890724561751613,1.3813300538012339,1.5387881286621468,1.5922258251870178,1.4434428651291509,1.462282559319964,1.5319758390253346,1.6306120746457204,1.294535502894965,1.2713144736507747,1.3097568049684454,1.3538313268702762,1.4609239240330614,1.5016816898728624,1.5862853490119455,1.6509195563110057,1.4215571311119184,1.481544795404943,1.5116544931518718,1.5910799902164403,1.3292786261526055,1.366036598644316,1.573588749940332,1.6461961797589717,1.2684275561452711,1.358901844139549,1.2895146928774999,1.355639011595288,1.2971003865124628,1.3606840862303862,1.3095875195908455,1.3531887617942515,1.2745461666411364,1.3641479396244045,1.3169303012831735,1.3937696033492697,1.4190817937671223,1.4616098854764332,1.4106664516800589,1.4767959375695219,1.4359252902518633,1.5220808579362866,1.3006529862387182,1.3345931982891213,1.2982366212722052,1.3633342530649715,1.4622030834512356,1.546659075058716,1.4951271384087326,1.5586390130576138,1.5670661728515005,1.6228164027127416,1.4442770299547016,1.4455379726579631,1.4678232017643358,1.4749972704172272
Mega Alakazam,Counter,Future Sight,45,1.5295147766057247,1.4971305323921433,1.8074600919792478,1.7681741121800512,1.855927010452719,1.8357188685433405,1.7231347782593622,1.7120881519255122,1.5054903756047788,1.556613909613643,1.495751146952577,1.5366048524056948,2.1076390553665365,2.071888666675664,1.20841185479277,1.2171786932835158,1.5324629028041585,1.5461007040103545,1.8232877839671064,1.8750878192711098,1.25643575960904,1.225227393421936,1.5606515006606487,1.5012532019815479,1.8567172309608428,1.7489811930556745,1.7876960716475903,1.816392668924843,1.6776229957517796,1.4325043185611177,1.2200976134658856,1.1543507298696973,2.0834795707496956,2.075893716256616,4.870960089270293,2.002947701138211,1.8575386835187808,1.6884679629541384,1.9966383976509818,2.003793323809653,1.7689693578032535,1.7669250919850976,1.9261634798376592,1.9790391981970197,1.5075547320514595,1.4590650324505037,1.4735615237011954,1.5812787796817538,1.7726287816746193,1.8358762214075706,2.2081263728857548,2.175546714546698,1.7151508225071637,1.7702972049844297,2.0091810813872986,2.064294892194276,1.4985932558441724,1.5757041950603212,2.2144769726619766,2.2058456784531018,1.456153994575575,1.5320187892547872,1.46892360696928,1.5373289420319984,1.478380802163782,1.5231724285388883,1.491589802257051,1.5529360099659217,1.4830000885766248,1.5522976963447097,1.5189045917193513,1.5737002782197549,1.693627471576994,1.727927917543067,1.702748426889926,1.7740650633836306,1.8327726001085065,1.9251763918724076,1.4703526815937007,1.5369045539204522,1.5219984946895735,1.5686142853356786,1.7878855931156876,1.825790826797259,2.066617542564747,2.123803175367702,1.981640266445406,1.9834649356642036,1.7547159896083913,1.7725160431286362,1.7554548665819305,1.7559673030168363
Exeggutor,Extrasensory or Confusion,Psychic,45,1.5497584440820775,1.6067918612921865,1.5395169513217664,1.6057608426631633,1.637900505096837,1.6472812847707599,1.6164323683357373,1.6302837235446879,1.600309349777484,1.6284019281536148,1.5861927744859108,1.6281727146876497,1.5554010974388794,1.6742192982305701,1.599815137839203,1.6549308454698415,1.5561342405382885,1.61614541434697,1.7646784121120487,1.7351881663621265,1.548661533959737,1.5984338545400154,1.5529257699138066,1.602922588184961,1.7631865847638497,1.6611367785252293,1.668798288916087,1.6994679440135372,1.7339355480019223,1.6302102099100253,1.5544632794047444,1.5669783393475332,1.6429534248721895,1.7181450013682504,1.64583527564154,1.4129145789111945,1.5092449080157835,1.519319884774846,1.5559518530339962,1.6136466616233793,1.5847571952603086,1.6467756773702247,1.6621733020350624,1.6918873926502271,1.675198703286176,1.6448484035679465,1.625125453724303,1.6725891975979794,1.587635644469906,1.659008845713481,1.5730325192264616,1.6421263875198784,1.5824073285489415,1.6396739219366467,1.5881349314148214,1.6427734248254242,1.5754170267309862,1.6462548149038718,1.6201943777952479,1.6528344214768549,1.5873973625628217,1.6579051091046004,1.5668537408424617,1.6361543200469608,1.594801923107228,1.65377927674321,1.5673455748356906,1.6297203354317167,1.590949803802493,1.6936335168507253,1.6418366851216788,1.6804842466755245,1.5710489470676903,1.592463132443208,1.5444127702044887,1.6084232569246435,1.6411398893145164,1.7011464921885888,1.552864021938185,1.626312640974365,1.6149362048534681,1.6831454708702753,1.6344783665635245,1.672808459791528,1.6261960232491526,1.6822778843320554,1.6101186605993567,1.6611147549501228,1.5336676273796708,1.582761545494577,1.5638460287419367,1.6030431274078079
Shadow Slowbro,Confusion,Psychic,45,1.6828857187085846,1.7377546411547335,1.6703314697199687,1.733018858380755,1.652005752182697,1.7014898197968038,1.6660294761903456,1.7413320987870238,1.6575569787903535,1.7132119429568335,1.7048514053110013,1.753103259016331,1.6714697730817805,1.7985402030252235,1.6733730607880468,1.7200813063317535,1.6745448985935927,1.7340884702079855,1.7073566686344184,1.7890084668842674,1.6924823737226242,1.7309851584057196,1.6310360390082304,1.6734487193365284,1.6675464827230084,1.7158199571328063,1.7099003899086165,1.7607912662629333,1.5364643703823813,1.5896435678466494,1.664295975107529,1.6693918166305763,1.6756556092402795,1.7218444243583453,1.7097428167118727,1.4705033848559945,1.755160277887936,1.6978756181093277,1.6668510295492784,1.7350065856770085,1.7145961303271129,1.7657288844750942,1.7063194788833984,1.7815587980516348,1.6279466754187286,1.6786331708325015,1.6404266262984462,1.771090563251378,1.6813744243933848,1.7574709508433157,1.688441647446156,1.7374326598903622,1.709139903332071,1.748042502141097,1.6877225683031005,1.7775728474274781,1.6779507375673395,1.7841334047021242,1.6936988623688407,1.748284432631057,1.6938071451472136,1.7972847414816373,1.6914683578159173,1.7729621500595532,1.6829229682667253,1.762700687785891,1.6773590914920624,1.7593893381143273,1.6959197628390628,1.813093631272683,1.6711295051611486,1.7855057551171183,1.6579021190636978,1.7100943342558461,1.6552079485175106,1.7162534977844812,1.6892565432735203,1.7900567553094762,1.6634918511747474,1.7513766546451737,1.7024508208212097,1.7780927083825102,1.7151221184526058,1.7781471654664753,1.691273841662307,1.7556892244378297,1.6875460814990104,1.7317196151108059,1.7827677370091393,1.7156801611938415,1.768334664458139,1.7110180877589347
Tapu Lele,Confusion,Future Sight,50,1.4619728487304773,1.492047701177816,1.4623918721550566,1.493903281101342,1.4774028241562844,1.5037067934660344,1.4852316819541989,1.5191766659184422,1.4964956695421237,1.527205313642344,1.4204897904640188,1.5132628066748086,1.4738536741698613,1.5380744062933809,1.4912580363116101,1.494415183078177,1.4363232398926429,1.483567753078063,1.5221558878052874,1.5175377850736385,1.5281341597985827,1.5096497091924148,1.4836659903242568,1.4832900532111861,1.5971645940350887,1.4765266700728097,1.5692531874928173,1.5650026779808721,1.4473861000177433,1.4156964390007194,1.4603109421843805,1.4516960420883303,1.4561946855840744,1.5064902533965352,1.3189224001798125,1.3130497635623704,1.5010873590927012,1.4775514394484168,1.4738014835922058,1.5182132672784003,1.4887212313578997,1.5314811569486206,1.4967863712670424,1.5753251090940654,1.4643121217407482,1.4794718364602741,1.4674105873384933,1.5371943409617161,1.5036555766447945,1.5532870186376857,1.5027312035041498,1.561523883021869,1.4913684195336063,1.512033241212806,1.5048577147095128,1.565773765570796,1.497207478326176,1.5519852482573253,1.5398090841474925,1.563044315302493,1.4695957385201488,1.5633723381941935,1.4888611179950035,1.5658930320996043,1.469408767013783,1.5186975045735398,1.5039396935986387,1.5523354904847526,1.4856787805826663,1.5724546872193905,1.4631410220736019,1.5827869089663442,1.4723550355079416,1.4948381262781383,1.4650691801050302,1.5093546932052666,1.4977723782951693,1.5753224053714772,1.4522663140292695,1.518442020733956,1.4777064494255898,1.547512561187845,1.4978644412847049,1.5620518393331146,1.5085807586673698,1.5657418157205072,1.458996091260357,1.5174403127339384,1.4743038007269484,1.498091206738307,1.4730885928301578,1.5011205895484432
Shadow Gallade,Confusion,Psychic,35,1.5019386016342824,1.4886695024350125,1.5046627192317934,1.487916078111781,1.4673740807364228,1.500208838855265,1.5363460040548662,1.4931203577139367,1.4928866607733988,1.517289553593964,1.4478032370696357,1.4902292744215033,1.470390259728494,1.5181538080222399,1.5910830135170781,1.4909810599938222,1.4711878597975534,1.4968602773962785,1.6079437908652656,1.5601410749776463,1.483202720482888,1.4797653508681994,1.5498508227058503,1.4687386922413481,1.5219511606734124,1.4654835468882654,1.4829779770203393,1.4967952993779132,1.5825932133235665,1.4765516084285064,1.558324260615865,1.4459863321034663,1.447126202437573,1.4746649216351408,1.485983219902534,1.3176233121793386,1.490815847326581,1.4215709105933534,1.4604340246045642,1.4772867047040097,1.4496543880340511,1.4653359785816855,1.435664514595503,1.4724630300307304,1.5687458232750653,1.496534781364764,1.4507806208645075,1.4813542012660075,1.399135102389189,1.4658739031978312,1.7051256061811013,1.5123150116751216,1.467725582444694,1.4721032251547408,1.4635868575994626,1.4846774693432945,1.4884678467244676,1.5105046509849616,1.509724552102786,1.5309979040816581,1.4458136818710061,1.5005833054337907,1.4399044496778257,1.4856177902721102,1.4341463991163792,1.4659682258963351,1.4748637884720979,1.4889768335906146,1.4364389612699136,1.499277530966541,1.4538098507366137,1.5203736684977638,1.4531755861567885,1.4317108923065605,1.4124652772816984,1.4438484915900096,1.4420260367385724,1.501295251648802,1.4390867902925404,1.470077654841719,1.4397005419720212,1.490503030362502,1.4623330404889678,1.4997098018184576,1.4523766763805264,1.5114792998623676,1.4310534822801018,1.4559900407707034,1.5038924465615555,1.4422418174232525,1.5424498290255648,1.4671882396936236
Deoxys (Attack),Zen Headbutt,Psycho Boost,45,2.1774420597680684,1.926498077609381,2.203222296827403,1.9492086740364247,3.3236705564784024,2.416002101473782,2.702463980796118,2.2070105502543074,2.7150031691367604,2.0899530340193357,2.1363165195134775,1.8829123425275207,3.375816705680535,2.323260614405606,2.7477669245022844,2.0688213183615765,2.6296835430813594,2.0794544593376454,2.469065523435114,1.9372509974356211,2.5850775061194535,2.052581142608281,2.5608344207175393,2.0189413836317307,2.6026337920922344,2.0596981790285223,2.5092214628409524,1.9239490806775612,2.5180324090169472,2.227188287794705,2.1371375858355193,1.7614737619943979,3.468528097171225,2.577874462386269,2.358379804186424,2.0881083399642835,2.354555973125139,1.9691977593573324,1.9592246561471844,1.6885372069052336,2.535337905283499,1.94747120449415,2.2867712886503777,1.8449191459003098,2.1827630659112165,2.0168491175653225,2.586946898425496,1.8402738117142714,1.8301358408382062,1.697030047237377,2.318188425977474,2.0612092493655534,2.047405346254688,1.8183650253459223,2.0392849464586043,1.788200941596093,2.478396673744163,1.9539386872168345,2.82936677255852,2.204139791859673,1.964281094950135,1.8100097325201263,1.9130320525398155,1.7886681769575314,2.0087341358695885,1.715011077493027,2.2754162083412073,1.8971015060345342,1.8293643014894416,1.7282251539592648,2.098869299307076,1.7660462821384277,1.9931513060114456,1.7457597849500497,1.8711577232918257,1.71578757554296,2.0335900168163414,1.7485972662794338,2.0212374078499518,1.7528393757974898,2.17880381469965,1.7950644228099317,2.3662996115401853,1.869609282107915,2.533758573258543,1.91308962792397,2.226657790754491,1.8824652752711797,2.0281828121425813,1.8541588377609088,2.046283447747913,1.9045529855005805
Mew,Snarl,Psychic,40,2.0810077403766405,2.1343808282284353,1.9654403198288024,2.0039039892493253,1.8759370545905258,2.001883713179338,1.9443611504695821,2.029460175547051,2.1129934895056484,2.1872858709613294,2.143820263851891,2.2429367024948217,1.9669330714993607,2.054561304441422,2.1028084057226932,2.1688741856081837,2.1296572737417008,2.2184916757191897,2.192133898947579,2.225854848632773,2.083535240575222,2.1669385264487513,2.047125102525635,2.140225541134588,1.9055646260155574,2.0065896554593494,2.0036407874083926,2.046093558342557,1.9304417777894074,1.9976207426959809,2.0013498820817346,2.05183930599761,1.8767489513654911,1.9452748467545304,1.4737652882240835,1.5021113341904786,1.8542445234712606,1.9319391193777862,2.108763048652227,2.223290893433545,1.9621254204254805,2.110140224903686,2.009478701653274,2.147534925125011,2.0594410682079656,2.173151324392188,2.1393835681906705,2.296987198940932,1.9837525801969658,2.1009147006932443,1.7748561029276093,1.782904033384844,2.0075481796714922,2.0831938941471617,2.0221283032383806,2.1201437833365078,2.1689284903049324,2.2605304672046005,1.818820450473883,1.8494829369938597,2.1693189367338412,2.3060570557187434,2.2083331913276907,2.301272638336622,2.172216873890639,2.2690652501228445,2.11169099676722,2.243177946861517,2.1633537138909285,2.3289404314548685,2.1485303536089675,2.300390551292045,1.9264673602841216,2.0293829971843285,1.9896542321406336,2.104070390425204,2.0518129564374945,2.193948806487154,2.1416324402487077,2.2783877134308987,2.173316202784265,2.2947979942484187,2.0178455710523937,2.151492859419416,2.179126804704571,2.370389837968547,1.9648459216234613,2.056751208506853,1.9238418369893198,2.001494483254028,1.9298168848779043,1.991663947442842
Shadow Latios,Zen Headbutt or Dragon Breath,Psychic,30,1.4534475052544322,1.4397070486791441,1.4535972505978088,1.4357611555657608,1.4906851712796998,1.3930494202508823,1.464214224812213,1.4114425734335598,1.3938027561234294,1.4027665156933622,1.4006689728193205,1.436142465052327,1.428487925957735,1.479397389151612,1.5110539567998018,1.4335981707475713,1.4017836285501066,1.4357064469251637,1.421098065534163,1.4615522823708118,1.441288539820497,1.4310277307050605,1.51781233951935,1.4331313307304991,1.4164892079365354,1.3704519213505408,1.4208741523404123,1.457473674134733,1.331234286981586,1.3346110531350235,1.4762000787972451,1.359176741634392,1.418970455228475,1.4295444426874668,1.43437934309149,1.2228599919199978,1.296631542540451,1.3223935128012045,1.3940713763260553,1.433498462192033,1.4044458862744724,1.424114693745892,1.4198288172435427,1.4500291394507334,1.3466802197124779,1.3752762770796116,1.3551995192135367,1.4162845505530717,1.3763178874739517,1.4372642901955708,1.5840908916597927,1.4389147439764496,1.4052788682794137,1.436829854730107,1.4093134535414713,1.4409307731064307,1.4305416095184944,1.4401015741483703,1.4350057086132841,1.467587698084497,1.3951459163188418,1.4528234069628676,1.3980705003645892,1.431998894141204,1.393594161197759,1.4501915729395434,1.4112645442044855,1.4394419587594611,1.372634010964347,1.4648047894168672,1.3863147818141415,1.4415563047671076,1.4023961783563355,1.401010715056132,1.381186154590338,1.414630587015489,1.4069686587179995,1.4645358175756846,1.374085129017867,1.4283434127729404,1.4364292746845888,1.4641195328669872,1.4165962781715693,1.4612250538351441,1.4052265797830348,1.4319899001065635,1.3948604470286272,1.4326916404871197,1.3377555840502324,1.3600850830145859,1.382215136701856,1.3910171968894152
Mega Latias,Zen Headbutt or Dragon Breath,Psychic,35,1.4729016668106991,1.4563862970586616,1.4723171190187376,1.4519948599278585,1.4405149338499692,1.462252158240584,1.4086336240520305,1.42152900564724,1.4149366197836897,1.4607164141852675,1.4510870900942099,1.4984367456595376,1.463788834321089,1.4747331732513274,1.428767152466029,1.45153706747233,1.4221347760989862,1.4588730636098746,1.480177582287923,1.488466371136299,1.4561294865587877,1.469379638065665,1.4428169947056502,1.465560661715067,1.4424089540748573,1.4283640352081817,1.4672010931602015,1.4764166902938742,1.3235717902321749,1.3125072919283614,1.371997688250987,1.383652913324392,1.3950519091596143,1.422927229383098,1.172321584085142,1.1830220761847359,1.3249525960255237,1.3457869221298688,1.4566819736280214,1.496871054408852,1.4334468296070497,1.521482151125758,1.4620567834375793,1.5413395006866693,1.3892912884739628,1.4522716639871902,1.4508909902719598,1.5305823322922667,1.442615972252345,1.5208301500826962,1.4291418382451537,1.4267031849759388,1.4560859010496947,1.5106120708771018,1.4359519834445922,1.5294233241649402,1.4482089786360466,1.5633395124770986,1.457366473489531,1.4823343503627304,1.461695704152292,1.538064986268722,1.4880867612278181,1.539461461048177,1.4806068661116818,1.5265256354605845,1.4653659348463939,1.54288894727986,1.492218886383846,1.5639971213447055,1.436803476705921,1.542520043489596,1.4105323104868572,1.4611077485235842,1.4377352521568392,1.4960736233883656,1.4961028716218554,1.5747895506690155,1.4468659234347363,1.511127420547394,1.4802199618956546,1.5635860241278756,1.465034265142935,1.5319853083862867,1.4305239853975664,1.5108840982158747,1.4211349594646985,1.4852566968559386,1.4087419778848354,1.4660994196391537,1.4148789712321659,1.4564595809391214
Shadow Alakazam,Psycho Cut,Psychic,40,1.4109142222715298,1.2824086196856903,1.406762378003277,1.2789019071530945,1.351116719332964,1.3304319811953365,1.3834253485639656,1.3037525939131338,1.4782406933281018,1.3656686518721801,1.303916774969553,1.3272811749596232,1.33103480467552,1.3541077304725666,1.4172895869949964,1.3255531584844782,1.344618207140221,1.3399688916969572,1.4842735518625638,1.3853634523144265,1.471894116208923,1.3300429557881959,1.3548234070046405,1.303498539809533,1.4242988318897434,1.2988756550637497,1.3405124053479887,1.3359413063833327,1.4567632565113828,1.2932301406337048,1.401181476802005,1.2694891975387856,1.3070975735502481,1.3300650212014469,1.439608488483106,1.1607604236002553,1.3832166103849637,1.2790114163506179,1.2977193754579641,1.2822589498586099,1.3338190482292729,1.3137969746513285,1.402692199047974,1.3414969721770962,1.3721333727646523,1.3199794544585195,1.3547216002638112,1.3228196740114844,1.3142275769871203,1.3234871727536932,1.4822899335478557,1.3406444004068991,1.34172910431867,1.3172909014562038,1.3137850699022866,1.3193588564726977,1.3638426386987248,1.329678042887235,1.4540700172135148,1.3694955353968117,1.320613431340641,1.3300786085866936,1.3250006856843868,1.3259538884147253,1.3251894956857588,1.2959689099574951,1.3391142329837853,1.316159406517504,1.2896519097329957,1.3294353951398694,1.3208156158710573,1.3546163960177398,1.3663914013457517,1.2890047846220525,1.3305220296640696,1.2852640967603013,1.3067368669224286,1.3359291044358772,1.3163139122784577,1.3176285031057258,1.3450056575987204,1.3362129613239067,1.3594877752178398,1.356724953280151,1.3242096204608322,1.3074109858533274,1.3254247513657313,1.3083128187316255,1.3631081285589044,1.2904920186566564,1.3670945948045732,1.3164400439633748
Shadow Alakazam,Confusion,Psychic,40,1.3699700903820107,1.2992095391037395,1.373077531146748,1.2990253084090337,1.3205004323373655,1.3439394362421517,1.3878600601479982,1.3497728803843436,1.4448672758903578,1.3791985304590135,1.2674186919399062,1.2959319817939996,1.2839465953542912,1.3266986766055406,1.36761545427617,1.2979724935541095,1.3020317525973462,1.325572339760406,1.4262284739165607,1.366213843685486,1.4183728143383678,1.3188354400397908,1.3416788163311213,1.3209820811136568,1.439299660333844,1.331828985339759,1.30562483953657,1.3230744362406444,1.4097629347232699,1.284380110015568,1.344037236883773,1.2580448457100284,1.3328316891929954,1.3770137371192168,1.4031888545115392,1.2126326099635534,1.3436801386478194,1.2814107587929446,1.267626232497041,1.2742979051667596,1.2895555763615278,1.3206662818920756,1.3398529756418498,1.3237749045970377,1.3221085978757339,1.3032660230932576,1.304318236670243,1.311654412028264,1.2586963802190494,1.2706461891328285,1.4818473835465376,1.3329143213500139,1.2713446577717467,1.2820542521145868,1.267292522736938,1.2934271228578558,1.3126313593358014,1.3046527390331466,1.4464004684764722,1.3709054885978729,1.286741122019628,1.2956924611734113,1.2937007149132054,1.298222884590635,1.2795856451735368,1.2739148318785394,1.3260244936032115,1.3170988918378115,1.2442092110735627,1.289096761546796,1.2678163369875401,1.298050785613654,1.3264752973301475,1.2712034950808573,1.3132603331339943,1.276073317236551,1.2766088347561015,1.3135416036991177,1.2670315751379715,1.2815992576520028,1.2860798861232634,1.308672085485437,1.3269306558655316,1.313835720191325,1.2848611326297328,1.3183178926664403,1.2842929528099858,1.2909439958495805,1.3398551354518669,1.2886109880581256,1.3122739237312102,1.29424956155753
Shadow Alakazam,Confusion,Future Sight,40,1.5545131643465657,1.403790984246784,1.5536081551356962,1.4053380242059568,1.4048740588693958,1.430609485475501,1.5239865400534012,1.4714130212162835,1.644076830497639,1.4663940160710174,1.3493615018406444,1.3686564386256403,1.4238949200297097,1.4340484927234967,1.5276160792786113,1.3971094521521936,1.416283668172696,1.4180793623378105,1.5971218309949495,1.4684614693862301,1.5851726228673468,1.4019366834718248,1.4652462458534794,1.4275327794385646,1.5901288094064308,1.416073804141145,1.4099751491265238,1.4122784514574311,1.6869019056843795,1.421808918621908,1.5128336744353852,1.3440653114141088,1.4618988741458445,1.501463184343213,1.6673149459080716,1.34919377044844,1.527773761822725,1.3739957083574852,1.367876110176566,1.3471915752723689,1.3882298662343775,1.3998760411122573,1.475998465498686,1.4148276860262896,1.4298812955524345,1.3938200418624824,1.3896531742181844,1.3852625626969923,1.3573390486603907,1.3585911815197305,1.6696230240957899,1.429081670839596,1.3609927525466716,1.367198847499146,1.3492627866348357,1.372530519506881,1.4194027063194057,1.3934214334096995,1.643181531467026,1.4899634407643696,1.3826844607081556,1.3882482684397253,1.3975909270241929,1.3770877466658291,1.3488302912309806,1.3377129364202758,1.4283653384129904,1.4054819624891797,1.376052399958993,1.3926378203825864,1.3550246183955545,1.4074843038986775,1.4326290422233687,1.3631176998370222,1.3931926123526133,1.343390570115909,1.3942766001004634,1.381218957914658,1.3824605271778296,1.369783831507751,1.3903458518055547,1.3926195798580367,1.4511231287068629,1.4153113500125254,1.4525894333317033,1.4311707221448466,1.3728373233330273,1.3777607311675908,1.4237510758491014,1.3804197832184029,1.4175768556242352,1.382367206057084
