Attacker,Fast Move,Charged Move,Level,"Arceus (Dragon), Tier 5","Kyurem (Black), Tier 5","Kyurem (White), Tier 5","Kyurem, Tier 5","Giratina, Tier 5","Giratina (Origin), Tier 5","Latias, Tier 5","Latios, Tier 5","Palkia, Tier 5","Reshiram, Tier 5","Zekrom, Tier 5","Mega Ampharos, Mega Tier","Mega Charizard X, Mega Tier","Mega Latias, Mega Tier","Mega Latios, Mega Tier","Druddigon, Tier 3"
(Battle settings),,,,"Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,No Friend,No Dodging,Realistic Dodging"
(Boss weights),,,,6.25,2.083333333333333,2.083333333333333,2.083333333333333,3.125,3.125,6.25,6.25,6.25,6.25,6.25,8.75,8.75,8.75,8.75,15.0
Palkia,Dragon Tail,Draco Meteor,30,1.2089019931372031,1.4804079282527483,1.1334741783441913,1.2318713234828111,1.257657458219911,1.2805134203382054,1.260918307800641,1.2970665403144785,1.375206918946078,1.2830006675917138,1.233301896003453,1.258395176034328,1.2736712545069904,1.4842213784832614,1.595029903442171,1.2959820451758284
Palkia(Unscaled),Dragon Tail,Draco Meteor,30,2.6771727,2.6698627,2.2334967,2.293602,2.3860598,2.2489953,2.8435574,2.499851,2.6888516,2.5960138,2.5818894,2.382975,2.3824515,4.283839,3.5087152,0.76412225
Palkia,Dragon Breath,Draco Meteor,30,1.306610962322351,1.5407016119310826,1.184998788370898,1.2876970235101601,1.314148897956516,1.342080622864893,1.325312263319303,1.3548580346101846,1.4452645621685627,1.3883425182381826,1.3000739630696716,1.3433752878483745,1.316521207686256,1.5059569613672865,1.6583525935909413,1.366842587304559
Palkia(Unscaled),Dragon Breath,Draco Meteor,30,2.893554,2.7786002,2.3350253,2.397543,2.4932368,2.3571272,2.9887753,2.6112332,2.8258307,2.8091617,2.7216752,2.5438986,2.462604,4.3465734,3.6480112,0.80590224
Dragonite,Dragon Tail,Draco Meteor,30,1.2850003318960204,1.7383427405988985,1.3948546742874541,1.4805688258626584,1.4103942836526284,1.3349041528862202,1.338532238238909,1.3537930795092623,1.4867008770611725,1.3572431131005533,1.3022219683118592,1.3310513349822373,1.3948961657464682,1.4954281214532308,1.4918659146036497,1.3844040658357348
Dragonite(Unscaled),Dragon Tail,Draco Meteor,30,2.8456962,3.1350389,2.7485437,2.756648,2.675836,2.344523,3.0185883,2.6091807,2.9068484,2.7462354,2.726172,2.5205612,2.6092074,4.3161845,3.2817771,0.81625664
Dragonite,Dragon Tail,Dragon Claw,30,1.2950849134519038,1.5540559662897662,1.2951026586060554,1.2866489992611787,1.4184754527071242,1.317949641498196,1.3114771181314928,1.34856341059174,1.3780021851090778,1.2995202512374762,1.2740153558873244,1.3067106646651125,1.3838242756579013,1.3942804536843507,1.375754041244666,1.3856420394903624
Dragonite(Unscaled),Dragon Tail,Dragon Claw,30,2.868029,2.8026843,2.5519836,2.3955917,2.6911678,2.3147454,2.957575,2.5991015,2.694317,2.6294394,2.6671221,2.4744682,2.588497,4.0242467,3.0263565,0.81698656
Dragonite,Dragon Breath,Dragon Claw,30,1.3476225633300505,1.5709932029701503,1.311638059109738,1.3800526498852452,1.4882434902967516,1.354624897890371,1.3322596565724287,1.3647302332529259,1.3946676055482252,1.354244040849417,1.3136387155303146,1.3483231615950029,1.4007943593578494,1.419069094903448,1.3896741592637298,1.455098514748774
Dragonite(Unscaled),Dragon Breath,Dragon Claw,30,2.9843762,2.83323,2.5845664,2.5694985,2.8235335,2.379159,3.0044427,2.63026,2.7269018,2.7401671,2.7500727,2.5532682,2.6202402,4.095793,3.0569777,0.8579387
Dragonite,Dragon Tail,Outrage,30,1.2762716020282234,1.650519760802571,1.3841089070598012,1.374418304380229,1.3789312340573114,1.3058440101368591,1.3078300847660553,1.333759367259456,1.3612297698147873,1.2988930372576273,1.3091194879027102,1.2880787219724914,1.357860526603351,1.4652035056935748,1.3753302261744147,1.3453458036836534
Dragonite(Unscaled),Dragon Tail,Outrage,30,2.826366,2.9766533,2.7273693,2.559008,2.6161435,2.293484,2.9493504,2.5705695,2.661523,2.6281703,2.7406118,2.4391856,2.5399308,4.2289486,3.0254242,0.79322755
Dragonite,Dragon Breath,Outrage,30,1.3168767094338398,1.694893749485019,1.4042250965814298,1.4983053727718005,1.4283321618858693,1.323254189391462,1.3236347680950429,1.3287468402224383,1.3516415578246328,1.328765344774449,1.342129448555733,1.315659516622265,1.362739815928972,1.4650071958338793,1.3776604589858568,1.3946048317098187
Dragonite(Unscaled),Dragon Breath,Outrage,30,2.916288,3.0566802,2.767008,2.7896714,2.7098682,2.3240619,2.9849923,2.5609088,2.6427758,2.6886137,2.8097174,2.4914143,2.5490577,4.228382,3.0305502,0.8222711
Dragonite,Dragon Tail,Dragon Pulse,30,1.3884836144966763,1.7381898681437646,1.4769050805955377,1.4219234019040066,1.4951258034429749,1.3918139549607929,1.4120658599790346,1.4306967950636724,1.4748644433490372,1.3947999903528352,1.4031131077042538,1.394049275638909,1.4711406146720936,1.532550468368439,1.4833877039169638,1.4616545580986793
Dragonite(Unscaled),Dragon Tail,Dragon Pulse,30,3.074865,3.1347632,2.910223,2.647457,2.8365908,2.444475,3.1844175,2.7573981,2.8837054,2.8222277,2.9373853,2.639858,2.7518256,4.423329,3.2631269,0.8618042
Dragonite,Dragon Breath,Dragon Pulse,30,1.4386607837532608,1.7939776680901123,1.488986050406308,1.5602470808606592,1.5621327037824442,1.4264280871782646,1.4311838513481154,1.4419709986653426,1.4769854168876546,1.4473476326193573,1.4479319860756066,1.4341625609091042,1.476090364979331,1.5418419948851338,1.4920140657689345,1.5253891195324518
Dragonite(Unscaled),Dragon Breath,Dragon Pulse,30,3.1859848,3.2353745,2.9340284,2.9049997,2.963718,2.5052686,3.2275314,2.779127,2.8878524,2.9285522,3.0312126,2.715819,2.7610843,4.4501467,3.282103,0.89938265
Dragonite,Steel Wing,Outrage,30,1.5343133522897892,1.799457732512794,1.4504176250800882,1.484495063173632,1.6433644814493584,1.5669497258220881,1.6002821100876747,1.588763683375903,1.7755444846453687,,,1.681509777431758,1.744416795845133,,1.613557572706582,1.609489477147614
Dragonite(Unscaled),Steel Wing,Outrage,30,3.3978121,3.2452576,2.8580298,2.7639582,3.117833,2.75207,3.608873,3.0620422,3.4716053,,,3.184211,3.2629993,,3.549472,0.94896895
Reshiram,Dragon Breath,Draco Meteor,30,1.3163560616631196,1.5843476682265165,1.1965144665977328,1.2904835552626146,1.3695704596000842,1.3356866968270247,1.2708133124743917,1.3015283519585028,1.4815132632193115,1.383125981890611,1.2314620383732862,1.3288579656167765,1.3164889709852583,1.2707341288883365,1.4867955443912075,1.3603559289587788
Reshiram(Unscaled),Dragon Breath,Draco Meteor,30,2.915135,2.8573143,2.3577168,2.4027312,2.598384,2.3458974,2.8658721,2.5084503,2.8967054,2.7986066,2.5780377,2.5164077,2.4625437,3.6676607,3.2706234,0.80207765
Reshiram,Fire Fang,Draco Meteor,30,1.7655138811559374,2.0574338542456236,1.4064497237358775,1.5921415959014427,1.9418081825275908,1.8147332913858503,1.6956529682309098,1.8031757505909916,2.503109601908559,2.566315856479445,1.687679330828155,1.7327878857360968,2.017505490931276,1.7552016049595645,1.9676920448688464,1.8691477179261968
Reshiram(Unscaled),Fire Fang,Draco Meteor,30,3.909817,3.7105083,2.7713916,2.9643836,3.684048,3.187258,3.8239484,3.475281,4.8941655,5.192664,3.5331182,3.2813144,3.7738223,5.0659566,4.32849,1.1020657
Mega Charizard X,Dragon Breath,Dragon Claw,30,1.3308862436550288,1.4960305838064323,1.2044893459105932,1.2040486509259114,1.383125200457194,1.3467415534191858,1.3128975127131346,1.350882651909943,1.395414830612108,1.3369621236098346,1.273903293525241,1.3224888772383285,1.3657204544487398,1.3837925665154693,1.3908034993678002,1.4592416695636448
Mega Charizard X(Unscaled),Dragon Breath,Dragon Claw,30,2.9473128,2.6980376,2.3734312,2.2417994,2.6241004,2.3653133,2.9607782,2.6035714,2.7283628,2.705199,2.6668875,2.5043468,2.5546331,3.993976,3.059462,0.86038154
Mega Charizard X,Wing Attack,Dragon Claw,30,1.5672025771387315,1.8817814071385504,1.4500427939786475,1.4647386271671863,1.7085272678445445,1.5991180666017546,1.5585369119898116,1.563084074689958,1.6440489328592962,1.5727002335286027,1.6051963689883986,1.649668560158495,1.605981121589138,1.7234710923164265,1.6300763594471845,1.6707911876533295
Mega Charizard X(Unscaled),Wing Attack,Dragon Claw,30,3.4706469,3.3937254,2.8572912,2.727174,3.2414615,2.808568,3.5147314,3.0125496,3.2145007,3.1821897,3.360442,3.1239145,3.00405,4.9743743,3.5858097,0.98511297
Mega Charizard X,Air Slash,Dragon Claw,30,1.6514384192898872,2.020033333625364,1.534039977416756,1.5747331037308223,1.7966736162886274,1.684264017252862,1.6775466177829568,1.6823691118295212,1.811343725472887,1.7043131129681024,1.7973184518083118,1.8393121285272729,1.7095047694279317,1.8774266320483155,1.7135441077249443,1.8179044076811148
Mega Charizard X(Unscaled),Air Slash,Dragon Claw,30,3.6571913,3.6430578,3.0228066,2.931971,3.408695,2.9581118,3.7831159,3.242449,3.5416012,3.4484942,3.7626452,3.4830353,3.197695,5.418729,3.7694204,1.0718522
Mega Charizard X,Fire Spin,Dragon Claw,30,1.6770476065329782,1.792330449365172,1.399433388945629,1.408338025712015,1.8199581441425912,1.7257113454807944,1.7102129882384658,1.7426131419454656,1.95106586208445,1.9191005165384627,1.6620969170335362,1.6487227735848726,1.894290832138847,1.9811776401891807,1.729036564653141,1.8226004037559353
Mega Charizard X(Unscaled),Fire Spin,Dragon Claw,30,3.7139041,3.2324038,2.757566,2.6221626,3.452871,3.0309067,3.8567834,3.358558,3.8147907,3.8830934,3.479562,3.1221235,3.5433445,5.7181807,3.8035004,1.074621
Mega Charizard X,Ember,Dragon Claw,30,1.700760064464593,1.9030521925525332,1.4549692398454697,1.4678714747274322,1.8449513249742846,1.7296389257762423,1.6892971104335501,1.7621620337098631,1.9634514371731018,1.868073834813257,1.6826764580956506,1.6596373407523275,1.8716516332085709,1.958360828609158,1.7538128127528376,1.8621688517572175
Mega Charizard X(Unscaled),Ember,Dragon Claw,30,3.7664165,3.4320865,2.8669987,2.733007,3.5002887,3.0378048,3.809615,3.3962348,3.8390074,3.7798464,3.5226448,3.142792,3.500997,5.6523256,3.8580027,1.0979509
Garchomp,Dragon Tail,Outrage,30,1.256766366424947,1.4908287616687927,1.2773948578714658,1.3848268453186459,1.3163416789411695,1.2662134888506562,1.2549892069167965,1.317841959417765,1.3402065082535892,1.285834522260734,1.1762019667565522,1.176882948323563,1.3232203469930697,1.3034966368510816,1.4324965739758908,1.336591556565815
Garchomp(Unscaled),Dragon Tail,Outrage,30,2.7831707,2.6886563,2.5170906,2.5783875,2.497397,2.22388,2.8301864,2.5398917,2.6204176,2.6017478,2.462352,2.2286184,2.475135,3.7622216,3.1511776,0.78806597
Garchomp,Mud Shot,Outrage,30,1.434242231713997,1.677552013508225,1.4867705072983208,1.6307856169803023,1.498098038425058,1.4415247968895928,1.424460833612694,1.4587461299064661,1.5524718215342181,1.3738707331311515,1.2537615886143876,1.2437033242312157,1.4039492257524946,1.4400589359201792,1.5819777812346887,1.5292232727853206
Garchomp(Unscaled),Mud Shot,Outrage,30,3.1761997,3.025405,2.9296627,3.0363343,2.8422298,2.5317833,3.21237,2.8114579,3.035446,2.7798796,2.6247213,2.3551536,2.6261415,4.156375,3.4800034,0.9016433
Zekrom,Dragon Breath,Outrage,30,1.286711605839383,1.6150210799859515,1.2937944544180058,1.3943895227866994,1.3164009760568787,1.2545463303420652,1.2676842938911326,1.2835605228901008,1.319643140448341,1.300517091988682,1.1976252714861186,1.2165543384486956,1.3294672101963347,1.3147620371794104,1.3582413824799404,1.3112291920673418
Zekrom(Unscaled),Dragon Breath,Outrage,30,2.8494859,2.9126327,2.5494058,2.5961921,2.4975095,2.2033887,2.8588157,2.4738207,2.5802114,2.6314564,2.5072012,2.3037426,2.48682,3.7947364,2.9878325,0.7731121
Zekrom,Charge Beam,Outrage,30,1.4841812034865791,2.0928590653476795,1.4870533814601716,1.6673013641448418,1.5143226780369543,1.4541918283714428,1.4573730859349363,1.5219199410079731,1.4880544233524555,1.5480920556981432,1.3949862936171455,1.4167844323213135,1.5172899915254365,1.495196159838218,1.581746667235208,1.523744147113712
Zekrom(Unscaled),Charge Beam,Outrage,30,3.286792,3.7743964,2.9302201,3.1043224,2.8730116,2.5540307,3.286592,2.9332135,2.9094949,3.1323977,2.920372,2.6829107,2.8381498,4.315515,3.479495,0.89841276
Kyurem,Dragon Breath,Draco Meteor,30,1.416855531306826,1.8114696149776637,1.4907664727637195,1.4182183920763287,1.517641155466232,1.4519568181959228,1.460154854581606,1.484956062884081,1.6635890984312773,1.574501169422204,1.4150075291003885,1.4824629465270436,1.6007347722485095,1.5173531194454373,1.635230965348265,1.4819227471672016
Kyurem(Unscaled),Dragon Breath,Draco Meteor,30,3.137696,3.2669206,2.9375367,2.6405587,2.8793075,2.5501053,3.2928653,2.8619726,3.2527063,3.1858337,2.962286,2.8072836,2.9942365,4.3794656,3.5971487,0.8737545
Kyurem,Dragon Breath,Dragon Claw,30,1.399700029215881,1.6349752881149513,1.3834087249982556,1.3070298027095562,1.5023956298289263,1.434509857554114,1.442450961089915,1.4728948042799312,1.5140855248951761,1.469950168835269,1.363929494909235,1.435735703400908,1.5573099579650527,1.4393590666709997,1.5184953478533898,1.495138699368176
Kyurem(Unscaled),Dragon Breath,Dragon Claw,30,3.0997043,2.9486194,2.7259896,2.4335384,2.8503833,2.5194628,3.2529404,2.8387268,2.9603918,2.974286,2.8553553,2.718798,2.9130087,4.154355,3.340356,0.88154674
Kyurem,Steel Wing,Dragon Claw,30,1.733748451716354,1.6903944641651327,1.4313203204790692,1.372578770196474,1.7958417172866377,1.690516568392228,1.6919145439678458,1.7330967239179265,2.0734380566788366,1.9334544302924137,1.7530749797513914,2.0334239179655036,1.9964242388342868,1.702710683684253,1.7741743470552191,1.8616581740563618
Kyurem(Unscaled),Steel Wing,Dragon Claw,30,3.8394709,3.0485659,2.8203988,2.555583,3.4071167,2.9690933,3.8155177,3.3402169,4.054057,3.912137,3.6700225,3.8506174,3.734389,4.9144545,3.9027936,1.0976498
Kyurem,Steel Wing,Draco Meteor,30,1.9065164058234885,1.897948293068418,1.584294444902594,1.4944274735853633,1.8971961424722572,1.8151508683111894,1.8043476525709177,1.8812608528783077,2.769532672863435,2.477914071437651,2.0096906238099943,2.465806858130271,2.287186290923236,1.9133001281176487,2.068905793406086,1.9816467420670731
Kyurem(Unscaled),Steel Wing,Draco Meteor,30,4.222074,3.4228818,3.1218324,2.7824512,3.5994089,3.1879914,4.069071,3.6257753,5.415085,5.0137925,4.2072415,4.6694045,4.2782707,5.522269,4.551138,1.1683961
Latios,Dragon Breath,Dragon Claw,30,1.3365366040670132,1.5479281485044172,1.2952011621489605,1.3766814416620066,1.4813524275316772,1.3852184145388737,1.3085929615262502,1.3520341005627892,1.3982492736675738,1.3790620148617738,1.3215949999359917,1.315801146973491,1.4013221751935858,1.3869962006800927,1.3890908737154737,1.4877861785851962
Latios(Unscaled),Dragon Breath,Dragon Claw,30,2.9598258,2.791633,2.5521777,2.5632217,2.8104596,2.4328911,2.9510708,2.6057906,2.7339048,2.7903836,2.766729,2.4916825,2.6212275,4.0032225,3.0556946,0.87721163
Latios,Zen Headbutt,Dragon Claw,30,1.5676186437960957,1.9701645865773216,1.6063523874168195,1.6354504071251683,1.724594414317117,1.667028236433262,1.748770191579444,1.8044673426654012,1.6766084594878712,1.6642051240283398,1.5824192878718715,1.5565512513083777,1.6665366684722072,1.9808123569468985,1.80011516605159,1.7156445477641977
Latios(Unscaled),Zen Headbutt,Dragon Claw,30,3.4715683,3.5531213,3.1652973,3.0450196,3.2719445,2.9278402,3.9437356,3.4777703,3.2781622,3.36734,3.3127587,2.9475818,3.1173215,5.7171264,3.9598577,1.0115589
Latios,Splash,Dragon Claw,30,1.934346000020772,2.7102572926038673,1.9943482006356295,2.1423585696297796,2.109418358545149,2.039059498790399,1.9069963479115337,1.9979888044033154,2.0795479641262413,2.0940248663581023,1.967692315923001,1.9231262983112245,2.078148445784712,2.334063599543962,2.0203617161387304,2.1154307313696727
Latios(Unscaled),Splash,Dragon Claw,30,4.283704,4.887852,3.9298382,3.988824,4.0020423,3.5812473,4.300559,3.8507464,4.0660033,4.237034,4.119319,3.641751,3.8872573,6.736699,4.4443517,1.2472763
Dialga,Dragon Breath,Draco Meteor,30,1.2935798666003777,1.2701946065799365,1.3634658935923216,1.0966174913974251,1.264585311550999,1.3080557330254325,1.2510615711252653,1.2812902617236768,1.341365141833137,1.2678435482904848,1.2122245706807793,1.3945063266045539,1.3782071775255342,1.1853179627263495,1.2789585523135447,1.3026586600227572
Dialga(Unscaled),Dragon Breath,Draco Meteor,30,2.864696,2.2907505,2.6866925,2.041775,2.3992035,2.2973685,2.821329,2.4694452,2.622683,2.565345,2.5377645,2.6407235,2.57799,3.421128,2.8134277,0.76805884
Dialga,Metal Claw,Draco Meteor,30,1.4807505275340487,1.2187154033886562,1.327259168099265,1.1008252714293112,1.5723544723597693,1.4920887848027506,1.4563995799832206,1.4502431444261235,1.9081109055887013,1.765590945186905,1.5956840609489322,1.9290836975703,1.973927084538423,1.4010631221776992,1.5054694100801522,1.548058647102323
Dialga(Unscaled),Metal Claw,Draco Meteor,30,3.2791946,2.1979096,2.6153476,2.0496094,2.983111,2.62059,3.2843966,2.79507,3.7308037,3.5724833,3.3405282,3.6530323,3.6923072,4.0438232,3.3117018,0.9127488
Salamence,Dragon Tail,Draco Meteor,30,1.3474228838467788,1.7863936528376887,1.4048762044925431,1.3859073635291213,1.3422300090316095,1.2994328890851574,1.2931475007405278,1.399602233432658,1.414345810849667,1.352788613815096,1.4088152954328808,1.3649051607364546,1.4027813804236513,1.467960505477447,1.3892108402466754,1.3692567648301373
Salamence(Unscaled),Dragon Tail,Draco Meteor,30,2.983934,3.221697,2.768291,2.5803993,2.546513,2.282224,2.916239,2.6974692,2.7653773,2.7372222,2.9493227,2.5846689,2.623957,4.236906,3.0559585,0.80732566
Salamence,Dragon Tail,Outrage,30,1.3885671529507815,1.6871554201075907,1.3757429570093695,1.3246308417429138,1.3096178603966686,1.2701973799695512,1.3316318928957211,1.3039564495886056,1.310024650755393,1.2770318303063706,1.3757140034770858,1.2934139932793705,1.315156253374696,1.3720602286687646,1.3339620022036744,1.2953223194631789
Salamence(Unscaled),Dragon Tail,Outrage,30,3.07505,3.0427244,2.7108843,2.4663095,2.4846404,2.230877,3.003027,2.51313,2.561405,2.5839365,2.8800259,2.4492888,2.4600508,3.9601135,2.9344232,0.76373327
Salamence,Bite,Draco Meteor,30,1.8302457972255297,2.860175987968045,2.00936230247591,2.270911663473844,1.5554509466586866,1.4497100789712325,1.455463322141163,1.565252587892781,2.1036211416514705,2.04878895462887,2.236528298469169,1.8534657110648949,1.9749540613645653,1.6945159423632035,1.5411945702575192,1.8965219761778604
Salamence(Unscaled),Bite,Draco Meteor,30,4.053169,5.158225,3.9594233,4.228175,2.9510412,2.5461593,3.2822852,3.016729,4.113072,4.145504,4.682121,3.5098374,3.6942282,4.8908024,3.3902893,1.1182058
Salamence,Bite,Outrage,30,1.687267926787802,2.217250056862787,1.7244836112890845,1.6826533376615649,1.434851892935236,1.358372386037626,1.4430108356524716,1.3907553491747804,1.6090307749322306,1.5914048604709594,1.897220566815822,1.5436812664393786,1.5983988142881613,1.5101009495562654,1.4174295231859981,1.5823098395076178
Salamence(Unscaled),Bite,Outrage,30,3.7365375,3.9987311,3.3980734,3.132906,2.7222376,2.3857408,3.254203,2.6804185,3.146032,3.2200365,3.971788,2.9232104,2.989867,4.358534,3.1180334,0.9329436
Salamence,Fire Fang,Outrage,30,1.7562067942502064,2.130264909056692,1.6269484581861087,1.5780581221906151,1.6547127898080642,1.6189592336398695,1.6782342001500565,1.6587385753406831,1.7224569312463949,1.7072072624173145,2.0355803254031137,1.6343334573082977,1.7164949478727733,1.8530952964836696,1.6569179502570301,1.6737534744867304
Salamence(Unscaled),Fire Fang,Outrage,30,3.889206,3.8418565,3.2058816,2.9381618,3.1393633,2.8434155,3.7846665,3.1969056,3.3678067,3.4543502,4.261441,3.094875,3.2107704,5.3485026,3.6448553,0.98685956
Salamence,Fire Fang,Draco Meteor,30,2.0303393602941275,2.6712579046481766,1.9164511320168232,2.0751112152827536,1.9818754280922324,1.9696824006926743,,,2.4935621522986864,2.586589482099468,2.5549984494696187,2.1386550576953574,2.25971821594933,,,2.0517094838513823
Salamence(Unscaled),Fire Fang,Draco Meteor,30,4.496286,4.817518,3.776343,3.8636172,3.7600646,3.4593987,,,4.875498,5.2336855,5.348831,4.0498896,4.2268906,,,1.2097057
Salamence,Splash,Outrage,30,1.96213134141534,,2.119652522535667,1.9817829721329638,1.7562696685238521,1.746926006951682,1.8443397063075235,1.8040935058078058,1.7997501271203216,1.8110525669662494,2.2562348899715743,1.8390165108143117,1.8053108548189432,2.110272680839458,1.8567630984222876,1.807252427275196
Salamence(Unscaled),Splash,Outrage,30,4.345236,,4.1767488,3.6898508,3.3320396,3.0681665,4.159259,3.4770498,3.518933,3.66447,4.7233763,3.4824755,3.376904,6.0907817,4.0844707,1.0655717
Mega Altaria,Dragon Breath,Dragon Pulse,30,1.6798481767619504,1.817414229791753,1.6127543057238374,1.6327980942318439,1.7982260938407162,1.684276201799088,1.6198513800424628,1.6759270803839523,1.638448989895942,1.5923965119173127,1.5104121984227963,1.6217219135052567,1.6887535291970424,1.589165040048112,1.7030511048331098,1.7190367977458678
Mega Altaria(Unscaled),Dragon Breath,Dragon Pulse,30,3.7201061,3.2776415,3.1779122,3.0400813,3.4116404,2.9581332,3.6530046,3.2300332,3.2035515,3.222043,3.1620135,3.070993,3.158879,4.586733,3.7463381,1.013559
Mega Altaria,Peck,Dragon Pulse,30,2.0818961332533172,2.290776828284143,2.068451893249767,2.067563163427332,2.0970382803731025,2.018221020949961,2.0049198544840516,2.0695911449281703,2.037344886868284,1.9695840510224314,2.003464379741035,2.135773550706174,2.0959023678097455,1.9681693575484398,2.092431780229679,2.1087691943200224
Mega Altaria(Unscaled),Peck,Dragon Pulse,30,4.610461,4.131334,4.0758586,3.8495636,3.9785545,3.5446482,4.521391,3.9887464,3.9834864,3.9852414,4.194207,4.044433,3.9204667,5.6806355,4.60289,1.2433486
Hydreigon,Dragon Breath,Dragon Pulse,30,1.4429363269902813,1.7714398766551618,1.5779348511472415,1.5774897195550917,1.5503518690846183,1.4874078693151618,1.4532256862964203,1.4192199257068643,1.597431908668537,1.4604970840060485,1.4411931498465804,1.4886352732766077,1.586880101070344,1.496359259377572,1.477078937250185,1.5560532208591846
Hydreigon(Unscaled),Dragon Breath,Dragon Pulse,30,3.1954532,3.1947284,3.1093009,2.9371035,2.9413671,2.6123688,3.277239,2.7352786,3.1233535,2.9551587,3.017105,2.8189719,2.9683208,4.318872,3.249249,0.91746247
Hydreigon,Bite,Dragon Pulse,30,1.7315010866772422,2.15258833527164,1.8579590076059858,1.8407896859762078,1.5503518690846183,1.4874078693151618,1.4532256862964203,1.4192199257068643,1.7963356512483262,1.7504886348293092,1.7225751491346548,1.7839734220770875,1.7703096027732759,1.496359259377572,1.477078937250185,1.7896069947546736
Hydreigon(Unscaled),Bite,Dragon Pulse,30,3.834494,3.882116,3.661085,3.4273376,2.9413671,2.6123688,3.277239,2.7352786,3.5122569,3.5419254,3.6061718,3.3782425,3.3114328,4.318872,3.249249,1.0551678
Goodra,Dragon Breath,Draco Meteor,30,1.5483334981524455,1.8858374344220419,1.6993227817989203,1.5593384852464525,1.6999194876940036,1.6749458001207183,1.5177590118253879,1.5868854709667297,1.8603592347146956,1.6282298974731741,1.4197318700198884,1.5159274208347329,1.6041422931189666,1.4703342402299118,1.5889252026179703,1.641631219568057
Goodra(Unscaled),Dragon Breath,Draco Meteor,30,3.4288604,3.4010403,3.3484943,2.903308,3.2251306,2.941746,3.4227712,3.0584223,3.637438,3.294548,2.9721763,2.870654,3.0006104,4.2437572,3.4952862,0.96792
Goodra,Water Gun,Draco Meteor,30,2.162058866161914,3.3102169147577203,2.904841162402705,2.433780529016732,2.3258653228095443,2.3637622826916074,2.1723283793347483,2.2950881884000784,2.700161238996331,2.434613523308677,2.0599400366051275,2.2276627100117503,2.1057370207984993,1.9912717989349098,2.237609193864005,2.5075609895627893
Goodra(Unscaled),Water Gun,Draco Meteor,30,4.7879853,5.9698577,5.7239532,4.531418,4.412691,4.1515303,4.898922,4.4233494,5.2794476,4.9261785,4.3124375,4.21844,3.9388628,5.747315,4.9222484,1.4784797
Rayquaza,Dragon Tail,Outrage,30,1.3397581177928328,1.6221733705609458,1.3267762419198295,1.3376002291012268,1.2612485969643563,1.2532089340509158,1.3115839847318222,1.2685887329151238,1.2754240387161804,1.2586440474917273,1.3286581769316617,1.2570656884420603,1.2744496933183103,1.320576599407384,1.2887404387038304,1.2538899741755833
Rayquaza(Unscaled),Dragon Tail,Outrage,30,2.96696,2.9255316,2.614396,2.490457,2.392873,2.2010398,2.957816,2.4449654,2.4937527,2.5467308,2.7815156,2.3804574,2.3839076,3.8115187,2.8349457,0.7393044
Rayquaza,Air Slash,Outrage,30,1.6008287917765651,2.197792171311191,1.6736081807167007,1.5805226683246285,1.5100158099287617,1.474792878371867,1.5693367353273486,1.522348257907272,1.5198274968799135,1.5219040557827537,1.9832793020148487,1.6454642721596713,1.5240216348359095,1.6475727321793714,1.5507601168516743,1.5053158902836352
Rayquaza(Unscaled),Air Slash,Outrage,30,3.5451138,3.9636395,3.297824,2.9427505,2.8648405,2.5902128,3.5390866,2.934039,2.9716187,3.0794091,4.15195,3.115953,2.8507416,4.7553124,3.4113314,0.8875473
Rayquaza,Splash,Outrage,30,1.9238262056969615,,2.06874440969557,1.978171362303696,1.7087693054937327,1.7042224747826864,1.8010033044394425,1.7888484335664923,1.77376014597126,1.8159168730692077,2.2163411667440176,1.8008247406783648,1.756111501135395,2.054214990270778,1.8125979131915086,1.7528833149621088
Rayquaza(Unscaled),Splash,Outrage,30,4.2604074,,4.076435,3.6831264,3.2419207,2.9931653,4.061529,3.4476678,3.4681165,3.6743124,4.6398597,3.4101532,3.2848747,5.928985,3.987317,1.0335152
Latias,Dragon Breath,Outrage,30,1.4980505285726349,1.7512981959941318,1.4831379036913455,1.549817861946746,1.6300041297146806,1.567137732231615,1.4515685888464969,1.4818776292132982,1.5625380836730454,1.5440746935690772,1.3874707114077953,1.451449068072817,1.5509791617260227,1.4987237433830307,1.5475693435189568,1.6141909853530478
Latias(Unscaled),Dragon Breath,Outrage,30,3.3175063,3.1584036,2.9225047,2.8855817,3.0924854,2.7524002,3.273502,2.8560395,3.0551279,3.124269,2.9046383,2.7485538,2.9011667,4.3256965,3.4043124,0.951741
