Attacker,Fast Move,Charged Move,Level,IV,Regice,Regice,Arceus (Bug),Arceus (Bug),Arceus (Fire),Arceus (Fire),Arceus (Flying),Arceus (Flying),Arceus (Ice),Arceus (Ice),Articuno (Galarian),Articuno (Galarian),Articuno,Articuno,Calyrex (Ice Rider),Calyrex (Ice Rider),Glastrier,Glastrier,Kyurem (Black),Kyurem (Black),Kyurem (White),Kyurem (White),Kyurem,Kyurem,Moltres (Galarian),Moltres (Galarian),Moltres,Moltres,Victini,Victini,Volcanion,Volcanion,Entei,Entei,Ho-Oh,Ho-Oh,Lugia,Lugia,Reshiram,Reshiram,Thundurus,Thundurus,Thundurus (Therian),Thundurus (Therian),Tornadus,Tornadus,Tornadus (Therian),Tornadus (Therian),Yveltal,Yveltal,Zapdos,Zapdos,Blacephalon,Blacephalon,Mega Aerodactyl,Mega Aerodactyl,Mega Glalie,Mega Glalie,Mega Pinsir,Mega Pinsir,Mega Beedrill,Mega Beedrill,Mega Charizard X,Mega Charizard X,Mega Charizard Y,Mega Charizard Y,Mega Houndoom,Mega Houndoom,Mega Pidgeot,Mega Pidgeot,Togetic,Togetic,Aerodactyl,Aerodactyl,Arcanine,Arcanine,Ariados,Ariados,Braviary (Hisuian),Braviary (Hisuian),Butterfree,Butterfree,Charizard,Charizard,Cloyster,Cloyster,Cryogonal,Cryogonal,Delibird,Delibird,Dewgong,Dewgong,Drifblim,Drifblim,Farfetch'd,Farfetch'd,Fearow,Fearow,Galvantula,Galvantula,Glaceon,Glaceon,Glalie,Glalie,Golbat,Golbat,Jynx,Jynx,Lampent,Lampent,Lapras,Lapras,Magmar,Magmar,Marowak (Alola),Marowak (Alola),Ninetales,Ninetales,Noctowl,Noctowl,Pinsir,Pinsir,Scyther,Scyther,Swellow,Swellow,Togekiss,Togekiss,Torracat,Torracat,Tranquill,Tranquill,Typhlosion,Typhlosion,Venomoth,Venomoth,Walrein,Walrein,Xatu,Xatu
Shadow Tyranitar,Smack Down,Rock Slide,35,15/15/15,1.1755272108065211,1.0550089150643651,1.0047332080180331,1.0264596281710376,1.009108028509572,1.0311314033364172,1.0068048700676948,1.0281009717698348,1.006125062642686,1.0294510636841545,1.0003591961007063,1.0237279213362587,0.9859203822747739,0.9977875335960674,1.0125251390109775,1.0115351247770317,1.0452782130679328,1.02242094357382,0.9979813292155455,0.9896688755505691,0.9765822035022561,0.9150852099715675,0.9861891501606225,0.9977012413384164,0.9936480780189231,1.0133723764450224,1.017556038943419,1.0168080595200124,1.1108181810707973,1.0243356080817858,1.110404313596441,1.0251966806551378,1.0294569701425242,1.03123076963953,1.1274986567656076,1.0555935028205399,1.019028679210307,1.0373642475665494,1.0162345265616282,1.0061489767970497,1.0007706101617357,1.0175658006735622,1.0902954063695027,1.0037659957754275,1.02259483549333,1.0182444859493294,1.1298123065510244,1.0407801219265476,1.1068033270104056,1.0338396379787074,0.9866904962732714,0.9960616619659894,0.9864531466854269,0.9907848874716172,1.0163366735205213,1.0271458166994902,0.9913997686158161,0.982911794187805,1.380372772884089,1.1778723406243192,1.0562183402697176,1.078572236061029,1.0475177935645315,1.045693615544263,1.0086916047317755,1.0253969995371446,1.0067404102779016,1.0222714026693076,1.0331527585029305,1.0420689288113671,1.0339527881730752,1.0739017784731162,1.032932457106995,1.0383887450337017,1.0105834861633665,1.0487112293465457,1.0577461534608752,1.0884278467944026,1.0328914443605814,1.052546477251954,1.0967895781518824,1.096625989965842,1.0268847191826929,1.0663367656116955,1.0075188258669587,1.0315827710896288,1.0369780600315057,1.042617063516099,1.0280848271937828,1.1138507743025619,1.0009658975163145,1.0342159590457418,0.9996445268775325,1.0448994937731146,1.020145605264247,1.076550191386105,1.0422768688449737,1.077881271056978,1.0580480962753267,1.0637247075168774,0.9887001966243649,0.9817368469932232,1.0119341987877675,1.042968041690743,1.0398215678855178,1.0964913413756254,1.062174097266373,1.0216637921653995,1.0359118769241376,1.0630463904310716,1.0102581995097726,1.02743886510978,1.0126942655772724,1.062892929324906,1.0163624338328459,1.076284574075932,1.0255344218645577,1.0651777440800914,1.0237740783130327,1.0824991607572552,1.1227079584510486,1.1360813914646755,1.031572264925929,1.068116389259174,1.0234171713767375,1.0777366052625568,1.0190884805431872,1.0511933074579276,1.0307305436620182,1.0749196071886193,1.0192183473765173,1.0780649582511652,1.0716608650673252,1.0498755160183255,1.0649965887634332,1.0759692515864296,1.0367580785678936,1.0340352474142405,1.0153651715103627,1.0695946102935692
Shadow Tyranitar,Rock Throw,Rock Slide,35,15/15/15,1.1107619646051827,1.012330883418226,0.9739481689367712,0.9887574979521199,0.9777356567662482,0.9937612231024906,0.9732717170082729,0.9913804017757071,0.9735118924306178,0.9926189242001553,0.9709425193113954,0.9932082259795794,0.970849419453529,0.9836132470003225,0.980453596809887,0.982206212199801,0.9957682145954911,0.9797695682039897,0.9787358913570067,0.9613435571025893,0.9501700499358693,0.8917636245215722,0.959474150899638,0.9649380040858324,0.9835008981509649,1.003974976633021,1.001668657325547,0.9960075555145232,1.0872542146901445,0.9963136199952606,1.0760573971796683,0.9972286364447414,1.001414187785239,1.0064574734602976,1.0867947312207684,1.0238406339702615,0.9918306473660051,1.0113500366404862,0.9912405117050374,0.9793009669715249,0.9943375174125162,0.9968797872157888,1.0422040888003292,0.9651139843720294,1.0073795724680041,1.0028603321024443,1.0809448125264052,1.0004748530106065,1.0472511087575649,0.9892074551103133,0.9534017277349686,0.9565126696718462,0.9668009956480424,0.9580579652000353,0.9914371032917342,0.9926343939544588,0.9585942221745577,0.944596909598799,1.3151539560104664,1.1073110791230123,1.0276267689904035,1.0416521926093396,0.9950444478548677,0.9965021647422478,0.9837193723490749,0.9934838658070614,0.9712050004405607,0.9858322936607113,0.9994422895128269,1.012187238440032,1.0135386701015547,1.0499994180304795,0.9986738006760095,0.9943472375274257,0.9811997506620936,1.0144756612758605,1.0317489130487467,1.0481409942594755,0.99275352654075,1.0071833995318975,1.0558384951898092,1.0501580721497545,0.9949372174838768,1.0388235205423506,0.9547651397152385,0.9791802267198219,0.9991476304717752,0.9946891819459888,0.971478796367706,1.0755149256848973,0.9805629486043691,1.014080683638442,0.9792308070756929,1.0379463624710372,1.0012332068074268,1.0462675501668262,1.020736508031951,1.0513429865817843,1.0337921642640424,1.0322786544039209,0.9645297525684995,0.95789807756531,0.9788656232698366,1.0006379694258214,0.9953389436363466,1.0395967638691972,1.02030429780592,0.9799092699302758,1.0192725709816899,1.0413585784487978,0.9816480093732564,1.0018066258287743,0.9854006630149074,1.042018149315864,0.983692938907787,1.0346909235285429,0.999807971562933,1.036412214279785,0.9938826050685178,1.0398033605460628,1.0828362902910598,1.083236100097303,1.0116606915872302,1.0545248651012153,0.9995092426764108,1.041695457148502,1.0056123778974166,1.0226294299746372,1.0026850202642228,1.0612950434054915,0.9894953422657672,1.028710789426191,1.0559133935282343,1.0305568126495017,1.0294102275947175,1.0417985802572063,0.9981123086197189,0.9924158629694821,0.9904403974830466,1.0545938560398385
Rampardos,Smack Down,Rock Slide,30,15/15/15,1.4516865533998453,1.203310838304305,1.18404102028905,1.157174908025403,1.1883912398200187,1.1656047205528395,1.1871860325396457,1.1600091359894573,1.185701186933918,1.159416173770101,1.2720228911274571,1.1926363571334349,1.1264243179288649,1.1324619690910824,1.33038169361794,1.1739584082407963,1.149476254996554,1.1426867985444136,1.393361058361316,1.1758507804106424,1.1680591777165505,1.0415699957810929,1.3240911065688696,1.1408115580488725,1.1414847451593495,1.152759473090671,1.1597932642849793,1.1421449028079138,1.2700977206088768,1.1793837626105126,1.3328103894851062,1.121984560544542,1.1393742594488179,1.1469371952527556,1.244094163610361,1.1930779294179077,1.2543689122002601,1.2041604948115014,1.2761699579201968,1.142510789585496,1.165062483020839,1.1603543178735587,1.3120426813619226,1.153795729283023,1.379359201015127,1.1809863271503729,1.251572546060528,1.176867741801925,1.2214410330855694,1.1629874155134325,1.1590577231174377,1.0981935942480578,1.5616951130808927,1.1778567197295968,1.3126148989558195,1.1867975673698998,1.167962374967209,1.1275083210924353,1.5062498543805742,1.2736509451408777,1.1704167905060407,1.1855906747806353,1.1940590586498772,1.1641145863961406,1.2815943478628038,1.1551356657058722,1.1692676662744745,1.1563474825209006,1.1866138686848924,1.1993540824237194,1.1408846828968195,1.1567645863510787,1.172796081565891,1.161369333231207,1.159141233293275,1.1463371387221828,1.1331497108733901,1.1570954570203882,1.180153031116531,1.166332992589128,1.2075264170815525,1.177053318627847,1.157747944599821,1.1519784101889683,1.1602201066186977,1.1296581675125514,1.1910553175547844,1.1231198100568627,1.0903890384346582,1.1544349730471253,1.170055972696709,1.1332724004007766,1.1713309059773944,1.1594182940789197,1.1200896072029254,1.1727018940071166,1.1846528757748687,1.182565432827183,1.1537907897267388,1.1445205418334925,1.1243731191228452,1.1372006075092496,1.175972427390557,1.1241539576468085,1.1322582762736313,1.1768757829325949,1.179172441340314,1.1572270868206578,1.1633614050055046,1.159851691948407,1.1663377248842928,1.147710280371808,1.124789819393895,1.1438386703296377,1.1569486170369625,1.1695984183429404,1.149318442943576,1.134739939702607,1.1607510234497624,1.1681727664212376,1.1912060853489874,1.2024969775919379,1.144086315875009,1.16955277836357,1.1632133984844473,1.1649400258964056,1.15507467222313,1.1531975987352232,1.1403253221313994,1.1794169136349468,1.0976923239544123,1.14454799642566,1.20989923279045,1.1603351745835755,1.1603462502884176,1.161528006447753,1.2113726553852031,1.1759060542308328,1.1340725019896694,1.162708481799944
Rampardos,Zen Headbutt,Rock Slide,30,15/15/15,1.8424988901849726,1.5375439204302073,1.439417055135626,1.4641894164198057,1.4371938152998596,1.4615190178064914,1.4399931543700164,1.4652397444382965,1.4339388690504185,1.4669424096954022,1.747867465030315,1.6373305446344133,1.5305100898001858,1.5658855837654806,1.9280231030958956,1.632602154114076,1.426878670438455,1.4853837632233402,1.784697945202764,1.471741978837531,1.4911170093484991,1.3222113484250808,1.6699223219920403,1.4361973486987374,1.59917539247891,1.6703409165877436,1.5491858180290359,1.6002919184051514,1.7180300069101597,1.6106150301668638,1.8333184640655087,1.4403756632407057,1.406343271038758,1.4513946592404672,1.6887792089071818,1.6278707614867676,1.806793888684774,1.6972469485960757,1.6096546380989505,1.4478187860916276,1.4549628752595958,1.4735173103848958,1.647954639210023,1.4680104564221022,2.0321205035714796,1.5285468854702806,1.5850895191804346,1.4575796372416137,1.8196652675825822,1.7310914096066161,1.4658031225102686,1.3981135756978853,2.3213946606819795,1.4999025259436385,1.6209072479608957,1.4829872840349478,1.4236982088363903,1.426380712724153,2.423205351156976,1.7720068397772886,1.2886281606074983,1.307300646285671,1.4753757083202057,1.4650885012799446,1.7143601858059123,1.5949068060565972,1.6762420557426883,1.6858177830611243,1.4674121494705776,1.508455057664177,1.4298480642020768,1.4852811614864754,1.4470422110652092,1.4645702329712795,1.4364423736259435,1.4487490763705864,1.240001825722655,1.288884661183036,1.5666079905984078,1.6165653990706617,1.615044671020934,1.6157585318884573,1.5654858155331943,1.5864633839772289,1.4593716354246327,1.4395262165841725,1.4804729900425868,1.4074356919039002,1.6102209833573897,1.6804043222346758,1.4330877866758216,1.4230139507976043,1.4428117907548574,1.493044649486053,1.4222427717331472,1.5027908219512398,1.4397291365629,1.4937622677742974,1.4210601517648662,1.4338451712827263,1.3534788488093719,1.4227222155513362,1.4301941772219227,1.4111544768469382,1.2305274855159234,1.2725630136863728,1.5756106600468895,1.5790403047610801,1.4215678772171343,1.4812694729721287,1.5102544244879643,1.4847658814481755,1.3934698670507708,1.4235180020781457,1.4229027366978209,1.4675945596113509,1.4618793886831511,1.4421041013722469,1.4413300033668104,1.4987699579468456,1.5191029028949927,1.5460807367248668,1.5466155350775534,1.6376054667623712,1.4390454637808991,1.4690857150185126,1.4038200537730283,1.4293463408286984,1.4334540977474757,1.5111321887887412,1.3854132766749412,1.44466302582318,1.5481717861802093,1.4834351958359384,1.2864949873131866,1.2918283552506913,1.49783802321379,1.4782148656583738,1.5359206143613378,1.5958998940576943
Rampardos,Smack Down,Meteor Beam,30,15/15/15,1.49527672014157,1.101450754848401,1.0826232180054198,1.0472685471868015,1.083359066484062,1.055209864721092,1.0846140648854596,1.050331624965512,1.0837115784633757,1.0533890620876436,1.212243705651178,1.0987157357876285,1.0525838709953863,1.0367929828808689,1.2673142870263172,1.0803218207970597,1.0163888905255936,1.0262769953303497,1.3284495557784481,1.0629926874908322,1.171138343381305,0.9572061868695136,1.3656071708423498,1.0505545565464807,1.0425933428350933,1.045119057581284,1.0522263565812482,1.0412898696530561,1.207726234409172,1.0653387249854074,1.3443838207453112,1.033767845087453,1.0490420616321103,1.0403257807172572,1.2029341075248945,1.0936833665990264,1.2122130212554885,1.1070916869568284,1.2388184179330013,1.0493724416194277,1.0530962055165007,1.0337238425753361,1.270662092292647,1.049404650241444,1.352625500791286,1.0973883407709453,1.2227526539506413,1.05949634876175,1.1854783924581604,1.0597902635465573,1.097239028182519,0.9890808424236971,1.5801869304399392,1.0728006572356985,1.2176582917069128,1.0796195983793437,1.0210807994043822,1.004684996684684,1.4726572119002501,1.1589493188339306,1.0782324614618395,1.0852058076606745,1.098110147427497,1.0522651345898035,1.1956351658268485,1.0408362900531627,1.0759793935956166,1.0510862739706057,1.0833176282918793,1.0728700033581955,1.0402750076235148,1.0476699670582375,1.0725630855784625,1.0477456464588562,1.0571354021613157,1.0515941912460873,1.0262097230233322,1.0381913308871882,1.0906495823621645,1.0727535912503934,1.1346970217249015,1.0789300427588937,1.089919094692063,1.0570456901097252,1.0543711440624643,1.0194434668623975,1.0946092421918376,1.0101673903199033,1.0433644198422425,1.0913884798745166,1.0856278735288558,1.0278187078746757,1.0951977781579532,1.0551694426971903,1.0253989121210856,1.0599577064787893,1.0852855293346135,1.0798426868751023,1.048557694589582,1.038978707391954,1.0181901458922769,1.028306145824734,1.0678718174059578,1.014789950606479,1.03683906528543,1.058172521616557,1.087100453013546,1.0520278228691644,1.042246293914501,1.0502557042801222,1.0932541688403117,1.0437556642469907,1.0379617749119459,1.0291368440213409,1.0571671916455476,1.0635882349076538,1.0668941201380857,1.038425041653899,1.062205065828282,1.0629181310707752,1.1068153022979097,1.0986873069785545,1.0576313340517616,1.0623449800626463,1.068256885770883,1.0485615111766915,1.0792044696629643,1.0278575390431917,1.0786703977207124,1.076463415180638,1.014184930371019,1.0485339586110152,1.1069257730481725,1.0476645546742935,1.0683809122915795,1.0603577336590393,1.0919980658725192,1.0719829137871906,1.0326518174047081,1.0472647118490659
Rampardos,Smack Down,Rock Wrecker,30,15/15/15,1.389265050741378,1.1396047576245265,1.1121463224138473,1.0965780282577815,1.1138390019485036,1.1008277691363912,1.1146897506625606,1.1004181814673017,1.1159793312744561,1.0992191446311639,1.2136173493149331,1.122982707112625,1.0429006649048707,1.0532612153822587,1.3075947038942208,1.1192538236090892,1.0988617007327444,1.086390069832374,1.3484449767878877,1.1352199203929607,1.1522025804434948,0.9877388384308781,1.303237433924207,1.0962709378155358,1.061185089941285,1.0704530692322305,1.071818146920727,1.062928567394088,1.1896396260177198,1.0992759596975146,1.295316023350197,1.065145000264763,1.054332327660448,1.0720239993743472,1.1743306408923724,1.1201012189502708,1.1731555117855221,1.1505949354527787,1.1872204172974472,1.0747665234275214,1.1002452612218532,1.0904019008110704,1.2784814112097935,1.1062027325692796,1.3220722422617945,1.133870837432337,1.2007638088507206,1.0918113879776439,1.1671203051940595,1.099369343016372,1.085305420810071,1.0460552345476746,1.5611884991286982,1.1189595986517502,1.2424485140023411,1.1341159323399281,1.1411039870263033,1.0768081775547866,1.4765534767962782,1.21507687041474,1.093578826145629,1.1189192890223132,1.1300859729451445,1.0869890600315768,1.212439917315032,1.0734997995283284,1.0943909429505123,1.1043882894387695,1.0945328272616537,1.1255779534174897,1.0559115706036128,1.0821608268050986,1.1055228758573659,1.0896343346642683,1.0742251983529512,1.0645453786735382,1.0418287601404352,1.076266332543264,1.097899812575708,1.0958229385979181,1.1431803306131731,1.113083121195155,1.0706402359182963,1.0692582588644186,1.0783708872543412,1.0612825123711997,1.1264129327804946,1.046976261948721,1.025681484383669,1.0457768148710358,1.1019257509289913,1.068549181617625,1.086492667148631,1.0885519548614655,1.0511138384511318,1.0892518157506632,1.081366887954798,1.1086949700011461,1.0778983894181893,1.0653735827219903,1.053399204684463,1.0769165364280406,1.1007302649552606,1.058933203906029,1.0478342057719439,1.0931687243277106,1.0988944387136617,1.0907513866977787,1.071736113355265,1.0782392619929382,1.0857195140318425,1.0874798435128588,1.0504736833600934,1.060503984981423,1.071114763423553,1.0842515100220933,1.073459204002506,1.059477995265126,1.0723405106695754,1.0913883280726575,1.115615487696389,1.1409991045741485,1.0534079960299418,1.0936371208178475,1.0692804991089344,1.0847277130412167,1.0618141168178645,1.0738633989406963,1.06807953212895,1.0950004333445935,1.0219472869022983,1.067314756819306,1.097579206050192,1.075054236014831,1.085789488840688,1.0920690794069747,1.1326199972024735,1.096496133520119,1.0587485630165987,1.0878851245559005
Shadow Sudowoodo,Rock Throw,Meteor Beam,45,15/15/15,1.431646016035572,1.2906790838443651,1.278394800798652,1.2252787192426189,1.2820283283257154,1.2292779373409983,1.2805824384142483,1.231742049536658,1.2834643622328885,1.2275296862825442,1.2974043937153574,1.2634413278753265,1.215846832462612,1.1989272825240462,1.3394194201919216,1.2559467423684478,1.2485756199033566,1.1935975865807729,1.38751699776799,1.213116726596601,1.3687818916612315,1.1170739165988053,1.402398888975189,1.192308318342735,1.2577832739805423,1.2398282244770822,1.2661487352032497,1.2279857972630541,1.468764785292019,1.2670940391808407,1.3796985211530115,1.219942466856096,1.2541483862121197,1.22422708607427,1.4364830476309538,1.2989788185558917,1.342618060561041,1.2939557287837429,1.4450961289603876,1.2522467379335684,1.2730017236392501,1.2678264137803532,1.3860509847213531,1.1995470206646874,1.3209466202825817,1.2895186700694337,1.397788972690255,1.2323353556711636,1.4057219823415616,1.2338073070122486,1.2380561056951418,1.1810499083161194,1.288573435007721,1.239242144705495,1.3586848288816344,1.273600063855502,1.2717343635946317,1.2346131203415527,1.5139999903066368,1.351770343902428,1.274457313195281,1.2884075807738467,1.2851005461298788,1.2766351266263058,1.2505253249337478,1.2395111462992485,1.3164089513149089,1.2810221990187927,1.2586787953150425,1.2534911123355257,1.232161654717512,1.2590025465670704,1.2653041054733056,1.2279399065545256,1.2637577600920558,1.250622580488361,1.2209661627349002,1.261166293443717,1.2936441469318731,1.2493232000428522,1.3537075305873825,1.2913965213775243,1.260429435260451,1.2555120680397056,1.23894203718558,1.2057817867503946,1.2495484815627493,1.1956328661923679,1.2436195564132357,1.2916739605024925,1.2358916966737472,1.2226132561271181,1.240117103935555,1.2475598004212276,1.2410014309947766,1.2875775673191843,1.286252275985697,1.3000291251007636,1.2799412290375942,1.2439694548953368,1.2386447318553984,1.1882679466637647,1.3196465117487917,1.2331516384723065,1.2182417920486543,1.2548464384123477,1.2991674838305822,1.2385949615048735,1.283273419810457,1.2761402851116728,1.2796394249303567,1.253280013953289,1.228114506427182,1.268556156927378,1.2548786852327978,1.2793534084559661,1.2585113307416562,1.2578626977170697,1.2343705285827136,1.2744025633023541,1.2757700942520298,1.2777453797040448,1.2333652966225483,1.2848653140350843,1.2480266113419203,1.2556250142766858,1.2335419616334882,1.222887005981132,1.2426904682972437,1.2839537168904946,1.1858088784134968,1.2361198714496835,1.299432820580636,1.2749316118944352,1.2926836174963907,1.2876313254973848,1.289680322240975,1.246977670200023,1.2289061240201202,1.2552165748557813
Flygon,Dragon Tail,Stone Edge,45,15/15/15,2.481441549821593,2.1142365958286256,2.1089031748707527,2.0433998114340755,2.124668360703855,2.0475429775451994,2.1178156672039816,2.0423156637048216,2.1232801277446427,2.0471824902681988,2.0402149200236064,2.036969670238536,2.9773631599638786,2.7494832713276787,2.488578442244732,2.0529485411042465,2.6707961165014393,2.098618188393071,1.7349694634850281,1.4775870305543553,1.4707022705853061,1.3352095479825468,1.865220512272627,1.533181684957436,1.9173851653000695,1.9289970153139504,2.4551572061251212,2.4785862231413676,2.060560892650505,2.0419620199397026,1.9135390232210485,1.8740380486650599,1.9206151081509406,1.9166370840884928,2.610539484827093,2.5821159243779754,2.0813255188331565,2.046379830490841,1.6295367433691796,1.5100706218932536,1.8137811379298494,1.8869356952494776,1.812839426957971,1.826525672470775,2.074116694468603,2.007734047153985,2.021554432426817,1.982490992128791,2.060291532515608,1.9925697045586874,1.7588073243775588,1.8008005224434318,2.0332449631340874,1.9842218854841511,2.0119060059929126,1.9959046815141477,2.527206229605021,2.0596434329088376,2.5186929211995555,2.530686064137715,2.066644240866337,2.0782768201877664,1.5745437244148535,1.5592482152251177,2.613049801918139,2.5713939182912635,2.0254788709265257,2.0314629711653414,2.1033716245919925,2.092733360974206,2.8862847000041496,3.0538726182253924,1.9205193055583007,1.9760684953845544,1.9065582044735914,1.9793200253251007,1.978507831219211,2.074013059571876,2.0595095044984886,2.009205845509681,2.526118653637582,2.5987317848799085,2.5508014703558994,2.558927521901923,2.017609967148648,2.0004354315646724,2.012388751010654,1.9864623567790467,2.5494415822292282,2.6307587675944,2.1062658018114107,1.9999864021803102,2.055360294917993,2.0648070923662987,1.9136627712763006,2.0091274650181714,2.002124441220849,2.084718717292982,1.9014692171041803,1.9889209255648181,2.5254630194222845,2.111973870347995,1.9761529083669191,2.0255681886866355,1.9446067506250928,2.0397306711017498,2.197156373054677,2.0179917484686287,1.918595296109822,1.9774508853456394,2.0241548559852274,1.9835135342038557,1.8884506931714347,1.9683790100019423,1.915009398945923,1.9856353882008257,1.963653281888607,2.020691142520235,2.0011702659944413,2.0782318553422656,1.9606720567193365,1.997574696200374,2.497477117025784,2.6380816512501233,2.0080103729891916,2.0512812549216997,2.933854483407023,3.016378947631891,1.9595156990401297,2.0799126998950914,1.9123851261836524,1.9866579306312975,1.9967311167613455,2.0235551617337606,2.019073771945948,2.0935921369841686,2.0022990839875687,2.004717027351147,1.9654433884892208,2.042970615314992
Sudowoodo,Rock Throw,Meteor Beam,30,15/15/15,2.0229117461565633,1.6977277122195502,1.7255944358651372,1.6545819994934303,1.7323639841156957,1.660537613801543,1.7262859255077543,1.6597930151246432,1.7282460298097126,1.6588984717538262,1.705791274727607,1.6567605976409105,1.6738688877653007,1.629046859885787,1.7527651516903033,1.6232964747425191,1.7661739814320305,1.6838010737232072,1.9308536249350816,1.6774726053465165,1.8471959287844084,1.5503303070432943,1.9555750660006899,1.6371020063095423,1.7299321815216897,1.6648880753800372,1.6935316162513308,1.6633000711612602,1.9898091371896736,1.690025422829604,1.8538732243603868,1.6399651316397688,1.7234074185828339,1.6659595920272707,1.8848572810511104,1.7134769399136922,1.7794440729422796,1.7022499074806021,1.927307144497876,1.6603317290225623,1.721473296065215,1.7107763439136119,1.8621017325840188,1.592626227758152,1.7548937348218063,1.7161786476377858,1.918190374065633,1.7006322707688144,1.9578397889420822,1.690762003673157,1.7715618953236472,1.6294851663455678,1.6951135831745654,1.646272080385175,1.9861149655873134,1.6916745851641615,1.7398813156041453,1.6564203643959206,2.065385355862345,1.8572656925770852,1.6919449795108479,1.6985599469284258,1.715602574773928,1.6872435509135553,1.688242528374976,1.6680438001504219,1.734365294028212,1.679240574748276,1.6992980177933226,1.6760264609902868,1.6866154474386148,1.7138589134866418,1.6839937871854678,1.6345743314028187,1.7020904213706674,1.6943868094255596,1.6339642174516467,1.6709817540832368,1.745898064696342,1.6826022551670201,1.8307786543296745,1.7241489702462343,1.6916454599740087,1.70290102450783,1.6892053541342662,1.643091457762252,1.6843568859170326,1.5851723418225092,1.6362424996737166,1.6985879346334616,1.7020091245045208,1.659152245768972,1.7213505912086098,1.7117091841437428,1.6380824086053414,1.6869628509840149,1.6842820286854057,1.6968905666617187,1.73146458278711,1.679538208624766,1.6939867982123693,1.623901258170793,1.7895811523704297,1.6628866499684491,1.6819805021694012,1.7169093663258943,1.7617161962591181,1.6489328498620408,1.6994689434236239,1.6729107286354754,1.656692500856381,1.624913602165797,1.6241585603481734,1.6751688617122906,1.6674981722142035,1.7013388512494465,1.6435942933278498,1.6423644329563516,1.6576625937496052,1.684638569677811,1.7398949280931826,1.7390502215226666,1.660436614499999,1.703650731616715,1.659934950409305,1.6619217240866628,1.6715975287833675,1.6295626694263683,1.6784917777511446,1.7442627607111199,1.6182428580005148,1.6647993112696047,1.7061891785294632,1.6603720363632324,1.74091537395792,1.6892722564965483,1.6754284156272388,1.6189598455538143,1.605411727171687,1.6505767873646027
Landorus (Therian),Mud Shot or Extrasensory,Stone Edge,30,15/15/15,2.0468407857551867,1.8716874181641625,1.8776147850594116,1.7919391879128057,1.5632983511045941,1.5035951917528279,1.8844541638629202,1.7943185088402571,1.8517619489293695,1.7872399292167864,2.205327952691724,2.2008629200227876,2.9344075951482407,2.3534118821617604,2.2442356265766445,1.8107690795386908,2.6265736951973016,1.9292211465799183,1.8779624681353795,1.7602809240442596,1.7586621196681345,1.6056157120105228,2.067450645729097,1.7485561888257146,2.228537468414176,2.2251505293932468,2.272194587439936,2.16908639254575,1.5273037362987325,1.499157948998474,1.601640256458607,1.4156822949225047,1.5415207127913064,1.5404283041333164,2.2128921943011033,2.1789574157146943,2.065550277064044,2.1055585226759,1.6540513869578548,1.4717450849517169,1.6664959795512777,1.711368224520395,1.722520965578239,1.7069641099444115,1.9146500163960138,1.843051238730711,1.8274631187866441,1.7932985225475742,2.3629761467175836,2.3123515624816235,1.6517414934216215,1.6676350337283752,1.678250226105279,1.4431030591157392,1.7752025647396283,1.7584145041805592,2.218953001602486,1.7795658808467127,2.0346844889077853,2.1030057659745314,1.4323791223339177,1.4695936657946276,1.6638963352452423,1.5245399872921892,2.4462927847285907,2.1246995710971115,1.5334250308519364,1.4686623476492746,1.9362687208040124,1.922267242288793,1.7310075676914203,1.8135909015085365,1.736018696507284,1.7687453054891185,1.4266820296643627,1.4522572631587956,1.3903106232823264,1.4506034982784888,2.1522790466759645,2.147207967626484,2.041097575872118,2.139790260484092,2.2419858695469532,2.154698524645671,1.900163380382656,1.8338313585957167,1.8992818624589196,1.8478324439776075,2.1236216031496284,2.1344903853750488,1.9594829922372565,1.8318791864534731,1.8754258920028177,1.8641017117638308,1.7359450533729104,1.8200089978176124,1.765480930575155,1.8161875431004515,1.6767308490786519,1.7733238001703744,2.182433123325503,1.8640286465564468,1.7971524683463203,1.7996151935244442,1.439601927176056,1.501805557767763,1.8972405663437466,1.796357312911917,1.4359056722874644,1.486071797125616,1.8831217735563488,1.8445338326621326,1.4822981680857876,1.5116823978544514,1.4298326295607122,1.492231630758021,1.4083694828446003,1.4628038639629577,1.7766782845960294,1.8485427187266668,1.7125493617421839,1.788359009939773,2.0934091858865593,2.1917683687742926,1.8069901059059594,1.8140352947729896,1.8349800384805512,1.821157352138527,1.4713691276921115,1.5290969203548868,1.7864159698765565,1.8414458313946702,1.5687537043479531,1.519183593205774,1.429589161973476,1.487084763273692,1.8313286049928037,1.8460958529154274,2.0313188690008652,2.121119624641729
