Attacker,Fast Move,Charged Move,Level,Arceus (Ghost),Arceus (Ghost),Arceus (Psychic),Arceus (Psychic),Articuno (Galarian),Articuno (Galarian),Calyrex (Ice Rider),Calyrex (Ice Rider),Calyrex (Shadow Rider),Calyrex (Shadow Rider),Cosmoem,Cosmoem,Cosmog,Cosmog,Deoxys,Deoxys,Deoxys (Attack),Deoxys (Attack),Deoxys (Defense),Deoxys (Defense),Deoxys (Speed),Deoxys (Speed),Jirachi,Jirachi,Lunala,Lunala,Mew,Mew,Necrozma,Necrozma,Necrozma (Dawn Wings),Necrozma (Dawn Wings),Necrozma (Dusk Mane),Necrozma (Dusk Mane),Necrozma (Ultra),Necrozma (Ultra),Solgaleo,Solgaleo,Spectrier,Spectrier,Victini,Victini,Azelf,Azelf,Cresselia,Cresselia,Giratina (Altered),Giratina (Altered),Giratina (Origin),Giratina (Origin),Latias,Latias,Latios,Latios,Lugia,Lugia,Mesprit,Mesprit,Mewtwo,Mewtwo,Mewtwo (Armored),Mewtwo (Armored),Uxie,Uxie,Blacephalon,Blacephalon,Hoopa,Hoopa,Mega Banette,Mega Banette,Mega Metagross,Mega Metagross,Mega Alakazam,Mega Alakazam,Mega Gengar,Mega Gengar,Mega Slowbro,Mega Slowbro,Mega Mewtwo Y,Mega Mewtwo Y,Mega Latias,Mega Latias,Mega Latios,Mega Latios,Alakazam,Alakazam,Banette,Banette,Braviary (Hisuian),Braviary (Hisuian),Claydol,Claydol,Drifblim,Drifblim,Dusclops,Dusclops,Espeon,Espeon,Gengar,Gengar,Golurk,Golurk,Gothorita,Gothorita,Grumpig,Grumpig,Haunter,Haunter,Hypno,Hypno,Jynx,Jynx,Kadabra,Kadabra,Lampent,Lampent,Marowak (Alola),Marowak (Alola),Metagross,Metagross,Metang,Metang,Raichu (Alola),Raichu (Alola),Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Wobbuffet,Wobbuffet,Xatu,Xatu
Absol,Splash,Dark Pulse,35,2.696159059123382,2.537958518054528,2.5426652839875556,2.402670724036516,2.785459807823202,2.6386393506623578,2.3558518944259594,2.624225731508443,2.0627086740881477,2.254564034497846,2.535044059973365,2.7091210620009547,2.577236860598192,2.686508228648681,2.923548717948718,2.747842735042735,2.3195804032427634,2.1640539214541037,2.4869244713338103,2.742940823285731,2.439055075220825,2.716042908999264,4.275114020519478,2.8580244311619554,2.261984335150424,2.2788941534816822,2.8259566031640797,2.732828859719316,2.6261839359607655,2.8951699421147565,2.65142679675291,2.8991479196883745,2.6403552633223746,2.8748098887041595,2.674226282145946,3.0062141211273086,2.676324017312235,2.7405394827264495,2.2087776244537833,2.427340107466182,3.0263561473932974,2.7276873632958174,2.580888953893019,2.38339856161551,2.9455056495982666,2.725695470471527,2.4634006966664166,2.746049082763079,2.490723747022237,2.681460471065877,2.458767147124503,2.6853013253675937,2.7187951403885458,2.678380349943274,2.427380331592745,2.6019044081405234,2.2412814749050796,2.410818111411247,2.5795544612123606,2.685203754165648,2.4804432887124532,2.700846879442209,2.5115806326080574,2.6534941593331194,2.359132765512346,2.288664126414883,2.040111357000321,2.201609819135497,3.492360826552713,2.602681027922496,2.6611597874261235,2.4407405975627228,2.31848820340536,2.3942001985187447,4.740114913074218,3.5993757274689173,2.4404495154700028,2.615917569728193,5.8136768608801255,3.33018829774082,3.0979834420466723,2.643674965942162,2.350166550901783,2.401550030858689,2.5024391254362977,2.6060734741224842,2.796556033884183,2.728662685738092,2.800498721868578,2.724888476768082,2.461259916302043,2.6064687244399622,2.3978749691129235,2.5981385388353515,2.50768775635849,2.657013328642589,2.3895911740464535,2.4979394854175148,2.583768062416324,2.697751719680532,2.497345292695601,2.662761799326721,2.454259913623871,2.5684542368184022,2.357958086450185,2.5473411033700133,2.447465718163523,2.6476966037971326,2.540253835953779,2.6481151733282817,2.5330407189512205,2.682887849168481,2.7488822117112583,2.6695659674799086,2.4931673430921,2.7511210421511847,2.4780553812362722,2.6244410887982426,2.537885689388838,2.5700241612864896,2.4218369860643136,2.619695226849354,2.4736787790531007,2.723716044994324,2.4529188703722182,2.6236902504740045,2.431299068562501,2.561116933968794,2.535689190771753,2.6521548190654647,2.5470557790874335,2.692872764913101,2.4280415520188123,2.6286985296791476
Absol,Splash,Payback,35,4.066447431182917,3.454722832709646,3.7999880998928988,3.2467487207384864,6.6000179871923015,3.5957092370364467,3.2806340259191678,3.446788841531606,2.943399218307233,3.1158209095473994,3.3067594706231405,3.4699157071533913,3.4611456527704343,3.520529792460028,6.261398290598291,3.688430769230769,12.872672476228303,3.196411466485994,3.387307414972436,3.5626197596619296,3.654463861078253,3.5754078102833633,12.807663612068893,3.8288933476087306,4.121792392394813,3.180441903472617,5.266579960264258,3.7086601538334856,4.054485222168515,4.188543201725947,3.9963756025519457,4.053107169170485,3.9144051235254653,3.96455492080953,4.798975173988359,4.631254849288224,4.059320799712373,3.7819131748654025,3.1057282192811893,3.343975412406699,4.997596939502376,3.673001500079613,4.617151171587367,3.2916359858380657,4.4928694049277444,3.5126816947387676,3.4423487263243855,3.652564474065488,3.641039366721355,3.750171482068537,3.6059714045416316,3.6905016530843073,4.055605725893612,3.6531420293568804,3.4450928988292104,3.5021265652791964,3.2041595043351783,3.225457602145866,3.8050099701466626,3.763430004545382,3.5017935737465744,3.692339005791867,3.380411406880449,3.4195585534535375,5.479288075759274,3.1824825357689863,2.982575094383395,3.0570595879573492,15.343862319264765,3.692513024644383,4.02218745523055,3.183487093891344,3.453908528670688,3.3620951362907534,15.083066530409358,4.255173712630867,3.374546559006069,3.5328741138917703,13.403676063644799,4.0015863827584575,7.0013799931442335,3.7119527050321133,3.587427933672098,3.406410005526608,3.6055556130956696,3.4954169299126883,3.7601444243855022,3.641855297875295,3.6159590997944964,3.5829782968272266,3.324285907138149,3.4078488672188296,3.279219174697307,3.535540729758669,3.3597214337685597,3.4670541860892787,3.210222138367278,3.3521642850759164,3.8070841604727392,3.688103042334149,3.406983574704593,3.4958541379544066,3.268897665073096,3.3487032033072355,3.1993823657994365,3.3039057921809745,3.4230823232086864,3.535467465406156,3.463345330555029,3.481663193786702,3.748135451892342,3.7207694445731225,3.7436059634544328,3.5076987219115257,3.4358763889522246,3.6160639640050465,3.4370489488547222,3.5625784436774395,3.6702895393512103,3.4455103576662576,3.332532548835978,3.4587070044891433,3.4908096455722326,3.6209652452098933,3.3855703023650334,3.497096098193793,3.3561710206261,3.438101924179801,3.506938751610259,3.490806886052231,3.3313354592049684,3.5162195101591065,3.4527448817561424,3.5446490260488006
Absol,Snarl,Brutal Swing,35,1.38672383348903,1.3576526323557734,1.3151811366302295,1.284619961579654,1.339970198492755,1.3139991456083657,1.295972245785452,1.3539216331222452,1.1184020813817932,1.1617270065747938,1.3756878632604186,1.4531363858644704,1.3794012729475227,1.4303994860022622,1.4026188034188034,1.3900786324786325,1.1194717659977105,1.116060790131533,1.3708836431643268,1.4412987333844691,1.3731123658077549,1.4229479409289902,1.6354715517750107,1.4555172442863284,1.1910029855075968,1.1843067457967196,1.4479075394454308,1.4298300990859933,1.435212147648633,1.4809332374473905,1.3985251312481208,1.4861020712258526,1.4016713126742253,1.4881183044364164,1.526904026872382,1.523694999402263,1.4545576596625844,1.4231553413523022,1.229742938384662,1.2859562190302956,1.4862604439900442,1.4157923185867405,1.3226757381050849,1.249732698534381,1.467722360589303,1.430169769372564,1.3784268469866847,1.4582111600367178,1.3677015841235411,1.4292335215001437,1.3560656593486269,1.412772613903309,1.41562944946033,1.4024079006916619,1.3342314863098341,1.3849418891214436,1.2028145601541398,1.2551143769243847,1.3432562750252965,1.3773237979292245,1.381017590537616,1.4485123026295434,1.37357396926396,1.411818219057437,1.2033975867608053,1.1795056782098696,1.1245353328294718,1.1675484241643241,1.402958106499639,1.287127553708365,1.310792649510066,1.2628657450887204,1.229441856913797,1.2513308391234634,1.4342707712637042,1.299897807018898,1.3572971764881174,1.4091885913386324,1.5565522922826467,1.3540071473880144,1.4836271916599304,1.4004690994488869,1.2668577683254376,1.2648234603449722,1.3480854677838654,1.3669666808215346,1.4260380502707957,1.4557700319400084,1.4302039997995089,1.4252794346148063,1.3536278379086628,1.4093576539160955,1.3407791779919283,1.40505724404909,1.3644548209388416,1.427500019988966,1.3131882863469808,1.3565534293913786,1.4127579520797746,1.402913069572042,1.3610176001445968,1.4152527055421251,1.3314164299406452,1.3816716321393103,1.3010966727747961,1.3663389360692793,1.3500725417700192,1.4104772156440617,1.3720212161394203,1.4091873460882742,1.3870500764348912,1.426089776254227,1.462642149603922,1.4135025949940336,1.386504932585465,1.4398133369814705,1.3740782867900847,1.4271552400376528,1.4074226640789005,1.4173406741395018,1.331931960462962,1.4092449891588708,1.3786334292692435,1.4271594179633302,1.3346572198383395,1.399111865083325,1.3166788617082288,1.370943500702039,1.4001737127688645,1.420814303001913,1.3866804681369684,1.45820324891063,1.3510588007127358,1.409786785294367
Crawdaunt,Waterfall or Snarl,Night Slash,45,1.7224187181744055,1.7466804183833813,1.6206534858813728,1.6473981265831392,1.651678021081807,1.7079063930160638,1.7147523898885468,1.7790171074817966,1.6017624793344747,1.5274928569960329,1.7765263461051524,1.8716974348764792,1.7608304275952535,1.8636500532067972,2.005705982905983,1.792540170940171,1.4841366259374345,1.4461953601383082,1.7884803773704154,1.8808780986690339,1.789237385624103,1.8595092049477864,1.791049494600359,1.8755047673644187,1.5341459876953574,1.5182907666831857,1.8328544071414545,1.8807146521855713,1.8451127642266838,1.951694705445457,1.8389934945865312,1.9176696809406915,1.839214803888479,1.9086736585955306,1.9025266696201908,1.9869247953043654,1.8018104119164973,1.8065685457995988,1.6191222898241653,1.6652501620355853,1.8306732759559865,1.8274615133205394,1.5719797456096996,1.6243884848545982,1.7592729396203584,1.8260848917218964,1.771848840814358,1.8553718087186646,1.7608265435703492,1.8382831400684074,1.8385342652475276,1.8819657927554305,1.8437096384222589,1.845466174285555,1.7070497389117871,1.7657506553992757,1.5914373146451577,1.643550123727309,1.7431539468304527,1.7914217908804564,1.7752944375603488,1.8382282780552222,1.8115813153277396,1.8733213629815733,1.4567316672270163,1.4942540812133438,1.4516175220529997,1.5085738002932545,1.8354933754804972,1.6880914749556089,1.6085529831519059,1.5923984600446162,1.5778758494311673,1.5941421699625868,1.609196750818933,1.6258563679194311,1.7340385904790285,1.805531836858664,1.7903756364884211,1.7138387343138173,1.8071859828055803,1.8063943283755075,1.6155254686327343,1.629716164576806,1.7493863346832244,1.7771954718231815,1.801138730731843,1.889723649493126,1.7303142699614054,1.7982306651295674,1.7324921185747524,1.801276910004844,1.722115147022486,1.8129808088295858,1.7481310316705179,1.8237372970120493,1.670685083860461,1.7317855476003694,1.827212501731222,1.8148631180462582,1.743724723797474,1.809821287363593,1.703526640338114,1.7666458809672279,1.6613615857572066,1.7426493158585024,1.7173367030155537,1.7914229107190216,1.7662909641977647,1.8415514301951126,1.7939963867142261,1.816498355491731,1.7069597596216053,1.7937662636398923,1.8126833568942191,1.8415492422515085,1.760687951051145,1.8293457797301536,1.7439775022774984,1.7994850873371095,1.698270509074992,1.7855797713692396,1.7918611184368944,1.8761165449312585,1.749835345773875,1.8307953298074044,1.73403603140388,1.7957857891510274,1.7681617675762191,1.824764804621931,1.7853982670250597,1.8765046663438905,1.7421908144341143,1.8117189299264234
Zoroark,Snarl,Foul Play,45,1.4324518914910351,1.3828845125790408,1.3536643829794468,1.3033048297434675,1.3856454029437675,1.3449330283686638,1.3330540369294477,1.3668240882761296,1.1569640251010886,1.1867282545816535,1.4053517549573509,1.468438987712689,1.3871112390156408,1.444802130948955,1.457811965811966,1.3928923076923077,1.184338714576081,1.1285365511763195,1.4055625939045027,1.4539074327837676,1.4143405322569498,1.4486217983894898,1.4405934125224458,1.4584320387121794,1.2400462934983623,1.1977415299819902,1.4513384948979053,1.4496641886370978,1.4555297501856808,1.5089185716138311,1.4475420506094077,1.5025192370593814,1.4515065148276394,1.5034022109162426,1.5200359111036101,1.5371358785210814,1.4843898620573526,1.4433256420408778,1.300233644859813,1.3026903134081833,1.5506109262782102,1.443095443612929,1.338797042536237,1.2820686107384582,1.403999043156458,1.432700831609608,1.4152723544204273,1.4701789083127825,1.3870813751934965,1.4222560551708794,1.393840085844378,1.4217340709376178,1.4500513528425916,1.4228932418832545,1.3788372109635618,1.3897950582537448,1.2412569183399762,1.275035418122745,1.4122021804128302,1.395934738366449,1.424356454667281,1.454543530189518,1.3883753319724454,1.428370757750575,1.2420360304830214,1.1784083267959207,1.1513505479946133,1.1804132026193543,1.4277234677749808,1.310909481160608,1.3678110211868937,1.2617537572228048,1.3021455295105748,1.266964953806215,1.3121794891585905,1.2703575519378074,1.4388048069043375,1.4411085450346421,1.3653047807545082,1.3478487933438938,1.4080605350444595,1.406150153076108,1.3294449951937861,1.2820957242975077,1.3845532412921668,1.3848121718055741,1.4199277878072492,1.4594084154978475,1.402423437421683,1.422572803368252,1.3793645625709725,1.4306077233996934,1.3776295198089121,1.4287455728523188,1.3870343570349166,1.451582726335063,1.335491494791615,1.3705351379800006,1.4483057107243433,1.4290660634319745,1.388762115632272,1.420121551704661,1.338783805630615,1.3803552045081873,1.328797194601282,1.3894909168705294,1.3858442145988363,1.4215222851437574,1.3724284902443644,1.4211119530214056,1.4400101913188492,1.4412493630425718,1.3971850424831433,1.4242276118866541,1.426832048885038,1.4439934941553803,1.4055342014433636,1.4551890492626294,1.3880619479542124,1.394462708440607,1.3607093050479961,1.4167065362338018,1.3945603192257856,1.43488780085081,1.3890529887236802,1.4373415826763796,1.3748887614452114,1.4072517649850693,1.4149002615450679,1.4267576218917126,1.37931782893968,1.4642302619496803,1.3739196838749559,1.426368804470357
Zoroark,Shadow Claw,Foul Play,45,1.5329672208752498,1.494019623195762,1.4491763425870832,1.411410502694524,1.487209675474259,1.435678413529639,1.4269963056702941,1.4757998898972027,1.2474724190484021,1.290022111745066,1.5449114064979521,1.630377510568015,1.5381516159473152,1.6277665861314308,1.6187487179487179,1.5080923076923078,1.3041609232997688,1.2143774969044228,1.5224149867995047,1.5857673093110174,1.5018779800738997,1.5530834237771787,1.5372769117932203,1.5873911430715146,1.341598878319413,1.3071446702041507,1.5728407677739327,1.5821075145314158,1.5776263513433857,1.6360821946877615,1.5874695626604465,1.6527814029094297,1.5511873361917738,1.6036913884270658,1.5679134758057143,1.6398810151684564,1.5715039890046376,1.5579122464490351,1.3827672541763365,1.4129842773212906,1.6900994745531186,1.573271346803322,1.418795832114506,1.3714229516133913,1.5450033067387114,1.5945111655198616,1.499198570192485,1.5692603542502122,1.5115194238202496,1.576193654236534,1.4846219657202517,1.539175560453583,1.5653462338837834,1.5503970804307439,1.4852297647705923,1.5219049796058317,1.3574283609437277,1.4023102060862502,1.5515238449819213,1.52733510428111,1.4947446579509132,1.546921940869871,1.544955384268773,1.5902145787960922,1.3389695169785947,1.2619541260413163,1.2416468656375568,1.287121265670906,1.5046342367655954,1.3891353977638587,1.4255684441038494,1.3287777456890575,1.396991677483393,1.3737985798274415,1.3875429534697759,1.3336739766036734,1.5551435824847133,1.5968200390833185,1.4875683282668453,1.4541826547012044,1.5587233737443782,1.5660221132851597,1.3790726480195603,1.3694688219722464,1.5078352373357085,1.5207506913444706,1.5143035689487572,1.5717816969865297,1.4891358829131371,1.5258383038444188,1.507206441725099,1.5614195300526488,1.5052302116794334,1.5850424182522034,1.5311228202032479,1.5995890268571749,1.429719074903429,1.4867978113859568,1.6383015557915148,1.5625663635104565,1.490646392987054,1.5521791193149725,1.498868334141666,1.5561329360955218,1.4471150715767347,1.5206358655715444,1.509789238857428,1.5503970296875245,1.4914472437961734,1.5513828376586474,1.580685134571733,1.5784963172279611,1.4759837255775838,1.53580516698535,1.5512183258090504,1.592685484974235,1.5336817540006273,1.5891022121117038,1.5605814552224027,1.560621063888779,1.4680008550749717,1.544519885582825,1.5291878318102072,1.5769914345667404,1.5318032132521704,1.6030136712902903,1.5233551525698579,1.575701544485534,1.5327516883319672,1.5689093180309952,1.5437167136918377,1.6387131241965374,1.493836288924714,1.5570128122765123
Zoroark,Snarl,Brutal Swing,45,1.263590170042497,1.2464383233705385,1.1896265066385596,1.179608316474848,1.2176000588671747,1.2095180863262591,1.1881009344888356,1.246801652234429,1.022919278916319,1.0719762262034458,1.2667662743566894,1.3369607026401191,1.249469605198873,1.3174806079629493,1.2838837606837608,1.2513709401709403,1.044804102516179,1.0141462047052778,1.2651030040822424,1.3261958729420011,1.2640858667772317,1.3130739119300512,1.2664328648867382,1.3150486009829792,1.1007064895507235,1.0842166970858063,1.28169727782716,1.3047659666109972,1.3073836105773198,1.3656602572415502,1.291094951283737,1.3571733003822632,1.3036697209478687,1.3663658220516601,1.3472242732806856,1.3914966632208885,1.313772874768465,1.3005065330475267,1.1434354680214933,1.1738981580212842,1.3783427053391102,1.3026871537874916,1.2122751893805668,1.1618081683293155,1.2623949934568788,1.3121526165449506,1.251432137841874,1.3275487190294493,1.2380565056589081,1.29857113725054,1.2440347582726718,1.297614990864534,1.2997146145850338,1.2960114236826497,1.2339478966504989,1.271428877570701,1.113324770018323,1.1617597612346287,1.245135413549806,1.2575427071746226,1.2476076184955474,1.302810285001555,1.254447918729049,1.3014019648672452,1.0939566289364564,1.0567961074377077,1.0241056006553824,1.0655636088802858,1.2507912349509258,1.1756990380300103,1.1897269603618397,1.150368502318347,1.1433916164007025,1.1501381995876918,1.138908356668941,1.1484823879196164,1.2579584983295033,1.2965403813202367,1.2132015237593459,1.2200057539593134,1.2383606663648035,1.2622576294959047,1.1603254032596237,1.1480324629104366,1.2401010864724342,1.2639123364853808,1.2644493820302736,1.3226496319955563,1.235928023657962,1.2927547491353817,1.2385550588029763,1.2890041213699783,1.2292891854048267,1.2920187793427231,1.2419624367349222,1.3026889157185233,1.1865982145517016,1.2458119420474068,1.3119662065463276,1.2924726466922118,1.2210862836357064,1.2754343553015068,1.2199588905055543,1.2647405251853392,1.19899169356414,1.2602528207465562,1.248326859175364,1.29288154630973,1.237213487402917,1.2941560901685925,1.2825890582294899,1.298628804373002,1.2360078784306396,1.2961743605963454,1.2663596151215284,1.3070971468527215,1.2618351898336992,1.3189912143081266,1.2317186200340635,1.2580821483740643,1.2305648584545537,1.2931278438877407,1.2464368026969075,1.2922911100663907,1.2388983135415628,1.297265741941922,1.2307928095398184,1.2706013803468665,1.2562653706523013,1.2915739547956435,1.252082742040503,1.338814965691103,1.2324391810809827,1.2897853307312814
Shadow Cacturne,Sucker Punch,Dark Pulse,45,1.4444252448399562,1.429076961014603,1.3605137446237014,1.3490080410723695,1.41141205591564,1.3959962145136202,1.4668791396747467,1.4335678499832076,1.175889682066582,1.2232052927236796,1.4484336916246425,1.536744993360561,1.4552293246417745,1.506602327713714,1.4312410256410257,1.4367247863247863,1.1718045464102984,1.1647139219213607,1.4433642733407452,1.5269611856601542,1.4063001760098206,1.4796491185281837,1.6239303990085905,1.5386679199790927,1.26086325891724,1.2541821280504757,1.5040063002898894,1.5165372052809265,1.4523725876236397,1.5723541963854144,1.4839214857056011,1.579778042825378,1.466873757765916,1.5568396314861805,1.5721210757391428,1.6112951203561106,1.4842191972839271,1.5262687219256448,1.2828618620502206,1.3450939806393611,1.6755114098234263,1.5253337467630963,1.342766217129485,1.3240576362480962,1.5679763462647924,1.5272788354651246,1.4303526088515945,1.5117722034557735,1.4263623555147706,1.5055685325769583,1.4454228415649197,1.4800560453583134,1.4821546288853022,1.4899722467333598,1.463074054760663,1.4813652306219685,1.3522204801752962,1.3649256691663991,1.6652657449515424,1.5017507714586564,1.425247135411154,1.4832227988217612,1.443532255091382,1.5056563325664116,1.2182818745563897,1.2288257872912698,1.1760542575384376,1.2278595495333844,1.3532986009483112,1.3174930242541316,1.2996636748356465,1.2817649908016546,1.38189814461327,1.3189035657020691,1.502147287563639,1.3203858016591694,1.5599544983065805,1.5214700370775764,1.567222536109561,1.421891157735898,1.4876306450804964,1.4728927111806946,1.299724959840696,1.314658629788204,1.4413833103748277,1.4598295201499725,1.529023746701847,1.5015275656158866,1.5482557265299985,1.5246980101248058,1.4220870490514497,1.4821447005852504,1.4277242401779098,1.4949509925047362,1.4401570333176086,1.5164988926112786,1.3625512646097933,1.4096005084257668,1.6415677946539864,1.5311850791745534,1.4428616615078738,1.4793045796525157,1.4046513776299683,1.4711887110556825,1.3735291655427089,1.4356553526747098,1.5667306282273288,1.5086660114506794,1.442830081454821,1.485110816442508,1.5372446379765599,1.5191087228424514,1.4818062883678134,1.4583722702244202,1.5194643318588779,1.5436484411813884,1.4833993567618449,1.5121783809224976,1.4679050976353627,1.4780290727611203,1.3787778535582316,1.4616692284984272,1.416426826891103,1.5016110353051793,1.4250873166350664,1.5122043708212753,1.538335277948069,1.4852374077955979,1.455595893352071,1.5003513291954562,1.447150942451208,1.5241330951466685,1.4315082607061902,1.4934847695123576
Haunter,Shadow Claw or Lick,Shadow Ball,45,1.6240633442951073,1.4964243736579026,1.5313363820274382,1.4033813304319738,1.5586781048857712,1.5062025153453233,2.087945474878904,1.629336163229128,1.7597924491180263,1.4286096028988997,1.4531924393510938,1.5308458471131487,1.4646258457872934,1.5670439106661223,1.7736478632478634,1.5300581196581198,1.6727799453309349,1.3289605868747518,1.5983386623689646,1.6112346413171192,1.683946522281705,1.5358848660008373,1.7765745791146443,1.6016089328016592,1.6201908549188353,1.418173522052869,1.6719056476693783,1.547757844219843,1.5063909552833548,1.559169093288377,1.5188802362961764,1.5891677762322787,1.5210716235192152,1.5848510985828634,1.5086648429826843,1.5744651425544234,1.6465714584783986,1.5891438999858918,2.251513203286709,1.4652407535177403,1.8200512038348404,1.5677109958349744,1.4673942646183642,1.498272627321236,1.6454226293497685,1.5594192803973714,1.5901542676390545,1.6097472507208814,1.8700165920487934,1.597019456262803,2.0143738580667616,1.6181012731649314,1.7659674276255561,1.608170578230941,1.6343322070704545,1.5290997278396468,1.528094599444644,1.433534823098283,1.7385811556233683,1.6224112451376975,1.6306231345774638,1.5754269812761648,1.6225618373352084,1.560649402961638,1.7173783107325638,1.3331348761627255,1.7448956843725023,1.4124178279947583,1.5898300454643017,1.4074342914008078,1.6630972386771667,1.4265326217217393,1.5859296021989768,1.5151927922424984,1.4476700926529111,1.3780924182687706,1.749766474306443,1.6058086292758125,1.9537661281284266,1.6242560581219216,1.8104910909410572,1.5283762931910845,1.604594826492453,1.4365063663517719,1.6886515934583795,1.6096674296485793,1.6689765310373559,1.5845993611998335,1.6663450453611348,1.552516164603278,1.5808590554995274,1.5368501298350659,1.7073058232435552,1.5932460258627792,1.5207525445953833,1.5472898959774204,1.8123293248463304,1.676573686980527,1.6119292738100734,1.5094178477447948,1.5972187704751362,1.5617812521181174,1.6508695350931892,1.5768839927019098,1.7366776116904017,1.5409694252467283,1.6855899283942528,1.618227484750628,1.5429626823261982,1.5478405000947149,1.6393894473525732,1.5708412470468336,1.7499604640798194,1.5548255387667667,1.5676349430738594,1.5654916624865094,1.6033789614057106,1.5522140727957325,1.6148532498910761,1.544753832138472,1.5377810804483034,1.5373942608182252,1.6711194688743392,1.5881024182729242,1.6682067657918371,1.5900109769484083,1.6742242964779401,1.5520596436411098,1.6808174259280948,1.5583401647343562,1.5231480708549678,1.5708633153580314,1.548030885222851,1.5627704578237311
Deoxys (Attack),Zen Headbutt or Poison Jab,Dark Pulse,30,1.8513086630415412,1.7987749452361281,1.5934107406966662,1.603666933002397,1.7200947597994427,1.6554962114476215,2.0127951222383413,1.7108987919853473,2.4172248438523183,2.2884011710709076,1.5194225331150468,1.6239004335447258,1.513904040370239,1.6085050563188927,1.8079589743589743,1.7350666666666668,1.3958542625516903,1.6533420554634022,2.1404078795034662,1.7158474890331032,2.2207561511977203,1.6636423870671397,3.333287668923191,2.3255422824336742,1.9458106197043503,2.3357185161906373,1.9358506341461355,1.7486344797299151,2.725791353760183,1.9616707732572534,4.488048078606804,2.5605294197329775,4.241052789479605,2.5803634302953027,2.6007421315537176,2.0661378451931394,2.814296246740303,2.2494572860205073,2.075189738443204,1.980832758368354,1.927183286263796,1.7508338431369261,1.6448647858057879,1.6217633827252647,1.8579474298901038,1.615099131805198,2.2133120429266473,1.8575724478361395,2.2892925669475264,1.973332221017213,1.895917316783156,1.7867140599170557,2.0823815319885846,1.8657035339435055,1.9468008657699423,1.7400961490381524,1.6710931449404032,1.5187952171367045,2.0186429179981134,1.7717441703764443,1.7882231489065141,1.6979908391775775,1.8057116328606637,1.708526486110068,1.6273884904180207,1.861799095969218,2.275672011585188,2.208020458948887,2.011524127300045,2.2537298288747096,2.048272553001344,2.030953739940376,1.895172940368023,1.760015270672673,1.6452483351188805,1.6977588554386116,2.031547458724692,1.7612966263416983,1.973351542650357,1.7258573457147448,1.7880507326732284,1.7477068049868336,1.8295288620132766,1.670136745924395,1.8009860073950554,1.6725254010833652,1.886515761699764,1.9122621858075268,1.8053982256528494,1.6521978848178036,1.9468827672736224,1.8288162377212556,1.9299563462647231,1.7842846553002225,1.5807274384539733,1.6834707241602636,1.6360783690654699,1.601600746750345,1.5422649000507824,1.5429227644153087,1.7845959196583898,1.7936219244933462,1.5505207972470496,1.6260999099286357,1.7489837871022353,1.5978587440817809,1.6490070357716728,1.5957161354737057,1.618033718507293,1.607473006251184,1.772849400101913,1.7056214388289248,1.748364650574349,1.6645484997915379,1.8223813215376896,1.7521698815875475,1.6721446501411985,1.6544457954188891,1.9407929655008516,2.0475858517843704,2.083329091890021,2.010413591620265,1.9000699453050647,1.7201499810803682,1.7203372916874562,1.6584871769284502,1.5869638301659186,1.581762809737576,1.8361049303197097,1.7145645469805209,1.534784713758619,1.623336728049819,1.8993927199117564,1.7982036145892677
