Attacker,Fast Move,Charged Move,Level,"Arceus (Ghost), Tier 5","Arceus (Ghost), Tier 5","Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Articuno (Galarian), Tier 5","Articuno (Galarian), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Shadow Rider), Tier 5","Calyrex (Shadow Rider), Tier 5","Cosmoem, Tier 5","Cosmoem, Tier 5","Cosmog, Tier 5","Cosmog, Tier 5","Hoopa, Tier 5","Hoopa, Tier 5","Jirachi, Tier 5","Jirachi, Tier 5","Lunala, Tier 5","Lunala, Tier 5","Mew, Tier 5","Mew, Tier 5","Necrozma, Tier 5","Necrozma, Tier 5","Necrozma (Dawn Wings), Tier 5","Necrozma (Dawn Wings), Tier 5","Necrozma (Dusk Mane), Tier 5","Necrozma (Dusk Mane), Tier 5","Necrozma (Ultra), Tier 5","Necrozma (Ultra), Tier 5","Solgaleo, Tier 5","Solgaleo, Tier 5","Spectrier, Tier 5","Spectrier, Tier 5","Victini, Tier 5","Victini, Tier 5","Azelf, Tier 5","Azelf, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Giratina, Tier 5","Giratina, Tier 5","Giratina (Origin), Tier 5","Giratina (Origin), Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Lugia, Tier 5","Lugia, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Uxie, Tier 5","Uxie, Tier 5","Blacephalon, Ultra Beast Tier","Blacephalon, Ultra Beast Tier","Mega Alakazam, Mega Tier","Mega Alakazam, Mega Tier","Mega Banette, Mega Tier","Mega Banette, Mega Tier","Mega Metagross, Mega Tier","Mega Metagross, Mega Tier","Mega Gengar, Mega Tier","Mega Gengar, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Alakazam, Tier 3","Alakazam, Tier 3","Banette, Tier 3","Banette, Tier 3","Braviary (Hisuian), Tier 3","Braviary (Hisuian), Tier 3","Claydol, Tier 3","Claydol, Tier 3","Drifblim, Tier 3","Drifblim, Tier 3","Dusclops, Tier 3","Dusclops, Tier 3","Espeon, Tier 3","Espeon, Tier 3","Gengar, Tier 3","Gengar, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Gothorita, Tier 3","Gothorita, Tier 3","Grumpig, Tier 3","Grumpig, Tier 3","Haunter, Tier 3","Haunter, Tier 3","Hypno, Tier 3","Hypno, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Kadabra, Tier 3","Kadabra, Tier 3","Lampent, Tier 3","Lampent, Tier 3","Marowak (Alola), Tier 3","Marowak (Alola), Tier 3","Metagross, Tier 3","Metagross, Tier 3","Metang, Tier 3","Metang, Tier 3","Raichu (Alola), Tier 3","Raichu (Alola), Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Wobbuffet, Tier 3","Wobbuffet, Tier 3","Xatu, Tier 3","Xatu, Tier 3"
Guzzlord,Bite,Crunch,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5365435333094888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Absol,Snarl,Payback or Dark Pulse,35,1.471248596250538,1.3105012279280024,1.4234782016700547,1.2753952090280207,1.3586581916856157,1.2648319580045715,,1.3208145736824375,1.336025092045391,1.1868811160473136,1.4000275681275627,1.4354294851939826,1.3682077611190626,1.3940629282734136,1.1700399180760568,1.1727241459684212,,1.4609175094746005,1.2413803125409226,1.184106082788825,1.541796624774642,1.4579577902169971,1.6218042649806819,1.6318250297219221,1.7161603098956666,1.6533721360031937,1.7192615594870053,1.658646436792903,,,1.464851775418453,1.4367338542889125,1.2305768580586136,1.200516601873573,1.5553301735826301,1.4095411490388416,1.282380451878037,1.1732993029494052,1.4679249532987115,1.3530273354221896,1.4910629245062066,1.3044672957224677,1.2481107832502025,1.1791906554854374,1.4193023682895713,1.4234218019783997,1.4028592275694631,1.3803777929535246,1.4073781283743587,1.4347483063008706,1.451972011509608,1.3832653279831961,,1.4729723312312977,1.4849217958375245,1.4263786633688698,1.4049025282114278,1.3948673991401048,1.3363091472212276,1.2673073897977434,1.4295759140528685,1.3619294278290657,1.5284137702729013,1.4149520369238535,1.379130937608275,1.3887822179129328,1.2693732441751184,1.200172924293174,1.2092696182430462,1.177086378496602,1.5103685839984249,1.2935162002266989,1.3045412969286088,1.2006918635986543,,,1.4052630321252504,1.4186099681549584,,1.3173951485412467,,1.4574503564988643,1.305394882156332,1.2706339344585822,1.3888956135259445,1.341312273032738,1.577972502529915,1.4695639227231323,1.5513899024685909,1.4134847524658087,1.3657782403751504,1.322078789248636,1.3369021462918362,1.3359109031733345,1.3589798703524918,1.4075600531439918,1.2587498832285935,1.2482350603111065,1.4637133205588777,1.4454052459265283,,1.5140056701132252,1.2396540169789976,1.2778626912830993,1.2108350391701754,1.236728690868869,1.3758662470921035,1.380997130928359,1.3665488550132054,1.3520980071271345,1.4393228375355753,1.4513343740014546,1.4897433868930847,1.3674880288956688,1.5044900599105842,1.4500503088879033,1.4541308587836876,1.4100659658171704,1.413310856745285,1.3647237299147141,1.326810238540252,1.344314184487792,1.4029112326230306,1.4320008282132863,1.3931673810559697,1.3465013094771257,1.391214181475742,1.322089669619061,1.5057372725847604,1.461410806168773,1.3382918167579223,1.4044799669047117,1.3410403517466964,1.3405596321254136
Shadow Dusknoir,Hex,Shadow Ball,50,,,,,,,,,,,,,,,,,,,,,,,1.519915217026455,1.5880645310756414,1.510101277925355,1.5764310743345473,1.4971976183524347,1.5667960560281553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guzzlord,Bite,Crunch,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4531508029124498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiftry,Snarl,Foul Play,35,,,,,,,,,1.5095408536408075,,,,,,,,,,,,,,,,,,,,,,,,1.5048776633825234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Houndoom,Fire Fang or Snarl,Foul Play,45,1.4183557410615206,1.3765833700542645,1.3635827393642366,,,,,,1.2625758229786153,1.249394033299942,,,,,1.2618502690085598,1.251858859726842,1.4566983948945824,1.449399468883342,1.23787473368321,1.233517339686157,,,,,,,,,,,1.384993139424805,1.4058743123737987,1.292050226593052,,,,1.2834855760469746,,1.4361718509393284,1.4573413209902222,,1.3418747649025187,,1.2038338726036117,1.5243339198305415,,1.449782678210721,1.4711635715558564,,,,,,,,,,,1.296035420782077,1.2921681937583962,1.438171461962849,1.3773573373919807,,,,,1.2702471115366247,,1.2539035558528704,1.1913363687636893,1.293647121375808,1.2771246284057807,,1.1993512962455584,,,,,1.3608851080409947,1.2727070249054544,,,,,,,1.539802225566738,1.5136454954573397,1.4436356037892257,,,,1.4096661176834675,,1.5097181153179438,,1.320312225138858,1.3637581334443252,,,,,,,1.3095656529593256,1.3658109037040196,,,,,,1.4484354091272162,1.4181191509519127,1.4484798420484009,,,,,,1.433882028378958,1.406648043947464,1.4809371590301112,1.4666751611619095,1.500057131379462,,,,,,,,,1.419654101283232,
Shiftry,Snarl,Foul Play,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.372765212060526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alakazam,Psycho Cut or Confusion,Shadow Ball,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2110909155342748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5115124348522506,1.454888154969091,,,,,,,,,,,,,,,,,,,,,,,,,,
Houndoom,Fire Fang or Snarl,Foul Play,35,1.5555403322222336,,1.4990844105147343,,1.497927756013131,,1.39211537742899,1.391184403503951,1.3707738373478602,,,,,,1.3550887634698807,1.3517059823607882,1.5944725332636036,,1.356635766985296,1.3464992664740656,,,,,,,,,,,1.4960356151015406,1.5247250955156328,1.4197905955480215,,,,1.3668339394072087,,1.5946720735411248,1.5755341021835363,,,1.5047327596961781,1.3170387632971052,,,,1.5983463117429495,,,,,,,,,,,1.4078946819993843,1.40296686716687,1.5718840065530661,1.492825704238474,,,1.5983853634217777,1.5909293534497266,1.4173707329377738,,1.4010334611731088,,1.428347093962668,1.3838410185453978,1.4120621409977279,1.3048894702629203,,,,,1.4866593064058231,1.393003193798671,,,,,1.5818506082563355,1.5205253045414029,1.6766336159370825,1.6293522085758156,1.5904568574765217,,,,1.5534806058302322,,1.6273433678263116,,1.4175666094262607,1.4582228345690316,,,,,1.4890044267253124,1.5333469508463335,1.4114164827610882,1.4690339951904154,,,1.5825754529144596,,,1.5505969372012005,1.600919345867603,1.567251640233006,1.604206609834404,,,,,,1.5048248336312686,1.5733748418461417,,1.6364108280038736,,,,,,,,,1.5535948537132747,
Absol,Snarl,Payback or Dark Pulse,40,,,,,,,,,1.3295166605326543,,,,,,1.3258671196159164,1.313495208834189,,,,,,,,,,,,,,,,,1.3826883302014765,,,,,,,,,,1.3895926383775892,,,,,,,,,,,,,,,,1.363577847253229,,,,,,,,1.4202089624503342,,,,,,,,,,,,,,,,,,,,,,,,,,1.5139455410692966,,1.5370700046251682,1.6050124715543246,1.3711097188209747,1.3921561243077063,,,,,1.407287992182979,1.4540546532553542,1.3384125783041914,1.3910858257328755,,,,,,,,,,,,,,,1.4713692367751074,1.5126729336083793,,,,,,,,,,,,1.4986364362641282
Banette,Shadow Claw,Shadow Ball,30,,,,,,,,,,,,,1.6660190202883876,1.7908194176341372,,,,,,,,1.6812632699056045,1.8077179195716246,1.8063631806889664,1.7833022024868537,1.7997744779628106,1.7680198055853351,1.7970423126597557,1.734134509843924,1.7586114062691915,,,,,1.8104088480633083,1.6427495369864131,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6346544950343112,,1.69045524917034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7335890599553563,,,,,,,,,,,,,,,,,,,,,,1.681578779048199,,,,,,,,,,,,,,,,
Incineroar,Snarl,Dark Pulse,40,,,,,,,,,1.3718386124358672,,,,,,1.376456273628628,,,,1.3700464163685353,,,,,,,,,,,,,,1.4337917027945515,,,,,,,,,,1.37474999902469,,,,,,,,,,,,,,,,,,,,,,,,1.3838244748754507,,,,1.4163005186012372,,,,,,,,1.481109243075936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incineroar,Fire Fang,Dark Pulse,40,,,,,,,,,1.8083424722248522,,,,,,1.8177912674028491,,,,1.8019701691979892,,,,,,,,,,,,,,1.661971880718598,,,,,,,,,,1.5904015562459553,,,,,,,,,,,,,,,,,,,,,,,,1.8172277861822823,,,,1.6137551248184243,,,,,,,,1.6825476218400437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incineroar,Double Kick,Dark Pulse,40,,,,,,,,,1.8654221703999647,,,,,,1.8777535367863019,,,,1.8681088234114474,,,,,,,,,,,,,,1.8542885703380294,,,,,,,,,,1.7033353024909084,,,,,,,,,,,,,,,,,,,,,,,,1.759183485840692,,,,1.8394193760881488,,,,,,,,1.821594108995609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lunala,Air Slash,Shadow Ball,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lunala,Confusion,Shadow Ball,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yveltal,Sucker Punch or Snarl,Dark Pulse,30,1.4301550036582635,1.4443547875877045,1.3822782073170254,1.39279908095546,1.398759695131706,1.4037183671914226,1.4263018637484508,1.4490995050881448,1.288864849855861,1.3056213481192438,1.6248047449395917,1.7154562502099828,1.608769399898344,1.7192228003517565,1.2730688238409655,1.3048595523349251,1.573560459964688,1.5941233679287425,1.2656248248393878,1.2838861205035257,1.6044759211786146,1.617529145422658,1.7244488674311225,1.8060550809493043,1.7100455873873255,1.788577624231791,1.7037095276757943,1.7866061819940549,1.6834629316632361,1.790151502890923,1.4733255766939992,1.5307994039382173,1.2584056451238883,1.3100614866098612,1.5357233504168477,1.5490713319288516,1.3199409897336127,1.3145431964308147,1.5598123479598363,1.5680190126046918,1.469146072718756,1.4648073265246737,1.3881149816479883,1.2768981128210255,1.5622638520772874,1.636761688444159,1.5338698738877454,1.5850681886158078,1.580558053775476,,1.4656726065666819,1.4977595171579101,1.5615957097808562,1.5766750662836755,1.506908139796988,1.5277299231714747,1.4580892756787402,1.5029607856180154,1.365414772370872,1.4032327473865702,1.4595637947560562,1.4637416577349585,1.521708310784325,1.5555131977786731,1.5569696182495123,1.6131815228070312,1.3336889964596033,1.2948762892652677,1.2196331771655575,1.2415596684819032,1.324559556300094,1.3628984120901129,1.2566414004686985,1.2556396520125779,1.3011282047243473,1.28441170100921,1.5286041092477596,1.5476506444600757,1.385090903791337,1.3922233214354098,1.5241237232430063,1.5285380737402983,1.2898893717602957,1.3137371915245633,1.4425657358142825,1.5015389738441083,1.624099053310068,1.621463173212276,1.524633090139762,1.5431574112838526,1.4988564967643208,,1.5019448291304571,1.5747406598977316,1.6091651165093168,1.7007720398627533,1.389403335203306,1.4461821986087204,1.5410262319804071,,1.5054693607781293,1.5747457897939907,1.4633747685571885,1.53901785690061,1.3876770194278891,1.4618144267741147,1.50449638066586,,1.5473709868832493,1.625954620736974,1.564164147661623,1.5832307918454285,1.503020901989829,1.5493813513830959,1.583641243286314,1.6601809252968025,1.5403501859579374,1.6184687231627433,1.4834786129051587,1.5301809074075257,1.5124615059477082,1.5888918768246496,1.581984119423165,1.613998416917102,1.5337192318869861,1.5973346765964567,1.530344542694084,1.56848593421962,1.5853107773373245,1.5806356004121374,1.6252812611246068,1.6966142135149156,1.4690524447497302,1.549751464919673
Giratina (Origin),Shadow Claw or Dragon Tail,Shadow Ball,45,1.211897832607936,1.2232500277155791,1.157780550902893,1.1826475638056646,1.1391202880948939,1.1825038373160277,1.1643812760323664,1.1871993664056941,1.125170963333185,1.1220614622242997,1.419608992824463,1.5103436857251868,1.4640703225194984,1.5674577990100749,1.170175169869083,1.1615995767064764,1.2857214946271893,1.3117606614701876,1.114826723545132,1.1153211383764476,1.3080337254324161,1.3546291238062145,1.418097252786696,1.5117876977644205,1.3981682248517795,1.4854645724395907,1.3915742397126647,1.4819987260181666,1.3562536351003578,1.4474878464001757,1.2671209651797386,1.3011802450721959,1.1774007085535778,1.152918174508599,1.268773998264716,1.3040169337208931,1.0993082494088227,1.1315774612876126,1.345969456798686,1.3573434186029232,1.150120032789445,1.1744869551948558,1.0865636080921004,1.0721896985196788,1.3704150909898636,1.4629342586986114,1.2649191599347696,1.3219936571969555,1.3260763976013328,1.3833559347837732,1.2748623784306894,1.3122053186996656,1.2827852993846969,1.2879907354045295,1.2511826168728928,1.2983049932662643,1.2179520853330414,1.2479135945760453,1.172146507565288,1.1913777211106373,1.192746787193794,1.231317455514131,1.2662517798718897,1.2931500054440765,1.3234200102771188,1.3643020308584544,1.12613179203819,1.1088406649596052,1.06924253326934,1.0767580445909037,1.1454321829616554,1.117082773483633,1.0889769369583289,1.0947448594866438,1.0539359980469443,1.0372948602344454,1.2851966022596977,1.3287032272255193,1.0888602302364554,1.1025377922858046,1.2559608753192852,1.254432613315977,1.0827458973246498,1.1060088489073396,1.2627022032838078,1.30589016794738,1.3551117506888208,1.3929437497366275,1.269882098519926,1.3198671863948805,1.2812420963549214,1.3592010630835423,1.3242302203514877,1.3899857201324968,1.3961512467669193,1.4840794106828232,1.2125013633520216,1.2654683189596494,1.3042507867950686,,1.2899507587235841,1.380093570297123,1.2890506474584797,1.3570032259552383,1.2152215202641237,1.2863208505915302,1.3117723633083211,,1.3304920546074412,1.3988017484623807,1.3113196595852443,1.3603162012782322,1.3087787774864614,1.3459025479790603,1.4030058376979933,1.4409644370505457,1.349174681065721,1.429526930854008,1.2678817748112245,1.313864424092616,1.3047757023716409,1.3900299351376095,1.3246958867471423,1.400214171393942,1.3276863019527851,1.397576590017311,1.326091825178852,1.375086561295875,1.2949298705227108,1.3683121478630107,1.4168304810446322,1.5158240990159892,1.2807033598030713,1.364392678666481
Deoxys (Attack),Zen Headbutt or Poison Jab,Dark Pulse,50,,,,,,,,,,,1.4003205082476569,1.4435495413979849,1.3817356523032738,1.4188934384763934,,,,,,,,,,,,,,,,,,,,,,,,,,1.367813740617839,,,,,,1.4431544944403565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.438274300334663,1.5248090501568,,,,,,,,1.3491698291208836,,1.287549753468831,,,,1.4466026286027567,,,,,,,,,,,,,,,,,,,,,1.3314838164809446,1.3781530260557335,,
Mega Banette,Shadow Claw,Shadow Ball,30,1.163205105803078,1.1256858821905043,1.1864875970039104,1.0869652118719393,1.3071771068344578,1.1120042796546101,1.165470956174192,1.0834529134308257,1.3081608540997196,1.050938893225358,1.1840257658439646,1.2432964346909217,1.2026043422500183,1.2901561149695293,1.3727771975443799,1.1070402099121817,1.302996835205316,1.2136297769390318,1.386163808419152,1.0535723464501072,1.2771243974615833,1.2187540929603948,1.2873075070941336,1.2863747003287076,1.248065961253185,1.2674482398340128,1.2382874528048906,1.2493720500245982,1.2513191120674958,1.2333798057613232,1.3524448883278775,1.2038848884570994,1.4255157377921248,1.0705310471424505,1.3393705299239391,1.1845108643672109,1.2817120106224353,1.0443979429578105,1.2306257531556817,1.1877664776789503,1.1334411528825612,1.0759717066835108,1.5028714202080722,1.019068113401231,1.2412470279820655,1.2230642843559978,1.2208920035873487,1.170981305292508,1.2974626794136965,1.254127043645703,1.53099067830104,1.1993313764865654,1.222062879446345,1.1707224387752784,1.301169140443431,1.2021080338219747,1.2150193526167372,1.1673532763302514,1.1214057864736384,1.0842175467257342,1.1928778485192246,1.118676924590545,1.198033687567821,1.1952016009264894,1.2049222831788133,1.1864560730250908,1.4605870909326022,1.079477588665209,1.2070591054435502,1.0252799537835642,1.2918033490748058,1.0693912889275563,1.1979014761243285,1.0311308026266084,1.252415922129776,1.0027704253802747,1.2589716635991988,1.195481661872836,1.3671844271842244,1.0901201747107643,1.2839429971657206,1.1406688861786491,1.1856863324735065,1.0576682469429677,1.3076434214425319,1.168885509926167,1.3787530468831433,1.245325766159306,1.2693084950600508,1.2063484097952204,1.2168604909917438,1.159382125045699,1.278589582062969,1.2095136148452534,1.2298430920680925,1.2593259250544928,1.2363262517283389,1.2034289138881593,1.4344701346561166,1.2185920760550957,1.226160525276611,1.2143076648510394,1.2018856896346566,1.1674496736641822,1.1879029587546541,1.1202851342123752,1.4263245406066658,1.2329725394914752,1.2156382659166378,1.207618910050704,1.2122935934658872,1.1761224492674291,1.2557389954658806,1.1766533616647044,1.2986480411539372,1.2375844532534082,1.1982796865365772,1.1953302000636206,1.2627373885094042,1.1744896817132546,1.2088029385373031,1.190766991797765,1.2882472267783458,1.2157227207986243,1.2312866741325204,1.1925638325381984,1.21368744525442,1.1783442600421867,1.2220388367716488,1.171234287187981,1.1883806656520681,1.2354583582026395,1.2526780131070685,1.1922362748880693
Haunter,Shadow Claw or Lick,Shadow Ball,50,,,,,,,,,,,1.4087752709753643,1.4881178033495046,1.4236108395088685,1.525083850110754,,,,,,,,,1.5255956565670838,1.532264237080148,1.5078242741748684,1.5166682273159626,1.5146668879913905,1.508012258958115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Mewtwo,Psycho Cut or Confusion,Shadow Ball,45,1.0633441613043815,1.0679500129628825,1.0800158152340789,1.104948214117539,1.0845892795398668,1.1036333362870152,1.0806534316781047,1.0884947764934196,1.375460454755218,1.0984085282073035,1.2697214514550128,1.3576232776248518,1.2647194085562905,1.3916620977504137,1.1507819686890788,1.1168638440220717,1.2316799445831206,1.2560539098890804,1.0946577705212672,1.0910968876196085,1.2155198382411836,1.2504483240876123,1.346915314828084,1.401492279893778,1.3692044138447665,1.43742019743035,1.3534995018022642,1.4208635398470415,1.3366589961754096,1.3882826088606162,1.2425009247456469,1.2592979959764712,1.0719045461956276,1.0078979421009069,1.1879362655766563,1.2013097710070555,1.0281701864519894,1.0514306605339707,1.2348462185238018,1.2468296642427803,1.126873238986792,1.0971421017892249,1.2142024376438738,1.0176675518053484,1.2267238314813405,1.2729585967718358,1.1959280310052645,1.2088613291033,1.138221073197687,1.1791580983205383,1.1718358120195864,1.1337333213492886,1.1834580850122405,1.1902422042138998,1.1774864796195739,1.21006786140878,1.1574714280030436,1.1632217288917843,1.0687265634202023,1.076223130055976,1.0903413229263406,1.1100879357095899,1.196798021354244,1.195691792208804,1.239561574070062,1.247195635867882,,0.9868126181212001,1.1169153841861184,0.9913566317976849,1.2007016438441187,0.9890484967004466,1.0396971727419226,1.0730970441684173,1.084975882123633,0.8714380554494588,1.1936957559161439,1.2199132023679482,1.0449828547320457,1.0085520693331502,1.1524365062233846,1.1535427524007325,1.1122998596503804,1.0237048545109868,1.154490790107357,1.1533551854384194,1.1882513636465548,1.1963314965250966,1.1831905129658935,1.2053445614455367,1.1679804169104289,1.224354272617249,1.164476700467438,1.2107179667909351,1.1621269232146614,1.2377161433348642,1.092183301680742,1.1481605385521714,1.044902589233693,1.043032476255282,1.1541636719228192,1.1555906393892454,1.1516662138262201,1.2252476830525143,1.1407191539150763,1.1677858935603485,1.0280018052942932,1.025230657352917,1.2262070742801052,1.2980411049520617,1.175230643909874,1.2307556450969628,1.1953677189331278,1.2388865052917475,1.1796925456830707,1.241951064688095,1.1562233780809277,1.2040590937737992,1.1929038218221744,1.2360141712310004,1.2424306615570624,1.3278815597867222,1.218360025613263,1.2471554206530087,1.1606929615987784,1.2096933333015347,1.1532317104369654,1.1947932373906007,1.2059499337330881,1.2458885596968376,1.3126604569599978,1.408611847367513,1.2075358296020382,1.264999008806743
Hoopa (Unbound),Confusion,Shadow Ball,35,1.3965617437011824,1.3843133391681581,1.511084038260458,1.5163164027605516,1.4584633804374239,1.486164360653574,1.518578942363313,1.545649119736964,1.5384714405601774,1.5449729138414383,1.707070005094811,1.8122241173711882,1.6893776796143956,1.8091118786623814,1.5428703595389583,1.5462896857349837,1.8325728421737135,1.8351818050970456,1.8163812737185634,1.5674673214134018,1.7192875919784387,1.7577457198526683,1.856983433557152,1.9618840123304582,1.9965531006815933,2.1217766760141346,2.0330358165806084,2.1474159128878787,1.8873182516974547,1.895655487206025,1.8417822634965337,1.8398707704457626,1.3269011268776456,1.3167495788748824,1.639433597413576,1.6631483439288046,1.380992825503991,1.4049221413456217,1.6427114721967315,1.662351694371164,1.8150728536043548,1.5885264444744107,1.8928840809754561,1.4007464316316487,1.692963417966197,1.7707452857962482,1.6106577113280807,1.6814168971679855,1.4861213937529778,1.5304390507954677,1.5157089280723377,1.4862169120317759,1.6875290918985253,1.6895361168825362,1.6322973857742429,1.6589150975985754,1.6190471897986283,1.623595101357232,1.452738028533419,1.4769090979353607,1.5395969476664018,1.5467784285460866,1.648606231165089,1.679027308259225,1.62812303452975,1.6607039333271316,1.4716718780093925,1.2665935502976071,1.4403391805886017,1.384128997972845,1.3417250672742085,1.3228901083552425,1.4984821984174999,1.522902280664772,1.1648930347573052,1.0775868735750764,1.6290190277652579,1.6631524264621973,1.626140732903177,1.4414741174657077,1.6102461733665216,1.6176965128401695,1.586463036509844,1.4207271444525293,1.5625292815855008,1.5834827666300897,1.5849371454368457,1.5348651171027463,1.6466589575748933,1.6825669063582203,1.592989489505035,1.6701581085331065,1.448756699123265,1.523697549603106,1.5199218145524471,1.602530575902152,1.4880964899452687,1.5420769806020072,1.331113944516812,1.2788818255915098,1.527968289871353,1.5071686042245787,1.5367155411352897,1.596326062175704,1.5007308771820311,1.5834338057911415,1.266285334024497,1.2664194590159503,1.636408955042587,1.7247852585514944,1.6449753351939154,1.6639449162589166,1.6348359378715946,1.6645189863219276,1.4828283663447208,1.552265433559929,1.4818370136886534,1.518878674918577,1.728442550908324,1.7666250171703015,1.7582871919598158,1.8710624779707998,1.6756898655854278,1.7140836273225049,1.5864883492820276,1.6678529242717812,1.5962447681340637,1.63786207272339,1.6758121519656861,1.700587836318067,1.7344709740058173,1.8317432759659968,1.5848570930878432,1.685004349146317
