Attacker,Fast Move,Charged Move,Level,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Arceus (Ice), Tier 5","Arceus (Ice), Tier 5","Arceus (Steel), Tier 5","Arceus (Steel), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Genesect (Chill), Tier 5","Genesect (Chill), Tier 5","Genesect, Tier 5","Genesect, Tier 5","Genesect (Burn), Tier 5","Genesect (Burn), Tier 5","Genesect (Douse), Tier 5","Genesect (Douse), Tier 5","Genesect (Shock), Tier 5","Genesect (Shock), Tier 5","Glastrier, Tier 5","Glastrier, Tier 5","Jirachi, Tier 5","Jirachi, Tier 5","Magearna, Tier 5","Magearna, Tier 5","Magearna (Original Color), Tier 5","Magearna (Original Color), Tier 5","Melmetal, Tier 5","Melmetal, Tier 5","Meltan, Tier 5","Meltan, Tier 5","Necrozma (Dusk Mane), Tier 5","Necrozma (Dusk Mane), Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Solgaleo, Tier 5","Solgaleo, Tier 5","Zacian (Crowned Sword), Tier 5","Zacian (Crowned Sword), Tier 5","Zamazenta (Crowned Shield), Tier 5","Zamazenta (Crowned Shield), Tier 5","Cobalion, Tier 5","Cobalion, Tier 5","Regice, Tier 5","Regice, Tier 5","Registeel, Tier 5","Registeel, Tier 5","Celesteela, Ultra Beast Tier","Celesteela, Ultra Beast Tier","Kartana, Ultra Beast Tier","Kartana, Ultra Beast Tier","Mega Aggron, Mega Tier","Mega Aggron, Mega Tier","Mega Glalie, Mega Tier","Mega Glalie, Mega Tier","Mega Lucario, Mega Tier","Mega Lucario, Mega Tier","Mega Mawile, Mega Tier","Mega Mawile, Mega Tier","Mega Metagross, Mega Tier","Mega Metagross, Mega Tier","Mega Scizor, Mega Tier","Mega Scizor, Mega Tier","Mega Abomasnow, Mega Tier","Mega Abomasnow, Mega Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Steelix, Mega Tier","Mega Steelix, Mega Tier","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Mawile, Tier 3","Mawile, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Cryogonal, Tier 3","Cryogonal, Tier 3","Durant, Tier 3","Durant, Tier 3","Excadrill, Tier 3","Excadrill, Tier 3","Forretress, Tier 3","Forretress, Tier 3","Galvantula, Tier 3","Galvantula, Tier 3","Glaceon, Tier 3","Glaceon, Tier 3","Glalie, Tier 3","Glalie, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Grotle, Tier 3","Grotle, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Metagross, Tier 3","Metagross, Tier 3","Metang, Tier 3","Metang, Tier 3","Parasect, Tier 3","Parasect, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Skarmory, Tier 3","Skarmory, Tier 3","Stunfisk (Galarian), Tier 3","Stunfisk (Galarian), Tier 3","Tangela, Tier 3","Tangela, Tier 3","Venomoth, Tier 3","Venomoth, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Entei,Fire Spin,Flame Charge,40,1.7437851965331859,1.7582414854532817,1.7434591681694902,1.761455774391889,,,1.7445422809477276,1.7596992678194614,,,1.7369768962510899,1.7989728639930254,1.7647583936979974,1.8025070359189626,1.761043615159142,1.8325617044195175,1.7436982658526536,1.8097749660355,1.787440012100711,1.8209954209809827,,,1.7383759296219978,1.7862345096737366,1.7502208603835177,1.8022303530494133,1.7502208603835177,1.8022303530494133,1.7369396210401054,1.767251600145249,1.7458749751870593,1.8168865734645347,1.803470025269106,1.855100579000776,1.7473384321614198,1.791773799920352,1.7592633641594921,1.8123498222249808,1.76609427727784,1.780775449943757,1.749466521172441,1.7747188627201358,1.7607130291130977,1.7775565920760745,1.758703196216344,1.7789222876523159,1.7425920829854618,1.7858867500936728,1.7905638566596738,1.8047351971571692,1.7775569519056194,1.8269551183867425,1.6688372861746963,1.6916267250640442,,,1.8086671766689566,1.8042176668956473,1.7720249698242283,1.8349042567063774,1.8315493816836699,1.7743637293771581,1.760907916487241,1.815624609315312,1.7427650484078736,1.7925193660637784,,,1.782119814003067,1.8109497903130738,,,1.7232691495140942,1.7855978752942596,,1.761353785397804,,,,,1.76144552878295,1.8104134880194989,,,1.7583160698431488,1.795590411364309,1.8233636840959442,1.8097378564933984,1.7389739955296297,1.7829553508150247,1.7209323583180989,1.7855053538782972,,,1.7470493734604262,1.8172432258755489,,,1.7172976135047693,1.7729904611821448,,1.7978071952811923,1.7857526621277646,1.8047420664629152,1.7725359335057935,1.7897641170077605,1.719523899041268,1.79144363863027,1.8075116452029594,1.856186636395663,1.7738818038327087,1.8173411188255912,1.7364908469880846,1.765972517353733,1.776017891608713,1.79991421831439,1.7721292484640367,1.815539604062804,,,,,,
Entei,Fire Fang,V-Create,40,1.121214377916791,1.1889495297672241,1.121371923945302,1.1889439529699104,1.1211346285146795,1.190615107690398,1.1193617141805101,1.1896853889620598,1.105106504439691,1.1830504219597917,1.1567438153879686,1.2424974117262424,1.171144895636708,1.240294520501271,1.170597313281339,1.2634102890760133,1.147159069628076,1.2365461423478579,1.1799911994829697,1.2517188509824952,1.1467928886210987,1.2401963624284982,1.1289264763632096,1.2095773838200228,1.144166495046761,1.2322739092191648,1.144166495046761,1.2322739092191648,1.1275391231685281,1.2100794932034842,1.1838304698862048,1.2589377225568874,1.1646988599056887,1.2658031397361666,1.14282096578203,1.2212557821323176,1.138547032797496,1.2160276814768183,1.1178589004499437,1.1939292744656917,1.1560364948016126,1.2284001697432634,1.1609414482980513,1.2291605124567482,1.1813822365643716,1.2357229230317905,1.17363731485066,1.2371870515565215,1.1447103652010104,1.216215695508841,1.1545042251626931,1.2450557004206484,1.0530266093711262,1.1121787455582182,1.130508522831264,1.2052881819180132,1.1202928870292888,1.2031708611752951,1.1716892748118404,1.2509487396390946,1.1775876317058054,1.189966255767509,1.1524492167784892,1.2413609486634531,1.1487966519587558,1.2204496307478885,1.1417586138127107,1.2204227017851428,1.148689146189163,1.2204163025092423,1.1171473998928503,1.1872123233615033,1.1778233838353351,1.2345385404720226,1.1303337507224043,1.205692544789058,1.146812049977537,1.2264166980341684,1.1747732007257576,1.2244607217256906,1.1897112588882173,1.2607978044544241,1.1492003265933433,1.2160078766629845,1.170864160994377,1.2191032849955608,1.1735244022692637,1.214952552921741,1.1732813607370658,1.2245679550782314,1.1592321755027424,1.2484460694698356,1.1291228958359703,1.205147027802388,1.176469958230695,1.2539787940451965,1.1579248854353457,1.2305613668061366,1.1675799577379034,1.2322505163377624,1.156805799450673,1.227610428204782,1.1936020856637044,1.2266661969225892,1.1469332149581348,1.202390974911601,1.1600953784963046,1.2362596590515578,1.2460758601792774,1.3013269659842643,1.1828234997918057,1.2503946005093494,1.178290913097543,1.2255985267034992,1.1897307067798168,1.2443858950399804,1.1829399474566105,1.2497776214807308,1.1596571821991144,1.2272354973113493,1.1674602145358208,1.2205846934805566,1.1595504687791047,1.2094190450566054
Entei,Fire Fang,Blast Burn,40,1.260888761223882,1.300039363377165,1.260440481092825,1.3000120699203386,1.2586573503462586,1.3051898880090798,1.2551603149650903,1.301900553738086,1.2239929019966573,1.2867417963725902,1.2751096610723627,1.3447614701394943,1.2947078986282514,1.344981498769992,1.2928944542840077,1.369515306562816,1.2752639697094545,1.342307679211683,1.3102285384266326,1.3574178733000564,1.2667462313013453,1.3405347052439276,1.2531203316478348,1.3141687145002814,1.266814740963009,1.3305033692034978,1.266814740963009,1.3305033692034978,1.2635919378054277,1.317758440410722,1.3016889004119963,1.364885941494124,1.2931872898386358,1.3690005770110827,1.2665795304857501,1.3109903911937997,1.259848558736689,1.319177092292278,1.2566665494938132,1.3031126968503937,1.2773453366069534,1.3297141644690977,1.2867451018760854,1.334831667855174,1.312135891069627,1.3443513476770728,1.2927812163303,1.334923825826302,1.2829558590572419,1.3321231322515734,1.2997399899881201,1.3590827922684379,1.1759007520039666,1.2231447814230227,1.2698428838121114,1.3160951563637548,1.274671360769375,1.3248064072940735,1.2910816802137215,1.3577024284391186,1.3263500152488514,1.2977436618886933,1.2834599730514384,1.3465575759259516,1.276254203995034,1.3269469524314683,1.265586954404419,1.3351143020133294,1.2724055618412704,1.3267999539298514,1.2406258461077604,1.290003974906244,1.288537453974769,1.362346834067725,1.258295607782701,1.306973608167983,1.2734193814733417,1.3294680476462233,1.2631140380350783,1.318634500369599,1.2969072362802392,1.349655986412183,1.2597617789731521,1.3129372588572434,1.294894939331163,1.335513465522344,1.3117932562398351,1.3342425755887664,1.3015864362427083,1.3427465518181323,1.2785191956124315,1.3488247584225648,1.2389149052862507,1.3054718811964732,1.2852736424975901,1.3597729463425083,1.276549113369197,1.3212293285515042,1.2744648591860368,1.3640748301756145,1.2795938583457158,1.339423206808051,1.3101015527977664,1.3243524137505835,1.2885548531280135,1.3203554317378192,1.2767361557716852,1.3360607889503417,1.3550319019845776,1.3749951070575803,1.3032662270381237,1.3619672893123782,1.29513938077474,1.3395507704899972,1.3155642698855223,1.3447402550983938,1.3117953703895244,1.365435137874682,1.2810441223603148,1.3437318234155953,1.2754691813179688,1.3128462122755988,1.2658070658360412,1.3112569075066747
Emboar,Low Kick or Ember,Blast Burn,50,1.238903783139708,1.3045218236237004,1.2383809266858838,1.302342629538645,1.2384511026184417,1.3049682116034298,1.2367743694325246,1.2975262352891193,1.304175579291988,1.342984187684414,1.2788081680470793,1.355332525065388,1.29104853932278,1.3573701677035988,1.296226095902944,1.3792064133238044,1.3022142470436413,1.3617568243958746,1.3044050712979387,1.3756411314164707,1.2788199714957766,1.333097729318023,1.3030537348841542,1.3427061362136603,1.2836155277841401,1.353653771756432,1.2836155277841401,1.353653771756432,1.237134307201638,1.3095400594120916,1.298743756253874,1.3680538957329844,1.309186414373545,1.38127499552319,1.2720078422562824,1.3346580755838293,1.2787897998811877,1.3386237287534468,1.2995289651293587,1.3035345191226095,1.2908747840320087,1.327693916522688,1.261487283599164,1.3184133333584207,1.2563312559477386,1.304734578810667,1.2890311988395469,1.3461707688313223,1.3219313267971058,1.3469773515434345,1.2780313954617792,1.3659267339604455,1.1749483513759194,1.2264399636393686,1.2345029263550915,1.3175227458524663,1.2963607693748829,1.3368044713670144,1.2853240426506531,1.3486547122685828,1.3834003954863399,1.3241561482385118,1.2961285751989886,1.3628748836627818,1.2661646159136877,1.3429935359022633,,,1.3573327190646858,1.3279517076442573,,,1.296867266252188,1.3639645077563831,1.248013388557118,1.303193026391832,,,,,1.3196591530644557,1.3697786222183839,1.252973760466196,1.297167923410659,1.2898342704942292,1.3400118378218409,1.335279880133697,1.3160321180222059,1.2843864144360246,1.3653573570299296,1.2836641420736485,1.3415382606424655,1.2503986837109227,1.3166350251023078,1.2786012637892257,1.3503802077755167,,,1.2932559722072992,1.3575803158912645,1.277849070196767,1.3439033725066416,1.3170420215436378,1.353329751534742,1.297524835830948,1.3221080990065666,1.2746188323060028,1.3458459894529589,1.3583003875210398,1.430989940110385,1.2884602349204504,1.3509862591871713,1.2877335474020557,1.3371739780579561,1.31566639093982,1.3537983926146053,1.2753770091640637,1.345638278066238,,,,,,
Shadow Entei,Fire Fang,Flamethrower,50,1.1037597344567853,1.1481109125211002,1.1039983386109653,1.1484014455504594,1.1033278062016192,1.1504774909777702,1.0970050700315814,1.146689255215193,1.0790994064363484,1.1430932025613338,1.1054278825196164,1.1725254740627724,1.1130414931821435,1.1715401336994964,1.119714687188198,1.191084319879025,1.1102867318830463,1.169482003071276,1.1315299148824993,1.1825075973213426,1.1222591721415633,1.1931759807499933,1.1177507702148506,1.179952957179698,1.1164526069224092,1.1947632511418338,1.1164526069224092,1.1947632511418338,1.0951840331097724,1.1532223840961093,1.1265723302288462,1.1932006465543434,1.1113114069121948,1.1867764977416981,1.1212037046491918,1.1801656268188827,1.1061618329003484,1.1674321484620909,1.1006063695163104,1.1483970753655792,1.1105831893546725,1.15781576793671,1.1192144938934558,1.1642285019727967,1.1227141007019226,1.1614851279702918,1.1272160784332017,1.169553029631668,1.1199276448173996,1.1664104979235348,1.126661486390568,1.1934721049603634,1.0320490042145276,1.0853627799355425,1.0879167361481115,1.1482130728151985,1.0842908886529694,1.1342932305002187,1.126514221899753,1.1885275226443672,1.140864954204256,1.1252201245486833,1.1074145587057282,1.1792496075789356,1.10409004272483,1.157644713603749,1.1087596759008038,1.183481515493036,1.1399493680033785,1.1855746234781608,1.105479033809746,1.143280968264118,1.114782398744492,1.1851512042011225,1.0849186091311886,1.1386775187825082,1.1097903031921998,1.1850358803744674,1.1200322558967812,1.1637121161212285,1.1512892113116657,1.2059571446392416,1.0860589468965627,1.1425643981236893,1.1302308375258951,1.176635099141758,1.149384660698964,1.1659687271889045,1.1408711770157554,1.1873603009322358,1.110890571950901,1.1820057456254898,1.0873644686326627,1.1416529553221113,1.1226839455928028,1.187576309307058,1.1143156007172743,1.1590331739390316,1.1066700094313717,1.177596313408068,1.1213809716781484,1.177394299608267,1.1399896069122841,1.1706316002712773,1.101647048018491,1.1405654456673144,1.1226959266258374,1.1934085939587022,1.1762633577328063,1.2167573491995147,1.11965836795166,1.180373587427011,1.1164156081283154,1.165187074026853,1.1271202883898574,1.1700519796166375,1.1321135268198839,1.1875323224591963,1.097895374096364,1.1642154244269554,1.1215980880745504,1.1655242047538767,1.1241695469503488,1.1718339300867189
Shadow Entei,Fire Fang,Overheat,50,1.0724782614863044,1.09560690525838,1.0765037700751174,1.0936767817332407,1.0680138680759375,1.1009798097129733,1.0665158403081672,1.093411437311467,1.043941248890937,1.0954997833458282,1.0487583097210114,1.1049272558849172,1.0748430973035223,1.1117126755572517,1.0602595573232245,1.1282975483951154,1.0684703887445564,1.1075150924958035,1.0907484564718177,1.1155274122354688,1.087627313071388,1.1453966451533166,1.0785275030464478,1.1234367978494713,1.0648550020305683,1.1346372596759946,1.0648550020305683,1.1346372596759946,1.0694679599077757,1.105491462246197,1.0599237584414638,1.1240809084169547,1.0714757555860641,1.1248930539803816,1.0710541095260948,1.1262133543004769,1.066561449863898,1.1053416738338224,1.0797331974128233,1.0939503655793026,1.0625988906065291,1.0966793974114153,1.078012489675039,1.1024518372315746,1.0894840403838035,1.0968896457473223,1.075336172276923,1.1013779604071536,1.1119749967889712,1.1252237016740163,1.0826129511883504,1.1372262610111998,1.0066812660110733,1.0432567556400296,1.0430757842590974,1.0963765257108462,1.053308249547243,1.106226191219634,1.0682524132258486,1.119128262912054,1.187334599151967,1.076290987436914,1.0645283770205634,1.1186014529997639,1.0532166026474241,1.1079836561496361,1.0856998418462709,1.1328537704127302,1.0935788601251573,1.1237660991456697,1.0650530851609261,1.0840001382576085,1.0698255568298425,1.1251644836119996,1.0465709882488923,1.0942376228087074,1.0608084315844435,1.1395995483079764,1.0455883341173309,1.1001814394193938,1.091276352784255,1.1351009010565103,1.0302579126843092,1.0778941133150826,1.1116010654039656,1.1356022491861497,1.1305851166007146,1.1155506038136949,1.0762688764106199,1.1094422940631303,1.0680595455732569,1.1138809088534867,1.042408133991478,1.086782263848458,1.076673449716183,1.123347970440184,1.0729602510460252,1.1122858139071528,1.0432291107052039,1.1158864892613682,1.0692962312575982,1.1088072403079834,1.0691404564150895,1.1078767274104477,1.0611596687535396,1.0830335685530161,1.0560793897359282,1.1318578029306132,1.1203859552980782,1.1972834383684974,1.0640850594079538,1.1117373074204262,1.059545733578883,1.0958665848168612,1.0783574849626747,1.1167856376949237,1.0866241906456218,1.1259903601497694,1.0454993293211305,1.1129470697862136,1.0713081497674937,1.0968375419160012,1.0728315085787612,1.1126001200405655
Shadow Entei,Fire Spin,Flamethrower,50,1.1165989332879414,1.1622391732981545,1.1181006205359045,1.1633770217116568,1.1157079901043652,1.1661438059178733,1.1109547379303508,1.1597785755760432,1.0909380093952254,1.1553186879698474,1.1283204827811684,1.1956598735832606,1.13759054699585,1.1960789658391653,1.1421385341467372,1.2153621477177392,1.1315507220222754,1.1944812369547377,1.1504510264978067,1.2101845358414807,1.1378495919415703,1.2144575893460638,1.1351610670056558,1.1990190640826854,1.132279490875916,1.2095892862985724,1.132279490875916,1.2095892862985724,1.1010443053204009,1.1581901624426332,1.142971152171183,1.2129983350010332,1.1366063789570027,1.205292584412742,1.1420081485944185,1.2020933105962361,1.1330209340060116,1.1980639812737734,1.115044994375703,1.1624876968503937,1.1398972447031008,1.1917144069594738,1.1388446203895168,1.1792751924346965,1.1500110905201097,1.1928204981432324,1.1578956369510431,1.2030793054072082,1.1217921822151817,1.1714903455067003,1.1408013986745467,1.2090278763607565,1.0468742252706387,1.1067205189653746,1.1206414798124205,1.1871199703907367,1.1216745769062637,1.1744285892712172,1.1445728749067978,1.2079570417378571,1.1814613318641967,1.1656738516631087,1.1319368236813958,1.2090782388050025,1.124403280427598,1.1847834323251518,1.133461340457208,1.2032205850296596,1.1596782316289638,1.212089800656274,1.115067775031828,1.1539556077862076,1.142910605420414,1.2002897326009536,1.1112141205933346,1.1724499133115007,1.1215561518753718,1.1897956457860293,1.13046166252268,1.1938579396545932,1.1504927502854785,1.2106783353004962,1.127787650288971,1.1903767030081809,1.1464190588931638,1.1978395975140574,1.169055028365797,1.1835260670790273,1.1590797579458103,1.214986643406204,1.1252938103943588,1.1902324366675372,1.1084672826224529,1.165430536219044,1.1328692299453786,1.2032451536896218,1.1346757322175731,1.198047419804742,1.1347492329548845,1.197700655420651,1.144310864964654,1.1923769642937547,1.168641059742639,1.195557395386526,1.1180945674968237,1.1534234413507016,1.1302252871743625,1.2032135825310921,1.2019806630915568,1.2616549888440913,1.154354162430158,1.2140816702011252,1.1350049582093782,1.175670145283405,1.157511514148872,1.20512034966249,1.1439771622432304,1.2009164063631286,1.1290908443431502,1.191861638355709,1.1468032680586175,1.1983159493858495,1.134186725169195,1.1843864478340957
Shadow Entei,Fire Spin,Overheat,50,1.0851490134331958,1.1114001305020071,1.089138136688298,1.1088813313832129,1.0814705126045203,1.1144630554102344,1.0832572120491142,1.1040772684142697,1.0607113134745139,1.1078439127055635,1.0723456571490846,1.128974362467306,1.1031094332422469,1.1334337328872142,1.084506312856684,1.1502553107748397,1.0909431405330128,1.1325245412664418,1.1214815120388324,1.1412207967218075,1.0978915371810174,1.1625474587596416,1.104975932051059,1.141547473978681,1.0830646760040727,1.160613135370574,1.0830646760040727,1.160613135370574,1.0770082205684837,1.1170829450547528,1.0796444761329893,1.1446604576924169,1.0936548677848743,1.1461250721263854,1.092154680336155,1.1517742083712001,1.0932742523252619,1.1368845482031866,1.0993215691788525,1.1174370781777276,1.0975447849413478,1.1316646964323605,1.0912002167536252,1.1233407152493327,1.1151382021909144,1.1273463605206104,1.109038132951491,1.1366424283695353,1.114969816329152,1.1356274350301836,1.0999170657720727,1.1528679552603462,1.0248140649533095,1.0690562763407983,1.0874002009200021,1.1419007682953117,1.0986307999750204,1.1476846936863798,1.08455568892708,1.1393134301409986,1.2297706769506231,1.1198977835056618,1.0925558071372015,1.1502451763463861,1.0877695074112717,1.1245489994928977,1.1159206541349547,1.1599625254506918,1.1188022664706427,1.1487839964950555,1.0791755237947105,1.0981139357908623,1.0877165449387336,1.1493088670248082,1.0727340589481795,1.1285036601810827,1.0703401046662702,1.1441650375802908,1.0640951548955044,1.101646394731537,1.0922647321300054,1.133997370719022,1.0750124073451484,1.134439588236236,1.124060372891388,1.1530334418467003,1.1665322012626942,1.1469514771985094,1.1078476803140163,1.1361009649457559,1.0883259336641422,1.129603029511622,1.0602202252879382,1.1066194152638906,1.0948484523937023,1.1512370140302024,1.1001444510858738,1.1372534369396294,1.0605279180545109,1.1312632069051967,1.1017042640371022,1.1319284974559864,1.0886935536433058,1.1125888476884187,1.0770331705674354,1.0951721287636424,1.0767381345786626,1.1342422653382276,1.121423259091087,1.1961091321877324,1.105510850303576,1.1491735177061848,1.0662904723678206,1.110316223575892,1.097678788435812,1.1379246959345608,1.095436585920854,1.1325686270453652,1.05991002219769,1.1236898021200574,1.096050169516646,1.1405783945013617,1.0860463191009375,1.125359604280067
Shadow Entei,Fire Fang,Fire Blast,50,1.1869317134062443,1.1928486318566747,1.1855750252048336,1.1918851085582836,1.1841776248703193,1.1979783111804712,1.1772758493719109,1.1864812139751597,1.1462553217830296,1.1896308625587202,1.141983843722755,1.202876389494333,1.1679352899888924,1.2045220685942473,1.1583582774894958,1.222115195393013,1.1657808089509651,1.205949150291635,1.1915693797010576,1.214354468325014,1.198469346372664,1.2389295080510914,1.1789894295349563,1.2201701152589584,1.1620008507214774,1.233386391150957,1.1620008507214774,1.233386391150957,1.1747866108420504,1.1979455141245905,1.1504494686992348,1.2199621627971984,1.1775841142879881,1.2263455301538033,1.1704322431099448,1.2253729666806221,1.1639276309372866,1.2102799180727593,1.1842589988751406,1.1917182227221597,1.1603437301082113,1.1914582764996515,1.184566088217973,1.201262890913846,1.18391373721907,1.1925457394514845,1.1649650107198883,1.1873500653765487,1.2148178276319732,1.2320867405916855,1.1950822244304808,1.2393362273145,1.1085468143128667,1.142812577472936,1.1458378242071998,1.1843298667176425,1.1752404296509087,1.1994239055767189,1.1625512820941484,1.2153062213915296,1.3011107066612886,1.1740361250209057,1.1723041020155858,1.2175286039070783,1.160051992562499,1.1965575328013616,1.1960456929776961,1.2385199408198948,1.2006648554774924,1.2235802377129332,1.164270201452857,1.1814371878402434,1.1398563409186937,1.197283756866059,1.1357397418609132,1.1793247929108073,1.149835472394575,1.2103039207353352,1.157798535044688,1.1893017942342585,1.193424878371765,1.241202944027022,1.117797736259866,1.1728943534572467,1.1945989937851436,1.2078869488014206,1.2451880594721272,1.2158361827192745,1.1879463555579786,1.202720383797634,1.1707364847218595,1.2194959519456778,1.1344724296502553,1.170341307007552,1.1687694120167076,1.227792652886366,1.1368051404662283,1.1991557083084279,1.1348566789632653,1.1930804770602772,1.1765838173713359,1.2100837498311496,1.173582180258418,1.1879739644345015,1.173797241653783,1.1811293606208573,1.1712855319527857,1.2224475863501896,1.1950914001644029,1.2385603006223824,1.162023453311255,1.2119609950711248,1.156207205930963,1.1888448159166392,1.1759443644496186,1.1933560042073874,1.1721830330361391,1.215003826979169,1.13707963866434,1.1957313960803864,1.1641532504585286,1.1946384571206254,1.1642486081503405,1.1953970652151418
Shadow Entei,Fire Spin,Fire Blast,50,1.203576038696682,1.2078049420542718,1.20362665606407,1.2077304289791688,1.199797831118047,1.2119120033340132,1.202424197363017,1.2049698347283,1.1638541745476054,1.2081307215615609,1.1740988720575414,1.2347189679598953,1.2032852460356942,1.2379605715960122,1.1895341570946705,1.2589324246410285,1.1988600185910947,1.242739768939252,1.2210992395803253,1.2477311167031064,1.2239396853720808,1.262715857695175,1.207595674651531,1.2464950669813653,1.183821279200245,1.2613216208361322,1.183821279200245,1.2613216208361322,1.1803056353987567,1.212205728585616,1.1741159503660163,1.2422674774252878,1.2091903937603217,1.2528303388447841,1.2003676057632415,1.2539502302641656,1.1974278038356845,1.2454979917186102,1.2104647075365578,1.2091517857142857,1.2098087357158014,1.2350898729956654,1.2016523700842368,1.2226240359449763,1.2198713499667284,1.2257929721878378,1.2021122610957453,1.2318698625770954,1.2242539709722995,1.245943400265445,1.220268826443317,1.2640259711149797,1.136172630361127,1.1671948599289315,1.1974466077464017,1.2406240721685127,1.2350980453381628,1.2666544370199213,1.1850635780942287,1.2371163664692844,1.3563484411738664,1.2224413903017304,1.207119606236138,1.2498020530914444,1.2007600706446029,1.2291286582771344,1.2238733286026353,1.2644552972223382,1.2307866026201268,1.2552624982215568,1.1784646492577295,1.20939402842346,1.178233838353353,1.2287318162612422,1.174231843575419,1.217588133307648,1.1639083502313101,1.2159743555496194,1.1847053289429474,1.22244472817687,1.196553146980645,1.2342075212789436,1.165489970062277,1.2215951843491346,1.2188369340041432,1.2278188813258362,1.274360649019683,1.249170796675503,1.2246769884969744,1.2462928637627433,1.1840689475058763,1.2437451031600941,1.163877990127832,1.2000421887524786,1.1876298596979757,1.2542679661561529,1.1680364614465033,1.2126419605499104,1.1830641213901125,1.2194883182312,1.207010671349453,1.2485028592012248,1.2076856002888927,1.2201220747421546,1.1968421374887108,1.2067841234367584,1.18148628192063,1.2342511699696253,1.22928328179434,1.247524171135554,1.2025680504313976,1.2585383803464736,1.1829107050101526,1.2101651162424645,1.2092154039398304,1.2392696302196624,1.1965619246602264,1.226464078111748,1.180193013069335,1.2213358973445865,1.1974359449395113,1.2271337792022528,1.1942070078854234,1.2107953722292362
Shadow Entei,Fire Fang,Flame Charge,50,1.3696362965799964,1.3704076059974184,1.3699767831532312,1.3712849495193333,1.3700364436010888,1.3720758665330697,1.3617566668082877,1.3684394074577615,1.349657480071255,1.3708225292827028,1.3444311246730603,1.3782012859633828,1.3637927862239092,1.3825495580829592,1.3595790738381548,1.404140212051221,1.3586310689198438,1.387304257224479,1.368318826231041,1.397143957207486,1.3835034703312747,1.4112835011529148,1.3668165937273542,1.4007971369464272,1.3601592889354241,1.4088063145860241,1.3601592889354241,1.4088063145860241,1.348505729023113,1.3750574214802274,1.3541545977872933,1.4055872666064404,1.3819037386338766,1.4123579856344137,1.366286467002277,1.4025548600545281,1.3573277887624908,1.388888396300861,1.3878972159730034,1.3789598565804273,1.3712194234791306,1.386417507805159,1.3820395537735264,1.3926232268819654,1.368092215885918,1.3833341681036642,1.359309822651536,1.3827085636282508,1.411889369353941,1.403602774328895,1.397030805209166,1.425684207380399,1.2990372696471366,1.3157776216841583,1.3405309331391921,1.3751143901833904,1.419366296134391,1.390042465496784,1.351764237781738,1.3965480923228157,1.4541968774287486,1.3641474908260942,1.364884449939111,1.403246792334014,1.3464033620302747,1.3735304232264534,1.3810948319442704,1.4137505623501365,1.4047104468578577,1.4140396519445442,1.3622723790101907,1.364490261479702,1.3299088549526166,1.3852115651596546,1.3276704873820073,1.34713927952225,1.3405660721007322,1.3896329395194096,1.3291176668234663,1.3792083865331632,1.3708533648079377,1.4114728771434877,1.3241839168787923,1.3553703792645246,1.3760284107724179,1.3956496004735128,1.4439791514592697,1.3931128100708183,1.3566892002398734,1.3964318813716403,1.3366283624967354,1.39036301906503,1.3151668565160528,1.3499050753069233,1.346631680411267,1.392642176287887,1.3350019924287706,1.36387975692369,1.334885331232167,1.3760132755512577,1.3622855599081454,1.39216083569724,1.3623136070179767,1.3797880867030132,1.3562965911004299,1.36949134381362,1.3546813626064846,1.398798864164795,1.4102830077895645,1.4285434689004581,1.3671479340363515,1.4016597430012878,1.3499630101840048,1.3772489021107808,1.364133043309539,1.3866303115713368,1.3569640677685608,1.3867834757245403,1.33406929952637,1.3682086345453035,1.3551883209515165,1.37143598199233,1.3649647122130928,1.3795248049340811
