Attacker,Fast Move,Charged Move,Level,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Arceus (Ice), Tier 5","Arceus (Ice), Tier 5","Arceus (Steel), Tier 5","Arceus (Steel), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Genesect (Chill), Tier 5","Genesect (Chill), Tier 5","Genesect, Tier 5","Genesect, Tier 5","Genesect (Burn), Tier 5","Genesect (Burn), Tier 5","Genesect (Douse), Tier 5","Genesect (Douse), Tier 5","Genesect (Shock), Tier 5","Genesect (Shock), Tier 5","Glastrier, Tier 5","Glastrier, Tier 5","Jirachi, Tier 5","Jirachi, Tier 5","Magearna, Tier 5","Magearna, Tier 5","Magearna (Original Color), Tier 5","Magearna (Original Color), Tier 5","Melmetal, Tier 5","Melmetal, Tier 5","Meltan, Tier 5","Meltan, Tier 5","Necrozma (Dusk Mane), Tier 5","Necrozma (Dusk Mane), Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Solgaleo, Tier 5","Solgaleo, Tier 5","Zacian (Crowned Sword), Tier 5","Zacian (Crowned Sword), Tier 5","Zamazenta (Crowned Shield), Tier 5","Zamazenta (Crowned Shield), Tier 5","Cobalion, Tier 5","Cobalion, Tier 5","Regice, Tier 5","Regice, Tier 5","Registeel, Tier 5","Registeel, Tier 5","Celesteela, Ultra Beast Tier","Celesteela, Ultra Beast Tier","Kartana, Ultra Beast Tier","Kartana, Ultra Beast Tier","Mega Aggron, Mega Tier","Mega Aggron, Mega Tier","Mega Glalie, Mega Tier","Mega Glalie, Mega Tier","Mega Lucario, Mega Tier","Mega Lucario, Mega Tier","Mega Mawile, Mega Tier","Mega Mawile, Mega Tier","Mega Metagross, Mega Tier","Mega Metagross, Mega Tier","Mega Scizor, Mega Tier","Mega Scizor, Mega Tier","Mega Abomasnow, Mega Tier","Mega Abomasnow, Mega Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Steelix, Mega Tier","Mega Steelix, Mega Tier","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Mawile, Tier 3","Mawile, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Cryogonal, Tier 3","Cryogonal, Tier 3","Durant, Tier 3","Durant, Tier 3","Excadrill, Tier 3","Excadrill, Tier 3","Forretress, Tier 3","Forretress, Tier 3","Galvantula, Tier 3","Galvantula, Tier 3","Glaceon, Tier 3","Glaceon, Tier 3","Glalie, Tier 3","Glalie, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Grotle, Tier 3","Grotle, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Metagross, Tier 3","Metagross, Tier 3","Metang, Tier 3","Metang, Tier 3","Parasect, Tier 3","Parasect, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Skarmory, Tier 3","Skarmory, Tier 3","Stunfisk (Galarian), Tier 3","Stunfisk (Galarian), Tier 3","Tangela, Tier 3","Tangela, Tier 3","Venomoth, Tier 3","Venomoth, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Blacephalon,Fire Spin,V-Create,40,0.977797904326566,0.9678309296855194,0.9797556854446606,0.9711098607562032,0.97575624574491,0.967109923038894,0.9753892371557575,0.9691819123890772,1.0043786643868693,0.9831074096281273,0.9605359117486965,0.9634026871230518,0.9507706435898745,0.9452621677711884,0.9720200040808787,0.9860701885228426,0.9676181553340949,0.9561880624878099,1.0186508557570648,0.9732790185678548,0.9659122466170501,0.9743907888785259,0.9997535897633789,0.9899017402844086,0.9251292876693643,0.9346328522238889,0.9251292876693643,0.9346328522238889,0.9610044773749133,0.9447918245552982,0.9622941884656471,0.9717506212761037,0.949115723069748,0.9560207280799445,0.9958692421015629,0.9958935915810481,0.9953858379263758,0.9879867701224657,0.9923472018571219,0.9898131163029578,1.0080486764737555,1.0171428632966464,0.9434835763792923,0.9683752203737024,1.0698173425663549,0.9541182364717193,0.9402988624874207,0.9500276964180938,1.0812594981041157,1.0243849950602861,1.0275021374654867,1.0431134685478562,0.9311692974603757,0.9154248417759241,1.1645365901495963,0.9729050744079117,1.053317769874343,0.9681380822523383,0.9521593691071543,0.9876251216650497,1.0755931849580593,1.0152524164026122,1.0115035940608335,1.0016577791028056,0.9529291517425248,0.9636010632580125,0.9590198232972074,0.9812755449878303,1.0513938869402812,1.0138258904938413,0.9708008482530398,0.9617873809654576,0.9433537801550509,0.9718373216310986,0.9538160123291706,0.9568236708613773,0.9700123752964194,0.968402160837372,0.9290919464749008,0.9656006861088087,0.9652899549507349,1.0046627513914081,0.9775472589803403,0.9715066789930593,0.9607847420472282,0.9838605452953109,1.1214584539309744,1.075478796391383,0.9828243660292957,0.9869651051658781,0.9452540709154718,0.9647495570564788,0.9383688123427301,0.9352912237451231,0.9838105919543378,0.9992668457194668,0.9366889456148401,0.9738820560842348,0.9470869604752082,0.9672506566165489,0.9668119725121614,0.9681766878337598,1.0024779841566982,0.9789224996380437,1.0064440797930618,0.9935470734939342,0.956564647066525,0.9825749904450076,0.9655517291388904,1.008699788122817,0.9428613938721736,0.9815343579770105,0.9764487285782589,0.9823217122356933,1.0299469331717448,0.9898562806683631,0.9634033443076205,0.978776883211108,0.9368807752342542,0.9634040529477735,0.9750090931358597,0.9712231986280482,0.968758567592367,0.9558114083439313
Moltres,Fire Spin,Overheat,35,1.4696923227868999,1.3970751813755102,1.473163358968605,1.398539841131024,1.4686536566982533,1.3968543806162705,1.4676351090239381,1.4004184445965624,1.3955046681336167,1.3959238103981324,1.3764923912416227,1.4054439040253035,1.3908532975069927,1.3912581226473573,1.3683338960241138,1.4093583899687336,1.3871432159364967,1.3869441103443578,1.518126471420491,1.408340994776907,1.4281280063449941,1.422386994067071,1.402144698155725,1.4222564018496668,1.3776642688581924,1.431465954461273,1.3776642688581924,1.431465954461273,1.373843260405818,1.398257681240473,1.4176126835293557,1.4276102001945377,1.425539350474689,1.4475817268343663,1.4097527423750469,1.402462162072642,1.3472487461591447,1.386765472134339,1.4073440276768652,1.4339978905018338,1.359334381528786,1.3932886773352862,1.3999513672580801,1.3853848487497473,1.4126647835908048,1.3823228236033849,1.377682082304021,1.3926783393231355,1.4689468527761633,1.44130255766478,1.4164960115356666,1.4216524110472428,,1.404368866207804,1.4096732402232084,1.390824895803405,1.4312855666846018,1.4148508903485986,1.3785602161927393,1.4158609042349592,1.44412309406514,1.369260456608304,1.3845905830263554,1.4417601920056828,1.4095076128052786,1.401844793127839,1.4230268821557277,1.4269047599376732,1.363002006598071,1.38218583820957,1.3692935350625737,1.3590650690742583,1.3631597280270444,1.4316302862798576,1.3745934631290118,1.406378415691457,1.3573894001092344,1.4151849294469834,1.3667887213089658,1.4139116455487257,1.3715984064128823,1.4301459683644826,1.365715184229416,1.3821555826951801,1.4242746533129682,1.4447166302515728,1.37995920417966,1.4365512752662537,1.3660561856149225,1.3894759099254608,1.3688501000855882,1.4048790285973618,,1.4187878811403942,1.3959905179600456,1.4400924244083804,1.3596071487817045,1.4100040450369007,1.3650983513275783,1.399717333527249,1.4123170895579982,1.4067684160174132,1.3505087025124827,1.401789001120399,1.3679664275283971,1.3753885516563593,1.3831846290840133,1.4390540291460119,1.4554548419836004,1.5184948446145157,1.3852176546781705,1.4415599686681675,1.3829213164021392,1.4045592984598196,1.385261784615896,1.391085126748986,1.3675719385811076,1.415774738872793,1.3599571815538622,1.403020110777688,1.359312905099818,1.3922477099817123,1.383467782841937,1.3816846221311518
Shadow Typhlosion,Shadow Claw or Ember or Incinerate,Blast Burn,35,1.3323233646321364,1.2987328242982172,1.336334135178346,1.3015370676800535,1.323765182379775,1.3014899736239203,1.3489003471340866,1.2985161987859244,1.3221638566061047,1.2844400965088691,1.2662980626012799,1.3208242483650956,1.2904462048767065,1.3261872215605452,1.2963304088364682,1.3504773103041792,1.274410848681298,1.3238644015454772,1.2950527384314159,1.332579374855568,1.3032069583873573,1.3107185200235325,1.3358893574147706,1.3307653012890965,1.3635242922560076,1.341404928832784,1.3635242922560076,1.341404928832784,1.2653690225851133,1.273088096038251,1.2707743344692182,1.3074405076148718,1.3781528507840333,1.3714925725398244,1.3301490420896867,1.3481735652382532,1.302742680973976,1.3189373022545854,1.3866553255090446,1.341548417618312,1.3254737340886082,1.3462502746128497,1.3041961135353082,1.3286400241771792,1.4135786400319317,1.3105815426707994,1.316253723614354,1.3013229026866893,1.5012097252249579,1.3539799933105003,1.4063298757744094,1.398355286912798,1.317714343627753,1.2258571133776672,1.2670331926769398,1.2886393742338362,1.4648409579685044,1.419854210788585,1.2950351090571914,1.3498257826792712,1.4243909738260596,1.2986772104702344,1.3368479031551255,1.366249412539761,1.3010783867461677,1.2979436534299096,1.3946909849189602,1.3959174285397977,1.3885483651385688,1.3536475974224336,1.344413522537152,1.3145519497605989,1.2316439528306307,1.3058591253665366,1.2849320180419899,1.2840214268646626,1.2768646339608554,1.3130971599040397,1.2303196458453696,1.3048086227705353,1.2741094360058145,1.3319244787487698,1.2549486278492223,1.2923823438275448,1.2567073308337753,1.3041785874909624,1.4758302763298607,1.4161187089954046,1.2688099851233001,1.304346285011117,1.2681447917473592,1.3023981797166901,1.2394130914863457,1.2476954853379256,1.2858480781868966,1.3371652648216774,1.271305526685122,1.301468573981119,1.258140888128801,1.315171544599573,1.3423995718785982,1.3124565385083995,1.3074209949421745,1.3091094713571612,1.3862048646734397,1.3232603676104142,1.2719356687210914,1.3253289775740602,1.3043481835482988,1.349008113162252,1.3216651030856863,1.3399422466710962,1.2892482727439458,1.3092769614385233,1.33562215842306,1.30125002252146,1.297032685878371,1.3198692114169703,1.2759941945988187,1.3054585575713409,1.2843888288877732,1.3151930591277776,1.295395439216435,1.3144774673261606
Darmanitan,Fire Fang,Overheat,50,1.2177463865595604,1.1722921670980566,1.2163226343100384,1.1754191010886976,1.2168971934433073,1.1726330545938237,1.220834437007631,1.1675261843978777,1.1808684459413583,1.1554627634700734,1.1544531356007544,1.1587133228524773,1.1838581497399523,1.1677366873418744,1.1748826996557968,1.1889176730059838,1.1844821667951468,1.1649520172937426,1.1885382650811516,1.171026715656839,1.1955970721854625,1.1971712988008754,1.1578571349585958,1.179260796650052,1.1684624662277512,1.2088640869784884,1.1684624662277512,1.2088640869784884,1.173861082603232,1.126342317143712,1.1863500345956264,1.2046023685469422,1.213626614824786,1.2679169318061825,1.1976756989509134,1.2114732002049413,1.1456470535897754,1.1778292366834013,1.2334050847066447,1.1805396213556938,1.1782077150057075,1.1759990523164403,1.1864266354736626,1.1577394864648183,1.2156881164751128,1.1656226256065971,1.194990165447593,1.1735624884598257,1.2672732035397303,1.1848542675751064,1.2307640602899808,1.2334319703151007,1.1101162170904069,1.0945248931044276,1.1570470479179285,1.1441074350550753,1.2408837514015358,1.2251372978181851,1.170143982677084,1.1903996511357227,1.3576508340914488,1.1715513158701416,1.1990044163586855,1.2182962563781683,1.1645264706389766,1.1679386470134685,,1.2440119828749976,1.3170265392346925,1.21468643463012,1.1697156122660601,1.163563810384132,1.139400536949325,1.208428759236203,1.1850949615008413,1.1503051739447234,1.1495362720629412,1.1996529170094647,1.1508132709902528,1.1930917837991721,1.1709356956733352,1.22659026280318,1.1771156724009881,1.187289478462653,1.1653008747110587,1.1925561123728021,1.2981999621242357,1.2635487578918088,1.1921642940555583,1.2100341884383907,1.1513712675231882,1.2132635687287785,1.1060814977077411,1.1490750528731188,1.159395213798475,1.2351854535192928,1.139778118180759,1.189699400176028,1.1471726542022238,1.1873106218252272,1.1750266694403668,1.1756063649366693,1.1908949575619405,1.2167606917046658,1.1995819794064606,1.163707753929482,1.1626977916916175,1.2073704769733222,1.2049760115342234,1.2256067853651287,1.203591826007255,1.2362475428497834,1.1617206756376257,1.1815183766787245,1.2156432216745314,1.2030324577312044,1.1687967550515819,1.1988934726777658,1.1488406604883898,1.1770339564676877,1.1780659945921887,1.1719683025670617,1.1698697077911957,1.1751655285923837
Mega Camerupt,Incinerate,Blast Burn,30,1.4672587756760833,1.4454239881345776,1.4713933877197773,1.4515420561167673,1.467101557268281,1.4476378947896786,1.47476541331248,1.4437209739467487,1.5586512283077383,1.5342451088115505,1.4685018692419627,1.4918334713624644,1.4298707393913237,1.4687540866130329,1.432416551063366,1.5030815419182704,1.4099886960654104,1.4550399643041791,1.395815770250852,1.4516680120073493,1.558409606269272,1.5547085771388174,1.476263962534244,1.483327722650715,1.443323793618164,1.4970905864947754,1.443323793618164,1.4970905864947754,1.3452936194965674,1.3791681543619345,1.352636729406754,1.4288255595908925,1.5180181848897991,1.5403624116654864,1.7704239166794231,1.5654933858040743,1.6264553945954203,1.502410201188582,1.4477095311980677,1.4725447771709879,1.4841194942815914,1.5090379719571818,1.4322293989142834,1.4316979396357163,1.5169441528592824,1.4866833193613225,1.4555659775340946,1.4319716641673967,1.6244911791079908,1.50387564033024,1.7016361940681466,1.6141220448921463,1.3090974976550669,1.3138025550262293,1.499483950000991,1.4972193257944097,1.5828029056498152,1.5792004930916175,1.4564727173449443,1.4976801619180191,1.6302536089512882,1.5084088054118532,1.465277244745297,1.5213086869649106,1.5276504645450166,1.5041421543582032,1.4901797596485111,1.5021700371945002,1.5636414826641714,1.474304954524059,1.6074748405426917,1.4835425958608728,1.3822598071469183,1.4664733293823535,1.4469242183328563,1.4240826344373088,1.4110873409013918,1.4661609531743673,1.3456428621837544,1.4448225458990764,1.440088371680308,1.480099077809114,1.477737741646601,1.4805888752955452,1.4363960020497595,1.441774477602329,1.586547351301292,1.5764078705570042,1.381196522291452,1.4510218034920306,1.3643932776713585,1.4280491769909915,1.5100107061686476,1.5010228150509721,1.4753981909125762,1.4949200423519964,1.383785540271695,1.423825067909597,1.4191302161083765,1.4583524895413216,1.48489547890793,1.471453414961605,1.5065593075773007,1.473219564722695,1.5376561679417102,1.4761146791364212,1.409850727963454,1.4617442085438805,1.461706889330185,1.5293046952330718,1.4705215918617214,1.5032579066097107,1.4277033088119886,1.4473317963385923,1.4509432274020566,1.4690645403972666,1.4810285010384405,1.4811903868719776,1.3932086980123293,1.4386866291729226,1.4947760201087503,1.450691627932998,1.4660190308818666,1.4531412476753334
Shadow Typhlosion,Shadow Claw or Ember or Incinerate,Blast Burn,30,1.5134050285603862,1.3540146156263586,1.5166598306608,1.3578602632516399,1.5162401517949158,1.3537496977367403,1.5112946638382736,1.3604161108885648,1.4204510919406679,1.3352409900670075,1.3476108678055239,1.4064336001896536,1.5518203545924196,1.4182769265894275,1.3667784970982801,1.4445404690299282,1.3572278425854547,1.4167462895540963,1.4369148759051686,1.4181212153423064,1.3562268825074475,1.393857529744201,1.4098570022630068,1.37717421551428,1.4171236766126798,1.4222089360053722,1.4171236766126798,1.4222089360053722,1.372960470776118,1.361061320296842,1.3481997592167998,1.3689663369513732,1.4937455541822626,1.4603617012961354,1.4120871890405855,1.4223320534936577,1.3817053067400757,1.3883232701129822,1.507493577872297,1.4393613251333433,1.3993162032350472,1.4016372095026814,1.3639734194437962,1.399107886549894,1.6098613247131406,1.3931359889308863,1.3727170505128348,1.364307100144014,1.5822176376395534,1.4198183902648427,1.4866996416162486,1.487178557256795,1.3801213321992052,1.2904786901329628,1.3633672306189932,1.3378760939139298,1.714106786354668,1.5677771093093649,1.379626689445176,1.4022401796971302,1.5818961373080935,1.4200440344655483,1.4311660660274679,1.4464934316578735,1.3820132960334848,1.3816126831870668,,1.4630077809374467,1.4653326534010382,1.4081349575531288,1.4218922731755141,1.401546168229202,1.2948598082643092,1.3793308031591223,1.3435582654033509,1.3459114951310815,1.3617335007570364,1.3918870512226655,1.2920794862317724,1.3669293161997518,1.3259566147282205,1.3860002164113783,1.3267419633829105,1.344440254793703,1.3398200898636625,1.3807259397911293,1.5983116442039236,1.4912873444639787,1.3812336251288866,1.3818287363782844,1.3460939175994946,1.363193752603363,1.3164984114702498,1.3060818427433898,1.3511684450245534,1.3775485929827125,1.3443877583807762,1.3743970614781345,1.3090952503222228,1.3795810926989334,1.3851276783542086,1.378222692863246,1.4225790842296537,1.3695520042505083,1.4579586772716413,1.4054677779925413,1.3380483096054983,1.3801308883400987,1.3816244976412861,1.444714944732137,1.4138411837922507,1.4185128459203153,1.3435629673253886,1.358463043733415,1.465608575340973,1.3872481505269556,1.3611803846729962,1.3905356640769353,1.3476767494620654,1.370859737140439,1.3588604385344214,1.3776785786062837,1.3908011737713986,1.3899575361345635
Mega Charizard Y,Fire Spin,Blast Burn,45,0.9448036233764356,0.9333498352218366,0.9477712673435561,0.9320900990566712,0.9437463673632963,0.9323672262570467,0.9449852234169477,0.9291642960796443,0.9391927662337538,0.9473001997691515,0.9425854376927143,0.9652602609452421,0.9608789572830311,0.9568074836550139,0.9550433989593261,0.9772729443021853,0.9396582833344169,0.9533987460024086,0.9601251592606372,0.9753217341377777,0.9651585065436833,0.9662759523135375,0.9693287940193961,0.9689673581391244,0.9695810898486065,0.9674554227644849,0.9695810898486065,0.9674554227644849,0.9753703381478589,0.9501550036783907,0.966743522241773,0.9931496530704577,0.9866874747574267,1.0054927500190458,0.95543448453256,0.9777548407272496,0.9635121016050764,0.9584703358956995,0.9665502557116498,0.9658173068636207,0.9735124168084603,0.9637695405888561,0.9690671719185353,0.9617282887021775,0.9527685087861663,0.9610383505074874,0.9773396091223379,0.9931780596248562,0.9691856061068452,0.9749035980207322,0.9639055224833506,0.9696565197456717,0.9348584296893201,0.9173733622476141,0.9580784252596385,0.9550041662829908,0.9529707535908092,0.9515284562416682,0.9767393219878232,1.0010852209968488,0.955116006389702,0.9447816360396302,0.9683705761241138,0.9800916030485557,0.9671877343128967,0.9668202487482299,0.9616744299789984,0.9850618558915526,0.972646686642573,0.9738267886632999,0.9492082671062587,0.9486268350603605,0.9561860266824362,0.9829355063435574,0.9544395297080502,0.967094439778348,0.958572917458847,0.9863016616773712,0.9262809098836271,0.9712573518065978,0.9807136809995506,1.0218885505314164,0.9447875865193194,0.984074835862506,0.9839402541480751,1.0034489894069079,0.9820710575275622,1.0139864868037394,0.9536766268560911,0.9749464291739034,0.9683119145497199,0.9858140256610173,0.960978768375125,0.9515857478999907,0.9767908322532359,1.0137172395747764,0.9605313069768177,0.9815337218111074,0.9750671119839106,1.0006069069194976,0.9569725454614547,0.9776008042163375,0.9606307501969693,0.9916238557417174,0.963330910763742,0.9653349593413113,0.9515548581963733,0.9947986181636895,0.9622665336855947,1.0399491207701337,0.9763267611452459,1.017269497402079,0.9767123962921117,0.9987522884622003,0.9807346326541219,0.9929807549064457,0.9747734629333177,1.011856972825862,0.9718281250739386,0.9982039270747917,0.9542770715000205,0.9807349386580421,0.9585616663056811,0.9953686764765871
Mewtwo,Confusion or Psycho Cut,Flamethrower,45,,,1.4519902164721878,,,,,,1.5906862056006128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6758835798185379,,,,,,1.2964629236430452,1.3331417042715015,,,1.2802631158298214,1.2818649434921499,,,,,1.26034421817855,1.3184111916926502,1.2583886251389025,1.308342992204723,,,,,,,,,,,,,,,,,1.2482987422182232,1.3020007841884838,,,,,,,,,,,,,,,,,,,,,1.2934735416614558,1.315919805660769,1.2509984402626504,1.288783294945562,1.2441591669617151,1.2840820591352642
Moltres,Fire Spin,Overheat,30,1.4998750405284056,1.4370733186874922,1.5004721288201115,1.4385272297238525,1.4981712823810098,1.436242569900993,1.4906371665001592,1.429868565147415,1.5746300828052218,1.4920204225466598,1.4348315342756743,1.4635372070390178,1.4475589200414638,1.442382005981873,1.4321072455733082,1.4686619113564159,1.4455878665168247,1.4508563281910298,,1.4814226020954036,1.4857079055942732,1.4626739549241023,1.439361136859198,1.449754028662019,1.5131459987695663,1.4881772996781502,1.5131459987695663,1.4881772996781502,1.5009322890345616,1.4876880329250024,1.4867113273690042,1.514604309205268,1.5004454230750022,1.556431577207166,1.4434490798970279,1.438046479456171,1.422623433372378,1.4687494269789918,1.5225939406900109,1.493011593475494,1.470992052381055,1.5011896444032824,1.4930868114478437,1.478214123888852,1.4573882093910604,1.4198156673941256,1.429018427641809,1.4276684209250403,1.4935070943889366,1.4909369902598526,1.477063897216174,1.4980902401289193,1.5389735696462592,1.442885646547867,1.453875529564519,1.49380037105014,1.4994424434681577,1.4580862842622064,1.4671394027593554,1.4953857114065965,1.543079535110375,1.4838851631172059,1.48974629867424,1.5183024725504326,1.4944798369812602,1.4706340001035123,1.5339900230833927,1.510636437391461,1.4723825759242717,1.499093981209471,1.4586279089021483,1.4341573497912565,1.443425636988047,1.4971604087759887,1.4694425702797704,1.4508908685499529,1.4302147139854677,1.4749099939160555,1.4314239269681672,1.4954645767620114,1.4586487304278584,1.5050994599878504,1.4601396084120275,1.4676500597567623,1.570675466813205,1.5218213506423677,1.444169356986234,1.5098560832748091,1.4531339257676033,1.4661718964846215,1.417442394376053,1.4883227049931038,1.5378786604508492,1.4346508950871666,1.4888748045175464,1.517615973578683,1.4213168968419858,1.4480527426365102,1.4248489325588924,1.4813905784543329,1.5122160336322896,1.4678743623525834,1.4187976182292117,1.4616111874653281,1.4717130372937206,1.4603754384149477,1.4311514665059957,1.5081799576956252,1.4671716129236338,1.572501874858234,1.4188251197127102,1.4701711219704168,1.4480631405100979,1.4836660561766177,1.4403768747391674,1.4717720049529661,1.4363334848907292,1.492631202825183,1.4533067937609725,1.4832040774869208,1.4744670651294935,1.4617044859634303,1.464062751336696,1.465371808770916
Charizard,Fire Spin,Blast Burn,35,1.5194679286460997,1.4524532945920787,1.5188249320369194,1.4585009502996908,1.5247045189901,1.4538558035940146,1.5215006041107808,1.4591100557874688,,1.4897602770183234,1.4538221397166737,1.4788498625167468,1.4481265744150122,1.4679604651403724,1.4585633811605545,1.4893108189239141,1.4570297625128867,1.4633974650704162,,1.487300894228229,,1.4831198615894743,1.4539593046340742,1.468935153238895,1.4901854909371064,1.50925622543939,1.4901854909371064,1.50925622543939,1.537595973678616,1.4874445754379975,1.5089187111905202,1.518832466918854,1.526850802018874,1.5637749638127332,1.4636451827270283,1.458856690482009,1.4515114427451272,1.4781232472646064,1.5823820287350225,1.5159052285891828,1.4675165952314286,1.4793420491503155,,,1.4932837019861667,1.4486185909512217,1.478446463343303,1.4641762917567476,1.5644469941107513,1.5364202292043887,1.49325694648365,1.5186366038531705,,,,1.4695672208970074,1.5331721291844995,1.48230065156195,1.5016769466798525,1.5135801044249364,1.5093921266002543,1.447573256022714,1.498278088323019,1.5223809367308185,1.5262826246494845,1.4977774695998716,,,1.5051839690391464,1.5344047800115344,,,1.4490242813349727,1.5071093998794076,,,,,,,1.477253515852219,1.5275882062118606,1.4735504126498504,1.4823329603686068,1.560849717543534,1.5276940107537496,1.4979100135337662,1.5144121307979377,1.472379124290372,1.48206289276982,1.450884569930072,1.4975003693540474,,,,1.5336410470557453,,,1.4241396632223353,1.4953544739101958,,1.4835671977832336,1.4566955575903324,1.489757007549465,1.5135419048688823,1.484883246175338,1.4569952073052097,1.5148653000535348,1.4873416630096177,1.5670432129609375,1.4712939769647189,1.522926381018221,1.5000335415364618,1.5203108676385135,1.530946420345115,1.5115692964102458,1.4621413786008322,1.5076006807268922,,,,,,
Delphox,Fire Spin,Flamethrower,30,,,,,,,1.6662721897025832,,,,1.6520884119475518,1.6803214129192146,1.6702281896301823,1.6989785935268247,1.6854193710961147,1.7154238975422327,1.6728972785419511,1.6863684455754828,1.6815748423935104,1.7012065391093816,,,1.633528755327916,,,,,,1.6447049684741244,,,,,,,,1.6296827749396545,,1.681907503637477,1.6418151578281885,,,1.6633595628873972,,1.6546412697226025,,,,,,1.8124087542333198,1.7526352325144476,,,,,,1.6907684779127126,1.687593055210545,,1.742554457094101,1.6041208145758938,1.7278418094419874,1.7604093320139638,,1.6527060858648526,,,,,,,1.6168467098638546,1.7005968156936697,,,,,,,,,,,1.6541788431170206,1.6874807473555744,,,1.6496563133409594,1.6800134752507252,,,,,,,,,,,,,,,,,,,1.7564398641246424,,,,,,,,,,,,,,,
Chandelure,Fire Spin,Overheat,40,1.3193478998192594,1.2792893496579179,1.3208614425999714,1.2799249527396805,1.321882137048054,1.2797266205593194,1.32435957561759,1.291827347622881,1.2957367599145841,1.2625367335209574,1.2434245105424622,1.2697692613024023,1.2411892867356336,1.2526164585755981,1.2776873518575724,1.2943768899856292,1.2533492888699005,1.2601486771184525,1.2951960326299683,1.2758327189007301,1.3525769875909772,1.2970664464631578,1.310767084243573,1.304996935119495,1.1678300218878026,1.2226285565901778,1.1678300218878026,1.2226285565901778,1.2727515483184733,1.2430150672329738,1.2886091614409478,1.2846427861483005,1.2158842432782007,1.2595666984504164,1.350213013185422,1.3083196143710865,1.2936385546997113,1.297162157368094,1.3460136454206448,1.2852211550081882,1.3717524392082534,1.302820306274096,1.2578689453053535,1.2481648046786975,1.2521350488348413,1.2323188835819778,1.2096591964411516,1.2356781083829464,1.5419633318472412,1.3454775879428944,1.4681689139612046,1.3542267682042983,1.218746358132352,1.176190382730559,1.265260313505244,1.2695253407056324,1.4406751878006128,1.2809585844321654,1.2440586249779324,1.2867032013335895,1.5727028831150058,1.3304209497954151,1.3000587233857142,1.310512266393503,1.3068349362270797,1.2663149291404623,1.2949186463250808,1.2861197130851605,1.4282126479245207,1.3048454054771865,1.2602317039082103,1.2460123991838803,1.2335428727863305,1.2757237362630751,1.288473346428371,1.2371379601999064,1.2597108916435638,1.2904776760714312,1.2632313380437528,1.3028589063167226,1.2694600928963349,1.3066146983294562,1.3062823051239065,1.2800020082462624,1.2696587412776648,1.288576877058274,1.4487453038188565,1.402766831294325,1.2840031885371073,1.292873962718569,1.226432277830124,1.2824839506967864,1.280739491903379,1.2527647059584637,1.2929821799107932,1.3269764074736672,1.235580387452222,1.270637743256761,1.2478741523251793,1.283825524715764,1.2816003779754104,1.271169463285103,1.2502443548330835,1.2610479386987428,1.2854109123936819,1.2673305097127525,1.2752578579973306,1.3217540666263088,1.2484160770534947,1.2901813725679752,1.2115494040684636,1.2885684074550237,1.2551696794820084,1.2677206716874427,1.2995585399818332,1.2843657510900655,1.2771582678978017,1.293311502587743,1.2590107850566732,1.2760522469206075,1.236209334569486,1.2529914161125613,1.2642000127259783,1.270896021597006
