Attacker,Fast Move,Charged Move,Level,"Arceus (Ghost), Tier 5","Arceus (Ghost), Tier 5","Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Articuno (Galarian), Tier 5","Articuno (Galarian), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Shadow Rider), Tier 5","Calyrex (Shadow Rider), Tier 5","Cosmoem, Tier 5","Cosmoem, Tier 5","Cosmog, Tier 5","Cosmog, Tier 5","Hoopa, Tier 5","Hoopa, Tier 5","Jirachi, Tier 5","Jirachi, Tier 5","Lunala, Tier 5","Lunala, Tier 5","Mew, Tier 5","Mew, Tier 5","Necrozma, Tier 5","Necrozma, Tier 5","Necrozma (Dawn Wings), Tier 5","Necrozma (Dawn Wings), Tier 5","Necrozma (Dusk Mane), Tier 5","Necrozma (Dusk Mane), Tier 5","Necrozma (Ultra), Tier 5","Necrozma (Ultra), Tier 5","Solgaleo, Tier 5","Solgaleo, Tier 5","Spectrier, Tier 5","Spectrier, Tier 5","Victini, Tier 5","Victini, Tier 5","Azelf, Tier 5","Azelf, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Giratina, Tier 5","Giratina, Tier 5","Giratina (Origin), Tier 5","Giratina (Origin), Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Lugia, Tier 5","Lugia, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Uxie, Tier 5","Uxie, Tier 5","Blacephalon, Ultra Beast Tier","Blacephalon, Ultra Beast Tier","Mega Alakazam, Mega Tier","Mega Alakazam, Mega Tier","Mega Banette, Mega Tier","Mega Banette, Mega Tier","Mega Metagross, Mega Tier","Mega Metagross, Mega Tier","Mega Gengar, Mega Tier","Mega Gengar, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Alakazam, Tier 3","Alakazam, Tier 3","Banette, Tier 3","Banette, Tier 3","Braviary (Hisuian), Tier 3","Braviary (Hisuian), Tier 3","Claydol, Tier 3","Claydol, Tier 3","Drifblim, Tier 3","Drifblim, Tier 3","Dusclops, Tier 3","Dusclops, Tier 3","Espeon, Tier 3","Espeon, Tier 3","Gengar, Tier 3","Gengar, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Gothorita, Tier 3","Gothorita, Tier 3","Grumpig, Tier 3","Grumpig, Tier 3","Haunter, Tier 3","Haunter, Tier 3","Hypno, Tier 3","Hypno, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Kadabra, Tier 3","Kadabra, Tier 3","Lampent, Tier 3","Lampent, Tier 3","Marowak (Alola), Tier 3","Marowak (Alola), Tier 3","Metagross, Tier 3","Metagross, Tier 3","Metang, Tier 3","Metang, Tier 3","Raichu (Alola), Tier 3","Raichu (Alola), Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Wobbuffet, Tier 3","Wobbuffet, Tier 3","Xatu, Tier 3","Xatu, Tier 3"
Shadow Tyranitar,Bite,Crunch,30,1.326605868641947,1.3976401738856874,1.2576174376139142,1.3232083691874055,1.3088471429338022,1.3810013250281723,1.322928204784745,1.3907633232527747,1.1394077154402782,1.2151231087303824,1.44391162076854,1.5357406924777264,1.4505049149528633,1.5605730197604588,1.2141823444283648,1.2929688872702645,1.4354775820243095,1.4915767931324466,1.2032953283121133,1.2471648823838182,1.4315705148582838,1.4824036044742275,1.487675628487501,1.5927377399223754,1.4569956519149443,1.5659393385880966,1.4758555790122379,1.585457967429911,1.4775990272646495,1.5829864845905626,1.4747838715422872,1.4574479259431785,1.26568900113229,1.3519908999358197,1.454186087921987,1.4615328214850585,1.240712296481324,1.3025195272172394,1.4383632108679203,1.5126570611460965,1.3273321375810583,1.386252662680078,1.1572649371716055,1.1482021322863893,1.4298709185585259,1.5304843820213427,1.3738440493583337,1.4602049447369594,1.438549106333611,1.5434486620180707,1.375737720100485,1.4647572961646658,1.3777301663705028,1.448702729894937,1.4377155324090365,1.4572640372920227,1.3740615720268043,1.454723128898649,1.278284913378019,1.3312592366586895,1.3655101603312685,1.4072211127283394,1.413423618792807,1.4690557438752025,1.4343935210560557,1.5107990936581683,1.123994449570818,1.1982186562290087,1.243043938929351,1.2602667362905258,1.2313327741910316,1.3097154225750454,1.3090845985041872,1.2563885530028214,1.2527780592427467,1.2673016516364373,1.4332311500654835,1.5058589870903674,1.3065486391114685,1.3244520406780589,1.3178423065486267,1.3764304788037414,1.2506587284457429,1.2727488369409357,1.385235148898369,1.4142194585326047,1.4083160370831604,1.4750795627507955,1.381762171909437,1.454568222801042,1.3879903416063015,1.473467125836203,1.4079815303430079,1.5010389182058046,1.4345441365979381,1.5309842139175258,1.3754150830166032,1.4410382076415282,1.4423105863286452,1.4421832494067257,1.4807992868471933,1.5472984706576982,1.4389810219996049,1.519076783618255,1.3306512562443547,1.4146343711404816,1.3722284679282994,1.4679126850290427,1.4385815280225924,1.5218532628267092,1.41899891737498,1.4443599843364892,1.4011157202117006,1.4783435846087827,1.426766374419804,1.511285380578224,1.3996488661302122,1.4706851987320166,1.4281933174790034,1.4502366298224683,1.416160171612442,1.5036825169824812,1.4245197337410758,1.518963475621673,1.3981316060004192,1.476350643258511,1.3905949525187844,1.449287286136278,1.4003086539581473,1.457196102030516,1.4544819789865675,1.5351443011038703,1.4060765200292555,1.4943107562078102
Shadow Tyranitar,Smack Down,Crunch,30,1.516728990004433,1.6174604252763438,1.429149530114033,1.53451984904024,1.2776965974432322,1.3410667921522008,1.3325897418724424,1.3893757438061236,1.4394265106662907,1.620045695893243,1.6933290861880905,1.7982490178476624,1.7033918207132552,1.8348106149562182,1.5414490309018827,1.6750590212220828,1.8479333478058353,1.9918328721101541,1.5485357487274016,1.6354356132277006,1.6600036451644353,1.7565687134688828,1.6858683213986576,1.8325857940000236,1.8467415834441863,2.032243333928961,1.8407263521250505,2.0401837949025436,1.6619160080437732,1.8160571482018426,1.9524951248361624,1.9742038754698197,1.4326939633805904,1.56654682828325,1.4153805867750417,1.4437452210618933,1.4380139900991595,1.5365918144322628,1.6333832511415847,1.7339164295131873,1.5069507307437333,1.6114388399632524,1.3665322722838034,1.3288469902319184,1.6362590931996435,1.773792346996642,1.6066975324880308,1.7437927727031743,1.613981236429846,1.7590464335923495,1.569752607633623,1.7182505412069782,1.613064626453525,1.7217790822659973,1.7010738844063207,1.7199248198118011,1.3420231298994483,1.415431751927611,1.4974170726823735,1.5815428914674727,1.587796319489106,1.6570151981856953,1.6359926082963936,1.7413276238199429,1.6783698824043671,1.7857017233813313,1.119654980859387,1.1854396530284472,1.420357085391437,1.4599273199772913,1.4137627026078137,1.5320876162983479,1.8386380939585292,1.7047830176004297,1.4494944377404606,1.4693822406863242,1.6175294676395664,1.7238835398586705,1.514583591907658,1.558394148116687,1.5174640840764806,1.613702762672759,1.455348575800251,1.4817532754777785,1.626767619382095,1.678796830938633,1.6506295835062958,1.7425902864259029,1.3673612502504509,1.4261671007814065,1.796564145192574,1.9612951747615086,1.375230870712401,1.441094986807388,1.682103737113402,1.789110824742268,1.5722744548909782,1.6545509101820364,1.7099727962030447,1.7072408404236847,1.8029683827870846,1.9801799090035543,1.6413471707322742,1.7538903157576673,1.5553558590941767,1.6722151560397425,1.5782430828805198,1.6993785522453315,1.6618619813877675,1.762466594643771,1.409462603367655,1.442505701057287,1.597410956944643,1.7046917465312543,1.402299547978036,1.485377544519613,1.3919336747134845,1.4597707876127775,1.8772053188379458,1.9098199401117175,1.8257725113642167,1.9682721283007305,1.6038651230700252,1.7352931032500603,1.618466359925344,1.7297116565029491,1.6236593247556552,1.6985091493031463,1.6153181659354738,1.6998000543541563,1.719194706742918,1.8030489426785479,1.3745308921741424,1.4480294473819886
Shadow Tyranitar,Iron Tail,Crunch,30,1.5955120046903377,1.7155446082567103,1.5100261537106423,1.6310937807018138,1.5614817199773796,1.6758345407188173,1.4393114308726125,1.5146958058350464,1.4830519922939573,1.6765488440936,1.816476993021168,1.9338661570092373,1.8202167276143186,1.9647398262153184,1.5905668273577342,1.7489641336259636,1.9099634744964307,2.083285735663266,1.6218551251846336,1.721148329447381,1.7453534749861188,1.8470154156547098,1.7607370792879304,1.9337808345228686,1.9248747526488905,2.1305815315583616,1.9241440045969544,2.1416519888906933,1.7356217556002431,1.9128326240471403,2.0603355756803534,2.042449318847132,1.4962196120993285,1.647651672084614,2.0583129955693353,2.040810298415226,1.5099285386943582,1.6287058906475835,1.7400154142446582,1.8714666179777846,1.5995059950262986,1.730669699794389,1.5238971236467505,1.4198453093225818,1.7166798030829662,1.8631817118114329,1.696980059977903,1.8509091792092793,1.6954907813588884,1.8640205118289446,1.6287262245169654,1.790034845625774,1.6711079182515354,1.783264148007137,1.7883673562323796,1.819211518797117,1.6331170177327323,1.7651796220124358,1.5839360799382158,1.6719558356613686,1.6526396551918672,1.7251576797662163,1.6935244854230875,1.8130339509821864,1.750219840826704,1.868773382099578,1.4556558362019074,1.6353312244181697,1.5261135010580196,1.5752317169061505,1.4746337943006493,1.6193840332364586,1.879694567602669,1.7369720990639974,1.5376615480982692,1.53933191474989,1.8696199070276183,2.0248550005037202,1.5972765149229176,1.6376699046814385,1.6125290364748173,1.7292775008660646,1.5527741389516334,1.5691093222095664,1.7145572300668313,1.7598516697482725,1.695959595959596,1.8145426871454269,1.6964911841314365,1.806564315768383,1.6912005700035624,1.830835609389225,1.7036114775725593,1.8837895778364115,1.7978817654639176,1.907740012886598,1.6807161432286457,1.7794458891778355,1.8042831510100135,1.7979047288302368,1.700950484503977,1.8576472903666486,1.7585273164665822,1.8422722465629249,1.6836900219358881,1.8074158048996294,1.6692274061582664,1.815736056461183,1.7558518602755824,1.8612137753264721,1.4973049547370603,1.5309930205238063,1.6662280074381346,1.7876555571449004,1.9340776021599975,2.0917695598094834,1.9187222628627165,2.062667642038527,1.9167805702818224,1.9490475550885287,1.9403442463864344,2.1085959446345575,1.8690778657898668,2.0781646988492004,1.890132045152855,2.0604233828710585,1.9243869074760613,2.0268828928847564,1.8713747719066662,2.001164731917537,1.8379438755153612,1.9309748636786808,1.7351893816769182,1.8465283023392445
Hydreigon,Bite or Dragon Breath,Brutal Swing,35,1.2865574637857315,1.3503095908824412,1.2204618907913192,1.2857479215930725,1.2607250917406576,1.3442741033356862,1.2502777734845245,1.3432455964101535,1.0933770322338126,1.1809040503712056,1.4179731464589425,1.5320765644456027,1.4326500486462912,1.5651960948770423,1.1425454359583802,1.2211243263274585,1.3206572482996568,1.4292642418903054,1.2024072559479486,1.2059687007898046,1.3372815550441024,1.4349507690873102,1.4125709297250109,1.5404532424174502,1.370596488441506,1.4818201070806944,1.3442781657152136,1.4523065968795674,1.3914511527849225,1.5234836084740213,1.3022396068814022,1.392307973347582,1.194106873574854,1.28912531894577,1.319728503943606,1.4109583014737461,1.2103928609198817,1.284198439837034,1.3127687178613876,1.397046714992723,1.2597362390337963,1.3527087827219406,1.0462661478965125,1.1040400597134226,1.421924463452767,1.5326867058031375,1.3196433702563024,1.4186959460279818,1.3904458059916132,1.5106929791699395,1.3057848369433092,1.404033294358713,1.3035673570722845,1.3952864706797774,1.310617131643987,1.4023589026010854,1.2461165416382511,1.3239072344915441,1.2209208531573879,1.2957504219067324,1.3012377438535918,1.34411084408038,1.3312856608400045,1.4210533987422442,1.4026305769135543,1.4866942940420147,1.0667957428115202,1.1340470484872291,1.1949336498790184,1.2180613195947647,1.2895902007060795,1.243226901246367,1.1399883559496617,1.2079761744816158,1.21929703356393,1.208952428326225,1.313236331188924,1.3899428637220614,1.2531492929391845,1.2722676617176016,1.2799739346422931,1.331981978003429,1.1576097293069514,1.2175844700361367,1.343834894795013,1.4200659016020907,1.3532032655320325,1.450975508509755,1.334401923462232,1.4229613303947104,1.3427304753988045,1.4381744052566994,1.3778693931398416,1.483146437994723,1.3902303479381444,1.5045264175257733,1.3263352670534105,1.4126625325065012,1.323910401111304,1.4218903744863114,1.3634532340785164,1.4532572328281834,1.3776308296628585,1.4354364475228654,1.2732400597246032,1.3685137053217569,1.3268846418087565,1.4249890700143653,1.3957752885654175,1.4833399670210952,1.3567710132909496,1.422580793771451,1.3147475325418394,1.401802317265055,1.3871613627400419,1.465794982252829,1.3422189709826873,1.4294854913435748,1.3438519700716605,1.4152438590808174,1.3599570968895245,1.4617906941110375,1.3612200085074093,1.4647344883482978,1.347639056620722,1.4358188695817071,1.3458396938998038,1.4107372970401064,1.3170497340528788,1.390961680319913,1.4244912887352041,1.527846123154675,1.3272304353560425,1.4126110571562174
Chandelure,Hex or Fire Spin,Shadow Ball,50,1.1955731363772861,1.219534255194406,1.1297928707423994,1.1553909844229582,1.167486037670427,1.1825979633367594,1.130391252754122,1.1479334854862282,1.1754446245653603,1.0891686636594304,1.2244037104605257,1.2747632699157327,1.209917133559231,1.2939645049820512,1.182069688169879,1.143781766835025,1.1804102743522678,1.2293940728781803,1.088938463604292,1.0981274185475898,1.2297004607318305,1.2770621670078712,1.2259888871848714,1.2937227930680573,1.2241282321096485,1.2884295934507382,1.1720797471675015,1.2313425688814494,1.2297806668849085,1.2915072721320675,1.1738892161832604,1.2180602556549616,1.2153229635736538,1.1987403924924471,1.2188099003885997,1.2600286998146035,1.0943702189163464,1.1301638221474652,1.2186628230539516,1.2632605516473754,1.1919687175052076,1.1974875741596362,1.1685199769609629,1.0746535328482598,1.255749515101136,1.2991485018024886,1.2147690526971846,1.261816496756256,1.2576486322090499,1.306291717523273,1.2900637871754204,1.2992695152869265,1.2422686755141852,1.2498995696877793,1.2349960464163143,1.2626297334332424,1.2213238857887943,1.258403496506496,1.109918860422765,1.1441366882466797,1.1583951076961265,1.198264676347471,1.255774970888284,1.2659393731304123,1.2351263807284543,1.2739071563098159,1.2270423045902608,1.072408928102418,1.2471940471600447,1.1415681762293215,1.25193001618912,1.1478554292067331,1.132005463746697,1.068979802051144,1.2632055687076458,1.1115153971573062,1.259033144798008,1.2846077457795433,1.1268223084832496,1.160180958377979,1.2222572246478576,1.2398346577008117,1.0907666893900378,1.114541817769961,1.1880364834574584,1.220398508433959,1.2374844333748443,1.2905216549052165,1.228937086756161,1.2752579643358044,1.217662193722044,1.2596128725804534,1.2521602902374669,1.2882585751978892,1.2158505154639176,1.2700467139175258,1.2161732346469294,1.2469293858771755,1.2370666203623315,1.2690050355964577,1.2607175521261447,1.296803547240585,1.215405534184806,1.253396399642056,1.1902431381223617,1.2120499917049161,1.2328399225532447,1.276606707888327,1.2147514262428687,1.2523170523682265,1.1489415612834866,1.1913251790938197,1.2091117150622228,1.249549420683736,1.2286351363650154,1.2790401359099597,1.2131089978054133,1.2590977810290174,1.190560089753415,1.1786140366124405,1.154553347974871,1.1974360283977732,1.2280905464286125,1.2554062288033294,1.207220065274021,1.2387891369656563,1.19205606550227,1.214329612814972,1.2381973832356252,1.2743526031758357,1.2120627743050938,1.2911623886155075,1.2420776231070825,1.2792105799551574
Houndoom,Snarl or Fire Fang,Foul Play,45,1.457559951952639,1.4715684031402383,1.3845527105678606,1.394494169619687,1.4202320656817702,1.460614466335616,1.424637091303758,1.4900542495479205,1.2521203364345457,1.2915403862418946,1.5202115850539095,1.6011930617090897,1.5137786426007314,1.6130774650249942,1.2982240921593622,1.3449331199304844,1.5028906363615289,1.5624611402785886,1.2690004760800304,1.305991284073292,1.5520410801554707,1.5868841897350476,1.5995540717496195,1.6740075737020303,1.5208039655594603,1.6172692437508687,1.5199930046344297,1.587968804000683,1.6270705700790347,1.6742669410279194,1.4609827051564848,1.5198454561646275,1.3599221485335018,1.416977568133078,1.6129400550952646,1.5667647767384862,1.3650015863503366,1.384508659458425,1.4995514419692313,1.5540279808919546,1.5577814196249198,1.4686283285604198,1.2921784820095683,1.2293500875718502,1.5278685841527442,1.5967866746490136,1.486992646433905,1.5537109809746208,1.504070542645027,1.5838882242282888,1.5041548488672276,1.5639874509440732,1.5455845044171241,1.5820072309824798,1.5111838809702218,1.5587842005688193,1.47865223800149,1.524363027045884,1.365749754483653,1.4216531116217428,1.502496925385596,1.4952284241049767,1.557898709043176,1.5628983122492708,1.54690250678305,1.6006649011100467,1.2451579013427483,1.264426351057673,1.3427892248982205,1.3380744347868325,1.3538590571300395,1.3963798786791237,1.364031080657441,1.3117560123606071,1.4397240210392506,1.3514064548617188,1.5111350977937048,1.5610696141502238,1.4404660372825273,1.418989470663723,1.4575696998067669,1.4884732432626055,1.3100511382699322,1.3439577558997067,1.5135160260714176,1.5181642581938002,1.5410405424104054,1.5728379687283796,1.4718994189541175,1.5182202965337608,1.5076910897359774,1.5537822111388195,1.4654518469656992,1.5468007915567281,1.508569587628866,1.5803398840206186,1.4418183636727344,1.4896579315863172,1.5711176708919374,1.5559761532673497,1.5615267953274599,1.599465135394839,1.4836542819621834,1.534335886201727,1.4111320024332246,1.4733543475455768,1.4741740053713075,1.54573418274936,1.5081310058565986,1.5701086029453573,1.5055974016999516,1.5141547462741576,1.4591760835359748,1.5234873408668288,1.530594909443922,1.5806358644540848,1.4940941233845404,1.554147768836869,1.5327212824625303,1.524994271899122,1.4571019970376424,1.5340517901833597,1.4907855557982594,1.5606727751399698,1.5193776012296267,1.5755192478516462,1.4968676275252275,1.5422572906960608,1.5564797919012308,1.5545773964359204,1.5300738130070488,1.6062641308684666,1.4748150546143424,1.528098509645936
Mega Gengar,Shadow Claw or Lick,Shadow Ball,50,0.8898503524903119,0.909730663082181,0.8762102866744811,0.8654523711116682,0.9145872805551083,0.8933084013390628,0.8950711735521862,0.908222266872056,0.8824387980452965,0.8042036697678789,0.9215590884081891,0.9823222231874824,0.941772066964136,1.0065018284295635,0.8242429470038943,0.8472891768336512,0.9321780623568119,0.9646210558041407,0.8745346012524567,0.8172279935057801,0.9265541751967754,0.9573748882078932,0.9507284674460581,1.0057805513938207,0.9243651597275994,0.9802251474179522,0.9354968999704363,0.9875041118592266,0.9467754758452976,0.9950965720432119,0.9367370425680581,0.960738376102335,0.9012481280687932,0.8813834810876247,0.9349289312985095,0.9487153166930272,0.914246433229759,0.8562338532197876,0.9360221066251407,0.9621666318470935,0.8837237475728809,0.8934019376571107,0.8366461744619327,0.7556510291161709,0.9572599876244908,0.9976383164139163,0.9290888781865791,0.9601584031793955,0.9319206274396065,0.9785939004298138,0.934619881686945,0.953362429237911,0.9386180789038439,0.9435436880905935,0.9186700227279313,0.9476698695524377,0.8988520833065263,0.9236733334191162,0.8578369771455269,0.8721026687388564,0.8912906610703042,0.9166931816899659,0.918449944853745,0.9501400115637081,0.9312679394383344,0.9674464826321478,0.9200719603381393,0.7961007537705963,0.8946595059337136,0.8380425575838901,0.8791355399949287,0.8450291599211999,0.8678892919521698,0.8272896233597563,0.9343674868044105,0.8127439149832503,0.9333880229696473,0.9612624670782781,0.9357319921249174,0.869109202437222,0.9292967358438905,0.9393165890888606,0.8584273432675068,0.8399861522779289,0.916972244889527,0.9398002293127847,0.9463262764632627,0.9745952677459526,0.9240257463434182,0.9543929072330194,0.9224161817678026,0.9504334402090012,0.9639017150395778,0.9844986807387862,0.9317493556701031,0.9810889175257732,0.9364672934586917,0.9430286057211442,0.8992764947618221,0.9399895815245702,0.9464093450802876,0.9642960510321035,0.9444722070496356,0.9597894174114147,0.911196519751516,0.9340448671864918,0.922459559053151,0.9509087502342141,0.9307537764636759,0.963069312560414,0.9151751779420911,0.945131642595536,0.9312544700328994,0.9406522672006866,0.9460910718077845,0.9635803779995753,0.912226286271641,0.9545671787368935,0.9501299686337096,0.9500035553729586,0.9323458807906431,0.9738597476888503,0.9445063978018693,0.9633376636814089,0.9397163474494226,0.9635603285658678,0.9356575008425686,0.9475030233341925,0.9340082307722173,0.948033544279225,0.9396861284745313,1.0140976193642772,0.9230483315947867,0.9707084877042792
Darkrai,Snarl,Shadow Ball,40,1.2529600606311937,1.2789767771088645,1.1925583884977877,1.21353725548652,1.2343318514482433,1.2639695532467317,1.2586444653955202,1.2846632973215253,1.0830895827459825,1.105173973310779,1.3350070946630757,1.4048282319327405,1.2989700405944913,1.3895662092796994,1.112611533337806,1.1514137938745717,1.3616193465033102,1.3809169524283242,1.119853147621431,1.134440728036231,1.3510568857580036,1.3831682412929316,1.353779182936756,1.4315830452888507,1.3687037147338534,1.4299243552325926,1.352914111068084,1.413049271524282,1.3866950381143899,1.4395384183697328,1.316079591901976,1.350897623842862,1.1877540478066446,1.2261397256414137,1.3282630327534017,1.3673764808161641,1.1798115516520706,1.2027129108773273,1.3394855715296443,1.3650226561306735,1.254399100830184,1.281212667795116,1.1805155572273225,1.0760346996109225,1.3306830792908344,1.384878333814284,1.2936549692218657,1.3455751120032702,1.3334279971157759,1.3956825258714103,1.3168381935842373,1.3686759819867793,1.3442932058441395,1.354110042669311,1.3167689906562947,1.3577248057362152,1.287216505752451,1.3173419916762101,1.2079499623382692,1.2276580124140692,1.308048155795507,1.2895282582450438,1.3242146314918317,1.3540729679698242,1.3164034553001702,1.3549059081261707,1.15854052533836,1.1009722548269907,1.2016642935860031,1.1728624817465063,1.2173477149934657,1.2318164972985624,1.1486385418066192,1.1751332348067534,1.2559744777801318,1.1811058195696964,1.3278154368694501,1.363006778636501,1.2767267166393574,1.2323183555697765,1.3047016762890624,1.3152455845421438,1.2433470029725588,1.1949932364135256,1.3083430601894412,1.3054198386546982,1.3675799086757991,1.3689359346893593,1.3225055099178522,1.34401923462232,1.279341329216641,1.3215849265724575,1.2867908970976252,1.3197724274406333,1.300330219072165,1.3574259020618558,1.259371874374875,1.300770154030806,1.3851710366383054,1.344932569311802,1.367262118387997,1.3884135823193675,1.2860529710507047,1.3312840656850324,1.2303176095411896,1.2916367121974597,1.3032290300418463,1.363562550746362,1.3255434885616268,1.3718371524421447,1.3260083385161128,1.3508165756800958,1.3136032041195822,1.327707051923902,1.3618602675727332,1.3795619330764797,1.3070470616922703,1.3507242136064375,1.2996784362679643,1.3222590049696212,1.2811583839828389,1.3493436845599878,1.3149925847579411,1.360484232551188,1.300659726727416,1.329044943259509,1.2863246168791262,1.3075474316528222,1.3266975967698103,1.3485848507201925,1.334851709003857,1.3880170235403646,1.2814886754673094,1.3201443593156121
Darkrai,Snarl,Dark Pulse,40,1.2521413965194264,1.3007357252148546,1.1889029670232876,1.2348159415674609,1.2387382924886174,1.2885052774097143,1.2541932204379462,1.3120216242579112,1.0847576590546,1.1280689079973687,1.3591328101622602,1.4363150223457755,1.322253162008924,1.4071593920891066,1.123227366679126,1.175910396360651,1.3713060870921443,1.4135201269645894,1.1184462700960707,1.15827524750058,1.3561325653056642,1.412719504596722,1.362173959205823,1.459287222622011,1.3694945764753377,1.4582597070833416,1.3591995303111688,1.4459420633830087,1.393588364588692,1.464207548052191,1.3214502641950614,1.3777852370448516,1.1880619054824757,1.2532285921511948,1.3307077541871355,1.3983576164489742,1.1840393012000867,1.228394160216348,1.347738688174044,1.3955632256150337,1.2378391657104013,1.29875186345541,1.0981980181726283,1.084603810844804,1.3406265568088989,1.4128538756735105,1.307368540335342,1.3785103463906012,1.3508763449306538,1.4297433604434293,1.3210590291846587,1.3942325279864785,1.3354861008066996,1.3790583798690605,1.3189486365311132,1.3879831755349756,1.2874681352680213,1.3425321077832155,1.217728663914341,1.2597439002297843,1.3046519762154598,1.3160432815444154,1.3319998898694467,1.386595492097323,1.3336680036403934,1.3874918680237889,1.1318854491826598,1.1264140462117391,1.1798572508492997,1.1891471785639471,1.1816809377986697,1.2437184263395034,1.142744860943168,1.1920283039992834,1.2214464024171188,1.2033702103618,1.3356389332642518,1.3888461925938718,1.2582630865177356,1.2648867643726522,1.2859397218975501,1.3326748297557256,1.222641666684475,1.2182854041162783,1.3082810837611427,1.330282715807088,1.353064895530649,1.4024214750242148,1.3075911640953717,1.3615007012622722,1.2916914064046232,1.3441713177374024,1.320415567282322,1.3754782321899737,1.3168975515463919,1.382788337628866,1.284646929385877,1.328865773154631,1.3702031602708804,1.3677606065867918,1.3563448603216135,1.4104217557914724,1.2915034806559205,1.3338989157088568,1.2558572508249,1.3200335490055115,1.2913778027606022,1.3697457997626634,1.341379048918709,1.3863838820340781,1.3162992651970609,1.366238223573584,1.3023887855814618,1.3490916893148333,1.3510451111852684,1.408184934623669,1.3175030480370642,1.3760058522311631,1.301329709486525,1.3407390435256656,1.3120486235252056,1.3790796261300373,1.31966016348022,1.37982134440063,1.308554489834619,1.3658439212320221,1.2970202811205171,1.3404472552090563,1.3240963621539776,1.3705885778623288,1.3433136055326507,1.4149155472802235,1.2947855592724482,1.3651667206215603
Darkrai,Feint Attack,Shadow Ball,40,1.302381990819522,1.337841944202142,1.2353901713542337,1.271912202128885,1.2757358859732766,1.318574335731593,1.2855837708158384,1.3144928208219349,1.122086739968048,1.1506055586880932,1.3815422928792747,1.4516221199046322,1.3551112154862952,1.4508068574495923,1.1606974567364061,1.1943020161457785,1.3669453677104433,1.399084860147156,1.1585773752120998,1.1794791196181595,1.3698231247536337,1.4071627481148992,1.4335507921714818,1.4757983649297486,1.3998153552921555,1.476092150283585,1.393643377928789,1.4703654662119678,1.4034279567881027,1.4870387691156526,1.3391995140820305,1.4019372782200057,1.2383627189572497,1.273669820033708,1.3495113699448,1.3909564160844656,1.210579194134029,1.2291898534010848,1.3868957853101196,1.407355649461116,1.3016660889814682,1.3270427341223503,1.219787711729926,1.1151893080060653,1.3695826639503716,1.4367564106429378,1.351807633624859,1.4065587172337317,1.3561050083183281,1.426301224183978,1.3510285826744306,1.4172329563214132,1.3624014244818339,1.383956845728183,1.3691363800077,1.4219322467533004,1.3355536778656099,1.366454068320273,1.2622038310084764,1.2839313126305052,1.3470241117467194,1.3218743300725495,1.3725425095837875,1.4050407402068834,1.3529832613621422,1.3972263344551619,1.2289645009610983,1.1451014208447903,1.2374851619210112,1.225107699407084,1.238042481811621,1.2528857594257738,1.1798983384835862,1.2104438174571184,1.3094262106320065,1.2238168492094927,1.3794885079803694,1.4124404530604608,1.3182667530542136,1.2828072460781155,1.3331468718135935,1.351157091867628,1.2654702348770268,1.2223093640946519,1.3602689776988153,1.3502494551239013,1.386647294866473,1.4049259720492597,1.3679748547385293,1.3842291124023243,1.3500534378339863,1.3946958001820844,1.3463555408970975,1.3827836411609498,1.3702480670103092,1.4331829896907218,1.316743348669734,1.3472994598919783,1.4167505932742954,1.3780285929270129,1.4320363059610777,1.4464730194380448,1.350250444524504,1.3927272304670701,1.286816346845103,1.330743423841914,1.352148522890513,1.4131222284679283,1.373542957866606,1.4277591402740661,1.3712021744638703,1.4012392601294543,1.3572307252181375,1.3855099413531684,1.4148742529502776,1.444832084458332,1.359951231406974,1.3975518166300902,1.3615261240904168,1.390632777378347,1.3343480259461669,1.386301649726748,1.3697044250025867,1.4187369945851487,1.3650454622578423,1.4071142694599423,1.3505679903253307,1.384508633849448,1.3637651900454246,1.390253135070078,1.404408830961564,1.4574078999867004,1.3293166912461183,1.3876239463808255
