Attacker,Fast Move,Charged Move,Level,Arceus (Ground),Arceus (Ground),Arceus (Rock),Arceus (Rock),Arceus (Water),Arceus (Water),Shadow Groudon,Shadow Groudon,Groudon,Groudon,Keldeo,Keldeo,Shadow Kyogre,Shadow Kyogre,Kyogre,Kyogre,Manaphy,Manaphy,Shadow Manaphy,Shadow Manaphy,Phione,Phione,Shadow Phione,Shadow Phione,Shadow Regirock,Shadow Regirock,Regirock,Regirock,Shadow Suicune,Shadow Suicune,Suicune,Suicune,Shadow Terrakion,Shadow Terrakion,Terrakion,Terrakion,Ting-Lu,Ting-Lu,Urshifu (Rapid Strike),Urshifu (Rapid Strike),Tapu Fini,Tapu Fini,Mega Sharpedo,Mega Sharpedo,Mega Blastoise,Mega Blastoise,Mega Gyarados,Mega Gyarados,Mega Slowbro,Mega Slowbro,Mega Swampert,Mega Swampert,Primal Kyogre,Primal Kyogre,Alomomola,Alomomola,Azumarill,Azumarill,Blastoise,Blastoise,Boldore,Boldore,Brionne,Brionne,Claydol,Claydol,Cloyster,Cloyster,Corsola,Corsola,Crawdaunt,Crawdaunt,Dewgong,Dewgong,Donphan,Donphan,Feraligatr,Feraligatr,Floatzel,Floatzel,Gigalith,Gigalith,Golduck,Golduck,Golem,Golem,Golurk,Golurk,Graveler,Graveler,Hippowdon,Hippowdon,Kabutops,Kabutops,Lanturn,Lanturn,Lapras,Lapras,Lumineon,Lumineon,Marowak,Marowak,Nosepass,Nosepass,Octillery,Octillery,Omastar,Omastar,Onix,Onix,Shadow Onix,Shadow Onix,Piloswine,Piloswine,Politoed,Politoed,Poliwrath,Poliwrath,Prinplup,Prinplup,Quagsire,Quagsire,Rhydon,Rhydon,Samurott (Hisuian),Samurott (Hisuian),Sandslash,Sandslash,Sandygast,Sandygast,Seadra,Seadra,Sealeo,Sealeo,Sharpedo,Sharpedo,Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Stunfisk,Stunfisk,Sudowoodo,Sudowoodo,Vaporeon,Vaporeon,Wailmer,Wailmer,Walrein,Walrein,Whiscash,Whiscash,Shadow Croconaw,Shadow Croconaw,Shadow Golett,Shadow Golett
Shadow Tangela,Vine Whip,Power Whip,50,1.302788813512737,1.343449770748223,1.3031653575276794,1.3460952261973547,1.3024386820042892,1.3397059855722364,1.3394171814967872,1.3270409463869133,1.39212693743268,1.3697791416233596,1.2689322730213912,1.3473319269012676,1.2792847563359533,1.2963552435493382,1.3519123920192029,1.3517782395037634,1.301734246075408,1.3886236059093364,1.295754420608563,1.3708164278596904,1.3207563302913425,1.4055245758814572,1.3497125302127455,1.4045381936966042,1.2587846603480757,1.2880425513195801,1.2742970254813546,1.3034435401705038,1.2603950388855283,1.3396855498933977,1.3240280045471966,1.3825796000914592,1.2861070767059655,1.32302472584012,1.2688389840160978,1.324442841413873,1.334388562195878,1.4081988464501098,1.3002437457797393,1.3750226453004826,1.2657298945946704,1.3223618005056736,1.3767193170517507,1.436417018601988,1.2443288527664895,1.3153610503282276,1.3460462338097834,1.4044803411996478,1.2879867920801253,1.3491660915433707,1.3637542631484474,1.3711093161012387,1.2252261938164803,1.2277322228836203,1.3284318649856848,1.3805690893565723,1.2808580965034513,1.3373300063730733,1.3098390594680973,1.3347302167071602,1.3290541317089988,1.3731410182737616,1.3194425311108051,1.3902397024383524,1.3536395770649794,1.4266090171478958,1.2787374720694116,1.3492662912098683,1.3273485641703429,1.3817950874542988,1.3513558515699333,1.4311370123691722,1.2513346573620245,1.3156897399923473,1.2530715811965811,1.317022792022792,1.2833274802458297,1.3219227392449517,1.2961420766554417,1.3605991588301871,1.2874897955783615,1.3571797477633574,1.3061906849203355,1.3622463022049154,1.3124337097055705,1.3613307734650861,1.3223890535721958,1.3969691111397518,1.2729753604442062,1.3411048364198506,1.3388897779200228,1.4028555680019914,1.2855358270755843,1.341062530703909,1.27202465679297,1.327325984918889,1.295932080857887,1.322652998804371,1.3510502011023386,1.414101991161428,1.2688091723964146,1.333210338745095,1.3456810992248436,1.4321396086386065,1.303061457619374,1.3643591501028103,1.3061450132544725,1.367781640890381,1.3262806766738147,1.3999404336430785,1.3259542039510037,1.397769756811642,1.2580954582225818,1.3196348087368543,1.2536845717588412,1.318697395513492,1.2565065998685356,1.3245660786299276,1.324187700048425,1.391545702575974,1.3471251617674247,1.4108153078202994,1.2962569280996128,1.3505580441879887,1.301757041326665,1.3784329209441082,1.304622550563621,1.3688400194714085,1.3392909341462398,1.4304088194763436,1.3042627998418874,1.3583227578172135,1.2935193541305885,1.3617405302568355,1.3491714764475888,1.4114503816793893,1.3575932939841964,1.4110414704016305,1.2914616863598207,1.3149129379056355,1.34899271729878,1.4024307197578738,1.3287909337412223,1.439159324996772,1.3039582839535435,1.3689594690684996,1.286900188479087,1.3686156571534507,1.3487468076931768,1.4049540081813456,1.3139558983878672,1.2948247740400647,1.3871364352403273,1.4573135589964268,1.325321888412017,1.386069091676634,1.3423392845020705,1.4175208743466159
Shadow Vileplume,Acid or Razor Leaf,Solar Beam,50,1.418209587346801,1.349273203153305,1.4068710276871184,1.346078048628137,1.4096845388964712,1.3384145057516086,1.5685461224481507,1.3385579746280072,1.5307743873270832,1.3320636769812009,1.274215965173577,1.3147893606349619,1.361633750201934,1.2859521686057125,1.3845785295287254,1.2885508813341147,1.3226864824922269,1.336283665494122,1.3152013488778478,1.3632857991749032,1.2751079795064255,1.3466483022548015,1.3291484193648742,1.3846441477014382,1.2727448827052688,1.301884695617143,1.2623942408519733,1.2978088365440155,1.2587005588322127,1.2904090697958448,1.310954814650217,1.3446031025276874,1.35865816011525,1.32109722753065,1.3157902729792323,1.322774213144007,1.3351983016138425,1.3868844759238732,1.2387494029875328,1.2743210527182596,1.2600200082456434,1.2940015161344187,1.3581819042822028,1.4030229844976259,1.2095704907783682,1.2634273210378244,1.3346004317391122,1.3571226474410027,1.3479345554398534,1.3399698090753236,1.4173397953688747,1.340656973613355,1.3014787057456856,1.2537269206260964,1.322090511828821,1.3265231804711437,1.2471024120461887,1.2499432904501118,1.2761915632592498,1.2973160271984607,1.3314906332605447,1.3400873462820364,1.2700555632088901,1.3515635762501723,1.342207646553791,1.3815774207770308,1.2458153118425694,1.3063936546929922,1.2685078700286652,1.346246931804528,1.3404257849666983,1.3947312083729781,1.2505876136508571,1.2823825228212742,1.2760327635327635,1.300747863247863,1.2956892010535557,1.3016154521510097,1.2859138988640015,1.3361744938309557,1.270904486613465,1.3186778401612715,1.282643044271603,1.2983516651545886,1.3185827638521543,1.3389901051246593,1.3242685913133136,1.3211431885552263,1.2830867274505475,1.290910811748746,1.2972564499208763,1.3255187496666134,1.274798231454839,1.3105902168573234,1.257261166727446,1.2857176467820297,1.2786557051894005,1.2886934277478612,1.29034212225036,1.318814241024877,1.2849364627956368,1.3095593793873068,1.2470197129587146,1.3188766269831687,1.2745259310029702,1.321887137308659,1.2991914105689433,1.3278716913772661,1.2786037645937576,1.3114367405289493,1.3218281105362486,1.3596159504007694,1.2867907084248238,1.3011672252398012,1.2171910558826715,1.255228840804826,1.2508216525431257,1.2850468119881326,1.2701879126460132,1.3143727780599288,1.3434461083379552,1.3773340728415604,1.2840179181535192,1.2955887935616126,1.3178248661928578,1.3497521277529174,1.321144613387548,1.3520411572125344,1.3001350203922553,1.369621803705405,1.2851956643851292,1.3138951879667964,1.264018634600844,1.315568672406644,1.3302178365295103,1.3595047477192328,1.3304654605579376,1.3496625843539116,1.2824711372683535,1.2793749943583403,1.3634919133642296,1.3788423342476117,1.2644391692573573,1.3219872667136798,1.2823607489926523,1.3142356008532827,1.266239584728044,1.3017313297560071,1.28774832192013,1.3143489954121184,1.2650512296005263,1.2579142298438333,1.36713797210589,1.397356591232182,1.3548723000070357,1.362295081967213,1.2695788925847986,1.2909057995610165
Victreebel,Magical Leaf,Leaf Blade,40,1.616832515023175,1.585750783953625,1.621259584302825,1.5871261926698628,1.6143497757847534,1.5827397153441216,1.6465531687569634,1.5500782528241603,1.6596984715311698,1.5312299667101636,1.4626121348796428,1.5487956627779202,1.45476340006481,1.49041756640886,1.4848303849059254,1.5169774799449973,1.4991391100584106,1.6028867365134771,1.5150470550674382,1.6250535426790542,1.4931445434818278,1.5923377880897853,1.5407333620503985,1.6116031899873164,1.4715335407288272,1.5399987497617216,1.4676394979585665,1.5241836125069101,1.4439941645261272,1.5283642689741854,1.490166526579523,1.5721416586961914,1.5245476729485785,1.5607926381089585,1.5143817153270815,1.5430426363946999,1.5141112593232757,1.6102654667743814,1.4667237602727317,1.5525885637115235,1.4667314890479237,1.5459487735713833,1.564159853973748,1.6493346592792537,1.4074623319787434,1.5107421069084088,1.5439284067569268,1.6178742088275977,1.5142675286606495,1.6068180765113143,1.5592846885657872,1.5529617662897148,1.4322659764816121,1.474347510272796,1.50666783866593,1.5650459591139685,1.4730440606198083,1.5263078302386122,1.5165750811225074,1.5573727721884327,1.4953568555338466,1.563303068612803,1.4890021582403454,1.5806125728980116,1.5329692853883221,1.6114845266732154,1.463092422480367,1.5403964510185681,1.5113544688374327,1.5949810329734462,1.5282944814462416,1.6142364414843007,1.4312993094400817,1.4981688318787239,1.4660879629629628,1.532914886039886,1.464503950834065,1.53414398595259,1.4705939888496096,1.5603141112523928,1.4649301101244523,1.5428502407410492,1.4971814187708334,1.574766307505683,1.4893465623028075,1.5655384450142986,1.5183335481376465,1.5853954547407312,1.4549326434678362,1.529277218664227,1.5243683433793853,1.5935705268398501,1.4550494771562918,1.519643483753246,1.4604914889362053,1.514051783970732,1.4492506464738213,1.4912737619678755,1.5119916579770594,1.5893937136898555,1.4769970121314662,1.5416411677886173,1.4886785314690945,1.576513486754727,1.4766620973269364,1.5395476353666897,1.48911001878272,1.5644140723867375,1.5053133190374077,1.5765785084584227,1.5060886787172514,1.5868094175391263,1.463087946376979,1.5295851149890212,1.406061481775819,1.4813874941299714,1.4443763435129422,1.5184494306169944,1.4971122160936374,1.5718402683454002,1.4988167868367535,1.5788315770012942,1.4627135373168325,1.5360564877382128,1.4923225410195666,1.588872071597789,1.4734320266491043,1.5633345741583866,1.526816163472112,1.6131596163750506,1.4950173715854953,1.546112717664926,1.4658040440010731,1.561830776360399,1.5170731707317073,1.598249860361199,1.5663103454905505,1.656153269374964,1.4859409837249398,1.5393336522751686,1.5593209117563605,1.630436016267852,1.5119039342080431,1.6057349450243839,1.4837828869400331,1.5395780990756103,1.4890671830101037,1.5697115137033564,1.5344543132867765,1.5975772368748162,1.4615800524461346,1.4808733813338621,1.530564413877896,1.6505744035040535,1.4959333004995425,1.5717441778653345,1.5667979091711357,1.6482248319869663
Victreebel,Razor Leaf,Leaf Blade,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victreebel,Razor Leaf,Solar Beam,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victreebel,Acid,Leaf Blade,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victreebel,Acid,Solar Beam,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victreebel,Razor Leaf,Leaf Tornado,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victreebel,Acid,Leaf Tornado,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Exeggutor,Bullet Seed or Confusion or Extrasensory,Seed Bomb or Solar Beam,50,1.2257895756031134,1.246348837499844,1.2267610912441245,1.2475115948592221,1.2233963735620978,1.2505767206083058,1.3202363529816816,1.2448313019421529,1.3361817891904029,1.2028532285934637,1.139589020640858,1.13253261148399,1.2310050442916913,1.172224755360934,1.2669874615309675,1.1907568916862172,1.1921907435812662,1.2434502806699947,1.1881634605443006,1.2385998120751383,1.188846855132984,1.257720332500618,1.2254499006868165,1.27276874386771,1.2324108066892379,1.248342083715029,1.178169923622869,1.2181892100259548,1.1422488116040146,1.199502426799327,1.1806705504619657,1.2234550964347017,1.0886143533354895,1.1017552112427602,1.067447511295038,1.0994836554159233,1.2046198357976214,1.2693820805230427,1.0614367002091603,1.1050289036380705,1.1625189701516578,1.176598627794911,1.2578017710849079,1.2984669826550777,1.1781131603626134,1.1699306033135355,1.2297569895628118,1.2782176090874795,1.2154310254428042,1.24362222812926,1.220310536707952,1.242007718542452,1.1951381113089479,1.1871567539974528,1.1620623838465016,1.2027600582651061,1.1377339944046578,1.185316007215615,1.1831493469434344,1.2027328908963426,1.2162165268359957,1.2440639007010688,1.1946549111447857,1.2635808421729349,1.2334264079141755,1.2686039586346654,1.1710724039253093,1.2114165871761031,1.1232255960452462,1.1880396161966391,1.2701474785918172,1.3094196003805898,1.121075742944081,1.1992966856768033,1.1555644586894587,1.1804665242165242,1.2184811237928006,1.2139157155399474,1.1370743499098748,1.1875445386840304,1.1636039518184695,1.2008146877030472,1.1885340319473185,1.2031213366089357,1.1924063209054416,1.211068297463851,1.2361880826566998,1.2439639987970958,1.1734706754582453,1.1903650187714927,1.2037481552603972,1.2626020163226117,1.1324443820618992,1.2002526493087236,1.09512157822297,1.135777053654405,1.1288776843724802,1.1497687523750382,1.2009732360097323,1.247509806842445,1.1426977213002627,1.17466431477015,1.1580497935331193,1.2361530350229006,1.1652044779529358,1.2174206077221843,1.1968189265875395,1.2269245627356165,1.129401953776507,1.1691684536573743,1.1313174078087216,1.1700381035757086,1.1627990292384145,1.1888940251935745,1.0992486363472167,1.1313260846006574,1.0315159267352414,1.078869761409867,1.1455584820532203,1.1896134267187923,1.213403586614901,1.2586060269920503,1.192787183964771,1.220696985802141,1.2550671229270862,1.2995086426252525,1.1479349807672117,1.236778054577213,1.2113695522055652,1.2436630893222533,1.1169617409033226,1.2039340919965882,1.1442596160881973,1.2460181955657454,1.2641593744181716,1.305157326382424,1.1969315363466826,1.2577817084190492,1.1310670409719903,1.1606203117806884,1.2179324694977773,1.2296604558781803,1.1842651542992222,1.2512489943484868,1.162901161412657,1.1982365489452476,1.171814651931653,1.206503043473783,1.1179288991344045,1.198431532081271,1.1448216200628993,1.1723243009434898,1.2722365236100972,1.3064317823798364,1.140357419264054,1.223084500105537,1.2584345937139365,1.3341705699997737
Sceptile,Bullet Seed or Fury Cutter,Frenzy Plant,50,1.3181930337443624,1.344527316567345,1.3189406124584224,1.3496806533722692,1.3153643985182297,1.3454724117761747,1.4069766379011792,1.3480366716803995,1.4260285518107654,1.313072524983648,1.317860028103116,1.363242349175476,1.3300201790785682,1.2950007312645715,1.3673431254022579,1.301819203932585,1.302671920534348,1.379803323233911,1.3275323556847272,1.4047735641756587,1.3240286466337432,1.3991001130058398,1.3428159475434944,1.3830976140905065,1.3111441763978164,1.3424580147605292,1.2651868029440274,1.306536057888957,1.24384164208773,1.3119266584410973,1.3112945662290152,1.3666000045085518,1.3245335606973805,1.372508158645224,1.29670260829948,1.334223015300505,1.302910177165724,1.3606290040768783,1.3062179877797724,1.3441879806979693,1.2970928935262833,1.3263989147669424,1.3479015183802796,1.3954590657247286,1.2721875586120663,1.30300969052829,1.2965979586704113,1.3357400343714634,1.2507261185640044,1.2861626554357077,1.3049003769520733,1.3522527373900557,1.3055589790925324,1.2724098174803176,1.3224672258777437,1.3555678336430759,1.3043304492476533,1.332253151430701,1.2975850767198789,1.3296753469108225,1.3209746006206182,1.3509596598092173,1.3131514901042385,1.3558685769389724,1.3173327558068482,1.3823586284777278,1.2979916110232723,1.3381267232029688,1.3190923290822019,1.3955440361145917,1.2788415794481447,1.3649857278782112,1.26481788531968,1.3171929377038427,1.2798076923076922,1.340286680911681,1.2988586479367867,1.3317383669885865,1.2901476937694747,1.345019352494865,1.3093897339353249,1.3625610182763275,1.3262622452828263,1.3684441227739323,1.3131721332384572,1.3760992441228201,1.3271577093268032,1.36909825149289,1.295832413162129,1.3289901252484464,1.3217403673476646,1.3606977116338614,1.2854235384939294,1.3472103305495122,1.301128142388274,1.3589822014657615,1.2668384417895506,1.2882207372118673,1.3347733253885494,1.3752321366502804,1.2966809460383741,1.350624572518809,1.308710246069885,1.3665692690347975,1.2844299748686316,1.3403586931688372,1.308409596504549,1.3781587606069083,1.3127352871098403,1.3901000714796283,1.312370386848167,1.371951175757228,1.3023344504796024,1.3498324280596325,1.2661561246974677,1.3008976628255609,1.2740499920055428,1.3292916910941748,1.3070263502899595,1.3816362927705008,1.3185801442041043,1.384303937881309,1.293508465568294,1.327871839647711,1.320062297095727,1.3778406598227604,1.3011005163741185,1.3451402609550536,1.3510391002352418,1.41991341991342,1.289439740362411,1.34225144069736,1.2818727286031366,1.3484597185297202,1.3231614224539192,1.3855706572332898,1.2952723357622133,1.3611308711283718,1.2324093046767104,1.2636234801368442,1.3172231154828336,1.3399129859075,1.3002353969467924,1.3891598216148031,1.3081867741170894,1.3461294145532117,1.3140288177314532,1.3606645175244352,1.3166768368476958,1.3722738264741112,1.2413243099548532,1.2839210244117834,1.3875590732700656,1.4342413647366197,1.295314149018504,1.3843312460423556,1.3655669449912882,1.4398773561423754
Mega Abomasnow,Leafage,Energy Ball,50,1.4096704271454092,1.418884224729208,1.402676577603573,1.4258584880615894,1.4074478455839345,1.4232528758042504,1.5404472141283674,1.4595192707100848,1.563873856577102,1.4424993735783482,1.4443527668551692,1.4719160275824044,1.332867809351201,1.4034697309041966,1.3972623304527807,1.4088154173181313,1.4240835993691023,1.4745825180624286,1.4164944400827597,1.4465249239040652,1.4262631117972089,1.4887560344887352,1.411457211572977,1.4627081987220905,1.4550728418147594,1.472248183102798,1.4098459814622466,1.4179100777653555,1.3648882960666326,1.4074330165880171,1.4006282988912184,1.4498954982110712,1.4544203686825627,1.4404633522476702,1.4593226773985346,1.4464748092182695,1.4594435155090462,1.5052379431491536,1.4572847872988686,1.4542770796620497,1.405706339835767,1.4481374155671245,1.5144627120760095,1.5360911286468895,1.3654667083463583,1.367192247577368,1.4939954730267846,1.5312591692165822,1.4251555271584193,1.4628746735209983,1.3940405672231198,1.4347110034105188,1.328500464581252,1.3285668957668475,1.430533929378673,1.4561881561103018,1.3906369832679824,1.4355293431413851,1.4031747843527322,1.4231741321114681,1.4237099184001838,1.4520055166072865,1.4478348716535796,1.5005969600955136,1.4735201528382589,1.515318632190398,1.369591919403102,1.41864521945929,1.436293104927994,1.5147702500901148,1.4511893434823977,1.492221693625119,1.3473206639578739,1.395286336388317,1.4058671652421653,1.4470441595441594,1.3943195785776996,1.4310008779631256,1.4183212933335196,1.4810177875277712,1.4381903603618613,1.4660546790397015,1.4067013934902495,1.442298086626775,1.4336157243934857,1.4432957856155098,1.4203720410705847,1.4488765734415947,1.4139350727198159,1.4443164968293531,1.4229476716274605,1.4654878113831546,1.419987367534564,1.44358200575479,1.4024962650134696,1.4388815038761513,1.3625258357817467,1.385752551138628,1.4387904066736183,1.4844232583544366,1.4093019907124085,1.453418049605817,1.4027432324744633,1.466204631619618,1.39379712131597,1.4416495316426776,1.444524370912094,1.4783066245720604,1.4386823921848941,1.48269001667858,1.4466011753984371,1.4957555056437783,1.399248815439732,1.4281867560383683,1.3495737456200556,1.3820846729039482,1.3873403329247278,1.4401392812094727,1.4215101515348365,1.4778367014303093,1.4497873913847292,1.4848770567572565,1.4221547338850504,1.4522056032191937,1.4285886636834255,1.4843270158813724,1.4125170613444817,1.4510399068426731,1.418646733759274,1.5001600757227769,1.402635904050596,1.4498720535918614,1.383972779823898,1.4465108905095245,1.473319679761683,1.4999813814932041,1.4414088785495933,1.4823697921673429,1.3820802830759233,1.3814484171759205,1.4931334531353446,1.522793909013525,1.428015216376476,1.4939859556420774,1.4275041479023465,1.4622611993363357,1.4092880022246712,1.4545641807339353,1.4477139693086536,1.543810879833661,1.3328437159257824,1.3661947716069966,1.4429246551657893,1.5058016674991355,1.4244494476887355,1.4832899458242452,1.4582286787500283,1.5284094766139433
Rillaboom,Razor Leaf,Grass Knot,30,1.4172194945216945,1.4621562785003062,1.4163108827708981,1.4668223058544279,1.4144979528173134,1.4620705790602457,1.5689604917182005,1.5027243763894829,1.5363877761543243,1.4346747976739418,1.3935393462771026,1.463063928846279,1.4676078471857783,1.4368498078160232,1.452514002168799,1.4255589288879873,1.419715012005485,1.4987235703174544,1.4151719217078211,1.504307842284003,1.4602919664171603,1.5446303738436544,1.4831990212266972,1.529242048962596,1.4559989442432315,1.4968570398833727,1.3812349247508013,1.4343716921215788,1.3812128130388412,1.4569999240272846,1.436183060082893,1.505313650284522,1.4132537559168554,1.4698050745303268,1.3917308933520636,1.4457002923421542,1.4545982302215041,1.5233227497322788,1.4077409871704079,1.4764982954264727,1.4531217444116555,1.4914048773423612,1.495128870750408,1.554124854167474,1.3799362300718974,1.4268884026258206,1.4655970993838288,1.5193653854214697,1.4345493431401,1.5087268355374983,1.4217330820319514,1.47652127086699,1.4265922287750177,1.3773125263867292,1.4740318448942689,1.516387061128133,1.4090324810698123,1.46710306015533,1.4177279175567044,1.470388246612422,1.4298931157338235,1.493552465233881,1.4687973550075768,1.557204849152776,1.4574937928794078,1.5305483149891326,1.4115825373387867,1.465470605914098,1.4786213288933898,1.552858785767006,1.4673525214081826,1.5507968601332065,1.376828890548986,1.4447734271085764,1.426273148148148,1.4884170227920226,1.4442493415276558,1.4769446883230903,1.4308130842427376,1.5010549554962482,1.4264032121020276,1.491344984422638,1.429250043323581,1.505458771241297,1.4275203737765665,1.4812239034410537,1.4470185161318039,1.5081625639042833,1.404060321166041,1.476180711108307,1.4453779271350085,1.507725680553333,1.3999438557091726,1.4608744473296373,1.4341642452974461,1.4944416342183584,1.3996737508457453,1.4431149379477815,1.4540741844182927,1.5129351010477183,1.4359948162280858,1.502168904568199,1.4791641512319593,1.5621292249241345,1.4044094128398448,1.4807288096870004,1.428459150914492,1.5131412433894151,1.4598284488920659,1.5186919228020015,1.43921008632505,1.517412114210266,1.4224777533803306,1.4714549867098117,1.3826807065708195,1.4382202073474695,1.411314821723605,1.4865071328323474,1.4489352404124394,1.516092456328912,1.4651136993899057,1.538676280273618,1.4074861438007744,1.4544529648470124,1.4350816004211635,1.5126020005264544,1.4398629365556608,1.5166127385008925,1.4840272267925,1.560626940048162,1.406370274824724,1.4841471279672125,1.4196077953120807,1.5089758286787482,1.4557251908396946,1.5143362502327313,1.4801011285640129,1.5454694018802992,1.3994385420145692,1.4392370670590253,1.5125319209306725,1.5708219048519814,1.44023201994418,1.5315998053257318,1.4320549893339654,1.494316188670301,1.4179395013028744,1.4853799964982026,1.5046443826700113,1.5484891631071032,1.377341828045165,1.415351758567554,1.5319860145233795,1.583855227263995,1.4167663406740307,1.5188278336733976,1.5117326273391714,1.6034892403774355
Rillaboom,Razor Leaf,Frenzy Plant,30,1.3498838124508077,1.3850570943118075,1.3464200384152911,1.3907990692880678,1.3462928446090856,1.3836131799571068,1.5244015766344483,1.4125858572111933,1.4802652773664908,1.3619106348498704,1.3330946738085847,1.3880240139979554,1.3940187337556504,1.3536242523656168,1.3900500356941514,1.3504031762205084,1.3518953128923916,1.4218342646843616,1.344408099175244,1.4284561870340935,1.384319226476182,1.462801666662815,1.400594084284586,1.4476287481752697,1.3810757142757917,1.4150945434816666,1.311176693695726,1.358411028451163,1.3075356278375567,1.373215482662353,1.3657691428276992,1.4241403963016994,1.3486302296180872,1.3847258401199543,1.3219465431489428,1.3690629864459547,1.3813703571495668,1.4437033836210944,1.3355580625504373,1.3958151484708246,1.3876959633290529,1.413626886117026,1.4163211888741083,1.4662249716944986,1.3218955923726163,1.347643638637074,1.3898986670578866,1.436522823489961,1.366646588157256,1.4292183769573497,1.3489903069466884,1.3949290971100343,1.37466314581383,1.301743556393521,1.394846551810739,1.424883218644834,1.3419639867353663,1.3929377707205894,1.3509058000554406,1.39415754887733,1.3583955867141706,1.4241466498103665,1.3980001836800293,1.4698075951692153,1.381221623210377,1.4517082150564247,1.3476525238798365,1.3886435207568373,1.3883176848212293,1.4742271580356683,1.397395337773549,1.4612987630827783,1.3084926115554907,1.3696408724012898,1.347622863247863,1.4023771367521367,1.3813784021071114,1.398665496049166,1.3587128145653724,1.4340408288736428,1.357246388884261,1.4052863069156822,1.3583522767816185,1.4257229941181866,1.363089564061598,1.4090463595719829,1.3779159685526485,1.4274176225458608,1.3406000567877088,1.3940120516137176,1.3728596575452072,1.430264397859213,1.3383956768896064,1.394610148080567,1.364369993059395,1.4225416730386908,1.3230330049215426,1.3716737879195129,1.380565072744426,1.4348478077362332,1.3641869757730658,1.4203985024658914,1.3941464828185748,1.4784397060362384,1.3353438428147133,1.4112748457847841,1.3585501338768333,1.4233305359069655,1.39297116988325,1.4512389802239696,1.3718363627230783,1.4430204438958933,1.3556107708309257,1.392430370969606,1.3192753675540945,1.3689629014196438,1.3467373731990264,1.4054877507150598,1.3712662548572643,1.4413762150542715,1.377426511369939,1.4359585875392864,1.3369220256624403,1.3803052160048592,1.369932877072914,1.4363648328507503,1.3682291517529042,1.4342505893919004,1.4097381717960498,1.4864492420762518,1.341221628144049,1.4103751014209334,1.3515695504768408,1.4255957462377131,1.382889592254701,1.4444982312418544,1.4058504604618076,1.4639993847691923,1.328759827771409,1.3635485588944154,1.440329140262934,1.484800907973139,1.365302291395596,1.4674168909724774,1.3740507229201233,1.4180801137710357,1.3480374486317241,1.4122645298837198,1.4126607453612674,1.4902027256085157,1.317929909616026,1.347982806318768,1.4469397164483035,1.4814423483305796,1.3495250826707943,1.445964961654823,1.4400696942954767,1.5175253999502183
