Attacker,Fast Move,Charged Move,Level,"Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Arceus (Water), Tier 5","Arceus (Water), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Manaphy, Tier 5","Manaphy, Tier 5","Phione, Tier 5","Phione, Tier 5","Suicune (Apex), Tier 5","Suicune (Apex), Tier 5","Suicune, Tier 5","Suicune, Tier 5","Urshifu (Rapid Strike), Tier 5","Urshifu (Rapid Strike), Tier 5","Groudon, Tier 5","Groudon, Tier 5","Kyogre, Tier 5","Kyogre, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Tapu Fini, Tier 5","Tapu Fini, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Mega Blastoise, Mega Tier","Mega Blastoise, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Swampert, Mega Tier","Mega Swampert, Mega Tier","Alomomola, Tier 3","Alomomola, Tier 3","Azumarill, Tier 3","Azumarill, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Brionne, Tier 3","Brionne, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Cloyster, Tier 3","Cloyster, Tier 3","Corsola, Tier 3","Corsola, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Dewgong, Tier 3","Dewgong, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Feraligatr, Tier 3","Feraligatr, Tier 3","Floatzel, Tier 3","Floatzel, Tier 3","Golem, Tier 3","Golem, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Kabutops, Tier 3","Kabutops, Tier 3","Lapras, Tier 3","Lapras, Tier 3","Lumineon, Tier 3","Lumineon, Tier 3","Marowak, Tier 3","Marowak, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Octillery, Tier 3","Octillery, Tier 3","Omastar, Tier 3","Omastar, Tier 3","Onix, Tier 3","Onix, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Politoed, Tier 3","Politoed, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Quagsire, Tier 3","Quagsire, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Vaporeon, Tier 3","Vaporeon, Tier 3","Walrein, Tier 3","Walrein, Tier 3","Whiscash, Tier 3","Whiscash, Tier 3"
Cacturne,Sucker Punch or Poison Jab,Grass Knot,30,,3.469305,,3.4661846,,3.4654093,,3.4313617,,3.1682727,,2.4736695,,2.9100535,,3.453656,,3.3239985,,3.427042,,3.5094378,,4.4010344,,3.6192486,,3.3907232,,2.203391,,2.4846482,,1.5431246,,2.0561988,,1.3606976,1.4508506238692052,0.79268014,1.3386798634243593,0.8619215,1.4207141385966466,0.8818212,1.4259688802038792,0.8745681,1.2446119217867124,1.1832614,1.547159056716777,1.6038525,1.4677008129715612,0.6221842,1.5306455771672494,0.92141235,1.4386959366927714,1.0573233,1.553701653409552,1.137633,1.4178426363887024,1.1340108,1.385387139069974,0.7028781,1.6108073718582963,0.8219291,1.4304132755135175,0.8594586,1.5725243274392957,0.6707012700000001,1.4247886079395669,1.1204962,1.606963995351044,0.7700574,1.4296806713813268,1.0452563,1.4705158750100995,1.0375975,1.418333465860813,1.0685458,1.35583867723693,1.2431095,1.4640913975381784,0.8610974,1.580885270228296,0.820729,1.4541432524263234,0.9044595,1.574680923606113,0.8808882,1.4512346590614358,1.0460128,1.7159435539150325,1.2127652,1.5600726884034901,0.5834037700000001,1.625657288130219,0.7286202,1.5396407800638519,0.6108974,1.1802438091934904,0.9507136,1.297406397703023,0.93257874,1.273800810359009,0.9911458,1.3501414302061987,1.0119677000000002,1.4605908787871975,1.0525246,1.4685728770427176,0.9705265,1.4418514987931588,1.0724933,1.5944983758989686,0.58649534
Mega Venusaur,Vine Whip,Frenzy Plant,35,1.0,2.4426227,1.0024510331629437,2.4433959,1.0022164693404556,2.4414277,1.0,1.9702338,1.0,2.168741,1.0,1.723429,1.0,1.9917634,1.0,2.4100962,1.0083481052470888,1.8762946000000005,1.0,2.3765545,1.0,2.3712296,1.0065184336723887,3.093263,1.0,2.5003252,1.0,2.0417047,1.004634519278469,1.4635707,1.0,1.5158108,1.0048646549882365,0.9565332500000002,1.0613143439113044,1.6613411,1.0,0.83785856,1.001751330807208,0.57470095,1.0,0.6345316,1.0037917216384167,0.6145052,1.000214705680221,0.6256778,1.0307495889364031,0.9443994,1.0244523212104044,1.0698617,1.0207411103070672,0.42184266,1.0,0.60951155,1.0018268081237647,0.7502367,1.0,0.7706781,1.0,0.7758667,1.0273736917323395,0.5045898,1.0,0.5208856,0.9999999999999999,0.6550430000000002,1.0,0.43731236,0.9999999999999999,0.7898466000000002,1.0,0.48264718,0.9999999999999999,0.7436521000000001,1.0,0.71542025,1.0,0.7718622,0.9999999999999999,0.8715100000000002,1.0,0.6006704,1.0101418711770815,0.534206,1.0,0.5851272,1.0,0.5955813,1.0165583379413943,0.7604406,1.0393398690626918,0.7654669,1.0025983285074722,0.38838422,0.9999999999999999,0.4492851000000001,1.0,0.38979185,1.022722295711127,0.7606452,1.0144083720523231,0.7553988,1.0,0.7660143,1.0,0.7235579,1.0164570455332143,0.7475355,1.0280727858988388,0.6887545,1.0039456655865329,0.7441805,1.0030945173922141,0.38966647
Celebi,Magical Leaf,Leaf Storm,40,1.1977688229970989,2.8656201,1.198652915940003,2.8751853,1.1964829905174206,2.8696144,1.2123041316573278,2.381743,1.1978952809206824,2.512523,1.2018273836800577,1.9554305,1.1827126790913323,2.319424,1.1980742725926,2.815991,1.2138174549895544,2.1574373,1.227728126689006,2.7168627,1.229463344734721,2.7545762,1.2185870853837135,3.5119452,1.234833274399016,2.9970558,1.189547046736803,2.343884,1.2234660898932388,1.7638016,1.222665234560353,1.8106483,1.2460536178530357,1.1279129,1.1986902734106406,1.8594457,1.214253197261081,0.9907228400000002,1.1997276149860099,0.65157056,1.2005859352041213,0.7376858,1.1872443866094373,0.70302993,1.1884315697348473,0.70959973,1.2036788663434341,1.0728793,1.2309388219041684,1.2361610000000003,1.2028741286526674,0.47284865,1.1994816102424093,0.7119791,1.2042402154241405,0.853678,1.1924814412900548,0.8995776,1.2111546571948721,0.9115413,1.213143466441572,0.5774104600000001,1.1845319367594578,0.6038012,1.1885304484903498,0.76467055,1.1874105462315148,0.4948241700000001,1.179228507076475,0.9145257,1.1716102431314661,0.55653834,1.206893823042684,0.8396652,1.2044465736955452,0.8272944,1.1950481267793351,0.8925648,1.1779614222136219,1.0082535000000001,1.2179070496189366,0.69661885,1.1970707380949888,0.6089586,1.1825761023439716,0.6790223,1.2163462152287816,0.7015608,1.2067038484080304,0.85196096,1.257697056206207,0.8930617,1.1984341763173258,0.4474639,1.1988813593349301,0.53021747,1.1990886433754269,0.44983262,1.1812551126901045,0.8630513000000002,1.18183025252926,0.8524957,1.1888938786357466,0.8920817400000002,1.1731283767551122,0.8311242,1.2133785689676029,0.8388092,1.2083132818734046,0.7778168,1.2056556258821685,0.8465031,1.1726364111299432,0.43374142
Tangrowth,Vine Whip,Solar Beam or Power Whip,30,1.1945806560950565,3.0583048,1.1898060768987204,3.060135,1.1900893173823308,3.0579042,1.2276384868259653,2.6110249,1.1843125021465923,2.6673315,1.2391469144798413,2.1962452,1.207788296946572,2.5611427,1.2028950214544427,3.0015638,1.228946534820092,2.3765974,1.2516172655758415,2.9642859,1.2279525911359184,3.0128748,1.2163138828526507,3.930404,1.2331803734612126,3.3293002,1.1948774391581616,2.600905,1.1660915617044976,1.8334903,1.203706379095646,1.9037443,1.219672130278389,1.227546,1.2178694863871258,2.0674355,1.1977283072731089,1.0985696,1.2217334040472265,0.716937,1.1884072729359398,0.81372243,1.2147879994089006,0.78373575,1.2218394022929098,0.7971136,1.1940377645090667,1.1871667,1.191158528722325,1.3349435,1.2201971941247018,0.5286306,1.1686349819875437,0.76007766,1.1806405182664315,0.9217025,1.2469747604427588,0.9942688,1.195283173542001,0.9954648,1.176889757946973,0.6283022,1.196455414446268,0.65838057,1.1851064550892914,0.81671876,1.1710229826277097,0.5484550000000001,1.2016094277873974,1.0114425,1.1988552949355378,0.61968535,1.1883089457505798,0.9121527,1.2006479916105512,0.9015035,1.2501826875771533,0.99545145,1.2469470036447843,1.15477,1.197490241650746,0.7556096,1.1914091515272318,0.67058784,1.1990909071634155,0.7479042,1.1982569201578293,0.74549574,1.1773233456452536,0.9253173,1.2707960729112076,0.9907837,1.2494193969556224,0.4928134000000001,1.1844046919492583,0.56909776,1.20724472013218,0.47912076,1.1666991525833648,0.94188493,1.1671346691392204,0.92972594,1.2105944226718832,0.98382956,1.2052035469597036,0.9212140000000002,1.1875762071854792,0.9161976,1.2310551082654488,0.8756897,1.1887942475232538,0.9149156,1.223820280402514,0.4807065
Tangrowth,Vine Whip,Solar Beam or Power Whip,40,1.1881937888747118,2.856298,1.1890237847260963,2.8584151,1.1900477119978918,2.857666,1.2002892050734233,2.3554182,1.1976641537097812,2.5177474,1.2307353955892213,2.0092132,1.1951735297158266,2.3271399,1.2043835768939617,2.8346932,1.2716353006563914,2.2413769,1.178194611050358,2.649602,1.1820417288978589,2.6766937,1.2218333882689347,3.476195,1.2108191284910221,2.9519835,1.1809071607017358,2.3422914,1.2347399587177803,1.7330769,1.1942548251249534,1.7733755,1.2219385413143646,1.1114354,1.2042815238208329,1.842664,1.2039996925663126,0.9927012000000002,1.2031402181246242,0.66051507,1.1975235556759798,0.7420359,1.2032250595561071,0.7201279,1.2057023760081913,0.73339003,1.244605721631434,1.1253933,1.2163445053296538,1.1975868000000003,1.2566698714690137,0.49335986,1.2043141926699703,0.7246184,1.2356434039575694,0.8788464,1.1825808942725486,0.8977839,1.196323426675929,0.9019564,1.1987121714564835,0.5827592600000001,1.1937647201524824,0.60726005,1.1723503552432213,0.75463676,1.1914641859656694,0.5114368000000001,1.179003396713443,0.9160624,1.200068298464956,0.5711951,1.2354347416183786,0.86149436,1.1880025864336552,0.82531756,1.203453648814481,0.90313643,1.2134835305839373,1.0466291000000003,1.2636603509503246,0.7213342,1.2116977825792756,0.617295,1.2313406880715363,0.7079177,1.182547284577097,0.6851959,1.2528748234607654,0.8826514,1.2514451949112468,0.9004988,1.2028202212000079,0.44761986,1.1843843315434122,0.5286587,1.1716899001479761,0.44815958,1.2251115223020792,0.8930771400000003,1.2067195493362866,0.8818368,1.187705399840435,0.8994460000000002,1.1762015681722695,0.8428392,1.2248485021176259,0.8672404,1.2323935341123,0.80388916,1.2278174643286455,0.8679715,1.206929951223385,0.44470572
Cacturne,Sucker Punch or Poison Jab,Grass Knot,40,1.5040519334222147,3.2015693,1.5162607709381777,3.2027063,1.5184328931088054,3.2058282,1.7629189566780588,3.0955715,1.3301030964157226,2.7761405,1.4019423912966478,2.2140994,1.4113631422100041,2.6746628,1.3821660181667899,3.1941984,2.1334882311969343,2.9520295,1.5897953440412054,3.13984,1.5191228047956389,3.2251034,1.5674753208642198,4.053096,1.3856310611437268,3.1764767,1.7087068441462294,3.0288982,1.7313789631811225,2.012615,1.478386147926241,2.1707087,1.5388183440717613,1.3654524,1.265369870993054,1.8823123,1.648740507245877,1.2463558000000001,1.3883060503059508,0.7304135,1.3387559781906877,0.7874059,1.3729566726658338,0.7793886,1.3986706426971807,0.7924485,1.2395485645972304,1.0719413,1.4590686747246153,1.3735759000000003,1.5100025323542277,0.5846067,1.490288028665326,0.85039306,1.4884622536286143,0.9754703,1.4380719025272943,1.0455332,1.3986476049040721,1.0309902,1.4164794518034227,0.6542516400000001,1.5184631111487872,0.73217964,1.261738215869851,0.7755956,1.5016102397949833,0.6035855400000001,1.4034025139989235,1.0294098,1.5306250538251682,0.69525796,1.4680978599872478,0.9632708,1.3789886377332774,0.90752494,1.365434905163747,0.99432504,1.3692609996848757,1.1659318000000003,1.4420563601876115,0.7818527,1.5357745060193395,0.7333611,1.4556276009609892,0.8311242,1.4265449274288582,0.78442657,1.471402529250781,0.97583246,1.5884589204733528,1.1162364,1.4654699854752913,0.5295224,1.5159434914275631,0.64974046,1.484700003819809,0.5386097,1.1901440022107932,0.8619163000000002,1.3100853702126285,0.8519547,1.2339366125374707,0.8896715600000002,1.2991562775999017,0.91127485,1.461754082306073,0.96491456,1.3882321426548208,0.86981547,1.4573869652862763,0.9791014,1.4248798873197106,0.53185374
Meganium,Vine Whip,Frenzy Plant,45,1.4367148931143914,,1.4438193088459501,,1.436873858565055,,1.3788512189632338,,1.4075856168164682,,1.3823345886629874,,1.3649989885359566,,1.4465117205462634,,1.4618767710730844,,1.3770462633369953,,1.3680329365656874,,1.4236372905013641,,1.4040693399843922,,1.39035087389542,,1.4868493672368686,,1.4065326394476676,,1.381953051850569,,1.3922997243054367,,1.3898426008045295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Tangrowth,Vine Whip,Power Whip,30,1.0419039686977838,2.657729,1.0386876121413806,2.6597848,1.0402842137229478,2.657571,1.0121798368530475,2.1404936,1.0127785487081384,2.3251026,1.0455544999806692,1.8144815,1.0,2.120223,1.0327833383216654,2.569194,1.076806525534296,2.0540254,1.078692950629668,2.5586145,1.0830104388376818,2.609008,1.040164150803035,3.3465664,1.0,2.6876242,1.0,2.148627,1.01474416943544,1.6083596,1.0200043557737997,1.6344795,1.0500994893085738,1.0283442,1.0278002113193951,1.7584598,1.054190338291876,0.90238214,1.0301898910174738,0.5985989,1.0071866613282685,0.68138975,1.034310180108787,0.65314794,1.0122848015984511,0.6595595,1.0156158147664804,1.0033532,1.0152025865280458,1.1323879,1.0187970580700074,0.43762723,1.0,0.63564473,1.0184973225634506,0.7895502,1.0437758304345663,0.8117185,1.0044982821827133,0.81861323,1.0080555117664034,0.53271794,1.0151804564379494,0.54306585,1.0,0.68370956,1.0115765378036212,0.46889043000000014,1.0,0.8269024,1.037836364777977,0.52348256,1.0185813154215388,0.7758587,1.0024633037979358,0.7487376,1.0239478191991573,0.81453973,1.0,0.9303472,1.0,0.6357479,1.0179561226269898,0.5628614,1.009004520054923,0.62713367,1.0,0.6253727,1.0164857195486405,0.80060995,1.0620067217700653,0.814814,1.0230660727938916,0.40666854000000013,1.0038493530012982,0.47349688,1.035669491400581,0.40585887,1.0063704558468534,0.80506533,1.0150451799881512,0.7967349,1.0167186100070618,0.81297755,0.9999999999999999,0.7597576400000002,1.0323988051200934,0.788465,1.0145243588764585,0.7275873,1.04074476305287,0.786558,1.0404737746409072,0.40140152
Decidueye,Razor Leaf,Energy Ball,30,1.568627616825058,3.8583555,1.565485366519939,3.8762903,1.5692549079000502,3.8622236,1.4817674285257993,3.0261881,1.4629183248740105,3.2572284,1.4990572722666047,2.5683863,1.4942372646335982,3.0848353,1.5452828258148086,3.7122533,1.4796514742552314,2.7914257,1.6024754771134309,3.5702016,1.5892339672694977,3.6583588,1.4238406943702013,4.559857,1.4804001942450593,3.8432028,1.509753627369661,3.1364048,1.5083345100500127,2.300374,1.5872342987528765,2.4231148,1.5770997458252773,1.5182751,1.539210183931744,2.5346267,1.4591580906444706,1.3029131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Tangrowth,Vine Whip,Solar Beam or Power Whip,40,1.0,2.3745856,1.0,2.3699107,1.0,2.3662379,1.0495122848474436,2.0299008,1.0,2.0852227,1.0382400325161678,1.6730362,1.033686229905767,1.9963886,1.0024428829210514,2.3320656,1.0653495855705188,1.8744851,1.0962843310548978,2.2978802,1.0758715457730585,2.3374648,1.0436567813186421,2.9523,1.0503418608364326,2.5268366,1.020234974288374,2.0315902,1.0,1.4335321,1.0315472503290621,1.5261588,1.0406588192359547,0.9424921,1.037205132998547,1.5828472,0.9999999999999999,0.8277742000000002,1.0189105716706892,0.55436295,1.0,0.6270984,1.0237999413263659,0.60338366,1.0189021148664572,0.6128158,1.0123598202690072,0.90535146,1.0375098292796312,1.0120758000000003,1.0281434214427163,0.40605003,1.0216227454612465,0.60685474,1.0295751412714829,0.7266265,1.0,0.74596995,1.0,0.75285584,1.0161344259516063,0.4952644400000001,1.004525718838283,0.50021464,1.0,0.6334939,1.0033937897154956,0.4210717000000001,1.0070769493900131,0.78224635,1.010411254170136,0.47140056,1.0296371227419123,0.7173149,1.0374341547205825,0.7098086,1.0,0.7442804,1.0319400108406689,0.8923919000000002,1.0234134539883384,0.58992475,1.0,0.5129662,1.0087371122075053,0.57977206,1.0,0.5751875,1.0310924682641784,0.7338086,1.0512716084608325,0.745319,1.00482194226282,0.38191143,1.0104894015190404,0.44269866,1.00787254348908,0.37495196,1.0158042851033242,0.7349347000000002,1.0203111866087373,0.72728777,0.9999999999999999,0.7424112600000001,1.0252591445968273,0.71908396,1.0224599800761869,0.7190372,1.0194081838443447,0.6687777,1.027840804034028,0.7205287,1.0404130665470113,0.38029325
Shadow Venusaur,Vine Whip or Razor Leaf,Frenzy Plant,50,1.0381820597201483,2.21886,1.0372208303934782,2.2214231,1.0329879030649871,2.2179613,1.026093867907879,1.8151033,1.0504753101953992,1.9664716,1.0272225607903915,1.5644822000000005,1.0381989214385425,1.7991315,1.0389344987686449,2.16717,1.0445808697324148,1.7055103,1.0867070794340519,2.155786,1.1322019924025681,2.1908133,1.0249839215831251,2.7586968,1.0519000956591045,2.3559384,1.0428591549853465,1.852509,1.048845706041856,1.33253,1.0477194807217682,1.3761132,1.0259436421606292,0.8576300000000002,1.0660423868937616,1.501377,1.0320548769734932,0.7772122,1.0241407892399967,0.514137,1.0051954454899843,0.57972795,1.002903887989656,0.5532405,1.0062974491323975,0.57633173,1.0245822035783538,0.8529593000000002,1.0379616822336035,0.9492218,1.0231710322011134,0.3859908300000001,1.002277700786021,0.5555136,1.0301709768596123,0.6833101,1.0193185881471682,0.69329625,1.0206351302693013,0.7008497000000001,1.0162056373688082,0.45257935,1.0537521155626624,0.468948,1.028378910082033,0.59582686,1.0148562487048836,0.39448833,1.0260074553034184,0.7088632,1.0285803174527202,0.44271252,1.056619077764326,0.6726020000000001,1.000521701206875,0.6458539,1.0086617798679993,0.696197,1.0050236115835929,0.8007629,1.002137587415059,0.5483387,1.0119891785878292,0.48013142,1.0167967284121748,0.5345571,1.0378033632511918,0.5420647,1.0229214589215336,0.6873643,1.0573118958219245,0.6981228,1.0,0.34344783,1.0410061689512529,0.4168793600000001,1.028301144925411,0.3470787,1.0479048695736148,0.69134474,1.0504668308717355,0.6887412,1.0197695060091474,0.69277734,1.0,0.6577254,1.0226389098270456,0.6754024,1.0282031329202763,0.6191728,1.0306657928726164,0.6776741000000001,1.0408212984040501,0.3453338
Virizion,Quick Attack or Zen Headbutt,Sacred Sword or Leaf Blade,35,1.4604325193435022,3.68778,1.40005906875467,3.54838,1.4628164378007171,3.6806893,1.4631554115091203,2.9756718,1.4462640565999565,3.2258282,1.4547393473100227,2.5352638,1.472841232212105,3.0067034,1.4764788745944146,3.614463,1.4648103295046986,2.7563434000000004,1.442249567229334,3.5207665,1.45936597600722,3.5495071,1.4530457637038465,4.5615726,1.5117857905423642,3.839566,1.425207764889383,2.9747105,1.4535481538464707,2.1839237,1.442247711889146,2.0691893,1.4421756523541294,1.2881966000000002,1.48512288306243,2.4104564,1.5745158075133194,1.3627623,1.458672916119541,,1.4847754359364136,,1.4649858152209962,,1.4922511968436707,,1.5224495674612981,,1.4503020629299843,,1.6730891974832813,,1.4020596727740127,,1.351128757052926,,1.485046796911228,,1.4888685847046128,,1.4905592167275994,,1.6502303070365292,,1.5746337296683397,,1.6335501155465588,,1.4936145838482402,,1.6346451726436062,,1.3542524883064777,,1.5449032064996082,,1.493604604030335,,1.5190315865007524,,1.5211434225287561,,1.6362781997873412,,1.6742517945350952,,1.364130671769941,,1.518020478789757,,1.5407406757280147,,1.559596018559919,,1.5583159863062108,,1.4321068930070986,,1.4997289285876323,,1.479268327399027,,1.4883923779296235,,1.5538181092998693,,1.5150983723351783,,1.4921502220682834,,1.3626227272879277,,1.5675564373595476,
Shadow Exeggutor,Confusion or Extrasensory or Bullet Seed,Solar Beam or Seed Bomb,45,1.1926568544321685,2.5196524,1.1943862785288866,2.5381362,1.1931975575010136,2.532588,1.0609926392030673,1.9086539,1.0472751639569746,2.1298742,1.0597408891074642,1.6362245,1.0696684504584253,1.9736779000000004,1.1113648008900414,2.3732367,1.0015700517637753,1.6723644000000004,1.2267812182254294,2.364481,1.1892527908298194,2.404475,1.1000590673909165,2.997755,1.0768613228218578,2.5027697,1.048977765710081,1.8840413,1.168535479645012,1.5131814,1.1079455682589687,1.5665512,1.1276456355680267,0.9672692,1.0707927820939311,1.6126485,1.2536550465524732,0.86588025,1.023597076697894,0.53596765,1.0302752342971988,0.61484647,1.0640975413380904,0.59220237,1.0511618917909165,0.60090834,1.0819261011773278,0.9137592,1.1377961665485479,1.0858558000000003,1.0020964214170767,0.3877516,1.0837311123517164,0.6011063,1.065324135013867,0.73726076,1.086303524528224,0.7290684000000001,1.1074691761707982,0.7585594,1.004075925888897,0.4684204200000001,1.0730294790154518,0.48754144,1.088138040525282,0.65424484,1.0504353193299196,0.41451702,1.0678328022951662,0.76729685,1.048740284641511,0.48469472,1.053399906986998,0.6978218,1.0977119745193726,0.6957395,1.0189259381075033,0.72385347,1.041047291902318,0.84418845,1.0131245467181011,0.5733195,1.0731958919243874,0.5017679,1.0,0.5415628,1.0606560714046454,0.58680606,1.027291873593313,0.7085237,1.0,0.6728199,1.0782100168421938,0.3817701,1.0645046977506956,0.43717763,1.1072310933772689,0.39782634,1.0534810613545316,0.7272297,1.0468435125399602,0.7201339,1.0405437283681258,0.7209082,1.0358993663380591,0.6938367,1.058989558127742,0.70861083,0.9999999999999999,0.6309764400000001,1.0897108691008752,0.7231645000000001,1.0987315742088237,0.38234466
Exeggutor,Confusion or Extrasensory or Bullet Seed,Solar Beam or Seed Bomb,45,1.3497208653457013,2.9686718,1.3504387434004153,3.000149,1.3434419035157747,2.9819448,1.2430033406163556,2.2109413,1.2523300370993993,2.4568224,1.25126559198958,1.9417266,1.2721572046581078,2.3534353000000006,1.2862519895080728,2.7701032,1.1673723531818787,1.9682596000000006,1.465891574720932,2.8042955,1.381577788674649,2.824976,1.3081729546893666,3.6024475,1.281571789202113,2.9426565,1.1631177112056694,2.1862917,1.332479802454437,1.7952316,1.3097047857234076,1.8410324,1.3338518022130923,1.1386437,1.2574954630633375,1.8443033,1.2945681521491639,1.0066952,1.1751841559658618,0.61656386,1.2057271471439552,0.70782995,1.236921972326288,0.70175606,1.2295684459113818,0.73501605,1.242619781857217,1.0763748,1.3184045893245169,1.2174503000000003,1.1943468434251412,0.46608064,1.301087849864623,0.71778136,1.2446489758087274,0.8603384,1.2646695027479447,0.8826479300000002,1.2845009837692174,0.89077395,1.202337547659328,0.5536316600000001,1.2921371298283792,0.60341394,1.2660504957880256,0.74689466,1.2322598710979755,0.49011993,1.2753557315486468,0.9137773,1.2099250298207944,0.56251925,1.2432010211399638,0.83233017,1.2320942116946436,0.8048828,1.2202841886434348,0.87811816,1.241340523619123,1.011496,1.2421253343958107,0.69860476,1.2722970248177188,0.6132183,1.2727459767990328,0.6807417,1.2611851351241918,0.6913378,1.2511581113889716,0.8485958,1.1840264082083474,0.79263914,1.2498498612624365,0.44990745,1.2741884428383408,0.5218818,1.313520353513385,0.45745683,1.2402718785464606,0.86864203,1.2208857693042459,0.8600421,1.237816730267093,0.86879164,1.1788264454336967,0.80733544,1.2531183995931066,0.84147555,1.2182466360903899,0.7815751400000002,1.256398950536237,0.8467357000000002,1.3122631740381356,0.44860858
Victreebel,Acid or Razor Leaf,Leaf Blade or Solar Beam,45,1.5007924948729499,3.1282306,1.5060750123752749,3.1265256,1.4997242725245634,3.1229246,1.2954564068045864,2.4600854,1.3357547242041334,2.6664975,1.3237600815809123,2.029937,1.3172925769592265,2.4638746000000005,1.3324896591724644,2.8878222,1.298986339107484,2.2192378000000006,1.4820179347583886,2.8659928,1.3734303175469804,2.912891,1.3220990629858909,3.6356637,1.2995689402571193,3.0572855,1.3606471187878466,2.4840696,1.3162386610221222,1.7986435,1.3183851827707245,1.8797312,1.3133910154663053,1.1467223,1.3234475679116289,1.9924926,1.3872422630452683,1.0463182,1.2842715016439068,0.66711044,1.2795452753437129,0.74408895,1.3151768751736626,0.7237706,1.269621351737301,0.7415075,1.3406795211632214,1.1240162,1.3389238423965464,1.2784811000000003,1.2978660043701555,0.5024262,1.296219519974,0.7296248,1.3079180778791581,0.89172155,1.3185783455177786,0.9132945500000003,1.2836479374672312,0.9229974,1.2711797910880716,0.5930816500000001,1.3582723521349263,0.6154395,1.3335994244889857,0.77546525,1.2978552566126111,0.51145786,1.3508166036747984,0.9520383,1.3069986927920962,0.5837222,1.2796243759232893,0.86055565,1.2814695716769762,0.8572376,1.297737985861831,0.90982836,1.267021377439158,1.0535219,1.2945324334100201,0.728801,1.3022947794652247,0.62264943,1.303827317604728,0.6997974,1.3003158995923711,0.71275854,1.2918613321090207,0.8961509,1.3579014583625915,0.91159767,1.3050010472900793,0.45998192,1.329137667985165,0.5436595,1.305207583521281,0.454567,1.3404660358739326,0.92733544,1.3513507506107088,0.92587495,1.315049969575746,0.92902964,1.2619191594509958,0.86350006,1.2935809819958792,0.86454284,1.2643475053629198,0.8103193000000002,1.3114094735434292,0.8741819000000002,1.3023165171706006,0.45622295
Simisage,Vine Whip,Grass Knot or Solar Beam,30,1.4106682166127018,3.215636,1.407472767882088,3.22361,1.4043267174209868,3.2142591,1.3648164236009894,2.792692,1.2667275678333343,2.8240058,1.3130373729584144,2.2707086,1.2786961490279332,2.72159,1.2743197685305276,3.1496124,1.3645475050278633,2.574734,1.3464181192928755,3.1258411,1.3692802829037636,3.1863446,1.3109012317274098,4.1331606,1.3156950232753355,3.51964,1.3405019526789042,2.7758389,1.494994410249523,1.9863812,1.313304559599065,2.0132987,1.3464722754220426,1.3119226,1.3489673310317494,2.1978564,1.3827280331204852,1.161684,1.3024431312232987,0.73318917,1.264858991335792,0.82387733,1.31984246762617,0.801538,1.278336425382026,0.8096126,1.2830559193792916,1.2075112,1.3206988690745696,1.4048711,1.2599334320881312,0.53948927,1.3336982187637005,0.810434,1.299168772807413,0.9521608,1.3773237903046387,1.0215951,1.3137997525552667,1.0476805,1.2931935702272621,0.6443945,1.3307065428697362,0.6832941,1.3154019545130073,0.84173346,1.3078288118091186,0.5690861000000002,1.3263551160623188,1.0416265,1.3310938413309141,0.64294606,1.3176938886214828,0.9341483,1.2711755417699637,0.9219188,1.2824578653529708,1.0112033,1.267700298717853,1.1671226,1.2863781293355154,0.7693535,1.3058124150882664,0.68190926,1.2204090406213965,0.7569439,1.3086036456197951,0.7887661,1.2641974808731196,0.9485218,1.3979324996143678,1.0223708,1.3096214338383574,0.5031361600000002,1.318450674191231,0.5947706,1.349436444520715,0.5151426,1.2589994605529262,0.9704597,1.312091754819602,0.9628166,1.3174492402679259,1.0272388,1.227471080673453,0.9252044000000003,1.3039311733136625,0.9326517,1.2973951908133037,0.89121217,1.3148880120445137,0.9475779,1.2425320248340075,0.4860424
