Attacker,Fast Move,Charged Move,Level,Arceus (Fighting),Arceus (Fighting),Arceus (Poison),Arceus (Poison),Eternatus,Eternatus,Eternatus (Eternamax),Eternatus (Eternamax),Keldeo,Keldeo,Kubfu,Kubfu,Marshadow,Marshadow,Meloetta (Pirouette),Meloetta (Pirouette),Urshifu (Rapid Strike),Urshifu (Rapid Strike),Zapdos (Galarian),Zapdos (Galarian),Terrakion,Terrakion,Zamazenta (Hero),Zamazenta (Hero),Naganadel,Naganadel,Poipole,Poipole,Mega Gengar,Mega Gengar,Mega Beedrill,Mega Beedrill,Mega Blaziken,Mega Blaziken,Mega Lopunny,Mega Lopunny,Mega Venusaur,Mega Venusaur,Nidoking,Nidoking,Nidoqueen,Nidoqueen,Amoonguss,Amoonguss,Ariados,Ariados,Blaziken,Blaziken,Garbodor,Garbodor,Gengar,Gengar,Gloom,Gloom,Golbat,Golbat,Hariyama,Hariyama,Haunter,Haunter,Machamp,Machamp,Machoke,Machoke,Mareanie,Mareanie,Monferno,Monferno,Nidorino,Nidorino,Poliwrath,Poliwrath,Primeape,Primeape,Seviper,Seviper,Swalot,Swalot,Tentacruel,Tentacruel,Toxicroak,Toxicroak,Venomoth,Venomoth,Venusaur,Venusaur,Vileplume,Vileplume,Weezing (Galarian),Weezing (Galarian)
Shadow Gardevoir,Confusion,Synchronoise,45,1.3747397566283157,1.4305158221550827,1.3714125699530155,1.4299379667987704,1.368705720835654,1.4669118885104069,1.3965426228262063,1.4735312375949121,1.3811308239890112,1.4589546197596501,1.3690683839051536,1.437196409151971,1.3482454184103163,1.4455364756195148,1.4108409925861085,1.4527540153052427,1.3607576731751887,1.431855097966228,1.3761787754905603,1.4544224635104315,1.4068023251240827,1.460425958117352,1.3592616064817482,1.4188170425423405,1.4680072791784404,1.4773592554997728,1.3740500625690906,1.461446130384499,1.5795120200932904,1.3526731252242554,1.3839032755775134,1.4490922677447275,1.3889340092045446,1.3918326005171722,1.4344712879143349,1.4141155197473079,1.3664288519004106,1.4074219503916623,1.397433750305966,1.4328871597335842,1.3696538878672138,1.432298297731881,1.3958831555627282,1.4692116961809885,1.3820240987114107,1.459645115104326,1.3760928465685316,1.4130890198597805,1.3624021271642304,1.425089755057529,1.3999195278969956,1.475603540772532,1.3783692524517,1.4396030301250806,1.367294888316151,1.4402786726804124,1.3614237697147291,1.4346289752650179,1.3898767573819075,1.4806823520907875,1.3872834605073212,1.450208805939369,1.374175351372024,1.4356535041590974,1.3748010006822833,1.420356536799566,1.3558962046357004,1.4395050327823435,1.3790398438193274,1.4572189191587541,1.3520446055446553,1.4209371154933323,1.3759606112848084,1.4374689536276772,1.3726691484566718,1.4509790828506086,1.3844057903640283,1.4532212451090536,1.3825186854905682,1.4372503658006088,1.3829010475076953,1.4567276718604596,1.3374195780006917,1.40766516776202,1.3813257612425114,1.4301033633420457,1.3808173758439248,1.4189111265947478,1.35857878966958,1.4184421428053042
Shadow Gardevoir,Charm,Synchronoise,45,1.391157823563018,1.4457934186510781,1.9137392211434459,2.0188985365978787,1.6725873926614774,1.8205235140980975,1.7412942676880716,1.820264529261227,1.404071634868988,1.481169472139384,1.3943237307290444,1.462059406785082,1.3858479056527042,1.4654422857442704,1.437085372485046,1.4698974787464023,1.3896004647332858,1.455393500501957,1.3966754988489642,1.4779966364625639,1.435740523703523,1.482859157994646,1.3871380742959933,1.4411604667985378,1.8919401692988151,1.8282534544091154,1.915923924741971,2.08282469344794,2.6722210261930393,1.9398995335486187,1.9415040884239272,2.076736572175063,1.7524901746622978,1.7220199587382494,1.4614953249636642,1.4348298790327196,2.0190240720898194,2.0288805180457485,1.9977455135720084,2.0679695451090527,1.9480124487197623,2.073548828217098,1.967869246907965,2.1323082791707626,1.9648976046073905,2.095075690545519,1.7154129772911373,1.7570039943018352,1.940645256154195,2.0513533714817855,1.9690584763948498,2.074651287553648,1.9919255387867754,2.084576310998884,1.9498362328178693,2.0884208548109964,1.3879858657243818,1.4573989485477894,1.9265242690375508,2.1048465792041635,1.4111028047020004,1.4739637038564652,1.394779615642031,1.4691812474105237,1.9861443991532688,2.090288833295429,1.716649736817804,1.8246560162526548,1.97596947377762,2.1233649835832815,1.3877822486781284,1.4467981333067295,1.4015282120211554,1.4811091955702305,1.9287514815618585,2.0700632689514715,1.989669288084815,2.1093247588424435,1.9115553446434925,2.029016886147032,1.9630389653773652,2.137894008446873,1.8985126253891387,2.029277066758907,1.923311068804922,2.026190399363256,1.9800581437255231,2.0440642944667355,1.9736348273252258,2.0816770862492615
Shadow Gardevoir,Charge Beam,Psychic,45,1.5571187394485086,1.633525979403061,1.5546413745633947,1.6329673759229095,1.591684907199938,1.745503762514733,1.640275678004037,1.7405594641846638,1.4517159256493148,1.5622182993769291,1.566761200076764,1.6474913107448237,1.5382807068176152,1.6758635165094649,1.6471438613244207,1.6698019867637501,1.446186254272275,1.5356163920002706,1.4748603650694765,1.572544657777445,1.592665423873686,1.6742912278217823,1.5273013983044517,1.6497069172646748,1.7797560804611365,1.7833529944308797,1.5533442540414526,1.6715140990233386,2.017463222102619,1.6253964836742016,1.56495513754415,1.6931289748565959,1.6141326163870764,1.6236405560067588,1.7108916330010644,1.6393221864902705,1.6829265857830251,1.710505999720479,1.6697370624685983,1.7444829496412146,1.661420757297119,1.755811760267836,1.6822429906542056,1.7990287416188617,1.6008268850243723,1.655185727385338,1.5429457277729672,1.6152062791542137,1.555427577164843,1.6401588021222628,1.6096834763948498,1.7063707081545063,1.657936461330671,1.7193610899054554,1.4540914948453607,1.5415861254295533,1.5426527622166681,1.6225458933034562,1.5833242979507751,1.6898514583107447,1.5733140853784287,1.6666838523406888,1.573063071676706,1.6222392198106894,1.456430083448505,1.5331782159164467,1.524628312863607,1.6142026041185704,1.5720649569615759,1.685934865560387,1.4547238202919757,1.507953399177502,1.5882885778569968,1.6806387517166816,1.5682186201024992,1.679047793933526,1.568821911439972,1.6877542323635377,1.442203503776644,1.5239549966385888,1.6406738409410866,1.795199121906989,1.547506053268765,1.6071117260463508,1.5997117442698419,1.6893291600787326,1.6249729703755316,1.7167175224045552,1.5408126237649424,1.6219194841010647
Shadow Gardevoir,Charge Beam,Synchronoise,45,1.6395535689449685,1.7260346078215303,1.638448186672481,1.7293154971847784,1.6911111398930176,1.846924581331192,1.7391743173506533,1.8682959737835623,1.5283332724015646,1.6349760538149378,1.6685289037678315,1.7571827622235963,1.6122368127615474,1.7763344658856863,1.7283571400151194,1.7837690155041843,1.5233353637214757,1.616465319842532,1.548564079666106,1.6535957498576244,1.6821098115097313,1.775185566821098,1.622491939424589,1.7298944390031559,1.8835361931847623,1.9018012003938314,1.6404849378139856,1.7744521100194457,2.0630678148546826,1.6808683171869394,1.6363157413729148,1.781450758817932,1.6924599284920792,1.7063787679353255,1.78335755730782,1.7327809504190559,1.7589064070226346,1.7872278828939752,1.8044136402870283,1.8620383133864964,1.8110293770924695,1.9167020323478097,1.776273126072859,1.917897856482636,1.6563761844243177,1.7790415212110489,1.6295913521968661,1.7159576548141113,1.6574603913688106,1.7595789783240003,1.6900214592274678,1.7935622317596565,1.7528627635210523,1.8315226965764284,1.534498496563574,1.5987838273195876,1.6508144445402053,1.7814875463242266,1.6409338971412049,1.7911019552567855,1.6704990719736028,1.7561868426479688,1.6596232909455972,1.7624215189469996,1.5129896257938105,1.6027536257238326,1.6849939975990396,1.7788900175454796,1.6928565090070102,1.7884816753926702,1.54085331382395,1.6064203607018943,1.6913771440259475,1.7986149665429683,1.6258117289618217,1.7366575964475903,1.6712767468588179,1.7903640284611113,1.5254972910981928,1.59904298651481,1.7267412727576417,1.89186093679162,1.6039294361812522,1.712071947423037,1.7252750798618954,1.8203564475708003,1.743639028375099,1.7999807789337112,1.6381139000342135,1.7149803531253565
Shadow Gardevoir,Splash,Psychic,45,1.8981771730455268,2.0200384721547615,1.9159024740602033,2.0175561227325387,1.8341100130813766,2.078980429742647,1.9011826535697092,2.0293499100499157,1.9097226211802307,2.0730476155658035,1.9304561059342813,2.0652493762927264,1.8834852877513806,2.1007752954912173,2.0771601745381236,2.077441345375933,1.9002600024815854,2.045855752202407,1.9157832256270537,2.0707305400108553,1.9572730919588146,2.0939147716695636,1.8812262743817736,2.035871961147066,2.3233198906294295,2.1441356585248386,1.8893238525047702,2.1146674352510244,4.0229637603157515,2.3103444564047364,1.9846301064979328,2.143473843226011,2.1173392705445244,2.0416398278582166,2.1958594170223966,2.038968173130844,2.0283580798232363,2.043705118563528,1.9436120737410303,2.0203161434111023,1.8977813929362946,2.0132503418682512,1.9303100104168194,2.1071905397673087,1.9105709367609918,2.0519779282830073,1.942389877377727,1.9952096310158935,1.9118623714940388,2.038622244550367,2.030177038626609,2.1216469957081543,1.9438604733102354,2.0850607786716777,1.9556083548109966,2.1154827104811,1.8959751788330605,2.0373696457812636,1.9043514402399797,2.0836315009577504,1.9653021241493092,2.122319034852547,2.0019759696593047,2.147974631099213,1.990867899441927,2.101537761760641,1.920786776248961,2.06067042201496,1.9721359481764131,2.121199751530748,1.9392437896977153,2.0485628457095983,1.9305876165152092,2.06670952283552,1.9396524381082751,2.1088760162262328,1.9881713348571133,2.12825578842702,1.8852177007948747,2.0045280183493492,1.980195184805173,2.177455916390274,1.9189484607402283,2.056160498097544,1.9503834446559754,2.031277897884332,1.9451238557458974,2.0502150356791042,1.8908691279690626,2.037354981182545
Shadow Gardevoir,Splash,Synchronoise,45,2.0288776529845878,2.1452527115594062,2.0467728627189437,2.1517889588597177,1.9753785180484142,2.205403515134246,2.0380345273186427,2.1838602944281624,2.029842639355307,2.207039186090844,2.087992835362603,2.2334051218628055,2.0278660352359337,2.2366212333888678,2.210960357564424,2.2308200374010263,2.033518324252986,2.1948580420290345,2.05324174957421,2.240367261925451,2.0929577686359955,2.2311699820922444,1.9999402525184629,2.173963327849368,2.3762981658786986,2.2776238420528014,2.0371620265818304,2.2437859589853226,3.2360566917832796,2.796666666666667,2.0720648556821297,2.261427964712144,2.2071302545719327,2.180431474687503,2.2963068929605512,2.179173485620115,2.177579081174255,2.161306960740598,2.0946111332981205,2.2019504528297027,2.0556066393172068,2.208787192908002,2.1379568362211887,2.314587948766854,2.1601647335145833,2.3147632760090735,2.0833356610150555,2.1922571995195668,2.0936393378343605,2.222212691916531,2.1705203862660944,2.2578594420600857,2.057123142873921,2.196723236831288,2.05615066580756,2.229757302405498,2.059398431440145,2.2078427992760497,2.0376956160323827,2.219722433047815,2.0789338007836666,2.216668385234069,2.1432418650603946,2.3109443222742776,2.1469008589772747,2.2576581935235565,2.0889278788438452,2.267356173238526,2.1336764575383795,2.29686751264531,2.0808641770033143,2.206078946493299,2.05676007363469,2.2130000292201153,2.077107991252525,2.267816303023221,2.0979997159054222,2.2313821201203528,2.0447858583461858,2.1713924150749397,2.0342169939631107,2.25443222219571,2.0145278450363193,2.184600484261501,2.067546491992299,2.157303733341938,2.080416136085149,2.1442060498306144,2.0480441251179333,2.192922978030751
Celebi,Confusion,Psychic,35,1.8515141724314272,1.9424329893377783,1.8493396948359817,1.9422975798073592,1.8486860340115792,1.9907135178541362,1.8955945573864643,2.00260454057889,1.8379336818630496,1.9743120368097518,1.848395419749664,1.9558052753907498,1.8288577837830746,1.9731152186175864,1.8509290574145545,1.9867504874069946,1.871149312488015,1.9739066923849165,1.881650539690009,2.0036843836143854,1.8636021594183518,1.9605137926423508,1.8277437430516879,1.919520142369713,1.8774732593832206,2.0025909973510863,1.8689843376614848,2.0120869619149424,1.649178327951202,1.7466666666666668,1.8516394015472035,2.025971303080967,1.9414400537709695,1.9339765312123676,1.8047433212404203,1.9113516977763536,1.841122210612484,1.9097878967369242,1.8434871107790216,1.925705010112982,1.87792945725468,1.9620172584523978,1.8994703560791677,2.0055018412828827,1.8892070590884962,2.0089927768214797,1.9088572944889808,1.9237730789642749,1.823835022239649,1.9248753231794733,1.9031384120171673,1.9892972103004292,1.8576545892301368,1.9441834517587644,1.8606636597938144,1.9767504295532645,1.870671378091873,1.958424545376196,1.8960931005818784,2.0176551375185223,1.8785703237780986,1.9792354093627553,1.8594671256015554,1.9777862765720116,1.8325606619898183,1.9160791448715033,1.8592298457844676,1.977689537353403,1.8788534918803799,2.004348211908776,1.8458204471639341,1.9592409076297206,1.8611606229728546,1.9847470999035737,1.87055740113183,1.9789993823347747,1.8998824881519647,1.988946138250752,1.85072369201566,1.9220943567841182,1.8686201054666063,1.98795008232122,1.8461293670010377,1.9569007263922518,1.8141180772912566,1.9117808395985931,1.8342062900939429,1.915295163499195,1.8406166734057001,1.9361865364478037
Gardevoir,Confusion,Psychic,45,1.5793140487556463,1.6684333616489533,1.5768916706212297,1.667453304090942,1.5778108769703014,1.6843140048439948,1.597672911088776,1.691238946274884,1.579996448548344,1.6713758219260357,1.5733159903618568,1.6502420197453993,1.5757388920227209,1.6816513400411917,1.5655565723683338,1.6571864348333532,1.5759703563331189,1.6627835493440717,1.6043030819949144,1.6890171679442583,1.5934939525274057,1.669988647059903,1.5865730338277437,1.670202437270479,1.7006696966094512,1.7024376712725453,1.5852088859053548,1.684429234905891,1.6006422676713312,1.555227843559383,1.570825694978308,1.6849037432867595,1.5978332913247637,1.6041299091681371,1.5600582901307332,1.6495916257529462,1.5615378984007402,1.6155686590308604,1.5804980482588924,1.6506705486775828,1.5858560852548687,1.6592398736266327,1.6050998400798133,1.6939802520576885,1.5897427647560367,1.7023053039687264,1.572916957626882,1.6363788720985448,1.5416304174682334,1.6383820808469447,1.6142033261802575,1.7042381974248926,1.5779258911269012,1.6624875212872159,1.5756684922680413,1.671606529209622,1.5773162113246575,1.6731190209428597,1.6179117423831724,1.7004770681990675,1.5799004949474118,1.6609481336358012,1.578114542499283,1.656436243108009,1.5601371564528261,1.6354157554976296,1.556764244159202,1.6727860374919197,1.613168870352294,1.698145354512379,1.5484242847483178,1.624799086606143,1.582795196213073,1.6681909826724717,1.5926581306445422,1.6812179690499642,1.6004597166802257,1.657601466961092,1.5626309961640368,1.6253311978486968,1.617671621847336,1.7091555513135603,1.5612729159460395,1.628599100657212,1.5776085530207695,1.6433910920374732,1.5895341294058287,1.6409624948944042,1.5634039376691238,1.6425720299005733
Gardevoir,Charm,Psychic,45,1.6087587273804913,1.695725482560217,2.1576181986858023,2.321895026655893,1.9205040863111815,2.0514629123547774,1.94623265399201,2.069947803613206,1.6069979265789596,1.706540416042116,1.6060131778152118,1.6839456681664071,1.5960749845859186,1.7207414501042908,1.5977055398612712,1.6895714797278478,1.6085834658725593,1.6960734549310232,1.6403795610289535,1.723657860330311,1.628897820917202,1.7076762130996672,1.6257353741365954,1.6956484628893456,2.214949140246114,2.107355689068125,2.211607569583031,2.3896394342148946,2.6696088984571222,2.15237890204521,2.1279157908318234,2.3477606403853493,1.9786736494244828,1.996354589669626,1.6034249266604867,1.6728123080679187,2.1468151234218706,2.2786326094624543,2.1855506744135114,2.3238601960759055,2.218123732729759,2.3231008629226197,2.2492994322099795,2.42706025616573,2.2276990395907403,2.382860636090153,1.922153012485685,2.019957543085389,2.2006347183590447,2.3684797392508363,2.1780177038626607,2.3960166309012876,2.2003053614422456,2.341916730283634,2.2267370060137455,2.38952426975945,1.6198741704731536,1.7049900887701457,2.1934294698037515,2.389569554374932,1.6242395339245206,1.6979402969684472,1.6142237944991555,1.696162794403544,2.2206749357079127,2.3599482164412797,1.9353033521100746,2.0740603933881245,2.246534741325761,2.3907178986600406,1.5835300898983515,1.658474942635762,1.6068433509628028,1.6870379569295504,2.2181860674757528,2.366859756606514,2.2683402419969267,2.3971642195792815,2.2025348993554,2.3212322537272114,2.305304349900976,2.4447731990741848,2.188377723970944,2.3377931511587686,2.215729297753111,2.3272670560270186,2.2318661252732994,2.323718795800197,2.234155495422641,2.3491337749992223
Gardevoir,Confusion,Synchronoise,45,1.6392176329996084,1.7275773455069103,1.6373387713920489,1.7287020054979114,1.6356901397505472,1.7309691875299513,1.6371548746188735,1.72916789837752,1.6350491719372646,1.7235247113139849,1.6320191056997249,1.7129923022794633,1.6226003227118286,1.7367825893032833,1.618615631507049,1.7115346357378745,1.632231847766009,1.720914689858211,1.6665205034076538,1.7533922799062058,1.650062008552723,1.7235178907128754,1.6411971688229106,1.720100119708347,1.7486884981055235,1.7466400860820765,1.6494306760015616,1.7361481519316155,1.64005382131324,1.5697129529960532,1.6231983786079467,1.729002811631445,1.64498557705772,1.6452703018082357,1.615250803968917,1.701385153564739,1.6008272493128441,1.6614633594441524,1.6373368718034604,1.6998054700282133,1.6476399302117226,1.7170509737350874,1.6579321879722413,1.7551460555465896,1.6568909766573898,1.755763259921816,1.6266305410463395,1.6938214016368258,1.6036073568514049,1.6955557461616695,1.6717811158798281,1.7565718884120172,1.6305273357214163,1.7108315226965765,1.636047573024055,1.7330863402061856,1.643264672929415,1.7234508316814618,1.6520474176876647,1.7429433662221256,1.6373350175293875,1.7190528975046402,1.6379354304108105,1.719332632182809,1.6010566645090185,1.6915379367050962,1.6157539939052543,1.7021146920306582,1.6632176768124944,1.7457627118644068,1.6075621030228457,1.6915522153126488,1.6291967390351518,1.716170411711422,1.651236165133633,1.7379263142079697,1.6536370562636398,1.7142266816461988,1.622997983153399,1.6846699885316565,1.6610274642678184,1.735188145744351,1.6153026634382566,1.6920511933586992,1.6424338248738881,1.6995471803641917,1.638451743110449,1.7016650248672545,1.618114522098846,1.6913626325775248
Gardevoir,Charm,Synchronoise,45,1.6674854659559946,1.745771379541287,2.2837495243836226,2.443949945918677,1.9986348741727002,2.1380538538253315,2.0180269681331766,2.139494421405586,1.6606718510897212,1.7547122018477992,1.658037827579589,1.7412883553318974,1.6638103608862769,1.766495690616432,1.643308266687887,1.7335243172986379,1.666821765760888,1.7461507224797805,1.694049105507592,1.7819796743946033,1.6802613535955784,1.7511005534886037,1.6743378165282872,1.744549642688722,2.274218966710256,2.1789800005486817,2.348464229816452,2.5336979244574,2.6431108719052747,2.225647649802655,2.2366339986990154,2.4435227645379625,2.055610011108933,2.0676197944380657,1.650636880715046,1.7347837199632254,2.2319060010515317,2.3666684414037285,2.3159244038493747,2.4635095268155056,2.3505682086103645,2.467463573348423,2.3800085095145174,2.5761234759899647,2.3233538713984654,2.5408375026141794,2.0052791821457503,2.092944331163934,2.346558674688461,2.5016358088983104,2.305767167381974,2.5022934549356224,2.328395677961125,2.4838070350578425,2.336152276632302,2.534995167525773,1.6730155994139448,1.7444626389726796,2.321731902128736,2.4785680725721924,1.6638739946380698,1.7455789853578059,1.6717818784459957,1.7627083532523824,2.370882244887248,2.481954479452774,2.016677440206852,2.1414904423307783,2.387363563758985,2.5248380512911526,1.6412379590524646,1.7174243180029485,1.663282003331093,1.746164859889548,2.3424703270286966,2.5103584127673075,2.4027686307932696,2.5282351270031898,2.340718551034128,2.4358464823822517,2.4107709561192108,2.5385478059605338,2.3094569353164993,2.4584572812175716,2.343207167672335,2.4421498714680605,2.368684077749213,2.445171908411619,2.370677946772003,2.4923745243797497
Gardevoir,Charge Beam,Psychic,45,1.8496076824485237,1.9571007658055724,1.8464218685203948,1.9514550654747398,1.920734629382585,2.075851260863371,1.9051892330171707,2.0536723283135836,1.747162755717576,1.8574588318857685,1.8549416807045225,1.956086743288483,1.8404229361529076,1.9880544149864223,1.8549423732410244,1.9857239485934826,1.741088852041104,1.8374758891408074,1.772835558312456,1.874148086553604,1.8611454146445061,1.981580969011455,1.8389143882604733,1.9660122183599742,2.07197180994882,2.0867404948500115,1.8919725498637343,2.0143525832095937,2.0532400430570505,1.8146035163257985,1.8150613129189894,1.9579868073736781,1.9000102687614941,1.8945071461244762,1.8500783941221577,1.9595860179982225,1.9320331165935698,2.029229919404753,1.9896680107700038,2.0971619236566483,1.9969939171028435,2.099153581364644,1.971258381138221,2.1033025719274048,1.8400444008301025,1.9667315519377102,1.8433842630094133,1.9097790564509372,1.8360637659139087,1.9307201235127618,1.874543991416309,2.0303245708154507,1.9405866463092372,2.067531857419696,1.7431405713058419,1.8331319802405497,1.8525553736102733,1.9595104714298028,1.8388087751635402,1.996494271567458,1.8741106413693547,2.0104274077129305,1.844647353156771,1.9383465595818594,1.705988348699288,1.78061965326009,1.8600055406778095,1.986000554067781,1.9139941432247758,2.043961309787914,1.69705031425626,1.7934444037998958,1.8583554919206382,1.9745200596090349,1.8808073051433152,2.0053586631721285,1.9339996642518626,2.0215007941734786,1.7271720646972752,1.7907323921382527,1.965019446896848,2.120690066572813,1.8467104808024903,1.946620546523694,1.9379712389618493,2.0431845804695987,1.9327262679897166,2.042814925157973,1.8510466237442071,1.9425419634433352
Gardevoir,Charge Beam,Synchronoise,45,1.954691441764327,2.0788614981031386,1.952107033992142,2.0763252061716835,2.03949798598609,2.1969640844979215,2.019269588425578,2.167820251860235,1.838717090316549,1.9608530795786305,1.982740900270806,2.092645585005437,1.945899854386126,2.0967059780398536,1.960482234512394,2.1047918407405932,1.83519734244752,1.9307158246195841,1.8712390812034938,1.9843239904708685,1.96448601071319,2.096426576891916,1.9374251822831645,2.0724587582339495,2.2016466550224196,2.2221185823281786,2.0091719354826942,2.1398774886262895,2.119009687836383,1.8934732687477576,1.8987705160392014,2.0700864993306918,1.9916402946201026,1.9929939040897677,1.957640470441029,2.0871414565666044,2.032301323732006,2.1412979095815836,2.1218582121278486,2.264431933834044,2.155408591502806,2.2822299240816712,2.1382796109097844,2.267184084273537,1.965573269413298,2.107704187513071,1.9567330521493813,2.026507639451412,1.9456690887257846,2.0902942005366922,1.983717811158798,2.1517837982832617,2.052586763755946,2.177168359856715,1.8307425902061856,1.9459568298969072,1.9954666896492288,2.102163233646471,1.969713397665257,2.1398857927644657,1.9633558465663024,2.0886780779542176,1.9693565350415911,2.08541288204736,1.8051643603155998,1.925176256538549,1.9861113676239726,2.0713823991134914,2.038814446712219,2.137545478747005,1.8038641880881912,1.890381652311751,1.9675364520936212,2.100575636268007,1.9874129843246584,2.090496302355475,2.0139335476956055,2.1279329536796703,1.8210048641594494,1.8950053387115908,2.098117349495335,2.201818225202224,1.9475060532687651,2.071089588377724,2.080335151065363,2.1918298860959635,2.06187982028303,2.180978352274092,1.9575440888308295,2.0683545353695583
Gardevoir,Splash,Psychic,45,2.253340636908876,2.4204120671615126,2.2468994087393708,2.41927774713882,2.240583351681799,2.456529679182479,2.234666255627159,2.4170896713654675,2.2444234374918395,2.4487128599109003,2.3287758278781157,2.4711047614986033,2.1994490285849215,2.458859489170788,2.270114988262444,2.4589185532964626,2.2908220815990434,2.4615608044849018,2.2988120670247665,2.4763790369801955,2.289014916137693,2.456886357856208,2.2566581099737753,2.4158083300792295,2.872163238929583,2.5324621485769327,2.3178436830756994,2.528276486061504,3.1800574094007894,2.399390025116613,2.23963378903625,2.4831651551235665,2.4543553551591195,2.3722286013013325,2.235128959284649,2.4350129893910437,2.2529998602394565,2.4020511523589585,2.2676655115107636,2.430619790526004,2.2978379780261236,2.4374263214976186,2.3258997344444605,2.547367185551431,2.3474204082945898,2.5442319139009992,2.277520181000531,2.3895980559202257,2.2892134638712918,2.4450012865912685,2.259227467811159,2.4863331545064375,2.2487227670444536,2.3866492454048975,2.239368556701031,2.460226052405498,2.2607256743945534,2.4227182625183143,2.2682424373847985,2.4659727492862045,2.3094194679315323,2.476141988038771,2.3412531472097395,2.5169072887784045,2.320655691817848,2.478175679221847,2.2970726752239354,2.4615569304644933,2.34668559765729,2.518537580974354,2.282764124904393,2.4240297961491137,2.3493849165765712,2.5036671244484703,2.3046758926931874,2.4821795235630937,2.373300275055205,2.517413706272033,2.3216870328627355,2.4173389488670067,2.3175212961416403,2.535064067384094,2.315032860601868,2.4522033898305082,2.2957740419261508,2.4303077237477546,2.325340573268302,2.428725883568391,2.268306843747732,2.41746757488103
Gardevoir,Splash,Synchronoise,45,2.4159122372692043,2.5988175910611084,2.4149384156951266,2.6038040759789145,2.3928712973876105,2.619878511572485,2.3779286564920312,2.5735985945827244,2.412284366823174,2.6401517723310577,2.5073714736550308,2.69984860438834,2.3903921079903974,2.639976911674035,2.424284141699492,2.638968686587355,2.4649419647389257,2.6369214803785543,2.472667916184283,2.684982527251872,2.4445528173907114,2.6236408590478737,2.437650302258241,2.611408781599483,2.8419247757263175,2.7123657634754723,2.495919327829199,2.720493110103358,3.1461176892716183,2.4592572658772873,2.400891335551816,2.6351491562417677,2.5933710476937297,2.53889993558686,2.406478291885541,2.6089678297989223,2.3853564226625052,2.5543235922452867,2.4720121613439314,2.633639514061554,2.4901093978403357,2.6398241146791155,2.5297612934462066,2.716985284408515,2.4681230996927335,2.6738630330914885,2.484735063266389,2.5988799195553196,2.462241609586943,2.64071019838012,2.46388143776824,2.6712043991416308,2.450261318926537,2.6089465030242525,2.429781464776632,2.6569480240549828,2.506403516331983,2.688649487201586,2.4308431819003213,2.6290433336947485,2.478758506908641,2.6637322128273873,2.476033400261338,2.6601013481212354,2.4632529171987896,2.626423610503665,2.465047557484532,2.6470772924554438,2.491489928121395,2.6868400035495608,2.471439814660858,2.6333898662055355,2.4650527423078046,2.6700464599830522,2.422399545932591,2.625411081248018,2.563553248363228,2.7057038443161714,2.4928718313758056,2.6021868944516946,2.5206041661695577,2.7575222505905654,2.431919750951228,2.6263299896229677,2.4743312574618437,2.625364353091758,2.4721775065471756,2.604622666442421,2.4734948627829096,2.6188609996578647
Mew,Snarl,Psychic,45,2.0782174425645823,2.22078052684171,1.9120312773880217,2.0317711740136035,1.9061922832830371,2.068541232239765,1.965716560106082,2.105131800099663,2.091538666429903,2.242096714384946,2.1232658805467297,2.2543062456020637,1.9221031366015557,2.0857127864723397,2.099468162707728,2.2480165519436595,2.113439477513451,2.2622894882293885,2.1105662667675547,2.250027405611065,2.0531857713313353,2.2339492237787724,2.05152580130975,2.210140427919998,1.9274856047235405,2.0895875437040288,1.9540235755955009,2.0813398176557936,1.516573376390384,1.636210979547901,1.8845403278265496,2.043265793251009,1.9822863864228304,2.101525377843747,2.0301254687434436,2.1490289428810128,1.8919085300518446,2.0057934072955006,1.9752006492920913,2.0771549669556704,1.9422242655726882,2.0252393077757342,2.010314118458311,2.1173579424580757,1.9850388507263397,2.1067550393333443,2.039551967822128,2.1568112622552444,1.9383538983715431,2.0268346178823933,1.7860380901287554,1.8834093347639485,1.9764812966116625,2.0932086440777495,1.954064647766323,2.055331829896907,2.0760837714384213,2.21110057743687,1.7996494271567456,1.9010083486934835,2.1211461126005364,2.2392116931326047,2.159432068075342,2.293224336297288,1.9085740277461907,2.027833662812057,2.1413796287745868,2.297608274078862,2.019824296743278,2.099316709557192,2.1074789664460774,2.234234533825502,2.108085205855711,2.2256231189550886,1.9479324908602242,2.071014807271756,2.0048296078203487,2.121566652461938,1.9895895123976746,2.0750187843555974,2.21995275477821,2.3419074661767163,1.9346385333794534,2.077661708751297,1.9499424564120766,2.031557548965829,1.9343840849571128,2.0174070781576607,2.082195473443024,2.2027619669683682
