Attacker,Fast Move,Charged Move,Level,Arceus (Ground),Arceus (Ground),Arceus (Rock),Arceus (Rock),Arceus (Water),Arceus (Water),Keldeo,Keldeo,Manaphy,Manaphy,Phione,Phione,Terrakion,Terrakion,Urshifu (Rapid Strike),Urshifu (Rapid Strike),Groudon,Groudon,Kyogre,Kyogre,Regirock,Regirock,Suicune,Suicune,Tapu Fini,Tapu Fini,Mega Sharpedo,Mega Sharpedo,Mega Swampert,Mega Swampert,Mega Blastoise,Mega Blastoise,Mega Gyarados,Mega Gyarados,Mega Slowbro,Mega Slowbro,Alomomola,Alomomola,Azumarill,Azumarill,Blastoise,Blastoise,Boldore,Boldore,Brionne,Brionne,Claydol,Claydol,Cloyster,Cloyster,Corsola,Corsola,Crawdaunt,Crawdaunt,Dewgong,Dewgong,Donphan,Donphan,Feraligatr,Feraligatr,Floatzel,Floatzel,Golem,Golem,Golurk,Golurk,Graveler,Graveler,Hippowdon,Hippowdon,Kabutops,Kabutops,Lapras,Lapras,Lumineon,Lumineon,Marowak,Marowak,Nosepass,Nosepass,Octillery,Octillery,Omastar,Omastar,Onix,Onix,Piloswine,Piloswine,Politoed,Politoed,Poliwrath,Poliwrath,Quagsire,Quagsire,Rhydon,Rhydon,Sharpedo,Sharpedo,Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Stunfisk,Stunfisk,Sudowoodo,Sudowoodo,Vaporeon,Vaporeon,Walrein,Walrein,Whiscash,Whiscash
Chesnaught,Smack Down,Energy Ball,30,2.761523310418564,2.84107552724574,2.544973832932144,2.577437050315528,2.5348857345760862,2.5861087455053817,2.4405012136213196,2.4619786954098295,2.584242498373624,2.5361445196263825,2.4236649544518825,2.5166954061324303,2.3804012915037167,2.401259595038999,2.5110064433841996,2.517271981420827,2.9952746438297786,2.356482262625051,2.5993959030018305,2.438866237537915,2.281277404829344,2.2760204314144525,2.3552520698007613,2.3821550761192904,2.4786764911323877,2.4689162502668274,2.428899678988989,2.3836316184146153,2.752776768637506,2.867495115131454,2.491970523616057,2.468256646624259,2.4455501253560383,2.4403904390579063,2.5537998605011856,2.4886191329804754,2.526311052975141,2.5090865546913776,2.4629475034429498,2.5209375361090967,2.448183627349769,2.475355874691361,2.439691635166361,2.5147977233236247,2.497739183747257,2.6335188616656295,2.7466592296882313,2.8181319062860783,2.0620709976628877,1.9993858375882296,2.847519128631856,3.0063360610105927,2.3480120524172308,2.4440663876480184,2.047992700351569,2.094997983218528,2.739584709756814,2.750039361834304,2.381885326909281,2.412959980720806,2.3996818769996793,2.506871744181762,2.896044370451844,3.047193263096293,2.6770420234234398,2.767008387941352,2.9337906174454145,3.0615111104162684,2.669350888673435,2.7621178463484615,2.718174425430187,2.863413641792586,2.0695194760583284,2.1170976414860214,2.424586481464534,2.512071928743037,2.6922017790055137,2.7901539225693415,2.4185335806324857,2.5489146952671304,2.4492258608285167,2.530237080803138,2.737963190262212,2.8884955748185663,3.075895676015886,3.2154307683619114,2.4537149859449032,2.4548688345359087,2.4749417405725116,2.545987055082954,2.6481890820292606,2.7292216362744934,3.0041509621786817,3.2049178940940837,2.7822924035602585,2.8738329029856726,2.3682156741485465,2.4428684640556337,2.561850191441236,2.578370159035928,2.4793884069374337,2.4418502786872254,2.4622944295112643,2.430998262470856,2.865935279869465,3.0260257150868375,2.3592585001401134,2.4339615444810385,2.4843467018469654,2.562287950747581,2.0448145314787007,2.07632781866732,3.139647248092354,3.2835753469023232
Simisage,Vine Whip,Solar Beam or Grass Knot,40,1.5298753997608334,1.4716465647316712,1.5348193778787649,1.473102126964798,1.5371510982720091,1.472505102062796,1.3539182075154184,1.3518729037659438,1.453734387059133,1.4719678231888231,1.438057267356027,1.4531088892921527,1.3625292911686753,1.3293887892850662,1.3506724863358182,1.3457740853807578,1.3600417776411298,1.2413864860912702,1.5920621964548016,1.4608490282964446,1.3736792112091483,1.3362294815066604,1.4655419020654454,1.458611829399232,1.4302726166301396,1.4209671056234374,1.4660162846698432,1.447430141915163,1.478339629164717,1.3472257595754196,1.4651055213413022,1.4582124203315454,1.4352187671695418,1.4167923560464435,1.530746580559414,1.516486517872728,1.4409210201096514,1.4590492378888078,1.490891945022713,1.5213688692635232,1.432832765630175,1.443313757349676,1.47539725964169,1.453387984079805,1.4223117169771153,1.4954850099255088,1.464711404105192,1.4745726027109833,1.521142430987568,1.4731112305085798,1.4616887940386667,1.558821780521612,1.449987166068184,1.4649890050678842,1.522116811919059,1.482097695159294,1.4366911403601694,1.414224648540694,1.5026262624485809,1.4730891653920881,1.4731085673221325,1.4787749732174709,1.4781754170842933,1.4568267272183573,1.4617436269807547,1.4369157835441728,1.4298574520512755,1.465214793654071,1.4915950453437568,1.4724287635026345,1.4950234067261416,1.4899144360807879,1.5106845618806257,1.482330433739925,1.5234440865416363,1.5103176574585189,1.436569517881915,1.4980754436738157,1.4745593061323319,1.5596792043453294,1.4743161901240502,1.4979831499042804,1.5079438496450732,1.513057362300198,1.442846835084048,1.5101877584607115,1.4654185162673055,1.4646074297281737,1.4305599840779522,1.4741154192940877,1.4051965227627465,1.4038002009696755,1.4498733863287372,1.4896422013623616,1.3831235107522488,1.3790448298866458,1.4925986051608904,1.4478827104563305,1.4570398004012755,1.460751527949578,1.4564141181770158,1.3719179000697181,1.443749008717347,1.404929013766577,1.455802667450416,1.5409995506954086,1.456545350282802,1.4502962116969276,1.4265586631486367,1.4705860334212841,1.4989090272781085,1.457341513628315,1.445611252478772,1.5069949484263905
Torterra,Razor Leaf,Frenzy Plant,50,1.3130294149115753,1.312376773096904,1.3179052607390425,1.3097345007318917,1.3201355336251843,1.3183973598088445,1.1635078439329483,1.1884160157454282,1.292373729884081,1.3270138109376912,1.341234822012801,1.3662605300933004,1.1221806190682269,1.1322145020950043,1.168912435317859,1.1975391974935192,1.102372718383787,1.0960935322562302,1.3758837943103126,1.2883730470288497,1.2315859116100596,1.2528697609025539,1.3420148739783344,1.3467131761232847,1.350667711251904,1.3405610137990307,1.3026816677404636,1.3159179869726,1.1930828592518956,1.2176996824290571,1.3110765534047863,1.3209515027797336,1.2525860933034816,1.2719798077364264,1.3250738254376822,1.336173507514502,1.3197761391349547,1.3497622584829099,1.3716100733228727,1.3928314010536422,1.293543370639751,1.3221410543535352,1.3110929796708841,1.3563661452568763,1.3364308585456182,1.4127662607734917,1.3179277057754148,1.3698624525343095,1.304216676219965,1.3218131069745587,1.3440290725191901,1.4372030087018244,1.320842411374732,1.3757953685759565,1.3396741665843952,1.3604971761072082,1.2704885401043677,1.3272826904779647,1.2881408770801872,1.3186005521659632,1.3242791289848777,1.3742042005001933,1.2921770570208868,1.3450482180650323,1.2487995663441196,1.3106782539137332,1.3254655379851796,1.37337880297568,1.2583676393451473,1.3198735000010942,1.287809285872266,1.368834761252544,1.350902893843692,1.3761043427722053,1.3331281789295029,1.396816721022527,1.2942245657415152,1.3553330310354532,1.3391955500307808,1.4132636151889444,1.350430853135029,1.4091358201503312,1.3030230606316173,1.3696461060655734,1.3590173135927779,1.4087118245769057,1.3098683007980718,1.3404344674734312,1.3030036200756838,1.359242794884439,1.269285302330869,1.3161610054878812,1.315968205227898,1.3663672145992733,1.2035241895099023,1.2445335101313022,1.2994013548475223,1.3465720042506721,1.343250789657072,1.3737373170083715,1.2766002751679792,1.2925492009089288,1.2832487785318623,1.3163202102855787,1.3455827953502042,1.425323887802225,1.2905010482653791,1.3435392135474526,1.3189412489006156,1.3830955145118733,1.3591050107044196,1.342882966485596,1.370813689844333,1.3867966328375612
Celebi,Magical Leaf,Leaf Storm,50,1.3333796940589084,1.3197808787006822,1.331642309958528,1.3189293517513814,1.3329962966520554,1.321342493573098,1.1574075250052696,1.1871943029343843,1.2729716842762708,1.3339046667525407,1.2565625693110014,1.339005062068131,1.1217321027220097,1.1438927788668831,1.1008086912800743,1.1359521107176425,1.1386201130096025,1.1050291064509128,1.295861328747316,1.2839041017550645,1.1857170966460377,1.2191780861088222,1.2484197901973044,1.2967751390013849,1.2498537170880213,1.2779995373128157,1.2714827238332107,1.3194960159522708,1.213712703099253,1.2104349310850255,1.2484698399562284,1.281965779853981,1.253740974777024,1.2951693512427953,1.2667426998042786,1.3085137015781614,1.283069736215045,1.3108616549063632,1.3253301524081451,1.377486893456571,1.291584734106333,1.3319648997163103,1.2495488284386458,1.3145069364778827,1.2948626229198437,1.3649321741468665,1.2686133448967858,1.32690915612609,1.2847730298811169,1.319718143337305,1.3225683448295191,1.405089715357481,1.2856572781704805,1.359369749289311,1.2754063826627928,1.3427645552370848,1.2584059793362095,1.320018866880919,1.2679156072051885,1.3136524016463542,1.293119990234946,1.3411428157641316,1.2967110779192594,1.3583935483876808,1.2310215027422435,1.3121204086035336,1.2595596697408495,1.3050404535247755,1.2483857389124646,1.3145043848226263,1.257940784403769,1.3070151041094569,1.2903392971487795,1.3360152238072984,1.323712597452532,1.3683700516137638,1.280150727654898,1.342221058557227,1.2843082998519009,1.3560681775833672,1.3068804590582903,1.3642089097663155,1.291835533998739,1.3708951809534167,1.3066076029423668,1.3653709591031893,1.2749024185879196,1.3181643902788547,1.280524995885376,1.333378989657811,1.2525340298387269,1.307983718732458,1.2889122290539687,1.3266644451791767,1.1944303351120107,1.2309544145438784,1.290221840080388,1.3233111745408737,1.2737463808846747,1.3266143645122876,1.2197846814267541,1.250364542005348,1.2684631034943643,1.303899861888709,1.317266471404972,1.3846113684196302,1.2779307577892438,1.326823615397184,1.2887810026385225,1.3433722075637642,1.2818008756840689,1.3243743963168457,1.2992977040719607,1.355132798798633
Venusaur,Vine Whip,Frenzy Plant,35,1.5387613945306253,1.5091373162158759,1.53714865698899,1.5125358906648556,1.5404095350735365,1.5069736436778707,1.2735703102482736,1.2836543572887233,1.5330303204150533,1.50447331931204,1.4377298225058328,1.475131454399265,1.2963093626042268,1.2780758967834058,1.2900811942945005,1.3181219378772733,1.3501908698273195,1.2093378527175673,1.5458274705634794,1.4131266001281966,1.3880888592460265,1.3774283661105593,1.4218707062131803,1.4268853920168714,1.4607991077066473,1.4458954394019488,1.458017949304716,1.444704590309862,1.3563715386990314,1.3342691042292518,1.427654467885409,1.3903573515901624,1.4828990628003749,1.4631870316796063,1.5084987213568022,1.4796343099161726,1.473973120337568,1.4724745818378664,1.4904979489092278,1.5500259891398895,1.4579114054533902,1.485298773999313,1.443343202520922,1.4686127332713426,1.4529247794142306,1.5158706404023319,1.4321392370219646,1.446298637813988,1.4598255505072861,1.4335860465158843,1.491146885617244,1.5807417202791454,1.436946232240245,1.4896115567699162,1.484290396754904,1.4974260796559304,1.403349332910893,1.4460441375135367,1.4155405664904979,1.4283433174109943,1.4468362946457085,1.496434062340708,1.4652669143018604,1.4730072719789664,1.4261914332426056,1.452636261731757,1.441904732895951,1.4811654679962893,1.4169134000267005,1.4423511637051512,1.476612044499701,1.4965280306567006,1.4967811417167474,1.5209367483699718,1.435080632049878,1.4826999861554297,1.4057962073339145,1.4650276168658842,1.4535909168057577,1.5294079696947382,1.46306957542702,1.5209852582986414,1.4284929539044453,1.500233993938681,1.4630223421782804,1.5542061699667609,1.480398134305987,1.469639675779854,1.4590032340866417,1.5036070771217853,1.3710337503523187,1.4300910196043133,1.423262407528422,1.4966173777217495,1.3913492415445514,1.3782885392178421,1.4292353379638452,1.4369230279991703,1.5059199904649894,1.5088005090747185,1.465130349161049,1.4181013705795495,1.437453851522937,1.4286698249105247,1.4268892413508867,1.5260283501062453,1.4487446262382786,1.4923178875102774,1.4485172207563763,1.5055012489006157,1.472458624212014,1.4808005857266402,1.4682006386977713,1.521732115761346
Venusaur,Razor Leaf,Frenzy Plant,35,1.562118599148059,1.5285341523066565,1.5603723785216506,1.531283554488237,1.561199355082409,1.5345587973177888,1.330607234694841,1.3648311715394175,1.5997346381867719,1.551969511805705,1.512878484677487,1.5558358378514092,1.346360615917245,1.349192311604189,1.3335453920258113,1.3607791918219079,1.4804666197563916,1.2955153193710691,1.6143188197616172,1.5254912643014336,1.4405051486899922,1.4435515961841487,1.5103525411036467,1.5117198151749616,1.5295130720305596,1.508316634498359,1.5124130617677698,1.5193366804430242,1.4105779183392206,1.4019371590882341,1.5010316179373715,1.4922464079915971,1.5343158478032988,1.5254592319339655,1.571688129922985,1.5399715764330177,1.5758375306632257,1.5605667107627674,1.5365367222218251,1.5792599136053995,1.5080582115498344,1.5310714948776627,1.5166634132644576,1.5369014276826385,1.512564445967706,1.5911704476469828,1.5195504191668217,1.5356943741572824,1.5179592934042494,1.484661366761293,1.5564132480032562,1.631255047743996,1.5005914412095478,1.5552736366925632,1.5198072183392024,1.5492115413170662,1.4837609263054896,1.5191391568698813,1.5092766461707963,1.519661787353658,1.501659091778846,1.5579993798204343,1.5501094603808285,1.5470361409831235,1.4708143378998375,1.4978680529406179,1.5072646527530782,1.5517533005496547,1.4974305326058488,1.5261463241682844,1.499887639851467,1.5330959250735448,1.526451234133199,1.5622516544358243,1.5388695020212064,1.585005157353763,1.4957926914594835,1.5567826589315512,1.4939504760172948,1.567574420789026,1.5330521016797927,1.587403449562482,1.5004995662523635,1.5783869229125909,1.5493423835911202,1.6086778983432213,1.5261601242756153,1.5158345636924713,1.4928346022670191,1.5505551211239013,1.4581388573742962,1.51508175569572,1.4829526360011647,1.5352721246012409,1.4432667929763436,1.4320960720892613,1.4992818077064753,1.5125607312004006,1.5683961509882667,1.5606885800306738,1.529331321065613,1.4719312213412994,1.551273148491914,1.526600531654217,1.5362856361038197,1.625737889889971,1.4954311798194049,1.5403567706142107,1.5238386983289356,1.575405699208443,1.5123842144396273,1.5341743888626025,1.5526256041589106,1.5714030621050619
Venusaur,Razor Leaf,Solar Beam,35,1.6771000510771379,1.6632518518770565,1.679351326192428,1.6768433260276439,1.6792291495479474,1.6805484971372158,1.482945440198653,1.481476732045236,1.7770593819445721,1.6916232695736135,1.6400733388077802,1.6792631427468963,1.4704052003166939,1.4980564624045982,1.4670515096905146,1.4710227990375957,1.704304246879696,1.4264493962697582,1.846389655197827,1.6772326852119224,1.5525598154660327,1.5662883448684934,1.6344424568196947,1.6283651377356576,1.6403577220144105,1.6161379478370492,1.670103136082341,1.6555109410263018,1.536908981968362,1.5201642416787235,1.6571706889462634,1.6259012492729032,1.70169696839569,1.673150160180428,1.7426918896563515,1.7016504721503871,1.7057453157398899,1.680078777930699,1.6494871802592441,1.6849305143365583,1.6500344855414297,1.6487211574970553,1.7051850256313605,1.667818531314878,1.6359718402282517,1.6989361361569992,1.6842802824986047,1.6681576842588008,1.6335138226199766,1.6225226992344302,1.6665220905866913,1.7479853346933785,1.648667137581775,1.6820759697383512,1.659793926242099,1.6856624780239402,1.6352205003430713,1.6594160244763239,1.6242414461037178,1.6380724206968715,1.6146231304215624,1.6768208148157948,1.737390644865185,1.6858458099276006,1.636152238694528,1.6214155968350918,1.66333785684664,1.698933211891669,1.6582922791958568,1.6617464441025394,1.6472484421206672,1.6539586467666865,1.6512333469131475,1.699093264821614,1.6718293839434497,1.7220737758031106,1.630147147891262,1.671983222513066,1.5905938214864705,1.662863083387788,1.6668242986846389,1.7017753636628181,1.6442923565999372,1.6931703573702859,1.6703950183892826,1.7188440859173713,1.6893398174762826,1.6491434604441768,1.623233270858764,1.6625143218282044,1.601665845576654,1.6278074468916612,1.6279213682353886,1.6819190144302412,1.5966022019020591,1.591020074805465,1.6365969881516491,1.6615522806889056,1.7147478003719465,1.7104717100196083,1.6515448748296873,1.6082861569168738,1.6590890595066607,1.636351040289885,1.6547388121467637,1.7410488728535571,1.6273715716116288,1.666834479874505,1.6545798592788037,1.6793166226912928,1.627225454850975,1.6661353412622053,1.6919066048336235,1.7268285947624167
Venusaur,Vine Whip,Solar Beam,35,1.7911135988059066,1.6768467920268249,1.7892751682519596,1.6839077918411358,1.7955140951097694,1.678144850248202,1.4086071142442822,1.4135219784373012,1.7275156873590791,1.6327141918506916,1.5712781563211493,1.5998518971500006,1.4811919287000606,1.4015182547548917,1.4480301546575898,1.4315888962057493,1.6594405678892918,1.3482608411270631,1.7498764595030756,1.5677417792568924,1.519922416241191,1.5108782216284118,1.547477040046548,1.5351264788674102,1.611022236924896,1.5670218927035127,1.6281425053210836,1.5803255325973598,1.5138657533881479,1.465512498027558,1.5847597894244476,1.5318362398447338,1.6489886808968224,1.619403391142605,1.6723134138600577,1.6296329500401703,1.6089839768514922,1.5704453867359085,1.6114270728926687,1.6710160681009563,1.5817123493517649,1.5958834759132607,1.5732425329611315,1.606150757209331,1.5550042153588886,1.653272398018835,1.5848999529901695,1.573418264093332,1.6241038634794482,1.5922698728910853,1.6281629507585258,1.688813129339188,1.547319782128936,1.6160695874013908,1.6214423823316866,1.6489771512774305,1.5448877147378821,1.5562187119944273,1.5584026765712942,1.5468399976428724,1.586218640753992,1.6190217200844808,1.5850430567099925,1.6013328083556553,1.577094663984136,1.597164563060285,1.5850060157021484,1.6062411275637491,1.5523451013349614,1.5696194275984479,1.6040920285952383,1.614569690357294,1.627730767157948,1.6457008420959172,1.5263958628536105,1.5759716591929454,1.5549692350011048,1.5909253832069226,1.5565871029236404,1.6376361471256644,1.578788469667507,1.6446870505231117,1.559561752217596,1.6187297075382905,1.5894049024630974,1.6595554236202021,1.5975784387461498,1.6159752852572835,1.558297661353974,1.6258491719249477,1.5102053988247357,1.546796653505541,1.5452189212932663,1.6300999162989953,1.5459578920145298,1.5208944288662831,1.576071768517129,1.600588900214485,1.6581392907181385,1.6587052759716328,1.5880541237781733,1.559751682014283,1.573125918885605,1.5419295483909294,1.5422288379226587,1.6152213754125664,1.580070243096864,1.6121580836440426,1.5365684256816183,1.6136293227792435,1.6218565045537212,1.6253835302917072,1.6211231138965336,1.65021928631865
Venusaur,Razor Leaf,Petal Blizzard,35,1.852459377418461,1.7877071487955285,1.8510753309953616,1.7962284707978395,1.8546028207025609,1.79306007734864,1.5941230472106784,1.6030573854731298,1.8598600612881333,1.8212710522356312,1.7814231739252806,1.8174823647953835,1.637441991021696,1.593890834431856,1.588020136432782,1.5984537780254253,1.7770789563255343,1.513958806445955,1.9410990112836046,1.7896666928598999,1.6893293379806384,1.6713344524467069,1.7569508873806043,1.7544940291848767,1.7848663292254012,1.7489600602610942,1.8022420490944888,1.786478537646104,1.6769576556715973,1.6331325168409492,1.7800654999920604,1.7538429945795928,1.8268752816246048,1.7973063893343246,1.8668179174959632,1.8101838307721374,1.8582633089148943,1.8309671743553089,1.7933161427374,1.839593259610242,1.7639263486735195,1.7781247615889282,1.7764647281518016,1.7993912131215641,1.7496537791345463,1.8311165918699026,1.7985106726302371,1.7847953923372475,1.7555191707530569,1.7387044428481846,1.8255276506488622,1.9067750073676677,1.7592306740326973,1.8154743939186553,1.7928426506936086,1.8016172848937886,1.7450087146915043,1.7917594818099192,1.7576309811016408,1.7767070046271827,1.742072923879194,1.8089608407203128,1.837786424196751,1.8191941613766776,1.7342284346225383,1.76508455776229,1.7702588052506896,1.8256713805278317,1.770596556194378,1.779530782760691,1.7746998986768927,1.7683952405708212,1.8149780601636556,1.8267408986167755,1.821596791814205,1.8630731794474171,1.7704096904360602,1.8235497638695857,1.7066045179415517,1.7922779673686526,1.8044329442718583,1.8352135778295857,1.7767710565537298,1.8314033288794476,1.7978856861264743,1.8712578946284617,1.7788462196494486,1.7775966979419164,1.758840490187038,1.8019028688413363,1.7310810794807237,1.7749435697993616,1.7351322956318997,1.8134809193944628,1.731034911660995,1.6981365079655846,1.7519392908431553,1.7696539378583735,1.8235711017414655,1.8303838294206562,1.7531134212181627,1.7237322379958526,1.7863208934166952,1.7837970209543046,1.8079121525068154,1.903736998037248,1.7530306435737204,1.7949555206271017,1.7755931398416887,1.8418218117854,1.7823566274223923,1.782891058761547,1.8209101685310283,1.8484551180923143
Venusaur,Vine Whip,Petal Blizzard,35,1.9470723556239102,1.831975828907089,1.9490154610011101,1.8348292422605232,1.949019469904327,1.836601009528853,1.515688070744628,1.5294149277982887,1.8410686779969971,1.8136770931542823,1.7133515188828372,1.7732018361217936,1.5760367328705247,1.5375225604320437,1.5543351550767668,1.5900939023319305,1.6962934633489524,1.4440563723192716,1.8492445102603934,1.681563374241038,1.6498450094102388,1.6349670923121988,1.6956103331461214,1.6845235259211775,1.777159614784979,1.7270199704282538,1.7617052139479412,1.740265839981213,1.6686653663598479,1.6041740172693133,1.690084334747109,1.6555572394172247,1.7967140217581847,1.7624742052450708,1.7886139668906889,1.7897607237015452,1.7561785617676402,1.7436490523718906,1.7860071911441961,1.8556031343542556,1.7651082061035883,1.7748414414779923,1.7419548684199142,1.7673489067126182,1.7146480702528473,1.80570828865949,1.7063225723619164,1.7033517359416377,1.7691786517964956,1.706319283658185,1.794225163323663,1.8929550179655066,1.717286954079218,1.7840839760668636,1.7938779158999736,1.8067178520328346,1.6831102481987912,1.7189303735119832,1.7173277618339393,1.7134456838909966,1.7277606135329555,1.7932387813201232,1.7513858523464971,1.758383399503275,1.7551130484106061,1.782345857969345,1.7172712985304488,1.7596895258855791,1.698677586228279,1.719594879011578,1.7648706031570445,1.7910995180092437,1.7915238042351,1.8244067758850673,1.6925714327856178,1.7443239776891235,1.692138904155095,1.7494835534273554,1.7028027494359343,1.796510109353246,1.7490544558452157,1.7973782039749056,1.692787799462758,1.770031530597921,1.7518308238998082,1.8256727802528114,1.7816640239738462,1.765694178455611,1.749197747487302,1.8066031424777294,1.654922957676757,1.712378139188968,1.6961498525876728,1.748630209652676,1.6797304701216746,1.6577911653566564,1.7162985955002719,1.738417225725769,1.8446389199728364,1.8214544292168202,1.777613299341123,1.7271443505731927,1.751677680918366,1.7170497646167784,1.6781336292662823,1.7921554120933876,1.754076733252089,1.7995586021175194,1.722468249780123,1.7966123131046614,1.787907985579198,1.7815526114804188,1.7714594107635495,1.7793221926632439
Venusaur,Magical Leaf,Frenzy Plant,35,1.5114252487411244,1.5010586880472314,1.5138706057675264,1.5054947157527374,1.5108152748154777,1.5005640922243328,1.2687207925319013,1.3001234618228061,1.5037146865288424,1.4819939318036919,1.4078781352740828,1.4433244200939275,1.2986584395460194,1.287941062678614,1.2526159865562458,1.276345287884053,1.3740039169663134,1.2208728227445678,1.5279717411701443,1.4461885064793796,1.362402294271773,1.3661543443562965,1.4482098623726274,1.460744411189028,1.453261464080834,1.4394012336089712,1.4407213225783266,1.445426988084877,1.3530893454257467,1.3453076803995125,1.4695033294981372,1.455193802799791,1.4459375613985759,1.4353719327183379,1.5372103086371696,1.516084958720928,1.4701552313804715,1.4475761214937108,1.4408979483070175,1.4710799776730519,1.4179298686682982,1.435719055510697,1.4403430207791434,1.4573361655561827,1.4140783603585338,1.4795908722893054,1.4625995836557661,1.4837993434610124,1.4643367658241386,1.4420080639921236,1.4747868896390126,1.548034100262377,1.4210475903026987,1.4695816524065817,1.458412690108967,1.4691671035429485,1.3820888058069853,1.4106938231436865,1.4181451632999906,1.437319752290504,1.4134971142302186,1.4676399094608017,1.4637154522604534,1.466207451526402,1.3811753560721876,1.4131157233412635,1.420427025226864,1.4468567602488978,1.4203257922117145,1.4440678868736918,1.425646876337528,1.4511920891551289,1.4401531848923663,1.4615262892264567,1.438657659986075,1.4675877831222957,1.4017552908096576,1.4493142031289452,1.4324862833765724,1.500176055691036,1.4403676489111787,1.4916800445601384,1.4174153828093061,1.4767729448859528,1.4245052611147662,1.4875377974738413,1.4469126800024759,1.4443665896686875,1.431372830656672,1.4716470257179484,1.3451708952802324,1.3858745082341906,1.41813440872101,1.4662630113563875,1.353873284003277,1.3531056946499744,1.4300927780734318,1.4479028267065748,1.4853385482603052,1.491600001934459,1.4490240575644893,1.408348688358557,1.421492344476291,1.4172318339100347,1.4229440261069615,1.5007969244593988,1.4196147823772447,1.4569783864611034,1.4076816182937553,1.4614954089709762,1.4369956935952257,1.4587432114269758,1.4603551474486953,1.486609177034822
Vileplume,Acid,Solar Beam,40,2.452595661883714,2.0897151400424723,2.3967575285830853,2.1055371684991364,2.0786790181978505,1.8706298001748682,1.6286250138528382,1.6063921554729925,1.9193749303174925,1.8944275642892168,1.7667986389563526,1.7980495970536317,1.8672847809569015,1.841965993327098,1.645630182617484,1.6157603222112382,2.4427846705886327,1.7441983946353978,2.1263128959433444,1.8039926048940889,1.8815292857601134,1.8947777866539566,1.8180259758010298,1.7502157270688024,1.5791893586418009,1.5314905568227921,1.767453316243786,1.766792838278058,2.1130954330635703,2.082182612446006,1.8233415756906013,1.7679938819806877,1.8709404879414668,1.8377523150571957,1.9693125632540205,1.9065717698663853,1.818352928115296,1.7983565047250254,1.4898267290305656,1.527434444699966,1.7844354888854688,1.7945171076067963,1.9698806754639944,2.0104687110853834,1.8060576746774515,1.894659198714478,2.038567544033623,2.036831652353064,1.8949629748488006,1.8755263011904237,2.249961840853465,2.3431811506809614,1.774786113193832,1.8071832398978729,1.890480233228935,1.8636308031511235,1.9954927628940622,2.047394700672512,1.783039439965218,1.7757173921137661,1.7882248016722369,1.8426915812117741,2.279880339130268,2.346801639284747,2.162193495353246,2.2340079603945266,2.2168430495425113,2.2824185831623143,2.050003684111848,2.0665379780864646,2.1934358227934463,2.2547005833378364,1.8451932289636963,1.8377569291862643,1.7877025690225563,1.8540101819605586,2.0240695161787072,2.089586382043185,1.9467247448553557,2.0359161776192995,1.7638808579651548,1.8399064364049031,2.1762273533795344,2.299200097920264,2.2063585591055546,2.2891976955442663,2.0213374251609375,2.045552842726713,1.7513589369557054,1.8221996709252963,1.6899582369144697,1.7453662693064709,2.171699080993351,2.1799668555383898,2.1761655789038468,2.1849266269438576,1.834029853479015,1.8249061703405527,1.8468618317360785,1.85959306783508,1.7898272309610654,1.7288491473423029,1.7832372989589675,1.7651136819282118,1.9679748862381043,2.0748747521223727,1.9562591061644266,1.9643407586042152,1.7156704661389621,1.8090260334212842,1.8562021199109784,1.8276650025173864,2.234129179016645,2.268670428818824
