Attacker,Fast Move,Charged Move,Level,Arceus (Ground),Arceus (Ground),Arceus (Rock),Arceus (Rock),Arceus (Water),Arceus (Water),Keldeo,Keldeo,Manaphy,Manaphy,Phione,Phione,Terrakion,Terrakion,Urshifu (Rapid Strike),Urshifu (Rapid Strike),Groudon,Groudon,Kyogre,Kyogre,Regirock,Regirock,Suicune,Suicune,Tapu Fini,Tapu Fini,Mega Sharpedo,Mega Sharpedo,Mega Swampert,Mega Swampert,Mega Blastoise,Mega Blastoise,Mega Gyarados,Mega Gyarados,Mega Slowbro,Mega Slowbro,Alomomola,Alomomola,Azumarill,Azumarill,Blastoise,Blastoise,Boldore,Boldore,Brionne,Brionne,Claydol,Claydol,Cloyster,Cloyster,Corsola,Corsola,Crawdaunt,Crawdaunt,Dewgong,Dewgong,Donphan,Donphan,Feraligatr,Feraligatr,Floatzel,Floatzel,Golem,Golem,Golurk,Golurk,Graveler,Graveler,Hippowdon,Hippowdon,Kabutops,Kabutops,Lapras,Lapras,Lumineon,Lumineon,Marowak,Marowak,Nosepass,Nosepass,Octillery,Octillery,Omastar,Omastar,Onix,Onix,Piloswine,Piloswine,Politoed,Politoed,Poliwrath,Poliwrath,Quagsire,Quagsire,Rhydon,Rhydon,Sharpedo,Sharpedo,Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Stunfisk,Stunfisk,Sudowoodo,Sudowoodo,Vaporeon,Vaporeon,Walrein,Walrein,Whiscash,Whiscash
Xurkitree,Spark or Thunder Shock,Power Whip,50,1.2472264694528126,1.3206017562462387,1.1319223628691983,1.1905772151898735,1.0070210936827046,1.0485953590182293,0.9308496706852059,0.9967261102337942,0.9995254720504944,1.0649893660001677,1.0054358899723477,1.066649687090671,1.0966131920636761,1.064139614698724,0.9122806658046643,0.9740477161375461,1.2587980815332644,1.1836644223770816,1.0095289388275215,1.0650375595778683,1.0828012515910606,1.1367015857461717,0.9973518121779174,1.0502082786949458,1.001811171394682,1.0488600650295254,0.9950007435464542,1.0580797256750964,1.2439469114931945,1.2454175199402595,0.9761763402376512,1.0349954426484484,0.9893517912961771,1.0507211365207665,0.9686793279954615,1.0320194948361892,1.0064378197890893,1.0496648970669487,1.0181426034001522,1.0548295694832106,1.0015497411853553,1.0453908966472096,1.0945313954634568,1.1546827596026417,1.0096991615978959,1.0654501616526932,1.2327382017245698,1.3191598983863466,0.977033204850751,1.0209371118310688,1.114983621277374,1.190392257935782,1.003556836216697,1.0738268631180847,1.0077922785603357,1.0651354566838314,1.2537454318721097,1.301609020212342,0.9959656005344937,1.0461000805166774,1.0133684753960275,1.0654294486862483,1.2905305941664604,1.3337936245326523,1.2221351535273133,1.3253665477491596,1.2926309613870406,1.3885072022973244,1.2661014643106174,1.3273865201789146,1.1124025101472563,1.1713466413620182,1.002769439513768,1.0363465702629109,0.9939406543337083,1.0523504778469943,1.218614567922722,1.2995648768601513,1.0955588860511705,1.1818501582835033,1.0077340478227585,1.0557256720853785,1.108315718925607,1.1881476516987164,1.3151516539906534,1.3833844955557593,1.2277500819570206,1.3320672386701484,1.0016065915128887,1.0550639046456523,0.9935942504491837,1.0417762501193484,1.260968362174445,1.3649361999650411,1.291704688654239,1.2955286142615043,0.9884064560127301,1.0362844702467344,1.0042429776035233,1.063098626850708,0.9705785894293506,1.0166914074636655,0.9994673466001869,1.052348477571799,1.2807874285062801,1.399880289585194,1.0992371276673223,1.154877649115141,1.0225153513759382,1.068337107316253,1.0042274475651354,1.0522897162348501,1.2821920257464687,1.3940461290899337
Shadow Exeggutor,Confusion or Extrasensory or Bullet Seed,Seed Bomb or Solar Beam,30,1.4744528377587884,1.4118513748383759,1.4761097046413503,1.4199358649789031,1.4790709929349928,1.414383023714981,1.220461811038786,1.2567172514732503,1.3312643406538958,1.3951407575676726,1.3167151797409402,1.3937442390724302,1.1451048493526594,1.17076480770453,1.1191038726586082,1.1611766947876174,1.3779524093232076,1.3043687404992352,1.4850184101773432,1.483650847290571,1.320215995375231,1.3285063603534941,1.3389322779183712,1.3737214617315572,1.3848363551494496,1.4088004066743185,1.4942746923029822,1.5140880184049617,1.4483294162921427,1.3817901107308603,1.4403405052388638,1.4118870222794562,1.4370890803140273,1.5187698369267812,1.3509070514060264,1.3971866578991479,1.2879242835523312,1.3257344639554158,1.3236805379345344,1.360811553751163,1.311836246636983,1.3382841139728443,1.3568338389757182,1.353000449054248,1.3255740040550168,1.3879445449065702,1.3500661919925578,1.3830548499051845,1.3346032193210484,1.3952824269121922,1.3381499526097873,1.4413774755150566,1.3560550634264938,1.4461128057359611,1.4018018508932057,1.387806627977731,1.3700919687548712,1.3741101893066836,1.3282082469634935,1.3733061518167646,1.2915251474064613,1.366356003586664,1.3616976928989226,1.3613720151635553,1.3594642525725362,1.4051615697110922,1.2866097481897762,1.3486128051133996,1.3080154424394972,1.3699212571642374,1.3737238006843338,1.4085361630210427,1.3292380323968662,1.3392842207001663,1.326353899817558,1.369969845066029,1.3269602297450178,1.3610129666695674,1.2919833611157838,1.356963709492422,1.3828522537938488,1.3821655333903724,1.3638449244728568,1.3864772903026241,1.3065838907724732,1.3368574177586365,1.3425577373079662,1.4088468364590045,1.3325016155668845,1.3499856394054714,1.1858622156255154,1.229521999149372,1.3402726796014681,1.344170599545534,1.2825649270702066,1.308492301452802,1.3653627572700089,1.385157465857625,1.3370392251642589,1.3694523515405412,1.3448147892429316,1.3114578658473435,1.3231459732276176,1.353341308580959,1.2927014650274575,1.3752541471107986,1.3266877867598865,1.3518498288544172,1.299314750175515,1.3163223937269481,1.359333043036505,1.3653929893315917,1.3091543000178794,1.3448954049704989
Shadow Shiftry,Razor Leaf or Snarl,Leaf Blade,35,1.3872490926285872,1.3795248458775078,1.39042194092827,1.3821282700421942,1.386720894214058,1.3814546517067998,1.3573932134190962,1.3613815814813388,1.3004276468749763,1.3834052430574084,1.3206398874496676,1.4068888565468394,1.3042238829964221,1.308429820658818,1.383313081057599,1.3614221810573943,1.2661456016273327,1.230366920125194,1.3756380200083074,1.391448595827965,1.3797197141146185,1.3470806145965382,1.3106520161990756,1.3980541354305391,1.3822418880942258,1.412568218657783,1.3128930955151028,1.4007759125939274,1.3204552014183812,1.3299339829665975,1.4899612834170939,1.4278893190731434,1.293142062426425,1.3627518238627718,1.2874276357353758,1.3481865418584562,1.3293857647313172,1.3741742535251869,1.3372980630973526,1.3841876004398206,1.3191286835853302,1.3584150159694144,1.312706044708279,1.3653220595161166,1.3339361060880048,1.4065209052550824,1.2678020680525244,1.3290278721957853,1.3193837958279442,1.3646194823987399,1.3520843379504148,1.4235188480021284,1.3260583276116296,1.4014159810001914,1.363948451080293,1.3885513445767375,1.3214403242288306,1.3890139771723504,1.3061946447844037,1.380312815856646,1.322025378365894,1.393459772301171,1.3118038638406524,1.37449031434415,1.2633988410698451,1.3541748293568143,1.2861774559602293,1.365425885041145,1.308466130376367,1.3778210513784248,1.3360161801986508,1.405377699585798,1.3692090369227623,1.3925355241024877,1.311191356215792,1.3900384735364457,1.3205726220520406,1.3856409363849969,1.3242211992842832,1.4153527351695239,1.3932318638267212,1.4156234520646642,1.3384028458008972,1.4047146465948344,1.3371552277100707,1.4101530284981216,1.328743740179288,1.3890414985134691,1.3460364759101027,1.3772528182666761,1.3051584511626697,1.390681283580276,1.316920118860339,1.380737633280895,1.314517881197584,1.3458190298237227,1.2983720076241103,1.3707660832007273,1.2750505755769197,1.3547451528009025,1.3139779749369973,1.3085493837815445,1.27067524733455,1.341081548362309,1.309318410701731,1.397419575503069,1.306778457504916,1.3718775034593258,1.310705916089033,1.3792506748672513,1.3468774947383702,1.3727955584585239,1.3144645092079386,1.4157339531557303
Mega Abomasnow,Razor Leaf,Energy Ball,40,1.556493036883194,1.5588868453481728,1.5455544303797468,1.565215189873418,1.5471875934217572,1.5650333658180664,1.4569252397642798,1.4808169317875437,1.4963581409176494,1.5532652858983254,1.5045699315965653,1.5683306651142483,1.4464331779317254,1.4497549340322045,1.440891701211653,1.459231451750063,1.5042624734135788,1.370271625587731,1.5020575045233417,1.5294351630867142,1.5150343876458525,1.516893109249797,1.4584617690235255,1.5051328862352136,1.4658275278869242,1.5093915551136419,1.4949788745330965,1.5129814463290674,1.4146107927083478,1.4521319241147717,1.5131549973380607,1.5440056193398948,1.4812141467151785,1.5246825424366752,1.5101226163307935,1.5476295465387642,1.4941987556751304,1.5126594441375003,1.4993867884631649,1.5311151991880232,1.4808288361994368,1.5178338236913735,1.5166314359878645,1.543487070523422,1.478930352348074,1.5487643158529234,1.4715946903288133,1.513084546853197,1.47805765068958,1.5271093980100139,1.5124295382364188,1.5687324365220572,1.5213804126380244,1.5769390948076945,1.4941012996212844,1.5415361142140969,1.4762543949287283,1.5102447304155047,1.4941068644750142,1.540481044318435,1.5034915631877837,1.5503083987718391,1.5271029011372665,1.5586024517019919,1.496813973150764,1.5312725548017239,1.5086381250868444,1.5392999953682975,1.517168659330941,1.555196516947567,1.523653843489825,1.5551969191128596,1.474308337128147,1.5126715797886676,1.4861183321202038,1.5364742359647214,1.4629188060221043,1.5095814115394657,1.5074859685879887,1.5673431311076784,1.493718196964921,1.5312739226370062,1.5079909264319225,1.5423647986802083,1.4902753596627876,1.5418995693209934,1.4870847039938504,1.535354563027775,1.4823723702161269,1.5292058591225677,1.4759697593069987,1.511505177546893,1.4849676629959796,1.5357454990386294,1.4842190645866828,1.4955604803082316,1.4826971164775211,1.5041355552835434,1.4816406180066959,1.543092181821437,1.4657109814616633,1.4802620223012393,1.4821823071751032,1.5115481003484077,1.4801907765975642,1.5596176867387463,1.4824939916976188,1.521283956011944,1.4666027232006011,1.5269897459730448,1.4645747151462372,1.491808186370564,1.484534239227606,1.5546218487394958
Roserade,Razor Leaf or Poison Jab,Grass Knot or Solar Beam,35,1.526624376050452,1.4348892526428825,1.5271105485232068,1.4317755274261603,1.5175544231876814,1.4357351205003437,1.2710742210068173,1.3164118168162384,1.3607536799737772,1.4089039738380735,1.3472662882646873,1.4086450298355409,1.260562511449497,1.283136246209983,1.2519000596298036,1.2992698935064988,1.3639443323958984,1.23142959098176,1.4149171718025078,1.393187530360952,1.3126877840253637,1.3580851797412306,1.3604175110781105,1.4081768546681335,1.3370041658540641,1.3740396635345498,1.3721668693195237,1.4044892710620467,1.3658837165619833,1.3295308255107043,1.3559221877517345,1.4045868976839735,1.3321899433287865,1.3652156736079784,1.4081099550019984,1.4260833687902115,1.3461889548151529,1.3748588724206683,1.3078427641038652,1.3458618793876342,1.34383014207272,1.3651095832218885,1.3323987163620035,1.3738431376844134,1.3589456956545565,1.4246150473998576,1.3572220830798956,1.4060037926222764,1.35377956486663,1.3926124649447438,1.3668667586757344,1.4209082292688604,1.35666287721036,1.4193014643809867,1.3585628786021124,1.4004395644316086,1.3430036198624797,1.3864679494951244,1.3517722234594762,1.3872509550648418,1.3521723772518544,1.3979702741624325,1.3591183252348136,1.3981214908224013,1.373394098117254,1.4131317922174333,1.3383921816862485,1.3768044340831544,1.3588326332080476,1.392379122093913,1.3669358748805187,1.4025517059858423,1.3760954620224342,1.398780703140247,1.322156786750735,1.3795362379120306,1.3495953354799408,1.3949177617265687,1.3307284099772132,1.4009237027634616,1.3696131850317468,1.399479893727203,1.3543202557096459,1.410076300458834,1.3664895079263264,1.4190529643544396,1.3688631148189596,1.411785984784255,1.3257162346521145,1.374344797874632,1.3375604336466769,1.3855254363808382,1.3254675755986716,1.3693759832197168,1.3332898796332509,1.3694723272353306,1.3338695857450118,1.382237221746201,1.3759779436776054,1.3989294090266218,1.339558808299099,1.3406031000794008,1.3829166703050095,1.409243719492495,1.3301252208942178,1.4002603226480705,1.3511579637317022,1.3866069477823904,1.313237286292037,1.3720224263578922,1.383863125045359,1.3894422672182307,1.352637225102807,1.4057214375111746
Shadow Tangrowth,Vine Whip,Power Whip or Solar Beam,45,1.1013103572674845,1.1576643172504244,1.1015054852320676,1.1615510548523207,1.100740955929421,1.1605815499102308,1.0604167469090628,1.1263413318953894,1.1080322907693831,1.1898226142106827,1.1415077863484209,1.2225294716926212,1.0284377465146797,1.0909903207354597,1.037626201048747,1.1070324234494715,1.0544650253956327,1.051374476721063,1.1233270675368379,1.1839803296231368,1.0828090286689012,1.1349323005373961,1.099748975636672,1.1710286549249482,1.1267644134394352,1.192804230435992,1.1162250583902658,1.1865208149269137,1.0797198055681543,1.1502540350105601,1.0978395087537385,1.1587296278023531,1.1228774988855283,1.1880347127866595,1.116703412885674,1.178854807307985,1.1516851233515097,1.189723510053088,1.1649856212467224,1.2229129662522202,1.1114082978020423,1.1590648059283502,1.1254723284010382,1.190103282477027,1.1424187626719273,1.209786837634939,1.106730115567641,1.1671616158002076,1.099364843579926,1.1684957293414093,1.161342888973877,1.2688937295265965,1.1547786544803755,1.2296635638148194,1.1305070430210065,1.1885676920142767,1.124971855136221,1.1949269965533367,1.134017439569664,1.1972315967998903,1.13757030676847,1.2194114610221993,1.1085027943149695,1.171619139429152,1.1240900748561649,1.2045656074072546,1.140572169643822,1.1920303839681339,1.134721678940118,1.1992720964642256,1.1406070345075983,1.2226993780043498,1.142403092850571,1.196862541007221,1.1440063523873443,1.2166806885534138,1.1475763641110435,1.2126098685928117,1.1498034837663826,1.217498355992598,1.155446480839375,1.2186585310937992,1.140511419291643,1.2099680362942724,1.1652616145881058,1.2394392009529918,1.1010501803054453,1.1670001469574163,1.1256911036116894,1.181042220147914,1.0933086824814033,1.1636504092562214,1.121482258346443,1.2037755637126375,1.0857341502628948,1.1526093946899578,1.1171420077989753,1.1716648888733452,1.1161179440356626,1.1841846142829011,1.0869696551247972,1.131710221976732,1.1014573746299805,1.1633761493525205,1.1577897277063105,1.233976855986471,1.1212402592673514,1.1772813342072683,1.1174713984831555,1.1926016750551265,1.1124174468393933,1.1685354525001814,1.1362417307348471,1.2234757732880386
Shadow Meganium,Vine Whip,Solar Beam,45,1.5198037077058717,1.499860923099746,1.5221873417721519,1.5088135021097047,1.5232783795241465,1.503588239963653,1.366648692369911,1.3846916766167237,1.4391403611748474,1.4964362760418652,1.4357711153155777,1.5159195653228545,1.3199017492962064,1.3497994235061443,1.3742128763490988,1.3980852890611073,1.6269758053740335,1.3575117153173943,1.7251533008075133,1.5464654571567364,1.3729666181895481,1.4090872562210142,1.4600012942911542,1.491134105593722,1.4507131187636078,1.46116452086284,1.5325367180734273,1.5125265708512294,1.4169976681006244,1.421450725454354,1.4759129336800823,1.4965478410418078,1.4549232949919517,1.473851960802633,1.4020629456284894,1.454183266932271,1.4566888467174326,1.4669821518652864,1.4563668273703798,1.509240463503341,1.4069368618134332,1.4496452115357386,1.4076317317065157,1.451025705617559,1.418620198367034,1.5016384459422434,1.4460481591470178,1.5103366846756592,1.4185373474536118,1.4618842120090663,1.4918106386870416,1.5611001180598278,1.4503337347905856,1.510889996960931,1.451779600214333,1.4972618042121897,1.4127682422017076,1.446273620035679,1.4172562657392973,1.441565449779864,1.467040730375241,1.5188843300817867,1.441267277203861,1.5017000377786172,1.4798321407213413,1.516610644835337,1.4207592904231832,1.4919331182164859,1.394488001496624,1.4564618445891937,1.428470500228573,1.4914042694668015,1.4536025947231954,1.489019822867392,1.4486562621116015,1.504939170219403,1.4034374728048038,1.451066051692629,1.381631467066326,1.4604673568948905,1.4454563876255235,1.5075876975728373,1.408516780945507,1.4807959993813478,1.414116191697975,1.4875492531842756,1.440906162037508,1.5098291902646364,1.4092589933223234,1.465660228333453,1.4115824284561103,1.4481507521113801,1.4431742702324768,1.4588183883936374,1.4177928417271397,1.4132157186517764,1.4600695962369068,1.485320090230297,1.4556725209015882,1.4836188839357647,1.3884679117616598,1.406125936410398,1.427222954741925,1.4431414325756848,1.438729169437741,1.543618294791647,1.4298303109751658,1.4801361881873134,1.383690460887364,1.44759767034836,1.4566641265694174,1.4850315697801002,1.4679420704451993,1.4740210978008224
Simisage,Vine Whip,Grass Knot,50,1.3859088970443207,1.4191558622177793,1.3914902953586499,1.4243409282700423,1.389028042150208,1.4221286902121868,1.2678003312406116,1.327105881446674,1.3487971002340242,1.441562550025537,1.3658904574782904,1.44959734148353,1.239215041180803,1.286310327165871,1.2314107673802435,1.2918028487062791,1.263158804841126,1.2339888042280467,1.4108215233629726,1.3908220161784273,1.315561414287529,1.3494591042361743,1.3795747231749644,1.4395651181721885,1.3579884967437281,1.4014598073412388,1.3942064609813063,1.4356351198859312,1.3986952358700184,1.3679086665109013,1.376049793595179,1.4385203519892074,1.343857860161178,1.4033853242111276,1.3459740326719014,1.3983109632666744,1.379651204689039,1.4193230680535205,1.3632326820603906,1.4051636640446588,1.3497773722053525,1.3975440142230056,1.3585533881690635,1.4069745791485493,1.349706833251137,1.4389719984656695,1.2970768184908226,1.3676339046119719,1.3129553981892919,1.3751008438872596,1.4068907032042435,1.4682651856532365,1.3775198946456109,1.4683317762795043,1.3694248426559137,1.4278760137681752,1.339175918388555,1.4031989885168954,1.3475750775187159,1.3936323300155895,1.3535037904518652,1.4157405646278836,1.3626877532144392,1.413232937743444,1.3215309426102737,1.3930361083042913,1.3344243565793334,1.4096277655123435,1.3330583853466895,1.3930083844963348,1.3674068738138445,1.4157258232091652,1.354757766976757,1.3823220542178192,1.3442294421809862,1.4049552402469112,1.3351144373857802,1.4016360630058307,1.3404624631054152,1.42088883451345,1.3918809384428332,1.4551830503895167,1.3667448574521834,1.4181187812548333,1.347063135709704,1.4133487583615871,1.3274098190162895,1.3860571325216762,1.353324477633374,1.4131184031018884,1.326580388684912,1.3978248227135033,1.356283866456913,1.3916972557245237,1.3286403337244166,1.3546111618070946,1.3508839421546854,1.4092363649081083,1.3722631004171368,1.4270995577993806,1.3335174508923948,1.3588307384264853,1.3496476628740581,1.4004680364299997,1.329792691964201,1.4270621544074336,1.3652956813050763,1.4149279003714224,1.344118025135715,1.4149667263252612,1.4178369257565862,1.411804194789172,1.3690505989629893,1.4147863400679421
Leafeon,Razor Leaf,Leaf Blade or Solar Beam,40,1.446711632054781,1.4940011497023755,1.4507662447257386,1.4994582278481012,1.4517247028660318,1.4992982284279135,1.343544659708046,1.4074875784770635,1.4275592111782778,1.5069349687078357,1.4562751661572795,1.5434361810507933,1.3106823339402345,1.3632640319426945,1.3374001815532848,1.3987471593878007,1.3646281516601089,1.3179759578578694,1.4585418998739799,1.4941953379657986,1.4211793160837747,1.4762112150647182,1.4290507055589805,1.505371308289935,1.4674212947717413,1.5271196140430525,1.4409799067505271,1.5102784362780688,1.3728839960234016,1.43432427603458,1.4425369535707615,1.49865230613138,1.404930902762021,1.4647493306497035,1.4459185910081358,1.511373277118065,1.4501068966345576,1.4821758870018498,1.4585447855874143,1.5091770278271166,1.42135653487311,1.4694221117386996,1.4277953626934492,1.4949563541176083,1.4354101594607924,1.5230971560085484,1.4521306665712548,1.5177287201688792,1.4270850674213418,1.4846205068445786,1.458820399408038,1.5384525848451087,1.4506939207365803,1.540560314262238,1.4314452042975596,1.4869538366527713,1.4172541004901535,1.4854859102481943,1.4255306391653677,1.4902095146728795,1.4476537238812053,1.512431051816428,1.4305980745932285,1.4948217240076598,1.4251025921266987,1.4990720310147856,1.4396411974494758,1.4967809667906935,1.4232640010884539,1.4817683974217248,1.4575477579065483,1.524637400085888,1.444522922223358,1.5026068046429932,1.4699537750385208,1.5187877527484472,1.4321468975720129,1.4916195283265163,1.4406857422502255,1.5157595314196577,1.442428063223308,1.509017426937452,1.4316002474609477,1.5000128885910193,1.4399340236415286,1.4969646293411527,1.4325635025604504,1.4899108081527452,1.4220758239391111,1.4836019961226394,1.4215382478799399,1.4937201086720655,1.430082153469673,1.4864883761580143,1.4073929228407132,1.4544243108967394,1.4274223162606885,1.4826446570024654,1.4158386594339116,1.4887211987754445,1.3747885524907653,1.421980184347706,1.4358414613913606,1.4948699365181932,1.4554221217245902,1.5443783609174,1.4296846551598574,1.486062559172675,1.4376205120091763,1.503950321859766,1.4203498076783512,1.476839756150664,1.455015197568389,1.4807080278920077
Breloom,Counter or Bullet Seed,Grass Knot,30,1.779747706074036,1.6440507959413146,1.6180877637130802,1.452148523206751,1.7977884483838986,1.6522878091046207,1.5239725763586642,1.5375284058082654,1.5681471684593278,1.6269562367075003,1.4804468054140592,1.5607868820647166,1.385716261837378,1.3262087864841725,1.5014374675980664,1.5088286944351665,1.5095884036828777,1.4269830365662528,1.5932019628135539,1.6265180476059728,1.3128809147917428,1.331456465214427,1.4818526756063584,1.5439258575530403,1.6228831035133209,1.6058168494889395,1.4013357593358817,1.4439628401725029,1.5536543016442412,1.5248514502215076,1.965361340836936,1.663929468364733,1.3740860665693229,1.3971042424663056,1.8040201652935186,1.6872961229515595,1.550865982848495,1.5730860698071056,1.5355028334602046,1.583079590628436,1.5238203873566294,1.5472002391478785,1.3475351302804945,1.3734926563201646,1.5137925365773468,1.5533563482930572,1.4865361909191743,1.5434613045189454,1.4208167394450064,1.4191264038109384,1.5067260845707444,1.5961189910041735,1.373659151536981,1.4323807165449163,1.3997130116520902,1.397769482966878,1.552003048305246,1.600810572076831,1.4985952409504395,1.5585116406557826,1.5078254490123086,1.5467217346411977,1.4886468741450958,1.5505907794119562,1.512558513599901,1.5675664528901079,1.4819286409041084,1.518256627194269,1.5015901630980117,1.562458545213354,1.5006164544862648,1.5573441201324338,1.390834828025241,1.3941432859678633,1.4979250758599827,1.5489048748901093,1.4888608476198764,1.534870768427465,1.3346663811956139,1.3977886188808513,1.576755077227901,1.576867654343225,1.4705237923390215,1.5308810640820747,1.4966210024741136,1.5381082195546596,1.3491029945399666,1.4001537400662438,1.534339771666547,1.5299059381058375,1.50265170255796,1.5527172356326329,1.5353609508827128,1.5661947212025868,1.4647228378163066,1.510363707469691,1.3499046986203158,1.3925017923653977,1.5376497126591118,1.580634477326029,1.5631839679635446,1.5300082852901578,1.6066223662035786,1.5996018197535824,1.478366617895757,1.5483117031181715,1.3299468356274124,1.3668432743427283,1.4759569271538895,1.524221059813509,1.3742561143769505,1.3784472748385224,1.4952976935455033,1.5578401573395315
Victreebel,Razor Leaf,Leaf Blade,30,1.7607843600018207,1.6769707196766,1.7659831223628693,1.6817147679324895,1.7647469146541053,1.6877496524921758,1.511668528290259,1.590247660131726,1.6151330583993353,1.7342948400326261,1.645975840489012,1.747322078300102,1.5523181259089498,1.5523499041046214,1.4880463760038196,1.566997465221071,1.6342038535966537,1.5159549968324235,1.6808791123689637,1.6988246351405578,1.5975491835364446,1.650928453476224,1.5917618368035096,1.684361556827897,1.6270969144545226,1.6911641052365713,1.6027668675700026,1.703784214071398,1.6021294043806724,1.604722439835622,1.6579477702425849,1.6958727397905569,1.5827658648699872,1.684435036317092,1.7411544759473434,1.7311930272437757,1.618847438084028,1.6591318551970982,1.6291761820181003,1.6988708449632073,1.6274406456992716,1.6725798077376925,1.5894220343252685,1.6739975685355355,1.608471697079292,1.7001260343032496,1.5907545887151597,1.6681884861712406,1.5858933807993238,1.6444596688478825,1.6482814812351385,1.757711302150019,1.622164942651644,1.7228144029355155,1.6852028444541318,1.7066906429083908,1.631120425377141,1.6948403969724786,1.6031470028951742,1.691098624364004,1.6361573784745809,1.697212183789365,1.639839506012011,1.6877011060015892,1.6027261666632298,1.6880065164044296,1.6078183137515247,1.6876071081193744,1.6320770761407506,1.692052585928332,1.600856109825869,1.6751631180129387,1.6471845580513553,1.690008642881704,1.58979836841956,1.6671991832644841,1.6126185710556087,1.7005743625446001,1.5840508342381745,1.6683157717658932,1.6429391633268788,1.7181406763633087,1.6232149301438368,1.6938959632932928,1.6451823513241088,1.7231971043709338,1.5861792202213405,1.6650614395044143,1.6112228046241115,1.676105765778703,1.6048398996606168,1.691430357003359,1.588585911553924,1.6508477538891801,1.6292095771954982,1.6416807891191936,1.5828597408501932,1.6708167940266143,1.5939721073455433,1.6922229980127828,1.5818086097973556,1.6179272965788656,1.6154067812890214,1.7078003160992308,1.6362513538677865,1.7507173124061794,1.58910494501493,1.6693704027383294,1.6250407886800289,1.6933086788422935,1.620582045141157,1.6763008926627478,1.613087788306812,1.7099946361523333
Celebi,Magical Leaf,Leaf Storm,40,1.3914416290035183,1.4555434366660653,1.3931628691983122,1.4605738396624472,1.3980995586692857,1.4614853236002994,1.3236548164695914,1.3973442976543542,1.4197971535945968,1.4969412957471624,1.3930432251491778,1.4823169844273032,1.2769095891640092,1.3390191379510168,1.301314929376592,1.3712190913729405,1.2874729026791567,1.3109444094238156,1.421237530008941,1.4796872029906858,1.3707125617953644,1.4226388143585595,1.3910121697428788,1.4490662370528309,1.4034020608668685,1.4575229953226059,1.4481923073558614,1.5116561841195972,1.3379696440761053,1.386944112297677,1.4007793489258866,1.4611872527950363,1.40551016104448,1.472410488579002,1.4025400018050775,1.4968656119857142,1.396358307910351,1.4410627206995124,1.381174405819166,1.4273872959485747,1.4049465850626977,1.451588288047326,1.3784760632180761,1.4510147530749262,1.4028165926900105,1.4783056605841416,1.3790475508962754,1.437725857812444,1.4040670499801513,1.4903189868230653,1.3910108249222632,1.4541645188646302,1.4358249946534898,1.530520131017638,1.3995858649156745,1.4658202326785275,1.3956994648145902,1.4541541818937596,1.3985147242732086,1.4584739519983554,1.4092193571176261,1.4739695133548896,1.3766397873975742,1.4558967210765603,1.387787928154579,1.4623760130328087,1.3959642432570132,1.4628769047876364,1.3920134696168303,1.4529073623701083,1.4139803565738984,1.4829678473963457,1.4274137338178303,1.4667156120182523,1.395653530206925,1.4446576611492905,1.385893307806109,1.4457836567748672,1.3563061065316795,1.4429108871522731,1.437024361687756,1.491466654658441,1.390330979017374,1.4591173892870033,1.3869811234307707,1.4523618619994503,1.3973728535738912,1.4541662427510427,1.3687441660084727,1.4319756587922738,1.3814892933711775,1.4375179022472202,1.3884460758608634,1.4598671560915923,1.3500485232984256,1.41270875881748,1.4061937153548882,1.484305873712557,1.3893692822743793,1.4508745546663804,1.3563883039320606,1.38580971450271,1.4051745967988405,1.4449140332340795,1.3702282098542573,1.4537784787276493,1.3814998907581386,1.4422474692302092,1.389386043844123,1.4431776606579585,1.3907486029465128,1.4454604833442195,1.42370820668693,1.4942785624888253
