Attacker,Fast Move,Charged Move,Level,Arceus (Fire),Arceus (Fire),Arceus (Ground),Arceus (Ground),Arceus (Rock),Arceus (Rock),Victini,Victini,Entei,Entei,Groudon,Groudon,Regirock,Regirock,Terrakion,Terrakion,Blacephalon,Blacephalon,Mega Houndoom,Mega Houndoom,Mega Blaziken,Mega Blaziken,Mega Camerupt,Mega Camerupt,Mega Aerodactyl,Mega Aerodactyl,Mega Steelix,Mega Steelix,Aerodactyl,Aerodactyl,Arcanine,Arcanine,Blaziken,Blaziken,Boldore,Boldore,Camerupt,Camerupt,Claydol,Claydol,Combusken,Combusken,Donphan,Donphan,Excadrill,Excadrill,Flareon,Flareon,Golem,Golem,Golurk,Golurk,Graveler,Graveler,Hippowdon,Hippowdon,Lampent,Lampent,Magcargo,Magcargo,Magmar,Magmar,Marowak,Marowak,Marowak (Alola),Marowak (Alola),Monferno,Monferno,Nidoking,Nidoking,Nidoqueen,Nidoqueen,Ninetales,Ninetales,Nosepass,Nosepass,Onix,Onix,Piloswine,Piloswine,Rhydon,Rhydon,Shuckle,Shuckle,Stunfisk,Stunfisk,Stunfisk (Galarian),Stunfisk (Galarian),Sudowoodo,Sudowoodo,Torracat,Torracat,Typhlosion,Typhlosion
Swampert,Mud Shot or Water Gun,Hydro Cannon,45,1.1755587260863956,1.2062253923976216,1.1734091507284603,1.2037395780275058,1.1738352117754192,1.204715195160307,1.1587273192416905,1.2064690525673414,1.1676999696881045,1.2135621530203518,1.1745989814943436,1.0821751858683202,1.1730948091878979,1.2030041244971916,1.204590853667058,1.2344010940731733,1.1905565477518858,1.200341714081752,1.2132091908901905,1.2702757436897736,1.1945099628895228,1.2279694731364967,1.2198405297948571,1.143599946735813,1.15712948754982,1.2009416320063049,1.2000897086688944,1.238253495727735,1.2127774192530254,1.3160240865957034,1.201815789174594,1.284861333684038,1.1906356467040489,1.245924399217237,1.2024453388098324,1.2853748600077053,1.2545091690555008,1.2666688067808516,1.1893765548407735,1.2813257785535224,1.1817398650055824,1.2781986424908427,1.2262392609314976,1.3063183621937855,1.1931910163561008,1.254552119856236,1.1671182553378174,1.2359868257190347,1.2029219476926036,1.2572178951998445,1.1532681408733785,1.2257030533061393,1.1706822275387747,1.2758944092838753,1.2478475696495184,1.3165989411801564,1.2246015837525082,1.2538568234848178,1.1976642505732744,1.2488963224324834,1.1683706085677186,1.2503182633624164,1.2189667403136948,1.3120529507560432,1.2227227119979247,1.3198476220709907,1.205528615064939,1.3005683042546299,1.2203231143512652,1.2881421332311844,1.1690898006102182,1.2515072429174192,1.2765353678432763,1.298216948603004,1.1893438465722599,1.2671756352599353,1.2402987036490232,1.3026431843942583,1.2028145138905677,1.2920443716887169,1.1607968424442374,1.203672059139348,1.2510880949179384,1.3140324185835643,1.1681733100721172,1.2687168596773226,1.1627967276977973,1.2435551807410832,1.1816573460454407,1.2557000287815765,1.1922293450212877,1.2720460019879318,1.2278920028649627,1.211809531315298
Volcanion,Water Gun,Crabhammer,30,1.2003907003923,1.1636132535297925,1.192859852983296,1.1582166776449923,1.2007020222319473,1.1634445510809701,1.2414871837840338,1.2380649851046892,1.1426329248889935,1.1735175943517722,1.2521672716643577,1.1118026081714154,1.1778694332709252,1.159564412172017,1.392006348174856,1.2401927227451226,1.2174676627238932,1.1851827518051472,1.2196762430951467,1.2390058635640473,1.2412227923060812,1.2163476236023898,1.2546256641926532,1.1437979974419894,1.2758487544810797,1.2746350435042502,1.311499473475246,1.2738438676535575,1.2696944249886006,1.2633230745262156,1.2059323464896259,1.247085661216133,1.211232840345062,1.2299233554443336,1.2943379898142942,1.262813564532036,1.2611547995516308,1.2448839297249552,1.1788310602624723,1.2093840351535916,1.2705568840556054,1.2953316625828517,1.261417337039549,1.2572305523418856,1.3657511287190744,1.2954873911798344,1.2124253752052339,1.2619787039281638,1.30277242447202,1.2594674001743367,1.2512309369062524,1.2479612480467261,1.2534430302594637,1.2316379059847666,1.2628950650365087,1.26133210797268,1.2254197611250919,1.2681157886302243,1.246115289950392,1.273650122501427,1.1923096905516726,1.268371984841718,1.2542554848748797,1.2597652233276937,1.1984610828562337,1.2640770649024453,1.214512329146853,1.3008257240453016,1.2660358418265125,1.242913068696608,1.2549317449658854,1.2543137907497734,1.1991012021720961,1.2456648910790233,1.1994588954258427,1.2738753874376647,1.2006105517826016,1.2575770333469858,1.216359449303243,1.247383812184619,1.2934193586215463,1.2430103806152797,1.1134437585745112,1.1662943882327221,1.238983278825926,1.2784682921954276,1.2176180090170297,1.2547766595744485,1.2706611803720398,1.2677528637424453,1.2390947676293727,1.3147947452660043,1.182976390630171,1.2194660141991993
Volcanion,Water Gun,Hydro Cannon,30,1.1326076301028396,1.1208280150522019,1.1246853594784154,1.1145773133571362,1.131877880168476,1.1190914272032417,1.1649196663547754,1.183555491626409,1.0859157305011944,1.1273184029888463,1.1639893034156201,1.0666454995031216,1.110535309085727,1.1113418191804016,1.2859270623707304,1.1898342185665773,1.1291439652378883,1.1366910346544103,1.1492308618194882,1.1865899909947533,1.1544944825949202,1.1625141238817305,1.1574775189403097,1.099962029573356,1.1818061902766206,1.2144276991252398,1.233972330650563,1.216094183914676,1.2029108329914102,1.2098926082194466,1.1501517284377574,1.1916023302370666,1.1448319388015273,1.1695401780442232,1.2140463090869262,1.2080454040975512,1.1668969562908051,1.1879504659962228,1.1147398491034994,1.157918751927565,1.2101647927948942,1.2584477330605737,1.1855953626936317,1.2072423884908632,1.2923959510252943,1.2333494520646877,1.1422177815288765,1.2201981344349506,1.224808147212675,1.1983523813538943,1.1723993189131932,1.196358469286261,1.1767196167627325,1.1846650926251228,1.1911535414666574,1.210886840302355,1.1781816888257117,1.2419862624426008,1.179559408986211,1.2310435878311425,1.1435410773059986,1.215349463493988,1.1771457556927314,1.2025761595446343,1.1367168640833845,1.2027740484279046,1.1738552234800417,1.2503005832815837,1.1639190332785914,1.1972127363046214,1.185698587098185,1.2169510690504892,1.1420137647325295,1.2028114972078474,1.1325997957489127,1.2177682365310294,1.1455696419556707,1.2257963366893043,1.1446547726233862,1.2067030062078636,1.2340050425699365,1.1904699995629147,1.074732828323561,1.1236862975174642,1.1676601189253921,1.2229244165235937,1.1535491319474815,1.1990717510904556,1.1926207781727167,1.2050849813921487,1.177586505519223,1.2398033941986464,1.1247553397976167,1.1816116985170315
Volcanion,Water Gun,Hydro Pump,30,1.422421073509042,1.353537825463699,1.4107948421342185,1.347721915154381,1.4175420227061066,1.3582284607228898,1.4741038772441362,1.4631877669368731,1.3155957830086127,1.359858438407182,1.5357332685765772,1.3073381233340444,1.3900927182696339,1.3441291967686473,1.7035999339678014,1.4896034224942702,1.4153437225956362,1.4091561898589529,1.4416989640827629,1.455419504574806,1.4650776855572296,1.4163711663804233,1.5629177064677913,1.3546407680032073,1.5071302389185632,1.5181394607176073,1.5578139289735593,1.486345583959994,1.4941058754558878,1.474910131909501,1.3886224616538643,1.445428143717436,1.3851469994314443,1.4103484040313128,1.5203294863503662,1.4781951904838295,1.4435232960523017,1.4673270949914234,1.3731161017394473,1.4011599291844288,1.44898285878451,1.5080949369325842,1.4530151819510904,1.4659393179562155,1.559408366310806,1.5260365790984374,1.3924227166366658,1.464042557663944,1.55599806973762,1.4957909817199428,1.4714863322646243,1.477339210306214,1.4483497369116454,1.4570738722940677,1.4779834829545284,1.4716349918607141,1.4119751338056243,1.4751045386017467,1.4365993274165232,1.4642057688862335,1.3843124720014257,1.4697195635284637,1.456611671474602,1.4733901093146426,1.3795802111510131,1.4615468828881262,1.4241607829425498,1.504969472837541,1.4791066439004645,1.4588265387901582,1.4663567231800734,1.4738025800922738,1.369412101513178,1.4405579591588016,1.3931283369157679,1.4812743460685238,1.3833275929400781,1.4540969834360444,1.4102960893388377,1.4427761262567513,1.4825358988057284,1.4343759558204687,1.253481359182761,1.3211588948516237,1.4526464637785401,1.5121476565202585,1.408597235354539,1.463740643320349,1.4975000891789088,1.48228198322166,1.4333262843151997,1.5029707235669607,1.3805165478166133,1.4278244854058413
Shadow Kingler,Bubble,Crabhammer,30,1.2633439983308508,1.0915403252779814,1.2602217451981215,1.0889366601918684,1.2647554463173691,1.0897008280873535,1.23035886297369,1.1148148088036114,1.1103393079935766,1.0714578491259563,1.224517624787452,1.0326973647700037,1.209559711189631,1.0711597330572802,1.423419518017357,1.1883082611870421,1.598713916384645,1.153392592314492,1.233568654946923,1.1675298079582164,1.3776788962966127,1.1857920966649327,1.2865888413986202,1.0311229840973106,1.2403991771677405,1.1338132631610582,1.1833405610414722,1.1192059025717154,1.1712953965645643,1.098482869493334,1.1865512101743294,1.1322820314237796,1.2162153138367093,1.132097831906004,1.1680071876250642,1.1448763613824637,1.183684575784808,1.0892579181345092,1.085716679631986,1.057728878726307,1.0775452621255304,1.086541017404639,1.1795094994262327,1.1298356608648514,1.1915487636906414,1.1302248787773845,1.1654226088118995,1.070950616710782,1.1510703193100145,1.1156390424710636,1.1472976734682763,1.1293817831093236,1.1084687417421035,1.0737242214417262,1.1730840010919428,1.1109844509576097,1.085519808420511,1.0656132375382126,1.0911274574499645,1.0699324889550508,1.106231613839536,1.0849100845789186,1.1366850358842235,1.0887697034648525,1.0749668400171366,1.088855085914668,1.0743299950477243,1.088826195514051,1.1565633833619269,1.0951638460211444,1.1392016503387143,1.0785745726889429,1.1202141915174204,1.075207902418946,1.0567870094062195,1.0685972503954462,1.0319586234486173,1.0674573042376674,1.1044314652826817,1.063271277666595,1.1778699332065405,1.1244071592368294,0.996260226504834,1.041284004323123,1.1128302175299425,1.0766038840194476,1.0353387953540603,1.0350008178607282,1.1284109711070107,1.0869496500766205,1.0893081590596687,1.090127069717888,1.1429539220517577,1.0697813775011051
Shadow Lapras,Frost Breath or Water Gun,Surf,30,1.6043921271311778,1.587584981422893,1.5932159484385262,1.579112346911484,1.6044022766219947,1.590513847118148,1.7009523909996778,1.706819727380511,1.6781753077027863,1.7195319444926092,1.6915556202050728,1.5125693139150387,1.6519740472043278,1.5819175693630303,1.7212188377808988,1.6579781591515734,1.8496251415565068,1.666494929557512,1.6707723799217333,1.6909975406334543,1.9523339328853335,1.7300182966555278,1.7464329154351699,1.5725686978261046,1.6713905497848582,1.6734392818918462,1.5583040814811582,1.6058487030160575,1.7272519402307527,1.7363789320857117,1.722517182088738,1.7680487024742533,1.8119131336861252,1.6846549629959044,1.743267885632201,1.7414923808895975,1.720924927037566,1.6723594916519482,1.5560710185219369,1.6406772044277727,1.7336024155710763,1.8106185341629897,1.6566707186287786,1.687647548523811,1.7242244554484227,1.6765760738026798,1.7334688225369188,1.6916455163271347,1.7069306046010535,1.7112421611360304,1.649989170871521,1.668567324932251,1.6468010744250985,1.6816471447041637,1.6539156372182893,1.6976020308457196,1.7101345236913579,1.7741270424444857,1.6781616841745628,1.6904182067560176,1.6271396759838122,1.6900341247138209,1.6182395651471084,1.689329581256357,1.612143645004104,1.702312490860337,1.6808178031361358,1.774346343265644,1.607363086966621,1.6471433917566245,1.622477329067118,1.6591428586369172,1.616540903859575,1.6843635708282412,1.638433331367908,1.7525422266533632,1.6838128530198975,1.7882993132483067,1.6759923407216928,1.7616456715088238,1.7084271503140787,1.699916730540724,1.6104583534219423,1.6829427761338713,1.5987474113889875,1.6720120805568586,1.6339250778195251,1.70188700264324,1.6864107345996573,1.7094445473327442,1.6895333551643583,1.7972781164970806,1.707386397949595,1.6547748673203417
Kabutops,Waterfall,Water Pulse,45,1.6309562527168997,1.5768863503315729,1.623895455929866,1.5686175755632177,1.6311874410991298,1.5726350203180395,1.6323549908420822,1.5909825143414535,1.5120622941944672,1.5107332108022582,1.7750026024494734,1.5240608949048173,1.6657901922750986,1.5964010220455696,2.0640624781639554,1.7612242181822628,1.682419956383276,1.5869099724588147,1.6615354481448787,1.6542338691067602,1.772521273419479,1.6373488016593372,1.8410183292436841,1.5578390606441042,1.6985308236504169,1.6391936477616726,1.73321406517918,1.7017586825359934,1.655930622438516,1.6169502332574721,1.6042190085127042,1.627258026020331,1.6702573384241062,1.6222740370197017,1.7274648588293144,1.6466490275285965,1.6990419260494152,1.6244504893070981,1.5943549976689693,1.575547850995544,1.5244308419848442,1.5880137349468662,1.6946754636485024,1.6315164820207873,1.7775240689684588,1.7226506066699585,1.5607293128053934,1.5947710886263626,1.674003791568531,1.6217101349784062,1.7115329168245703,1.6746410535139826,1.5887357483261466,1.5759757606376892,1.6972201547517058,1.656232072425934,1.5975697237813566,1.5793417336968851,1.5460047683729605,1.579241387284985,1.5341118972694034,1.5938939883663559,1.6717876336948794,1.6189083145841945,1.5656217873396103,1.5999644333923415,1.590025333151654,1.628086531102814,1.67699788366688,1.6048587368017833,1.6058158352171306,1.5818246805798517,1.6028773487828238,1.6049180002736392,1.5394178818483268,1.6040132454354272,1.5238295027003341,1.5759334012782533,1.5950533395365465,1.584021712482438,1.7307220135099364,1.696961248406526,1.5156090359624597,1.5652388206669092,1.6294823671097551,1.6207756566893357,1.5384911651093556,1.5704905415097314,1.6016709195640444,1.5882693452264605,1.525606205258739,1.5884857626232514,1.5735580976261392,1.5394791432650425
Palkia,Dragon Tail,Aqua Tail,30,1.5151081837016944,1.5138111806708519,1.5062670789432766,1.5094947199295783,1.5150010835074101,1.517747611633118,1.4784422734683311,1.4770381033493551,1.4470610427887234,1.4795168778225334,1.3898926894609067,1.3701743089634908,1.4532290900444014,1.456319019767174,1.5145606020110123,1.5157408402160544,1.4971759599288483,1.5000815357376034,1.5225409934423049,1.5631268181719167,1.5633776582912655,1.539518766440035,1.6316048478902139,1.6274212013085427,1.48734102289671,1.4975049548594355,1.735799098826799,1.7964630837724094,1.5140944996632253,1.5493833635411887,1.4980224158674336,1.5581572098203775,1.483413355799612,1.5048684007567024,1.5214148760009554,1.5774812647964176,1.7113330928887762,1.7775194282051408,1.4549649168909697,1.5272376247018016,1.4779528030625573,1.5560811767691085,1.5351152286503447,1.5619816734759968,1.7466331213259008,1.7708697532255862,1.4807493473425883,1.5422395581997408,1.7052905472444904,1.7423628415360242,1.507374629719681,1.5361762330404058,1.6661928173892442,1.7622406704121025,1.5404693516217107,1.6029919753202986,1.4771999364615513,1.5357754910895522,1.7176049845438028,1.801119283271464,1.4714875079049736,1.5563088228109156,1.4754199743531144,1.5514979606002577,1.4718881973976117,1.5549100657173909,1.470594893160176,1.5583698460608675,1.4937086292871706,1.530801781903586,1.457043730653845,1.5093518271013964,1.5098918206077778,1.5737063370427902,1.4831584742887907,1.5671841095614882,1.759025212645375,1.836505281606294,1.4852760231359379,1.5284233616052525,1.7027456496979971,1.7101548623614884,1.449433118617455,1.5089355010262184,1.4215206130699363,1.5207428036479116,1.6787469146088954,1.769552932468028,1.4917844846289765,1.5511138079247553,1.4804226088266133,1.5548632563823488,1.4148781786954032,1.4714528875490074
Palkia,Dragon Breath,Aqua Tail,30,1.5212631277571091,1.5155639919400272,1.5154285074509932,1.5087435464784866,1.5240830554935603,1.5149297376189468,1.5701009805504813,1.589465797590944,1.5339378140319357,1.5800542868982344,1.4325336086529548,1.4205580754696558,1.4795713153784382,1.4804574048834565,1.5439812327931968,1.5585478397164458,1.5381324919610488,1.5618260007777462,1.5235191463956306,1.5702027122075928,1.6362947829183474,1.6149917309562334,1.650769396266306,1.6537030048929142,1.5651669624833238,1.594311971641674,1.8064571812235877,1.8803073789644102,1.5490478649571189,1.6007666740311604,1.5796165305250989,1.6768341768103097,1.5881851230780988,1.621530774938663,1.589332703862116,1.658360348243497,1.7399019197188,1.8211619947003983,1.4699204887385304,1.5542165130391223,1.532321591924561,1.638977628589511,1.572381057702913,1.6146456430064933,1.796054130568916,1.8525049177779886,1.5400384509467637,1.614056145399202,1.778892574899011,1.8493837421009702,1.5375507905433152,1.5847315114563847,1.7233808448188754,1.864462164786355,1.5509144369639272,1.6253629107148657,1.5324188447189444,1.6205404724170125,1.7438743326594814,1.8314882306292142,1.5151046071460275,1.622079632589893,1.531552680997277,1.6200926714508388,1.5386819926412394,1.6298289202080793,1.573354614800421,1.6978901285596344,1.5298794518724386,1.5846246972543363,1.5498585191061496,1.6175426465155465,1.5249120733444552,1.6010419265566669,1.5585978808630616,1.6685126350049404,1.7789422880928114,1.89933485098155,1.5811234639234366,1.6583592021918896,1.7810172668546755,1.7893576335543373,1.514803237459209,1.5925683453447375,1.5089299524959032,1.6414762295117937,1.7176970330836174,1.8226413004016266,1.5407334745373447,1.6199539702450294,1.5284832330854838,1.6298467953510498,1.4998443414571692,1.579119531266985
Palkia,Dragon Breath,Hydro Pump,30,1.5529356467545246,1.5400113794332784,1.5428188575405153,1.5312328230689127,1.5499976403024447,1.543454596333443,1.629405498159084,1.6080458821018495,1.5140044783381088,1.575572972866936,1.5112601611864134,1.4231270033259646,1.4814429247334073,1.4706668536753533,1.5986509364169321,1.576240167229163,1.572876372172187,1.5940954486042263,1.5391035957851458,1.57820571469502,1.6564937316333432,1.6267691382741407,1.7950933314651203,1.7379305623050623,1.6078398649539911,1.6317393184584585,1.9188686565843527,1.9815131690139596,1.5342818308982376,1.5918104197962966,1.5676199011857386,1.668408824116785,1.542993541572152,1.570808953145436,1.5693925721026847,1.6350013884845238,1.802388888818158,1.8390275527272906,1.4600077755481164,1.536654713985692,1.5228333022253433,1.6041202589115386,1.5646548537890932,1.599390210991456,1.876305774564642,1.9217639332714491,1.518696708592303,1.5800125548556607,1.8118027462671895,1.895730073228444,1.537213654741776,1.5750184911518195,1.7974852458916808,1.9141705249921281,1.5212364855620375,1.5868281543829976,1.5220388521350487,1.5827014490166782,1.7782233645643424,1.8596325336345658,1.494965417675074,1.5790470541199104,1.510841251293419,1.5881886733002777,1.4958943348419749,1.5898627819700812,1.5379248164435655,1.6600868870461085,1.5200578425899136,1.5617750574248925,1.5198945299078521,1.5830290907111078,1.4924402909311663,1.559592944712271,1.5211523161261618,1.633284937924465,1.7525930829531273,1.860739062931601,1.580948740636001,1.6379472440543779,1.7757729727638656,1.8259034879518719,1.4524587781033795,1.532693957372547,1.5163970707744747,1.633813548249353,1.7290401322571332,1.8123164608511708,1.5223822416939008,1.5919957714537578,1.5132487507193435,1.6344593946147645,1.4876934634886354,1.5452427367398849
Palkia,Dragon Tail,Hydro Pump,30,1.5561980590095503,1.5357866115449263,1.5470913032485143,1.5298710914433766,1.554473074208204,1.5385243601368193,1.5081577288039036,1.483691998162736,1.4221380569279383,1.4639203720899046,1.4567914107447726,1.370269013995663,1.4679537755001943,1.4491282031678858,1.5609233829972329,1.5332721269006093,1.5067659806838294,1.5287169543083179,1.5444850523607667,1.5925187590850909,1.564430044950589,1.5506588458673294,1.7535630201956134,1.7210509995093988,1.4915542813825853,1.5165297784130092,1.8283778269977995,1.891361394011131,1.497754288250767,1.5337555158156422,1.4724143249829924,1.533256649180147,1.4441604554763454,1.4620845951153925,1.4896769397091447,1.5523783610056028,1.7827640417408352,1.7995813985155125,1.4458449433850469,1.5120995288023482,1.4420833242335895,1.5093177623771339,1.5086255752339068,1.5437573774261906,1.8225066967984724,1.8335981553325615,1.4721793804869838,1.5079676906793278,1.7070727841538587,1.792495065959877,1.5085495918532976,1.5180984985279564,1.741121464101627,1.8267547745195611,1.5100069552385216,1.569769189255636,1.4339021261030325,1.4956895712648866,1.7762949640834955,1.8418737942530459,1.4420702188757355,1.5038862537064779,1.4511047200889748,1.5173839648583098,1.4420216530095302,1.5119485430550685,1.461689066066949,1.552056926338911,1.4815559463119703,1.5046388174615142,1.4327612782527301,1.4686694336365558,1.482850565501478,1.5416440071330104,1.440006667131222,1.5299556349893704,1.7315184737157931,1.8235645556116469,1.4686863404078725,1.5073918456698545,1.7090947912527532,1.7796448533656881,1.3952905775603481,1.4615999641804058,1.4045485332275753,1.4916112950096099,1.6876454848410358,1.7710847718015128,1.4732254985223177,1.5312826480321025,1.470862429486539,1.545837315814323,1.3896509866728506,1.4231875668833505
Palkia,Waterfall,Surf,30,1.2478978794053763,1.2167955761142444,1.2406643967744142,1.2122080278789384,1.2484272715685127,1.2162560030772411,1.2259457568854801,1.2200427139572836,1.1852983602120872,1.1970357018983286,1.1875324229011415,1.1517633060139332,1.190933069815983,1.1784095543637343,1.2542133193757337,1.2401974174946893,1.2512728859673923,1.2114300342004438,1.240095059076857,1.250518383220334,1.2655218361816387,1.2305705012867434,1.1647296804794045,1.1258265718850178,1.2522263055866771,1.2432952027610298,1.2324912275922209,1.2512526676080906,1.2309323684279447,1.2379362203492381,1.2074238962953583,1.241773055172649,1.211970605389391,1.2120419930808912,1.2378067808467197,1.2625134763301205,1.2157178715964228,1.2233598980311373,1.1801446927982107,1.2254124206171695,1.2120089374868992,1.274007506894604,1.2652294276877298,1.2663347656002497,1.2558245839853994,1.2432582265712941,1.1845532780619248,1.2254408074547594,1.2226452642346397,1.2252409158274862,1.2363474057581292,1.2466623454029282,1.1837936156146,1.2209447843505712,1.22023535230602,1.250709802603052,1.2149978785048714,1.2592654768059461,1.1891413361847336,1.227700286842079,1.189949724710793,1.252862649919247,1.2118976377698651,1.2572996956816007,1.2044218111486618,1.257392453265551,1.205746127836039,1.267249187187193,1.220039555597212,1.2439727634175928,1.1918993998404783,1.2169878427016683,1.190087369029812,1.2359486938335793,1.1960418630496714,1.260292179623542,1.193650832960271,1.2442205987407964,1.2203953111538748,1.2423336844899122,1.2188484283487186,1.2143165515517942,1.1372986687169446,1.1864131552442712,1.1578395772205463,1.2112884805780164,1.1529907463585252,1.1891582049537504,1.2128756600460895,1.2499966405205507,1.2061923341655856,1.2625178126974195,1.1512281474127164,1.1843869801216038
Palkia,Waterfall,Hydro Pump,30,1.2628866794696398,1.2534562162842302,1.2581398862030462,1.2506519787846757,1.2627510575019005,1.253030035908692,1.2597232377398728,1.2537419345807361,1.2017272739584983,1.2197953743598047,1.2284136295277017,1.1914508328355358,1.228542580219559,1.2036078388494806,1.2998987462616691,1.2926812784742021,1.282104333737557,1.2440323774193747,1.2598084825069662,1.2879381565864394,1.2835434859489498,1.2776225996796426,1.1972107924059037,1.1588747680690752,1.274001806624401,1.2895295930753856,1.258963011514406,1.2762018537769302,1.2710135871554271,1.2755141099449543,1.235760566193053,1.2676306171588707,1.245967268725001,1.2396266028980896,1.254393633775115,1.295989418011156,1.2490063474089188,1.250900318149496,1.196920921495653,1.2488979654938337,1.2248945574226104,1.2757415990977856,1.287891722263811,1.310742177874879,1.2951531430976753,1.274352228275598,1.208141646960544,1.25503264156613,1.2578341701672482,1.2493224709065307,1.277452535086444,1.2761011804393625,1.215175419235368,1.248800434548862,1.2477568397097887,1.276165874299095,1.2175746757660786,1.262097848090913,1.2095865679286992,1.2427504427140796,1.2023757585850252,1.2773589508388044,1.2390880598814586,1.278581682044921,1.2169340702381712,1.2748850515164676,1.2144079757056994,1.3024107108489087,1.243881922738899,1.269363327397277,1.219477946421513,1.2382558861680932,1.2053867795561761,1.2528940488112226,1.2078463226253386,1.2756124916309892,1.1965170163925056,1.2432834541419413,1.2496550256219492,1.2636491683597444,1.2681729206048722,1.2464147669458665,1.1456349816776938,1.184233228268693,1.1779773290146252,1.2427976809309844,1.1775782790921347,1.217166344279164,1.2205903533830322,1.2736148499741993,1.2263007997166284,1.2980679542818185,1.1755192744832317,1.1961525616776216
Palkia,Waterfall,Aqua Tail,30,1.3096807111941422,1.2857593314729567,1.2997777747169659,1.2798029207143753,1.3071487115141212,1.2865985650108664,1.2930191366806056,1.2881306364610916,1.2474633753531552,1.2677973673775618,1.2359269528625736,1.2155158209969759,1.2571653792954962,1.2467738542181093,1.3349834286258313,1.3167001631589244,1.3068098985668415,1.2804572780757593,1.3046813992359387,1.3161930881498851,1.3386825489973866,1.306362027743144,1.2186667511385054,1.1932181572105276,1.3071375021497496,1.3051012093697352,1.288019256743589,1.3136658399587962,1.308732062476874,1.3200542331177931,1.2761774175478933,1.312692469431063,1.281111521482733,1.2859367391423289,1.3104303106825164,1.341034956008291,1.283913913573459,1.2884635356371752,1.2449243945534398,1.2969194206378665,1.2718435165282493,1.3300257547139862,1.3366372371406916,1.3478255512976058,1.3244581753882456,1.3120993270787598,1.2571876246204017,1.3000220942473144,1.2859182588756826,1.2813261409482406,1.3063175651918955,1.3173971828955457,1.2423099684010486,1.2890066326411802,1.2928824822264462,1.3308189418935512,1.2692042575420042,1.3117439254463086,1.2564574886298137,1.2949935534945072,1.2650210673142495,1.3304792736576339,1.2795745233895077,1.3301387431383138,1.2737619109556173,1.3293169080272509,1.263165376982051,1.3314257485261602,1.2890316078019068,1.307105727683077,1.2636990694159187,1.2948047182240126,1.25860492676707,1.3033725434286971,1.266621615033411,1.3394489968290286,1.261665539542991,1.3219998666501567,1.2910315066597307,1.3207185643795782,1.2771374138774132,1.2691453805253627,1.2008422872234596,1.2526886584643686,1.227769743526846,1.2930361176343685,1.2259133877816826,1.2680543906538622,1.272170731921847,1.3197527954533905,1.2588452857865937,1.3175957287400037,1.22262201757628,1.2544923568786883
Inteleon,Water Gun,Surf,45,1.2751838605762618,1.2507647306168426,1.2667636550387946,1.2428713701494982,1.2758864704443111,1.2494030719932403,1.2624319141062772,1.2416803744643004,1.1654146434696147,1.1820369921732632,1.3329186074447976,1.1112747935016662,1.2675789687745151,1.2085053630549722,1.3114810209835652,1.2302116851661635,1.2548014420785314,1.2097099846402202,1.2967251029289761,1.2601191801422305,1.4369148923473831,1.2451533549835767,1.2954597951060693,1.1342605570174715,1.3159720958345789,1.2499565040982992,1.215588349274069,1.237070982771231,1.2594738393703153,1.2591365612200973,1.2484332760191135,1.2464654336803036,1.2743806951744467,1.231398313693602,1.28627600233736,1.2472358513240278,1.302530906310469,1.2456362738320357,1.1615722534857833,1.1763221478762858,1.210842759354518,1.258171611185998,1.2601723413692034,1.2477606651475721,1.2786975931880598,1.2339881413950697,1.2425825861339166,1.2446539407229946,1.2476048804624984,1.2140838746710285,1.2677152957425841,1.2451307875543811,1.2200894308037635,1.2160687148106037,1.2515561378478641,1.250053956820218,1.2521731576398007,1.2444951844043082,1.2090470262852637,1.246193028992099,1.2092509353502168,1.2621193828236874,1.2019965082448782,1.2463308260485753,1.2008525697976302,1.2459755722071946,1.1978596128619057,1.2637199284386154,1.2718824667641973,1.2481235202308134,1.2423167523283059,1.256036738584711,1.230931887453881,1.2350191834749626,1.1839034470753067,1.2566941239141982,1.195858153866669,1.2748002133597491,1.2168594077804338,1.2505219219326889,1.2685197978108513,1.2218041531731887,1.1721116554838396,1.223958311459202,1.2235197287248838,1.2683527737568026,1.2037219721583639,1.24152762267067,1.248864083646396,1.2499294509315653,1.2065106524640077,1.2653528875766322,1.2698616375218315,1.2201999193172401
