Attacker,Fast Move,Charged Move,Level,Arceus,Arceus,Arceus (Dark),Arceus (Dark),Arceus (Ice),Arceus (Ice),Arceus (Rock),Arceus (Rock),Arceus (Steel),Arceus (Steel),Glastrier,Glastrier,Kyurem (Black),Kyurem (Black),Kyurem (White),Kyurem (White),Kyurem,Kyurem,Melmetal,Melmetal,Meloetta (Pirouette),Meloetta (Pirouette),Meltan,Meltan,Zamazenta (Crowned Shield),Zamazenta (Crowned Shield),Cobalion,Cobalion,Darkrai,Darkrai,Dialga,Dialga,Regice,Regice,Regigigas,Regigigas,Regirock,Regirock,Registeel,Registeel,Terrakion,Terrakion,Stakataka,Stakataka,Mega Houndoom,Mega Houndoom,Mega Glalie,Mega Glalie,Mega Lucario,Mega Lucario,Mega Sharpedo,Mega Sharpedo,Mega Tyranitar,Mega Tyranitar,Mega Absol,Mega Absol,Mega Aggron,Mega Aggron,Mega Gyarados,Mega Gyarados,Mega Kangaskhan,Mega Kangaskhan,Mega Lopunny,Mega Lopunny,Mega Steelix,Mega Steelix,Absol,Absol,Aggron,Aggron,Boldore,Boldore,Chansey,Chansey,Cinccino,Cinccino,Cloyster,Cloyster,Crawdaunt,Crawdaunt,Cryogonal,Cryogonal,Delcatty,Delcatty,Dewgong,Dewgong,Excadrill,Excadrill,Glaceon,Glaceon,Glalie,Glalie,Herdier,Herdier,Kangaskhan,Kangaskhan,Lairon,Lairon,Lapras,Lapras,Lickitung,Lickitung,Lopunny,Lopunny,Mightyena,Mightyena,Miltank,Miltank,Nosepass,Nosepass,Piloswine,Piloswine,Porygon,Porygon,Porygon2,Porygon2,Raticate,Raticate,Sharpedo,Sharpedo,Slaking,Slaking,Snorlax,Snorlax,Spinda,Spinda,Stantler,Stantler,Stunfisk (Galarian),Stunfisk (Galarian),Sudowoodo,Sudowoodo,Tauros,Tauros,Tyranitar,Tyranitar,Umbreon,Umbreon,Ursaring,Ursaring,Walrein,Walrein,Zangoose,Zangoose
Shadow Mewtwo,Confusion,Focus Blast,30,1.7511692279126276,1.4340659504879123,2.025456684678893,1.9645555394845344,1.4887800849832942,1.433084833270808,1.4840896565891186,1.4301166562207817,1.8228707743968489,1.7336058830875258,1.4923637099170688,1.4298378578153133,1.7191521038240969,1.5368348286650302,1.5781183286089653,1.3488935024814406,1.795796975113404,1.451267958700394,1.7078310097017586,1.6862570045573435,1.2701387900733034,1.1234287018837594,1.646655785219084,1.6173889027278021,1.4961945613958427,1.4384883809408624,1.3998061965299873,1.3687687633274686,2.7695186131330867,2.492272504086174,2.3001404804127397,1.7261984033647846,1.355911301028223,1.2858106067151918,1.553709629522313,1.3190472593939044,1.3579273216630572,1.3080621414884857,1.6120912102758953,1.5549061374050728,1.207675514830222,1.1307994385017592,1.9905020801483377,1.9128393263924819,3.06585347354721,2.4179877859378416,1.5350290115396665,1.4823036102960698,1.59011550384544,1.3709941694844054,2.7665514657419985,2.0685081083641608,3.1713305493927963,2.362822733947349,4.6518192352877135,2.497317504078536,1.7859262772289803,1.7543488206293183,2.3094102058769423,2.077122935593943,1.4348214967747275,1.4259744902569071,1.1337437186376458,1.0052195431484836,1.7337306990061032,1.6830168490008721,2.1209848853908984,2.0670271860507787,1.8932983321417811,1.8937102137900217,1.4329680421685551,1.4168299062818848,1.2832920370686398,1.3354375554813034,1.4091535725769695,1.3751741873068999,1.4045548535620198,1.399433401767072,1.96015026933637,2.0100634916932667,1.401193534400222,1.3768512282457117,1.319419011088949,1.3905000930392082,1.3172416683739938,1.3455700413355625,1.7152014531216964,1.5938832205200943,1.4224854515011223,1.4231763491036957,1.4173015584585638,1.4107709010013254,1.3460954849059306,1.3835150963346543,1.3710332721269265,1.3736880080501763,1.8306337620466726,1.8881932323921575,1.3114506424277683,1.330369109600088,1.3181065814898845,1.3502999437189487,1.319797869169503,1.3432571068118644,1.8991439436575102,1.872855172557597,1.3465744151657677,1.389655850580826,1.3050537706709586,1.3801597333365936,1.4039937944560816,1.3841452232518745,1.3472609034250684,1.328715308576591,1.3681204077890985,1.353212795099382,1.3797742242430846,1.388824437290761,2.0537020631918725,2.041933010756243,1.398146961808825,1.2990579873478962,1.3458692862015342,1.3571761332225516,1.315784781887553,1.3843553180405164,1.3991432450781562,1.3806372791921777,1.5688496612002887,1.5948408472753302,1.350698984368239,1.3660809830623146,1.3337174826878946,1.3545323270336285,2.309277159450698,2.2236054896839677,2.2722973658847336,2.056268731862965,1.418771963329645,1.352869015689355,1.3232353982280463,1.3302311062711387,1.407324948725642,1.3687090050726567
Shadow Mewtwo,Counter,Aura Sphere,30,1.0274294320962378,0.9637532342085349,0.9699014357825383,0.9632082712660308,0.9736700968521868,0.9649715957564167,0.9732631851752951,0.9666141625973905,0.9801367857403509,0.9644099274600672,0.9778462283775045,0.9659717168892075,1.0607956947288757,0.9827056073625023,0.9831554511637579,0.9106440733298522,1.0096391204307287,0.9699587838782613,0.9371608594809245,0.9486202274545857,1.0198269961341895,0.9613683038288092,0.9342121875202811,0.9450516310324562,0.954285256117424,0.9495449883658807,0.9014381102689462,0.924584393903854,1.027618057478851,0.9757713010236563,1.026458651227535,0.9444615274748459,0.9234787132322225,0.9095976654857942,0.9530128599466854,0.8847193993082375,0.9336144628435199,0.9213906996208201,0.9142271383523496,0.9102120039245727,0.972916742857146,0.9656759941469933,0.9433280149274347,0.9480928656882048,1.0635266946120738,1.0215957077568663,0.9683878915856403,0.9527608167812285,1.0605855082900593,0.9101494854930996,0.9799908967323369,0.9439852278232995,1.071582265742935,1.0094424710040726,1.3795100329426273,1.0887951832651845,0.960502680213011,0.9738345992303655,0.9522880863198112,0.937770369351627,0.9480666717251159,0.9421391739518131,0.9430949336303558,0.8565298295561076,0.9607511625741081,0.959851082959636,1.0322979303388518,1.041776036615622,0.9568508655988537,0.9495820118651309,0.9654311152495836,0.9590395451218774,0.9175560452860175,0.9786149855446666,0.9515527799175529,0.9408257772554858,0.9575676875178069,0.9665476294121689,0.9495761201905698,0.9667203998202611,0.9637161919434811,0.9561418469137389,0.9341483668791664,0.9773309761270784,0.9458724650102205,0.9717773353498039,0.9236586328495798,0.9015474734304658,0.9789262926990525,0.9476162623253762,0.9807832447029007,0.984453602742042,0.9364174742580709,0.9803087292097896,0.9390083073869595,0.9544214415394483,0.9339533320368136,0.9703743756751926,0.9558148513951088,0.9530404614313612,0.9070633367417713,0.9733072455678033,0.9199755827897659,0.9550914244585699,0.9336135393920851,0.9615091228535185,0.9282635514075749,0.971681634351072,0.932548531007169,0.991896460629036,0.9460895903979538,0.95741404975778,0.9335849452644411,0.9519247070463401,0.9579303023906842,0.9629121607984457,0.9550718447412011,0.9657521254568823,0.9630831949176611,0.9889990308690878,1.0047369530344,0.9143876282184852,0.9368430445142037,0.9548544050278517,0.9109274980022367,0.9510401023219656,0.9793916663993069,0.9851804537287451,0.9333438465323363,0.959696507475354,0.9378721295225506,0.9494792822134636,0.9100189144347172,0.9338441014503441,0.9879680742739809,0.9981024441357322,0.9891887102889287,0.9720921351493115,0.9504142953806115,0.9319100975844411,0.917952817363456,0.91949830380419,0.9341770527975203,0.9311819692750127
Shadow Mewtwo,Counter,Focus Blast,30,1.419898804834907,1.1850162487981755,1.2445235448464758,1.1816004915861344,1.2474052600340089,1.1850917006342,1.2502586503442459,1.188355500643138,1.2650032379348413,1.1822033694252456,1.2529995430152505,1.170569482908021,1.4153376727333156,1.2284194687619614,1.2933176810410747,1.1113422405585598,1.4480632378612042,1.197807622034368,1.1755095444756594,1.1388834127721557,1.3702749282692959,1.1729556814487831,1.1442771460350527,1.1272868289861429,1.240114623833228,1.153516883212247,1.1486536599586186,1.1146408017929652,1.4112625863927637,1.2858499423024534,1.385156526101939,1.1617057647964353,1.1387767722549,1.0783767514033722,1.2661192951049245,1.0646252400939236,1.1473899876167533,1.0994733605098945,1.1185434167640693,1.0734072287928715,1.2770903432096294,1.187972473715764,1.2151758936911923,1.1630952185853118,1.4871805354702443,1.3379540905472924,1.2655996973883639,1.1805887937050128,1.3169674755123972,1.1353415699446205,1.3057782456763538,1.1815428868445017,1.4213137775906861,1.2546140674374338,1.8185507278061463,1.3604001386577114,1.2514374508037998,1.222767688492732,1.2365948190807698,1.1549677120262372,1.191577784005745,1.1530182634718045,1.2606094358620838,1.0491539195399553,1.2323321743070303,1.1776871263277768,1.3638564442030239,1.2950908476310383,1.203617734636937,1.160378385206975,1.2231060578651625,1.1668458993144695,1.0962865286912238,1.1288323845026158,1.1917690996086023,1.1468966284784183,1.1910931769406425,1.1623257160979383,1.2144593306412508,1.2108904845257253,1.1956220565399371,1.1527656398018111,1.1499859126051633,1.1794619946281544,1.1569005991545211,1.158455757810826,1.177087180143088,1.1130911432022608,1.2277752269964162,1.1453026418659762,1.2104229320368203,1.1849630432549219,1.1444098608413726,1.181936102157501,1.1722596325680923,1.1317645874098679,1.1715998115924597,1.1681238273710293,1.163513749877611,1.1424899213192734,1.114331513575413,1.1382429292192047,1.12104624020019,1.1289979788072246,1.1755494934577262,1.1502550605607182,1.1248861307177933,1.1543015225160653,1.1157387646884664,1.1612330790619154,1.1771589069841506,1.1595027571885401,1.1592381245657004,1.1109409419072807,1.1930971665220986,1.144698110038964,1.1940709641662328,1.157646118032916,1.225705364897335,1.2065084706047584,1.2831013116468963,1.0869762905056988,1.1558476255750572,1.1569008492905335,1.110924488532667,1.1507649410474552,1.2364399454375228,1.185220612499654,1.1242675503366626,1.1419544155678674,1.146976469755257,1.1359999370638723,1.1215361983945709,1.1221059353227751,1.2987976687071385,1.2394665868373445,1.2928088417681194,1.1934995241970803,1.2163483801491513,1.1441231424323237,1.1270522566578056,1.1061944746415604,1.184684093676812,1.1346823329158566
Shadow Mewtwo,Low Kick,Aura Sphere,30,1.0788091929511392,1.0147884891597156,1.014727375708063,1.0174259350979815,1.016920991607867,1.0191270473465242,1.0183320128511533,1.0187408442459591,1.0227200120737028,1.013844690308165,1.041056358955278,1.0346505814693934,1.0863838502213534,1.017067296768685,1.0081629352668535,0.9418405031562783,1.0754759115269432,1.0386893826104866,0.9818045601819253,0.9970940561341991,1.0793124439067718,1.0131440799865037,0.9884803714960709,1.013175123041664,0.9897642195787729,0.9945250431972092,0.9626525349434423,0.9938313382268332,1.0966104253327,1.0219697768931542,1.0809068234634895,0.9916861174491015,0.9899508489499614,0.9783069487716523,1.004706837633475,0.9223609509549053,0.9915205635384631,0.9969518775410986,0.9597513682850946,0.9631299999521277,1.0427535796189056,1.0330592204154458,0.9897517283843674,0.9985437791039324,1.1320469836976976,1.075192356112496,1.0177253310983856,0.9977944267291704,1.0868918419665847,0.9547110153423763,1.0456852118262299,0.9934118053894055,1.132641056214151,1.0513292590892986,1.4849735905353385,1.1179056344433238,1.000064092175115,1.0166351929674113,0.9969642023644668,0.9736313180858731,0.9965584660942102,0.987615229815829,0.9931430289200329,0.9025380132937993,0.9902491949642194,1.0005756349838757,1.0935950228350535,1.089052528305434,1.0302673521329135,1.0241925352487755,1.0456374260417012,1.03407023610169,1.0074611245307477,1.0748880074474483,1.0207708309891979,1.0045850067535602,1.0263676545729263,1.038718224808077,1.003683385929651,1.0257892513168516,1.0234931959184312,1.0314256356498472,1.0002573193807816,1.0720437188226273,0.9912704859704629,1.0311726131175898,0.9808577942311336,0.9547969194659988,1.031079511631159,0.9935249261101808,1.0314751569544134,1.041785934128976,0.994793982723736,1.072235872319877,0.9934113200352639,1.0158232989302565,0.9999293134478692,1.040570798405056,1.0188837229345875,1.0307325061257908,0.9818270837645917,1.0572654101041277,0.9997568965477404,1.034570916774687,0.9800717333391611,1.0093731723567003,0.9916140461093736,1.0503167408449243,1.011183486301927,1.0781186962578995,1.0055808683897431,1.0368899003635326,0.9848278001591997,1.0029799184978476,1.0065081710347716,1.02188222678608,1.0161126504331817,1.0490314747554537,1.0346080304658465,1.0460009594782138,1.0726636760822197,0.9740970256219645,1.0068516279415616,1.035949365860913,0.9860307034293135,1.062554606483355,1.0279715747721914,1.0437183679089925,0.9929253996243419,1.0478695957475297,1.0018861170769313,1.0220164735314248,0.9618784835152752,0.9933274869239587,1.0367989816367549,1.0588037655237246,1.0435697737272855,1.0265611973183821,0.9979491274837119,0.9840838110178148,0.9802811420853929,0.9903065221352555,0.9848016775431465,0.990380167854216
Shadow Mewtwo,Low Kick,Focus Blast,30,1.58516202751975,1.2711515977284373,1.3548258501107622,1.276653606726976,1.3582029275353251,1.2822178066353795,1.3552064137420528,1.2851886185983687,1.359005785923766,1.276167906569812,1.393373771073115,1.2957128337799133,1.5792354115732974,1.3017149058210393,1.4399281029501672,1.2012601901744875,1.7019522890805199,1.3311259307039796,1.303692106946929,1.2366111616376267,1.5685108362401765,1.2743552692060869,1.2637641937122153,1.246694897911222,1.3320096846286504,1.2519415749041327,1.2814598093495169,1.2465691449040026,1.6316807640381503,1.4079819956871433,1.5533195240142879,1.2541497796085908,1.2880776033882304,1.200400320770764,1.4243966310902294,1.1466126763601765,1.2944178852174648,1.2258246208745038,1.22783099617311,1.1662410852324592,1.4180291966237302,1.313114836037431,1.3353702476746119,1.2617615590460114,1.7018083875883443,1.4570094767581032,1.3931956027785817,1.2876183310739648,1.5058196384667752,1.2397133314204594,1.48951855987627,1.2772244003632574,1.5739939758687524,1.3495762253221417,2.2065988475138254,1.4983780484873443,1.3591890318302646,1.3073701062379488,1.3860777788603555,1.248104455525818,1.2829659102241053,1.2552953406316367,1.446204832816969,1.1404315965602725,1.315346162082012,1.262428593597737,1.445041453779014,1.384515321132344,1.334222535770189,1.2934977815431528,1.321399917502247,1.3066811452635105,1.208897302616017,1.2404594281162262,1.342608938411549,1.2750769094219472,1.3337078053181362,1.3065766218023938,1.3347848209565898,1.3407443974206434,1.3432698914852332,1.2873574442991664,1.2595332177021847,1.3087205776681663,1.2382553358534003,1.2597968254663348,1.3147479348328752,1.2184488422226158,1.314388231709958,1.2324640309092176,1.3259385085027267,1.291421614588987,1.2818018510692029,1.3050422089815017,1.2666372168190876,1.2561092518242247,1.2891923094650057,1.3247281524257473,1.2469089510852465,1.2621970969470384,1.243093632449586,1.2923610735570288,1.2413280490030938,1.2596801357012306,1.2960305868167286,1.2738393857294004,1.2584425342232883,1.2965187360484238,1.252780662863315,1.311315534334083,1.3070397663993198,1.3047674930961222,1.256148329683032,1.2318122726593332,1.2737027182344955,1.2518294120275288,1.3307536665118138,1.3173563334238534,1.362629403470483,1.3846691984085595,1.3221690777252304,1.1823499813995313,1.2746733933149486,1.2833586579463785,1.2593915855686817,1.3142385529011174,1.3377125713852973,1.3026286495038082,1.2376845402383247,1.2608755346795517,1.2680489013712208,1.2630152698779824,1.1961234018715872,1.2262769440439363,1.4144378715315575,1.3471164408667406,1.397197694768033,1.3097124892557257,1.3308836412981808,1.2511691506102676,1.241262556944497,1.2303435625587797,1.2875882919636372,1.2513032128600985
Victini,Confusion or Quick Attack,Focus Blast,40,2.1387133850981046,2.057144829217164,2.1775795033730123,2.1117225479774557,2.127198868287881,2.039871107234518,2.145243333562412,2.062980258682178,2.337685395789436,2.2801176681090367,2.0101935068210595,2.044957909956524,2.0772409462916825,2.0600162471994827,1.856488423201767,1.8293339488308662,2.030661045895044,1.9829828212811884,2.2587380177240775,2.2516092105504857,1.585834040896361,1.595393540272426,2.1618496894496153,2.351997434553695,2.019236126245727,2.029982987995412,1.8904983026388973,1.9481814480269364,2.139150443894402,2.0836637886697065,2.3878620616234514,2.280453210595569,1.9249739177378664,1.8728252106397065,1.8781001866094718,1.8424500937352508,1.9685004878358483,1.9505941363740005,2.0879730057628265,2.114092407714518,1.7143463634502538,1.703477041397225,2.568712028806016,2.5751004371003883,2.259582232420187,2.2496990845233436,2.0828083440586225,2.022438985357317,1.901475913725623,1.9320176697066367,2.284602145824628,2.09076357646994,2.6933322602237797,2.5558195581289227,2.3184301038638493,2.3199750202934286,2.420462012694156,2.40611041933167,2.2989253287625893,2.132038695621435,2.072511423877703,2.0410684773530923,1.4760031140356678,1.4567381690265098,2.338111810387824,2.3392940482422215,2.147252201483533,2.151023171275103,2.614125510871471,2.6372430245200804,2.1367643533700713,2.1500814200346547,1.9693638516466014,2.074830614181827,2.0026993214758315,2.0457175439218207,2.0239808293023227,2.121609469325563,2.1892488344369263,2.1634795324345664,1.974491567230911,2.0610799770833763,1.973091872539032,2.105415968109435,1.9804307469021787,2.0381441380291867,2.319473539278145,2.2418273597120484,1.9139408725484792,1.9952827698331213,2.025134757631138,2.123172568913872,2.0145514110553098,2.1142422356667527,2.0039873869990252,2.07163985465566,2.5958548092823315,2.7458685801198572,1.9968555910338637,2.037948851031982,1.9210447657620815,2.013868442777416,2.016214887624223,2.083397452338206,2.0037628024000935,2.1102623906822444,1.9479677521902077,2.055616177628958,1.9987301489430578,2.112800274062455,2.012309812263132,2.0434074509530187,1.9735622811122744,2.023956425167455,2.0594902482201207,2.078634981920035,2.0475001671669326,2.114147040229039,2.257919978648231,2.229794127250074,1.931314717219568,1.9331225616652699,2.0112547968588856,2.069709715275914,1.985527574834907,2.0942650909509584,1.9944828542588888,2.051913164963125,2.289702693964069,2.345361987305474,2.029232257912251,2.071216161997593,1.989599732939155,2.03524919919155,2.632221175419346,2.6358629097557396,2.1331830898482584,2.229294323113405,1.9289864034962723,1.9821677344017818,1.9733425601422228,1.991010358800335,1.9600043773433107,2.002517700850793
Shadow Gallade,Low Kick,Close Combat,45,1.3925722528397804,1.3086831272337778,1.3923812382199987,1.3056033372171982,1.393388987458156,1.3048483031154485,1.391968141393399,1.3071399573163731,1.3935132273296753,1.3106589841435867,1.3099603696831823,1.2662651860027818,1.5242303439229221,1.3273477529490272,1.348946131406924,1.2064981986873105,1.3725467073305944,1.2950280530063647,1.3112028339204527,1.2644541679930952,1.407866664604932,1.3056735985546544,1.2406089555224444,1.2619539257939163,1.3914964350997483,1.2801287591734412,1.1743803722459198,1.1878592261649028,1.298387078491176,1.2472693246184126,1.5007868183070894,1.2986664468390483,1.2211911863733838,1.1459086731644408,1.3333170486409722,1.1937294856161713,1.2018095586256061,1.1532482214031148,1.2344605079274622,1.209002731763185,1.2765311778767305,1.2751698077993845,1.2257799678320336,1.2212049291438498,1.4184999085059053,1.3128209870817105,1.3421797702250724,1.304463885348432,1.289262399456894,1.2013331045385756,1.250362649703763,1.215130349800535,1.4137540351455524,1.323866928128166,1.3895009366574202,1.357504266704866,1.2899508753004032,1.2992085764978587,1.2964418332829761,1.2480943254136727,1.3044720694823153,1.2620061316240885,1.343622655823365,1.168783655781691,1.2828965855865344,1.2963572170430013,1.373982635778864,1.327687536209354,1.2495878558953142,1.260597466350459,1.2343861121706488,1.2828467763065425,1.2193835455179933,1.269628269259394,1.3023225355302912,1.2768278664416732,1.2500091202709716,1.2545224793976995,1.2829531645218841,1.2803964273777642,1.2482426829333064,1.249378084193731,1.3082013385932239,1.3188116632341442,1.2181050702141536,1.242731712962601,1.2419437125331267,1.1792122656299588,1.3607672854544939,1.2873807216991218,1.352251909290802,1.3339773847523748,1.2975875190977548,1.3237775716788969,1.2733026052863057,1.2825579598547814,1.2436136476306852,1.3088373478603492,1.2292539193813277,1.2489315156694452,1.2425746693954591,1.2889335492835428,1.2155311248668519,1.2497932017680669,1.2487279051270552,1.2636316501655394,1.225357611686379,1.2779559680731392,1.2166960431568636,1.2892104784771143,1.2760057170840364,1.2965652038630555,1.2632181879485391,1.2817496813952187,1.2921783930940234,1.297048043250172,1.2608567563610673,1.2999319830404028,1.3271473815004589,1.340806854574136,1.2648736723154432,1.2230737159573097,1.257949934856474,1.262038555915129,1.2383612298242996,1.292237050446234,1.279059211598558,1.2806331896748147,1.2279660376179313,1.2656767421215365,1.207508909395577,1.2479309748019478,1.2255130393455156,1.264432989139787,1.2967941058364472,1.2891448107689025,1.2565356693170306,1.299094414149048,1.2597313535825645,1.2456818885238992,1.2041604074774497,1.2098280209880956,1.23733971247731,1.2674940966638617
Shadow Gallade,Confusion,Close Combat,45,1.6177585344717924,1.5662287732152709,2.3112886116939197,2.178045744903995,1.6158647500630716,1.5586265610347083,1.6166959195134432,1.5577301482466734,1.9809955596507731,1.8797065244889655,1.562349700712447,1.5334015897076048,1.7877123639409638,1.5858826860735378,1.5776870952903106,1.4369071486490237,1.5769187596840601,1.551342139857781,1.8755879942589568,1.8132069972697369,1.2764370421218771,1.2016340058352883,1.7582379859140407,1.814783858828363,1.6484131468536967,1.5392554387333544,1.4087953235381232,1.4466687740057227,2.1579024760411643,2.1509481383229017,2.209146677743378,1.8446862514383013,1.497633137362296,1.4327789231042785,1.6054376272417075,1.426101844278846,1.481344065673678,1.4307329264338322,1.76917002659124,1.7244101301265957,1.186373699270031,1.1938326368513905,2.0129459091196416,2.03979480630155,2.5440871365882294,2.2416208185859605,1.564436170196183,1.5506940478930715,1.5202127041102418,1.4572662964692469,2.0530939211639554,2.0600692482177996,2.6350008969967007,2.4467901985802802,2.239380225700557,2.281766108544363,1.7946051387911455,1.8255489672832417,2.1520553751324742,2.0830280874946228,1.5136815300770374,1.48353368284323,1.2193255773155074,1.0909370938661864,1.8069578004228295,1.8319880113486102,2.179433674405489,2.1536645899858375,1.992613775743915,2.0277780402342227,1.4618808347577992,1.5059520280422496,1.433721247027157,1.5068185253097846,1.5181352604754486,1.5208012469141106,1.5106020072653308,1.5310595024383016,2.1078747556537087,2.098101653981915,1.4738221137211682,1.4844813099659169,1.5236782282693815,1.526948454745152,1.4491305768993166,1.476976889307336,1.7883014349385855,1.708835989769733,1.5622700410887145,1.4966271287944835,1.570348586064113,1.553493288058849,1.5214335475917395,1.5335729435827892,1.4525499872304075,1.4837534318539043,1.9909438475832462,2.087474608261828,1.4467487917148698,1.4599034385863516,1.412125980485544,1.4613874325759406,1.4471376351986764,1.4916532652169994,2.113373481922008,2.131852766409117,1.4675102429661964,1.5240158619710251,1.4227430643222883,1.5239241214825952,1.4770068611864013,1.4801001872507453,1.4855527583605908,1.4751009138972357,1.4972209083583823,1.499485934295852,1.4547806136264345,1.4775392949512856,2.1107712288777845,2.080773960591411,1.429096161048707,1.4416296975646412,1.4257291063860051,1.459624753893255,1.4032707462458578,1.5248540008276044,1.4967223976660335,1.4992041575808326,1.77413082747889,1.7974409859006018,1.430154744203976,1.4621633192513748,1.415948572498742,1.4516855959460144,2.3278677521488333,2.3249063418093483,2.049020912491838,2.0452814446904664,1.4806787922946822,1.477693461694058,1.4041251663059482,1.417611115843366,1.4064783681983428,1.4370967524408393
Shadow Gallade,Charm,Close Combat,45,1.871342946310504,1.7755047382754512,1.4350878771962752,1.382437901979536,1.8501112626744958,1.7887805813153999,1.8468124259276908,1.78765190616643,2.249106803599837,2.1528821407146497,1.8443542405937308,1.7417283512839274,1.5414837980984346,1.3854382179423983,1.3771728324196773,1.2551122658647063,1.3993363441311872,1.363512379530493,2.1172434271768386,2.091735373413014,1.4712114944258163,1.344753722024765,2.0589288252331017,2.103524661458724,1.9288515938529394,1.7367631112203137,1.592560102220572,1.6260639620343003,1.3826339848698352,1.3654867917775764,2.0639384474542406,1.7202984088807918,1.70086269625965,1.6211166707250977,1.8875381017345911,1.6337658323007995,1.6617329848494753,1.6098977987159284,1.9723620198865965,1.947841391962855,1.366772280523944,1.3408817366166175,2.3769739167893844,2.408228818658357,2.085106237002505,1.8191915042352786,1.776150836104935,1.7786110105119093,1.7105929159891906,1.6230831406393877,1.2886264978775188,1.2888845115162944,1.9186890173524387,1.8024297786615093,1.4416763660715848,1.4326760688080733,2.0179681494050627,2.0583236496335773,1.3567233870874134,1.3338681657356697,1.7371883486368458,1.6886767122020785,1.4252926405663222,1.2287998970750749,2.0311501317973724,2.0831365953261933,1.4163802305287447,1.3657296145291136,2.363297460786382,2.4207411280098063,1.6396206715622652,1.6870565916121119,1.6471017660506955,1.7076715827354196,1.7427609894573914,1.6981936778315838,1.6921331116417406,1.7144972470210285,1.3325945212207646,1.3407570532357582,1.6649679415888312,1.6894301984996432,1.7295140111808487,1.7426549341353328,1.6423799775102008,1.700925084571341,2.0642290480210717,1.949918462348313,1.7522211732229007,1.6800612984902101,1.7401569621058106,1.7036066651544022,1.7105045140769188,1.7502716284195876,1.6834143038786078,1.7197340187657209,2.3518980710710116,2.4387370849216636,1.656647398111295,1.688077387284021,1.6265830592032597,1.68354234217379,1.633819107001333,1.683140196492979,1.2938845413631581,1.322397430928742,1.6467781043633503,1.714728431119314,1.6461382495190884,1.735094797650377,1.7042302378636027,1.6901117996638273,1.664412865028808,1.6723536724790247,1.6770745738844268,1.6824430985685475,1.6609250267515827,1.7006503817157,1.3372624139130134,1.3587482042964643,1.6449338940537233,1.6482067186142402,1.6387351810602069,1.6818196219412447,1.634964564635769,1.738728886690051,1.6970613787324782,1.7138711361016405,1.9881313646882475,2.051304788918656,1.6469445296704506,1.698294116258762,1.5795019638258914,1.6530240056680365,1.7473306254785295,1.7141152417956962,1.2645427168675512,1.3270863799605848,1.6624815015727004,1.6796625435366752,1.6346596299294431,1.653722866032373,1.6368711710733699,1.659704390297183
Shadow Gallade,Low Kick,Aura Sphere,45,1.0120751257304115,0.9816858009022067,0.9898179061821186,0.9824203038994764,0.9935612615226308,0.9841000478164478,0.9952732293288984,0.984933488707677,0.996296958295558,0.9816453908017402,0.986071404491436,0.9600787611967507,1.0486599524894424,0.9726217539596125,0.9489712097646468,0.9019602466466738,0.9695965197687574,0.9743755857700211,0.9555285466166192,0.954522587946705,1.0136024105616877,0.9783255505743813,0.9396089648562971,0.9623339301345218,1.0165377541276894,0.9681160763964,0.885744474145059,0.9022740623225943,0.9748254482480133,0.9306806433549282,1.0548802594697297,0.9583737510383146,0.91106344934257,0.8907137149496173,0.9788204473217811,0.8939172556063095,0.9050772615732189,0.8931041565411677,0.9272172465661273,0.9294858360925471,0.938919963960518,0.9597289949962508,0.9043041043422072,0.9208254220582347,1.038243967522275,0.9808016536793924,0.9741780929751389,0.9584940290837632,0.9182366863017579,0.8875018050406112,0.8968085986180705,0.9123022952295305,1.045124678254678,0.9780170757307415,1.0067404474049702,1.0021026254143661,0.94783746913554,0.9777168276762416,0.9288237919753332,0.9211560709093781,0.9519390254173454,0.9503371831198693,0.9591585516254862,0.868788580900174,0.945322375412716,0.9740227692679289,1.0038231654906442,0.9933872794336294,0.9388960626983952,0.9587242447115901,0.9295315986719823,0.9711062858078626,0.9335108862068529,0.9921258598960311,0.968781584590484,0.9525211698920067,0.9422958777046639,0.9613876822403592,0.947152465973388,0.9564524464028105,0.9319745277448923,0.9558871279547688,0.9665168959393992,1.0007523429172414,0.9311370173021312,0.9679040852297698,0.9026795415183422,0.8935554949982127,0.9769942821867657,0.9519624495242989,0.9984472679837955,1.0091363220897556,0.9587748341328296,1.0094819398673252,0.9555938133493135,0.9813939302392476,0.9248872196510414,0.9740434439009803,0.9591936611807844,0.9620791915128367,0.9308631013989284,0.9943431475846569,0.9226997740238314,0.9674125844233564,0.922296621708187,0.9567017981854742,0.9249543469030682,0.9796969271028734,0.9376846772191697,0.9994495230218309,0.951887285895647,0.9879798358774797,0.9519321724943508,0.9864135956157201,0.9733092883411575,0.9787216147634814,0.951788569212861,0.98773901216137,0.9629936963053572,0.9918753238178643,0.9273328858117946,0.9302158480788653,0.9505535744883081,0.9579580171797863,0.9226297292275353,0.9940890141821255,0.9685706421098699,0.9706223097383074,0.9450006419635633,0.9722684693240989,0.9238028368459559,0.9653569658492837,0.9274859976535983,0.9638350058481907,0.9717651839105202,0.973926300075125,0.933456029389663,0.9969480222823308,0.9435917023484761,0.9297983857357529,0.9112872960525743,0.9339706994874606,0.9280916464838228,0.9659880508018247
