Attacker,Fast Move,Charged Move,Level,Arceus (Bug),Arceus (Bug),Arceus (Grass),Arceus (Grass),Arceus (Ice),Arceus (Ice),Arceus (Steel),Arceus (Steel),Calyrex (Ice Rider),Calyrex (Ice Rider),Glastrier,Glastrier,Jirachi,Jirachi,Magearna,Magearna,Magearna (Original Color),Magearna (Original Color),Melmetal,Melmetal,Meltan,Meltan,Necrozma (Dusk Mane),Necrozma (Dusk Mane),Shaymin,Shaymin,Solgaleo,Solgaleo,Zacian (Crowned Sword),Zacian (Crowned Sword),Zamazenta (Crowned Shield),Zamazenta (Crowned Shield),Cobalion,Cobalion,Genesect,Genesect,Genesect (Burn),Genesect (Burn),Genesect (Chill),Genesect (Chill),Genesect (Douse),Genesect (Douse),Genesect (Shock),Genesect (Shock),Regice,Regice,Registeel,Registeel,Celesteela,Celesteela,Kartana,Kartana,Mega Glalie,Mega Glalie,Mega Lucario,Mega Lucario,Mega Mawile,Mega Mawile,Mega Metagross,Mega Metagross,Mega Abomasnow,Mega Abomasnow,Mega Aggron,Mega Aggron,Mega Beedrill,Mega Beedrill,Mega Scizor,Mega Scizor,Mega Steelix,Mega Steelix,Mega Venusaur,Mega Venusaur,Amoonguss,Amoonguss,Ariados,Ariados,Bellossom,Bellossom,Cryogonal,Cryogonal,Durant,Durant,Excadrill,Excadrill,Forretress,Forretress,Galvantula,Galvantula,Glaceon,Glaceon,Glalie,Glalie,Gloom,Gloom,Grotle,Grotle,Jynx,Jynx,Mawile,Mawile,Meganium,Meganium,Metagross,Metagross,Metang,Metang,Parasect,Parasect,Piloswine,Piloswine,Pinsir,Pinsir,Skarmory,Skarmory,Stunfisk (Galarian),Stunfisk (Galarian),Tangela,Tangela,Venomoth,Venomoth,Venusaur,Venusaur,Vileplume,Vileplume
Reshiram,Fire Fang,Overheat,50,1.0873528961490058,1.0743643642350003,1.0923315073378925,1.0730863452084873,1.0881207416408778,1.0774907220827032,1.0977964558564797,1.0818043968288902,1.1105845731125237,1.109552775685234,1.1496175307215,1.1180986911742286,1.083481554510979,1.097204124041495,1.105278304855976,1.10520505759483,1.105278304855976,1.10520505759483,1.0489167019765644,1.046554148806007,1.074563453802379,1.1216467973561466,1.1442703969488905,1.1314611533969525,1.0771220987150572,1.1243810915960821,1.0918965305053374,1.1042946180892843,1.0660396619366426,1.0768257763550837,1.1223727279870208,1.1246436832621145,1.058328539975285,1.0796400608652987,1.108166015452665,1.1090786628796685,1.091200283035189,1.135314320101099,1.0931035499388684,1.1133536728467497,1.0765900152275705,1.1046024930477147,1.0830405912304284,1.11069321689311,1.1201409372071496,1.0826629255193259,1.085639776985467,1.1058939457491699,1.121837920901114,1.1145305107926007,1.1114958422084518,1.1279902980584993,1.1002119217583883,1.0820330342145426,1.1238216472911335,1.115666051836454,1.1216267069397439,1.164049043753953,1.1388521956933846,1.113142336677558,1.1007380534356543,1.1118639817301732,0.9916223724155485,1.0052968265528004,1.1231743960392528,1.1524588871090202,1.1231652481881178,1.1289627901448571,1.1188942802964443,1.1131982725551677,1.078029200593388,1.106170864685213,1.1182077792614986,1.1795730946852765,1.0849749017544645,1.123693047912307,1.110424520097586,1.1479661061212338,1.0792100226578445,1.1221949162043832,1.0962929418996175,1.1364785806548692,1.182376981731057,1.147045637990998,1.0925945747997612,1.119288978786729,1.0972640060679322,1.1324401476080856,1.0621640791736002,1.0971215244006434,1.1262079405927305,1.181924275966481,1.1150849302112635,1.160325522667638,1.0878101638080082,1.1446580050703836,1.0894021491922403,1.1143050708652629,1.1164114344283218,1.167178543721372,1.1093977844788137,1.1288303784691966,1.1102379819976897,1.1225413635504748,1.0860716394372425,1.153949477079194,1.1279334372780465,1.2503247908350517,1.0796718563884173,1.1199361210958498,1.119517122759789,1.1664928836114898,1.117969246145912,1.1521563107713022,1.1144239766270267,1.1465471386220343,1.1162679103132667,1.1748658742031415,1.0911655240423788,1.14673449117648,1.1144801038273473,1.1482107199671516,1.0922689951442992,1.1355052819786657
Reshiram,Dragon Breath,Overheat,50,1.4427879099969978,1.4116693938496225,1.4480882900911123,1.4218410019556544,1.4411053005401004,1.4227070368220274,1.5708346861045384,1.5321526261590814,1.409687814116426,1.4170783965998466,1.4425574972133348,1.4173527349410306,1.5879473501041526,1.6456273854457153,1.868774823860577,1.9332429166370129,1.868774823860577,1.9332429166370129,1.5838879684906104,1.624047152683977,1.6520797090100834,1.7598583164774786,1.6161248472087717,1.66291636743162,1.3943189892639938,1.4799420677162032,1.626497993810755,1.6782067157888385,1.7593834052270998,1.8428472371323172,1.606923298758644,1.6522563632768619,1.5290920855823804,1.5743919745314816,1.8653130756872975,1.9233081065467992,1.8328688788973369,1.9699841142107684,1.8355847896469197,1.9178158244434198,1.7751692850203638,1.8968049006956058,1.7898186019823,1.9172743893086943,1.487620271914058,1.457730559518837,1.6397343802224178,1.7059814801608792,1.6932333216673379,1.7007103204040468,1.8458353408430601,1.924028736128928,1.4325149489106812,1.4294735074962939,1.5913992746330066,1.58850221302011,1.900307904451753,2.034088394867783,1.6456769928863209,1.6167028797642853,1.67322246389404,1.7308345182347165,1.4043525605077014,1.4218772225880276,1.4337058354489303,1.4991907229003982,1.8845329971541398,1.9539478129878594,1.6058329040170165,1.612300168355511,1.3840662556447347,1.4417188082367993,1.4352516996627693,1.518256109470084,1.4505788527210792,1.5063612195677114,1.484693526943715,1.5511856934690804,1.3616508850623437,1.4269112949482015,1.8272598912891562,1.9644052837512016,1.6978767568399953,1.6921475839161197,1.7878905309343371,1.9392501728109062,1.445240627170478,1.5115834538048414,1.34528627599209,1.4431468406156513,1.434820625106604,1.5461921263549454,1.4506086549627213,1.5252892524358443,1.4133426092814247,1.4974697982010896,1.3997376335778717,1.4691472374110583,2.010682546104464,2.172070335737163,1.4475740387810248,1.5054199083448792,1.5662686432562194,1.6106832621887068,1.6812670332474198,1.8256006770245363,1.8043455467730771,1.856074852491593,1.4090950488578746,1.471803893872474,1.4384753821214773,1.5133115152341454,1.5884479930566633,1.6609809852350903,1.611093750335582,1.647367569498585,1.4397236439169707,1.4984599258986528,1.4341396486899836,1.499716851564972,1.4526147801918627,1.490147232382178,1.423420424141874,1.4777838338492246
Reshiram,Fire Fang,Blast Burn,50,1.0638592753712515,1.0091625891470712,1.0620045037497339,1.0085901476036252,1.0640468942855008,1.0104296510411535,1.0669290681733439,1.0176564220612292,1.0229691981027553,1.0413280251829955,1.0587428737874562,1.0483281781960192,1.0231122963102863,1.0310473256805186,1.0454004467152977,1.0483823049715086,1.0454004467152977,1.0483823049715086,0.9861539988979333,0.9943654867102465,1.0341293322062552,1.0718335364841203,1.0787406987773076,1.0677495348255188,1.029154825373623,1.0672461090759082,1.032885837992113,1.0453391900670617,1.0040818417816644,1.018373753244979,1.061791327517832,1.0632152993216015,1.0104680598538713,1.0299398295951305,1.0448425502417784,1.050049526268563,1.035132521503916,1.076703814036936,1.0331522288792716,1.0539795990489136,1.0240605099948956,1.0413223268471148,1.0308003729981121,1.050595341639712,1.0697980428694878,1.0263092028106715,1.0434161112985691,1.0561561730556686,1.0515144332014148,1.053759472381114,1.0574944010803327,1.0658853995065591,1.0250601317841868,1.0193324192124757,1.0633487268971424,1.042214277913765,1.0649252803995395,1.0990623643147215,1.051204497008304,1.041229228907928,1.050306191309955,1.040430949825385,0.9378339258007802,0.9432628097482185,1.0594841559792954,1.0767259263219098,1.05441749342621,1.0679422067368494,1.04538646482974,1.0516904140870942,1.0189320263157853,1.0447551009378995,1.0486788085868688,1.0890906874431805,1.0269017415331512,1.078144021770691,1.0663852645640055,1.11284709639901,1.020040797111047,1.0751233359983527,1.0472293498371945,1.060005835732518,1.0941129008955044,1.0849851955091816,1.0325877184213528,1.08732566765302,1.0395885956665343,1.0703216294965032,1.0116928392973206,1.0299866956914552,1.061948563340864,1.1075867574391076,1.0552189971436685,1.0944415508289216,1.0365752910347077,1.0768861478796123,1.0331102770104492,1.0632976431427619,1.0502714618580966,1.0828537545099988,1.0683333124361332,1.0994487840963947,1.0518920516278092,1.0657759899767671,1.0390116723692882,1.086414571523307,1.1166838042563156,1.174395375460651,1.0237137887779733,1.05341990365459,1.0644135656764024,1.1194769831519216,1.0619828305403631,1.1024350245491106,1.0501771157058104,1.0787681652774466,1.061054003761456,1.1114886940715605,1.043190391978893,1.0715716438976046,1.0489657817715237,1.081042939869829,1.0438289143448485,1.0823792197365731
Reshiram,Fire Fang,V-Create,50,0.9437109934965138,0.930206566711932,0.947676224318573,0.9343080985311449,0.9458081946896032,0.9298515339375607,0.9494567823652721,0.9363384999357294,0.9177783426832979,0.9541528479225674,0.9493015404864875,0.9646942414011572,0.9268417789324117,0.9533690501179468,0.9519092070932011,0.9709381234598723,0.9519092070932011,0.9709381234598723,0.8989725799277138,0.9189872488317894,0.950959958225154,0.9953315807647024,0.9683773163512911,0.9892129732900983,0.94287631696552,0.989514077275927,0.933874618670286,0.9612656412845536,0.9015113793843812,0.9339878593875042,0.9598742497856529,0.983196234746397,0.9166108417700397,0.948127366899434,0.941997503801802,0.9686522220180003,0.942783406303343,0.9966079502420305,0.9345414100960576,0.9735935492008353,0.923938352631203,0.960669955037341,0.935715588449603,0.9716241147297504,0.9661740102380069,0.9497224208109883,0.9567230050777706,0.9811936804802592,0.9526203867504572,0.969778975011978,0.9542504935692653,0.9794743005950217,0.9058703279078617,0.9327381726201395,0.9328927286553983,0.954742084448903,0.9721212185206488,1.0159806643864941,0.9384648252855209,0.9569520917178997,0.9457863346345675,0.9521139933717205,0.8431216052077379,0.863317757204463,0.9523558617411737,0.9843014004092963,0.9583379963061243,0.9824615688688808,0.9452815299011761,0.9705783729247414,0.9220388047938214,0.9611155380318486,0.9570218432657387,1.0137484745507732,0.962534712664212,1.0119546985139334,0.9797214506645655,1.0190849786102198,0.9371653604681472,0.9879414262383093,0.9466022215273487,0.9985644252868149,0.9742594304519424,0.984249408050372,0.9547331061234715,1.0099254847023824,0.9423647993448258,1.006242366899854,0.9113112119193697,0.951787438750628,0.9633561203357448,1.0288112147482213,0.9617569478400325,1.0093774843212218,0.9490287598816954,1.0051948685414476,0.9347358760195361,0.9772738570614843,0.9599005811277258,1.0103922806432717,0.969343493552169,1.0117201948454968,0.942672711812728,0.9735453509419864,0.9523674816212174,1.0188289525190057,1.0242848688400539,1.0686149702956793,0.9280438297827484,0.9758050744726827,0.9684643783145794,1.0188338076028385,0.9617595196643008,1.0108491180288748,0.965095999719364,1.001401748391175,0.9753159516177836,1.0149059580711537,0.9536646303670007,0.991591073898576,0.9564679826628908,1.0044543780165482,0.9524867743378883,0.990016627598868
Flareon,Fire Spin,Overheat or Flamethrower,40,1.4595805141949376,1.3688710953732002,1.4624251170320655,1.3713806233039627,1.4624649025786998,1.3703501617537113,1.468166710020089,1.3851184858245764,1.4571858516720677,1.415509352595087,1.4350883346256404,1.4039761968205153,1.3793475622242397,1.381406036041939,1.4080938606486992,1.4178490391999756,1.4080938606486992,1.4178490391999756,1.4317848639503452,1.3871084843641501,1.4166573896570462,1.4217718129226542,1.5050363298549525,1.483064373166052,1.4605520904795855,1.4299383161673815,1.4227202341954113,1.4231625391695744,1.4675747077079229,1.3989086623855718,1.4413668039811116,1.4180609651959255,1.4342340618973346,1.4092221126303948,1.4319426404023545,1.4261916913320871,1.4184763917885055,1.4418521514497817,1.383160194950058,1.4118115938350422,1.4263396516685967,1.4247391792209763,1.4430114060392178,1.4201084791408698,1.4764242280061328,1.4118566564881854,1.4436470453946353,1.4041189474636322,1.4628382397007285,1.448925220560353,1.4973305112667294,1.4876651542238148,1.3560285767051412,1.3540321926510952,1.504932656800219,1.4588971302243472,1.4245735773143453,1.4301799549147243,1.5957622445536321,1.4419748895089006,1.4428594386731133,1.3987654252572534,1.3387561117604179,1.2967954870220484,1.5217067807523312,1.5018364873880594,1.436807481767665,1.4528881273812877,1.5020316537715128,1.418355108784774,1.4328522362848821,1.417683585388566,1.3931999655895833,1.431922275687095,1.3383887672315085,1.3955061310889572,1.406210555045293,1.4417729954004677,1.372068184212258,1.3628658177199988,1.409376713568904,1.4244446213891082,1.5504899079047543,1.5116801552920678,1.3972155423979238,1.4057154017841837,1.3716165356695302,1.4059838657816213,1.3482032557239065,1.3359721652430845,1.418099445770841,1.445284035259363,1.3760457261028087,1.391266717014248,1.3561664667526527,1.3951182868784782,1.4591426141189798,1.4052924806958398,1.3563237919055329,1.4090562308665986,1.3825358439229898,1.3993749647359743,1.4518700157606106,1.396796451930138,1.3917076820485133,1.4342093377193423,1.4659852065526464,1.5111002563144282,1.423132385339475,1.3829265181780808,1.4445165052273603,1.4367552610658016,1.3962675863133356,1.4160770539452316,1.401612368603986,1.3957891707419745,1.4088066203984726,1.420083801672569,1.3718014123742743,1.4067570974706727,1.4042438985786,1.38965819456617,1.4188593982761066,1.4307823441784069
Mega Mewtwo Y,Psycho Cut,Flamethrower,50,0.9941023260252784,1.0096445847689979,0.9979882433341394,1.0107435316196025,0.9927150063294284,1.0072937420851082,1.1049208101556873,1.1278764597291528,1.0880190175406044,1.1372748717844898,1.042172941515624,1.0728768502651933,1.1812026635275767,1.2393962623685633,1.1177988273545643,1.1749553774293513,1.1177988273545643,1.1749553774293513,1.0883436465964784,1.130084919174242,1.1485551922322184,1.2317181980965464,1.2344507722077744,1.2933144429875627,1.0951403542598015,1.117116239722475,1.2029825684956736,1.259054790678336,1.0919806569984192,1.1332555189038316,1.0330415077592303,1.0496800121571204,1.0071452520918813,1.0464816311561844,1.2014145448835414,1.2600976767260152,1.2285063914021672,1.2990361809256923,1.1973589156147095,1.264632773899091,1.1951281452230584,1.249766708663301,1.2093694460056812,1.2669993203515748,1.0520776190222827,1.080840583946784,1.1319912757217774,1.1935489280224265,1.1376919718106013,1.1852154561222108,1.2120869486337096,1.2870863709843745,1.014970562578245,1.0424187120510933,1.0014247596518024,1.0261158568883724,1.156714596047603,1.220807274182789,1.1675867399707551,1.199659679184876,1.1198019042842302,1.174367388381959,1.0130956730771103,1.0375266251257453,0.9367107199575726,0.9589954801688738,1.2232260782818538,1.2886756400514419,1.150669459867395,1.1947331176012137,0.9252854049761875,0.9335712207771899,0.9454107700281811,0.992706158816178,0.9386681089142805,0.9896111475171936,1.1036309627543188,1.165800623660205,1.0448914651686827,1.1044180537524388,1.2176278870066937,1.3383391753033658,1.1182325844750538,1.2084861618194689,1.236238854204808,1.333277371735404,1.0616010080597227,1.1106238212046626,1.0062571736094146,1.0905351282145836,1.080366406441898,1.1402379093841053,0.9269618473361124,0.9742058841126691,1.0881488264607007,1.1444565831110207,1.1236744384998998,1.2218645758566695,1.1790223234126131,1.238854856063238,1.0592911303922614,1.1189517337362316,1.1978731496313222,1.2400405798143943,1.2288607417510966,1.2914616337795235,1.2109205046546452,1.2973154083147922,1.036595654969589,1.0837671687731245,1.0866049384930803,1.1419079516511437,1.1763371761490369,1.2549555004611022,1.1630457816179096,1.225787624380113,1.0628984292622556,1.1474999732798783,0.9506550018008559,0.99670956533571,0.9448487344936081,1.0021794436336688,0.9319524262852322,0.9887794826846482
Infernape,Fire Spin,Blast Burn,45,1.450282924520987,1.3789749602851913,1.4606810560054384,1.3838448274899087,1.4561855292176915,1.3839335665282877,1.4588859400593241,1.3941634888682806,1.557191574818482,1.4753386838595806,1.4068759104219777,1.384266762741953,1.454644889886363,1.4336148466497451,1.386270498360908,1.4140662749314885,1.386270498360908,1.4140662749314885,1.3453226637461477,1.3365846771740966,1.39735586357324,1.4064265383483276,1.4276216163770434,1.4676185741540717,1.413774730703064,1.4142653316533567,1.4289961882624902,1.4162020489955947,1.4330981984267952,1.3885988035055532,1.4092407930103463,1.413802087605522,1.3979899338159893,1.3915106700546482,1.3511403158287751,1.3688487050422207,1.3650086766377871,1.3955265026536048,1.3407206599655352,1.3607393177528966,1.3578010668009732,1.3710221673708796,1.363606027359402,1.37066682477762,1.416641133825317,1.3616844295739003,1.3889708463930561,1.3661528899456408,1.4341140507155314,1.4535468329154895,1.4749661754222616,1.4683112271924788,1.4137856622290945,1.3501368863459473,1.4661403859194995,1.420142600017133,1.4159415371640662,1.4269190597382346,1.8312215884930136,1.5111487645023851,1.3966904259003299,1.3738272702030891,1.247904410043332,1.2379714892984237,1.470732776860497,1.437785830558335,1.401342936163791,1.4220074064478563,1.4633232758623465,1.409576520840311,1.3922846409832987,1.4045755470039603,1.3525030768359534,1.398694327857783,1.346309570691466,1.3943806463269683,1.3979038476342371,1.441543573515965,1.3568164302273662,1.3677664979636746,1.3361593059478916,1.3712712901963178,1.5004659717783713,1.4466696449677792,1.3701968691001687,1.4080681466945473,1.3429944442687607,1.405191581436393,1.3099702223185106,1.3207964665508134,1.3740437602866675,1.4320301235612463,1.3836869230135938,1.4002112366395527,1.3665058165623136,1.404385264989912,1.4540165169221722,1.4383148110197432,1.3694445807646634,1.4188643096020657,1.3892132830964639,1.407079872234517,1.5423135620697503,1.4534476872270345,1.442551611939284,1.4306172936028683,1.4390860793800853,1.485280393757769,1.3689313459896486,1.3612434250055339,1.3954383741965009,1.421873592008813,1.4527774805458928,1.4586029450856803,1.3528022797382926,1.3765661388275,1.387236958830005,1.4061899649542569,1.396407766834586,1.4190107479921528,1.3952821048730264,1.394348661499221,1.4065524156052684,1.405762577038446
Emboar,Low Kick or Ember,Blast Burn,35,1.6158587345738535,1.4722623622905155,1.6103389760861224,1.4752976967004419,1.585629058972317,1.399390921462053,1.581230044912751,1.410760404086766,1.5985440660926025,1.5178194936891156,1.4746314606379969,1.4426896098232433,1.518624432198983,1.50473979877047,1.4600721192861459,1.5050822056911095,1.4600721192861459,1.5050822056911095,1.3720757210588592,1.3573578683925505,1.4527710978067263,1.473000364161937,1.506039560686681,1.547197811140974,1.476656966446805,1.5045235308800295,1.465707312071901,1.4796902995568568,1.5224117268167003,1.4808106591454728,1.446867210225796,1.4598398851981014,1.4208281073180242,1.4180774375910066,1.416387180606379,1.4481765275094312,1.426222024294586,1.4697680343339894,1.3967132538626659,1.43436309116348,1.4306264828105755,1.4508514528906349,1.4253418210167679,1.448250726077184,1.4761019739893224,1.4409991994613336,1.4271817359746155,1.4184994706241396,1.4917596989903124,1.519146329023053,1.5182400265633118,1.5367228797916013,1.4272247629501693,1.393075707491848,1.476178967498968,1.450639361468061,1.498973472584009,1.530854337328866,2.1546509139692023,1.538391576065337,1.4687297777221227,1.4613705496721054,1.289475543410333,1.291366213360545,1.5513333885554246,1.5206026917858375,1.4522412317192548,1.4841613393037192,1.5206892269789303,1.463654347782845,1.452224654975325,1.463688408514603,1.4237377623632173,1.4929560234008126,1.400639312893696,1.4662295542063555,1.473032559268458,1.5199394603422398,1.4077624086505915,1.4524230450866535,1.4164602242949984,1.4635227356757736,1.543155413412118,1.4739808120650761,1.4014935010083314,1.4803457021697293,1.4148403970839394,1.4871006810958565,1.377780349841662,1.4033289869134926,1.4419449495062342,1.5036088291605927,1.4539916829503583,1.4842273571952762,1.4295397020883194,1.495051993076221,1.4896490718932722,1.4911493527685815,1.4265101564573985,1.485029614118464,1.4809423801493315,1.4941643523017225,1.5578399911534448,1.5165036835595793,1.4774157694524372,1.5039752828287256,1.5122561745371181,1.6091001806390808,1.4241194514425457,1.4350236436273942,1.4825109641330267,1.5215309063595905,1.5174593448470872,1.5098671732395292,1.4176332144209698,1.4449044155074324,1.4708013567187839,1.5021785191598016,1.4665877671941665,1.5023153683550539,1.4631373429944805,1.4656496279252438,1.4693048632504284,1.4876188836491595
Shadow Mewtwo,Confusion or Psycho Cut,Flamethrower,50,1.2010287079912758,1.2093247289551279,1.202011766639618,1.2103550138874595,1.1995835953508343,1.2109242247624772,1.3101949071258137,1.334742854940146,1.2720436482741306,1.3141067595636151,1.217747763644977,1.2669425831069863,1.3798829091188203,1.4307550632280153,1.3328493397927315,1.3802984122958684,1.3328493397927315,1.3802984122958684,1.2604751642264407,1.2989837199518492,1.4097147272370487,1.4479316828432556,1.403724920929406,1.4870868742813825,1.301977559460554,1.306578662206658,1.4075727224302814,1.468375887516533,1.3139029531747117,1.3374157281439698,1.2610497259035598,1.278494761990694,1.2140038274644753,1.2262256618731324,1.5028572020438222,1.515345033004321,1.5119277190101075,1.5595303804113934,1.4906515816360204,1.5242966135217806,1.4990932559495822,1.5105771320873191,1.5026365164759619,1.5217978979410134,1.2226976664919629,1.2217094588933486,1.3997106944404258,1.4293379258901135,1.3684545878726269,1.424266432512012,1.4770754512724973,1.52871195323351,1.2340767256850271,1.2420983295521848,1.2220503374601464,1.255779669641773,1.3880848515174704,1.4497360379023703,1.388388901234263,1.4351592141757814,1.3475994053753926,1.3775649720350591,1.182644451554561,1.223210011286676,1.0770753074948638,1.0830811068730068,1.457840271258148,1.538635456132221,1.3321513964920022,1.3840512169484105,1.052717726885437,1.0544131800353924,1.0236739561128851,1.0535784455915544,1.0276936925653803,1.0625261516139257,1.2601482187245194,1.330618083824588,1.2161785849338747,1.2747489718116982,1.428410673996133,1.5092263292455244,1.3791652577944704,1.3682201575188713,1.4458901030181803,1.5122749695970454,1.2658872931431302,1.2937949806141473,1.2228460157369976,1.2331019004014916,1.2657571887579215,1.3199055180559838,1.0107340612726199,1.0460002348057913,1.2416953965589645,1.301412642590633,1.352756203178852,1.4174538019553007,1.3452802655681018,1.4302182810866237,1.2404265223088065,1.2856832757615464,1.3754778911272487,1.437755787837275,1.4476500743885288,1.5553146197186916,1.475730661026955,1.5441774755298034,1.18784749175161,1.2406273203537583,1.2625875705832665,1.3152907722163676,1.35310407669794,1.4209854459566258,1.3282451942867657,1.423205235866718,1.2583148411663831,1.3087541383940138,1.0422801936298058,1.0552696122601035,1.0413199842902314,1.0513192322268499,1.0494699607603397,1.0543499676839025
Victini,Quick Attack or Confusion,V-Create,30,1.4797578738709365,1.514063068508294,1.4849522935252764,1.5151882367115646,1.4807322880270344,1.515043023062362,1.5168187622256775,1.5528030490130735,1.4454096503953888,1.4951864404893274,1.5448961140510378,1.6015022218319088,1.5613969839577841,1.6044518074601057,1.5736744638987004,1.6351082382819286,1.5736744638987004,1.6351082382819286,1.5334923198033277,1.5844579302233013,1.6041066805790365,1.7134300280763195,1.5947367389001932,1.6872973362640233,1.564133818194862,1.5912429583727545,1.5731740615323793,1.6252471384556986,1.5124154353639256,1.5852227080202215,1.5975084810593272,1.659026316539296,1.5627537452265683,1.6071836694144475,1.6552528087115421,1.7032605062183634,1.6578788193703007,1.7500717021813337,1.6240682333012217,1.708312262945939,1.6670263382580177,1.7091484658130682,1.6644357668536396,1.7083008740366954,1.553567411899466,1.5743315950615713,1.6544994897623244,1.7137347233427302,1.6026238914593498,1.6735398038566038,1.6499283500880166,1.7708865162952738,1.5064934321938226,1.513169791824981,1.525416653480221,1.5907300066895071,1.611707780069813,1.7002502793020806,1.7410456257595832,1.6098714297863699,1.5576825653123902,1.6078274043600347,1.4071881757189544,1.474082873364029,1.4368840608667417,1.5242511871205853,1.640822267954226,1.7248455209419784,1.6003752706334315,1.6500137211704946,1.444404281842578,1.4537047577324507,1.4206510701596409,1.502979354182184,1.4202665084887904,1.510090101761553,1.5672253572886126,1.6637442586921638,1.5234572092076193,1.6183640093003628,1.6867623466974877,1.7133101547295049,1.7312612331086625,1.6975630794752192,1.619797866034623,1.7268341660327682,1.5411924844244937,1.611583546134913,1.4334314975039295,1.5375609036558324,1.562897965735412,1.634198744080176,1.4237298798075124,1.5002819042368805,1.562529959821341,1.6584410537873122,1.4936182654029013,1.6027158549838516,1.6436175152632488,1.722049600036478,1.5693887882340405,1.6244655540997173,1.571610395131818,1.6260611303406785,1.620986439963465,1.7408176522244272,1.7343351943436205,1.862836022038366,1.5051505159855376,1.5846443968924915,1.5641856651610837,1.6632271202855196,1.6055117671299224,1.6819300847795067,1.5777608823426237,1.6800888728525438,1.553795823626558,1.6640926897064139,1.412898240529383,1.4916931871253685,1.4228498974883539,1.4895434516497794,1.4270413001567008,1.4882190239617878
Shadow Houndoom,Fire Fang,Flamethrower,30,1.5015584707362997,1.3795618845198736,1.4956775233006911,1.3830349085486269,1.501841069044327,1.382664002575613,1.5005448686007823,1.3829344295548722,1.406650468835069,1.3919006780321415,1.6523331212367747,1.4495955210443332,1.4557517942931268,1.4362482424307121,1.4573026726169627,1.4539006956411096,1.4573026726169627,1.4539006956411096,1.578203843513284,1.4154450768176399,1.4473284806711146,1.4364562184896148,1.5321721313333552,1.4971817499265514,1.5873473261620459,1.501512546763579,1.4645513578838325,1.4178761786791108,1.7913498135967054,1.4989990338258545,1.6975968101373806,1.5279937556608751,1.7487982696880189,1.5457658905433935,1.595555211602778,1.4676999516218692,1.502174125939678,1.5018416953600178,1.4676257321268122,1.4639960935013656,1.6488968770027679,1.4780966485214624,1.612455941680579,1.4699051971298942,1.687098729228957,1.447016021169936,1.591447418634805,1.4411800422452645,1.5306776191990776,1.5062764978395402,1.5745715339542279,1.5185117356950493,1.4509447271050295,1.3808751178954277,1.9267312847528018,1.6388612892741345,1.522043575133115,1.5053352148032695,1.464222008235736,1.367743046125061,1.45638778536576,1.421643286937803,1.4482835795593192,1.3697971710878707,1.6120462404738585,1.568161218160517,1.4995515533375088,1.505055641840955,1.5113552261373138,1.4758679597890847,1.5697306543153113,1.4760745056509357,1.438452473637773,1.4468274762855595,1.4724606577832102,1.4523583538309623,1.4970203147864205,1.4632055328891234,1.4083217238826897,1.3911511275122939,1.5590894502164396,1.4791522262829158,1.8157198740324225,1.577072205550475,1.497859180169327,1.4318104440653845,1.483561438622546,1.4454608805565101,1.4200043156895192,1.3537254944892851,1.4553719781192094,1.4565129586651393,1.4627094347420366,1.460787765015115,1.4390281045081204,1.4486263927138732,1.4981002061717117,1.427446734389807,1.4491002414735565,1.4441877760135582,1.5064128806163841,1.4223804784623006,1.488219131534534,1.4124046096564875,1.3708870821048968,1.429014819068327,1.581779179126517,1.533191693026971,1.4493146404966952,1.4151352946757036,1.6200489941259213,1.5758273589083298,1.481080545578659,1.4593709810603843,1.5755576030532057,1.454646137281138,1.5344770651060642,1.4873613824585534,1.479201145795235,1.458712746186992,1.5016391049364357,1.439112932229586,1.5197654827251583,1.4449562029414094
