Attacker,Fast Move,Charged Move,Level,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Arceus (Ice), Tier 5","Arceus (Ice), Tier 5","Arceus (Steel), Tier 5","Arceus (Steel), Tier 5","Genesect (Chill), Tier 5","Genesect (Chill), Tier 5","Genesect (Shock), Tier 5","Genesect (Shock), Tier 5","Genesect, Tier 5","Genesect, Tier 5","Genesect (Burn), Tier 5","Genesect (Burn), Tier 5","Genesect (Douse), Tier 5","Genesect (Douse), Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Zacian (Crowned Sword), Tier 5","Zacian (Crowned Sword), Tier 5","Zamazenta (Crowned Shield), Tier 5","Zamazenta (Crowned Shield), Tier 5","Cobalion, Tier 5","Cobalion, Tier 5","Regice, Tier 5","Regice, Tier 5","Registeel, Tier 5","Registeel, Tier 5","Mega Abomasnow, Mega Tier","Mega Abomasnow, Mega Tier","Mega Aggron, Mega Tier","Mega Aggron, Mega Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Glalie, Mega Tier","Mega Glalie, Mega Tier","Mega Lucario, Mega Tier","Mega Lucario, Mega Tier","Mega Mawile, Mega Tier","Mega Mawile, Mega Tier","Mega Metagross, Mega Tier","Mega Metagross, Mega Tier","Mega Scizor, Mega Tier","Mega Scizor, Mega Tier","Mega Steelix, Mega Tier","Mega Steelix, Mega Tier","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Mawile, Tier 3","Mawile, Tier 3","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Cryogonal, Tier 3","Cryogonal, Tier 3","Durant, Tier 3","Durant, Tier 3","Excadrill, Tier 3","Excadrill, Tier 3","Galvantula, Tier 3","Galvantula, Tier 3","Glaceon, Tier 3","Glaceon, Tier 3","Glalie, Tier 3","Glalie, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Metagross, Tier 3","Metagross, Tier 3","Metang, Tier 3","Metang, Tier 3","Parasect, Tier 3","Parasect, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Skarmory, Tier 3","Skarmory, Tier 3","Stunfisk (Galarian), Tier 3","Stunfisk (Galarian), Tier 3","Tangela, Tier 3","Tangela, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Mega Houndoom,Fire Fang,Flamethrower,30,1.2840692585761566,1.265948195796533,1.2790317052194358,1.2680296471345387,1.28109233709694,1.269803543992999,1.2861449539235894,1.269307962871198,1.3214535980725837,1.3289548726814904,1.3460974945405506,1.336262096774975,1.3273718177328488,1.3596815391212431,1.3521129498438207,1.3413927915941377,1.3483382585384676,1.3497088403580713,1.358706062163073,1.3447527192722166,1.4579423213648486,1.3739126598822682,1.4038604016478458,1.372444092708156,1.3456934266655003,1.333440311962936,1.3234947428773096,1.3169504887754828,1.3776526671060108,1.3441361509558702,1.3313695670797197,1.3179467249063965,1.1626667235479329,1.2497122342835245,1.4170219363208343,1.3764091408188435,1.277678369852135,1.2770962999128028,1.6786571875182699,1.4455702844541767,1.3502606050011607,1.335798007372824,1.3776462061043955,1.316989783469669,1.343005936828393,1.3541259815239306,1.4020854289495477,1.3199383714548967,1.3193089851385786,1.3395768960815992,1.321913663896809,1.3147149015163713,1.3013246386782746,1.32187145635867,1.2880043688542084,1.3019777279004328,1.3325268565135036,1.329958119548751,1.2772179990462809,1.2762648125384548,1.334677063471255,1.2984613493307093,1.436368043998707,1.3344960066243556,1.3090073397502715,1.2978805385414176,1.272019302200948,1.314172986650658,1.3235395664870528,1.3113030224769695,1.3163601323728675,1.325657308092522,1.3422611679232994,1.3070324848365666,1.3103150393306902,1.3032211415288553,1.330362389787686,1.2805057826940622,1.2798263908603573,1.292441844784573,1.3889268986851202,1.3710091238493334,1.336438378802231,1.3012687612227405,1.426259969157252,1.3562859968517245,1.3348513617628608,1.3161424507897792,1.3557951062448683,1.329557267725556,1.3185890363074306,1.3146405047917122,1.3205377676383785,1.3004338049466468,1.328599412322829,1.310006536076735
Shadow Magmortar,Fire Spin,Fire Blast or Fire Punch,35,1.3728511714844687,1.3473584990627043,1.3759613171212624,1.3486027851415132,1.3655059887681744,1.3481376379348613,1.3697419179858343,1.3460073471181615,1.3212574709031821,1.3250208697016137,1.3438917357045632,1.328287377879092,1.3416574860697457,1.3541251387363138,1.337253447316463,1.3378142911940272,1.3220786820948465,1.3449364769984564,1.370806092227545,1.3564003699024538,1.3603375132942448,1.334540568969882,1.3636306929821596,1.3745943639933904,1.3199490084338368,1.3508290950665969,1.4132090051562367,1.35885573930377,1.3832267355673336,1.3185400964178793,1.3265617985014604,1.334028171308529,1.2773923719935505,1.3312723328184148,1.3726605134981353,1.366935698723681,1.3074935880564262,1.2923247612292186,1.431951267593273,1.4071562648331495,1.3382237817922027,1.3364159711199464,1.4375535979185285,1.3941698826378084,1.3484511542804698,1.3524334532792834,1.3931221431408094,1.3363733139086644,1.350145335703998,1.3467477854723635,1.2782465826273257,1.2785993577913943,1.333791227568965,1.2986229336715884,1.2824448862601616,1.2940756463727852,1.3212521503112302,1.3128064360338643,1.3079701769874763,1.2932434791291736,1.3091696575985805,1.2925284774838708,1.465054810250589,1.365422823457689,1.3269238320852412,1.2931629916232148,1.2854905780981867,1.2791005163305487,1.3366418651149554,1.2873581997371666,1.3178031118310973,1.3071665519986828,1.373836195711222,1.3307504459867932,1.3437471989616707,1.2946734203656314,1.3869776452360891,1.3228998205314964,1.3184845887793415,1.2723292428022386,1.3674056514219128,1.3183512503043557,1.3189459547464524,1.3005144130981632,1.3789986679295552,1.3199185871737278,1.3439438145639229,1.2898691318580418,1.371691535230824,1.3120765031186794,1.370707203768423,1.3275032070515607,1.3391155056291946,1.3146601053149956,1.346534950276229,1.3046148613614634
Moltres,Fire Spin or Wing Attack,Overheat,50,1.228330796343761,1.2272543786345942,1.2261877405057904,1.2326283941913707,1.222793827062671,1.2356286812244537,1.2178238396509156,1.226003389741613,1.210160768826287,1.2385852596262619,1.2616933673381279,1.2431624985973138,1.2512891254006022,1.238912690896373,1.2324113241726549,1.241867173466851,1.2002122676367832,1.2375029127624961,1.2202093783348509,1.2313231335787829,1.2154778670524933,1.2422892415822526,1.2503134292232716,1.2473786063656647,1.2297355677601807,1.2214601375289904,1.2221836531588555,1.2554358083678727,1.24738159547877,1.2560054577513813,1.237549119770539,1.25108216185224,1.1662077130278277,1.1956989059667498,1.2327816881501807,1.2448250575453694,1.2555967805506487,1.2501921105074403,1.2320874308130831,1.2308198823577285,1.2081609267306777,1.2264559374096997,1.2306937907445419,1.2552615426699076,1.2249532522832145,1.229338918797552,1.2312443025132245,1.2144606814929366,1.1938327990121023,1.205847114982486,1.233057972605745,1.2421974586507143,1.2428995606672513,1.2561142359183783,1.1916933676619559,1.2595456045732365,1.2411551582748406,1.250909060888876,1.2122256973923273,1.2401080928031474,1.2422023318527715,1.2172022338356283,1.2311599255264218,1.2247704663218741,1.2095070138958093,1.2385806054639321,1.2426747548089434,1.2580006565084483,1.2469972615451583,1.2248618907863247,1.2201659492085397,1.2382457261589705,1.2472922423114785,1.2655178607192425,1.2237946171628926,1.2458336866110529,1.2393180430271442,1.2328844771133984,1.2120657957562242,1.2474303823073292,1.2762622513372617,1.2690270609030576,1.2346333235435578,1.2333498105714717,1.2470498665183694,1.2485088007410663,1.215790049805703,1.2203793629274668,1.2491192831319344,1.25057175791692,1.2352356261995259,1.258577111174194,1.2223296258555116,1.2266667614838875,1.24215282512273,1.2510052681611565
Shadow Magmortar,Fire Spin,Fire Blast or Fire Punch,50,1.190420439726134,1.1795789157703385,1.189783810978217,1.1823175946495887,1.186703436318473,1.1862858885639729,1.1917712289906857,1.1886923826413256,1.1646112065858258,1.1698840729397888,1.1956176438727788,1.17193908688863,1.177116400092282,1.1973050073461011,1.1934064010440786,1.1836390089307491,1.1881674211268083,1.1927019533145633,1.2048212469527526,1.213599920090759,1.1860612494508158,1.1733678210344494,1.1895312761636185,1.1949540283166302,1.1943226278172108,1.1885289946819546,1.1975870057935236,1.1807825901785551,1.2074763253336545,1.159103872434493,1.1835468202434534,1.171750743754449,1.0520835970379976,1.1315050583244741,1.2051282193400876,1.2042450052213116,1.1571861801059822,1.149719983865578,1.2191622654346266,1.2046521373552366,1.1922887813274106,1.1706295164578735,1.2805948044533353,1.2065851916454262,1.1923943590955446,1.217442448239028,1.254988436140458,1.2095702540944424,1.1834149915741334,1.2150751155526063,1.1402226178306647,1.1586211316010167,1.1652090304345517,1.1725566939056082,1.1423283678750287,1.1475663059027978,1.1742354780467927,1.1679862627496789,1.1618007236552903,1.1585613210178443,1.1693418327823395,1.1541855885756287,1.2924177528907925,1.2204292537566734,1.1433764689444026,1.1436396963889577,1.127238817885607,1.15373730259937,1.188710486727463,1.1544884155957105,1.1779275885497422,1.1844712455623183,1.196183129661208,1.1684184304563283,1.1752246399452715,1.1640771524808988,1.2324031766098367,1.1649926264404964,1.1600181176291244,1.1535907895624031,1.2209985699878598,1.1944342914000432,1.1892259664841014,1.1631204084244373,1.2169750267963169,1.173272353607913,1.1886603262280564,1.1596822450069275,1.1948919854585889,1.172452123672263,1.1967706200176036,1.1869053479606027,1.2010533620000874,1.1836205783322504,1.1941436794726243,1.189440097825636
Shadow Ninetales,Fire Spin,Weather Ball Fire,50,1.4883050811332734,1.4988748248538564,1.4791378243040947,1.4992610548658771,1.4840336130305167,1.5015933236247172,1.4833583323939001,1.4993471996129129,1.4819303738820095,1.4915606523309841,1.512810278051208,1.4951610962018844,1.4917324919445807,1.5236439363203498,1.5154482523222519,1.5072485440611605,1.504456529493646,1.5104445492617862,1.4998375711420002,1.5063964008034276,1.4816961160375,1.4676150931030167,1.4848396433371203,1.5037598968639685,1.4795108829677124,1.4811978913347204,1.4943201015648044,1.502534064746099,1.5116493705591654,1.4899835081771957,1.476773209835218,1.4910866467336392,1.2758248924158468,1.382332615984068,1.5018678677185426,1.4999530449160925,1.4649312250550242,1.4699059111459787,1.524324112211432,1.5010384564930885,1.527152088669427,1.5195255748062437,1.577412990711879,1.5079548112082117,1.4913073739566831,1.5289247836691464,1.5575821616819403,1.4921548787496974,1.4449634154952005,1.4812733014008743,1.4663597631667864,,1.4515373444949127,,1.4550293897267526,,1.5073475601959276,,1.4692202662676732,,1.487210838117487,,1.585202841673833,,1.4622661267858434,,1.4072380620169138,,1.4786751905557987,,1.483656541977231,,1.4991215559170097,,1.492093337481755,,1.5183300550415681,,1.4782442630325554,,1.5453182168915611,,1.4775065044458204,,1.4982514049739033,,1.4779458550680704,,1.484245968799302,,1.5021804116206838,,1.5152007794799986,,1.51347524956601,
Darmanitan,Fire Fang,Overheat,35,1.3415860257558552,1.3447326935905313,1.3383598442767586,1.3449436896298474,1.33563469489162,1.3542168451147893,1.349530594264678,1.3500316231372933,1.3279000140577262,1.3180606509252903,1.34393186717093,1.3238868680087361,1.3377847248057795,1.3456508477422409,1.3364030198697572,1.33311585288685,1.3247338617756168,1.3368651853993978,1.3468143350915056,1.3196606903654589,1.3619523286769264,1.3123711462084877,1.3455102253923363,1.3338018943906496,1.3640775288827427,1.3473375947378057,1.407695989720566,1.3333372576647875,1.3574411821041248,1.2954170517902521,1.3121900516699532,1.3122694266610866,1.321319691977491,1.3289671008223574,1.390228921876888,1.383494827049816,1.325631219992736,1.3059895703849171,1.4035922378877905,1.3877793281765882,1.3284324587256051,1.3299885047368412,1.4886033635884914,1.3584287430569215,1.3671776059009908,1.3530434295360623,1.49341232560106,1.363315736428679,1.3586206760344461,1.313569243741717,1.2841232111710892,1.2959680700629264,1.3299197472361524,1.3142278073815405,1.2557398301646623,1.2826202948029684,1.325249862328934,1.3217043436624136,1.301189130092844,1.2747214611834177,1.3181227309186223,1.2910191526173835,1.4553995610827954,1.3749050365864537,1.2938193486205716,1.2768962410811584,1.2796296295492455,1.2684338288809425,1.3434513140995745,1.3049249439786306,1.3205013896442575,1.3067112778506664,1.3623360294009534,1.3098185651343288,1.3182182556221198,1.2906099165426426,1.368118833458227,1.3092013356887235,1.3282602645079458,1.2857357056166139,1.3783065242344383,1.3298722962832303,1.3099840147939243,1.2956451851027326,1.3909658704051262,1.3202868061532707,1.354343088178127,1.3062269838612077,1.383331183932801,1.332514780136628,1.346114663755904,1.3065891704067294,1.3140369780109533,1.3019952183029129,1.3371730914699267,1.3213227686379154
Entei,Fire Fang or Fire Spin,Overheat,45,1.3068660305935664,1.3123049559222608,1.3030316723204387,1.312781837348832,1.305417673475322,1.3176355967630422,1.2974415976420368,1.309425867630302,1.2869077818026868,1.3167605298320644,1.322055606316791,1.3131818774694786,1.3259470423727882,1.3293640705092638,1.3141565316835313,1.3354222344888453,1.2662494360977201,1.3246127313423353,1.3341400178297866,1.315405113195482,1.2866068923435658,1.3135358804285668,1.3225825696011877,1.330815565446308,1.2586630072015546,1.3013651050244797,1.3044582047465783,1.2931150496252366,1.3351899037014967,1.339855777392729,1.2852238528937237,1.292337594070238,1.1487775792341393,1.2346290527150496,1.3096942097050892,1.3118954337626272,1.2943684498880808,1.278538984776511,1.3193782493872257,1.3111791551301848,1.2774705149484666,1.313920355807406,1.3508753216918787,1.3418385955373493,1.330987956090415,1.3250167212730504,1.3226040874892813,1.3104100644128887,1.3013393992330067,1.3031980102041172,1.288740732294558,1.323210707458186,1.3038256591851414,1.347352245460429,1.2706112191763308,1.2925016300159078,1.312707678720912,1.3357764559710394,1.288933840669527,1.3201891658702873,1.2779848862065477,1.3165384219384768,1.3904586734654556,1.3164693902640265,1.2950949637764217,1.3068474720919891,1.2374053776903244,1.317667128125079,1.3021758877257432,1.3151136915736636,1.2978368806197833,1.3457434129910777,1.2934383743956104,1.3293392076980954,1.3384575854224858,1.3363254997927863,1.2970978349888103,1.2815096280532652,1.324526968491429,1.3285212561526534,1.410867465220746,1.4099330880496637,1.263571446679528,1.296641026273377,1.3281275618316828,1.3289896739668554,1.3042136270312068,1.3060928796004436,1.3031778886868453,1.321729983169031,1.3162183818513842,1.3253892480227671,1.3057927028508358,1.325556543414516,1.3128765743684547,1.3333057389796295
Charizard,Fire Spin,Blast Burn,35,1.5048084172208638,1.485405446258013,1.4999075458903852,1.4880998314419405,1.4998437734114638,1.4891542056818623,1.4989691628347772,1.4819422209886581,1.4550437321755085,1.4690935012073938,1.7015737814556124,1.4766628880546957,1.4548145525919791,1.484394011718925,1.4659149157856517,1.462559099683765,1.4563770602283839,1.474346506307795,1.4608808759692766,1.4520748135621917,1.5746308645958065,1.5070616347725292,1.4608373298985728,1.490443144806218,1.7243409967001373,1.5627833637864408,1.491412737532944,1.4706948483235567,1.4924599380026098,1.4506130089582219,1.5152797784394945,1.491490823767362,1.4923712847122854,1.5288285753974102,1.5372948017851082,1.5024922133470255,1.539604046211437,1.4626121144116324,1.5446968926654412,1.4853218885365629,1.50249759857534,1.4851420420435946,1.5134741336893962,1.486960943152662,1.4922219841200572,1.5088992686835319,1.5052418037734927,1.5213533051952883,1.469990139785939,1.4783790628182676,1.4400401695606573,1.4557795597386196,1.4515384259985868,1.4638250273247604,1.4206747301857021,1.4265208677977914,1.4712738878479497,1.4740252867774837,1.467098357068791,1.457585867802172,1.5438807047167906,1.4556632990873928,1.5043563053888171,1.4683257348112009,1.457101719003782,1.4454142634993352,1.4962571260410902,1.4656683687142125,1.528565886745161,1.4577694974056938,1.4646236823482404,1.4633222675323934,1.5320077524031537,1.4955643897152817,1.45684283893022,1.4549113626840298,1.5025751122369837,1.4738615240587036,1.4544342578520644,1.446103937698065,1.4895874563027656,1.4959841963206917,1.504265294560613,1.4787845630413077,1.476366966186507,1.4615641438421096,1.5002725350106445,1.4780611096728815,1.533273006825063,1.4992584473077522,1.464631257394843,1.4692832733845262,1.4882138295961356,1.4623954094673597,1.4693577133962035,1.4588150196109468
Houndoom,Fire Fang,Flamethrower,35,1.600978942573494,1.5880472030032766,1.5958088659428293,1.5903809736981418,1.590873543351829,1.5917487037294085,1.609111018632532,1.5905551286756245,1.672971370394818,1.6557758056490073,1.6975140273702487,1.6593401066681035,1.694129541495827,1.680930452667407,1.6965706570531447,1.6693870141972253,1.6798433884201385,1.6716454256073172,1.7074001685651912,1.6743998385411527,1.755159801394782,1.6679959351059064,1.7698076844130004,1.6904222325271165,1.67743017629706,1.6802847469741669,1.7042780237074953,1.614714590602383,1.6966654478298713,1.6554852826649924,1.6346146447908851,1.6229981213086733,1.5149930208842335,1.5513195340743229,1.752248765457417,1.703224181383817,1.6038767318394223,1.5840470017887631,2.0352684083167873,1.7723434676301724,1.6891882980023307,1.6523923762449613,1.6794008905969162,1.6016907382563934,1.6777693723990375,1.6700504341217357,1.7155495766565394,1.6312754527066895,1.6440869081341087,1.6169954118077352,1.617835320980019,1.5980955848978606,1.6177802491819073,1.6011617113842398,1.5975504309136468,1.5981630385064043,1.6295926470864026,1.6113278819124828,1.5869385776601208,1.578357130477981,1.6541113095144118,1.5871597610483141,1.8122801617311526,1.672309538039183,1.628605736504498,1.56350283649664,1.561179359465815,1.564104495975359,1.5811963579746438,1.5632064604567264,1.620512952101025,1.6144219444072565,1.6739067931287037,1.5943377939104983,1.6238800898537853,1.593453979782753,1.679443838939895,1.597335259897994,1.546188612697796,1.5508064189872566,1.704783625751366,1.6563396940333406,1.6182632938001569,1.5853541486980622,1.7484857097650361,1.659457116688026,1.668226936619471,1.6215667346160119,1.6868444149260104,1.599820552168932,1.6667860803657277,1.6228547969226677,1.6027160950337704,1.583448824479264,1.664513726291482,1.6213573234575611
Mega Charizard X,Fire Spin,Blast Burn,45,1.126549616527128,1.1221353370036964,1.1258627439963542,1.123277507675457,1.121589309944517,1.1267192904348773,1.1213844336786538,1.1174101375638053,1.1174063349270287,1.1278482137949333,1.1222317137882691,1.1089860483361285,1.1406451528641268,1.1232914956865752,1.1130510258461757,1.1223643902974314,1.1137003661008547,1.1248925508880745,1.114547180746584,1.1106035871867526,1.114876770668878,1.0966918949212567,1.141160285781664,1.1342392315309655,1.1027104542216015,1.108865343615679,1.1416929949494572,1.1319137993745443,1.1369362222395092,1.1241509989858787,1.1348189965209639,1.1221739845213836,0.9922204851151014,1.0746190987087016,1.1390645332064757,1.1337753465652396,1.1046971608852416,1.0962173607959977,1.1432906107035081,1.1360929699354463,1.1336473065749635,1.1438789303488162,1.169591641784764,1.1356530820555986,1.1350928835127796,1.1222766817260064,1.1496615478366283,1.1402568665322068,1.107467445740432,1.1155202403202966,1.120007227637073,1.13174346757678,1.1085698178107561,1.1150194146492538,1.11239981991041,1.1147052594082376,1.1370303626503084,1.1395035932320925,1.0950202692243274,1.1143237932017287,1.1147268768200211,1.1019417293387854,1.2033615110139568,1.1187491294839296,1.0787491076426778,1.1136571363580512,1.1146347363654,1.125942167046578,1.1231393933306069,1.1048975571652089,1.1299770935948468,1.1359717192240584,1.1302671773471507,1.1274451617784234,1.1415573849868013,1.1411053818366137,1.137801234051291,1.1193545994226783,1.1045258780100773,1.122874991571708,1.1200349752055752,1.1382097500042618,1.1054532326916673,1.1122941831044684,1.1523882440837154,1.1374489248240522,1.136167234330991,1.1336339808834786,1.1228252544531996,1.1329073730959083,1.1295434171951293,1.1364487428717216,1.1101318607195083,1.119265975718495,1.1269090818137328,1.1367362103540946
Moltres,Fire Spin,Overheat,30,1.4994370708452065,1.4543588689964846,1.4890015283169695,1.4530486879523878,1.4946974044762904,1.4553183975571844,1.4847389156747546,1.456067789577315,1.4344552436534717,1.4538413386933235,1.782410034868259,1.4615951802250617,1.4467033331731622,1.4629126102624652,1.430483961103835,1.4390397190169584,1.4435838515570751,1.4541320803450188,1.4395477415623341,1.4279341967319816,1.4962385507998728,1.503340415925701,1.4724178182597865,1.5011187679164888,1.5022155549268474,1.4944177674724906,1.454204444783425,1.4359569554540876,1.4340793372854714,1.4103059969693135,1.4895288825043984,1.47430856999696,1.5101102367431183,1.5011699098624938,1.524691405923999,1.4793582794782218,1.46629603997177,1.4845755117236792,1.5241802731563312,1.4633299976712142,1.4697161495589157,1.461662521822904,1.5683824902764996,1.518074967938787,1.4889190479054997,1.4994697728708544,1.4735167442923878,1.4861437060676521,1.4544377135165907,1.457281317795924,1.4400584081650756,1.4414406912665418,1.4296319201743004,1.4310390932207746,1.4320545424560633,1.4464507020998743,1.457750991828391,1.456128819743995,1.4517134179597264,1.437118029721294,1.5218666521034792,1.4535590750996523,1.4725150880622406,1.456008877916305,1.4119240422138637,1.4355559616396119,1.4899393139012862,1.4514781526355625,1.4838233134586087,1.4418641109512589,1.432351486746843,1.4349782444247479,1.5114181238850557,1.4828465961722759,1.4156801189712689,1.430770011528225,1.459405538211442,1.4422516986426523,1.4370061750267653,1.4433866563279618,1.479593953191052,1.5005059943540913,1.4731246504345423,1.4464406582807996,1.4238174140259865,1.4210089292606645,1.4607802191787742,1.4576128045916426,1.449778181865078,1.4509863442852493,1.4460502579557608,1.4558521055146914,1.475161135552872,1.4416362079813583,1.4591175941025565,1.446155966474581
Magmortar,Fire Spin,Fire Blast or Fire Punch,35,1.5870091098661054,1.5837126003052169,1.5842994688694725,1.58998203773041,1.5834772548255847,1.5849424656511995,1.5897051917994243,1.590411325130468,1.5553301887480793,1.5584128188391628,1.5874546092509998,1.565728176771595,1.5697227146210433,1.6008839785709519,1.5925518465669786,1.569676451298105,1.5829419765430168,1.5872048538332537,1.5922740123203802,1.5977309642157165,1.5850856960736204,1.5681952325526067,1.5857768250974065,1.5770775930955143,1.5742006641591682,1.5714932517431588,1.5881941106122384,1.5784537679675,1.5988505384408773,1.5245597913910172,1.5655398931064952,1.5381323954115997,1.4274339370206135,1.5299464815100492,1.6243732270498918,1.6198725790591575,1.5606358841347967,1.5326160117926768,1.6422447615738407,1.6145677925674995,1.5700316233864562,1.5422518422006564,1.6732298503345313,1.5907594898235726,1.5821486509579872,1.6108192062416617,1.6981098759116944,1.6280756209544252,1.542941800049474,1.566263925234838,1.5323097842838715,1.5281341184939956,1.5547065222977507,1.5531176990663558,1.518542931130064,1.5330798737243756,1.5523554794789127,1.532967832214017,1.5569360418476461,1.531839694633743,1.5627102851391041,1.5298817841043306,1.7137861799560536,1.6030447370054663,1.5408681329041363,1.5427314743095157,1.515733043672412,1.55347106318228,1.578605133945121,1.5368094924982092,1.5618072563181054,1.5496109321683258,1.5930474161106767,1.5428769254901677,1.5620503946759934,1.5545563779877904,1.6160532686938263,1.5289121959412262,1.5337810412068107,1.524507046052188,1.6044567260211697,1.5799909897015618,1.5511032274817256,1.5095926103544488,1.6080791573199475,1.5537642026553224,1.569038366810793,1.5216897868830657,1.5776990380716152,1.5463479272449543,1.5854456748345884,1.565172210583809,1.5624296617491602,1.5232572850737385,1.559600642888001,1.5535363362582384
Shadow Ho-Oh,Incinerate or Steel Wing,Sacred Fire+,45,1.1123922233793295,1.1517932569120959,1.109533693379166,1.155764700866544,1.106994503065413,1.1541628944640712,1.1085199301368467,1.1498128254875262,1.0910974706307834,1.1462804428380544,1.1320984616205814,1.1516478630815528,1.1012643151277945,1.150760356221816,1.1072907281576916,1.1535282200684345,1.0708149279715902,1.147073565254334,1.0933141623365163,1.1444650694387284,1.1127046963464127,1.1575422964814788,1.113291794869072,1.1456348196729924,1.1018486685577036,1.1385990972115128,1.0932571871260184,1.160132758067651,1.1083751242076032,1.1402212742717686,1.1217623983298088,1.1547825773510103,1.0293002000393487,1.1138379535233065,1.0852876001613383,1.1385557022457031,1.1132745965208064,1.1345938952109893,1.0898833684004554,1.1336984292797312,1.102625226330255,1.1599533410657792,1.1024239054627691,1.14244431817894,1.1100458565622562,1.1392793062259958,1.107979519114725,1.127659730902421,1.0851030779964164,1.147815823593029,1.109353608195682,1.1437710179995249,1.1000603306009646,1.138950423987459,1.1112457148939479,1.1561933207446036,1.1293825005157336,1.1563635252888413,1.0990930321457988,1.1573705456189145,1.1051740814256463,1.1060593317532874,1.1286350409337211,1.1507141318253025,1.101830168601738,1.1522676020168967,1.0979325558795536,1.1526639682734754,1.106385062625712,1.1412373721653788,1.1186576466584934,1.1389966648818033,1.1149752362619176,1.16542011043094,1.111137869843971,1.1390033474629089,1.099063391105696,1.1223284752037546,1.1127256215074481,1.149666071067359,1.1040214170880354,1.135398891800419,1.1021338245318084,1.1387442744860703,1.1049082929234202,1.1493496908339162,1.1104507212634847,1.1323661357134847,1.127243974155608,1.1470840169441183,1.1153821595564093,1.1414670868473156,1.0963073875564964,1.1241956361559398,1.0849437564955946,1.1295628253889547
Charizard,Fire Spin or Wing Attack,Blast Burn,30,1.5873540446189633,1.5658986399678116,1.5838652417437142,1.572367339833046,1.5850122199356382,1.570904802398771,1.5906884183803467,1.5603946846450407,1.550691722820554,1.5436710684909143,1.7857095478743863,1.54410529749253,1.5327954184183552,1.5562686698321346,1.5465525041006132,1.5340055829652857,1.528759957527165,1.5392536409288269,1.5426330352879514,1.5284579713422264,1.8372406965581087,1.6194513545885358,1.5784755850689625,1.5870548397208624,1.7970064883307555,1.6336461255941939,1.5315743374794233,1.5208496631994166,1.5959011124010927,1.5363465492477628,1.5912294141163519,1.5658286291368524,1.5718233508725585,1.5820844987641258,1.6055077630926124,1.582547584407037,1.6352790083772233,1.5511830615269915,1.5910844576531857,1.5490777288856579,1.5450143617764522,1.5368009848815172,1.6205082011547052,1.5859515742709926,1.5782204705136356,1.5832282178536239,1.5711541027083438,1.5679383521548105,1.541331874462737,1.52219464822945,1.5149530700323999,1.5073048456693823,1.549437220096034,1.5280599664640506,1.4819859052760094,1.5029428401571552,1.5524995780360518,1.5483707241363653,1.5632992206044138,1.5309144599313156,1.6268990530390777,1.5443772729580505,1.8019656980900618,1.5513120209553324,1.5467156138066154,1.5168486449333498,1.6323959649981283,1.5775635490992626,1.5920710611093971,1.507612499639289,1.5367784687854764,1.5353542871626968,1.6236504527732487,1.5553015681795952,1.5290501099236704,1.5264306674396102,1.5577694176206374,1.5168439094472839,1.5507604628093026,1.5223881734205382,1.5853893168861617,1.5474834984828145,1.6070276306703486,1.5678404456236146,1.5383343016377105,1.515378531127612,1.5651664610725418,1.5277307604871,1.5738779412755115,1.5368076672842734,1.54672635257723,1.548093196738689,1.5586459359227771,1.536773054281943,1.5529115620710794,1.5384745640849737
