Attacker,Fast Move,Charged Move,Level,Arceus (Ground),Arceus (Ground),Arceus (Rock),Arceus (Rock),Arceus (Water),Arceus (Water),Keldeo,Keldeo,Manaphy,Manaphy,Phione,Phione,Urshifu (Rapid Strike),Urshifu (Rapid Strike),Groudon,Groudon,Kyogre,Kyogre,Regirock,Regirock,Suicune,Suicune,Tapu Fini,Tapu Fini,Terrakion,Terrakion,Mega Blastoise,Mega Blastoise,Mega Sharpedo,Mega Sharpedo,Mega Slowbro,Mega Slowbro,Mega Gyarados,Mega Gyarados,Mega Swampert,Mega Swampert,Primal Kyogre,Primal Kyogre,Golurk,Golurk,Hippowdon,Hippowdon,Marowak,Marowak,Alomomola,Alomomola,Azumarill,Azumarill,Blastoise,Blastoise,Boldore,Boldore,Brionne,Brionne,Claydol,Claydol,Cloyster,Cloyster,Corsola,Corsola,Crawdaunt,Crawdaunt,Dewgong,Dewgong,Donphan,Donphan,Feraligatr,Feraligatr,Floatzel,Floatzel,Golem,Golem,Graveler,Graveler,Kabutops,Kabutops,Lapras,Lapras,Lumineon,Lumineon,Nosepass,Nosepass,Octillery,Octillery,Omastar,Omastar,Onix,Onix,Piloswine,Piloswine,Politoed,Politoed,Poliwrath,Poliwrath,Quagsire,Quagsire,Rhydon,Rhydon,Sharpedo,Sharpedo,Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Stunfisk,Stunfisk,Sudowoodo,Sudowoodo,Vaporeon,Vaporeon,Walrein,Walrein,Whiscash,Whiscash
Venusaur,Razor Leaf,Solar Beam,50,1.5311156138056032,1.5796951276855864,1.5339832151755823,1.5760782996198601,1.535442154465232,1.5778665933994673,1.499904880766473,1.5315534538734434,1.5690263971879093,1.6405070043510972,1.5467285451122288,1.6257580447899804,1.5025689372854518,1.53853405928178,1.5559071035431409,1.5865801597625449,1.5198807471769797,1.5580750694762022,1.5256940495976206,1.566138361616515,1.5286697651491146,1.5742156966304004,1.5129988414058475,1.564375098513002,1.5175624935172698,1.5412426096877916,1.5166888926471283,1.5025437426702783,1.601873568930524,1.6421966364932588,1.6324209639982494,1.6566150931480896,1.6293430291305737,1.6619454352313259,1.5620350504301095,1.6130115698502134,1.7258994014428597,1.566496904820368,1.5360841458932395,1.6032365468185847,1.5913940893766587,1.642054013341941,1.5129884676385987,1.559324008279644,1.574074074074074,1.6063845749868706,1.502023237396804,1.5531845648141116,1.5378444196483112,1.5688350613704298,1.5277742600246371,1.5807209219327432,1.5170923469505047,1.6267615347479254,1.6147646629501373,1.6810022206003385,1.5039915503544445,1.5376540569962287,1.5706287461143456,1.670015628488502,1.569797313221777,1.636483620080132,1.5232738662671932,1.5525988469744427,1.4969986927639594,1.5457043512285351,1.4994126207634177,1.5326214647660128,1.54907863784026,1.6137000112019715,1.5389365949066942,1.603306227979691,1.515342860307965,1.5782810299260948,1.4971226639103834,1.5549068357683604,1.4757094980365215,1.4982778948541084,1.5404323776800166,1.5969274769362158,1.5333252368229293,1.6083070196745204,1.5380515930443572,1.6059885604024533,1.5175096758748188,1.6034287842313166,1.5561202023207377,1.6335614400476048,1.5591081439437995,1.6077019702714648,1.4953270181666696,1.5301479777580553,1.4972104120696768,1.550472705093016,1.5617576760433904,1.6086596800882516,1.5035496194687603,1.5426706374274284,1.5698880901208032,1.598291706810939,1.5982810271724046,1.6505776169829922,1.5166269507104078,1.5341855840037266,1.566127971436625,1.6284224372827212,1.5411453010111436,1.6288240372307174,1.5251158938821356,1.5643532312261428,1.50748174250549,1.567713599918288,1.4608636177100907,1.500952988919794,1.5900455420263344,1.6346348063034737
Venusaur,Vine Whip,Solar Beam,50,1.5185753246642215,1.5298879171048243,1.515972187876793,1.538308181109654,1.5228547585851469,1.5260528035796261,1.4103548260990453,1.4748393948326215,1.511863010099482,1.5686422426662314,1.4872521605862383,1.5749062434979422,1.4716469617072718,1.5238376630113628,1.5443599977934332,1.55551205692942,1.4684578042002323,1.5045115559151512,1.4379824724457662,1.4691983030090972,1.4867839160592937,1.5389017992324214,1.4241429571937647,1.4684002788425758,1.4682128409915982,1.482425059641116,1.4318457175017814,1.4699228421160613,1.571076257135028,1.5714849682552217,1.5255125499254925,1.5552407225832183,1.5381081104422698,1.5640317013418084,1.5117954322151148,1.5535732189047742,1.6355422255668697,1.503280085175844,1.5331870365165503,1.5853998659546409,1.5566853166917725,1.6026110035148122,1.4461778331347055,1.494144212761763,1.4955110410883536,1.531610273338835,1.467112899901279,1.5368359387713035,1.455476913804478,1.491346239992181,1.4868813391510574,1.535568321801499,1.4682291546932114,1.5495413687670982,1.5755314688572448,1.639393139431961,1.4339385456760365,1.4616785246815183,1.5055558417916086,1.6104384563862126,1.4967593683714353,1.5716356351637992,1.4094239411684597,1.4841617867356665,1.4419702803887915,1.4796311282247379,1.445031823681027,1.4678870127820736,1.4682144057354094,1.5607286882491318,1.4673061208086058,1.5088215199539163,1.4542721043219546,1.5258826694519616,1.4468810235494594,1.4982261083331005,1.4248818663720675,1.477157737404495,1.5186645349010417,1.581564861617295,1.4570561088171,1.5364990689013036,1.4690809271127652,1.528828704660832,1.439131764799766,1.5192918988654953,1.4622790836060695,1.5409699494198155,1.4903463676754518,1.5307055293214544,1.4070565648149824,1.469625618083353,1.4249233087562563,1.4771182031824623,1.4931421217135503,1.5373781945210516,1.4367235207412088,1.4624432211292604,1.5217334914400058,1.5571777958941673,1.5641982752845016,1.5820292684794364,1.4592388869976527,1.4692544747639438,1.530470731936484,1.5433148548341633,1.5081318157913017,1.6118459569147723,1.4746270929911567,1.519985150352679,1.435973647924008,1.5029875900107248,1.4208107245451644,1.4645023026765764,1.5329941500409687,1.5891308904514185
Venusaur,Razor Leaf,Petal Blizzard,50,1.6618003368471448,1.6801456821154683,1.6553431918453245,1.6734156145595818,1.6582801890157224,1.671971712489953,1.5869546584383303,1.6609783274484842,1.7191173602015914,1.7977973813798511,1.6811974443423852,1.76521798703902,1.602789067468999,1.6702355122312087,1.7115554693491872,1.701355436962483,1.630006683786541,1.6844074295564078,1.6451134972008397,1.6845122244576627,1.6343244956163516,1.7117636702932997,1.6446967099500975,1.6924964372823572,1.6205746291878436,1.6518888082149152,1.604667733144066,1.6322399629597797,1.731592905146509,1.7725243949449867,1.726247652601665,1.7815576199735208,1.7599512907098256,1.8089887640449438,1.683312947404303,1.7326151470794648,1.7704407611348427,1.7010723527441076,1.6729725639417985,1.7171534819363068,1.7386485904884872,1.7851839896707553,1.628580901262556,1.686117259115225,1.7200965313726961,1.7577462675369495,1.6344395144230248,1.694952212542987,1.6727697733325733,1.7084599157836438,1.6774616916682976,1.7191835231001256,1.6465206096691878,1.730338628474218,1.7426277621628337,1.7950370358867649,1.6223449062374453,1.6464756424711324,1.702526319405087,1.7998866505229534,1.6853287768088616,1.7673933537591326,1.6258931408597757,1.686331653729175,1.6230269183911215,1.6749250784786263,1.6126979117353113,1.6649921974996933,1.664150890556738,1.7352834098801388,1.667327555025654,1.7296207483221027,1.6166263115415658,1.6903891500102866,1.6178590384669105,1.6805737910998126,1.5963682612772356,1.6319615288208917,1.6758756293508377,1.7346249714495674,1.6517690875232776,1.7425390656626996,1.6564904784875842,1.7058553281418694,1.6530517243672442,1.726176067671273,1.6679559654864622,1.7588455816721213,1.6752425038963457,1.721696247877364,1.6378801325822752,1.6736972704714639,1.6146152880182265,1.682561039054231,1.6833976833976834,1.7425629711343997,1.6287639503053275,1.6470685557861806,1.6851330319424886,1.7438486622693248,1.7493898412151492,1.808156506924704,1.6577499865622702,1.681919982799706,1.7171474208399888,1.7598515456168373,1.6553777151532592,1.7603719102573008,1.6299962875881697,1.6804184554462984,1.6117869363158164,1.6859915223941577,1.5740002735853358,1.6186311613697506,1.6956687436879514,1.7630671316145505
Venusaur,Vine Whip,Petal Blizzard,50,1.6624329939213625,1.665421871126044,1.6629954482121143,1.6641278525418555,1.6642121017162614,1.6608894797289342,1.5422026269632714,1.6177168457207842,1.6295994044609694,1.7322423079525957,1.6328627323613445,1.7445230470990039,1.6131347350092697,1.6930221438334228,1.7114647153973865,1.6826441074882685,1.6558342420937842,1.6807067224821473,1.5252156774842547,1.582184329076277,1.6295535368472942,1.706242737931763,1.5597813458216674,1.6195342549004632,1.5797531376413234,1.6176516958821698,1.591983675687365,1.6265536237589724,1.6732493927388754,1.745605194346782,1.6401653011594346,1.7228989746231698,1.664723476899072,1.72938419596565,1.6603888031120289,1.7089841791822902,1.7578840841061754,1.663538515526598,1.6716213002399845,1.7304931572006141,1.7154346890466967,1.7847715371924537,1.5722811136300503,1.6464753268398462,1.6269787680996324,1.6849100957811287,1.6417296781262543,1.7021989824146497,1.6094690460094967,1.6480016941007827,1.6317564844982213,1.698575885610343,1.617278558127773,1.7109588726177614,1.7274018976039256,1.7899591595881794,1.529301608283763,1.579046952554981,1.638672780668762,1.7195115667989078,1.666368135753005,1.7617958991279756,1.5785283035998001,1.6329656362068181,1.5706129780971267,1.639496313950076,1.5603948591166519,1.6275577297354165,1.635347821216534,1.7316567715918,1.6143850389165002,1.6640722333114526,1.620250360031018,1.6943138837455887,1.5690420984998743,1.6278738441768863,1.5957091266930938,1.642024935711169,1.6803741844506896,1.7475545933921885,1.5904137316816453,1.6896283701724557,1.623182413341603,1.6833666413984794,1.5945176692779337,1.679093460305638,1.6456649806605177,1.7268789050877713,1.6346507246039685,1.6869780641559469,1.5682563257321909,1.6327633985981054,1.5596577148700284,1.641488617404876,1.6432064717779005,1.738132009560581,1.58770267424721,1.6232139096952742,1.673701178388794,1.7468316905061883,1.6903934686689446,1.764770628152487,1.5924515793811476,1.6254546431834875,1.6735037113595792,1.7097153058348211,1.6677317245006302,1.7847623961816685,1.6434656792285798,1.6896042949749173,1.5862315509933098,1.6631836984832236,1.5862112990743695,1.6351465961424467,1.7145905981440195,1.8127250900360143
Venusaur,Magical Leaf,Frenzy Plant,50,1.3137295134525122,1.3602092897996871,1.3146753802678546,1.360933414966497,1.3122855099891977,1.356337982501199,1.300131494500854,1.3622893004450745,1.327667883487725,1.4150003383744492,1.3440115095938656,1.4207725840256176,1.3146440702431805,1.371199032870669,1.352849585112081,1.365795369413071,1.3044077813346466,1.3534773278924965,1.3340281118789363,1.3821154434919523,1.3125840639414106,1.3778599345093483,1.3019640852062313,1.3602789075740858,1.32328596618608,1.3569754174878124,1.3047778002656027,1.3296246905228604,1.361156652470148,1.4060962979132512,1.4214625607276796,1.477606235354727,1.377609272037931,1.4293269078525017,1.3380822522107034,1.3936756832628179,1.3726920358398638,1.3406894590916365,1.33802131753616,1.3919205240741142,1.355534036295818,1.4083996843841904,1.324312941872239,1.3719836199249096,1.348400730237327,1.3866631655287969,1.318087633842849,1.3851202551557296,1.3319948851187906,1.3646714829083149,1.3433761987543316,1.4040938971460148,1.33253638014667,1.4214234809995632,1.3953755609733371,1.4605882261596037,1.3076798465585837,1.3673975869263766,1.3404262627303485,1.4000549573222045,1.3630214470893236,1.4370021211407025,1.292886649416678,1.33546688456126,1.3222914869587643,1.3706947915091907,1.3101274700611927,1.3623340872828014,1.3271255741010417,1.3957796572196706,1.3273808726405616,1.3609656114780233,1.3003054329076262,1.3648103309120259,1.3053468167723552,1.363787468223594,1.3049657899867244,1.3390179823054855,1.3431315107399278,1.3910068620343796,1.3314873289612177,1.419828353979435,1.3213309443410746,1.373015873015873,1.3417213082048758,1.4025296926330348,1.3366141029455518,1.386908658137459,1.3245481402219172,1.3735723091953755,1.287044248428755,1.3182699099817063,1.3041547817663204,1.359175143067291,1.349200220628792,1.4135686707115278,1.316231988689348,1.3517582648978732,1.365559919958497,1.420384643889424,1.3728620514734737,1.430662034245461,1.3069177431781125,1.332073172916704,1.3822418491026967,1.4251996617495069,1.3380533256596248,1.4131994403484922,1.3364111448506943,1.3702797635479234,1.315530361064297,1.367774883815944,1.2847840955724772,1.325083215539647,1.3984260370814992,1.4506945635397015
Shadow Vileplume,Acid or Razor Leaf,Solar Beam,35,1.8084211786230304,1.5057682936212777,1.7876656610325004,1.5219667680259499,1.7892583914550424,1.514934733601487,1.4132773906808238,1.4676981354539695,1.4657764101257558,1.4850557919753504,1.4467858900904833,1.4955798693752442,1.433128690450951,1.4767058961508792,1.791349546853062,1.478794716340516,1.5056231751503852,1.4602666479051607,1.4410659224107767,1.4659740749650103,1.480953135452977,1.473890003873103,1.4646255043459466,1.4287903334573717,1.5143926978529196,1.496037755419562,1.362015475936333,1.4540338075183885,1.4966536777034152,1.5046281889917377,1.7055794680892316,1.6201923343249187,1.4447803044042755,1.5085140499817196,1.5831846163100798,1.5221521525535882,1.5392819899017713,1.4550068146640036,1.5043672842842626,1.5074157351955548,1.481170647729718,1.5311580948282044,1.4422799487450604,1.4565005062769378,1.4014054567734513,1.4592367519443818,1.384469347682227,1.382701049045878,1.4022023310175193,1.4230202233280935,1.4792829923671154,1.5005929013020802,1.4023425825881055,1.4686774408607095,1.5406307747255306,1.5721229249809774,1.3832082733952802,1.486651633554942,1.4217287512665946,1.4820615865491955,1.4919985859061986,1.5243459816167806,1.4359889236914976,1.4456670752190295,1.4743221492027638,1.4759673102062232,1.4323812529588134,1.456218329738923,1.4266410888316343,1.4700907359695305,1.4916071643870483,1.5022304982115824,1.4501574641155897,1.4551425089809935,1.4327457608179455,1.4566863144956281,1.4805740969392016,1.4290037784193765,1.4262703701129107,1.4734704416131241,1.4185410088251964,1.4975710468787953,1.4004433418326327,1.4662554843452094,1.455477675662016,1.4644419913016877,1.426289794703957,1.4732282058911037,1.404149898811324,1.4727488427272093,1.3930376193149916,1.4226603394251145,1.4036740039108049,1.4251206429506844,1.4368633940062512,1.4798124655267513,1.516529795746473,1.4700237644015282,1.4851589713184614,1.5146372192988957,1.468410524401566,1.5386816741799945,1.4111497321412574,1.4348538870872376,1.4385041811519308,1.4887343794043033,1.4139833493753535,1.4706827946852954,1.4582353669100359,1.4786631509809334,1.4167713599918288,1.4208875951177162,1.468724636359491,1.4427613879896037,1.4938927952133234,1.5632157624954743
Decidueye,Razor Leaf,Frenzy Plant,40,1.4025220788769481,1.4426769943659323,1.396691128191922,1.4412300912574634,1.398772660640326,1.4412858393502883,1.4152027712100212,1.4903574183594754,1.460002149672971,1.5325277367526402,1.4520788823311495,1.5325597681841943,1.387873443187918,1.4461470451582636,1.5916606015741361,1.4583252514863183,1.5079537059837478,1.4646058324832025,1.4165527685444366,1.462223637596221,1.4189940495052993,1.475955072004507,1.4380704613739659,1.467959915567248,1.4093247588424436,1.4654932060989523,1.3659939726467956,1.4077279872688104,1.4843040996512022,1.5407944786843217,1.474650867775691,1.5306671319916463,1.523365777405453,1.5616969948210393,1.4381153375709328,1.4877283391149163,1.461977554852826,1.447112540870587,1.5091561628434913,1.529035954424578,1.4672548597661572,1.531229825693996,1.401392485595749,1.4579879748026416,1.4750543926776203,1.504989121464476,1.4239034921185953,1.4679590796168325,1.4283550118505608,1.4787626548513997,1.4340843416493017,1.4927643015852914,1.4642520517713051,1.5431849008023173,1.4954423342702299,1.5611130953305277,1.3921503829555615,1.4315151043894094,1.4585329829804043,1.5203943187868172,1.4611477728022626,1.542151779401367,1.3976667120613735,1.449389441191157,1.3917083885425652,1.449120061182204,1.4434187224939947,1.4781354654322936,1.4325641312871065,1.4880979052313206,1.4414243037228556,1.4963762776802818,1.4081564829321558,1.476807672221431,1.3977567952621728,1.465011034444227,1.374425578135299,1.4236935674034739,1.4574722688408028,1.5070656113764784,1.4471216905513724,1.52747955631123,1.4190958583143822,1.4968185055015737,1.4447843377179566,1.497758921090082,1.4602915798869383,1.5175126450461172,1.4486263927981577,1.4765172485984788,1.396415569361178,1.4428918150368586,1.3948477835782072,1.4521643973234306,1.4606545320831035,1.5146534289391433,1.4089432361700207,1.4386186565592756,1.4887163714518639,1.5175276069072852,1.4785271963323474,1.5450943233697993,1.3948363284539442,1.4343880457957823,1.4954618058818003,1.5199285915625294,1.4498248608313404,1.5359953163916371,1.4556557166382682,1.4963494617002846,1.42132679638425,1.4823553444665747,1.4059185627650357,1.4475764899001413,1.514186627031765,1.5381200099087253
Decidueye,Magical Leaf,Frenzy Plant,40,1.3337112176938795,1.3757145177699692,1.3310594290567448,1.3717611786555428,1.3307570356136613,1.3718793889925136,1.3233510401444977,1.3882725301925172,1.3834180596414822,1.4493134979558202,1.3624887720562489,1.436923061308379,1.328318755723159,1.38087934790944,1.4782110438661895,1.3902099619367247,1.4192000562845182,1.389258451472192,1.3404382981980405,1.389468706263121,1.3351800992922784,1.3921587268053943,1.3501781765060505,1.3809288577691619,1.3215641530961517,1.3705341769525983,1.3019942388040666,1.3377119901078214,1.4298061873290264,1.4779690772882017,1.4292373655958652,1.4926351242805467,1.4381446711978971,1.477512256489534,1.3725160915161114,1.4036714723987889,1.4005471613519578,1.3792830237822329,1.395595961343048,1.4165459537759713,1.368606986586328,1.4224141022882146,1.3284886065287322,1.376696923807561,1.3793858003851251,1.4044564483457123,1.3501773722865293,1.3952201694529123,1.3417115304734524,1.3922983572109238,1.3579627220501722,1.4123945153751396,1.3485827260396792,1.4300213798018346,1.405422612854636,1.4706663353882945,1.341491388359706,1.3851003719399193,1.377951809298092,1.4351074243907467,1.39184539241103,1.4662620787178884,1.3118888737573198,1.3550683190340005,1.3253417043867997,1.3826911276911722,1.346264443392422,1.3875124927673452,1.3376414248907806,1.4152710877114372,1.3462831727999784,1.3836188996208822,1.3118739021032142,1.3753659655952777,1.324971366315613,1.3698494287230774,1.3094033439475663,1.3537603163846004,1.3776998778538019,1.4107587960158492,1.354044206946806,1.4296737106307182,1.3497806261916248,1.4110330094411137,1.3531727559285514,1.3992977509409872,1.3353168699791729,1.3881225825647128,1.3579869268882738,1.391355928260718,1.2998315553060078,1.3400952708699352,1.3288933139587034,1.3842545252318676,1.39415333701048,1.4397499540356684,1.3294678578948953,1.3502541888517883,1.431223597420885,1.4664270362410137,1.3868167417999444,1.4494597103779634,1.314254743518535,1.3468905093795351,1.4222399699332895,1.4493281969369538,1.3586135725413537,1.4355259632654276,1.3616745833055695,1.38662389460558,1.3394106531842092,1.3881007098718146,1.305740732296749,1.3503169030139983,1.4162045770689229,1.4457211456010977
Mega Sceptile,Fury Cutter,Frenzy Plant,50,0.9503518086297844,0.9721254712867732,0.948373277304332,0.9697610524538554,0.9467578410977794,0.9677874614109966,0.979939249122499,1.0403702751349961,0.9625777763623552,1.0350436503039397,0.9611525833151487,1.0262391336340986,1.0019058402161605,1.049333068695954,0.9368174546541651,0.9621395866958266,0.9970819995075105,0.9615998874309636,0.9571802287438768,0.9953597905003498,0.9465652617865569,0.9925143480863351,0.9859587488483119,1.0230760106012178,0.9873228918162016,1.0239746914220516,0.9207877146239558,0.9560868227198501,0.933426531853923,0.9749014216644761,0.9396600911815376,0.9818966424586885,0.9319797217352253,0.9704059395394495,0.9977040765174149,1.053668464638768,0.9610505418428322,0.9364004457615375,0.9774284911249,1.0250902644152813,0.9716304425794419,1.0289613370633384,0.9706269769442378,1.0264787318882784,0.9755420511666292,1.0082651861855103,0.9840527668991853,1.034454702264073,0.9588121747204327,0.9822852442192883,0.9698944290302898,1.0091410414340152,0.9550219545276903,1.0296673486746821,0.9436619718309859,0.9937730018479122,0.9320853258686158,0.9495094799320918,1.029797173132739,1.1078880931526611,0.917310864954042,0.979908083902899,0.9486313495846384,0.9570112124926233,0.9636997447777255,1.020222141199278,0.9572352848350956,1.0065050058737923,0.9750056009857735,1.0007281281505545,0.9705681407156349,1.0251852050316825,0.9661333459937647,0.9888904714428144,1.0098052909461686,1.0602424784199793,0.9636547620152807,0.9442149335759443,0.9601485615547324,1.0117578128879134,0.9777750789409765,1.0411140798315925,0.9913054464429284,1.0336641168768521,1.0308962985622514,1.0700653038424195,1.0030705147277594,1.0570782505206784,0.9863337132754891,1.028018795505827,0.93241383057724,0.9869319519660936,0.9759431677520047,1.0310352869418582,0.9868174296745725,1.041790770362199,0.9976235598471859,1.0302018470053846,0.9086378121989179,0.9196620469873267,0.9378643006862492,0.9813171772858224,0.9032214717001414,0.9068048662497984,0.9476839237057221,0.9635441135018322,0.9542653581670422,1.0333111721920676,0.959715572139777,0.983389336810943,0.9356212655124866,0.9785097798886676,0.9698964935479458,0.9494596689617436,1.0217229749042473,1.0980392156862744
Mega Sceptile,Bullet Seed,Frenzy Plant,50,0.9454598305504971,0.969516188326622,0.943084744433056,0.9705984177037091,0.9436400032082842,0.9673164579859825,0.9244586043186223,0.9568430449025498,0.930822329528943,0.9772234186965816,0.9272150132197937,0.9762881052305725,0.9277088868539878,0.9682976448776879,0.9214996111815986,0.9451561412843286,0.9854926654237169,0.9458630879093819,0.91889679189993,0.947720761896431,0.9281081652054506,0.9614555825499103,0.9339633832249216,0.9651203036719147,0.9232258064516128,0.9507084327351933,0.9287724327606331,0.9590311875327499,0.9606058213467961,0.991147688692171,0.9916989347381715,1.0383422243641942,0.9639919739065599,1.0102629207725546,0.9305257564516451,0.9755118204968819,0.9476379310859026,0.9414654659072946,0.9468575011350615,0.9662832681123387,0.9357470769672189,0.9730022953877052,0.9282610059229921,0.969883242681386,0.9549853702453297,0.9785055142921449,0.9323381681294004,0.9594593128586771,0.9282694923398953,0.9457154725156582,0.9616628866810191,0.9839628832272251,0.9502172463734799,0.9958619738384791,0.9634998524775998,1.009821886112707,0.9556199214649508,0.9658903878802017,0.9747539801123191,1.0099781888127501,0.9615484327127033,0.9948503417393354,0.9431930636887739,0.9484406918153343,0.9146828396368196,0.9595112537905399,0.9163116090684341,0.9591289253590027,0.9132967402262798,0.9454323961017138,0.9434136669926454,0.9800929709164468,0.9245121777524569,0.9493582743831995,0.9039165293180992,0.9466715087856524,0.9478448155815702,0.9577689686864654,0.9421841329109524,0.968698795420014,0.946376811594203,1.0002347988017164,0.9384260216387569,0.9579744102175362,0.9546730152818971,0.9916075917379333,0.9259506099375185,0.9621184171377566,0.9158389355416502,0.9563841913047524,0.8907464092300447,0.9275235007516618,0.9309778806307518,0.9606766768921657,0.9429490715205001,0.9896488325059754,0.9087777878049514,0.9101916192882712,0.9517157044393388,0.9919773215741495,0.9576860864654818,0.989672763468956,0.9184777739953057,0.9282514826294949,0.9826458705252279,1.0090106173071502,0.9514770235271938,0.9875269158637388,0.9340999305112657,0.9756599050003331,0.9399213523313417,0.9729942290996374,0.9372942410286809,0.9466873375587068,0.9687303492825702,1.0429314582976048
Mega Sceptile,Fury Cutter,Leaf Blade,50,1.0017816991117152,1.0579189002026212,0.9981683701052079,1.056857271007891,0.9985886962591065,1.056569900491994,1.029773365360293,1.1246521876378446,1.0432840633596203,1.134714829956887,1.0579057410950354,1.1330936347074139,1.052700428983206,1.139629297162215,1.0022919821552818,1.0485462462563995,1.049632391740247,1.0538959439969044,1.0317803096571028,1.0948570897480756,1.0170398929615154,1.0904580824618852,1.0509358938318267,1.1294976771243466,1.0334176952598277,1.1156394564879162,0.9814188955027738,1.0465054382029948,0.9911430442476232,1.0724579793879552,0.9990942781646253,1.0756263883580122,0.9980309010355042,1.0715755958395587,1.0657696857893364,1.152729040925588,0.99839152058963,1.0186227718136351,1.0581475796164574,1.1480120208418914,1.0562100997059034,1.127860268273438,1.0547764764917247,1.1040600722228693,1.070685472778653,1.1351939380298597,1.0700593410646677,1.1320148840842275,1.0451868804925923,1.1015401656635093,1.0271468207826298,1.1118223368370155,1.0445987264075036,1.127336260603692,1.0239452148392005,1.0977530009161918,0.976705156616513,1.0336171481150291,1.0917100314287187,1.1871468562694283,1.006905491397596,1.1003653075654019,1.0064914430977348,1.0512506241772208,1.0277987745773716,1.0863131497274368,1.0298774393772028,1.0991180544596988,1.0348941413688808,1.0946286546432171,1.0730504909775342,1.161292483288009,1.062700786529301,1.1361154631344064,1.0628404614911864,1.1534765483141045,1.0185207534558147,1.0373757159965464,1.0377163626252495,1.1123844328146257,1.0766982430572425,1.1429196016516883,1.0578641490363632,1.1280522821767396,1.0773138973492757,1.1685264739915144,1.0892472478429038,1.1618565903005058,1.0304496499104423,1.0928725953150806,1.0228758761840937,1.0979424390067196,1.0526702904400551,1.141219525321565,1.0666666666666667,1.1584298584298585,1.0233432602352375,1.0696086394128088,0.9707996739049877,1.0543244645371674,1.0269331265971804,1.0848383916692987,0.9715568057620984,1.0025710855893788,1.023170158789815,1.0796861787090106,1.0477986048403902,1.1397044960655704,1.0360770277859745,1.0892121119815712,1.0299984679025587,1.100597518002145,1.0196890246682777,1.039852263918654,1.1061567484136512,1.2243182987480707
Mega Sceptile,Bullet Seed,Leaf Blade,50,1.000952405379295,1.0451169988116307,0.9990210842089287,1.0465053217887212,0.9994556156065961,1.0439278955191533,0.977622938996168,1.0385410591056283,1.0034335054398669,1.071066596072468,1.012851872338914,1.0767788361506803,0.9867876781227586,1.0467393216562089,0.975975115622314,1.0242651154265703,1.0361768740985682,1.0280982868399762,0.9860848386109167,1.0374456022568228,0.9903788598992994,1.0503749867962395,0.9885960536300721,1.05529402779651,0.974900943885489,1.0338201431386784,0.9793728114802503,1.0350689929551498,1.0114067558090392,1.0763639572525325,1.0384557858175594,1.127222065267368,1.0225841832989315,1.0961144841047077,1.0048224419001022,1.067694652202683,1.0033809879324278,1.019600981788792,1.018171794261994,1.0603852723066611,1.0209723118858043,1.0686823039954092,0.9965053450299733,1.056013046711888,1.018055868157151,1.065983944782054,1.0027989021360613,1.05542477136875,0.9996009089502277,1.0421000333933328,1.0048468242364237,1.0607292110383255,1.0068162486493943,1.0757718568242949,1.037990900197214,1.0904467599422334,0.9852260798569262,1.0366885683552998,1.0141686846308413,1.0629604822505023,1.0169102050436012,1.0929884515672874,0.9927186890008625,1.0330745835035635,0.9783994806626887,1.0474339934727126,0.9889800641733734,1.0430890887731665,0.9996219334602889,1.0809622493558866,0.998124506008279,1.0380859244175922,0.9852347718748516,1.0397379290699331,0.9901947090538312,1.026943598625583,1.0113538253014844,1.027024517949813,1.0109832272415813,1.065482278870694,1.0279167678730468,1.0965346935470812,1.0182734936714677,1.072048790572669,1.0140449811802572,1.0617659967813584,1.028182088664088,1.0639571556084497,0.9854148735723092,1.0479192351531788,0.9662929488688847,1.023383021499339,0.9917926914590173,1.0453061370934467,1.0205184776613347,1.05857694429123,0.9716782480522216,1.0094305568089523,1.0275698510338693,1.0612910397984139,1.0349824369981144,1.0974148409758713,0.9816440614193825,1.0229337251178041,1.0475711735412947,1.095828243916189,1.017851295434474,1.0833622751222998,1.0150495464194262,1.0623494807382938,0.9990909555181043,1.050467289719626,1.019424558843646,1.0222242487802653,1.0235332228129346,1.1040606718878028
