Attacker,Fast Move,Charged Move,Level,"Tapu Lele, Tier 5","Tapu Lele, Tier 5","Arceus (Fairy), Tier 5","Arceus (Fairy), Tier 5","Arceus (Ice), Tier 5","Arceus (Ice), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Kyurem (Black), Tier 5","Kyurem (Black), Tier 5","Kyurem (White), Tier 5","Kyurem (White), Tier 5","Kyurem, Tier 5","Kyurem, Tier 5","Regice, Tier 5","Regice, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Xerneas, Tier 5","Xerneas, Tier 5","Zacian (Hero), Tier 5","Zacian (Hero), Tier 5","Mega Aerodactyl, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Altaria, Mega Tier","Mega Altaria, Mega Tier","Mega Audino, Mega Tier","Mega Audino, Mega Tier","Mega Diancie, Mega Tier","Mega Diancie, Mega Tier","Mega Gardevoir, Mega Tier","Mega Gardevoir, Mega Tier","Mega Glalie, Mega Tier","Mega Glalie, Mega Tier","Aerodactyl, Tier 3","Aerodactyl, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Cryogonal, Tier 3","Cryogonal, Tier 3","Gardevoir, Tier 3","Gardevoir, Tier 3","Glaceon, Tier 3","Glaceon, Tier 3","Glalie, Tier 3","Glalie, Tier 3","Granbull, Tier 3","Granbull, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Kirlia, Tier 3","Kirlia, Tier 3","Mr. Mime, Tier 3","Mr. Mime, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Shuckle, Tier 3","Shuckle, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Togetic, Tier 3","Togetic, Tier 3","Weezing (Galarian), Tier 3","Weezing (Galarian), Tier 3","Wigglytuff, Tier 3","Wigglytuff, Tier 3"
(Boss weights),,,,6.25,0.0,2.083333333333333,0.0,2.083333333333333,0.0,2.083333333333333,0.0,2.083333333333333,0.0,2.083333333333333,0.0,2.083333333333333,0.0,6.25,0.0,6.25,0.0,6.25,0.0,6.25,0.0,6.25,0.0,5.833333333333333,0.0,5.833333333333333,0.0,5.833333333333333,0.0,5.833333333333333,0.0,5.833333333333333,0.0,5.833333333333333,0.0,0.8823529411764706,0.0,0.8823529411764706,0.0,0.8823529411764706,0.0,0.8823529411764706,0.0,0.8823529411764706,0.0,0.8823529411764706,0.0,0.8823529411764706,0.0,0.8823529411764706,0.0,0.8823529411764706,0.0,0.8823529411764706,0.0,0.8823529411764706,0.0,0.8823529411764706,0.0,0.8823529411764706,0.0,0.8823529411764706,0.0,0.8823529411764706,0.0,0.8823529411764706,0.0,0.8823529411764706,0.0
(Weather),,,,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme
(Friendship),,,,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend
(Attack Strategy),,,,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO
(Dodge Strategy),,,,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging
Shadow Metagross,Bullet Punch,Meteor Mash,40,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shadow Metagross,Zen Headbutt,Meteor Mash,40,1.2657766517654716,1.2847368196861577,1.1700909116701557,1.1874012827037903,1.1696531888555213,1.189648667016231,1.1703002759674506,1.1906008405180533,1.1522587731406202,1.1746119052094866,1.1557696310743086,1.1767618546428507,1.1866569774023,1.1970828584786763,1.190556520794459,1.2032889468218095,1.1834515756007056,1.2064065054246236,1.044910111878084,1.034018330734845,1.1940122752314701,1.1960232321887327,1.161891073757087,1.1754633694465733,1.1645243113651658,1.1872047123710248,1.163914774534122,1.1822462944063543,1.1816397375993726,1.1935294532550242,1.2515310909940442,1.2904258765751841,1.2629679336694533,1.3103399704219216,1.1548519955015244,1.182162615837231,1.1651251433226106,1.1872138762739786,1.2007937117994805,1.1987158517418046,1.1964580155648548,1.223086228059076,1.2987944325180318,1.3243920063580876,1.1766036292997182,1.1785456285425078,1.1635494489608569,1.1932793270137871,1.1611692474599231,1.1730459753375686,1.3007396717575892,1.316259729680935,1.3537190071845049,1.3034663103555408,1.2808134143756917,1.268071916165328,1.1930779220088659,1.2014199188993135,1.1772010695723893,1.1808252685269538,1.1768878533056413,1.1846065147131655,1.14907817113445,1.1529434669065568,1.1883239519639177,1.2091090210405928,1.0336474731182335,1.0291162535385487,1.2362275180224254,1.2665167809201718
Shadow Metagross,Bullet Punch,Flash Cannon,40,1.332388505309072,1.3116449487270188,1.3019095716844493,1.2969555095263365,1.3026024993526804,1.2989904742500489,1.2988973694793342,1.2994154220437768,1.3134123508807298,1.3223825723669071,1.3419430111620032,1.3081204972489735,1.3246575727481589,1.319019117388675,1.321383524038314,1.2968503675259564,1.3020225049285088,1.296758615558251,1.335840417196846,1.3164768330269523,1.3158372322691827,1.304362826842352,1.3093332985716168,1.3124623749028987,1.3135222214051276,1.3167339280629333,1.303708565653996,1.305044352734266,1.2906034165153903,1.2920279088611146,1.3161576598957132,1.317637840749628,1.300787159128281,1.3128672541758866,1.3124420401382917,1.3242660214079487,1.302323377977169,1.3119085663293168,1.3128639384418863,1.311391802128745,1.2917747240781565,1.2946815087524794,1.3131634079708427,1.3200529556475902,1.3141060725454299,1.303419674697248,1.2970948557096016,1.311934779916515,1.3143192651229176,1.305673351693695,1.2882451998660234,1.2832939882163348,1.287397322210287,1.3017171416831175,1.317727253348279,1.2886589700390436,1.2955237339276144,1.3012387314050085,1.3131815310746624,1.3087428755117951,1.2756505737096724,1.267198196177442,1.2839070741914744,1.29100835615189,1.2792286017637844,1.2916662952314322,1.2962256900499087,1.2943697688999312,1.3124759496313643,1.3463540583366687
Shadow Metagross,Splash,Meteor Mash,40,1.3502336019628405,1.3802080343103937,1.3732321263895668,1.4039998693163578,1.37543944489014,1.4060625238747284,1.3739673940770167,1.409233121190082,1.3628619819932932,1.3938350551430085,1.3791988812883735,1.413514815277307,1.3670944339507787,1.3953649349441857,1.3778149485018232,1.3906306618489221,1.367956352306891,1.3877378333174823,1.472521940400242,1.3875699578936234,1.3788824672124698,1.4009296110428995,1.3624376310132718,1.395258323856176,1.3739995929832263,1.4057262503470025,1.3773039072272044,1.4051046529709095,1.3755053252994005,1.4099779477583645,1.3502472013664617,1.3900798066762534,1.3701633913662432,1.399263333385142,1.372441227487696,1.393922000737146,1.386781592061479,1.4214055694123955,1.3827747472285516,1.4042029132186213,1.3862248610157912,1.4249689948784776,1.3536008787796983,1.3706035266317984,1.3334779123826923,1.3511111127052868,1.3668400490221806,1.4198627397121382,1.3895677013638945,1.401503348986027,1.397946088269048,1.3906884078741952,1.4703338612598627,1.4597274714943718,1.3525726840932255,1.3421103445980531,1.3779924635629575,1.4278865720515534,1.3853934250269384,1.4168871975364041,1.4093469671414685,1.3962295203670845,1.3216123798490247,1.3317803124391603,1.3714477983800342,1.3941712608662442,1.4128615786369842,1.4339378185338045,1.4671359708059228,1.5314645742121937
Shadow Metagross,Zen Headbutt,Flash Cannon,40,1.9277809575339124,1.936916500139827,1.6480648316449402,1.6452982906329054,1.644854039124507,1.646009175595941,1.6363788034856046,1.6492204541794386,1.6551339698148277,1.650538214101283,1.6847391193085088,1.6422934946317396,1.6840673911326267,1.678411209497098,1.723167066486163,1.6890870427583233,1.685259974014978,1.6864853457701938,1.349544164102608,1.3321901866426438,1.6939290131263907,1.6892332100300589,1.6585694098511472,1.6689724588175527,1.6465769711597955,1.6795561206230853,1.6297300345565944,1.6389765738384106,1.625444789003054,1.64696820733062,1.976426974875691,1.9926325556590996,1.9323252510405564,2.033592935321408,1.5992815843132115,1.6487975716962253,1.665372561851118,1.6636865817569018,1.6690998792036777,1.6591684012868968,1.6897939276047718,1.6955793620688433,2.0272901619645585,2.0038922126975733,1.6496671852382134,1.6484615445316697,1.6536377791221126,1.6686237902745822,1.638483327306748,1.6403584909120528,1.9466688535817602,1.9564711903140946,2.050084906005556,2.019873781265067,1.9265779684752218,1.9268932751390395,1.6363584935869977,1.6498829259816736,1.6474646278815783,1.6341599374986915,1.591369930204869,1.5857542244175316,1.5962131448593724,1.598701720598038,1.6350454198694582,1.6703860961840464,1.2888053592371775,1.3037817366854403,1.703298085897683,1.7470678027900282
