Attacker,Fast Move,Charged Move,Level,"Arceus, Tier 5","Arceus, Tier 5","Arceus (Dark), Tier 5","Arceus (Dark), Tier 5","Arceus (Ice), Tier 5","Arceus (Ice), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Arceus (Steel), Tier 5","Arceus (Steel), Tier 5","Kyurem (Black), Tier 5","Kyurem (Black), Tier 5","Kyurem (White), Tier 5","Kyurem (White), Tier 5","Kyurem, Tier 5","Kyurem, Tier 5","Zamazenta (Crowned Shield), Tier 5","Zamazenta (Crowned Shield), Tier 5","Cobalion, Tier 5","Cobalion, Tier 5","Darkrai, Tier 5","Darkrai, Tier 5","Dialga, Tier 5","Dialga, Tier 5","Regice, Tier 5","Regice, Tier 5","Regigigas, Tier 5","Regigigas, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Registeel, Tier 5","Registeel, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Mega Absol, Mega Tier","Mega Absol, Mega Tier","Mega Aggron, Mega Tier","Mega Aggron, Mega Tier","Mega Glalie, Mega Tier","Mega Glalie, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Houndoom, Mega Tier","Mega Houndoom, Mega Tier","Mega Kangaskhan, Mega Tier","Mega Kangaskhan, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Mega Lucario, Mega Tier","Mega Lucario, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Steelix, Mega Tier","Mega Steelix, Mega Tier","Mega Tyranitar, Mega Tier","Mega Tyranitar, Mega Tier","Absol, Tier 3","Absol, Tier 3","Aggron, Tier 3","Aggron, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Chansey, Tier 3","Chansey, Tier 3","Cinccino, Tier 3","Cinccino, Tier 3","Cloyster, Tier 3","Cloyster, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Cryogonal, Tier 3","Cryogonal, Tier 3","Delcatty, Tier 3","Delcatty, Tier 3","Dewgong, Tier 3","Dewgong, Tier 3","Excadrill, Tier 3","Excadrill, Tier 3","Glaceon, Tier 3","Glaceon, Tier 3","Glalie, Tier 3","Glalie, Tier 3","Herdier, Tier 3","Herdier, Tier 3","Kangaskhan, Tier 3","Kangaskhan, Tier 3","Lapras, Tier 3","Lapras, Tier 3","Lickitung, Tier 3","Lickitung, Tier 3","Lopunny, Tier 3","Lopunny, Tier 3","Miltank, Tier 3","Miltank, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Porygon, Tier 3","Porygon, Tier 3","Porygon2, Tier 3","Porygon2, Tier 3","Raticate, Tier 3","Raticate, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Slaking, Tier 3","Slaking, Tier 3","Snorlax, Tier 3","Snorlax, Tier 3","Spinda, Tier 3","Spinda, Tier 3","Stantler, Tier 3","Stantler, Tier 3","Stunfisk (Galarian), Tier 3","Stunfisk (Galarian), Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Tauros, Tier 3","Tauros, Tier 3","Tyranitar, Tier 3","Tyranitar, Tier 3","Umbreon, Tier 3","Umbreon, Tier 3","Ursaring, Tier 3","Ursaring, Tier 3","Walrein, Tier 3","Walrein, Tier 3","Zangoose, Tier 3","Zangoose, Tier 3"
(Boss weights),,,,0.9090909090909092,0.0,0.9090909090909092,0.0,0.9090909090909092,0.0,0.9090909090909092,0.0,0.9090909090909092,0.0,1.5151515151515151,0.0,1.5151515151515151,0.0,1.5151515151515151,0.0,4.545454545454546,0.0,4.545454545454546,0.0,4.545454545454546,0.0,4.545454545454546,0.0,4.545454545454546,0.0,4.545454545454546,0.0,4.545454545454546,0.0,4.545454545454546,0.0,4.545454545454546,0.0,3.1818181818181817,0.0,3.1818181818181817,0.0,3.1818181818181817,0.0,3.1818181818181817,0.0,3.1818181818181817,0.0,3.1818181818181817,0.0,3.1818181818181817,0.0,3.1818181818181817,0.0,3.1818181818181817,0.0,3.1818181818181817,0.0,3.1818181818181817,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0,0.40540540540540543,0.0
(Weather),,,,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme
(Friendship),,,,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend
(Attack Strategy),,,,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO
(Dodge Strategy),,,,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging
Lucario,Counter,Aura Sphere,40,1.0,1.019438042109596,0.9999999999999999,1.0,1.0290744617263752,1.008544165577964,1.0,1.0,1.0,1.0,1.018854128595414,1.0278572918131006,1.0065512956044105,1.0295707596848904,1.0243970581693156,1.0307696598597578,1.092985896537788,1.0834331128613195,1.0561677910411549,1.0313992777029741,1.1246062366549292,1.074114688609126,1.0,1.027198553124589,1.1387716910763659,1.0751284233123977,1.0698373366285925,1.0402792619272687,1.0943233163731834,1.0731737695705108,1.0706495713779478,1.0649175471808747,1.2639609646505574,1.0965151458241047,1.0566163531188733,1.073388783257747,1.0240251648929573,1.0218396138278059,1.0308573255553755,1.0414678741158945,1.0864803597061765,1.0387738843277878,1.172436516349087,1.0955329528189979,1.1044772770533695,1.0596302783306555,1.0720101753190516,1.0819448658170963,1.3227469312123417,1.1333038962795665,1.1418892061600354,1.036674445332217,1.1134853882772087,1.0666195772315819,1.070894568691976,1.0524691478769492,1.0541080698071075,1.0453049717270664,1.0318760203096364,1.0504666859615222,1.0962955752782784,1.0752683796741629,1.0889315860924114,1.080699162658856,1.048918543990558,1.0525302620774915,1.0281880071021774,1.0667165895519504,1.09307325770354,1.0706188013707931,1.0254126006349766,1.047458902029502,1.0411764693852885,1.051985047293105,1.0487494647896323,1.0622796226222684,1.083907513996977,1.0967088047892695,1.0060832054442248,1.033017541709808,1.05814058826714,1.0790042684754202,1.0888979662922305,1.0613962698131059,1.0983569293104183,1.0645488848326727,1.0573050464217797,1.059705128742385,1.0729097590025793,1.0580485347717088,1.0907710602585452,1.0745769263045792,1.0285304684766212,1.0440864466364572,1.0817656873770123,1.076241462132826,1.0748613673103946,1.0763312423939375,1.0626639804288385,1.0690390123441882,1.0493018986944642,1.0577126233158347,1.0712838787667411,1.0728058334496797,1.0736197852906795,1.0748613850480486,1.056076545634139,1.0403782709417926,1.0452390038242403,1.059224619044033,1.096203762724719,1.0732530267112788,1.0437791298939283,1.059812785842925,1.108856385357959,1.0854517785684916,1.090589390962672,1.0594708133930482,1.0952529276278,1.0762878959267868,1.088774221297448,1.0625559388763894,1.0494842890354217,1.054570608872884,1.0483987139953597,1.071708757271241,1.0871907410799124,1.0562005515308102,1.0682931709048453,1.0736023485712234
Lucario,Bullet Punch,Aura Sphere,40,1.1689394869533263,1.1966755435287573,1.1658662441462024,1.1718152255696594,1.053667534161847,1.0313096688819208,1.0273266294018173,1.0226012736982995,1.2548443554389666,1.2663227983473357,1.040142328871139,1.0586487299885168,1.039651189115833,1.0536603217096858,1.0763782542452598,1.08421702622321,1.3740134588043702,1.3578645682540644,1.3508153054465306,1.3521481527777048,1.280756168565554,1.2072107409481962,1.2457924964257676,1.3047730975169565,1.1635513260440074,1.0887815918974362,1.2584128957161542,1.2157652170988966,1.1153524711387675,1.0857328082169648,1.3101140035212324,1.3247886918579133,1.2994403714310283,1.1263641499120725,1.196747821610888,1.2334123034672426,1.3119183993717913,1.32424347406873,1.051642519280218,1.0619715514854353,1.3982455826105358,1.3379148128922032,1.478001463915129,1.3866815942394817,1.2868369741136232,1.240922233211135,1.2284104797344044,1.2489473250560665,1.8033570364078204,1.4333596659143863,1.443009751208137,1.362220639429661,1.4865945950250603,1.3787800071314817,1.26195830384155,1.2159496040411235,1.2527665646518842,1.2517500242152901,1.2926089251876083,1.3325109068292427,1.128502273892358,1.1146797410939326,1.2462364672521358,1.243676750646062,1.2060433768436698,1.2103478733320279,1.1798998939222738,1.2385675612309897,1.3518722706341346,1.3751933664927676,1.0445908723162467,1.073486969835453,1.205146082181158,1.2348276104548763,1.236960057837612,1.2541632100256919,1.348498795746072,1.380608952717693,1.047882404019177,1.0765872884537062,1.082881652620855,1.1043816403097657,1.267440775010837,1.2455971432462596,1.2740826636503517,1.2310118380492685,1.2403920890676727,1.2488412531975879,1.2379301662886735,1.2292179174852447,1.2292147666435336,1.2144563288774226,1.2008617535136754,1.2148142373878272,1.1063222604905603,1.090224023026702,1.0948557189951775,1.0892968832519587,1.2327199117378997,1.2312929008134421,1.2289749262728538,1.2411499551100649,1.2611322869472337,1.2565645178411715,1.358166752436711,1.355772018407355,1.270927343371693,1.2005633387849988,1.2475005412388513,1.2555938674415301,1.2666298823317663,1.251185836690425,1.2026017859918163,1.2293232355684809,1.4093345044363659,1.3783478814872476,1.1118376424361496,1.0916667658022714,1.2714005236312695,1.2458018683724006,1.2883423706857196,1.2572100048979051,1.2455913397845069,1.2631959458122182,1.1893787046818767,1.2258930401000305,1.2770073603830596,1.2488976283935165,1.2296083359732732,1.264232383344797
Lucario,Counter,Close Combat,40,1.2933164249625084,1.2764634030455804,1.2932540167093762,1.2507180855971674,1.336585891467844,1.263035636185054,1.298431506531587,1.2540701180389138,1.2979714580626087,1.2609983316458904,1.312977236339196,1.294406032049973,1.319886367189171,1.2857279855188166,1.311054279667458,1.2815314112091638,1.4091952703862518,1.3397292858447312,1.3243226945004396,1.2780730412774068,1.4627763873449482,1.366534857202706,1.2910350128657042,1.284797596046269,1.4938158536088093,1.3472420357854948,1.4107253502855228,1.3260097405872746,1.4099612859673427,1.3514404627197336,1.3435935309296838,1.33095420140765,1.6455519609963545,1.3623048521988932,1.3703734682496553,1.3691706866047733,1.2956524272039105,1.2660548285919455,1.3191334121402056,1.31004173899545,1.3954392312671777,1.3036786038763446,1.5327754036780472,1.41410892771791,1.4217261825508838,1.3434279994485279,1.416932376835843,1.3977278776640116,1.6945216840980697,1.449788646388916,1.4582737158268548,1.316307141081863,1.420781426176947,1.3266971420361087,1.4107759165316474,1.333399919819358,1.3357116587617135,1.3084316311597313,1.2869999320216328,1.305867630161736,1.3911188539702428,1.3478364423437397,1.346750850218906,1.318329064911735,1.3300402307758215,1.321557479053192,1.2752407873058669,1.3166336064981405,1.3708234781823294,1.3606329768146068,1.2788541082354725,1.30941195190982,1.3051683727839511,1.3157609830480725,1.3119461900543066,1.3055020643078512,1.3770268044890113,1.4035731620645777,1.2571838450586343,1.2877309820617362,1.322082083100239,1.3332839473064797,1.3637549454683249,1.316631622300962,1.3952593173245644,1.3373853626692853,1.308246299318619,1.311125089801319,1.3313715813778608,1.3028337104794203,1.3859846117032968,1.3469550502735297,1.2717150561257633,1.2858535758898788,1.334993406304012,1.3191923173607043,1.3469173540493973,1.3332998571444616,1.3362833980908524,1.3249829844974477,1.3149124389196165,1.3087249858375842,1.3452079414888567,1.327597249103791,1.3905879160625754,1.3626003450671484,1.3049315319429027,1.2858336877914487,1.307998622946398,1.3080766779413122,1.353726627260046,1.3196055926248298,1.3115054938907267,1.3238404383664424,1.4045122111889132,1.3454598245496223,1.3497958349705306,1.3170080560211188,1.3394109151835043,1.3430201174973666,1.3410508693628773,1.3307961539359634,1.3038426916779107,1.305474619575057,1.341667239729701,1.3464945754069317,1.361328643738405,1.3307272322537522,1.3648114836471972,1.340828399883301
Lucario,Counter,Power-Up Punch,40,1.3168981833143572,1.311787348090583,1.3178566826978544,1.28725587255157,1.3581988086137646,1.297523388547427,1.3202908887935845,1.2883646340496657,1.320013770987848,1.291562985830586,1.3495118981388012,1.3282646179479112,1.305957494492201,1.3274310929394428,1.3419354434685042,1.3275050819785619,1.3974816672674337,1.3763672128718525,1.3755350408996059,1.3217021903624235,1.4658287312913754,1.3892099698063571,1.3193756901582323,1.3282744614085031,1.4945502463467983,1.3935438717329616,1.4153840795678725,1.350882518877759,1.4398118725584093,1.3916712031831673,1.382519794677252,1.3666320968828016,1.5960146863005167,1.3902741616389493,1.398395075527954,1.3920743182986712,1.3360242954103643,1.307198615454944,1.3643712084299098,1.343031759111403,1.404253057327547,1.3444055748499546,1.5451533952692933,1.4301254158527028,1.4585624662822225,1.3881367595991356,1.418227791504215,1.421579013854669,1.6858913921294094,1.4672636124198863,1.4423721165736092,1.3450536194147487,1.4513738651718118,1.3815021952118791,1.4019752565042147,1.3688296882398254,1.3767326163547136,1.3559135412551226,1.3456705051333813,1.3594382590247454,1.4350345430780438,1.38484635251221,1.3978568857049425,1.3711945128520548,1.3744386800762836,1.3649738345271891,1.3204850932715444,1.357866625434243,1.4272464971225773,1.395042562073861,1.338502845432503,1.358380585205216,1.3610474374702577,1.357686134907771,1.367897876666751,1.360147860492762,1.434168255637872,1.43010902872682,1.3107402060675102,1.3342813974021066,1.38514189906374,1.383674511859762,1.4241057553200769,1.3601495742853047,1.4405025005784844,1.3787413510040518,1.3651113536303119,1.3514688063675537,1.386736141411126,1.3548645640937171,1.428349775419547,1.385216086108061,1.3332463786588684,1.3396825585200953,1.40238330687653,1.3784035522159077,1.3997234948247215,1.3695801052201564,1.3768267856286276,1.3610650204478505,1.3741947599611937,1.3640221500372909,1.3993614557940497,1.3799609856541502,1.4202026710944349,1.3837115672435485,1.3708673857621239,1.318765527223996,1.3656137494265492,1.3617633473354236,1.4062291002414309,1.3689958154069037,1.3608774573455615,1.3607818759550705,1.4379664609103697,1.3879448329890214,1.4032506090373282,1.362670738633579,1.4067495287441627,1.3894298481353022,1.4060776676195401,1.360499776254682,1.3598863590353936,1.3537274256795855,1.3695913585620991,1.3727734983223698,1.4296377306036687,1.3696723455779733,1.3993568136993884,1.3703509268331937
Lucario,Bullet Punch,Power-Up Punch,40,1.6144168925343156,1.623204689606229,1.6106940597586312,1.5951252989957243,1.4488065774585623,1.386482119445008,1.4091589134789035,1.3765063384761094,1.735847867454284,1.735813736430861,1.446655561491876,1.4262304546709395,1.405722969503811,1.4229703634563586,1.455587512739664,1.4525183345710284,1.8452767990140302,1.8214357161162231,1.8762704852928718,1.8461271480900507,1.7283233677375056,1.6422237635931718,1.7311981563773136,1.7759001922763946,1.5602354169360897,1.4673710938301925,1.7511977667545826,1.6716792985432087,1.5030438715109582,1.4629136152273658,1.798247274063973,1.8011335400047486,1.7111662744934537,1.4973196089537115,1.6636078549254198,1.6803528243073003,1.800669093211137,1.7957729013645705,1.4373729702890479,1.427112228637603,1.9304950458755339,1.835111810616509,2.0901480847287326,1.9045503099429966,1.802449427032017,1.7131780072440534,1.7102539679611883,1.705484000271256,2.3117397959189327,1.9799248717603302,2.015690661780155,1.8383619765038708,1.990710610903696,1.8929935045019246,1.7078843652559046,1.6587424133987978,1.6998832168647326,1.6910319182947968,1.8061473412510658,1.8486853318770844,1.5343281674855875,1.499338194829872,1.6958143297051407,1.6959857374464815,1.6477717117670445,1.6586304652644508,1.5999269737243558,1.6618238876909452,1.8804443207527632,1.87402959329415,1.4210926283595142,1.4470441868069284,1.668971869463776,1.6811800546897475,1.7118080007145962,1.713432162560196,1.8631847854568973,1.8789387775417337,1.419594218251928,1.4478371508980772,1.4656777999616113,1.47440307343851,1.74987738922781,1.6853130854894682,1.7357270003162026,1.6851039045446323,1.67229795235437,1.6814802231323394,1.7165714142630768,1.6842175401193449,1.6902506933530492,1.6568333758395664,1.638443920602462,1.6599447752803036,1.4932941147522558,1.470587056145764,1.4921856737288344,1.4682460871646574,1.671382050175085,1.6806191020079142,1.7013174167597036,1.7047435651253255,1.7112017205355308,1.7138773838562853,1.8817684059313529,1.874387950701653,1.6815306811059754,1.6251447594654143,1.7204220104519665,1.7290467425538043,1.7185734419168726,1.6916813001796416,1.6428965527428754,1.6663770435068386,1.9607652833012092,1.903013051659593,1.5082800785854618,1.4569525744992848,1.7202443226529338,1.6990122094087232,1.742282418122981,1.6833076864677092,1.7003343364446732,1.7041041208618217,1.6376512481142245,1.6556845316505457,1.7535661551929984,1.692248418068994,1.6998261174342715,1.6933575625994342
