Attacker,Fast Move,Charged Move,Level,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Virizion, Tier 5","Virizion, Tier 5","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Gallade, Mega Tier","Mega Gallade, Mega Tier","Mega Heracross, Mega Tier","Mega Heracross, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Mega Medicham, Mega Tier","Mega Medicham, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Mewtwo X, Mega Tier","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Breloom, Tier 3","Breloom, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Gallade, Tier 3","Gallade, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Heracross, Tier 3","Heracross, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Ludicolo, Tier 3","Ludicolo, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Medicham, Tier 3","Medicham, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Monferno, Tier 3","Monferno, Tier 3","Parasect, Tier 3","Parasect, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Tangela, Tier 3","Tangela, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Shadow Lugia,Extrasensory,Aeroblast+,40,1.2775051065579115,1.2683759032511148,1.0702482865448748,1.0620971303089308,1.2834349856735974,1.267331536072734,1.0155276312304387,1.047249881959138,1.2465442736584107,1.2792187115483786,1.146781994117847,1.1932269449625452,1.118470519095908,1.1170927675243645,1.1369167139487844,1.147087038813555,1.126072124225796,1.0798557435347984,1.2038263521952157,1.2234600622590373,1.2461230001487353,1.2358192693648107,1.0567648510361467,1.0720584481651854,1.193339657330017,1.2178240260147843,1.16744971369518,1.2113766815729317,1.128160347012947,1.1177995454187493,1.1727709986245507,1.139157429717649,1.321058953548005,1.3364539822792554,1.1100071161019402,1.1243813097540876,1.2971850666556717,1.3155099631495488,1.0673508954855135,1.0486378527530305,1.2019167649895797,1.2257468629509374,1.1069347064600201,1.0776335975660392,1.051633725798402,1.034351881911593,1.2449223294968612,1.2732596760189703,1.094069631382543,1.116154934239046,1.0,1.0353619915735497,1.033847991134352,1.0271837550162124,1.1873732161175152,1.1956465430222416,1.0907898474413609,1.0661854082613162,1.1128780825315887,1.0897017501240565,1.2092522613427206,1.2465131708416133,1.3255004382452236,1.3154622273283296,1.1469282824489992,1.133228347077612,1.418459852797561,1.3710634161322088,1.3349440685121015,1.3108689863718717,1.0625165743968288,1.072928218071651,1.086283176651058,1.071809534622468,1.3225450983166478,1.3192552867031928,1.0960807359642053,1.1057265955660591,1.1093720758137338,1.1146784707141901
Shadow Lugia,Extrasensory,Aeroblast,40,1.3822809208279556,1.3709876802084633,1.14561508348692,1.136235404089976,1.3869554856750683,1.3720986710412926,1.086801285073428,1.1141980771372113,1.3494950737473819,1.3883928632585203,1.2405397000174485,1.2888542638574354,1.1981550929955858,1.198260359662532,1.2111662834016492,1.2244313556936006,1.2046640994691398,1.1540428508970217,1.3002589105581708,1.320433547688969,1.3406115228450004,1.3325604489911713,1.126973463088084,1.1446017654207907,1.2849861108965348,1.3126312689208308,1.2591181555713822,1.3071464903132795,1.2317598281913065,1.2371146522463339,1.2221322529115024,1.1827922395887065,1.4346598257373047,1.4240755215965644,1.1718173038575528,1.2169333307887082,1.343584793314666,1.378430676152871,1.193601115908064,1.1802294494605596,1.3072113902877804,1.340290233716752,1.2343863108368298,1.213231528401973,1.195137930767589,1.15496743241921,1.2693540724068122,1.3144445017957176,1.1764802766906344,1.178847440553501,1.091816832507063,1.1351885534710349,1.1209636597525359,1.1152434720869109,1.3140196700930917,1.3146814422897455,1.191964804010594,1.1730214735755824,1.1231713380876263,1.1360568218693772,1.3478297090285736,1.3683500601125254,1.4225622461780527,1.4113784172999395,1.1597893828610508,1.1425000520577728,1.653958030631446,1.6143238689638117,1.4113719511152,1.3922473532929525,1.1326573561463864,1.1650431292805206,1.19553711030237,1.18485094935719,1.430750111606637,1.4331428504213148,1.159994983069697,1.172752279551722,1.1692036952855336,1.1902207818554462
Shadow Lugia,Dragon Tail,Aeroblast+,40,1.3536982903159454,1.3593042109702456,1.3153142854202857,1.3358894627958775,1.3572727314754565,1.3634729148272866,1.3192468852036987,1.3716135599350756,1.3647691185624005,1.4045473183683423,1.4313592238975108,1.5022773943381702,1.432142846837419,1.4623790724181152,1.4449088206337393,1.4676721690301524,1.4060197851626572,1.3708852280605461,1.3468170333365357,1.3699487491409312,1.561795322726298,1.5641161825150152,1.3517508072928452,1.3914776201579693,1.3414463824988028,1.3837269389174027,1.3315201041428721,1.3646147991645783,1.4684341889645955,1.4736071948453717,1.4461501963223158,1.4704670280235135,1.4627699276343682,1.4707815882953315,1.4296123679415698,1.4587274232734968,1.595279774342084,1.6914445564516731,1.4167081921814784,1.4081822899701624,1.3459344236486677,1.3788695179792434,1.4734450063066677,1.4462134229740606,1.4376302502148426,1.3901915519104042,1.5265792373183305,1.590052447872864,1.3908402876126331,1.4175299888466688,1.3219670510640222,1.3516388872130767,1.343466069820038,1.3495833904746202,1.3715931896364306,1.3616493455604013,1.4197699044859182,1.4110010437537952,1.3781276717869313,1.3734707607917531,1.324659216864755,1.350325585019062,1.438415176514781,1.4324920557181091,1.3969913865988972,1.4187425971690673,1.7206138992766913,1.6921898548455447,1.4667042318415935,1.4527133673834827,1.3430744006257644,1.3923294347426436,1.451274520437979,1.4211561624706652,1.4218417238407457,1.444602643414611,1.4118913248648195,1.4339810823564185,1.4367756323440333,1.4281423014130181
Shadow Lugia,Extrasensory,Sky Attack,40,1.3694140321894785,1.4072489097373237,1.1545659438825535,1.1849436065934782,1.3722128260097746,1.4120070194325343,1.1339065377029292,1.179789091515453,1.421262695596717,1.475031142131686,1.2965380074308284,1.3685646402400748,1.2393823827299544,1.2637332612125776,1.226976333606126,1.2475574231512647,1.1874471202219572,1.1892644351995998,1.3297181765779613,1.3582442440822282,1.36687735653033,1.3897310439782968,1.1370487659413506,1.2020261996767538,1.3473340646098229,1.3885387445500765,1.2549830865648233,1.326275982945323,1.274676797587155,1.2793392375734336,1.2920815466236075,1.2734363020766422,1.5044028399999092,1.5138012019681557,1.2298364078542998,1.2741210362579052,1.3891255998282828,1.43495662021975,1.2201587414581898,1.2386936953095162,1.3608319045980886,1.420761009750964,1.2739398827263662,1.2767987571703265,1.2359164306210695,1.2011532086434702,1.3448218273247585,1.4070455509840767,1.2374283789933558,1.2496624236946448,1.1722641803367613,1.209672563593566,1.1850236110105146,1.1985684951614213,1.3710147498228185,1.3860717183375426,1.238255758136172,1.2338395825523705,1.247794103742365,1.2126792396542065,1.4195806288136765,1.4252912691590855,1.5031402160277265,1.5188984939907242,1.2666233756809753,1.256452533229801,1.644077205853163,1.616120541492435,1.4822257960821972,1.4836537870705018,1.2045541961892179,1.2293360635969186,1.2472581087760715,1.239635599919521,1.4826423363616688,1.5067072759856934,1.2368697048892079,1.26521279570645,1.2424511006844743,1.2720687030546838
Shadow Lugia,Dragon Tail,Sky Attack,40,1.4520852440965843,1.5013626928722383,1.4085877676298368,1.4694430271452659,1.4554086016880867,1.5076493356338874,1.4377373955454098,1.5162905200659553,1.5241182962306177,1.5875776251845743,1.5829867506090136,1.6830490001928444,1.5796682226046073,1.632303979984671,1.5190066012317507,1.5702639388927617,1.462065915427973,1.478240317767686,1.456371889710827,1.4997961946282743,1.6870307078928615,1.7254882181145967,1.4243084394349552,1.526362822136012,1.4929350039396234,1.5441649003201152,1.3751625074683838,1.4510397448157104,1.589372104306952,1.6169627454369762,1.633945123360255,1.625798619207081,1.6159152002859722,1.6378366501316761,1.5381133727977228,1.6092331529910986,1.7495555480099103,1.841668268500826,1.5324509684866705,1.5496907242140892,1.5145473145758068,1.5699443309378909,1.59785084948947,1.6260645024852394,1.5837990005534641,1.5559281556540134,1.674771583497802,1.7430505450025204,1.5634918358059526,1.5999294635490005,1.461005016153439,1.522682079342362,1.5073658123721219,1.535299839158838,1.5070029361510755,1.5499342801852518,1.5486438033289316,1.5533045299049442,1.5869687433605086,1.5508003540274766,1.53790243565996,1.5558696768522955,1.624277515539396,1.639700211351655,1.5982756396029862,1.5961209874392295,1.8676426172498393,1.9040262814742626,1.597312675256856,1.6236826980429546,1.49978128630989,1.5502118034488896,1.5783364417700478,1.5635537552003504,1.6003583261339356,1.622194970101739,1.598836573005566,1.648420390878129,1.558627096970308,1.5983259634302986
Shadow Lugia,Dragon Tail,Aeroblast,40,1.4531460927215278,1.4577393689081353,1.41187953129748,1.431106245071926,1.4571305064563957,1.4640544262701018,1.420038276605127,1.4716405108088202,1.4656439599220838,1.5081870942228048,1.5511672473828906,1.6242343579283525,1.5410422315478036,1.5729426709412482,1.5489624005528912,1.5735822281559408,1.5062688632728505,1.4677922262248662,1.445649293880296,1.4732153374150088,1.6940373006617215,1.688751866977871,1.4485339449768382,1.4886371144326576,1.4403042934169668,1.4836490225142795,1.4278871380127194,1.4637927399037396,1.512312651208545,1.5415698357752177,1.5878296853711145,1.55573130702456,1.5545116690351712,1.5398067094155758,1.5238422063043973,1.53891886304469,1.6130496682678257,1.6950974553512503,1.4811391576997144,1.5267973750233637,1.4392410237501314,1.5016640581298974,1.5171043233618047,1.5227846990813516,1.5136511223111773,1.4983967678707206,1.6395822003599785,1.6719162323349994,1.4868577045599345,1.526825911528858,1.3708653093777445,1.4057827985620466,1.4391851982580184,1.4371974319318461,1.456088318419737,1.4515288872898728,1.479809247755414,1.472323852653893,1.5253145964802215,1.474137065269165,1.4760823422857166,1.5090839970657473,1.5338606451064192,1.5432906148193324,1.566352287275423,1.5545506933664104,1.7369036673574225,1.699064182680246,1.5223019669825086,1.519755882898769,1.4257530813569363,1.4603738478735828,1.4958360575507779,1.4819636229387343,1.5512985575996538,1.5488336527466324,1.550200237909276,1.5638953309025725,1.5338810409189516,1.5286042571380098
Honchkrow,Peck,Sky Attack,40,1.3233458422334314,1.2893098890535506,1.2839391115112981,1.2629415974711133,1.3317933133367488,1.289615573205215,1.3456892427682976,1.287793864474442,1.315477838260733,1.3117769451290788,1.2253135271679623,1.2649977071601084,1.385169279186821,1.364303270841924,1.3296429714027145,1.3425904698329207,1.5299540953970234,1.3384303148744676,1.3260237294648862,1.3112501141185284,1.4946405279802581,1.3580436272415466,1.4345000160510977,1.2916933881718329,1.2889843805521655,1.2688446645068152,1.6045357935133513,1.2930503858179008,1.3246848495592014,1.3117848678628687,1.3244516563922106,1.2967376460737177,1.3514741549693023,1.3144418825064494,1.38356297750217,1.329190438164107,1.3234863772130134,1.3170712062238443,1.2996055425046793,1.2515066206907428,1.282419390431603,1.282673689496222,1.3567823824299279,1.3042896873312733,1.3726182762229868,1.2794379284007957,1.27478227856463,1.2779052253482512,1.322248621097661,1.2775619151346767,1.2713417094533015,1.2607080685670617,1.2838468859887602,1.2374212672338782,1.2663217428226763,1.2406764735842226,1.345136726881938,1.291259176630154,1.302672615650901,1.245550966900658,1.2459031204547688,1.255725131299565,1.311770767626081,1.3040930645303404,1.3097749622135861,1.2696023143468882,1.354429967685333,1.3027409230858515,1.3824888066151637,1.31391307963924,1.307229246880672,1.2666571846632275,1.338192144338028,1.2704355376678567,1.3598189271613788,1.3181677411332353,1.283638421249057,1.2810855853515168,1.4141571899961132,1.3310696706245682
Honchkrow,Snarl,Sky Attack,40,1.3671472572502328,1.3216491415727583,1.437820815173317,1.4043184843634213,1.3786613065994942,1.32363260540756,1.494173127868482,1.483834046498022,1.3734661300044868,1.3688856391004345,1.4356689385259558,1.506479259621155,1.4744698573493777,1.4426942330349735,1.3892772847279053,1.411536887064303,1.769379634345204,1.5385753976190253,1.4021241233547892,1.3853682142915085,1.8076703777480516,1.6287509820439654,1.6478254340661531,1.4552669570975854,1.3485768226551518,1.3355955444612362,1.6987976273079737,1.3722714696187286,1.3592248967807925,1.3560427161749797,1.3785047069694971,1.3491399871356322,1.4010065307152517,1.3652861669222098,1.6115204607480509,1.4993905977973556,1.5608646076756192,1.567730696832814,1.456487076375774,1.4323152077595642,1.3454170062576418,1.330525025155712,1.3926713754307667,1.3543767385608392,1.5323098411262788,1.4542322750022494,1.5219184143039017,1.5588317750917606,1.4981581869482115,1.4597448502157904,1.422837657717365,1.4120399289755339,1.451262093268167,1.428694544215994,1.3364343305991522,1.3163529293515372,1.5011379904510682,1.4494294718484546,1.4950010956898785,1.4193253648800135,1.2916535077602074,1.2975373210475611,1.351372484224353,1.3554559794667347,1.4707531089181138,1.4272801212126738,1.5196176230061376,1.5044724571673147,1.428285680629974,1.3583925611037564,1.4716367833899104,1.4342031477978503,1.493389167539511,1.435947015028834,1.4117420637313103,1.3797298444046942,1.3567069283385018,1.363044920017073,1.4504685411542708,1.3682427937737243
Honchkrow,Peck,Brave Bird,40,1.3840929732628189,1.338370602135996,1.3489195923190165,1.3080676098930273,1.3954033912380666,1.3420156785948454,1.4213392211161562,1.3408842772215115,1.3710625519260293,1.342830251943174,1.286694887794699,1.3044193326741231,1.4530621647383357,1.4172832526882146,1.4467444273384318,1.4188272052392656,1.7466084416719176,1.4304840384167792,1.4365145547122684,1.3655751895423558,1.6560187568424998,1.4108864853004353,1.6271396306236374,1.3585807620386323,1.3135278940782056,1.3112493542172632,1.7526112399112368,1.380532859558274,1.364540446699274,1.337600328083047,1.3489315597170086,1.31508049390622,1.3875095407868843,1.3519204765602242,1.4567058117439142,1.3542505718867424,1.3660427462160947,1.3570933190041625,1.3332433032255901,1.2851330951466853,1.3353502870613636,1.3306422111561127,1.3840357941792798,1.3208619545939364,1.4197610990993248,1.3161177792038121,1.3468602538287793,1.3103368812177794,1.3806160007281332,1.3138077904120569,1.306585293970713,1.2963483963193243,1.2941014129201382,1.2537263385528101,1.2970736596403627,1.2522471882154795,1.3977583321453473,1.3326588844868683,1.3404537824660698,1.2853857008253433,1.261215962524461,1.2840097699633202,1.3324426678384704,1.31978887148286,1.332885971184766,1.28509534827759,1.3583593359216826,1.31415218154856,1.4208190196548358,1.3542027821069758,1.3452716074696802,1.29685368448468,1.3587603722577788,1.3001599929561394,1.3849034990292572,1.3505677602896313,1.3203008915276178,1.3111566699396535,1.4485991382890253,1.3607993357681045
Honchkrow,Snarl,Brave Bird,40,1.4304956465994931,1.4010627675590603,1.5566029497202811,1.52653955738956,1.4331077541891053,1.3976136628294322,1.7541332091235833,1.6309287654374152,1.434535553499346,1.4150618598656952,1.64802704170667,1.6742249406395897,1.5566580549845959,1.534506722325659,1.4851622527852257,1.5062306113900858,2.096008941917371,1.767834607159996,1.5320358824094535,1.4718849865712134,2.0643106482590428,1.8460127457298585,1.802620525369823,1.6237575197842322,1.4208004078668872,1.4193151806018935,1.9808448215171952,1.4847193108806296,1.4049607221890712,1.3808634071998975,1.4319338389849845,1.395813780315947,1.4579528398863766,1.4101790567753933,1.7195011690738902,1.6191007314085826,1.771280033858389,1.7473322067016759,1.5760952150975138,1.5689047482553853,1.4211409268346453,1.4149822407289006,1.4621010661370244,1.4019402007772208,1.7091418544517851,1.5735524814723745,1.6966661274772115,1.6681522944723726,1.636991499044325,1.6041137485711676,1.5662930983770886,1.5472840996165507,1.5820888883901565,1.5585869283460154,1.4189871102889295,1.382401896112191,1.6518715998688325,1.5667407970991796,1.6144657760988324,1.5879393420120935,1.325948688863244,1.3391976392618536,1.3924468849151506,1.4029022518620573,1.562828078182719,1.5793813269446226,1.639399217143447,1.6245389679047304,1.4915211647474322,1.4152735649562767,1.5958166450231248,1.553532382277024,1.6605931273336934,1.571663077155377,1.4783664342994987,1.455622444238504,1.4476637400321495,1.4414417201593261,1.5404188119927489,1.4364497761064643
Zapdos,Thunder Shock,Drill Peck,40,1.366146225845076,1.3694459745687835,1.3270171806531832,1.342136584846721,1.4171689044564197,1.429290239342417,1.2243706639654275,1.246762893878429,1.4896527073920127,1.4938182327488918,1.4209591881861838,1.43960961139288,1.4897389371465835,1.4888988184193843,1.381550930058406,1.4143185854216278,1.4365465632462755,1.3648256600185504,1.3555455855509655,1.386779396092908,1.431362375930211,1.4654993689127767,1.2745151504954764,1.3690443435745332,1.3711204288782117,1.375832878670098,1.3267561838481796,1.3503403745937614,1.5178659111544988,1.547086762215571,1.434926490731694,1.4179729263731968,1.5260818271081287,1.54858048615696,1.3750128441730074,1.4085054935324703,1.4825786340468416,1.5779305513621724,1.359035649596307,1.365187086390766,1.3271944309730175,1.353089726171195,1.5068758885215772,1.5091247282198654,1.3771886630922294,1.376405200913754,1.38180311809592,1.4464075523320612,1.3438518394466188,1.3756333538807863,1.2883469396261342,1.3375916569709658,1.366176628108987,1.3910548849656716,1.3567929789807371,1.3598972984284137,1.3535954237006942,1.358358837772234,1.3990530792222717,1.3701984547543737,1.3484687249598064,1.3916715089792402,1.4994886646868848,1.5161619077261788,1.403470365419909,1.3885388867867268,1.57280969281217,1.589867782554261,1.4240926315830633,1.4358825636050707,1.2712618412958787,1.29887707187828,1.3941492638510202,1.4020109759106916,1.5100339681465422,1.5463353730414056,1.4698552685406234,1.520302480451438,1.491091457887842,1.5465769906153009
Zapdos,Charge Beam,Drill Peck,40,1.3990705818075833,1.4264315955885296,1.3604934111697013,1.3943267746998007,1.4598870297105389,1.495654565103576,1.254160587291698,1.2855819543910154,1.522932938117745,1.5309596324655836,1.4382808105138767,1.4622668883628405,1.531971591067576,1.5405021192174668,1.411225467061892,1.4513852071958835,1.4707884004020138,1.4003070384609468,1.402819867422423,1.4243630554140374,1.4534571122392985,1.4969843234983944,1.285996036345873,1.3898812311767528,1.3951678897523445,1.3972473359953264,1.3776697244531046,1.4331320371044998,1.5168173862674552,1.5297101883555284,1.4353869877216932,1.444812953009287,1.519589502069049,1.5348840795070013,1.4064270521352216,1.426984451597597,1.4787986396009756,1.5548546091266724,1.3779501144801447,1.39998909424846,1.3769488117055513,1.4006425894120438,1.5340898174760753,1.535186035905189,1.4144981930641354,1.3990482093972594,1.3828923937144464,1.4254121919645348,1.3937731500864659,1.4163797796814401,1.3195628062672211,1.3541410708533146,1.360926200417643,1.3885367047881625,1.3690878310233674,1.3791556862292629,1.3887790321102915,1.386141414998732,1.430349030064173,1.392522408106169,1.381445008714487,1.4110515800824917,1.493909306863794,1.5140782859346444,1.4068746733766913,1.418187544256808,1.5573673471008107,1.5611412739568928,1.4349218943601243,1.4536152060046441,1.275755283682288,1.3007057545582175,1.4183443866326848,1.3970115339358462,1.5121283394430924,1.5559387264189388,1.4613502430538643,1.519827301636123,1.4997954799901223,1.5278270827708667
Yveltal,Gust,Hurricane,40,1.3144234945666333,1.3292160239751765,1.2762360947841271,1.297091609944626,1.3137528189221057,1.3291456966341377,1.2769830832638056,1.29631775289408,1.3233026783686686,1.3425545715410918,1.2132998931991463,1.2768796113598895,1.3852691182708408,1.406074277771482,1.3351270342357884,1.4023792004014024,1.3423907458555626,1.321375772496758,1.3161503986934384,1.3390627314470154,1.340664302457498,1.3291457240853375,1.2630858022048408,1.3369928982282362,1.2797281505399603,1.3191486048678742,1.227444773353064,1.3050163962106844,1.3404515262960346,1.3569675299814117,1.3536153238139421,1.3733435163521208,1.3876589658095178,1.3748594965616228,1.3036284300002348,1.3380625902223813,1.3165225178902538,1.3554924607835446,1.2934768650539412,1.319523016633048,1.2741633169548954,1.3133720495155912,1.335795118741649,1.3571994715130475,1.3360015050430372,1.3151031589756532,1.2694231305985013,1.3067145389983073,1.2980131428051334,1.3416142930716706,1.2223782698187429,1.2690623358919833,1.2580420560604653,1.287856135547324,1.2763935337178611,1.2914825227807598,1.3347303224400608,1.3236520200963864,1.3087398231545413,1.31061768084935,1.270262928426219,1.3024351823963083,1.335777052487839,1.3507132975320946,1.3073274185053958,1.3417046339303569,1.3633844175023222,1.3882923087060632,1.3575421524763769,1.3775819707997938,1.2678633646974842,1.31983024891519,1.3164838732363486,1.3200585134750527,1.345201750995747,1.36536742051566,1.3178657455613652,1.349197782819252,1.342639380213703,1.3684898978009605
Yveltal,Snarl,Hurricane,40,1.5060867974837322,1.544368590068302,1.6546937791457066,1.7179509163251905,1.5144879976363852,1.5466251915188527,1.7034479377030283,1.739803466783296,1.575811877883357,1.5951948648374221,1.7513210192918898,1.8765726347384588,1.5891276872632067,1.6121936645286579,1.6234559663551642,1.6820151482672905,1.7863179023546603,1.7893460333876412,1.5555538476318571,1.6003395860206988,1.9764282282193617,1.9966091730418845,1.698852259511049,1.8148934226784768,1.533755001776693,1.5781530493015892,1.4748907178354276,1.5839660361986039,1.5974706820831763,1.5894904460176098,1.6268997092230253,1.6113862741253242,1.6264192782121027,1.6307215995804107,1.8083623972661655,1.8049066250123154,1.8857549195923897,1.9854610620456246,1.7140168270226184,1.7879284436104346,1.5161529988327307,1.5687549825910598,1.5965345658961922,1.5931736738470366,1.7604997707138532,1.7841552415028337,1.895960712809266,1.9076391847650687,1.7366848821334304,1.807982160272655,1.688558771528681,1.7610320603019114,1.7499315999889826,1.790357800902053,1.5355876265680466,1.5601969726739016,1.804757344849311,1.7962888304871762,1.7803853713721265,1.7856804374531008,1.5098197067563133,1.5281501476908992,1.5890463205120027,1.609446143089762,1.768966220468851,1.8025915037032483,1.857807334714845,1.852361638986101,1.6173041640320265,1.6355659580437116,1.7327795624207354,1.807582677610055,1.7661858518791387,1.8220415302015187,1.5948645961442824,1.6166242229266772,1.5510532813733482,1.5974643713507426,1.613967062519587,1.6192151176142293
Yveltal,Sucker Punch,Hurricane,40,1.62730188150739,1.6518996133720039,1.6922653866381483,1.735314874991909,1.6299940269881512,1.6553555258025296,1.7884972951745688,1.8392269692007794,1.6578235717070327,1.6735310593618098,1.8228478317694452,1.9356188853229155,1.7064063412245964,1.7270291634715267,1.667295032755755,1.7150795044841893,1.8430412713511592,1.8300984786038312,1.6596443462388317,1.7068307727103553,2.029069740678287,2.0344135968122816,1.7348166287822093,1.814469752135733,1.58703255210345,1.6225774094334977,1.4751994781525744,1.5480047436296174,1.7276825134470015,1.7287773507789248,1.7034479011913364,1.6996181040783622,1.7780669433183998,1.7770860363228018,1.9268774779283544,1.9419157016708595,2.005694654812997,2.0984251754434133,1.8146722089852374,1.8770133300045988,1.604119542039769,1.6591124547549068,1.7261122531828084,1.7118166076604757,1.8671187754478327,1.869073912854959,1.997162661682733,2.0433992690711196,1.845033585146082,1.9098171304690434,1.8008270194163476,1.8721524270341972,1.7822421125759107,1.8151259393961494,1.5896753594842548,1.5998497297420837,1.8694119698766818,1.8501465600077602,1.8857824616202639,1.8771724603806614,1.579356978554475,1.623357297918518,1.6867527092059844,1.7030207438159326,1.8385697401836016,1.908671494260153,1.9243617654765026,1.9347612003368457,1.67028453461245,1.6881950379634958,1.8368565982426965,1.9174367520970963,1.887108879259757,1.9383946021782676,1.702114653907905,1.7357627228296353,1.6999229123004889,1.734660540003779,1.7132487923975863,1.727773221550115
Lugia,Extrasensory,Aeroblast++,40,1.3290441999018923,1.361196779749269,1.1370169265622632,1.1669213966003402,1.332313938065877,1.365920807921737,1.1190724683875712,1.162044523900755,1.3433870434041235,1.3843952508447814,1.229059663160161,1.2873775639993246,1.2031070346156916,1.2210220608410198,1.2145247867296622,1.237057565387659,1.2033109435095932,1.1717803144030168,1.3199189643577673,1.3478193545216042,1.3078195892841353,1.333212082139849,1.1131640561393903,1.1749458423300103,1.3096492653761183,1.3411565787758375,1.2903943009997931,1.3363767802012918,1.2528333162723073,1.244430488147356,1.2524773934842617,1.2081894416650651,1.443336240847251,1.4291446455648682,1.1870913910806309,1.206223759158592,1.300649033301763,1.3644056894520282,1.2225306974751091,1.2106217133513164,1.3213183485704303,1.3407672141636848,1.2553998963883441,1.2085683725955798,1.2209278237594794,1.2011238752644022,1.2776592999352852,1.3052397988480795,1.197090233912806,1.2155944663902074,1.0812838414471022,1.1268649735123413,1.1780318411147483,1.1655476883343785,1.292504063598555,1.2992337070829092,1.209552204118061,1.1753365592364802,1.184758230744502,1.1597352910177834,1.333429621144862,1.3831430318383626,1.4191468570375567,1.4086028105078503,1.2011246622513745,1.1784625965825704,1.6391806207274373,1.5984086269298965,1.4096443549513122,1.3861524169337116,1.1520570478208372,1.1690374886990478,1.2179562612271981,1.21606270580798,1.4443915791616033,1.445544331513196,1.2348235026592211,1.2452165232469672,1.218717435984891,1.2297571719910128
Lugia,Dragon Tail,Aeroblast++,40,1.5242445331666017,1.5272136632119102,1.4783312120728118,1.4958038551100745,1.5321293728869905,1.534616690516481,1.4149251904626239,1.4667631956577263,1.5179072950482018,1.5863739687122742,1.5102090793088319,1.591241981433545,1.5339696231411222,1.5795186150210432,1.5632933011402501,1.5853218614234084,1.4996275564550727,1.4803295266585512,1.435175040830051,1.4676079537278288,1.6145542995859696,1.655770490735286,1.3857798106589345,1.498753802708264,1.4909029616697824,1.5253263918730358,1.3638632784883953,1.4376773424943377,1.6519303094537228,1.644030389286583,1.6261731082118625,1.6228559114474332,1.608026246773649,1.6292404367976392,1.5620529954097233,1.6003698360780247,1.645147014774239,1.6540764792209,1.4956427288939882,1.4954236601279172,1.4762564221461232,1.505484132756041,1.5337400583126601,1.502322752823783,1.4862932604921386,1.4814837708753352,1.6940751144547577,1.7504968835729764,1.5629642304541733,1.5818415420198215,1.4402931710963853,1.4839813936196162,1.5013372261661753,1.5031635794517555,1.515608425285904,1.5206873191660657,1.5610353944390933,1.5287829675816607,1.580411957146846,1.5416340811190115,1.4778555633693151,1.5168202329732139,1.5798570505505825,1.6115547963780712,1.6017928262864283,1.5896446554902839,1.7316078730279716,1.6802337004260146,1.6110784083553378,1.6061208960291171,1.5131146196432235,1.5379346595587708,1.5019596257009635,1.4964185984184526,1.5619974434151735,1.6233590404325986,1.5251787419180907,1.572012268143826,1.5806292627368557,1.6078304012186397
