Attacker,Fast Move,Charged Move,Level,"Arceus (Dark), Tier 5","Arceus (Dark), Tier 5","Arceus (Dragon), Tier 5","Arceus (Dragon), Tier 5","Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Kyurem (Black), Tier 5","Kyurem (Black), Tier 5","Kyurem (White), Tier 5","Kyurem (White), Tier 5","Kyurem, Tier 5","Kyurem, Tier 5","Darkrai, Tier 5","Darkrai, Tier 5","Giratina, Tier 5","Giratina, Tier 5","Giratina (Origin), Tier 5","Giratina (Origin), Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Palkia, Tier 5","Palkia, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Yveltal, Tier 5","Yveltal, Tier 5","Zekrom, Tier 5","Zekrom, Tier 5","Mega Absol, Mega Tier","Mega Absol, Mega Tier","Mega Altaria, Mega Tier","Mega Altaria, Mega Tier","Mega Ampharos, Mega Tier","Mega Ampharos, Mega Tier","Mega Gallade, Mega Tier","Mega Gallade, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Latias, Mega Tier","Mega Latias, Mega Tier","Mega Latios, Mega Tier","Mega Latios, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Mega Medicham, Mega Tier","Mega Medicham, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Sableye, Mega Tier","Mega Sableye, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Absol, Tier 3","Absol, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Druddigon, Tier 3","Druddigon, Tier 3","Gallade, Tier 3","Gallade, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Medicham, Tier 3","Medicham, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Sableye, Tier 3","Sableye, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Umbreon, Tier 3","Umbreon, Tier 3"
Sylveon,Charm,Moonblast,40,1.3642415871911355,1.4337426129618867,1.3795462612771798,1.4322840513437847,1.3849831167052924,1.4292359171557276,1.3957106799616008,1.4042307759725463,1.3146582320827613,1.3392081220115288,1.2987499268350264,1.3826292825746078,1.375487963539134,1.4246118392437255,1.3109554709676396,1.3456571563665956,1.386780967319039,1.4034117263179273,1.3508738131116977,1.3700104442621983,1.4299207604857442,1.4555696924192085,1.3274238174109447,1.4477313550758324,1.4021164270231483,1.383940504771123,1.4077049646795132,1.4308744993566744,1.3812492767998579,1.384282326722124,1.3613441616850224,1.3943625828018344,1.3519093692954587,1.365535675156326,1.3957996234733712,1.4396633277495625,1.3294751665184357,1.400972787563084,1.443459630902424,1.4546352439215595,1.3099171290656537,1.3803750260552379,1.4670322822301551,1.4490413578250696,1.3849937652095323,1.4608461715687382,1.3081316090938018,1.4210001336264473,1.4633771353014005,1.4480302902186268,1.3889406105760314,1.3981739947689324,1.3833978632401953,1.412780028006778,1.264936346759278,1.376469436986039,1.3301274635050857,1.398557460025264,1.396231122724034,1.4400479201672,1.4460509912729793,1.448294133474215,1.4234678023511325,1.4497371097888785,1.4609243562077052,1.4481194558143706,1.4733152896317252,1.4802205159832598,1.4725245398440172,1.47528512836351,1.4641128669862193,1.481603178012115,1.4209846109954871,1.4354321301871988,1.5047385348381785,1.5144828802272725,1.4472826453489491,1.4511608034122256,1.455011189076323,1.4873245390542593,1.4861448945502576,1.4877921226766049,1.4022762723118343,1.443705546338846,1.3895044149492197,1.390258578357008,1.45977383476223,1.4610085698513129
Sylveon,Quick Attack,Dazzling Gleam,40,1.4098656264314853,1.5049199494119518,1.427724493830168,1.4972604538115695,1.4286725850157687,1.4997431978107676,1.458143458785957,1.4687777293035686,1.3280203666595214,1.397614077881283,1.337735632056219,1.4434138072980638,1.409710699048827,1.4414090646969115,1.335917914105068,1.3699886996120005,1.6174461961948663,1.6592791182732511,1.5356740188424247,1.572666948823115,1.4714298763017155,1.5006675193660997,1.3513016922912633,1.4852842453819195,1.432289689220859,1.4360056791075908,1.5574892842251928,1.572773617866279,1.4238884654678663,1.4485997998166686,1.384147740722091,1.4420104076151843,1.3717905036163607,1.3981626120704793,1.4107743489314295,1.4563461288387252,1.3653595166799108,1.4601897348167245,1.4583450527354813,1.4903672206066707,1.3682592732783063,1.4452704441574504,1.4415429769542616,1.4539404680215529,1.3908903062272546,1.4868487844773175,1.3373433779720703,1.4571615507997253,1.5165212267906623,1.5173190311102878,1.3927577975482048,1.3903805070106712,1.5746275644182557,1.6256693680020617,1.2736728818012715,1.3865133435432737,1.4356655106453002,1.5006934590295884,1.4128990822048522,1.4861721495060933,1.5169543507179033,1.5177908658193384,1.457387099229419,1.5059684730953067,1.5115900189784266,1.5198474558507955,1.540244637798062,1.5608807311303112,1.5849724203065405,1.5912292612926113,1.5120543738765728,1.5501737561561617,1.4900799341743773,1.509535637097046,1.5804509784744467,1.6176084686878587,1.56733129735274,1.5531674281567933,1.5220368700434805,1.5714803643273667,1.5572783423022132,1.5387872669277634,1.610483593004256,1.683604621489311,1.4490734548768267,1.4674998686940641,1.5498310783266502,1.5571103765475343
Sylveon,Charm,Draining Kiss,40,1.445853834478888,1.5292364412346895,1.456710779184052,1.5205580917511565,1.464973597997539,1.5230467161308276,1.5027605036793426,1.5074591096239918,1.387772127913237,1.427584889071756,1.3805367447799417,1.4768867223793607,1.4847015178720633,1.5232906264750545,1.409235424061719,1.4393151220186198,1.4927713285591167,1.5207917404914124,1.448640186166368,1.463949752505976,1.5281488579757625,1.5591603193987906,1.4213723788424346,1.5559465036743119,1.4880151551080079,1.478690175247482,1.5097657151656942,1.5275522192374322,1.457855873017567,1.4765949890025656,1.4399746076013653,1.4880440867788898,1.4194560067885644,1.4541527668996037,1.4841500979360143,1.5432508436371342,1.4189083284653992,1.5001368169895852,1.5208236134420114,1.544089093641615,1.4126894293139747,1.4853788582495204,1.5450922092906016,1.5466336738660278,1.4686125838224418,1.5567076283226338,1.385468618470243,1.51943366519469,1.5659905876473283,1.5526713454907597,1.473596041390066,1.4788229714928207,1.4938961560492814,1.521874550351923,1.3547825784394307,1.4841133877871429,1.4452929444621896,1.5204487412253853,1.5049545542438107,1.5555494042765379,1.5633450901207113,1.5715121335991415,1.5154634991254525,1.556819520236259,1.548792925193615,1.5571814123110994,1.5766579875012108,1.5875244635311854,1.5942330818267216,1.603898534030806,1.5691280956660676,1.6095325886147993,1.5273619885803074,1.5508909274261484,1.6132834962328604,1.6385383733736887,1.5599631930320799,1.5740051349597304,1.5595304949996887,1.6057076428374775,1.6105816432152915,1.6156458153021593,1.508429452286499,1.5615261483246243,1.4932503403320119,1.5050302921518823,1.5732524776229604,1.5788011738595686
Sylveon,Quick Attack,Moonblast,40,1.7177780954003152,1.8281663169733728,1.7320917652159007,1.8201415461985038,1.736342575777912,1.8224427879434177,1.7753004830229344,1.7629236570155382,1.6471562665673365,1.696774391906099,1.6306558391530022,1.7454795828807592,1.6920836143998297,1.7288377034008149,1.6475151066200193,1.6449049336354544,2.021126032161316,2.119867497617724,1.998283182558945,2.074197879225217,1.7876814004250483,1.8097167505230114,1.6320045599143422,1.77115753199427,1.744379592165344,1.696390250824325,2.0294753944107593,2.0030755247574494,1.7550664523968544,1.7493495336517202,1.6655880492182153,1.7114984877027606,1.6325261779674078,1.6757047308877133,1.6599794041190366,1.7309905241320909,1.6733914327865458,1.7516744632668126,1.7555814084460801,1.8035758589439386,1.6521989365236522,1.717858716492319,1.7198143031543205,1.7055760132838642,1.7315021141713125,1.79492074051583,1.646171760391249,1.7403717228560662,1.8190815840422516,1.8404116184087433,1.7078161933045517,1.6766360015310753,1.9884878123956262,2.1016475989367183,1.538787285451376,1.6579125904678065,1.6987278163539277,1.786467393951529,1.671914277029427,1.7761643085283638,1.7722783313919859,1.7757719017394247,1.7313150953243932,1.7941663647444492,1.77707064883558,1.8066334321441642,1.8190265495473588,1.8521828731077503,1.8977932436041962,1.8955285280851686,1.7876154633513082,1.8288252029349807,1.7801730616353004,1.81068830115477,1.8594666429820428,1.9094010941464281,1.8248388962997066,1.8632434535085887,1.8068647733529617,1.870227324283263,1.8092961551788989,1.8554638739136715,2.050821693539646,2.1720040407411907,1.703335592563024,1.7173606334096352,1.7954520402246432,1.8265584082109019
Sylveon,Quick Attack,Draining Kiss,40,1.833511587096529,1.963757435348052,1.8494827952083626,1.952320100398575,1.8601678440007596,1.9571944324244834,1.894256827486311,1.9328736128044626,1.729434734430692,1.8359079219724996,1.7258303302631894,1.8902478586508804,1.8149117805392625,1.8789844321455862,1.7333267864861326,1.7888475622968092,2.1992412722128765,2.2775073546876756,2.0973059029607417,2.171542812607696,1.913606239198436,1.980021301383212,1.7427331554206529,1.936244537275298,1.8333045024942487,1.8474456791989118,2.0759256524829146,2.1357815117631676,1.839146948438782,1.8986640484172952,1.7653137252370315,1.8573455429518089,1.7566292271756827,1.8213955293573503,1.7916642962149092,1.870425838521886,1.755170974130657,1.8689425067454117,1.8661631813753865,1.9472588924137901,1.7589665182912753,1.8834144082074695,1.8221852975376716,1.8578641239724125,1.7933626627535497,1.9457411287463318,1.701752787738655,1.8818679636625444,1.9745469823657027,1.989678669742933,1.7342163580832868,1.792220854101229,2.164456218684384,2.2417409259913295,1.6377553106740326,1.8105246772205936,1.85932821366489,1.9746296941704953,1.8364966886442884,1.9339625580671946,1.9398734749503943,1.9712233511934685,1.8775780157027524,1.9577643811466072,1.93553704860573,1.9836519622848823,1.981265655613087,2.0068367750449037,2.057032844918159,2.089897414420005,1.9476854903135612,2.0122905462139147,1.925254827870466,1.971439719947821,2.0785900519717257,2.1309936091339488,2.028797762329138,2.0555527733625047,1.9691412215887034,2.049361228928363,2.0265421710119087,2.0420517878273285,2.2342136582370076,2.3428455790471294,1.8792751884312069,1.906292180438322,2.00456443993861,2.0164804240176766
Granbull,Charm,Play Rough,40,1.2539348872141434,1.3219565941109817,1.2548305279207133,1.3188012222915642,1.268359533780632,1.3181047494422744,1.257130501432198,1.28200677383795,1.2866712499837833,1.2567311744835663,1.2712429774461442,1.2707012247047234,1.230097237081818,1.2837913791956954,1.1888847438377688,1.2148513296909507,1.2694750434011632,1.2959439712130585,1.25160111345598,1.237673254204906,1.3032280841801989,1.2982677124074102,1.2839321433168946,1.3133089961536306,1.2650143926892266,1.2956812931463912,1.2823395032205456,1.2730326178307068,1.255375544802539,1.2840474880398203,1.2328501030759231,1.2656996884678238,1.2085989886902442,1.2193960077111798,1.2711255242334047,1.298988540131717,1.249476280442131,1.2621299086699678,1.3024600870550105,1.3306902880496974,1.1928909840324275,1.259648317614875,1.3008356870159454,1.3045721552628666,1.3064621584550502,1.3195648405537994,1.285300510195457,1.315756167039316,1.3139995772882171,1.3171621039407617,1.3225373016596904,1.3053638873733855,1.2539407660722641,1.2534146738970962,1.1735060632482914,1.2668258111008488,1.223028769742674,1.2634751492634477,1.230827161103603,1.2747122351386393,1.2833414021043632,1.2909274289074661,1.3066507189251264,1.3166458122454672,1.3233799604437841,1.3077896603364478,1.2933514429359698,1.3122242528603394,1.3084568905831964,1.3237899467516332,1.3100730227681245,1.3327661570446934,1.321309178088859,1.3022054770947356,1.3355329019031155,1.3606108071160947,1.2911132610012988,1.3012273416624769,1.298339155347506,1.3218338609586648,1.3271929577756783,1.335530002637804,1.2418310937754724,1.2953543099591294,1.2632620041473133,1.2700676008850273,1.2841533446578288,1.2990117048142977
Granbull,Snarl,Play Rough,40,1.4494418874347215,1.5682093124113654,1.3752119290749063,1.4677659757169719,1.47044717320078,1.5585939433866203,1.4810411554281047,1.5441618982327256,1.40109954365508,1.40385153057533,1.4015956078798046,1.4302657328160455,1.3497012042109995,1.4149194027507825,1.3994000246151963,1.4546728382905054,1.2875136685769908,1.3100948081870172,1.27630883810327,1.250021065870749,1.3108392349801765,1.3068834559019473,1.3366292122647159,1.3389608400755741,1.3974526941803207,1.4499309780672611,1.5198995059290126,1.521275626247298,1.4737536772658286,1.5417944579624714,1.3772311956376722,1.4218585765592346,1.4182024964661537,1.4736132323275897,1.4535864527896756,1.5291209893721855,1.415726936078322,1.4450333968028677,1.4264289591309876,1.4502969580523177,1.4207161725136193,1.5226270347816206,1.3188237013910338,1.3377689611596244,1.3127723067093349,1.3358286877434375,1.5251952151928312,1.5348457553045007,1.4468194947191095,1.4723282317239303,1.4463947854422474,1.4602216914678945,1.381478087505341,1.3860973145381763,1.3807987431857438,1.524782585841986,1.43839113592989,1.5098345487466853,1.463855937635959,1.546421866785589,1.4386391456846503,1.4727528478774365,1.420474270142258,1.443481779461072,1.537762380096645,1.5511037087681463,1.5380028166099589,1.565239121783592,1.5857932719999797,1.6083174676019387,1.5623547034152185,1.5801172103939094,1.5425593690241837,1.5566405591897838,1.5730212822810141,1.6257575052471784,1.4612092814340694,1.4652961647330918,1.5542997355608517,1.601354481427207,1.5534477001264626,1.5948763745625287,1.3996261263794305,1.4537312407479916,1.469522430624758,1.5409108501536661,1.5360584015241758,1.5692757382431286
Granbull,Bite,Play Rough,40,1.6502346727639727,1.7967367268136956,1.5160385664933245,1.6425657496771962,1.6650237931891274,1.7931685171083995,1.6204987342462405,1.7047461661012067,1.6139025018475546,1.5014878245203005,1.5698431669702644,1.565215679812697,1.4525402295869865,1.5334386742523756,1.5239093559192738,1.5974973162139259,1.4025530971304045,1.4446984431901124,1.3486034736706602,1.3566220408922343,1.400902215059906,1.3959262549882796,1.3560687445380086,1.381288453689699,1.4913590631707734,1.5503366185742011,1.6423594589091282,1.6660825232980185,1.6054028324840703,1.68091599685328,1.4712727617030983,1.519364385039563,1.5790287920463881,1.6474641772215188,1.6062840036214687,1.6833603738437113,1.5103317738401598,1.5425203767598425,1.479762851040622,1.501272793630746,1.619031940103284,1.7345214230540087,1.4033722505675044,1.4031097772799046,1.3932510179849178,1.3973290844101798,1.6725525519473972,1.664856914677055,1.6122916702393755,1.6577548892101162,1.5242573614947312,1.476153645769319,1.4999577380647149,1.5293573572235888,1.5931062726651235,1.7222943330540679,1.6180776094918543,1.7457852687329292,1.7000452999451434,1.8077252633627339,1.660835608450064,1.7051885359531676,1.5653708756590563,1.5966426249428838,1.7555655506459114,1.8043552461168595,1.7114241409965685,1.7871873650301486,1.7771146259294137,1.8358802829900251,1.7290695526263233,1.7874530719534514,1.7682075772319996,1.797782579291157,1.8232002699524361,1.9239485565423855,1.6261173167295317,1.6849554321308255,1.7437834578347267,1.8235045137040105,1.7692191077124468,1.833464693857589,1.5947693171732982,1.7123893337062037,1.732834625451213,1.7709823060789804,1.8251653614797705,1.8826370777789638
Mega Altaria,Peck,Dazzling Gleam,40,1.4150466772314327,1.4899208344826478,1.4154474612964594,1.4945331341133048,1.3098307549256567,1.3433684675689077,1.2893017305180274,1.3074751288353597,1.6027906740961897,1.467164147807099,1.561925479922551,1.491284514734021,1.4853234060772345,1.4949897475197282,1.3326696604179722,1.3788690370714634,1.4822919533658439,1.4809153568390314,1.415804788048382,1.4309342845488668,1.5182258511103193,1.5314687983994106,1.3778435131164677,1.5142344128193879,1.45407044960711,1.467830142033009,1.4680843284812806,1.4952189182498545,1.431972002631238,1.4580714324522188,1.5085473396082685,1.5695279578941002,1.382651298695915,1.4315241637943672,1.472712202841331,1.518383030911908,1.4725629630019452,1.569793600883099,1.348255880715408,1.3489723550045387,1.3728058522971556,1.45753528863659,1.482129703009016,1.4726055719012618,1.410286480072206,1.4692705072305243,1.2204015396213166,1.3158347340275056,1.403484410108825,1.3758067481904117,1.3522713746425696,1.3467792190047436,1.4562547983008152,1.4708912639145642,1.2593265198089831,1.3904460656866509,1.4037269623855515,1.4704668590172394,1.4259596140184578,1.4982896490122601,1.5561623521717642,1.555634365846159,1.3550828553513445,1.3772786412130673,1.3873357497630703,1.3855420070428632,1.404257733650449,1.406845576572346,1.4045197257198159,1.4177271485885439,1.3992157229878173,1.4087706867140048,1.367106488801165,1.3787040246068536,1.4255648289700482,1.445475684293141,1.3897060312452567,1.3972572801525367,1.3621582201508722,1.3968544420488331,1.4315535511729636,1.417651958878506,1.47045048436289,1.5435672985861744,1.4245788195801394,1.4619430524882093,1.502978278579549,1.5064466222171329
Mega Altaria,Dragon Breath,Dazzling Gleam,40,1.416408341012083,1.4755021318747998,1.2503383041211,1.2805734150772363,1.4351326003567686,1.4684999069610303,1.4097068583390282,1.430387518843267,1.3036429430066778,1.175852517829997,1.283448108600252,1.230254793890264,1.2561582211856046,1.2198061458195932,1.2977901231480646,1.3385498448495756,1.235616335485946,1.2278113830883433,1.195147440842886,1.177567220258897,1.2679448649265874,1.2731719460672228,1.1699196707346038,1.2599217976447443,1.2192782406207752,1.2164417786540684,1.4246368321582585,1.4562176809642167,1.4162887251133922,1.422515908768232,1.1893210761212467,1.2105169274958882,1.33121519699326,1.3629309158655296,1.5741245354496263,1.6326969550539328,1.1757474691127379,1.2242036349468217,1.4637674822937137,1.4582166126008624,1.3077117554118267,1.400562067819605,1.2845743605418776,1.2616802574348733,1.2153135478857575,1.2686699751564663,1.2877277462008054,1.4086603345309063,1.52012669326915,1.5019686763061717,1.466343895939004,1.4326864784916802,1.3658655358198593,1.390936367483431,1.2620198050951124,1.3833312891998357,1.4065710971853438,1.4681900055125903,1.4391491097907256,1.5062015005677245,1.310372368100793,1.3125056469509881,1.4182483956964291,1.4700896553355571,1.4821424766159534,1.4871085729636233,1.499280953877847,1.5144016250134382,1.5534187600092253,1.574309801090666,1.4877446574795286,1.5153260506853659,1.447115935316775,1.4763143390758953,1.5817939603922042,1.6079088710059048,1.5186248545937335,1.5348886584370456,1.4996444515651675,1.549536580489732,1.537076409229703,1.5254780446067853,1.4332894758549413,1.486033750216202,1.4047145535598808,1.4315647486141485,1.5029576240213813,1.523235785647041
Mega Altaria,Dragon Breath,Moonblast,40,1.7362900414905673,1.7277811175731825,1.4202486443618052,1.4207585736942148,1.7519687629809146,1.7284602184631426,1.6551434466791324,1.6538021038239663,1.4368060186208378,1.2908239533749812,1.457522353474713,1.3301216970329004,1.3276561039465233,1.321783441017988,1.546472440368886,1.5365706843979727,1.3304322033267908,1.3225336977531368,1.3113010464722918,1.274957640584131,1.3929043246067137,1.3886586566982506,1.288761336934963,1.3792297694579216,1.335102587780446,1.3142887211023069,1.7066964214550169,1.7037506960185442,1.6943707039688236,1.6829232084928964,1.3092714103110354,1.30832625918394,1.5868513544688991,1.592294255413769,1.92453909692245,2.013251379865321,1.299389797862319,1.339913914695225,1.8182613491828141,1.7399997794478164,1.521993809703005,1.6069609797445283,1.4403905769694785,1.4017173299034567,1.3664031414094482,1.3953400144333887,1.5157283827272827,1.6125102510255493,1.8048471322301698,1.7566978185620197,1.7597223642713415,1.7180543260379533,1.5586751866971087,1.5794685252532965,1.5087314165357066,1.6314632908785283,1.6220777032814786,1.6871270290487297,1.6700909821516772,1.7614528922311683,1.431973293306695,1.428879435764483,1.6644759492933863,1.6948558679361094,1.718481634708088,1.6950608569182908,1.7103811913192528,1.737938795435528,1.806741614990573,1.813092130301035,1.6952351707609346,1.7109963115712237,1.6837136071149466,1.6952795948918638,1.8024636366100057,1.8320948048171344,1.7532611084028296,1.774420155086016,1.7284544095550352,1.7728524818808997,1.7544645104827794,1.7477891529400216,1.6406765132825716,1.7064893866355417,1.6535624334009544,1.6869577256078188,1.7203408697830118,1.7298983338443583
Mega Altaria,Peck,Moonblast,40,1.7495748505445736,1.8122467040595107,1.7562331002360256,1.801724024476377,1.5304057233816108,1.541624106791341,1.4620884134833019,1.490454984555338,2.058735404296447,1.7643047552766458,2.138748235288846,1.8603895859844075,1.8317761469315395,1.829488662315676,1.671446933027533,1.6850472404667836,1.7994745811402506,1.797358396685665,1.7554701471989276,1.7424089769847573,1.8605252483900383,1.881868712110515,1.752254509707757,1.871394392536283,1.8043705117708573,1.7754172685578822,1.8304520609869162,1.8248777415145025,1.8184315319313307,1.774479269611211,1.9799262329300678,2.0005062969307104,1.6994521797985198,1.754089852685226,1.8035494650166697,1.8795559907645782,1.9326057306550044,2.001469146235437,1.6157697873555283,1.5694295629367836,1.695819244650065,1.7769595332967234,1.824148251544359,1.780821063888295,1.7062823624089918,1.7920084066946782,1.423806639843843,1.5020135583918526,1.636001836947727,1.5875574417596456,1.5575723369004304,1.5697516376216742,1.773539556397232,1.7937493658525892,1.5713102743972485,1.6887914021957215,1.6766423434291977,1.7438119906277414,1.7178150359299433,1.8051012190787445,1.898320588825607,1.8722004106640615,1.5778199333693295,1.5937747996419265,1.607001337730941,1.582130760885676,1.5993009218894878,1.611118089465012,1.5975915181101614,1.600355706703232,1.5692425604154185,1.5786461326664807,1.5814135979010735,1.5823978505104768,1.642724739579244,1.6557012466970118,1.5754193917528898,1.5693170247752133,1.5489589646078419,1.5821426816470525,1.620656732287079,1.6024368436608483,1.7570665857281247,1.8618736846816668,1.6958207522333877,1.7297023970089782,1.7609128358077857,1.7786928651413165
Clefable,Charm,Dazzling Gleam,40,1.4382644441585757,1.5037864800171745,1.4524029191199312,1.4970112933774342,1.4608660894285934,1.498333021306615,1.488096432138442,1.5150446200768923,1.4155201410101788,1.446028708594953,1.3692320912449136,1.4870047836535656,1.4291953996520783,1.4790997112299815,1.3740445481656471,1.4139228944784212,1.5058448110415534,1.5169565417908868,1.409329274628137,1.4327690044590624,1.485795820136581,1.5174669679281059,1.4301435042082669,1.5499412350141102,1.4858376201975425,1.5035197629449382,1.491996007107337,1.516776388147128,1.447404142569465,1.4777851430981144,1.4075015170882235,1.468989686628662,1.3845070861826843,1.4315850463901636,1.456159323676084,1.5205419971412582,1.4224046016450984,1.5033638486944163,1.5172897921210349,1.529865634482447,1.379389025436857,1.4684000901210275,1.5324427447916376,1.4926587291307507,1.5668977339457044,1.5421578639338778,1.410364348122026,1.5395041788431345,1.5310169225023202,1.512311588746663,1.4888731278035818,1.4991198950721787,1.4777492276950113,1.4723049928215397,1.3180397027149173,1.445605607624344,1.4174695001737223,1.4869438157648907,1.462183478373726,1.5065377638418864,1.5332910179903454,1.527469259599532,1.489499569295022,1.525357108618541,1.5322119960058582,1.5321683200589564,1.5641999252682335,1.5711405459336003,1.5737428113072471,1.5744352394346086,1.5391701617735172,1.5530816947556576,1.5099605640114693,1.5204314021381777,1.5889079251311273,1.6036433257794382,1.523683461414687,1.5327679963011185,1.516998973683106,1.5522381388636277,1.5571276310606577,1.5497389562700108,1.486336476679287,1.5395256899853564,1.471833227148759,1.4764080203195298,1.5300122688075515,1.5383126574703252
Clefable,Charm,Moonblast,40,1.5882830337132599,1.6220710213993053,1.58441080491497,1.614023313032756,1.611505527159704,1.6165807556715361,1.6357625365431707,1.6388922106706452,1.5704895074094474,1.571814087062411,1.5209924895162878,1.6014480032108616,1.5671454723428953,1.5872923750107648,1.5024341545725752,1.5309303597327562,1.620728248675826,1.6409519316191052,1.5455921595558688,1.5437370135737063,1.6454091631234404,1.6541581689078206,1.5712107710354788,1.6897628884654754,1.6158491598655362,1.6290021722964112,1.6498696050576378,1.6497688407773339,1.5862432535493503,1.5928495737152781,1.5170107121491867,1.5760633554255445,1.535854409086022,1.5575432876575346,1.6004840171635832,1.6439310453590634,1.5765715533709785,1.6446903518892693,1.6944810169252684,1.6737359338470408,1.5086090234056255,1.5759656045420818,1.6816613341356736,1.6339428853920452,1.7136852734047106,1.6731242880743493,1.5835011737518265,1.676300254605308,1.6607135499616152,1.6340483102680456,1.6596031589335476,1.6539270597128946,1.6133316185674533,1.5909519405529446,1.4680565210637164,1.5819269039315662,1.5229324894163405,1.6038329824466182,1.598140127567588,1.630772811788968,1.6502334508419143,1.6435839467374604,1.6273222017406577,1.6304260402621058,1.6464843611538529,1.6583690123120427,1.6899448869698508,1.6966645354396648,1.6905145558403087,1.6859928144992262,1.6489955312562412,1.6511505374380944,1.6505675409030147,1.6483598439447982,1.7074215864288413,1.7238800472123337,1.639218415064583,1.6492321263840497,1.6252146390483813,1.6507229802091696,1.6715285325885756,1.6777859642692312,1.5910638599063116,1.659470231280909,1.6183385992002155,1.6080183818111446,1.6334333376309307,1.645622929458001
Clefable,Pound,Dazzling Gleam,40,1.7180784017952748,1.7935910771175834,1.7051462660147123,1.791152091201005,1.73576726839104,1.7825561402183852,1.694465330630985,1.7187860067076188,1.6256988262032837,1.6340480633958805,1.5824817801712514,1.699571848862421,1.5970919799502252,1.6660399263521992,1.5705784686802775,1.620552799369439,1.9073530391086901,1.9588613837054287,1.8112891217532388,1.8803186770153855,1.7198229738372255,1.7735137042620743,1.581758665194872,1.7337090400227566,1.6586355035505487,1.683013711572881,1.752995461660299,1.819227026790271,1.6822828489979842,1.7120763316103262,1.6050924670651983,1.6645296229859337,1.5754496746203048,1.6234695085052921,1.628270219982577,1.6956357832754512,1.5876816704294483,1.694672083685675,1.656092928350887,1.6537364897036515,1.6161911913980105,1.7253638780780831,1.733483585940208,1.693805137246767,1.77465660758701,1.7594454696383353,1.5831276599483035,1.7005893864847799,1.8052524166174284,1.7974857293180808,1.65742427473408,1.6205970012504634,1.8923145850948164,1.9208987941388695,1.5008175345369117,1.655330963092008,1.6390544112121492,1.724393408403915,1.7092134978467253,1.7816490781590681,1.831488336944763,1.8258648923490166,1.7094385144126114,1.7496246826704118,1.7744982421539142,1.7989471154319134,1.7870296231713287,1.8108312854065018,1.8468346435024792,1.8567110368952153,1.776612991811464,1.806600675981771,1.730578242464445,1.7535135886438793,1.8400854492667649,1.8706053346167295,1.8034841943743947,1.81780476144448,1.7867605120665622,1.8469028067693105,1.846585137228305,1.87320354772289,2.019072947398167,2.1229251343921165,1.695195666661915,1.7062622477842442,1.825020996989,1.840984019819637
Clefable,Charge Beam,Dazzling Gleam,40,1.656791401643002,1.736460191754174,1.710989470873726,1.7846073444404564,1.680012535670291,1.7305791820163354,1.5866783194034306,1.622537569676266,1.673013719064514,1.7563579786177945,1.6331597849271846,1.787157186824786,1.7003214945201854,1.8006035936551263,1.5970503056831824,1.643991571588339,1.7496653478947293,1.7840663265405545,1.6965170730210173,1.7404667468399995,1.7228313903711683,1.778912184972475,1.6619616569524354,1.8322753453329577,1.678241588646691,1.7283871697969402,1.6704938306571457,1.7027306673816611,1.5777934596718897,1.613759713171817,1.7180699194759697,1.81919063173971,1.5975824556458038,1.6673093969087471,1.707154302622982,1.8060944419487313,1.7014998061597348,1.8311038435000397,1.7120169266498027,1.7109107775673038,1.4881921361226216,1.5690321866725008,1.8406830547887298,1.8271307274743995,1.8324824838046239,1.7874504323730351,1.6228746331791342,1.7591204072612343,1.7621353136496931,1.7467714100494052,1.7391204776939322,1.733300113745232,1.691266179421771,1.6933299358941045,1.4228784588585934,1.5602933563992645,1.614625619870915,1.712298853504003,1.575940724263168,1.6396208666245935,1.8458214982299594,1.8384229999193245,1.7250871124410765,1.7656818399700194,1.740311227121636,1.774221926703064,1.7917122866536577,1.8128406741215606,1.7946579681685575,1.7967143675285173,1.8013417465548234,1.8153411678650018,1.7399396598458499,1.7700057040534882,1.8425795643775926,1.8761518609737746,1.7589610507842106,1.766880871492313,1.6580488237135445,1.6954451001523303,1.8048731819137624,1.8071373257751595,1.7021114564165643,1.7716306382278888,1.5837934946180816,1.6101187668562402,1.7287306426024394,1.7369118252818172
