Attacker,Fast Move,Charged Move,Level,Arceus (Fire),Arceus (Fire),Arceus (Ground),Arceus (Ground),Arceus (Rock),Arceus (Rock),Victini,Victini,Entei,Entei,Groudon,Groudon,Regirock,Regirock,Terrakion,Terrakion,Blacephalon,Blacephalon,Mega Blaziken,Mega Blaziken,Mega Camerupt,Mega Camerupt,Mega Houndoom,Mega Houndoom,Mega Aerodactyl,Mega Aerodactyl,Mega Steelix,Mega Steelix,Aerodactyl,Aerodactyl,Arcanine,Arcanine,Blaziken,Blaziken,Boldore,Boldore,Camerupt,Camerupt,Claydol,Claydol,Combusken,Combusken,Donphan,Donphan,Excadrill,Excadrill,Flareon,Flareon,Golem,Golem,Golurk,Golurk,Graveler,Graveler,Hippowdon,Hippowdon,Lampent,Lampent,Magcargo,Magcargo,Magmar,Magmar,Marowak,Marowak,Marowak (Alola),Marowak (Alola),Monferno,Monferno,Nidoking,Nidoking,Nidoqueen,Nidoqueen,Ninetales,Ninetales,Nosepass,Nosepass,Onix,Onix,Piloswine,Piloswine,Rhydon,Rhydon,Shuckle,Shuckle,Stunfisk,Stunfisk,Stunfisk (Galarian),Stunfisk (Galarian),Sudowoodo,Sudowoodo,Torracat,Torracat,Typhlosion,Typhlosion
Palkia,Dragon Tail,Hydro Pump,30,1.5557373373675578,1.5342463466665484,1.546664754651657,1.5298082136161273,1.5539251107084329,1.5361688075296467,1.509361408201881,1.4825754444393904,1.4215906483301544,1.4638597735172814,1.4510222486501465,1.3684736855466169,1.4686194261805814,1.4513708599984487,1.5597542303364607,1.533287344883754,1.5060668986516696,1.5284574148981556,1.5628090663157397,1.5511917365671344,1.7534502864491568,1.7206174089436521,1.5450981112655815,1.5951227898029354,1.491729839127485,1.5162075800268064,1.8291507512569622,1.8921609437993032,1.4984434619007303,1.533037764861557,1.4745664938130454,1.5359953863801012,1.4437915988932277,1.462340652883175,1.4923950910352832,1.5534166651708519,1.782892010256808,1.7985223119504417,1.4444654340121983,1.5122264245221984,1.4434836687401342,1.5091294589763367,1.5063125421211205,1.5413105475756634,1.8195096238815336,1.830582842751516,1.472192612402462,1.5087812285752944,1.7080580460631891,1.7927857271088854,1.509270100852298,1.5167865717581406,1.7392185446335835,1.8261453759162511,1.5118352892594273,1.5720779210811575,1.4313899191945954,1.4957439324342225,1.7772898798565757,1.8429054412075092,1.4416849243672638,1.5051023770485175,1.4506577633624758,1.5183840828617068,1.440536914803085,1.5106199851784425,1.4616647925475799,1.553661042046676,1.481956461362453,1.5038997240508887,1.433068151791953,1.4686814990074624,1.4836731565010441,1.5399073877036031,1.4393735758009023,1.5298549152023082,1.7314067923952672,1.823446937405011,1.4701323055609314,1.508337553017475,1.7075637370369126,1.7775436384372167,1.3950846681687659,1.4616791765672537,1.4052682871828333,1.491565247702256,1.6883011682759814,1.7717728730391158,1.4735169116236795,1.5306894630817551,1.471392835943137,1.5460150882242336,1.3882801370328934,1.4225617392371968
Palkia,Waterfall,Hydro Pump,30,1.2619515671096766,1.2525280867698605,1.2581020528858744,1.250614370635134,1.262095525283092,1.252379550165843,1.2594951186984602,1.2535148986733822,1.2011949409874958,1.2192550377046256,1.226695540416868,1.1897844407890916,1.2283475094510574,1.2034167272755887,1.2988172692209912,1.291605806151758,1.2812982369526655,1.2432502175955986,1.2830555719551402,1.2771369363951377,1.1976859669954012,1.1593347270384473,1.260088794725348,1.2882247277651735,1.2751621927863068,1.2907041222537528,1.2594952226573215,1.2767413524285804,1.2702506913743215,1.2747485128317122,1.2371286522797709,1.2690339859488096,1.2457359123001097,1.2393964238346056,1.2559188640184764,1.2975652250004486,1.2482712843307384,1.2501641404348964,1.1965498398657077,1.2485107694106607,1.2254278779273013,1.2762970584631352,1.2873239709179,1.310164353184522,1.2930232917148052,1.2722565835480835,1.207748231788575,1.2546239569687978,1.2580381336436925,1.2495250541726,1.2766526549365325,1.275302146443596,1.2147700412319338,1.2483838393652926,1.2486891891582697,1.277119451559669,1.2162289707245992,1.2607029345214866,1.2102640661931605,1.243446516306844,1.202601887949195,1.2775991822018433,1.2393798518310282,1.2788827743189628,1.216787786778248,1.2747318019683602,1.2156484056061387,1.3037410291774347,1.2444052995139252,1.2698974257489655,1.2191319099105926,1.237904521268274,1.2051306183401773,1.2526277916492026,1.2081707443175653,1.275955114989117,1.1964398421651143,1.2432032635230974,1.2500887175177424,1.2640877169129106,1.2675736001600029,1.2458257290942605,1.1455130767465602,1.184107216168463,1.1783297898116318,1.2431695365264614,1.178035791394267,1.2176392373225702,1.220590651604793,1.2736151611512145,1.2264974331039282,1.2982760953014238,1.1743722907941412,1.1949854455718383
Palkia,Waterfall,Aqua Tail,30,1.3087109498999954,1.2848072829144088,1.2997386893137108,1.279764435971663,1.3064701311319622,1.2859306528305308,1.2927849881969142,1.2878973732194523,1.2469107825151553,1.2672357671261318,1.234198355435406,1.2138157710741302,1.256965763734244,1.246575888646703,1.3338727621743893,1.3156047078398014,1.3059882686651407,1.2796522168433098,1.3381736749654005,1.3058654397262246,1.2191504416271643,1.1936917471176935,1.304971695850368,1.3164859461592422,1.3083280689615986,1.3062899214856558,1.2885637510571306,1.3142211760502454,1.3079465270749309,1.3192619018512721,1.277590248331537,1.3141457253065927,1.2808736393256837,1.2856979610186396,1.312023676503144,1.3426655343349307,1.2831583067541759,1.287705251282101,1.244538430397251,1.2965173364534603,1.2723972786639468,1.330604849463373,1.336047996929529,1.3472313788547103,1.3222801325124376,1.3099416080621824,1.2567782382816546,1.299598759436319,1.2861267763136122,1.2815339137535637,1.3054996111300585,1.3165722913029385,1.241895538412863,1.288576624819361,1.2938485504786026,1.3318133570448167,1.267801489726579,1.310294141339644,1.2571612396390315,1.2957188888348985,1.2652589783063586,1.3307294952959572,1.2798758494670386,1.3304519765473224,1.273608796416375,1.329157115412847,1.2644556090409254,1.3327857036168098,1.2895739817953424,1.3076557065579744,1.2633404848116485,1.2944373071459097,1.2583374559651908,1.303095558894532,1.266961823485482,1.3398087663643268,1.2615841632968479,1.3219145988963994,1.291479558234103,1.3211769188264064,1.2765338569408091,1.2685456005097968,1.2007145077835268,1.2525553621465326,1.2281371026361305,1.2934230049957418,1.2263896792233784,1.2685470547032909,1.2721710427460269,1.319753117903098,1.2590471375775145,1.317807000975408,1.2214290745573753,1.2532683171690364
Shadow Empoleon,Waterfall,Hydro Cannon,40,1.00421400331647,1.0189356662574727,1.000185650870606,1.0155249654805412,1.0021269295766748,1.0186373025073203,1.0816957315532383,1.0824548653860988,1.062503657548999,1.0744603521688507,1.169890036792088,1.0179289466516876,1.0454380381032462,1.0503382975506501,1.3360570044414108,1.1262864570597717,1.2254479351665664,1.090916360557223,1.2514841454084715,1.1255399244572257,1.1595497630133094,1.0338771782697136,1.1969807983806893,1.1313616477618424,1.0441490268432823,1.0610251820804129,1.1090034028582179,1.0807571602881922,1.0645808867101132,1.1141325256849508,1.0960135684376644,1.1183033796423696,1.178019757402903,1.1084104278677962,1.0765158960229277,1.0949177825444407,1.1255897906951944,1.0774236919661468,1.0345887580491298,1.0692400696576887,1.0573845207118504,1.1222934851553659,1.106378103365394,1.1016564329845189,1.1295449132222557,1.1068593643562699,1.1400872446137298,1.0892474150513967,1.0662596935008863,1.0841988597629848,1.0771860710933803,1.1013717503548068,1.0386698921054884,1.0613448241868642,1.1330986764586497,1.126562977294513,1.0463575361691007,1.088958668232413,1.065224921948789,1.0999386939663547,1.0827554333041451,1.094085847126049,1.0970859045803325,1.0936228477123868,1.0606608157323054,1.1013832130802372,1.0780225838288693,1.0999099148220992,1.104351791376017,1.0901583246347222,1.0681054189457566,1.091181925105594,1.0642489723834194,1.1077869822349171,1.0406686283646205,1.1083316078050898,1.035261481985808,1.0863308158887748,1.0752566180238394,1.0884869468789422,1.1246225978801563,1.0907505567412785,1.0575925188858502,1.106428676769109,1.0510886336362077,1.07017784150623,1.0177231581812247,1.063198531392649,1.042232789993391,1.0839815094205936,1.0470720047054178,1.0991742746496336,1.0779789292242568,1.0638619559359577
Shadow Empoleon,Waterfall,Hydro Cannon,45,0.985333744747258,1.0009728311419623,0.9834170637065036,0.9967294977355642,0.9855962777756182,1.001311603614023,1.0451248521603342,1.0637197263690183,1.0222208394697192,1.0349384863999884,1.0871721207964578,0.9731591155614053,1.0168775355981399,1.029995795782968,1.2214055305810554,1.0814719911087785,1.1828247060114419,1.0484463154644237,1.2072788867805653,1.071956108797665,1.072719186490543,0.9763356612363212,1.0827351426988183,1.080880236249217,1.0206896494095548,1.0441239584064497,1.0898293303131512,1.0604407855145772,1.0304185406470854,1.0725267460093775,1.0610222750523024,1.0775051083194536,1.1195749757465239,1.0574318179563105,1.0318515044904357,1.0610877639365055,1.0656763203943733,1.0367496134307956,1.0137834018853293,1.0547405446605624,1.0199914451444099,1.0775929906946236,1.057870171437083,1.058787706328434,1.0865606836288086,1.0661228671553198,1.0927258612778894,1.0629719860281628,1.0296725031689908,1.0486194002468445,1.0376388866556254,1.0601126072565923,1.0036372217340408,1.0274248836512114,1.0794388080177615,1.0820389249745122,1.014788136427592,1.061203582540018,1.0404008510923082,1.0639022999860268,1.0425112226140942,1.055634983411919,1.0392335403633752,1.0522996004605318,1.0175978438058277,1.0597280686582258,1.0318389924681093,1.064392893953803,1.0429347599905214,1.0436167764149717,1.030683386062897,1.0501765164845969,1.0178899472106748,1.062672864959248,1.0002584462586248,1.06464981138338,1.0076479583950941,1.0655119619857072,1.0110752032928305,1.0513867958792653,1.0883496891939735,1.048811470622945,0.9956151289510531,1.042168101860314,1.0212278591506732,1.0532113579382048,0.9965871365456997,1.0383118598578458,1.0018697645554062,1.0479596960097926,1.0158749743129893,1.073591508054193,1.0141669435670693,1.024426310882706
Golisopod,Waterfall,Aqua Jet,30,1.9548722137990897,1.9013587758807848,1.9462894139411226,1.8957298439708947,1.9544473559636653,1.9012937741826639,1.9830927660022448,1.9438668958977008,1.9816874868722825,1.9536083162647713,1.7847853034734125,1.725377978358456,1.9294870110489972,1.8889428740769552,2.0450254993716723,1.9829045474947649,2.1820925941646725,1.9692826815497695,2.2889845061143603,2.0886140420482633,1.8498041481962548,1.7828779386503342,2.084211700304138,2.0400465356152937,2.0070781567011275,1.9745457599245944,1.9625580240862588,1.9758635260894386,2.0116825842797486,2.000833410876965,2.037225592912086,2.018190022169237,2.0323595831541135,1.9807947807176298,2.0495436269318446,2.046506188185457,1.9006441406287866,1.913307311611133,1.8448291282082903,1.8979478390729552,1.9789396934487555,1.9870174773131897,1.9449597814312438,1.973200521968368,1.9517264779513122,1.9513415410392807,2.0720952540048847,1.956694561460134,2.0067093640097196,1.9631389458821986,1.8451921880725675,1.9080141059503446,1.8916328768853605,1.8958640639678972,1.9809309985581551,1.994959176208804,1.8979942752396055,1.9390287508995283,1.9794036533779984,1.9591659380796569,1.906906460980542,1.9371392516100703,1.9148393016781948,1.9599671166003507,1.9131087312432575,1.971399067708476,1.903703723418945,1.972328445093886,1.895938902199864,1.9373241344634025,1.8509784343221143,1.8878400549464784,1.9017142054135385,1.9442663758049907,1.8856064136033752,1.9567314112097633,1.8474589140392061,1.9288961253816086,1.8851138254274062,1.9256535839415423,1.893506991574016,1.8997801416229012,1.816241831126022,1.8815575196346221,1.8622042168293327,1.904708301390807,1.8132361015959702,1.8584086106147377,2.0037679625301896,1.9693688697120253,1.9039727751191642,1.9635663923331441,1.8974242757213071,1.8712463655408094
Swampert,Water Gun or Mud Shot,Hydro Cannon,50,1.1500891273511085,1.1737492313737157,1.151268878527909,1.1733392329448098,1.1480128570700838,1.172204928235873,1.1279999034475074,1.1769840155421116,1.136318399201592,1.1842109225036697,1.156807870090498,1.0555129830763281,1.1383652860385147,1.1779485795591866,1.1103370976626563,1.1468222070430398,1.158792623465342,1.1683327514138484,1.1520640177241952,1.18454304656425,1.1528796796173562,1.0825665486740008,1.178312265020717,1.2376229241361634,1.1267523672960515,1.1766549346382291,1.1688429766735589,1.2116623618000393,1.1280223434382333,1.2208223392235285,1.1638085380250607,1.2600604757405418,1.1575336344191063,1.1957346341997452,1.186171903513968,1.2610436000071799,1.2008847163381837,1.1980291029655554,1.0972164559004924,1.178439855951043,1.1783326996403265,1.2438301426439955,1.1383576820347092,1.2136209349133127,1.1595884414095903,1.2207311822792757,1.143110192622985,1.2094332728370827,1.1243976421083433,1.1986177582164312,1.1229848793487636,1.19951135254805,1.1159187369170238,1.1766441408205457,1.2044673759973015,1.3017637959628054,1.1843089115078782,1.2226441975489863,1.1759537458958842,1.2378298595481427,1.1373655880212736,1.2298164582739344,1.149576860251567,1.2207364960105476,1.147340767820145,1.226949017869778,1.1653198412061025,1.2436557562909882,1.1405255178611013,1.2029181469877042,1.154635451810473,1.2231429597864074,1.1918557677068533,1.2055100250001758,1.163068291344061,1.2524615905072543,1.2089698044184947,1.2972926813220884,1.1293791894646386,1.2212887578146214,1.1392888872609372,1.1787013061360827,1.2360942661152516,1.2979500873757053,1.1433460425693944,1.2363833189389797,1.1401913831529837,1.2042935796321759,1.1548804391512608,1.2256055310483167,1.1635065657989387,1.2298883533913518,1.2035042242457359,1.189236616132783
Clawitzer,Water Gun,Crabhammer,50,1.1764971952077679,1.1444549024482829,1.1725151414848294,1.1431921799176599,1.178355238950767,1.1439123097269532,1.2182730359465845,1.2283368584628187,1.1529707189678975,1.156038992811171,1.2140021625193995,1.0934028098983666,1.137700543400672,1.1310741943135154,1.2036803050401097,1.215508431000608,1.2108513835220107,1.1777685522432557,1.2475242830263078,1.2033704154281584,1.2526028015876054,1.1275146563993395,1.2206408959832427,1.241820029665947,1.23092651271304,1.2295019570093022,1.2228636228558931,1.25262343019331,1.2147287352627532,1.2376647153411593,1.187221716262051,1.2307608035409663,1.196486555582962,1.2018606633056867,1.208828448002489,1.23764363560757,1.2494606511328052,1.2369938851780398,1.1388762570281108,1.1966213934301184,1.1742550653394552,1.247468794373527,1.2113904891921439,1.2364829559090371,1.210884476124597,1.2034720471778677,1.2028423512053015,1.2412823794150483,1.2131013413585339,1.229636747663329,1.2166131670769758,1.2306046991060644,1.1682673924005227,1.2162000974473608,1.2021011319943327,1.2494354828222414,1.1790359292263517,1.2318971011016315,1.1848665986659697,1.2210841142997808,1.17182691544974,1.2510656514966438,1.1818030027303552,1.2434365470845767,1.1795469270691508,1.250718557497752,1.1960127034922539,1.2909599366480922,1.2082977532527426,1.2250605788561317,1.2109646638760345,1.243400245410998,1.1847944501017378,1.218615539996761,1.18393331078019,1.2647044367990705,1.1794045079169078,1.2477263889519086,1.1799218528383735,1.2272275103459587,1.194606137914163,1.1849318356555296,1.1140674316097914,1.1672989945957457,1.1372425594130986,1.2014952259882699,1.114380737898749,1.178224755317815,1.1950052163566374,1.2424461322609057,1.1777433572729308,1.2295339832937198,1.2665514519661638,1.2118002256731997
Kingler,Bubble,Crabhammer,35,1.2923279886520793,1.2093362842663034,1.2893530465741878,1.2058096676450833,1.2896943135562429,1.2095179166704384,1.2848005432903296,1.242847623076918,1.197278965663355,1.2162915427754148,1.3961082395603364,1.169826830644096,1.3340465069026723,1.2089180056835618,1.3424878238516202,1.26127306551925,1.3515800969769836,1.2395914803748274,1.545754076180472,1.3015008729847248,1.3406577837294198,1.1480076267210213,1.3637502845925604,1.3065701227759543,1.3581941199474568,1.2576674320896046,1.2677248374294938,1.2471575569733973,1.2752479016491944,1.2512179775142147,1.2978119927135234,1.2842003023624484,1.30842417159639,1.2299671600134072,1.2847510665158886,1.249494732488497,1.299326048705296,1.228019117604289,1.2139861158356566,1.206015001762873,1.2094178193272163,1.2422769791043486,1.2776127262702237,1.2432396930525753,1.3230285655499492,1.2497732761477969,1.2462617625649401,1.2209263863178192,1.2679987178719254,1.2165576073241855,1.2639002089488325,1.2184765776737028,1.2156999054473157,1.205804868845852,1.2995562669798641,1.2620534717274243,1.2354290929888692,1.2257051229266094,1.2158904912086033,1.2290439486819407,1.1766871947861066,1.2041898906396282,1.2141642177493768,1.2293397775719426,1.204906778929994,1.2278944468830275,1.1908024237168904,1.2441414295049968,1.2754829279313329,1.2283917577083567,1.2183747045085371,1.1975416155842211,1.2513714893388954,1.2325992007242996,1.1656884474713882,1.2168185514498904,1.1917316962381352,1.2361847519870037,1.1991438996244133,1.1988109390877073,1.297836237953545,1.2249463756358059,1.1378240004464162,1.1803518971830802,1.1893869638141819,1.2098324601991117,1.1546021158126272,1.1712007621186742,1.2379854296286614,1.203693015579437,1.2056445133349059,1.2464215036483035,1.2561213440662593,1.1805845632713774
Inteleon,Water Gun,Hydro Cannon,50,0.961898645663838,0.9642149800545642,0.9571832050798187,0.9596577823808643,0.9617434894176246,0.9632598341871758,0.9941223669985609,1.0148607166902903,0.9443383569743541,0.9670598405369343,1.041374210945033,0.9034530176955702,0.9788799920861798,0.986880404920058,0.9990844673129741,0.9973903636652922,0.9773199186383436,0.9907259534425723,1.0563039714151674,0.9915596351603967,0.9996172946490275,0.9262294566590032,1.0016667476051293,1.0240825779128107,1.0098936764032476,1.0218283413719453,0.9708052744016084,1.021524867547337,0.9956085528573131,1.026681597548921,0.9961285513405813,1.0142634714401422,0.9913359549698499,1.0060435150939595,1.0194808550675212,1.022196394488222,1.0120407824451532,1.0109624785508622,0.9419771793711801,0.978894118865674,0.9738276153801797,1.0519071156216437,0.9983469975457049,1.0219050203464164,1.007186433084023,1.0031324291078842,0.9895773602419446,1.0162886343897373,0.9916726758862638,0.9910126842208219,0.9602658702519996,0.9784499195602003,0.9527526045509577,0.9925755090531514,0.987266363453399,1.0289587428704592,0.9919945097435493,1.0400833249795032,0.9889086669584877,1.0359759443729128,0.924436090419624,1.0019841000133696,0.9672376462399405,1.0233787296989538,0.9760612600851173,1.0285614022609706,0.9620332473471167,1.055269001305213,1.0103001806536656,1.0153318651153271,0.9544867998757953,0.9811101491923893,0.998226983321194,1.0201810432885683,0.9607844025863774,1.0463964459650086,0.9959062333716328,1.0583633474945544,0.9465244131293594,0.9886445364590177,0.9632360455668524,0.9763891969935667,0.9661631246622697,1.0087745820685352,0.9409884338404243,0.9917726526999078,0.925513061613138,0.9739660058353167,0.9639652067790647,0.9863581126562005,0.9743341052809033,1.0541635605916615,0.9872940045771146,0.9558393807727699
Shadow Kingler,Bubble,Crabhammer,50,0.9448091919934114,0.9122750672062406,0.9406429171137064,0.909431825962229,0.9446439198976632,0.9120703297850191,0.9658285311906389,0.9320241545533604,0.8963488251527671,0.9025528781420015,1.059460678160232,0.8706571589245231,0.9997419436972156,0.9132833515815837,1.0201611915702922,0.9656959692943918,0.9864170274814907,0.9372042518497146,1.1556138734979213,0.976829681256315,1.0241987429826873,0.8605257664516492,1.015011438174309,0.9738460129436297,1.0141516339607128,0.9379790996085982,0.9391973423007399,0.940062342790298,0.9502633301193972,0.9289846752866998,0.9552676847166852,0.9519418928357394,0.9736719808715035,0.9284383859905151,0.9760693953318613,0.955658068723711,0.9877790508574807,0.9170811177303175,0.9060514153600523,0.9026726536987011,0.8922622930436725,0.9187258085442239,0.9636140225415157,0.9297084943593434,0.9972672271534258,0.9461865576599792,0.9503402630642044,0.930347549826259,0.9457503666080964,0.9249471322755044,0.9370582475548586,0.9268211088251896,0.8990760668350437,0.916967115867827,0.9717101192960595,0.9518006088690474,0.9173261717141701,0.9098694162104878,0.9000762083043949,0.9106741307960946,0.8954445366530258,0.9167025568925321,0.920888661697574,0.9200799871236518,0.899334646396529,0.9172887748085842,0.9019831851582367,0.9499144431326845,0.9503239960217125,0.9299310084755191,0.9296249483089343,0.9097059427024285,0.9451493925398348,0.9359022873745734,0.8922799313192951,0.9348711215508052,0.8821574102509624,0.9069476997168938,0.9035756094808255,0.9069733483865909,0.9690477683471131,0.9162815637828837,0.8789780288109218,0.9110033316080262,0.8901740861895998,0.9082909936016366,0.8722487213466759,0.8898970461300696,0.934842483132355,0.9176383708841785,0.8992791021312078,0.9231485936474536,0.9486966776929086,0.8948477369557284
Shadow Poliwrath,Bubble or Rock Smash,Hydro Pump,35,1.6165551335356367,1.5773643610467971,1.6048857002682637,1.5741525538199304,1.620149777873152,1.5764801844818097,1.6339241646092215,1.6188416915895325,1.4888045612216032,1.5298673326542331,1.6512545925569921,1.47813648139248,1.5470896897759963,1.5110834936144237,1.5880877443036385,1.599328642089664,1.6255106529055643,1.6345951426211103,1.9462137811776072,1.6557343467154964,1.6661155001675299,1.4598941838567367,1.531504234866554,1.6041523831822555,1.5442917498103155,1.5588464006738396,1.5018405094152616,1.5650867204932457,1.4739547188367468,1.542804067874598,1.5507130029018799,1.5799421314488316,1.5501936386602602,1.5283734407867167,1.4962265269276562,1.5690438154044983,1.5487628573644463,1.5225630992428574,1.4912830839478166,1.5268255840392264,1.4658507193466774,1.5530365007171842,1.575587115456254,1.5907153139308996,1.5699397659495815,1.5448424377428367,1.5108491874580008,1.5572687341216238,1.4488154793769625,1.4831392710874423,1.549366002357762,1.5437916638809643,1.414990234009291,1.4843586257209618,1.5312667286137953,1.5809642244470192,1.5027663186103044,1.5298809042185648,1.4309354375703103,1.4775458331717597,1.452965765800489,1.544443341306326,1.463969040423018,1.531277450823457,1.4658335627005799,1.534072608583777,1.4647557399480475,1.5678697061589149,1.5074480779961799,1.523390105750766,1.446359246121892,1.47598953747461,1.5588155040461662,1.569049784964576,1.446589262576037,1.5301730421850166,1.4352169383913553,1.5288832560468446,1.4561272464847221,1.519112612733738,1.4706743710288106,1.47497766182126,1.3854583224433994,1.4908081128157298,1.4570314299053515,1.5349239825641172,1.406410896602349,1.4626836162138108,1.4630434264744148,1.5336694747849626,1.4467625564326096,1.5228529769845127,1.4979313692233458,1.4571526352949444
Starmie,Water Gun,Hydro Pump,35,1.6999677232457007,1.6577440013851925,1.688159327419491,1.654624588873224,1.694870448636062,1.6605890847670983,1.607685365446368,1.5771231038705533,1.5858531468276755,1.6023637175995795,1.9805455004666241,1.5846588051241297,1.695673492524025,1.6063619836485186,1.7899806742695061,1.7086473357726082,2.1913717693514996,1.7037665194165186,1.7721345192833116,1.6932497984380597,1.7992976609283684,1.5612546531744982,1.810581469917574,1.834502663306274,1.7576224760262182,1.662342110628683,1.646011475699882,1.6535264501655624,1.7432683095446921,1.7068386301981513,1.7039341414861857,1.7092403570158994,1.5989383024990236,1.6104914814149638,1.6811958141121144,1.6710234139876623,1.7266016567944082,1.7131708005739157,1.611680356857012,1.6478059773756322,1.6226903241384778,1.7337182943266756,1.73084103846548,1.7230824692135571,1.8037892391823651,1.7347802227631903,1.6815662305443828,1.6984095356805675,1.69613718266802,1.667799301333664,1.7257310035552613,1.707158845966035,1.6035996617884283,1.6369327218481073,1.7118372123757284,1.7113877129029489,1.6929457275529602,1.700694427040632,1.6278404585610446,1.6818845884100724,1.6203376187668228,1.695553179506936,1.654691584611003,1.7061186276125189,1.6639425724174728,1.7121261528183955,1.602119459348285,1.6905327395634404,1.6947386212396731,1.6791023542731345,1.7226754242357545,1.7143195187847196,1.6638998694024942,1.6805155964802898,1.634083374290693,1.7368224322926973,1.5836089782544436,1.6637908008486446,1.5955432371497835,1.6500634562224024,1.6879597489488292,1.6730488706105495,1.5525415824654127,1.6269855267795577,1.5750389433112004,1.6370161467832818,1.5131663031426499,1.5661887204655607,1.6968383625771,1.7173292070771424,1.6683394079255027,1.7264930937268606,1.7483808679443753,1.673520624090018
Poliwrath,Bubble,Hydro Pump,30,1.926026296453331,1.8921774377939926,1.9185060879933753,1.8886353412118624,1.9332455085186342,1.8975992036128162,1.9337425759424152,1.9442332781249834,1.843216202729594,1.8876617668663092,1.9474364937411286,1.7765763781113106,1.7966207551740534,1.7849074720964766,1.9021200377078378,1.9093821182530053,1.9625385338895107,1.9820789493111914,2.428895564964329,2.089432831669192,2.072855976756553,1.8107827337429867,1.8606511108480868,1.9574317850328595,1.856648985062554,1.9101609059398827,1.8876706367633513,1.9576267139543528,1.8042573685269678,1.9026932063758684,1.8874721462288648,1.949658651618221,1.9631332042101548,1.9252665761410124,1.8359897132822363,1.9383253157664855,1.9060619565006638,1.871286693779023,1.8197858506386428,1.8778667835711698,1.8187277231380237,1.9216398203074883,1.9100991437895019,1.9448130309716773,1.8932200563060981,1.924118722840756,1.8814451372579553,1.9235905897968701,1.7739457380540475,1.8477307534457088,1.8869496263209518,1.906844534113499,1.7797321229941967,1.8613417574491868,1.8451889639885757,1.9095130046829907,1.837664331771167,1.8915692252061307,1.8147839930620844,1.8721657772214566,1.8069665638453993,1.9039377958577717,1.8378831670945333,1.9165911658215706,1.8347237666446774,1.9133390046926113,1.845994195899868,1.9739966800853934,1.8480037642550349,1.88534242235587,1.787358235402516,1.8541941010182763,1.830062025553085,1.8902322865368755,1.8195009797851494,1.9255053074355162,1.825023545206091,1.9063625983453572,1.8143474689280386,1.9105619483086485,1.824133432093938,1.826026079543201,1.682725689254525,1.799466137003056,1.8067194906324258,1.9035374990238179,1.7424582901666155,1.8128546431475405,1.8307241878914557,1.9210315986606057,1.816021390582187,1.9080779000026036,1.8585335827272067,1.8326825231174755
Kingler,Metal Claw or Bubble,Crabhammer,30,1.4127724044850039,1.2972481736107568,1.4172323954746182,1.2877536678668722,1.4135504210816474,1.2940899029329902,1.3441459954828243,1.2937892051168969,1.270914381179133,1.2684367787343729,1.4246513012764717,1.2084260378350538,1.4262483096012402,1.2610592547294632,1.52142720118794,1.3591673730659064,1.649258568893756,1.3179873044828134,1.6521007765857574,1.3757514281149108,1.4018450897045136,1.2128575304927718,1.411996871282178,1.3549966513634502,1.4158039781938023,1.311848429545994,1.4004293224115119,1.342144997374709,1.3766667504462267,1.3116917754232178,1.3439744261379512,1.3157485128536548,1.3991020911529377,1.3053922150667043,1.3613333019212244,1.3181640893779205,1.3545280704985894,1.261177303176896,1.253054362003981,1.2374798886311653,1.276049287500811,1.283671172794568,1.3772174382940707,1.3016279038741976,1.3941752782505497,1.3144952122823355,1.2917879552242078,1.259992274822801,1.3486600743751223,1.2920583577822309,1.3365671627896742,1.3041147940681888,1.2938199365478815,1.2538774495187652,1.359758785607664,1.300927066596272,1.2842263876010067,1.2666793838811654,1.2820301763258939,1.265805238179972,1.2467058278786785,1.2728568545226762,1.300209651480274,1.29053683778545,1.2655555446158113,1.291008123053899,1.245990601576233,1.2780711609174538,1.3345228560435742,1.2731256651358809,1.3021099180192575,1.264998658088788,1.291948431730725,1.271161070592054,1.234622862504548,1.2894844479054297,1.208221379073799,1.2677150983774543,1.2725339654590606,1.2579979268316237,1.3647185704826998,1.3023155173294174,1.168146772394402,1.210540644649925,1.2596106762511958,1.2689667749978475,1.2088211613805635,1.2311529823373228,1.3045968990164665,1.2681994499003761,1.2567414571697426,1.287084705851926,1.3275490686870364,1.2487273416158604
