Attacker,Fast Move,Charged Move,Level,IV,Arceus (Fighting),Arceus (Fighting),Arceus (Poison),Arceus (Poison),Eternatus,Eternatus,Eternatus (Eternamax),Eternatus (Eternamax),Keldeo,Keldeo,Kubfu,Kubfu,Marshadow,Marshadow,Meloetta (Pirouette),Meloetta (Pirouette),Urshifu (Rapid Strike),Urshifu (Rapid Strike),Zapdos (Galarian),Zapdos (Galarian),Terrakion,Terrakion,Zamazenta (Hero),Zamazenta (Hero),Naganadel,Naganadel,Poipole,Poipole,Mega Blaziken,Mega Blaziken,Mega Beedrill,Mega Beedrill,Mega Gengar,Mega Gengar,Mega Lopunny,Mega Lopunny,Mega Venusaur,Mega Venusaur,Tentacruel,Tentacruel,Amoonguss,Amoonguss,Ariados,Ariados,Blaziken,Blaziken,Combusken,Combusken,Garbodor,Garbodor,Gengar,Gengar,Gloom,Gloom,Golbat,Golbat,Hariyama,Hariyama,Haunter,Haunter,Hitmonchan,Hitmonchan,Hitmonlee,Hitmonlee,Hitmontop,Hitmontop,Machamp,Machamp,Machoke,Machoke,Mareanie,Mareanie,Monferno,Monferno,Nidoking,Nidoking,Nidoqueen,Nidoqueen,Nidorino,Nidorino,Poliwrath,Poliwrath,Primeape,Primeape,Seviper,Seviper,Swalot,Swalot,Toxicroak,Toxicroak,Venomoth,Venomoth,Venusaur,Venusaur,Vileplume,Vileplume,Weezing (Galarian),Weezing (Galarian)
Jirachi,Confusion,Psychic,30,15/15/15,1.9143425017631595,2.025658780534718,1.9117530322558616,2.022719513131951,1.9191848317181346,2.064798680568681,1.9124030999608144,2.0331269704364927,1.9547295414354136,2.0508049036485665,1.9687025804769414,2.08341989065993,1.9186488695464783,2.046161608994221,1.9643319008264462,2.058107768595041,1.963497683018953,2.076561848172911,1.9681068556630776,2.0590987928495648,1.980131894421506,2.0831711322249444,1.921461483050667,2.019892502909071,1.9041909069356044,2.0162067854515833,1.934664980852405,2.061399833118963,1.9428076095393467,1.9639648432961037,1.8872978318629379,2.0150740227754094,1.8408946128840853,1.8399590842740188,1.9033622265733838,2.0008854995629752,1.9017399352768047,1.9875381214292371,1.9379560237206583,2.015166965319922,1.9481169228974007,2.048105253945564,1.9551809811467824,2.0784657605430246,2.01026318749297,2.0321392419300417,1.9225152129817444,2.067393509127789,1.9034269442262373,2.0022829929300867,1.9238855336984615,2.040253357794234,1.9326328165184805,2.038063046513337,1.9133042383999572,2.0186484243219365,1.9580985306828005,2.072601555747623,1.9421418737772627,2.0672415042388232,1.9465096719932715,2.0662531539108495,1.9378894080996885,2.0302134872640645,1.9443424892445622,2.014691577163372,1.9678706614486432,2.0690062231346635,1.9434243964421853,2.071902795425667,1.892004117452065,1.993125948671424,1.9477509548707679,2.082823450884414,1.9380772298114275,2.020812430861053,1.9096094161738009,1.9943549803829712,1.9339513737190759,2.041486848882022,1.9398107577455102,2.0540660462123816,1.9494097070397902,2.0688675120244864,1.945314591700134,2.0730589022757697,1.9696079568146976,2.049627024311058,1.9409590598938589,2.0646559893858982,1.91479453953295,2.025140322915945,1.8876229710448114,1.9851951980946865,1.9143592656603134,1.992506737892943,1.9396203281345787,2.0277636350411985
Shadow Mewtwo,Confusion,Psystrike,40,12/9/9,1.0204483768246029,1.06449744609006,1.0173229085756719,1.0636688375427843,1.0090542608362438,1.0679004833944803,1.0139681032227699,1.0604864253274824,1.0072351475027281,1.0809852093582908,1.0163240706307786,1.0741700114127437,1.0020892957102423,1.0723211681134055,1.021561652892562,1.0733170247933883,1.0058262771582875,1.065557597555613,1.016938055036653,1.0929428333961362,1.016720267356393,1.0724133951009145,1.0079003115795935,1.0573822199300118,1.0143952242870777,1.0683256433169805,1.0012898665316072,1.0744733955918628,1.010634391659811,1.0240854097819672,1.0131230766743375,1.067366923379556,1.0433546527077546,0.9658149837465554,1.060278856026168,1.048862781919015,1.0232357602311923,1.0311963137077333,1.0181171974774523,1.0670039303428407,1.0159135330668922,1.0919659266606376,1.0268914113119307,1.1163995388187915,1.0230289056349118,1.0516955348104824,1.0034313725490196,1.0602265043948613,1.000724175176748,1.0502381186174392,1.0171538760260856,1.0787524940744808,1.0130060989051364,1.083679917701521,0.9973359393825806,1.0800289164368524,1.025980985306828,1.077942955920484,1.0299978262444751,1.0814977175566989,1.0168418839360807,1.0726871320437341,1.0203752061572293,1.0818902327286055,1.0126558159591645,1.054775013287604,1.0215949188426252,1.0655417976518895,1.0053367217280813,1.0703939008894536,0.9987438281836105,1.0388889858157266,1.0108651314569659,1.087959357733526,1.0161560031900387,1.0622957989246482,1.0099783334309305,1.04983310885987,1.0296410748219582,1.0709325661107856,1.000232947675515,1.0663900875217693,1.020652966039936,1.0890394986153622,1.0049364123159303,1.0988955823293174,1.0198920367435809,1.0706270371945015,0.997370166793025,1.043001326762699,0.9965629547501906,1.052414940059594,1.0027356699172862,1.0465814854151245,1.0171740733131096,1.0525374360957687,1.0181107843850334,1.0538855581301108
Shadow Mewtwo,Psycho Cut,Psystrike,40,12/9/9,1.052969588168665,1.0928340920262443,1.0512026596788924,1.094083153375385,1.0225618612888274,1.0965442602407391,1.0442974609274458,1.1007960011892217,1.0222263314572648,1.11200675072078,1.040299381489128,1.1101222916105646,1.0135843641839526,1.1073792873267791,1.0553414876033058,1.097449256198347,1.0235024184546695,1.0966564441387707,1.039416120816597,1.114923821511704,1.0374068108726333,1.1026955987975258,1.02877742305348,1.0908120250116151,1.0188633365552373,1.0841616058456283,1.0233742762719213,1.1044463958432775,1.0480220868134473,1.0572156299529167,1.0196765309807008,1.083529595636779,1.0554692021797452,0.9584800026209361,1.0831529891335463,1.0639200912980584,1.0474203944652345,1.0527940177655848,1.0348186795236067,1.0971695591481947,1.0608681700166283,1.1216488228944834,1.0760948994007893,1.1322161056169924,1.0335170397030704,1.0861545382971545,1.0461798512508451,1.118204868154158,1.0417934996072271,1.0822982128829537,1.0645848119233499,1.1004191384228077,1.0439415092953193,1.1051656991696672,1.0337090685158907,1.0928405044311762,1.0478305963699224,1.0894209161624893,1.022570828200855,1.1027280631838274,1.0242746005046257,1.1039003364171571,1.0511040864944108,1.1345634048011728,1.0341466349769848,1.1065314841000031,1.0163982806184642,1.1047667928401874,1.0431861499364676,1.0837515883100381,1.015841722351135,1.068967322085943,1.042959913968925,1.1344050135350614,1.0253788171130147,1.0964600859252398,1.0184809978333431,1.0778708204017098,1.038947200170494,1.0945885946685137,1.0252581836736958,1.1018092269464996,1.055181460428509,1.105334499344119,1.0272590361445784,1.1377844712182061,1.038225176825262,1.1152037516587434,1.0464130022744502,1.1291698256254739,1.0193472385836049,1.0976647494976093,1.0284509671397768,1.0773389977792798,1.0320397384609807,1.0938954085640735,1.034278529940462,1.0788749077835849
Celebi,Confusion,Psychic,50,15/15/15,1.6852065568164816,1.787358680088051,1.6845216248282218,1.7866730114291078,1.6566992985990103,1.7871510795464842,1.6713388094965451,1.7876367158568855,1.67097007753432,1.7684414221310087,1.6880174738938827,1.7851283826816955,1.664280401880629,1.7887708896720464,1.6710294214876034,1.7815854545454546,1.662898988646229,1.761911875796286,1.6944709463450094,1.8012544529874102,1.6797546784745576,1.7720309327569292,1.6286746998222592,1.7301213498088326,1.623213514975775,1.7676763992486277,1.6637092043272472,1.782519029175032,1.6946888464380832,1.7221718699889845,1.6535184396742675,1.7919386044807089,1.4778840308542431,1.5887605519982817,1.6240978019000072,1.7214607689342325,1.601609423484132,1.6990471307381905,1.6562385530002275,1.7352216139155916,1.686046850841623,1.7952390676507481,1.7139215017619072,1.8274630161900587,1.6811522888314026,1.748312900686087,1.6478025693035834,1.7750676132521974,1.6723045954438336,1.7596720345640222,1.6646624797461067,1.7718574661542377,1.6721140421779705,1.7765596296568449,1.6533106642748134,1.7550670700688105,1.6777182368193606,1.7971996542783062,1.674407651619448,1.7912470110861534,1.6795311185870478,1.7807296047098402,1.6813038299431924,1.7556006047278725,1.673405738239217,1.7487188744145934,1.6828895874767433,1.766664528132418,1.6839263024142312,1.8066550190597204,1.6398276253118622,1.7175707032817489,1.6802573515778543,1.7949530908146993,1.655900285559929,1.7414267706001902,1.65250336710195,1.7452362827194472,1.6969826131742056,1.7919086436855098,1.6733851734350906,1.7705021686319315,1.6863430986736627,1.7808482728465238,1.670682730923695,1.769310575635877,1.691931099344233,1.7863152063283476,1.677833586050038,1.7766300227445033,1.6604116138867715,1.7568290485759823,1.6455966442449015,1.7248774312595883,1.6587665123699253,1.7299766742002152,1.6751488450868133,1.7498571294978231
Shadow Alakazam,Psycho Cut or Confusion,Psychic,30,15/15/15,1.4245923361330168,1.452601996110363,1.4246694606382886,1.448443114794677,1.447985252196247,1.4687295295253826,1.4217240984448718,1.4332160570154104,1.4674509517943322,1.4909143945056633,1.3577788321386284,1.421527768872703,1.3616505173306424,1.4625726982925593,1.4285011570247934,1.4417904132231405,1.3681942205134565,1.4440485720406344,1.466977741075986,1.4836592398987674,1.4651980252561554,1.4822645548169795,1.4705214163018785,1.4788607524796367,1.5325594684466166,1.4856047757129223,1.3528112896114732,1.4320141958192292,1.4703766192116234,1.4327983602214258,1.5076178516957601,1.5212960318187452,1.5849893160448616,1.404290326925387,1.470505612616842,1.4188641941381455,1.4340848859353565,1.4366784748764798,1.370947143323862,1.3984793434248433,1.4140289973453135,1.4702004142477902,1.4422955132264823,1.4585992432730874,1.4414998312900686,1.422168484984816,1.3610378634212306,1.4293272481406356,1.3628608601728203,1.403905636292223,1.5023902942003562,1.4874593248255823,1.3631861268278345,1.4241163935630834,1.3372111703124583,1.400586361080618,1.3751944684528956,1.4287294727744166,1.4961053546844432,1.5220817332077388,1.3305193439865433,1.402228763666947,1.356377130291369,1.4116730804471322,1.347393122536779,1.383475234914809,1.4084301020080836,1.4495027907871945,1.32141041931385,1.3827986022871663,1.3266919064151996,1.3611493972119966,1.337338228204843,1.4095746653317016,1.413534511589617,1.4172004836510508,1.3684136557943432,1.3945657902441881,1.3536682828067559,1.410108867458753,1.358229153956228,1.406571342998813,1.3728902492348054,1.425419035126075,1.3821787148594378,1.4515060240963855,1.3562272124093329,1.423311302644971,1.363793593631539,1.4398218347232752,1.4111842561153074,1.4303236088975124,1.4053511849205584,1.40727151792132,1.433352267920378,1.426958823316131,1.3655926268430294,1.3880051121663324
Shadow Gardevoir,Confusion,Psychic,30,15/15/15,1.5527751063238655,1.5788228505481823,1.55184709407035,1.5764038853845692,1.5250461516155007,1.6226700877981082,1.560402906659747,1.6057509168668838,1.6009053049935018,1.6353855489778855,1.467674578647483,1.5549542849082492,1.5105056095618787,1.612284533167241,1.5670161983471074,1.5683464462809917,1.4901683334648732,1.5685933500952725,1.5961965541293526,1.6405647443657851,1.5584107614096019,1.6053686380877932,1.5096223109743363,1.5801774000366566,1.6267332932115088,1.615742344938267,1.528193057311612,1.6298957540071488,1.611161463344349,1.5806247705100138,1.670279330211101,1.637808473142155,1.7575670431835637,1.547640975425083,1.5765670861339165,1.5462501765273913,1.5885415973045318,1.610086031242925,1.5347741290380064,1.5743151600352443,1.5380991277458502,1.6159018641150558,1.5245286695571687,1.6201588152189799,1.5431616241142727,1.5514846473962434,1.4906524678837052,1.570368492224476,1.5115990769835037,1.5551477808326788,1.7255379835826292,1.6888734148399107,1.5194356675729297,1.5738849290910428,1.4952876917722029,1.5795871375404964,1.5003284356093347,1.565894554883319,1.5862618650822404,1.6492826606767625,1.4838204373423043,1.5679247266610596,1.4966098588968297,1.5560976727139455,1.5104545864797376,1.5339209964198683,1.5086033232822225,1.578815679733111,1.4748888182973316,1.5561626429479034,1.4777465673360435,1.5284645044227716,1.4887455037638595,1.5684911187747987,1.538820714671606,1.5562115716086542,1.542273233003455,1.5709550857879018,1.523984584509919,1.5993570959205783,1.4715526517210396,1.537831811778278,1.4813729777000437,1.5621775251421077,1.5072121820615798,1.6008701472556894,1.521508908901171,1.586608948839846,1.5067048900682336,1.627203373768006,1.4867853925576884,1.5420552976231725,1.5338203898597835,1.564706639631811,1.5523138468232194,1.576896580897016,1.4756081088101745,1.5584626094907577
Gallade,Confusion,Psychic,40,15/15/15,1.64529289820692,1.726633326921844,1.6410884539549493,1.7247219543006391,1.659322108500959,1.749087971581479,1.6224535998646892,1.7053608479193345,1.6338046510174262,1.7404592677864041,1.6507529418804952,1.7206100474889825,1.6327359787233484,1.7619911119520857,1.6165712396694214,1.7151735537190083,1.6396502542477986,1.7359938213838746,1.7425298046164084,1.7789474246833803,1.6506738996993815,1.7463130944823642,1.6538504162208936,1.7019427904062472,1.6263867865458148,1.7382750047112747,1.6423316705957798,1.735737683414284,1.792778095384172,1.714865373621317,1.6508399308006962,1.7542292954497685,1.6945007662598148,1.59508720073095,1.6250062023137493,1.6894072114779064,1.623433525549681,1.683002836633861,1.6177964339811302,1.6715639200467283,1.6431196942734618,1.7336853467137314,1.6506552345691041,1.754339812604537,1.6659543358452367,1.722190979642335,1.607555780933063,1.7044624746450303,1.607754811468971,1.6839527690494895,1.6559315451879428,1.7498694377117454,1.6454993019325448,1.7101770886913072,1.6401510080591182,1.7322953760475517,1.644217804667243,1.7167156439066553,1.6543366422722992,1.768857329179045,1.6216568544995793,1.7167262405382673,1.6349413597214588,1.7053898662268647,1.6200046130549455,1.6782695026926202,1.619606081991403,1.7051388977994482,1.6118805590851333,1.7161372299872935,1.6091560967950171,1.6986234450512065,1.6305299069232766,1.7233655949864648,1.6264052892902163,1.7011396671040107,1.6295836505240966,1.7026878257305147,1.6355160104427513,1.737741311027048,1.6091248932323152,1.6843448069307478,1.614822912111937,1.7072438420055387,1.6333165997322625,1.7173694779116466,1.630902227547379,1.7132660817583325,1.6348796436694466,1.747085860500379,1.5953017808883654,1.6940475365532535,1.6203855685365776,1.6933474944481994,1.636141695169263,1.7084033308758657,1.6395091489074303,1.6980081254351056
Shadow Mewtwo,Confusion,Psystrike,50,12/12/12,0.9378256502318821,0.9946293090551601,0.9372487346039928,0.9919936495471887,0.9277005491589142,1.0007275514140648,0.9392677461410698,0.9944394426625961,0.9520756122398485,1.008704054339135,0.9400724089438296,0.9953194927099496,0.9352213208028152,1.0028593128713756,0.9420165289256198,1.0012403305785125,0.9432706076015018,0.9957381078551858,0.9493114405364164,1.0042946441217895,0.9519639887307392,1.0039820153509578,0.9376883436838,0.9811070239673333,0.9244281120249971,0.9893099654101241,0.9503656443684937,1.002157064934213,0.9438812740819239,0.9652662548628638,0.9442255767955979,0.9961088865055968,0.9687271350619377,0.8931276869146121,0.9380799163355585,0.9823434440589468,0.9060015448334642,0.9611727416798732,0.9469354215960953,0.9895058856141531,0.9594212199889145,1.0250007293094898,0.9794092333674348,1.042302008736461,0.9374507929366775,0.9844505679901023,0.9274002704530088,0.9953177822853279,0.9275211115475256,0.997508346425766,0.9333261914645742,0.9930232869558231,0.958674406642663,1.0029686237049011,0.930091836461485,1.0082197649200781,0.9389628349178912,1.0117545375972343,0.9444967755959713,1.0186761828852982,0.9471299411269974,1.0128153910849453,0.9472810152098223,1.006597031335899,0.9531173220213204,0.9968912021019485,0.9421056008211971,1.0040803233463784,0.9594980940279542,1.0072585768742057,0.9488982326360417,0.9822042326011481,0.949438202247191,0.9986835762227908,0.939826605953024,0.9844485606236011,0.9429993558587574,0.9870234818762077,0.9597030564583444,1.032642477844673,0.9326115652974519,1.0017082829537765,0.9493951319049702,0.9957149103629209,0.9465696117804552,0.9929551539491299,0.9567889305453562,1.014957677888146,0.9481614859742229,1.0003553828658074,0.9336982884069018,0.9917261451042895,0.9440528681621663,0.983371418149829,0.9498676593224641,0.9831159884458732,0.9331885578911275,0.9952618946187176
Shadow Mewtwo,Psycho Cut,Psystrike,50,12/12/12,0.9511209420615074,1.0083242503900323,0.9493478836091739,1.009905511407769,0.9417208014975649,1.015167246204952,0.9282327765071967,0.9894766478653363,0.9517057810860013,1.0299120479009476,0.9678904376594898,1.0375509192174361,0.9446638861951429,1.0328531895267155,0.9586433057851239,1.0240264462809918,0.9641685364121182,1.037948316101609,0.963841608607461,1.0298112975597764,0.9607385877748457,1.0199599175266385,0.9463175213438416,1.0089467245781316,0.9322701049854406,1.0044924285254013,0.9608631174689466,1.0302499207497258,0.972070778197638,0.9747433198079488,0.9388254442174927,1.022252642130735,1.0137417140194604,0.9016530098903939,0.9469158279230073,0.9850228435986397,0.9174313148397235,0.9720398460493547,0.9544496035006781,1.0111079210763396,0.97354065171096,1.0680591615858106,1.0006820285477664,1.0850099868465923,0.9493870205826116,1.0147621189967382,0.948394185260311,1.03289384719405,0.9626251963864887,1.0141643754909664,0.9508014515848253,1.0277595511335484,0.994665295025351,1.0436622823131751,0.9711772738225923,1.0336555195587567,0.963647363872083,1.0529645635263614,0.9814143902615753,1.0440004347511052,0.9687973086627417,1.0540054667788057,0.9802203591717061,1.0503138171156314,0.968771623695057,1.0184923333032483,0.9884262526464361,1.037428626419452,0.9945044472681067,1.0631035578144854,0.9890433902681578,1.0173072561369227,0.9521081321615307,1.0165387325249378,0.9440585526485039,1.0249414730776156,0.9374011828775546,1.0083387011770217,0.9946365460777523,1.0622302733230327,0.9492839632164527,1.0376044104759896,0.9874653840548026,1.0518874799591897,0.9619143239625167,1.0143406961178045,0.9859828134863887,1.043610456202734,0.9438021228203184,0.9959723275208491,0.938853856281616,1.0148984824336498,0.9450183987212084,0.9848733545750057,0.9521398097678297,1.0205702130745338,0.9545723755987573,1.034299311104415
Articuno (Galarian),Confusion,Future Sight,50,15/15/15,1.5558910901669123,1.6093244427347138,1.556351733144413,1.6077805850269296,1.5349004600921219,1.63232762080331,1.543681313774907,1.6147373154053597,1.5564630598579534,1.6197380449475074,1.5071789150626844,1.6086625717570924,1.5266418053617374,1.60180126198717,1.546758347107438,1.6190598347107439,1.5049045584206193,1.589012097910771,1.5778100254685492,1.6224828762089545,1.6121705918460496,1.6425446074908057,1.5246855433035964,1.591423675786728,1.537267703755038,1.5986510556295175,1.5197214762777513,1.6039016640735733,1.5014338766726625,1.5585797881487886,1.4985314010703257,1.5983476241033463,1.399084856449141,1.4691876189886826,1.5454371963251767,1.5885404142763904,1.4789682909613924,1.5504601206568205,1.5146571097624963,1.5674444851448879,1.5535167303596953,1.6296712272820093,1.5318685958331304,1.650476608044689,1.5349088966370485,1.5837644809357776,1.502738336713996,1.5815077755240028,1.5134402003142184,1.5938850157109192,1.5487365587798119,1.6293771844075151,1.5388786832243369,1.595635241384378,1.5162922702080377,1.6142333128062332,1.5303370786516854,1.5906136560069146,1.5605028621114414,1.6374538076950946,1.5301093355761144,1.618029857022708,1.5411283672347444,1.6057586586036285,1.5178755879137962,1.5725603457785533,1.5511772631038685,1.6233143003785206,1.5082750952986022,1.6223316391359592,1.4920180749166914,1.5384615384615385,1.5068973189453776,1.6485890162049912,1.4915489696689048,1.549574232718479,1.4779879369912747,1.5544767816361187,1.5185323316816737,1.5978830340810202,1.5120966400070992,1.580161732243286,1.5492348054219502,1.6126366418889375,1.524347389558233,1.6203815261044177,1.5453948131256523,1.6132647934139837,1.5219389689158453,1.6214224791508718,1.491095558173377,1.5796964867299563,1.5069464559664425,1.5552873526224884,1.5023748806516721,1.5407959778102753,1.5225215864340562,1.5788489313286438
Shadow Mewtwo,Confusion,Psystrike,40,15/6/6,1.013297428992755,1.0561603727212496,1.0099076452964824,1.0546958355027867,1.0031095702786184,1.0640504159470985,1.0204815087568535,1.0553471382512345,1.0019455202248155,1.0805372448620816,1.0061081688744127,1.0698699289161313,0.9899556123213259,1.0663896707322522,1.0355861157024793,1.0592872727272726,1.0009639994137078,1.0610363839310881,1.0036024768364482,1.0803208021657622,1.0201409182244094,1.0707817656224587,0.9990260473720329,1.051966872823525,1.0111550830096232,1.0668119563036857,0.9972927377599318,1.0714709943996472,1.0110666462159135,1.0218265311339478,1.0040905195876066,1.0626296813275056,1.0252774734175187,0.9526411392335945,1.0816911514929446,1.0489887365982313,1.0213579885202893,1.0269014103264127,1.004722351473631,1.045847399736657,1.0018232737244377,1.076008635024359,1.0147935239765513,1.108247673795489,1.028736924980317,1.0479417388370262,1.0015382014874916,1.058502366463827,1.0018902199528672,1.050851826394344,1.0461320085166785,1.072659587289259,1.0024836505253876,1.069204203100889,1.0082331521593617,1.0779538943479077,1.0052203975799483,1.0580812445980987,1.0203246141583944,1.0640895587276284,1.0064760302775442,1.0609966358284273,1.0034359538207807,1.0576209455744916,0.9989269633061565,1.0532607278598434,1.0073907743632515,1.0550971963816,1.0007465057179161,1.0649142312579416,0.9987438281836105,1.039848561508802,1.0072310601846701,1.0870508399154521,1.002456844434154,1.0557485014535257,0.9991567605551326,1.0448205188264916,1.0073880689789902,1.0555881151544213,0.9990127455656745,1.0582701971181043,1.0164553272117767,1.081154350677744,1.0046519410977244,1.0796184738955823,1.0121619706515157,1.0623945168064521,0.9968963229719484,1.0461523881728583,0.9991961749012543,1.0556995357217103,1.0025318356881552,1.047010610108032,1.0111915495340882,1.0491412963343445,1.0048524017830238,1.0427468542513065
Shadow Mewtwo,Psycho Cut,Psystrike,40,15/6/6,1.0490820884358103,1.0830095531191894,1.0465849245030172,1.0825836270986795,1.0141341749799988,1.09092580270152,1.031371502590129,1.0898713392297161,1.0188145088407876,1.1058706789006116,1.0386494492389367,1.1041979234790489,1.000168194874787,1.0992796528878273,1.0689745454545454,1.0881428099173553,1.0176113109264542,1.0870192687134272,1.0315777939907051,1.1096590742062125,1.0272445398122838,1.0936219551223196,1.019907421220659,1.0797660808742984,1.012580623590417,1.0795536750983288,1.020160541015205,1.096022182789391,1.0451264460774061,1.0525863230940131,1.0106870887249328,1.0736616887001418,1.0494883714157788,0.9520623491596623,1.1003896961438784,1.0657254417001591,1.0399292839164191,1.0490418037262448,1.0359868922571256,1.0935857200843488,1.0504390443128446,1.1111905248111087,1.023124015524269,1.1196472938081552,1.0347542458666066,1.0796451467776402,1.0209093982420554,1.0622718052738336,1.0324283189316577,1.0772780832678712,1.0757127361838317,1.0877512487111158,1.0008523771033875,1.103578514218532,1.0322498594339875,1.0906182227101129,1.0409507346586,1.0836992221261885,1.0235127889283386,1.0983805521339034,1.0290370058873002,1.093313708999159,1.033305845702767,1.0794163459776434,1.029804346300029,1.085762708464956,1.015461602617566,1.0985051645602104,1.0131353240152476,1.0804955527318931,1.0155276793970376,1.0713400910724566,1.0398264545555678,1.1193124930470575,1.0268580689974531,1.087636026858069,1.0136792176611817,1.07696902266206,1.0263910348624505,1.0942156392633242,1.0232282110727795,1.1021531020865456,1.0341203906136132,1.094898702813001,1.0277443105756359,1.136178045515395,1.037181617902833,1.10291294657236,1.0446123957543594,1.0989385898407884,1.0189037488739519,1.0915390478830296,1.014933539313186,1.0708055743297609,1.0324023156597093,1.0834048416141937,1.0258413773755468,1.0724535281221101
Exeggutor,Extrasensory or Confusion,Psychic,40,15/15/15,1.6397191767647623,1.7296253553033702,1.636656367097143,1.7287379328593253,1.6635838509477585,1.780351969178747,1.621176131940585,1.7107827327518192,1.6622061209660406,1.7486268065079864,1.639673604076102,1.7230721225566255,1.6093621472178203,1.743941699451527,1.6374188429752066,1.7462664462809918,1.6203730846853754,1.7288624806918245,1.761426773244394,1.8130800909705576,1.6190512415598588,1.7346503538694802,1.6432733333049176,1.7290983798713617,1.7909926504112488,1.7736885938516342,1.6384402088563548,1.758343140934315,1.7542237777189045,1.7366547215676431,1.6686894708193434,1.8261663909113937,1.7964843053245045,1.6444663664724017,1.6477352966996057,1.726464604826736,1.5857282691206434,1.6669485543821332,1.6084408320050687,1.6838202536407645,1.6470725517080427,1.7579421803436506,1.7202059076663256,1.792452217404719,1.7066556067933865,1.7228377010460014,1.6163455037187289,1.7484617985125084,1.644933228593873,1.71352120974077,1.6514857318853196,1.7596582615798708,1.6143287530310824,1.7120435006245867,1.6200969236124128,1.73046132426571,1.6384788245462405,1.7341054451166813,1.6582675168466054,1.766466198101587,1.613446173254836,1.7258410428931874,1.6350558915154847,1.708058457027671,1.6239357381389332,1.6889497277294745,1.6473343170590877,1.732443703085905,1.6341804320203304,1.7264294790343073,1.6174782350785981,1.6778093759268629,1.654577817332295,1.7728149219416323,1.6597463404594683,1.7084072959275551,1.6118170638870994,1.6931194003630614,1.6504519864315272,1.7490365318699275,1.6223030760185913,1.7124205482035295,1.6408249526308119,1.7496866346013702,1.6357095046854084,1.731091030789826,1.6594132879836123,1.7542354320462774,1.6329605761940864,1.7461855572403335,1.6504192363661563,1.7374956690458043,1.641895443768573,1.699226502741034,1.6479133682213172,1.703979889051377,1.6130755083592232,1.702351388701281
Hoopa (Unbound),Confusion,Psychic,45,15/15/15,1.2124746211878352,1.2756299288324677,1.2098082060824362,1.2771900099865992,1.2172996709189154,1.3040957778715625,1.2383591260690652,1.3059483150765376,1.2568216918993953,1.3158019476037806,1.2358505486238454,1.3026001393466096,1.200674881935082,1.304863722730749,1.218668429752066,1.2889970247933884,1.2332089341887185,1.301060963097426,1.2498937696926937,1.3182766905317396,1.2460324122408934,1.3085773345155214,1.2296226519643154,1.2819774008891316,1.2397430987422415,1.306086967094025,1.2213141335121172,1.2938272234711985,1.2599104814758006,1.2640703505909803,1.2305403905125814,1.3323560638315073,1.0981504198958176,1.1623633563999984,1.2008366444146734,1.2586231245157424,1.1966399872151712,1.2494473225106206,1.2076151630052767,1.260887643675316,1.2316870387117478,1.3100440502931823,1.2734609701044153,1.3349572108280152,1.2271538634574288,1.2811410415026432,1.2201656524678837,1.2817275185936443,1.2105876865671643,1.272928122545169,1.2423637800125875,1.301190460248805,1.2290102138290837,1.28907340730399,1.2007014913384562,1.2803689523146538,1.2373552290406225,1.2940535868625758,1.2251829577566844,1.309488442866459,1.220332211942809,1.2984230445752734,1.2342060656038116,1.2969351291918638,1.221557006327908,1.2625129115396572,1.2338102264707769,1.2917559504715468,1.2077350698856417,1.2955844980940279,1.2251164575954778,1.2644416141807842,1.2323766084473615,1.3068750695294247,1.2408865220858738,1.2855856551156388,1.2142062423142237,1.2609826081864495,1.2283375068819153,1.3013302076118423,1.2078669757845344,1.2719497720440602,1.2208570179274159,1.3031628042559393,1.22975234270415,1.2839357429718876,1.2232185418518662,1.2779474097836871,1.2128506444275966,1.3118366186504928,1.2147044556856768,1.2855519368027164,1.2021070022421765,1.2581614152532372,1.2160718386289748,1.2837166580051003,1.2148980164379006,1.278716970937542
