Attacker,Fast Move,Charged Move,Level,Arceus,Arceus,Arceus (Dark),Arceus (Dark),Arceus (Ice),Arceus (Ice),Arceus (Rock),Arceus (Rock),Arceus (Steel),Arceus (Steel),Glastrier,Glastrier,Kyurem (Black),Kyurem (Black),Kyurem (White),Kyurem (White),Kyurem,Kyurem,Melmetal,Melmetal,Meloetta (Pirouette),Meloetta (Pirouette),Meltan,Meltan,Zamazenta (Crowned Shield),Zamazenta (Crowned Shield),Cobalion,Cobalion,Darkrai,Darkrai,Dialga,Dialga,Regice,Regice,Regigigas,Regigigas,Regirock,Regirock,Registeel,Registeel,Terrakion,Terrakion,Stakataka,Stakataka,Mega Gyarados,Mega Gyarados,Mega Glalie,Mega Glalie,Mega Houndoom,Mega Houndoom,Mega Lucario,Mega Lucario,Mega Sharpedo,Mega Sharpedo,Mega Tyranitar,Mega Tyranitar,Mega Absol,Mega Absol,Mega Aggron,Mega Aggron,Mega Kangaskhan,Mega Kangaskhan,Mega Lopunny,Mega Lopunny,Mega Steelix,Mega Steelix,Sharpedo,Sharpedo,Snorlax,Snorlax,Absol,Absol,Aggron,Aggron,Boldore,Boldore,Chansey,Chansey,Cinccino,Cinccino,Cloyster,Cloyster,Crawdaunt,Crawdaunt,Cryogonal,Cryogonal,Delcatty,Delcatty,Dewgong,Dewgong,Excadrill,Excadrill,Glaceon,Glaceon,Glalie,Glalie,Herdier,Herdier,Kangaskhan,Kangaskhan,Lairon,Lairon,Lapras,Lapras,Lickitung,Lickitung,Lopunny,Lopunny,Mightyena,Mightyena,Miltank,Miltank,Nosepass,Nosepass,Piloswine,Piloswine,Porygon,Porygon,Porygon2,Porygon2,Raticate,Raticate,Slaking,Slaking,Spinda,Spinda,Stantler,Stantler,Stunfisk (Galarian),Stunfisk (Galarian),Sudowoodo,Sudowoodo,Tauros,Tauros,Tyranitar,Tyranitar,Umbreon,Umbreon,Ursaring,Ursaring,Walrein,Walrein,Zangoose,Zangoose
Shadow Terrakion,Double Kick,Sacred Sword,45,0.8232963645295422,0.8308607947958474,0.8206094317011279,0.8312107789801284,0.8209781739069408,0.832188317308817,0.8216204842632279,0.8331461762927616,0.8175778117708778,0.828389252605716,0.8289290932934619,0.8330941244505436,0.8156996291359794,0.8171491487407637,0.8133097814501565,0.7647039971460634,0.8090464222692827,0.8248637396969355,0.8240321910032463,0.8283016115572965,0.8266487865985419,0.8413662004175825,0.8113248222420634,0.8385997438792941,0.8324307812920672,0.8427253747871168,0.8007695265195828,0.8124574105792605,0.875567482610193,0.8110145967464129,0.8567026107333561,0.825414182756157,0.7914361804231725,0.7955900091567016,0.8098636564677851,0.7503838957352087,0.7851090631246235,0.794712210821425,0.825837772271168,0.8320728312088327,0.9016710138479586,0.8446364836943367,0.8072708105233265,0.807823604838024,0.7850867452309798,0.7558730819267301,0.7382601054267756,0.7401752970689903,0.690987451140409,0.7076207613966073,0.8694463410055808,0.7947053446966409,0.8141777370190456,0.7682852599338118,0.704676870559441,0.7128017192556185,0.7473365264079589,0.7619199603560397,0.7760298273239397,0.7882578139184352,0.8212254290302016,0.7978197259882723,0.7617192050230274,0.7021242431208307,0.8166310534965706,0.8039665517598702,0.8325371093663485,0.8485307836488483,0.8143205638590326,0.8261861776070635,0.8125276382505594,0.849998898593193,0.8075222146350063,0.8345445236255447,0.8154624608386203,0.8475294234627173,0.8074738651405,0.8623593145530267,0.8109361207632549,0.8257308062241255,0.8175636917535724,0.8427749182505544,0.8196625457274176,0.8421129912766157,0.8237901146312885,0.831841174848484,0.8161661848949386,0.85591971250398,0.8069013633944424,0.8396211557985473,0.8190382294089352,0.7950465179487106,0.8021619717177012,0.8025123983496196,0.8338567248241231,0.8674184186056042,0.8197863186043624,0.8477913714301155,0.8182913899976939,0.832485788537133,0.8105577091920845,0.8489655876205886,0.8208120379131312,0.842577651493561,0.802051828004722,0.831385347284559,0.8276556181854171,0.8466697111314941,0.788134658559613,0.815173587712552,0.802982372416799,0.8445355091006379,0.8178243915621662,0.8667632849086212,0.8093890675241158,0.8321497487486075,0.8078012239624782,0.8339370391775153,0.8171072412157209,0.8346112613750486,0.814273748937261,0.8503716125481875,0.8198978293947593,0.8014982153557892,0.792033946815871,0.8448905804985206,0.8076640338639026,0.8435856217750606,0.8158862628864144,0.8300063189803133,0.8120800683996979,0.8400745912668377,0.8124299825971022,0.818872329190622,0.812762953606012,0.8365358567094937,0.818804708059058,0.8662192122733082,0.8059167953259738,0.814866993311647,0.8106183185431837,0.8105638768324575,0.8311082019620106,0.8194216574587936
Breloom,Counter,Dynamic Punch,45,1.467147853599618,1.2559483727459377,1.4028688710471546,1.2534427060417144,1.4151899314571783,1.2533376845158726,1.412090045369674,1.2546814292397128,1.4042340329169374,1.2540455720872894,1.596500808516036,1.2760295720108628,1.4262493226854265,1.2819883934473721,1.3328697628663333,1.1807010845077848,1.5040406765932532,1.258441954208159,1.1830440724949463,1.1882279685988126,1.3826857647319186,1.2788437118447016,1.1705486552935267,1.1839381817467374,1.2981730736060717,1.2626786248050879,1.1997035542772103,1.2019054771640496,1.2577820365694283,1.1887909832142085,1.3180297426167145,1.2183364126895295,1.278835322079192,1.1857658842758354,1.264641664586121,1.163394085265903,1.1583038941465356,1.1475953163531878,1.178856319210402,1.1600826031011164,1.2271228046546632,1.2258803852193394,1.1720898381167566,1.1779691658154148,1.100006188006042,1.1086101197729623,1.3550339727317957,1.1408956718839816,1.1510316514853203,1.1098946223264243,1.2096257535175514,1.1803292547294972,1.8071149097550092,1.8226961639048886,1.1295157944533407,1.0740660436095557,1.147936546442388,1.1401849886790654,1.164641688140679,1.170429381623777,1.1509902508802472,1.1555594738965604,1.2502752402494568,1.0732199215517562,1.1571638917921314,1.1780190618847723,1.2187742503088537,1.220649052581216,1.244951595980958,1.2115420531073149,1.2524442928205788,1.2349910729566222,1.1885096780593438,1.1867803511256596,1.1756067770374046,1.2254870062249343,1.157824797430912,1.206961098638111,1.2207164175574154,1.2179306460759098,1.2567493799759422,1.2433312355948252,1.1694651533627238,1.2010272957508674,1.1805752364952824,1.1921619366326992,1.2259664984772287,1.2329258337110636,1.2345380949873734,1.2079668030574846,1.1543058419588696,1.1282864762385163,1.49792180683868,1.3461533752864132,1.2692564708815668,1.2717799289746408,1.1945004335255862,1.2222741787995,1.161474727945389,1.1869691969887493,1.1762533587663748,1.221043129325037,1.2141590953135508,1.2078778171703468,1.1575714928296017,1.1994513923399206,1.2058277582714176,1.207549921450786,1.1890702523845444,1.2081444472447598,1.2269775790083202,1.2380467159912742,1.1481810539758766,1.2151658486933352,1.1976885261053358,1.225734563727374,1.1669859896841086,1.1993618604876966,1.2099662984344484,1.2096908944161373,1.1908735426998025,1.2026109548531085,1.240377689535898,1.1669505894858085,1.1335815310414603,1.1957529871440018,1.2481321555368807,1.2299507615948464,1.1622286027090039,1.2054161624754864,1.14224445470957,1.1804514499559924,1.1887256805596238,1.1868307217562544,1.310992978699093,1.2458341582272006,1.1746658412200792,1.2443906264536897,1.2560786091470248,1.2100913674191183,1.1837203504723062,1.1698507784269412,1.1535294650206618,1.1747794116881887
Alakazam,Counter or Confusion,Focus Blast,40,1.8210995097314275,1.5229703585552543,1.813183920369611,1.5100738726345817,1.8222213488665873,1.5036287926638128,1.8382213605512074,1.5040373984684752,1.8204342131909268,1.503596300248922,1.5974574942295225,1.4913720502148884,1.8450635766067474,1.5766662920332095,1.5694730106975685,1.3685777995822794,1.8061663522837568,1.4599529622650733,1.511298593593559,1.4577140547263752,1.5782309340619698,1.3997682207672293,1.433983323566899,1.4024540101789216,1.582208026049557,1.492105713006605,1.4190865997351938,1.3898774108802734,2.2206091465714533,1.6165650198684518,1.737584541867071,1.461305306276958,1.4051236490171561,1.3308660425473482,1.5567935191704747,1.3466482643574014,1.435098590342932,1.360442348849463,1.3848496120094453,1.3238552938894232,1.4855266053412146,1.404856745888962,1.478528765462895,1.4378212308711196,1.5875443648993066,1.4062515415778267,1.711597141819534,1.3710241900672604,1.7641975750078347,1.4667685210188262,1.7427064409700836,1.4236895964468377,1.767198477783747,1.4968390976681119,1.8510071929929763,1.474059029034787,2.0907697976164465,1.5569383538640942,1.5249485207796345,1.4465747171713454,1.4776781254532183,1.3816470269660832,1.3618035330308829,1.2158098229810606,1.5252601526396068,1.4371341935219608,1.678781205560718,1.5316680765299484,1.4534638391413686,1.3854205585428394,1.838647495033785,1.646250726504875,1.5428777272935954,1.4522363624786738,1.5985194066339536,1.482287471832888,1.357898508965484,1.3870845669407112,1.5498142717059047,1.4297854882552878,1.577010239995043,1.481150692620015,1.640129518806866,1.5565035174936686,1.5817594676708406,1.4420151075192034,1.4447638740522437,1.4608149313603636,1.4062573711242898,1.4231589214983627,1.5148184398037154,1.4016640323134588,1.514991085446624,1.4671437646714827,1.5468455023391918,1.4807631255598221,1.4711396555946232,1.4297411101217308,1.4540706268241321,1.4029622880009198,1.4800090181500387,1.444877569397272,1.4358450529393063,1.4111879646201528,1.3882784954832676,1.3954469296238314,1.3615695173897606,1.380093156003604,1.4649257678022445,1.4113956736447404,1.4224265506706084,1.42099282820404,1.4045791891587742,1.4548687715147315,1.4879279664933283,1.4220887187395108,1.4172939833702058,1.3942761435462627,1.475764600417727,1.3973134245596308,1.4598802100006825,1.4175962156232447,1.4837063543925448,1.3378137785313746,1.385448621414944,1.4279483606404915,1.5323561402422239,1.4724917846699215,1.4038276122606346,1.4213057111021765,1.4467665797415263,1.4188064108050895,1.3575670677868532,1.3583668067500616,1.6216105559453078,1.541048947544143,1.6027596096882908,1.48493412491381,1.490609367170007,1.416139416963331,1.4589924793662428,1.3882352494903678,1.4755154518483216,1.4011029259495522
Mewtwo,Psycho Cut or Confusion,Focus Blast,30,1.6878777841484025,1.6675374932529172,2.049314507399654,1.9440407428690858,1.687283505275224,1.673607270685662,1.6914617460834818,1.6761519258506263,1.8914235782401496,1.7955378100050432,1.6698193298755415,1.584035828396841,1.7752669378889687,1.7194692695259783,1.6336035498102743,1.5354587434963496,1.705161968712001,1.6183282576536695,1.971363397155439,1.8196749940629424,1.3064612717099051,1.3251514978504195,1.7546561565490255,1.77686510044042,1.6458094320565195,1.560194022639572,1.5641687368374715,1.5687982950407762,2.0882785128776375,2.042635164783115,2.0270190348219432,1.825915004287209,1.6317663070136181,1.549444029870853,1.8568096492433828,1.4667151971468941,1.6235172119016739,1.5861367544202798,1.6352903813818322,1.6161714376226157,1.356064494005849,1.3266330669986248,1.9857616990136477,1.9516291223537392,1.8492478902537437,1.8237163241802243,1.5040828008079978,1.4602218523113724,1.9909567184799313,1.8880352308411916,1.5119983310464002,1.4622077910862787,1.9114863202048156,1.8943989794192202,2.0048580094598667,1.8328508268314332,3.272120782656953,2.0333589301367834,1.8061025789449032,1.7947734384800251,1.5942585799245896,1.5183270060178744,1.294523743780305,1.1919427491636534,1.789041378268812,1.7698073247851736,1.9749168282110947,1.9826966640253263,1.5502756745061395,1.571379264487717,2.1682782413413895,2.0615061709846523,1.8651471503982424,1.8813793789262572,1.6324753101669573,1.6519945837755516,1.5286459894928668,1.582443763934724,1.5685691896773526,1.6065529044756879,1.6186747605482663,1.6370706577721659,1.9683656317418625,1.9775068004877592,1.5880338859908023,1.588805212013284,1.585768646210438,1.6537253224153992,1.6185764184575964,1.6210073101212075,1.7210564353451385,1.6696120789513027,1.645659805562453,1.5835915085966554,1.6423363398287638,1.648019563994122,1.5919130799234393,1.6508395217743046,1.5886157972394443,1.5859294623795173,1.8700376011001605,1.982112054335478,1.5256180896757268,1.5631595247052206,1.5342193291390613,1.5599264987517358,1.5765438663538651,1.606003178351978,1.865501687340326,1.9155448077923924,1.5811325408786436,1.6331088144544925,1.5126138489601249,1.599415746621052,1.5810673684517758,1.5951318036104314,1.5616556223365015,1.5399511626716016,1.598705231444115,1.606503108307097,1.5725557529803127,1.599378713647883,1.5652989385441225,1.491829756006684,1.5282691360122955,1.6350868196567772,1.6219407925315925,1.6458699284808822,1.7136896564896122,1.7546544210525634,1.5901228597186718,1.6222737365221747,1.5483982795582916,1.5779195134482151,2.190374524102828,2.0801630501253894,1.9569005907675145,1.9830622808777734,1.62541385812813,1.574601095800734,1.5512808899429258,1.572685070331923,1.607381214273747,1.5683080233892814
Blaziken,Counter,Focus Blast,45,1.4969584127782398,1.315673245723504,1.486544837682665,1.3061017515001068,1.4798189346620816,1.3081303951154468,1.475332795631156,1.3116548865346407,1.4872837231834268,1.3030258608386642,1.2788731114233978,1.256068464678486,1.362575573059242,1.3125839532207946,1.2592732033016016,1.1982689052933415,1.3511958437615026,1.2650203667257525,1.3043806592538412,1.2601366715503124,1.4662094390685472,1.2879624191989267,1.2262283486888288,1.239320464094295,1.2979639725651726,1.2661322416653,1.2743033051348491,1.247935903709115,1.3389111032567151,1.2460473155925138,1.5297705585665025,1.279703317933761,1.247986348203252,1.1842560402059819,1.5243523425073706,1.225907375043364,1.2872468620332296,1.2111818946274755,1.2175489865142113,1.1723065252929976,1.5426967776947196,1.32031265893369,1.2299375073839032,1.2169505567119159,1.3401852650292283,1.2339565596635593,1.1287052389338894,1.1076688233431982,1.1704000229099485,1.1435465215142375,2.0930152564720808,2.001473787838364,1.477910729342834,1.2789022855536765,1.1416343515016374,1.1007217053523242,1.2364680215556623,1.2307178933760767,2.1516346760927783,2.0496405871005696,1.4387308956512208,1.2658921144192543,1.4978868651815878,1.0983366433721289,1.3415226141271255,2.0236614867861626,1.5086755482277954,1.3663172538006723,1.3119765912989916,1.2922833275620051,1.2878668461300802,1.2750859859821981,1.2767750212706426,1.261158525091386,1.4226912469889337,1.3198651395432184,1.2489798282960822,1.2897271123271299,1.3743341787979177,1.2902552033386845,1.259999728205568,1.2675920763758013,1.3493730419285244,1.3624464871963229,1.232654050590826,1.2254838367355212,1.2369198517801556,1.2729897823095058,1.2472021080036593,1.2428803594014493,1.3421698567895854,1.2859315029952332,1.2665451854342684,1.2402615556999448,1.2548206818878505,1.2908757431918376,1.2780058104764354,1.2723653465859173,1.289248664092756,1.252459592398792,1.2523327832231839,1.2802140619303248,1.2741027740728497,1.2641055796850873,1.2165974932578025,1.2549213623069413,1.2440929850592624,1.2548264705580856,1.222744947784131,1.2522307878224974,1.2399377032506025,1.2881133948070884,1.202803177932351,1.2599979353032453,1.2640405504667487,1.2697894158222707,1.2629095913438317,1.2536526609555259,1.3020168569439396,1.2688265139519552,1.317642231786651,1.2703986591644651,1.388345452144016,1.191973309300608,1.2236592728295268,1.2603533384418382,1.3326371851834748,1.3066383458027298,1.2475494528190356,1.2647184331000618,1.2810157820542614,1.2548122074216441,1.2823875994289962,1.255314067641887,1.2991945230743607,1.2844924410368037,1.246298584774457,1.293301087183471,1.317606603770852,1.2459991903877736,1.2746471265231123,1.2275037762488175,1.2589307697670957,1.2281576726437196
Terrakion,Double Kick,Sacred Sword,45,0.9719761756252219,0.9958118869018656,0.9754726394445923,0.9947066907126401,0.976454254099703,0.9959253748801085,0.9759594909815106,0.9960676902098059,0.9791326901116284,0.9987825082376433,0.9733109805366867,0.9974029605969534,0.9547567148426811,0.964504442525202,0.9435713022040801,0.9026978430754621,0.9588428547630756,0.9717872094867496,0.9673798359856765,0.9830313663626821,0.9693988065465646,0.9880797100987719,0.9685864908438251,0.992539463098732,0.9790187822841889,1.0048613583010897,0.9552031126423447,0.9563448382034895,0.9282901253344661,0.9387855899833277,0.9479019222217615,0.9710845737679864,0.9475464346907061,0.95220811260427,0.91772690337198,0.8809310745620802,0.9543331646021643,0.9536960296219034,0.9720349388258107,0.9909716780045216,0.976914058240489,0.9907319804240186,0.945155512972,0.9526052750750035,1.5184405583944507,1.4764856104160897,0.8558634649051681,0.8706962578295049,1.3404140067153976,1.3978263215569835,1.5287522253850931,1.5198944995888974,1.5823439918486422,1.5281514278208363,0.8256198922235573,0.8456584039047677,0.8837988291346053,0.9028947773751266,1.5099173308298544,1.5616689999400624,0.9170795680267877,0.9342774247473322,1.4893066020416077,1.364438765266802,1.5286641201016073,1.5632106989255996,0.9590681830734867,1.0058488358782036,0.9587149937167121,0.986098558988495,0.9776328113041618,1.0285908262414973,0.9579890778357789,0.9877158258231492,0.9703303539875839,1.0147680607839515,0.9746476109264158,1.0158860510978556,0.9475626334695905,0.9866051331030684,0.9829917643490823,1.0278412011390088,0.9752355313760434,0.9979589907138167,0.963945840106977,1.0106789709271298,0.9721265299129992,1.0207220283144334,0.9564426491618268,1.0069730884677301,0.9371712826362447,0.9363597776539019,0.9598531662388926,0.9719219542232242,0.9640811147514668,1.03035100257785,0.9709567309750606,1.0144438952840535,0.9541562623274489,0.9898104653721346,0.9657580708172036,1.0116702548953584,0.9800032837696282,1.0060768737753154,0.9612343181295877,1.0039455949338745,0.9636899202466679,1.0025827899762512,0.9491015013416875,0.9872890313804797,0.9622956213178228,1.0193545046375125,0.9894979877178444,1.0477160188979542,0.9610150653545491,1.0034932942876185,0.959978236632417,0.9989516956057161,0.9585155600189763,0.9955062012112849,0.9651443041105707,1.0080729024999777,0.9611340647175067,0.9524529361755246,0.9636198439146367,1.022787903201982,0.9566323118568298,1.0156977125904765,0.978421426781729,1.0108977160382324,0.9654170535742082,1.0119778084613495,0.9753345869164433,0.9938032544527281,0.958611799564543,1.0029744884652385,0.9744430447833873,1.0280045948850214,0.954504318897421,0.9675354911406117,0.9590009005338718,0.9691977965370036,0.9541796529070621,0.9736054520876671
Shadow Mewtwo,Psycho Cut or Confusion,Focus Blast,35,1.440899007659834,1.3443577593667235,1.6994904335896752,1.6311640211887606,1.4017140851989613,1.3555588930217326,1.401731745380707,1.3589546642950128,1.610749262892405,1.5370693354130944,1.378851437800197,1.294706042745978,1.619632263956954,1.3710121028938298,1.4045644533712693,1.2218292052523527,1.4592133685721496,1.3427037645150641,1.578129361121145,1.4393282470300843,1.1751808147849534,1.078374826185842,1.4216247042652028,1.4473746172301103,1.4233757618938503,1.348040067999273,1.263509778269149,1.2737166132321742,1.7949682975603451,1.5828298200675766,1.8953146463168098,1.4588412968288054,1.3284404569407882,1.2338425112265858,1.493324394000174,1.2039600965373176,1.3213924056916133,1.2534490342921372,1.4141752553365634,1.354907510510776,1.0660195438601336,1.0623213074623215,1.6014169252897927,1.5188192027883254,1.579897604854494,1.5162192845102993,1.276394053557805,1.211497999515096,1.7400076787158,1.4940201151289632,1.4463011906747671,1.2669105859926977,1.6801332944590612,1.5851631779630087,1.6534359571174428,1.5670530420304436,2.8357190402298,1.651024578242536,1.4321742370589028,1.3785570227962793,1.3130973165193132,1.2447888283687303,1.1727147243141935,0.9641836489102157,1.3980948549695067,1.366321235844993,1.6292374658041737,1.5878289781851516,1.2711823391217358,1.2874741926294295,1.7485878891566784,1.6839277861214836,1.5710384916373934,1.5454478796789162,1.340305301837996,1.338729594380149,1.2549438308451137,1.3124865543995021,1.321972665509429,1.3295654934630614,1.3067416595600252,1.3163887960071496,1.7024486445924396,1.6852429790826375,1.278538774113883,1.288077245009767,1.263263669824545,1.3408288683510379,1.2580172601757404,1.2689459457535324,1.4387070795077892,1.3835663744755773,1.3777432435389005,1.2823803356897572,1.3660975586847244,1.348758080863712,1.2870049078263524,1.3372092750273257,1.3111677021998942,1.2977392491431494,1.549989592713191,1.624903625826795,1.252630973959105,1.2664489308907407,1.2358891156475946,1.2601483774530697,1.2736641327729321,1.2924796617381082,1.5195813964985156,1.5608792397788382,1.2751113310026663,1.3255458713851878,1.2293019797040576,1.2885656854574,1.31485822416586,1.298094964756702,1.2826652547185293,1.2706008933282193,1.2982119532737344,1.277209470324755,1.2774378237598463,1.3074245173511154,1.2254808042388885,1.2265431112229106,1.2000363898895374,1.2881802064531283,1.3252111084675102,1.3364333790523157,1.459787880377041,1.4846576970812915,1.2713287597271938,1.2758337628229781,1.2454097611030581,1.2619987364468583,1.7165530949528671,1.6600379445743074,1.6882619725430987,1.6591847116513532,1.3175687120358488,1.2869371094960704,1.2373850377852482,1.238218080929697,1.3152186631396126,1.2891031091010696
Mewtwo,Psycho Cut or Confusion,Focus Blast,35,1.6554380437029017,1.6184519474751564,1.9137608647572966,1.8729606238611556,1.6267464851334597,1.6192407888272862,1.625034050884069,1.630548539505997,1.7551961910287648,1.750358924625245,1.547660597053386,1.5198472958409615,1.652679266440739,1.5389358707992777,1.5215179623574524,1.3943824129393136,1.6048256696056729,1.5546578629476715,1.6866562566350514,1.642337587524065,1.2458151132706061,1.2544027226126964,1.6975040653626525,1.7245487195368079,1.583492118432517,1.5165699566322515,1.4193325055009147,1.4272810838310779,1.986825642410279,1.9680508167355886,1.980884017255629,1.7591160609104963,1.433037546544961,1.3744817260120308,1.8065170169931486,1.4138033683332538,1.4602754763684513,1.4073353384697607,1.5775079578552538,1.555650210709888,1.300039475430419,1.2769176366699417,1.767981160872742,1.7321328562461513,1.7637006759345242,1.7327970928787666,1.461825908359198,1.4165802427119645,1.8513700909651156,1.7904402253394063,1.4405761162377093,1.405913877085567,1.794227716977231,1.7858973596821635,1.7999273926733044,1.7482005487285295,2.519197293795762,1.888755188787439,1.7156458290777432,1.6974501177517907,1.5145718773674932,1.4631084305339497,1.1668364728935448,1.0916212351265269,1.6770920871160362,1.686752849816767,1.9516641032195294,1.9725144910873669,1.487472609082546,1.5138929577246307,2.1198502312671885,1.9889448127410743,1.8052096212082565,1.8329980859306338,1.5301312996769578,1.5458848230733926,1.4493115894893434,1.5177281618885872,1.4718593648269742,1.52736593296327,1.5500132234142963,1.5718860760774984,1.9128051777506798,1.8884913235156175,1.523520952517704,1.53492569619199,1.5372777221047056,1.596588027676805,1.484324730888198,1.5151482056096863,1.6421718152389333,1.6017729985244755,1.5409392428936521,1.5297415191555281,1.5875489590831426,1.586789009939964,1.5453310086191623,1.5939485565004445,1.5113736304761956,1.5477649199711114,1.8347223951774927,1.952725405423388,1.4761484960525098,1.5078638524412626,1.4619981654151288,1.5154067808928182,1.515548210852338,1.5585141471602664,1.838531724469946,1.8801825116650766,1.5325213175087393,1.597338801767666,1.4602445562888284,1.5482375740530594,1.4994243351445486,1.5364291655924232,1.4827187158744801,1.5106719538414526,1.518862464342265,1.508737454330374,1.5112194431277097,1.5557368978252308,1.5110900278374864,1.4619883234494653,1.462516453409088,1.5430779792204703,1.5448869724232743,1.5669441785329785,1.6544675061328424,1.693447877800244,1.4857277892011367,1.5144561183171386,1.5062999694979344,1.5300621748677374,2.0679816915417693,2.052815907715386,1.859527271187904,1.903730796946597,1.4859993026327603,1.4758345595796387,1.4554075503733765,1.4777361777154663,1.472421648093091,1.4869726198887978
Machamp,Counter,Dynamic Punch,50,1.1501282703815547,1.1790981558829197,1.147807082963752,1.1768657410806007,1.151830163520247,1.1753093784359137,1.1511570562930011,1.174481829999084,1.1553212943569664,1.1704857984598465,1.133561056194611,1.1653074708080267,1.1566499960553756,1.1796026867802865,1.0892859811639968,1.0927046514969274,1.1332473767896634,1.1669837719565124,1.1233284531187464,1.1460888414826513,1.1599720252865655,1.1828922745389923,1.1363183173499583,1.1588662537008754,1.1755488998683532,1.1965491583056767,1.1018740123606807,1.1330265267306219,1.1036188130872853,1.1264921777581471,1.156986054300383,1.1721364258762563,1.1026911295973938,1.1056568603229902,1.159865526621166,1.120556585698376,1.104686367815035,1.107494435621414,1.122977413474082,1.113506967535589,1.1546347564681523,1.1609883565795063,1.0930300694477482,1.1051209748841089,1.7007996946449315,1.0562297500506155,1.0136525363071844,1.031755762020665,1.6211239756656222,1.6327726975542174,1.0831561585160492,1.07932429195598,1.6618979751429046,1.728214525660298,0.987611131963585,1.0078640046077798,1.7581396043978412,1.0736453014261376,1.7926331518864358,1.8282168903810578,1.0868043662470959,1.107054520933261,0.9776367252292238,1.0067267182551982,1.0944628444435713,1.1305210334718288,1.1308841176151714,1.1823188409552783,1.13107049869931,1.1758668424511431,1.147658889228411,1.197230554945232,1.1118571284162184,1.1633966131381572,1.1408890201866464,1.202950053296524,1.124348301272246,1.188926482929042,1.1457894212051,1.1756579606040285,1.1396635822472603,1.176264113946516,1.121936872713629,1.1617857611856297,1.1043499143405946,1.1606281629852562,1.1436223462381865,1.1973689541773715,1.1164034726263778,1.1726127884209696,1.0880408007096274,1.1046781622866664,1.1287664379643632,1.1300038573257583,1.142792736252392,1.2050692877227227,1.1430066515754036,1.1975987979690523,1.107796332871016,1.1636628604240413,1.1184686407993516,1.1900205133692052,1.1148085977132043,1.1557108458762566,1.1328761930203277,1.1845049076127416,1.139461418482866,1.1838115130725497,1.1166357249830567,1.1699288138965194,1.1314555380166937,1.201678166877416,1.1345258883610227,1.2042025746529377,1.1280479445057912,1.1710003064634604,1.1258844451619086,1.1723461168778488,1.1497194206041637,1.1895770669163992,1.1281715064504987,1.182440750733632,1.1377331440724687,1.1254578243637743,1.1127190505402773,1.176369512658138,1.1406758946116013,1.1899113624310598,1.1252307949290183,1.1910164299962513,1.1204016438316535,1.1659717791499784,1.0964269261296176,1.152533278949185,1.1430087322965816,1.1882746460077365,1.1428557095607905,1.2126650644042065,1.1285916585319224,1.1464473013408567,1.0910901770493595,1.1258128513087329,1.1008763175722434,1.1504225492818068
Shadow Gallade,Low Kick or Confusion,Close Combat,40,1.4451863967615868,1.3297545764698142,1.4161434547742278,1.3349142298454046,1.415046014925024,1.3356407701125226,1.4165392361166673,1.3398111660323446,1.4200770287071964,1.3517181036147996,1.3270014392484346,1.2888873740657618,1.5569739519629042,1.3599943562413028,1.4017020460172462,1.2332231004630902,1.4738587950240052,1.3257974743963301,1.327207437444743,1.2837688195288335,1.3620886929047924,1.2419385957587898,1.3060479227849813,1.3212954106699772,1.415775507580732,1.306423140720761,1.2906026771928676,1.2978813840606922,1.483483606239607,1.3391025695461738,1.5399289063863706,1.3190886398277015,1.347640125031319,1.267294680530534,1.3588933273862456,1.2140967953986748,1.3252977152234533,1.2721952954040012,1.268373267459674,1.226736890771973,1.266025235535326,1.2359208947313405,1.3174300371706926,1.3013029198739647,1.2754999752012488,1.2102404090412175,1.2543349610013754,1.2084235119694564,1.3241421186945666,1.1695311113379814,1.4064146540670972,1.1876552883603668,1.2861359162868484,1.2205430129688246,2.037239803695552,1.1746373705450048,2.110909586548425,1.2552549306990322,1.2642344506879781,1.2569673676167123,1.5347469228921278,1.2544044481753787,1.2969164231352657,1.1049656777227892,1.2837447482854034,1.2839482203988175,1.3518573086779166,1.3629045339099868,1.287327472163104,1.286692970780813,1.4415177498767273,1.3859441287392056,1.2854996299381973,1.2845922643429062,1.3111591000575291,1.3516752845216646,1.2428449078144221,1.3004932058004361,1.340913220017018,1.2974899713654011,1.385059504805085,1.3745130978911269,1.312766532220242,1.3099947472094549,1.2907444855193837,1.2786629228290303,1.3474147056980232,1.3366267242137022,1.3021705831597383,1.3316349741408737,1.289250931338199,1.226517595234376,1.3778118281652076,1.3015899548718426,1.3905101991152145,1.3586071071468522,1.320429126516694,1.3303879218444266,1.295705967591984,1.3087185664511023,1.2621708611254345,1.3359675607342734,1.3145846078919403,1.3319298938933917,1.2540304886791973,1.315523062931761,1.2384029640362846,1.269074334944936,1.3301246284624306,1.3457033164669405,1.24634856872849,1.2947312687303392,1.2318603170199705,1.3162293003853436,1.3001059487962796,1.3204210126914788,1.2916377693890184,1.304857357485514,1.317313070292717,1.3152582143715306,1.2860385472692928,1.3163341959595416,1.3481693802778452,1.2636351199319367,1.2576049945419725,1.3185171881365496,1.373980284862648,1.3696384915524134,1.2488278162031345,1.2866389175379542,1.28141145757832,1.325046829831853,1.2535059608697328,1.2897161661080259,1.3890405171559987,1.3447041596285687,1.282680497879661,1.3176984390258137,1.3571278825236726,1.324809654227508,1.3012825210699892,1.2894733735576853,1.2853632799939227,1.292988522851794
