Attacker,Fast Move,Charged Move,Level,Arceus (Bug),Arceus (Bug),Arceus (Fighting),Arceus (Fighting),Arceus (Grass),Arceus (Grass),Keldeo,Keldeo,Kubfu,Kubfu,Marshadow,Marshadow,Meloetta (Pirouette),Meloetta (Pirouette),Shaymin,Shaymin,Urshifu (Rapid Strike),Urshifu (Rapid Strike),Zapdos (Galarian),Zapdos (Galarian),Virizion,Virizion,Zamazenta (Hero),Zamazenta (Hero),Buzzwole,Buzzwole,Pheromosa,Pheromosa,Mega Blaziken,Mega Blaziken,Mega Gallade,Mega Gallade,Mega Heracross,Mega Heracross,Mega Medicham,Mega Medicham,Mega Beedrill,Mega Beedrill,Mega Lopunny,Mega Lopunny,Mega Venusaur,Mega Venusaur,Mega Mewtwo X,Mega Mewtwo X,Amoonguss,Amoonguss,Ariados,Ariados,Bellossom,Bellossom,Blaziken,Blaziken,Breloom,Breloom,Combusken,Combusken,Gallade,Gallade,Gloom,Gloom,Grotle,Grotle,Hariyama,Hariyama,Heracross,Heracross,Hitmonchan,Hitmonchan,Hitmonlee,Hitmonlee,Hitmontop,Hitmontop,Ludicolo,Ludicolo,Machamp,Machamp,Machoke,Machoke,Medicham,Medicham,Meganium,Meganium,Monferno,Monferno,Parasect,Parasect,Pinsir,Pinsir,Poliwrath,Poliwrath,Primeape,Primeape,Tangela,Tangela,Venomoth,Venomoth,Venusaur,Venusaur,Vileplume,Vileplume
Shadow Staraptor,Gust or Wing Attack,Brave Bird,35,1.2188862820400133,1.1863881921014732,1.1852781848418488,1.1520277279238633,1.219382707683968,1.1905305596964357,1.2346516051486118,1.155520287538072,1.1360027557053802,1.1642186371297858,1.1490020344432073,1.199381713453279,1.2550416454645277,1.1826796894152742,1.1957461027960399,1.2005680670179202,1.1992551293988312,1.2159160001346152,1.2551984877126656,1.2305334009012325,1.0944915457456956,1.1215648763435415,1.2075738147749226,1.1839787317706998,1.1261781217006155,1.197264568794582,1.460971373172111,1.253204696631029,1.3875081952216142,1.261107384085261,1.3240908624906633,1.2617407987814702,1.2875939671883128,1.218046428064867,1.1351859241792128,1.1911735896970796,1.1575026620787976,1.2140223350611177,1.2749415212306194,1.1293315594048645,1.2180576553636995,1.2195524661536188,1.5197575892981818,1.2342201245566509,1.1379861731646521,1.1936462399473262,1.136485627973914,1.1927938907544504,1.1478034761187903,1.1960585739701657,1.1700705366824284,1.178197346211029,1.1237254867902242,1.1796911639540741,1.127826512655632,1.174784000846796,1.1211384474961623,1.1578309753972535,1.133954974720977,1.1818181818181819,1.1205562550074397,1.17653656861623,1.1527880590586683,1.1865031830845638,1.0968521664663875,1.1134960427630216,1.1199354384803213,1.1769813350991185,1.089167828916783,1.1054562360001692,1.1144865620630728,1.1331831598570763,1.1132564352277905,1.141999410308873,1.1579527861819139,1.2062088295708664,1.125885483689609,1.1777464049674542,1.0927467300832343,1.1664995088662564,1.1180901591534038,1.1638530122489792,1.1205948020488274,1.184627956863718,1.144635638393017,1.2184917540156692,1.147312035429128,1.1945661861315544,1.1363867773818093,1.1729368186366589,1.141777741998551,1.1923452899842444,1.1497720409734147,1.2030512957151598,1.1321531635318407,1.180778136441925,1.1407143853774244,1.1728407981024138,1.1345540774559193,1.1722488979848866
Yanmega,Wing Attack,Aerial Ace,45,1.5627632673207077,1.5961065171973143,1.5206839774093162,1.5524574778127211,1.5633436102452907,1.5983635994037133,1.4547707125047165,1.5216392626391109,1.55783302565749,1.6234081119404982,1.5583039608851084,1.6515743911321719,1.5341311517963276,1.5992332207817357,1.578923237127182,1.6458789885143223,1.5492366198131093,1.6172172801005127,1.6799657674668977,1.6591781248225819,1.490543917892751,1.5405180728669858,1.5581405686344907,1.61451163426852,1.5344809826693793,1.6301502588005048,1.5570651442113486,1.6224584601298038,1.7734916980499185,1.6792695198743655,1.5959284699541585,1.6501823401045708,1.5494586544371425,1.5838352796558084,1.5096390350081625,1.5964592780700164,1.5873997870336962,1.6575378631207482,1.464896796204025,1.505679759534141,1.5945879892237214,1.6547299678303078,1.6942687184070153,1.559692797497696,1.6052062267789118,1.6843930771763156,1.5924879098652907,1.6575607099793852,1.6025090096254735,1.6841202499885954,1.6300904345104352,1.6258090479224656,1.5356516301610186,1.6088308349689948,1.5755831646356793,1.6135831381733021,1.5161100277973698,1.58044226859727,1.6039182485929602,1.6580415911475723,1.5898134371065584,1.6614512990729084,1.534731288442644,1.6047995262385766,1.5105457257696928,1.542908051216177,1.5684972892438853,1.6442660265695486,1.488297197920629,1.5328008114618994,1.5296178343949043,1.5684946403604163,1.4962072138881195,1.5430965931935348,1.5516508646422538,1.6172098717961692,1.5341762346797267,1.6012043827538387,1.5260507677195885,1.6100398076823657,1.6061994833763853,1.6596116990250813,1.5774950019700262,1.6446072351044114,1.615908846993167,1.6746145315350767,1.604775949355458,1.6838483236399386,1.5499798114565595,1.625230412724049,1.5647993743746622,1.642404517382954,1.6019894605956542,1.6694692798073698,1.5925448551972716,1.6667427085353195,1.5588373796567603,1.616296916422492,1.5952554313602014,1.6373976700251889
Yveltal,Gust,Hurricane,30,1.4633099167686492,1.5266259186888527,1.432096224457873,1.4834241680799565,1.4722709716763789,1.5256284726927767,1.3999451530463398,1.456377222565826,1.4384715199186666,1.5230322123230864,1.438610885526988,1.557489764992507,1.4837013063264435,1.5360759115546334,1.4689486486066428,1.5675929811473246,1.480309166171208,1.5657673625523036,1.502225745472285,1.5588986712814703,1.3965799304049409,1.455860959090255,1.4917594159785266,1.5433143560547775,1.4317204439523088,1.5535208456724952,1.5223116904101475,1.5730549645867558,1.5948701724427097,1.5525447116044337,1.4666500681029304,1.5416189457959255,1.489466219091296,1.5296770838258238,1.44481770360965,1.5412044259024125,1.4878952416991542,1.5966356604155483,1.4051919292051815,1.442360368351029,1.550786622864353,1.5976031874140342,1.460301058452258,1.4634780908760856,1.4570380473122324,1.5438672811926821,1.4834887007480975,1.5673093129691815,1.4849596277542083,1.5840244514392592,1.471533809539779,1.5129838917021587,1.436382901113408,1.5304406732556324,1.4003493033779224,1.510366636234933,1.4181222254491144,1.485209310044393,1.4610440713536201,1.530454068491844,1.4638548700927092,1.5445690740528786,1.4453895745568581,1.5350408484636402,1.4096879791157335,1.4529896821779307,1.4195257211438979,1.5241733228489842,1.3605849287857656,1.4203541693081443,1.420529749883486,1.4823520273419293,1.4077803489899305,1.4513996229550674,1.4575470266222794,1.5363615206370729,1.4353144013692982,1.5304906235554279,1.3890192834617174,1.4865222561133227,1.4502291475710358,1.5179235063744687,1.4271163191150933,1.5235454638317742,1.4767287947626373,1.5656459056273029,1.4829148175712303,1.5681064343927156,1.4125660516475607,1.4943208749539174,1.4493116971237336,1.5396478557381574,1.4674344247735214,1.557118045276018,1.4554299597358307,1.5405550295992974,1.4392353844007255,1.5119209571647831,1.4588318639798488,1.5182324464735515
Shadow Scyther,Air Slash,Aerial Ace,35,1.6329960581740488,1.58611503640949,1.5956333459568932,1.5468970740783428,1.6384791299634096,1.590816845100962,1.5093862198001393,1.4844094616829846,1.46719239104262,1.5212062230783636,1.5311759584069389,1.5815095903485346,1.6216989042185217,1.556611256121152,1.522106821466872,1.5772485662330398,1.5133414850296714,1.5702949193991675,1.771813251859344,1.6178804006131577,1.5547115215526197,1.5031200541413323,1.560168231009899,1.5779931955343556,1.470489017073108,1.5454156258852008,1.536322139336978,1.5579336439285811,1.7010421272508272,1.6801995822342843,1.6166522649716604,1.6292095666310284,1.5016405843695335,1.5373883031535152,1.5078432795211318,1.5607618356611646,1.5779659077908705,1.6169598620119154,1.540781514042151,1.4609982115786515,1.5914250150617817,1.6097179752418411,1.8578769514340772,1.5982472700868546,1.529875840662183,1.5923905375534966,1.5163686810408536,1.587664821273451,1.5456867843620274,1.5989051594361572,1.6065036833338924,1.5899482432900724,1.4778100085112298,1.5413836827569436,1.5478770557959223,1.5693909683906906,1.4990831016885866,1.5398249180599928,1.5511184775350568,1.5928527139177717,1.5293121208652856,1.5943916676204648,1.4745285939245483,1.5306531716443021,1.4543156673434716,1.4782938990870038,1.4942101560236727,1.5616852212059762,1.4363889945479904,1.4446642153755125,1.5281264564237997,1.5294624825229144,1.472351527389366,1.494098621373623,1.5727483380047964,1.5736286642314348,1.455916342874277,1.5248560112942118,1.4464767616191905,1.5122783435868272,1.5082326472793934,1.5480543288059327,1.5307251156478467,1.5693522261298465,1.5397273995635532,1.586716989231925,1.5326773064307175,1.5911225042954142,1.4767041763952038,1.5373312501097203,1.4955895713776408,1.5489977344082437,1.5342234590561905,1.5821836698442775,1.5396767460163567,1.5957158011200967,1.4984215850425562,1.533242639877215,1.5299511964735515,1.5658355636020151
Shadow Honchkrow,Peck,Sky Attack,50,1.053283953455352,1.0388266475547832,1.02729817397461,1.0131016086806184,1.0555427564710664,1.0402764602249628,1.0378502328078139,1.0217695727772398,0.9890373759263719,1.0362422077748348,1.0075705566671969,1.0557692790703517,1.0427455722723404,1.029408310963789,1.0114740212306306,1.0625631401439208,0.9952278922629931,1.049047036783595,1.0515801005528091,1.0562923306929985,0.9485444188066525,0.9991820182567129,1.0655246106238567,1.0525875775760374,0.9785491720958979,1.0507622383024748,1.2459268036517384,1.084143484232354,1.128009361611295,1.0438234711147025,1.0612311252361633,1.0584777164281842,1.12074133610704,1.047359462909555,0.9974823145292945,1.0522292762561218,0.9897476965318173,1.0584865312013236,1.0694846621854683,0.9661533288695264,1.0412806493048845,1.0771021131963943,1.2101343312760076,1.0011293881084704,1.023797206414899,1.0769529229177444,1.0274345576890664,1.0791660724241208,1.0277085899365905,1.0775785776196343,1.0608672323015527,1.0391696569301452,0.9819179795383093,1.0328463983602856,0.9996295267203853,1.0387806136625253,0.976276812015102,1.0261959092229185,1.0251001621673186,1.064711914528284,1.026507954675518,1.0881309373926977,0.9922609994750939,1.034213111885759,0.9629967264741225,0.9966021630133013,0.9760211894218433,1.0375781153002526,0.9680148768014877,0.9853514221715058,0.9672362901972968,1.0105173217337269,0.9942103052991789,1.022756716671283,0.9965798820160483,1.0553796027401419,0.9858947289514124,1.0414162741594932,0.976311844077961,1.0409347050612625,1.0305474543788018,1.0725772852262312,0.9925430852072905,1.0633910721321522,1.026544556934855,1.086716989231925,1.0205169197974953,1.0735411670663468,0.9760458543264926,1.031976897284202,0.9948707922670869,1.0535116672225227,1.0255393056624629,1.07556200288156,1.0233258432092711,1.079364898313011,1.0054590484163528,1.0560206502023162,1.056458595717884,1.0661110673803527
Zapdos (Galarian),Counter,Brave Bird,40,1.739898648420227,1.7354277523478543,1.4378953781305055,1.440676403273344,1.4806427022631792,1.4847353977503728,1.3298985914835517,1.3848661306446657,1.403393129464644,1.490167750220724,1.793422385573035,1.9829563055181134,1.149408640584087,1.1838416009657875,1.448411588256322,1.5092670303538958,1.3981557721862625,1.472158217695164,1.8467168940074143,1.8211434254822099,1.5938201079629322,1.6658904277484985,1.4275290215588723,1.4750833461558188,1.8544858754152398,2.0013294105528803,1.9500175046454638,2.0212614116823313,1.8296994831292788,1.530604388064708,1.6567436547108187,1.8113651342286792,1.8418372653775237,1.9315398799111154,1.687538545256666,1.8059967349900237,1.8912683815440936,2.0472177976468102,1.1009023266868987,1.1277344440676296,1.744003705766673,1.7701060576780985,2.056972100427291,1.8050749853380623,1.7248977096364577,1.842790292997225,1.8887577953817631,2.048503157048581,1.4498334929975822,1.54065051776835,1.4114826117576043,1.440993997115933,1.6495805179691165,1.7374372513939311,1.3847497320684317,1.4709906190873128,1.662755673567606,1.7397087499481394,1.7528021558714109,1.817633311075074,1.427629621151425,1.4947922627904315,1.395859971197459,1.484676778960686,1.8350391579994199,1.9237558529813947,1.4226958573024875,1.5039192153292225,1.3240606905878873,1.382705718270572,1.358668634457045,1.4178188597172594,1.403723988813738,1.4375776203282613,1.4576380948526213,1.5035263642526842,1.429292487600105,1.5037168451168776,1.6672594737114201,1.783425528615003,1.4532538955087075,1.5035330389134238,1.394224174413005,1.462255753206765,1.883071584445319,2.011429900189604,1.7044479359041502,1.8220917518858477,1.4057019468777978,1.4702701753769991,1.4075420054512209,1.4915529078927698,1.454714113722936,1.5240097104624313,1.8623033842433645,1.9941485782071608,1.6935258825170922,1.7532876377842892,1.6969556832493702,1.747422071788413
Rayquaza,Air Slash,Hurricane,30,1.43043995645736,1.4500172412627366,1.393418734460672,1.4136680223272355,1.4384604960021683,1.4493274833988345,1.3249059627585296,1.371529763224534,1.366505471279129,1.4257196939294219,1.4366099310968412,1.503572833904038,1.3958822184270108,1.4372784076043403,1.384132978971418,1.4445027276542175,1.3901484132236968,1.4527669026171433,1.3986471000124063,1.4602088857394586,1.3351353799751673,1.3768204756550515,1.5235147287616897,1.461349609341608,1.363588957845132,1.4405080730306699,1.4192901193008916,1.4641962674709827,1.4233651485812737,1.450969704362145,1.4517523689567802,1.4973681512617347,1.4034561013663658,1.4382818779253936,1.404897514964629,1.4641501904589154,1.428423081323207,1.5033000976828914,1.419647127366325,1.3818554943956034,1.4370332268588513,1.4964334837616942,1.4585069958388024,1.4407160611053704,1.4095141795607393,1.4760029158632366,1.4205422085078245,1.4881562058369744,1.4206833629852653,1.471803293645363,1.391383569759773,1.4295918709547604,1.3748762397734973,1.4242240016675063,1.3820505696026675,1.4455205811138014,1.3545782682653613,1.4138157075882671,1.4264881236287323,1.4658017743012497,1.3882453931555454,1.4662584411125101,1.3716066165089706,1.4318900658151523,1.3230707606458652,1.3573668144587632,1.404982824980342,1.4773496668460044,1.3043996449854192,1.3417437978107434,1.3386049401895292,1.3759437626223394,1.3648311785781295,1.3775452766634204,1.377690307304684,1.4414886620053224,1.370510113566797,1.4422483477217927,1.3487980147857106,1.415313033138603,1.4001583201399883,1.4432213982168152,1.3680301195149356,1.4407313905467918,1.3903516617178835,1.4543877222480592,1.4043294100351902,1.4704650073045011,1.356793005986342,1.4097045450555623,1.380044391797868,1.4584890688072867,1.4316912388734286,1.4928750468746916,1.4181998608433803,1.4797367430507238,1.4018330542765454,1.4361657597321056,1.3986244489924433,1.4376672701511335
Rayquaza,Air Slash,Aerial Ace,30,1.4473093488211708,1.4892089979107646,1.406711343091894,1.4477911514333228,1.4543620409269549,1.489314270226318,1.3659361519221718,1.414911369656798,1.4179207801589213,1.472111860234904,1.445342129718778,1.5291331430054504,1.480176429264514,1.4771047801123594,1.4394651155561773,1.5016008454950966,1.4370034663405988,1.5009524023198682,1.4605558370884686,1.5027766621598038,1.377366684962458,1.4148206568366752,1.4989331692055188,1.4847515002308047,1.418368398012,1.4925256869157677,1.453350119839496,1.5034739988689307,1.444043789165536,1.4870286794639183,1.5033787841063868,1.5391525945019697,1.4381589522953997,1.478752777646447,1.4590531471068384,1.5002575730092509,1.48400992669383,1.535953464222541,1.4322675269640026,1.408510798644626,1.4869644541951326,1.5528157006286163,1.491618957187142,1.4605736308543023,1.4696656163288342,1.5341203028735362,1.4722477926590518,1.5445033644932515,1.4736097805757038,1.531253136262032,1.4482377007947953,1.4829247571458914,1.4302166021087006,1.4829688558475622,1.417748316331256,1.4821842046070999,1.416421192382691,1.4629631166244867,1.4703448440331968,1.5167413908232377,1.4464804852924344,1.517557514020831,1.417771437031454,1.4802352656159572,1.3757924833215929,1.4126576333927263,1.4365600297976246,1.5151678185655757,1.3517180169899836,1.3926545792654579,1.3940422557091812,1.4305421780332452,1.4193776078196618,1.4384353528765312,1.4414380685440213,1.4848067835712913,1.4148124086405718,1.4914481328319236,1.3912216305640284,1.4653052783952851,1.4643446379468377,1.5119156736938588,1.4168575889795263,1.4959650940505202,1.450220012163274,1.5106070904732944,1.4623427694625908,1.5255933184486894,1.4133911486403454,1.4716394852799184,1.43932929283636,1.5007072786447853,1.482602088144157,1.5425918250537827,1.4586237182192516,1.5160429332390415,1.4546358308915865,1.4963199386075066,1.4539219930730478,1.4943423331234256
Rayquaza,Dragon Tail,Aerial Ace,30,1.6112771380856112,1.6773061034070087,1.5674987239227438,1.6368613439151696,1.6153323621086868,1.6789673397479332,1.5012700376148966,1.56065256205291,1.582443748829494,1.6612321748668968,1.5657677720753833,1.681528009175925,1.6573473394491633,1.6480376261570187,1.603940333535382,1.6840000932531358,1.5937359074745072,1.6722412303826437,1.621036606521424,1.6844067447342248,1.7062166612489806,1.7848708015155308,1.6980732078439418,1.682216067429177,1.7964392398218012,1.948304277289934,1.797733821668058,1.912564295909299,1.60537149130163,1.6837444920487292,1.6336706747316156,1.6810000146457915,1.7895371377239848,1.864427213843317,1.6211754035915111,1.6728713948848177,1.652499713991534,1.7271611239692695,1.6066719420748587,1.5781064762881996,1.6447550897454843,1.7234145343351785,1.672489736643673,1.6223755131678164,1.6400202229224474,1.7322579128062832,1.6413929909631917,1.723891143409094,1.675297659778295,1.7466173988412939,1.5915355981085886,1.6411460254647485,1.8029042399819355,1.9084608570287125,1.5831514044906654,1.6682411781050293,1.5911546280545992,1.6599842343276772,1.6516145187446343,1.7145020509396167,1.618930983175003,1.7040288428522377,1.5992678232546873,1.6732930456668327,1.743919114904902,1.8161991187723587,1.6019782311799033,1.6897818979431363,1.5156755842948313,1.579958581632222,1.5598493086841696,1.6062917508155972,1.6022444001679725,1.6155571240942435,1.605866817772471,1.6760703046738241,1.5822266088629577,1.6623355530290727,1.5603474125006462,1.6427338055110376,1.6464794600449963,1.7037746854428797,1.5961883637106542,1.6990529280429612,1.9002611526490896,1.984384502557865,1.6451941894760054,1.7356505600117607,1.5904797851236767,1.6700402015343292,1.6086161489540327,1.6895334261037573,1.663281820514339,1.7413701225649831,1.619349613897412,1.6935702797960557,1.618014859773964,1.6753348681456677,1.6361283847607053,1.7026625472292192
Rayquaza,Dragon Tail,Hurricane,30,1.7236766485689752,1.7459618258159173,1.6795465397724465,1.7068101361697923,1.7303513348692234,1.7542400731806478,1.5265715986136557,1.588198569311379,1.6159335955266607,1.6892005778954973,1.669978567182673,1.735252379796221,1.660715646869534,1.7137618534549357,1.6219265320713077,1.6985475824124587,1.6244191916359108,1.7039363718968399,1.6574959364637458,1.726591823302935,1.8688644708164361,1.9569027534277963,1.8666119573951547,1.7616829939648835,1.9743839002909898,2.142201864393686,2.0666926992163304,2.12731263296798,1.681209690944852,1.7410119383414397,1.6761024619575564,1.7276644356244233,1.996454068365562,2.0537468677603896,1.6567458733901688,1.7098276800290224,1.6880483662316403,1.798900847465085,1.7082438398015056,1.6271184966825798,1.6704482158893272,1.752668493026111,1.7730454938978413,1.7159493953696205,1.6561750458543008,1.7386775149320415,1.6517263286182888,1.7384900621037482,1.6896309474932714,1.751571552392683,1.6121041394189388,1.6612115317973999,2.00269232773445,2.0829584339337517,1.6117836965294592,1.705367893197846,1.626179313778368,1.700360950918973,1.6653629686158544,1.7196890203186113,1.63105184846057,1.7052878562435618,1.6139921129490304,1.7075599940779824,1.920537576485863,1.964129338803022,1.6406654802797667,1.718395894549518,1.5147795951143233,1.585004860318668,1.5674848531924808,1.6053441043964578,1.5922732592943363,1.61245677832081,1.6316593643437522,1.7034413672376982,1.6006796516785147,1.6752289451656026,1.5712247324613555,1.6652432404487412,1.6555620364969585,1.693150570785768,1.6035723145621432,1.694572942052038,2.068167996279469,2.1594998747898257,1.6624034106048493,1.7581612870623042,1.6106858838193212,1.687261906851816,1.6295354961875956,1.7051855600151806,1.6706830876112657,1.7577318570272564,1.6468273431351301,1.7198047244812995,1.6331449700013954,1.6684718152644062,1.6681065018891688,1.7143124212846348
Rayquaza,Air Slash,Sky Attack,30,1.1988289463898147,1.24708419821367,1.1673884049857572,1.2122783330314655,1.2008520802276732,1.247277747662285,1.1342875147328253,1.1818157064559922,1.1881872541937555,1.2407730689996521,1.2061527255678441,1.2796710564871947,1.2227367961319058,1.237184465819405,1.2021669697393575,1.2674849629318787,1.1932580236249621,1.2575479846987425,1.2102693393836041,1.2576713046001544,1.1479214737526444,1.1861001721225426,1.2738780325178232,1.2487476705817988,1.1747096541601216,1.2520053820204466,1.201815097083457,1.266084076158673,1.1866109137481513,1.2444577431503194,1.239983010881823,1.2687854245082675,1.20664743983736,1.2419649189163633,1.2022419735171412,1.2553673136223473,1.2237026215975992,1.2764953842633742,1.1963872149612895,1.183111737203512,1.240914619590547,1.3028611701583477,1.287767196358254,1.2259133688943502,1.2218172412171378,1.296736114377087,1.2425546811186454,1.3001724383824502,1.2408466767027053,1.2934537657953562,1.2057077702136223,1.2387962931911423,1.1851452988483786,1.2331555818033386,1.1798383148758254,1.2487992696383916,1.1780359291374518,1.2256648549973033,1.2341290661070305,1.2823022989602213,1.2221815268398764,1.2888748998512076,1.1861128682754816,1.2359789499185723,1.1439798892249893,1.1892981947264465,1.2035922691718746,1.2735256383727187,1.1284730146654833,1.1691221841849457,1.1693801460307596,1.2052741960540623,1.1972695513880078,1.2094028930604075,1.20257621904945,1.24546935554049,1.1938381579440538,1.2644519683662123,1.16884661117717,1.2314532388977926,1.2245729522539788,1.2797183568035997,1.1947845374815766,1.2764895588600114,1.2250921189138912,1.2721353700855007,1.2239403879195494,1.2865753374312043,1.1787739409792322,1.2376542668047679,1.2019711798327832,1.2625211321058503,1.241360254208854,1.299988157972645,1.2296996726397555,1.2866398238870322,1.222164085391377,1.2702141760848333,1.215630903652393,1.2613350125944585
Rayquaza,Air Slash,Brave Bird,30,1.2769386278659374,1.279164779142805,1.2392043864126585,1.2473301170697972,1.276001151917604,1.2818386637755794,1.1724236518735487,1.2081733630518245,1.207142761591353,1.2621498515129626,1.2650846010230823,1.3070418525991478,1.246475637969786,1.2631544250494946,1.2229876750439068,1.2733152266828307,1.2208900306249508,1.2773072479050513,1.2248728370737494,1.289700170952392,1.181517342811619,1.2145403582067282,1.3661110256278743,1.2859687815219436,1.199887981871089,1.2697673370586873,1.2547195217192255,1.294179032127757,1.2584353606659857,1.272858950706695,1.2532403813764115,1.3143807027050776,1.2547255448914945,1.2681811734669757,1.2544930165064394,1.291122800653002,1.260179701319159,1.3180810151980498,1.2756197879981566,1.2178685611758944,1.2689210080594742,1.324427936479067,1.3540179294551344,1.269447873320859,1.246848986502375,1.2994756149179325,1.2595781094011331,1.3396258216753751,1.2614296793029516,1.3015373386250628,1.246744245838783,1.2692354986194485,1.2249570096055307,1.2752774834552119,1.218486616652774,1.2621892324587518,1.1983570509895034,1.242957308218894,1.273705046265382,1.2899337021844892,1.2428293464575941,1.3022433329518142,1.2146193084698313,1.257742365307743,1.1701404715534744,1.224547300377077,1.2531142656127137,1.2861316889459091,1.1546342081906935,1.188639533409408,1.194935528973124,1.2108513282585054,1.2118510047085942,1.223099809690591,1.2220142268813179,1.2746314266344219,1.2134281180894793,1.2982721355305407,1.186899653621465,1.2580675179651553,1.2360719940005,1.2807516040329971,1.2264217023946764,1.3003633604272768,1.24911458519658,1.3044038206990305,1.2426840137085733,1.2986760017273538,1.2072134543475588,1.2497059494759755,1.2267546835646845,1.264671719204628,1.2678370537035941,1.3359977894882271,1.256949276271515,1.3118134845045681,1.2544125854611414,1.2826670852518487,1.2456214578085643,1.2739097921914357
Rayquaza,Air Slash,Aeroblast,30,1.214954598008127,1.237682639062616,1.1825778407126273,1.2056427312992937,1.2228841984008674,1.2379048651578806,1.1415595984113833,1.1600441887513178,1.168686625464858,1.1982970810926505,1.2276525204490845,1.2838906423984662,1.3802334947786083,1.234868883225829,1.1784223900778665,1.2091279277599043,1.2046801207049347,1.2315896929652357,1.2493928351392327,1.253301820338078,1.127900904309458,1.155400544610646,1.4201381409105673,1.2626130515805851,1.1699006000051504,1.215457858007365,1.2461557105539547,1.242977944146716,1.242075411285773,1.2552716239498682,1.3158980067077723,1.3071134609469968,1.202865112760626,1.2494019195309916,1.291053872664611,1.2541447487756212,1.2963619723143804,1.2924766573090563,1.3813047649689707,1.1674971086705102,1.238126769048891,1.2614611633379182,1.4272985729047394,1.2570715223280364,1.185827493768518,1.253292103654235,1.2124103774196477,1.2659051718549443,1.2162218876876056,1.257077688061676,1.2039639156242665,1.2194573929373889,1.1853189974118914,1.1997359781834604,1.1617380489289353,1.197951812011273,1.2050284196987928,1.2241297763763848,1.2256510540875705,1.2327935705427837,1.1732287970699324,1.2132310861851894,1.1695043001924657,1.1892219276167917,1.1343803091202918,1.1657205210016712,1.1837271861937675,1.2397798286636594,1.1294028147584634,1.1512784751278475,1.1604163430169332,1.1602765263321422,1.1966262519768054,1.1717341386488926,1.2190292126645552,1.2261932467847856,1.1928761509726264,1.2444497195187467,1.1568836271519412,1.2038049940546969,1.1793850512457296,1.2080659945004584,1.1824536314153544,1.2417295372626846,1.1757414231030658,1.1959718098236325,1.2116743386899675,1.2558137398127476,1.1680213471902814,1.2048259396450327,1.1718514599841294,1.2280657366623349,1.2096926993901356,1.2430378747508242,1.196724116298434,1.2478242520331695,1.1952351053439374,1.2102605692758477,1.2063326511335013,1.2142533847607053
Rayquaza,Air Slash,Fly,30,1.1592788419280464,1.2063948181553876,1.1283503202542275,1.1736634119836002,1.1603960563762028,1.2116208158287032,1.095357847198721,1.1471220908747894,1.152837975225406,1.2019022393450518,1.1570456200865684,1.2412719874751974,1.1720803367071344,1.1991730650773476,1.1690737632302888,1.2326801728291448,1.1587292328057166,1.2219669519760386,1.1691040875074385,1.2224336639534372,1.1151329286943732,1.1535460974011094,1.2369714998888717,1.2110649501632729,1.138796255761852,1.2187282723456854,1.1659777017747017,1.228065332722915,1.1478570448412033,1.2069617454678518,1.2029584498894241,1.2342711521844196,1.1691740343246182,1.199541392841946,1.166783965173227,1.2117903138037367,1.1769468376263936,1.2415275492154567,1.1548941005284104,1.1510940674846448,1.2002961203123756,1.267443248343204,1.239394531795459,1.1836199625771497,1.1872501528476695,1.2605935192588062,1.2011305734548614,1.2670850134190772,1.20624971488527,1.2606085488800693,1.1708977497568664,1.2075857674636976,1.142467561793264,1.1909815705824114,1.1476997578692494,1.2151788195133568,1.136987097041862,1.1908891009417917,1.199680434989984,1.244312219784413,1.1865743390179695,1.2551333409637175,1.147094846498607,1.2006891075250004,1.1062031243525463,1.155306012513985,1.1643173447005755,1.2352108595786948,1.093487172985081,1.1365707282025275,1.1346434674537826,1.1711278545906478,1.168705270587815,1.173127954039831,1.1660882147591245,1.2144454450706792,1.1581564448220287,1.2290201271848178,1.1362043116372849,1.1984490513364008,1.187617698525123,1.2431130739105074,1.1610022326966012,1.2414376814978036,1.1876363896540623,1.2352520301935392,1.188079421520255,1.2520374504993705,1.141855239365904,1.2044836121693028,1.1663772382781503,1.2272032017296701,1.2036335287267848,1.2627745870092961,1.1890362833776278,1.2496948820020304,1.1872645458350775,1.235628575415097,1.1785658060453401,1.227566120906801
