Attacker,Fast Move,Charged Move,Level,Arceus (Ghost),Arceus (Ghost),Arceus (Psychic),Arceus (Psychic),Articuno (Galarian),Articuno (Galarian),Calyrex (Ice Rider),Calyrex (Ice Rider),Calyrex (Shadow Rider),Calyrex (Shadow Rider),Cosmoem,Cosmoem,Cosmog,Cosmog,Hoopa,Hoopa,Jirachi,Jirachi,Lunala,Lunala,Mew,Mew,Necrozma,Necrozma,Necrozma (Dawn Wings),Necrozma (Dawn Wings),Necrozma (Dusk Mane),Necrozma (Dusk Mane),Necrozma (Ultra),Necrozma (Ultra),Solgaleo,Solgaleo,Spectrier,Spectrier,Victini,Victini,Azelf,Azelf,Cresselia,Cresselia,Deoxys,Deoxys,Deoxys (Attack),Deoxys (Attack),Deoxys (Defense),Deoxys (Defense),Deoxys (Speed),Deoxys (Speed),Giratina,Giratina,Giratina (Altered),Giratina (Altered),Giratina (Origin),Giratina (Origin),Latias,Latias,Latios,Latios,Lugia,Lugia,Mesprit,Mesprit,Mewtwo,Mewtwo,Mewtwo (Armored),Mewtwo (Armored),Uxie,Uxie,Blacephalon,Blacephalon,Mega Banette,Mega Banette,Mega Metagross,Mega Metagross,Mega Alakazam,Mega Alakazam,Mega Gengar,Mega Gengar,Mega Slowbro,Mega Slowbro,Mega Mewtwo Y,Mega Mewtwo Y,Mega Latias,Mega Latias,Mega Latios,Mega Latios,Braviary (Hisuian),Braviary (Hisuian),Alakazam,Alakazam,Banette,Banette,Claydol,Claydol,Drifblim,Drifblim,Dusclops,Dusclops,Espeon,Espeon,Gengar,Gengar,Golurk,Golurk,Gothorita,Gothorita,Grumpig,Grumpig,Haunter,Haunter,Hypno,Hypno,Jynx,Jynx,Kadabra,Kadabra,Lampent,Lampent,Marowak (Alola),Marowak (Alola),Metagross,Metagross,Metang,Metang,Raichu (Alola),Raichu (Alola),Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Wobbuffet,Wobbuffet,Xatu,Xatu
Shadow Houndoom,Fire Fang or Snarl,Foul Play,35,1.422126845486105,1.3631160726121085,1.3585174964911864,1.294308755212245,1.3850998277377249,1.3413818439266743,1.2784292018283805,1.3091365732821973,1.1492222856503904,1.1667186516086887,1.387675351670131,1.458657127664717,1.378825187024053,1.4338421282163105,1.1974462843500786,1.204011530451567,1.3714094588549095,1.4007541930092595,1.1953984529701087,1.1792224699551952,1.4275557345087733,1.440016529626176,1.4616814756442258,1.4996319383166368,1.4517497874986356,1.4807822696137933,1.4242774349878842,1.472631627155621,1.502703486129585,1.5174399985039073,1.3231866276426332,1.363435303041727,1.3643015068005113,1.3152754783410525,1.4500985689175856,1.4141507674967686,1.2163625395484037,1.2477441819621098,1.3733375443029092,1.413720742534302,1.4247341159988416,1.3567594145500348,1.1716835594854549,1.1195353103026597,1.4190511122138558,1.447560896675225,1.3770236884468832,1.4042971723680124,1.4046710779271236,1.4486944373428563,1.4046710779271236,1.4486944373428563,1.3705731283419362,1.4078708174414054,1.3647199607508749,1.410147926476685,1.3749252755754038,1.3995858870642452,1.4394436789159164,1.4184631201673534,1.2530370176515526,1.2768443880839992,1.3549555653420962,1.3625732579016905,1.4665560778107956,1.4487248433369673,1.3696760463142912,1.4146251334409985,1.2054785608903242,1.157084606359127,1.250821104531873,1.2627963582746273,1.227011035960654,1.199361607975183,1.2452576373171906,1.2362319235768369,1.3060677453076,1.2648370336854258,1.3865385943109638,1.435995466261622,1.3355809825011562,1.287494448773222,1.4815321544705051,1.3827307546282726,1.2861439026667683,1.2585371036795112,1.380494109085434,1.406266076111369,1.3703099342125646,1.3683683270162248,1.4121571945789233,1.4285535934747327,1.3473058148902897,1.3721150656366998,1.3570176598981414,1.4152225676301342,1.3873307036436529,1.45463785301164,1.3121567685982656,1.3562404345347059,1.4195236335073695,1.392678926211708,1.5431293939922142,1.4909418395212364,1.3354324487614444,1.3726588279035181,1.2968463191683655,1.3520703236696707,1.346316773088304,1.3865597258993927,1.364286795881284,1.4103952150211991,1.3676927681716666,1.3762116363134023,1.345849374918891,1.3747314386238123,1.3771466816750582,1.423221429549292,1.3379439542626406,1.3854673228308243,1.3532567413596657,1.3523151664767692,1.3127791031993639,1.379804653249322,1.375987597611392,1.4223587505741848,1.3666896986811667,1.4099998998608065,1.3504778021102926,1.376478200278718,1.4084954617014245,1.412956016403957,1.3731375584744212,1.461419367727114,1.3584655286808613,1.406212678689909
Incineroar,Snarl,Brutal Swing,45,1.3286478914615927,1.3900410924059659,1.262629180415892,1.3225780689800481,1.2794538647874916,1.3396839182772948,1.2988154033662416,1.3773707833877984,1.1322908881185962,1.1997104536814167,1.448003093730362,1.5407492628220623,1.4341172129222717,1.5331946727498407,1.1802966424544115,1.2460443439833393,1.3709093364620877,1.4521570679744409,1.1598191988660387,1.2101326503609027,1.385451809782148,1.4593561922522673,1.4326352744654847,1.525405693631117,1.4287897179106404,1.511703285254555,1.4238402737878142,1.5132980273621275,1.4302692265434884,1.5216430837274213,1.377934513650415,1.4549818474269955,1.2718266026782907,1.3345034264517888,1.3669738609057447,1.4421292562184314,1.2393979733908922,1.294298666490189,1.4099220970628488,1.4842509737867144,1.2945503041079836,1.3739315807553194,1.0730428238835454,1.1272899372104508,1.4285687573266592,1.5237078110279259,1.3912298544669846,1.4858313895774082,1.4036303318107974,1.5078861178156813,1.4036303318107974,1.5078861178156813,1.3688339898523236,1.4637826146360893,1.3638129583665992,1.4390561381974731,1.3572313592295264,1.4410054546244333,1.3427514761214596,1.4074752075851582,1.2685449062964835,1.3306495840637633,1.3364928802917895,1.3715053581309213,1.3771415759399375,1.4401398553679732,1.4226555443024116,1.4896514794843019,1.1211417153611134,1.172017053705231,1.2084825364133531,1.2728602522994827,1.2860634213948934,1.26829312122485,1.2371135894709095,1.2483025659204319,1.3017583823506467,1.2741297801632003,1.3818121145171682,1.4737238792230507,1.2847931386263254,1.2924231348738682,1.3617852512968607,1.4191530128279528,1.1993878035089678,1.269773227565585,1.3671564260530245,1.436881265762431,1.3404732151156185,1.4039472461193674,1.4076350067277947,1.4789635034471278,1.3552359287869455,1.4330916386269215,1.3875256300019843,1.460116409815464,1.4262839903524267,1.524800554977454,1.3601816563134572,1.4238413908311578,1.3610289701058078,1.4360301252136949,1.4121433966649235,1.484655162396142,1.4041107031649394,1.4470418738671746,1.334470958279911,1.418326215490762,1.3579349011057469,1.4419405077090797,1.3987072228952149,1.4665543609933374,1.366150162318974,1.439423940321875,1.3659211835445777,1.4529278597280502,1.4285301410078945,1.477571074367594,1.3894858429671046,1.4668180891645557,1.3552190150651982,1.4220945689327762,1.3829652739544462,1.4725127954160804,1.3831993569131833,1.4617478180983006,1.3888104465206637,1.460750443115931,1.3746665339438582,1.4397969341031256,1.3780587354959086,1.4436648461643116,1.446919376050875,1.534685112121061,1.3736534169732795,1.4524518969781048
Incineroar,Snarl,Dark Pulse,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incineroar,Fire Fang,Dark Pulse,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incineroar,Double Kick,Dark Pulse,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alakazam,Confusion,Shadow Ball,30,1.9447330426651668,1.8932636398485279,2.1288609694180973,2.02903734465216,2.288573269093431,2.1049050499395947,2.054486975625605,2.117723910423797,2.7916325821999632,2.072642580964095,2.082846231933098,2.1995978150529316,2.087705055520145,2.166526887852662,2.7784134200233654,2.1633851018438564,2.407603970591959,2.395864810797579,2.899117590697137,2.0971228164095885,2.2497965584470627,2.254274391794524,2.201813411601493,2.310533170379528,2.382406540742382,2.5219397322978923,2.417713771826834,2.548277168527724,2.408917179584881,2.3831703605349466,2.602432376239207,2.4688184719851765,2.1920332376301945,1.8995169436469184,2.335241163888371,2.21595496626031,2.1214870963390204,1.987942668495926,2.0501579113590904,2.110899392918553,2.3132547973623767,2.141496090040211,2.790648590174729,1.9206429461703078,2.1088826080390084,2.226094773709609,2.12258350030349,2.1834357484627582,1.9284844361148967,1.979907762114023,1.9284844361148967,1.979907762114023,2.327108560683428,2.050525330980517,2.1110670584337643,2.190188080793817,2.423998279011176,2.224136040856936,2.1558455837730164,2.1810014065099277,1.933673420298612,2.009852387375859,2.091920458010095,2.1303341350768434,2.124274362177961,2.141017038374116,2.1295181753483154,2.1812419593244465,2.133160627780811,1.6834330456198232,2.130873530398421,1.8428394223792919,2.399974392438132,2.1578481561432317,2.3716691359371262,1.9928073029810003,1.7478382974739832,1.5626168224299066,2.201486697965571,2.2058478320905825,2.6307914930533642,2.23502660572462,2.4506415943565663,2.20162370682787,2.1089750538516108,2.0156998777538915,2.1920977678515414,2.1871667147643006,2.251221250271102,2.1256674274737417,2.1263160815103554,2.01414917671212,2.067074230289244,2.156951487291282,1.950889609101131,1.9872842119187777,1.86518403794497,1.9608853826359816,2.04847502725845,2.1013514189398714,1.774338123180705,1.6752183153906575,1.9138806577189007,1.9651966765440705,2.0513895989217827,2.1194869173211877,1.9876859786188004,2.100467656092904,1.7451798785235946,1.6801588537610965,2.071093276801938,2.146445336159903,2.078005203416757,2.172553127806046,2.184885582039192,2.1419301812518925,1.8669019333444883,1.9389422126222602,1.8289508168078974,1.8896945342302205,2.417006899607545,2.3387058488416255,2.1960298525723374,2.3122693256662794,2.154007808911346,2.219212218649518,2.059382541733009,2.1543245110703877,2.0446346804698385,2.111009356957993,2.165283473596237,2.1818332005208836,2.08355391300005,2.197389668547837,2.0769768984860364,2.1847638578925146
Krookodile,Snarl,Crunch,50,1.502154933059145,1.580624590240285,1.428508558786647,1.5014409074998554,1.4363154395980957,1.5070191217299496,1.5158797147066356,1.591091544513913,1.278594170232049,1.351992984975371,1.6305505873253734,1.7281133078745106,1.5816498372974603,1.696118621892717,1.3172461522832326,1.3882797023416467,1.5854534020984037,1.6722911092166013,1.288579171977041,1.3661070875626218,1.5793951852165804,1.6637407815546323,1.6104892861018962,1.7405872943219405,1.5983145417081472,1.713465475556555,1.6121027037379363,1.7350470052376072,1.61770391859386,1.749448900255037,1.6200800129775474,1.6553547234388672,1.3879932728377729,1.4876249554666052,1.56218640733579,1.6466875187239045,1.408187887688897,1.4738579642785328,1.5652910832719233,1.6312857493771276,1.449018973913395,1.5324988044481267,1.193542318274816,1.257384239117654,1.6089149711967896,1.709890900199213,1.5339959358753399,1.6272738899275887,1.584430277055876,1.6932999704081857,1.584430277055876,1.6932999704081857,1.5378268410899836,1.6467881516269396,1.5512438243275781,1.6270645166546276,1.6348380264064222,1.6371071667187236,1.4906220772081136,1.5713186209063066,1.4483124900177227,1.5137673643516762,1.525139740506115,1.5703264564066082,1.5389646998422402,1.6186422916263872,1.5808087893137712,1.6504051131853392,1.2820761840592,1.332352086987837,1.3660799962552952,1.4476677510707516,1.3518950718921068,1.415087346495021,1.3971283747958687,1.4183580411868253,1.4294478336167755,1.4229791084829857,1.5483838488447021,1.6314208782104391,1.4830755001268032,1.5223202349244747,1.5049651514823652,1.584945597755846,1.429754638429497,1.4580257951095117,1.5399816810750449,1.6107730335386894,1.509609922852097,1.583535584082952,1.5789648906213154,1.6578118714366963,1.5319969037802317,1.6114639116629546,1.5605033401680004,1.6498941728950327,1.6145003992933717,1.7040953786833806,1.4932829177044884,1.563024537606658,1.5136302730675044,1.6024580695836992,1.5749462553018418,1.6657137876939165,1.5462192684853835,1.619417205000697,1.5049209965594532,1.5926964478429708,1.5177386699890985,1.6167263666095624,1.573923001211387,1.643596683827983,1.5603573319825939,1.6328482950751733,1.5574685296535018,1.6287580568412856,1.606501270135836,1.6697190489952998,1.5463731399784515,1.6167263620744883,1.5443885301936953,1.5986279908849221,1.5607348952916946,1.6478456801451846,1.5463481855764816,1.6454524575103355,1.5730365207638617,1.6470293708254473,1.5561616563806489,1.614692414891499,1.5478805076674893,1.6317661464305844,1.6073016031563703,1.6866603406083005,1.5408528861813138,1.61423487544484
Krookodile,Mud-Slap,Crunch,50,1.6752428106202553,1.791867142913441,1.592804298254259,1.7047549947495233,1.9022344701545832,2.0617180537861683,1.7217134792347482,1.8373195213480094,1.5626173339375355,1.7255224486673217,1.9098370957606225,2.03933291439068,1.8490388808749034,1.9930356603710289,1.6351431147457713,1.7888581297302788,1.5971503574714485,1.676741565446396,1.579932412496692,1.7468723289704615,1.7814656268542848,1.9200220395015681,1.8184512153113659,2.0003940147507797,1.945735254720507,2.1624601870012006,1.6187496356989999,1.7406614040785056,1.817224233895381,2.0005096065510157,1.6347528668270581,1.664729173663804,1.5581265586688182,1.7119527631661673,1.5727178833974746,1.6554759695054375,1.5907023389237744,1.6883522156014794,1.7941028880233008,1.90280555847984,1.6494742939508444,1.796008540618454,1.3479293558779954,1.4590809679467582,1.872868886060109,2.0160924004113716,1.7604886693747297,1.9067687366906008,1.814549912533039,1.9819570455693807,1.814549912533039,1.9819570455693807,1.7275550399121862,1.8924466737529033,1.7544123584053413,1.8756320503141921,1.8718090860763315,1.878970219860459,1.9617315065363445,2.137005490386469,1.6385924940972267,1.7485024178759252,1.743914089230665,1.7969149813114718,1.7562977970504945,1.8788792073995966,1.829553075301782,1.9333804368652998,1.2860213055145735,1.3318409405095202,1.5375367644190636,1.6571722798230628,1.3398168385443223,1.4014793982672216,1.5938156136667303,1.6282430004514372,1.4125505125364703,1.4214719236110027,1.7462142133848844,1.8720312068489366,1.6715188500726967,1.7390825873364326,1.7138123275032802,1.8182005063510267,1.6198897316488627,1.632335437311573,2.0778428838504874,2.228810901015069,1.7180951594080163,1.83805136996912,1.7832540332089502,1.912413821803604,1.7549247271061406,1.8765619322938882,2.0443647066604935,2.3091474303856074,1.8215763618323935,1.9478095330284184,1.7535335954145785,1.8487931258690196,1.511470221318671,1.604641223490274,1.7989773981755852,1.9284062518156992,1.7784774829204815,1.873518613189571,1.74717054227814,1.8629315672474704,1.5206509889425324,1.6242018377199814,1.8273394912174439,1.928679588128407,1.745930513664725,1.872919208896461,1.7714524664388402,1.8921717062479273,1.594393148872089,1.6661900488279766,1.547256437882803,1.6195509740543375,1.5628164957589568,1.6186226104570198,1.5486021900042821,1.638424991333782,1.5630225080385853,1.6531005971520443,1.7780114358958952,1.9087731947406894,1.783784590881943,1.8789368903045987,1.750199218674078,1.8733163592544362,1.8627245334531957,1.969984517804525,2.0646963025514204,2.2288075275951504
Krookodile,Snarl,Brutal Swing,50,1.2124355580076454,1.2718905731082983,1.1501228509578296,1.208904400545098,1.1620973600857811,1.2229119116173102,1.211382854549549,1.2698786523343826,1.027474532282649,1.0850483459960805,1.3299985498138929,1.4142582298061586,1.3108926834177597,1.403139991277802,1.0631063646060852,1.1269810026921319,1.290697723493513,1.3385976314878745,1.0449174015007954,1.1047727970945282,1.2755022463338135,1.340370433160973,1.323191189169549,1.4044195714440757,1.2997013404949875,1.3731689327966503,1.3133280041301323,1.393288951062926,1.3027740830004138,1.3896690128827602,1.338467232835023,1.3378549119331749,1.1239416769704718,1.205469224804577,1.2637603675436961,1.325116114394414,1.1421782611683673,1.1867804608613979,1.2687809243078219,1.320972383057866,1.1752476981416746,1.2419325506678252,0.9691108341368201,1.02351668508807,1.3098923385617813,1.3931116816615965,1.2462693081446925,1.3298335576519023,1.281999923504154,1.3716429898602742,1.281999923504154,1.3716429898602742,1.2373055626958267,1.3182993958172677,1.2454916912426295,1.3161889968481215,1.3349867512819504,1.3250993395291688,1.2154716092044295,1.2770439016728188,1.1653950287778228,1.223870487289073,1.2394796571699584,1.2615490587982883,1.2498176258706435,1.3186778728596424,1.2889921440889058,1.35192839350724,1.0286451133234975,1.0725270384870065,1.1066070634493412,1.1720652826862015,1.0976636469211398,1.1477488931468325,1.1322923010267925,1.1471291322407948,1.1594339475449738,1.1352284960916168,1.2411080042345577,1.3119994476663905,1.1770723719316205,1.192256626759036,1.2166942399128147,1.2697686404651978,1.1677830523318524,1.1673676946144096,1.2490997377633346,1.3054994416492052,1.2283144164334328,1.28951635390955,1.2852168846842098,1.348208464536892,1.2432665118556783,1.3125918202928772,1.2722236920431245,1.3519908724121965,1.3028095733610823,1.3852898708548105,1.2232091948504036,1.2832878192239594,1.2444208289054197,1.314362611467911,1.2680959851257916,1.3414095636511534,1.2693684063763535,1.3131128874843148,1.2192541484877275,1.298691116379032,1.2410683694128641,1.312723874785859,1.2775211992731677,1.3407877801332526,1.2564639790021412,1.3104091359104828,1.2618707733125694,1.321206615621981,1.2919639190155308,1.3699669916794694,1.2492453141531503,1.3213360123467577,1.2449914546145082,1.2913185213318141,1.2738830774250118,1.3535409147448054,1.2564653192466697,1.3392397795130915,1.2747919608255474,1.3425361252140475,1.2738005176189529,1.3197889707346206,1.2432314240733902,1.3065052185574624,1.3082288701326807,1.4000566015748557,1.2512334881476568,1.3263888051149044
Espeon,Confusion,Shadow Ball,50,1.5330870893894177,1.5842412235290746,1.6279332152967283,1.7111932005478165,1.6614027541383078,1.7396884460790265,1.7413364230373187,1.8163264955296132,2.3159850754174,1.7483624743263044,1.8365234205056316,1.9516817324890028,1.8038780234157468,1.9565970009057667,1.74279346777061,1.7936106313811144,1.9587620599133964,2.0848941935157126,1.6831052533923025,1.7589328352988054,1.8234360430617953,1.9179282868525895,1.8694253990873957,1.9839326918993396,1.9681727528600865,2.1461910164014673,1.9736370979157818,2.141400831022624,1.910063794324666,2.0002220762492957,1.9509800561598798,2.050735813232986,1.5566648154745688,1.5904630425215331,1.783913049854294,1.9016908602206855,1.6312523385419715,1.7067780173236644,1.8044548548970067,1.9052268659858933,1.842375746798952,1.8191887759569467,1.782935117465842,1.5999459116242976,1.8128043035808037,1.963254151473962,1.7674070194456795,1.9137723481180586,1.6239866816705886,1.7129533637035261,1.6239866816705886,1.7129533637035261,1.6438841840291045,1.703017208439569,1.811506438630698,1.8723878421852058,1.8362847326365257,1.8943991328864,1.7624183403182854,1.8241662680365265,1.6652016371896834,1.7396949223643419,1.69372720394774,1.7758799417324436,1.7869772686285628,1.8479787747382992,1.8094736265841842,1.9102335559631018,1.9260463981598726,1.4283361020434242,1.7818280400371351,1.5339285853597648,1.7124338190533737,1.8199204368560202,2.0191179099367687,1.6916774981291112,1.4684754965440845,1.299801850436085,1.804335818834576,1.8932500230139002,1.6995785084040123,1.752775039618833,1.8016486899593385,1.848059282807081,1.7366438881775454,1.6708928688338966,1.7612015207217155,1.8483920751828755,1.7268427194893985,1.8210003408140292,1.621884059981412,1.6986502795155989,1.7783201428052384,1.8713252136549612,1.636616178318672,1.7179873007474038,1.6083859674596068,1.6993119247553823,1.7626164110874372,1.841430843561504,1.3683061497943907,1.4150880192209951,1.643588402765673,1.7064319330660624,1.7976251336152809,1.8556838778640143,1.7644562921420863,1.8375379336426443,1.3905933655193896,1.4301354929138763,1.8010202150211991,1.901801938219261,1.7669398844196809,1.8458545345704878,1.7816614035846636,1.8624677365863507,1.631888775649899,1.69956343834137,1.6099802956621339,1.6722867709152327,1.9204487909862007,2.00238163058615,1.9583307844456679,2.0796986195224405,1.7807303628847038,1.8882521819016997,1.7845705530687654,1.8787815062937483,1.7950129404738204,1.8425741588692015,1.814415657615984,1.8824026743892246,1.8501223592868203,1.9415671977226192,1.8210024730080223,1.9072320405332046
Dragapult,Hex,Shadow Ball,45,1.208283326227846,1.2413560852228556,1.152663130099674,1.1773607604185428,1.1626777419441146,1.2045969536126713,1.22522463672198,1.2676885839678056,1.1080678668322337,1.0944085781039423,1.266339246870015,1.3446164257746411,1.279002985675467,1.365399711496528,1.109402778483263,1.136178061665058,1.2973639118434046,1.3251513028504864,1.1120942696625795,1.1219008453000525,1.2568725099601592,1.3100512842248029,1.2829379816063533,1.3537898556537578,1.2598701509173114,1.3275960721148599,1.243082444438893,1.309614215649538,1.2701943284063575,1.3410834048263014,1.2393123727663424,1.2985384265637603,1.1652450908481253,1.2037900538592117,1.2405521535370634,1.2934797865632024,1.1183155879889939,1.1705003907115021,1.2523441063971648,1.300300031582272,1.1774704143008212,1.217624118490978,1.0449345060320299,1.0630717494062039,1.2950829575611125,1.3701626068883184,1.2226580024888196,1.2967947820049817,1.2776155036949506,1.3493625681668575,1.2776155036949506,1.3493625681668575,1.314464491238308,1.333692276696702,1.2659381681448452,1.3089800477579299,1.2541313040006783,1.3151291879290836,1.2115248138337749,1.2549110043337641,1.1559428946391082,1.2041868797758581,1.2045146064116896,1.2424359452104294,1.2402171917471034,1.2885053120019236,1.2633115949963047,1.3150798593052857,1.1300031365806624,1.0975732159245362,1.2652733244396597,1.1808887432614819,1.1154609024194653,1.133718644775945,1.152191894127378,1.1519070948351346,1.3280327024792098,1.1368230539996567,1.262384355150511,1.3032915631041149,1.215991205250227,1.21856169578933,1.3222735436506454,1.3018936033347563,1.145164839056934,1.1727802242502363,1.2815342727010377,1.301659995733949,1.2170778811695084,1.2533487560287935,1.299615752750073,1.331118478547351,1.2218931172298313,1.2818744767230623,1.3022852040478867,1.3109001918116276,1.2571368648613765,1.3164339471964766,1.2444757874941232,1.2777961167962069,1.2407244836667743,1.2969897888462782,1.256405786996688,1.3039451513566904,1.2374401635915786,1.2984965376214155,1.2038316438065546,1.2604300222298064,1.2534496184394954,1.3299486061361159,1.258990763173834,1.3086576317383403,1.2370202380678286,1.3010959408744502,1.2605297688569739,1.3202837738460873,1.2474711367335454,1.2811791728145299,1.2383642487599857,1.303223552022364,1.2335817825041144,1.2846721103937206,1.2412980975102466,1.3066821639036725,1.2289159393661002,1.3084519981626093,1.249046174182113,1.2952604119726419,1.2464563010153293,1.2772048576547879,1.2471769256185496,1.2765349555888126,1.2959097038405833,1.3533103597529508,1.2530671331202123,1.294673985161952
Shadow Gengar,Shadow Claw or Lick,Shadow Ball,30,1.3073027689904595,1.1949005291498136,1.2360046761526409,1.1340740640048392,1.2564485158071732,1.1905628263361645,1.502010427750951,1.2243496408047212,1.3927236774736496,1.120673724848606,1.1728563832358485,1.2363668004060522,1.179824885101815,1.2646717434331913,1.5423439325443185,1.1845697668512216,1.453030699496079,1.3002190409467296,1.2738936424554157,1.12014576026816,1.3138276680511993,1.2461854708824276,1.2248809697953482,1.2803992997390536,1.1886383706354535,1.2547635033454494,1.202663768912426,1.249294296919887,1.2179830333745538,1.290464045855239,1.3208995633786405,1.265569058602309,1.789333466060314,1.151646687763271,1.4535804295132728,1.2595494531048685,1.2340400078396836,1.2132292114754641,1.3403323156823526,1.2477436221356635,1.3710117399826225,1.1912445189840166,1.3116901441572797,1.0556287185758295,1.2423410789157623,1.269032773091113,1.3804848935146559,1.246843807284974,1.265176876513561,1.2679750140410138,1.265176876513561,1.2679750140410138,1.4028618206996848,1.2633347459491504,1.5152515800126365,1.247812603531335,1.4559544765360135,1.264558593257116,1.3200259883052627,1.261830747592155,1.2153593331165293,1.170784977418405,1.3785832853416444,1.2381788000948541,1.2950854030833818,1.2483358868419299,1.3107190759039773,1.2521983549119973,1.3668335637364808,1.0856240052973363,1.2691740585578206,1.1374735725263494,1.3117451104157634,1.131151149757065,1.1829865750461284,1.1230393538085846,1.2052299003011249,1.1004727505343797,1.3693788548283163,1.2788421706710853,1.5220907268406263,1.3028428018805893,1.4855520780260572,1.2365066500374746,1.2603616724641444,1.1363832968240697,1.3504435438336742,1.2778453932922622,1.2789614467039152,1.251148956386132,1.3320478852529511,1.2682656161134154,1.2380613872960209,1.2326745967805635,1.384053178120246,1.2713473113301144,1.210302575643911,1.2605974074163702,1.3862997529234062,1.2770258780221868,1.329055583791526,1.223039781915631,1.3438266225088606,1.2893730753587822,1.2678928289259654,1.2513826276897337,1.3097875716011917,1.2096243070480477,1.347547111041894,1.2528266625136273,1.2391353725015142,1.2641675499697154,1.27107268666682,1.2397370662860037,1.383584951911292,1.2569681763781344,1.2261754460686634,1.238116244048615,1.24333401279326,1.225833066402648,1.3380253829598683,1.2496518546651474,1.2036663200179443,1.2312350890071573,1.3417087735415711,1.2813619660082682,1.2558556393386806,1.2615735872863278,1.2601532948437189,1.2339737208839339,1.3444442284892422,1.2354570367922877,1.196540644925003,1.2387920558024939,1.2534893540020509,1.248627782134025
Shadow Houndoom,Fire Fang or Snarl,Foul Play,50,1.1886596423850075,1.1973044528118024,1.1301489504144309,1.1373619838305709,1.1495615235641208,1.1771955207692322,1.1458286417622314,1.1960283092981638,1.0125499496824995,1.0434907986652622,1.2321515927877411,1.2964973171557017,1.2223690831628031,1.3001241235868362,1.044753517549652,1.0864466399146644,1.2067721214474427,1.2437959500637286,1.0243217676170082,1.0498054806104167,1.252725269136221,1.2754301941171484,1.2774972749279212,1.33831946810368,1.2874672152564404,1.325512401149657,1.2662582332026011,1.3051156187288184,1.275816363980635,1.3399099071721279,1.1995320771615727,1.2543964869230646,1.1042814929689628,1.1520081941446445,1.2843142389662519,1.2530068233573768,1.1020100643210402,1.1273744950658355,1.217372004070604,1.2505439169035337,1.269689560643106,1.2076623087958942,1.054423488465066,0.9854372927592127,1.2481060360885168,1.3066704064093435,1.2211293881685659,1.2697324214428252,1.2549405244796772,1.2963428946430764,1.2549405244796772,1.2963428946430764,1.219175449200251,1.2631610636765527,1.2358314822156928,1.2731851352990482,1.2074225917016068,1.2525923428408312,1.2534059673147084,1.264917929788738,1.108041433907222,1.145064858343067,1.2070214664001717,1.2076380184513928,1.2888968680391166,1.263541583738564,1.2318776859277913,1.2790405250047903,1.0201182607079378,1.0346255271198057,1.0872984295644441,1.1258766899930568,1.121757217850717,1.0839164294972157,1.1204519219407558,1.099040468767516,1.1590314074859969,1.1176384316540027,1.2129504971002485,1.2619096934548466,1.166698606541669,1.1519423842906307,1.2067708220630557,1.2340496475804723,1.0766469148151765,1.0981285290648441,1.2025997816785656,1.2463644462289363,1.230793063918122,1.236101500614498,1.2676552594709318,1.2898084312447113,1.2173988594537384,1.2504225708102303,1.2085455387261061,1.2473873933461208,1.2266211714218878,1.2813767958118563,1.1709830047314669,1.214186397783313,1.2684355218777434,1.2429076375733492,1.3093951542618092,1.309732148044855,1.2133197007017706,1.255925547241716,1.159953142150849,1.2103161060020478,1.1956237346207756,1.255957016041115,1.2147940642035129,1.2644893246517261,1.245216770658255,1.2414178159464002,1.2113451860823925,1.2558723017692608,1.2281072694361206,1.2785172114814196,1.219154945982936,1.2733273152596993,1.2398404861374857,1.2283437776933788,1.2019636630574417,1.2691013641646784,1.2307992650436381,1.272266881028939,1.2373399024644254,1.2668609367020158,1.2070674895480789,1.2404041409516224,1.2719480670929622,1.2693922372742996,1.2503620836038556,1.3104929331269042,1.2188551782375294,1.2667108993304783
