Attacker,Fast Move,Charged Move,Level,Arceus,Arceus,Arceus (Dark),Arceus (Dark),Arceus (Ice),Arceus (Ice),Arceus (Rock),Arceus (Rock),Arceus (Steel),Arceus (Steel),Glastrier,Glastrier,Kyurem (Black),Kyurem (Black),Kyurem (White),Kyurem (White),Kyurem,Kyurem,Melmetal,Melmetal,Meloetta (Pirouette),Meloetta (Pirouette),Meltan,Meltan,Zamazenta (Crowned Shield),Zamazenta (Crowned Shield),Cobalion,Cobalion,Darkrai,Darkrai,Dialga,Dialga,Regice,Regice,Regigigas,Regigigas,Regirock,Regirock,Registeel,Registeel,Terrakion,Terrakion,Stakataka,Stakataka,Mega Gyarados,Mega Gyarados,Mega Glalie,Mega Glalie,Mega Houndoom,Mega Houndoom,Mega Lucario,Mega Lucario,Mega Sharpedo,Mega Sharpedo,Mega Tyranitar,Mega Tyranitar,Mega Absol,Mega Absol,Mega Aggron,Mega Aggron,Mega Kangaskhan,Mega Kangaskhan,Mega Lopunny,Mega Lopunny,Mega Steelix,Mega Steelix,Sharpedo,Sharpedo,Snorlax,Snorlax,Absol,Absol,Aggron,Aggron,Boldore,Boldore,Chansey,Chansey,Cinccino,Cinccino,Cloyster,Cloyster,Crawdaunt,Crawdaunt,Cryogonal,Cryogonal,Delcatty,Delcatty,Dewgong,Dewgong,Excadrill,Excadrill,Glaceon,Glaceon,Glalie,Glalie,Herdier,Herdier,Kangaskhan,Kangaskhan,Lairon,Lairon,Lapras,Lapras,Lickitung,Lickitung,Lopunny,Lopunny,Mightyena,Mightyena,Miltank,Miltank,Nosepass,Nosepass,Piloswine,Piloswine,Porygon,Porygon,Porygon2,Porygon2,Raticate,Raticate,Slaking,Slaking,Spinda,Spinda,Stantler,Stantler,Stunfisk (Galarian),Stunfisk (Galarian),Sudowoodo,Sudowoodo,Tauros,Tauros,Tyranitar,Tyranitar,Umbreon,Umbreon,Ursaring,Ursaring,Walrein,Walrein,Zangoose,Zangoose
(Boss weights),,,,0.625,0.0,0.625,0.0,0.625,0.0,0.625,0.0,0.625,0.0,3.125,0.0,1.0416666666666665,0.0,1.0416666666666665,0.0,1.0416666666666665,0.0,3.125,0.0,3.125,0.0,3.125,0.0,3.125,0.0,3.125,0.0,3.125,0.0,3.125,0.0,3.125,0.0,3.125,0.0,3.125,0.0,3.125,0.0,3.125,0.0,3.125,0.0,3.1818181818181817,0.0,3.1818181818181817,0.0,3.1818181818181817,0.0,3.1818181818181817,0.0,3.1818181818181817,0.0,3.1818181818181817,0.0,3.1818181818181817,0.0,3.1818181818181817,0.0,3.1818181818181817,0.0,3.1818181818181817,0.0,3.1818181818181817,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0
(Raid tier),,,,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Tier 5,Ultra Beast Tier,Ultra Beast Tier,Mega Tier,Mega Tier,Mega Tier,Mega Tier,Mega Tier,Mega Tier,Mega Tier,Mega Tier,Mega Tier,Mega Tier,Mega Tier,Mega Tier,Mega Tier,Mega Tier,Mega Tier,Mega Tier,Mega Tier,Mega Tier,Mega Tier,Mega Tier,Mega Tier,Mega Tier,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3,Tier 3
(Boss moveset),,,,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random,Random
(Weather),,,,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme
(Friendship),,,,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend,Not Friend
(Attack Strategy),,,,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO
(Dodge Strategy),,,,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging
Machamp,Counter or Karate Chop,Dynamic Punch,40,1.2650304475957526,1.2840336847958895,1.2636225785893267,1.2814416455750062,1.264624511661637,1.2805410906028494,1.2685110244386857,1.280622518005209,1.2846027373710691,1.2798535758506664,1.2359962425727888,1.2469956063470757,1.269580498699891,1.266693356894043,1.182423557408039,1.1700152780783453,1.2259902936978113,1.2526078112266121,1.2506046706529916,1.2403004091065797,1.2440019567012675,1.278355462996215,1.2256279131027499,1.2431047883802406,1.2721387413350747,1.2411725538406273,1.1986192476180002,1.232516310011304,1.201533513114729,1.2247699252980824,1.2709512497672146,1.2608602060266185,1.2172145277197115,1.1946110460890171,1.1967447642718418,1.158396661402185,1.214533909403355,1.1969025348696891,1.2041166686738043,1.2054920423424937,1.2303132421895142,1.2553030211242862,1.1655869125551017,1.195407085000947,1.158139347145419,1.1786953175114057,1.2356333184534007,1.229148058958446,1.2301032226293065,1.2513367442246586,1.1959585625192044,1.2007118596630242,1.1375187507988573,1.1771663586061374,1.216910152731681,1.2450537575677738,1.2682784465842896,1.2859973419586537,1.2080492204035154,1.2304751869653319,1.187165263971412,1.2007122429671877,1.1916773734788122,1.154866026222868,1.1931142458032988,1.2260094948617046,1.230520315334884,1.257727999872719,1.2248820782727834,1.2545131490138623,1.2333049603408828,1.2620617318746568,1.1921926382964156,1.2277089382364454,1.204919711613306,1.270266835818105,1.2192589106853013,1.286018116962072,1.2240792446158981,1.2354095167679506,1.2423472950106538,1.2688710761007074,1.2047067629678265,1.2510701247537752,1.2021628695124504,1.2469221063372562,1.2534315557719709,1.294272323736286,1.1881711209413197,1.240872245111363,1.16042002528788,1.1642214614522237,1.2233332244228776,1.2128924459049621,1.2307335387757647,1.275309184028089,1.226149103178492,1.2628376438250426,1.200993662576294,1.239804518462182,1.2030795678660748,1.2551776813823756,1.1922550535852936,1.2410009829142647,1.188812371466116,1.2483619357031037,1.2234615622840184,1.2671351850667412,1.1949504342151602,1.2335890594277026,1.2176563841230104,1.2880606977836024,1.2104903203056814,1.2805754950256618,1.209909899742668,1.2475410442134347,1.2127922738071617,1.242889700794152,1.226122564029894,1.2593174662830315,1.2068956137916402,1.251231351956594,1.191910548077902,1.1999406747256993,1.2014724729770194,1.2776756005927423,1.230781613398115,1.2666675602781265,1.2049729598142636,1.2578234608977483,1.191370166826461,1.240629395455722,1.190714286445506,1.2376650346229376,1.231532134766621,1.2608700898973955,1.194715116889503,1.2560927309598195,1.2239752032720497,1.227671394473781,1.156712406504176,1.1962380899274492,1.1751823450262395,1.2158315755297087
Sawk,Low Kick,Focus Blast,45,1.6823903590311073,1.4789264755759104,1.6935587401767724,1.4692581081517064,1.6808288300933398,1.4746294242870845,1.6738104509052927,1.4782939007485627,1.6796310713128682,1.4792716444991327,1.6215024315408149,1.4863700876033865,1.6718906279761556,1.4531001457605217,1.466704909072045,1.3434120523681399,1.6296771523591687,1.4943736514868433,1.5676013984522421,1.4549106999643575,1.8574892405171037,1.542600406881761,1.4391098958250494,1.4299107361438002,1.6465711765489233,1.4235250812362363,1.4743337272449293,1.4352718888804121,1.5574315266704368,1.4043017464415624,1.7739451900144907,1.4248693851660694,1.5553051896647716,1.4157288146045022,1.649867920417493,1.354064123819115,1.532270134941819,1.4252486683299204,1.4116181028378154,1.3544453745170264,1.5866463156405828,1.5127595805404443,1.4389671950776437,1.3973428423083851,1.4092922802739614,1.3721011771162095,1.6168519329788775,1.4983496033848944,1.6962003764989952,1.5323662171129182,1.5122433183900583,1.4224207468035912,1.418043135368029,1.3665152792549982,1.6855890734892027,1.5136996923090105,1.5795090025361251,1.5039306928182108,1.5030492671868243,1.4908693618865738,1.445335981909226,1.3966021174142416,1.8616794320261196,1.3310587722971998,1.4969764813046675,1.4881778497010612,1.4927442488320453,1.5002137771178963,1.4656587660065483,1.44354382280175,1.5070557249713779,1.5214946598714576,1.440510821305028,1.4343644071841395,1.4234705874787625,1.4582170801106358,1.37473049511317,1.451794854269171,1.5282144493493037,1.4872777596867344,1.494657869251331,1.5054432986761876,1.4482047837913892,1.446029359347153,1.4600916737210083,1.4723852837000242,1.480354922901541,1.4737725791753533,1.4030738668897489,1.4311566426938962,1.4803365093649703,1.3998231663540313,1.5224029641406664,1.4082165382782648,1.5323652093574502,1.5309580226294068,1.4796352247040394,1.4729672584352453,1.4573750273392667,1.4673299894078926,1.4585485408893983,1.514912091019478,1.4041913503544698,1.4320136189357926,1.40996823850389,1.447807238949769,1.4406189311329638,1.4606024546394711,1.4706298782928393,1.4610622137563756,1.4414066375048364,1.482745380891469,1.4246201668790488,1.5070244198886364,1.4654788856404843,1.4512468392915343,1.4288768983372673,1.4380198414104117,1.4505364833309715,1.4172092084752967,1.4237786664985468,1.4553482974194771,1.4318823228650386,1.3814848403749784,1.3745726854990805,1.4173439356080402,1.5295148074521732,1.5182553857983376,1.407137534289856,1.4347007516090415,1.392979833220707,1.4307626006601617,1.4372954817522978,1.4551544937254304,1.4611902411277569,1.4752015975381145,1.3777920108983823,1.4248842011006009,1.5262166270309099,1.461660135939541,1.376446525206224,1.3844487587123049,1.385966639367378,1.4044103093491564
Cobalion,Double Kick,Sacred Sword,45,1.2734902746371737,1.2859272066167828,1.2738116624218385,1.2884032728583643,1.2770670222471752,1.293348866587129,1.275186541761801,1.2936890739497706,1.2735048388780783,1.2914851956000815,1.2583331086068255,1.2993994308926038,1.2259732798173482,1.2433151318457574,1.1461650307625297,1.1784117736971131,1.222914586436015,1.2452738448049014,1.2322401351493304,1.2698063698665896,1.2534236192233392,1.287028017910024,1.2586059228770843,1.3290884949119424,1.2550459164686631,1.2767013067755097,1.2080908658605278,1.2534566108193534,1.2189020900998162,1.2383013174093864,1.2593208409314784,1.2719585268812035,1.2485000499070393,1.2599723525350475,1.1319238454841873,1.1490820819669525,1.2579424935046468,1.2757054616833687,1.2353303263842872,1.273988704265197,1.2924817760731557,1.3143274398196922,1.1881362042592256,1.253897194067084,1.1870809185998483,1.214144310619052,1.2153318940486186,1.2611600013615116,1.3064320738228021,1.3311617245930325,1.212588724524117,1.2233304932481384,1.1561729397522509,1.1709462811666822,1.2573337660070534,1.2718255510967316,1.268844976062368,1.3104214569852761,1.2529235980348252,1.294367869384216,1.215861147506907,1.2473023504068967,1.1937250416570349,1.19212264621164,1.2245777901965722,1.2808244141241225,1.2738982824698275,1.3294037958222265,1.2517380638941777,1.3097472643015693,1.2867787691694208,1.3477040977416643,1.2546679064649082,1.3156206711099723,1.2729177452182374,1.3262471703317744,1.3011047159459146,1.3518957365038355,1.242233800490069,1.309922195372259,1.2595651926628253,1.3269799427453284,1.247524434856017,1.3114945127098772,1.2577347857513974,1.3394585165569475,1.2963356902634198,1.3761633277948082,1.273888576256513,1.3404804406397959,1.2055971527012508,1.2283379977864746,1.2031660137875373,1.275125991011649,1.2862747207613836,1.3668336505480598,1.289566791560224,1.3620792120159728,1.2580572370259901,1.322666201265899,1.2939386433123856,1.3572182288910777,1.2750842633652908,1.3357296618445602,1.2779612733668952,1.3233015063631024,1.2748780686061436,1.3366199596865884,1.2373646779579073,1.3053855034917208,1.2889404109908458,1.3657734853116459,1.2983937217275054,1.380055135640878,1.2768298446765352,1.3384763415073138,1.277149914534182,1.3267124911724462,1.2648520396532497,1.3295876025063613,1.26968766134814,1.3419249771817539,1.2089914987071062,1.249948271639146,1.277770336486577,1.3698892310363178,1.2769542279385222,1.347566826312836,1.2912488273306257,1.3491803130096538,1.284887949584467,1.3430632731796268,1.247651682940592,1.2966151609196481,1.3037024498287861,1.3561837903761764,1.312947497244193,1.3856182873171177,1.2364283138340857,1.2846550240856016,1.2349792543397464,1.2906095635635044,1.2535826413986948,1.3063460960109392
