Attacker,Fast Move,Charged Move,Level,Arceus (Fire),Arceus (Fire),Arceus (Ground),Arceus (Ground),Arceus (Rock),Arceus (Rock),Victini,Victini,Entei,Entei,Groudon,Groudon,Regirock,Regirock,Terrakion,Terrakion,Blacephalon,Blacephalon,Mega Blaziken,Mega Blaziken,Mega Camerupt,Mega Camerupt,Mega Houndoom,Mega Houndoom,Mega Aerodactyl,Mega Aerodactyl,Mega Steelix,Mega Steelix,Aerodactyl,Aerodactyl,Arcanine,Arcanine,Blaziken,Blaziken,Boldore,Boldore,Camerupt,Camerupt,Claydol,Claydol,Combusken,Combusken,Donphan,Donphan,Excadrill,Excadrill,Flareon,Flareon,Golem,Golem,Golurk,Golurk,Graveler,Graveler,Hippowdon,Hippowdon,Lampent,Lampent,Magcargo,Magcargo,Magmar,Magmar,Marowak,Marowak,Marowak (Alola),Marowak (Alola),Monferno,Monferno,Nidoking,Nidoking,Nidoqueen,Nidoqueen,Ninetales,Ninetales,Nosepass,Nosepass,Onix,Onix,Piloswine,Piloswine,Rhydon,Rhydon,Shuckle,Shuckle,Stunfisk,Stunfisk,Stunfisk (Galarian),Stunfisk (Galarian),Sudowoodo,Sudowoodo,Torracat,Torracat,Typhlosion,Typhlosion
Kabutops,Waterfall,Water Pulse,40,1.6718703764300284,1.6783443529233095,1.6654624627298102,1.6709055894742268,1.668472603350871,1.6777256155499445,1.7100208917379427,1.6860418191882578,1.574195394987915,1.627572827884493,1.7496333916956899,1.620784794604537,1.6331724919021668,1.6445007843807853,1.956094850310769,1.8142425758531564,1.7316985454411096,1.7177810895027896,1.7874872392099919,1.7603219588780086,1.8301488676422104,1.6432198016788822,1.6802049030369557,1.715520620981653,1.7399844921168262,1.737352311179639,1.7080428239417837,1.7254202485296566,1.6454849181786346,1.69100958762789,1.6612736406619384,1.7079824172576832,1.6414131336574913,1.6497621323027483,1.6714656522241722,1.7098540337750503,1.6945258368092662,1.6743769175083596,1.5743480068912254,1.6029954388535745,1.5849868394411823,1.6525612472160356,1.6798160356679048,1.6980304897719471,1.7216375342874524,1.7479427528663738,1.5790457101119397,1.6150736355760902,1.6400565299318741,1.665023916509639,1.665200600729457,1.6992744436426048,1.6204883757439095,1.6575946566955428,1.7137020152181182,1.7376220263095654,1.611374646750101,1.643898869600323,1.5986010772726111,1.6281877824011435,1.5522388059701493,1.6192289846106256,1.6559674241862228,1.682163258240807,1.603502080443828,1.6583531470840762,1.6048808592946213,1.6789442638243002,1.6846317933738182,1.6868994542239988,1.644399308556612,1.653932584269663,1.6116475021428687,1.6331893972474245,1.620326608478624,1.678741761276025,1.5847566456915374,1.6359958905868757,1.6189812549203175,1.6517266324815423,1.705798532731377,1.72007618510158,1.530161865613154,1.5814526319156763,1.588582779618674,1.6493468191044567,1.5536190139448245,1.6006968100244057,1.6337508579272477,1.6591197666437885,1.572698606731584,1.644959646612677,1.6278695126862666,1.6238164197393339
Gyarados,Waterfall,Hydro Pump,40,1.3378272802566418,1.376359574204922,1.331657443807721,1.3708432707490898,1.3389739503677882,1.374278160167434,1.3224684391907577,1.3906076460189634,1.2874846287580035,1.3619174829326208,1.2622940198600567,1.3075432819028234,1.3692512818987714,1.3395489005038377,1.3774810601940748,1.4155564476418927,1.3663591688938703,1.3921372532114837,1.3475689082660436,1.3863764515974482,1.2415967132459234,1.295087621414623,1.3502724635408498,1.4140792431132716,1.3433124481956489,1.412179927095124,1.2939523915515156,1.386590547691666,1.3207170372052963,1.3752993176031876,1.297687647754137,1.3842161643026005,1.326398588546644,1.3571481080854013,1.344192351748127,1.395611555396757,1.301406460064118,1.3308973077320831,1.2555298124715342,1.318210921668416,1.2939739825875682,1.3888438955254099,1.3181656506166612,1.3805183095795457,1.3179465402669543,1.3705455004533404,1.3123439384416775,1.3507244653564574,1.2982074696815964,1.3480818476107648,1.3166897466404008,1.382301886056445,1.2673364826099986,1.3313020023120066,1.3293752089840722,1.3843920500420006,1.2869524626564393,1.3694110819539764,1.2919740637684118,1.3588441018048145,1.3045008120021653,1.3576096202923207,1.3084069009289712,1.3764270464980175,1.3126692424542632,1.3803084340532328,1.316762006666941,1.376860501803915,1.2900876316396341,1.3436370973941119,1.2741054451166811,1.3249438202247192,1.2951579253796517,1.3561932948425597,1.2918606068864615,1.363615499917523,1.2932558537733831,1.3624630794914603,1.2756548011659823,1.3519011042788145,1.3003244920993227,1.344836343115124,1.2386078277698693,1.2889269205546936,1.2729394007737547,1.3688260092642388,1.2554308924860078,1.3166432384418363,1.330353466026081,1.3729924502402195,1.2909889010821098,1.3599994443595549,1.279783378034464,1.3104000822615058
Mega Blastoise,Water Gun,Hydro Cannon,45,0.9222559185609767,0.9813154932355947,0.9229387574052295,0.9805749878564389,0.9238094045418186,0.9827619403931317,0.9790921914897416,1.047659946788565,0.9447398549802823,1.0126383411779671,0.9623420581895871,0.9647408142496855,0.9733917715605584,1.0266156633284016,0.966447226611243,1.0403713012749143,0.9661448647050854,1.039367925806412,0.974345744622041,1.0268593899144611,0.9241713372727042,0.9786716035606502,0.9745374000313627,1.0504580262401337,0.9775313945508508,1.0564195803364795,0.9717782282887468,1.0359359365381107,0.9733950424486782,1.0585006199305298,0.9748079196217494,1.0484818262411346,0.9726740950000524,1.025036494050682,0.9814205697832049,1.0368330898811462,0.9752662966665517,1.044693026302182,0.9312923688257854,0.9935576282038588,0.9904712492407369,1.0700673213201053,0.971478911103207,1.0431455915561696,0.9762885769703091,1.041879468845761,0.98622411713747,1.0400961424130726,0.9406073343962893,1.015787312170846,0.9859374695246825,1.0551773907277018,0.9452825072428606,0.9779788494198575,0.9795705326341372,1.042857026350343,0.9896548243843358,1.0540724666935808,0.9952901232992112,1.0526510606795496,0.9863312968834583,1.0362790967442579,0.9721061351665471,1.0512211808732495,0.9806320586487022,1.058252427184466,0.9879693265840844,1.067561079331111,0.9865573833499885,1.0432585133369205,0.9725064822817633,1.037683664649957,0.9701615642132841,1.0435932269176653,0.971290870884224,1.0449319744967116,0.9949916527545911,1.067773211763195,0.9725526075022873,1.0587778463371562,0.9827172686230248,1.0590575620767493,0.9812822891508454,1.0313894531437438,0.9388456133654863,1.0076247809718777,0.9392619677984081,0.9911260208525575,0.986324639670556,1.0411204529855869,0.9970273236188862,1.0742474544722111,0.970171635204497,1.0208995638426406
Shadow Omastar,Water Gun or Rock Throw,Hydro Pump,45,1.197857873122586,1.2247589285294913,1.304752622774917,1.3292755877717854,1.309192431659046,1.3354424336157817,1.1985786475724516,1.234303519454315,1.1484204723741678,1.2160412161302634,1.5407899144791317,1.3467435069244724,1.2964909802405433,1.3012022215448211,1.5629972255236007,1.3598137956537817,1.2174990454842167,1.2664835638540268,1.4548037694544462,1.4009854831041613,1.473977327483452,1.326027744667901,1.2135212482358475,1.282538811353301,1.2061983998954258,1.2636518391101685,1.2936014742536992,1.3174879134056423,1.192869379217657,1.2510765969126514,1.207308289007092,1.266899379432624,1.262547127209334,1.2899570472899884,1.282915961706197,1.3227755651068211,1.3247268089213693,1.3244337964080113,1.269919536360456,1.3284223449969306,1.296656711884997,1.357714112168455,1.2676829923982367,1.3093148486678303,1.3598833939699992,1.40247443504608,1.164130047052029,1.1949686602911451,1.268323911678021,1.334517079770015,1.2791246513623684,1.3614909012892278,1.2755426793589175,1.3293896016783455,1.3370005790387955,1.3931510312599393,1.1749091643116674,1.2283508276140491,1.2332090981032853,1.2812013376560385,1.148171061789498,1.198292862114299,1.2574494918271966,1.3043019527353956,1.1499900931246285,1.208069149990093,1.274400866976693,1.38540680686448,1.2765201014682144,1.3147436390191407,1.2602333621434747,1.2975108038029388,1.1931331166205748,1.2284540617469635,1.2137155479692756,1.3015211607008383,1.256046402123197,1.316863576045546,1.25504797974425,1.3094321155769273,1.3050366817155756,1.340533295711061,1.117780425776939,1.1549679307752596,1.2718204056140594,1.34190940476397,1.245332321463991,1.2914356183757774,1.2499656829100891,1.3093085106382978,1.1532317437386268,1.2040589534512218,1.1667252208635746,1.185773900823472
Shadow Samurott,Waterfall,Hydro Cannon,35,1.0519781246917619,1.1022324650741884,1.0452005991344102,1.0978763215396319,1.0492565186696075,1.1022903201063212,1.0762423441601343,1.125464707247826,1.0478204638934825,1.113524572785481,1.1881111455245343,1.0807075540273186,1.0875061647620958,1.1085543354076672,1.1009569273909836,1.134248666649528,1.0577118717130787,1.1301491507888612,1.2500119776368306,1.1494477388064377,1.152514519033248,1.087880094342015,1.089870498144373,1.1407172913073023,1.119140352284442,1.1436142874543602,1.1003563314504115,1.1595450507626937,1.0479002810982707,1.1173230358613249,1.0661292109929077,1.1273455969267139,1.0793102361873956,1.113472868379874,1.074370264504671,1.1280383358379134,1.102743976007446,1.1201696025371437,1.0432021756206393,1.1049063677828603,1.066296315043531,1.141539279206317,1.082031217688369,1.129048001124962,1.0979215204691786,1.1320884644959888,1.0688879074586808,1.110512816157361,1.0483524182248636,1.1008841861139296,1.0761346570185875,1.130531879620058,1.0313119924645706,1.0773095091980762,1.0773465343304762,1.1305120823376855,1.096311061768268,1.1214170367379894,1.0753069716386285,1.1177341536262222,1.0679955146547058,1.123588662903101,1.0771037859492074,1.130352712315669,1.0767370054818044,1.1391255531338749,1.0642550447892232,1.1358354939160733,1.0705569221308324,1.1149108309631794,1.0492307692307694,1.0990579083837513,1.0958387915837822,1.119386088334708,1.0819820272102012,1.145776107521175,1.0644771199863021,1.135289585206113,1.0562352390476393,1.112683248579757,1.078639954853273,1.1155474040632054,1.0786055885222565,1.1215111722461253,1.0357818219670025,1.1075883485713294,1.0465948584389042,1.091965125003234,1.064181537405628,1.1163006177076185,1.0734973398713692,1.1332703607495591,1.0883539986803883,1.0853120367434728
Shadow Walrein,Waterfall,Water Pulse,35,1.632988941790575,1.6598633810909784,1.6272262544571947,1.6553227844443716,1.6337820258946587,1.66199502519493,1.685388282770566,1.7008142420941734,1.6391828859771869,1.7089153203578848,1.731721731655363,1.653088991005455,1.7209178122591406,1.724539842330788,1.846446672902482,1.8312987832249974,1.8968704198637814,1.76339585924895,1.9085756194280954,1.7853423208606207,1.716294286221501,1.6365803555578098,1.7743289686895614,1.7875862474517799,1.7332970888554173,1.7548952326628107,1.6489523614728903,1.7028853422847323,1.6811853450315644,1.7285461445999792,1.6997728280141844,1.7587082594562646,1.7061467533422248,1.6916856575755348,1.6997551466492922,1.7447114828865373,1.6742217932365817,1.6864938467372195,1.594348402938672,1.6550690772754575,1.645854423972464,1.701660255112371,1.6695838468728548,1.7382561438627548,1.6893298596366393,1.7260905992126798,1.6882590749265343,1.7078272833823105,1.6655553945016186,1.6795429289268977,1.6758791519572467,1.7154141717540128,1.6190041245058442,1.67103854771725,1.6706900348238825,1.7287162465237282,1.641855066612838,1.6789210738796931,1.6559747785464478,1.6826640798509176,1.6235016626711005,1.681472817260846,1.6648449928699192,1.7215971380762793,1.6610114919754309,1.7233009708737863,1.64753007668354,1.7214700193423598,1.6328791605811361,1.6717368744715198,1.6068885047536734,1.6503284356093346,1.667305484126599,1.7019633529021718,1.6136854259751994,1.6898151800506336,1.6264821711399342,1.6834574718548008,1.6275133513479012,1.6770144045617994,1.6919018058690745,1.72380079006772,1.5401984933062491,1.5938004830376993,1.587724015891466,1.6725507885012403,1.5841044525125694,1.627154893624361,1.6525566231983526,1.703809196980096,1.631263109641751,1.697078720360055,1.6458813549155535,1.6338163340502652
Shadow Omastar,Water Gun or Rock Throw,Hydro Pump,35,1.2899809146859846,1.3417883831654691,1.3542171346818543,1.3880988415589366,1.3586195776894552,1.3968948951111348,1.3863846579647519,1.3386372158634359,1.2366301997201374,1.2950854429037866,1.5509174688857004,1.4351766988818446,1.3633616106943443,1.3624557933893924,1.7753109173569899,1.5307535778484853,1.3310901186062838,1.387910287832695,1.5098898425954248,1.4792934299897913,1.803986710963455,1.458765945575816,1.3326995452407089,1.379756677643615,1.393255556248756,1.3705879032569526,1.5217318069433499,1.5090526636628145,1.2776247669345144,1.32688794873979,1.2808067375886525,1.3508421985815602,1.384537024395879,1.4073996282332677,1.40498534032514,1.4429954076860834,1.4573063532007309,1.455703402392361,1.323907404107012,1.3893146398938592,1.339036242154282,1.442625025308767,1.4315303615593957,1.4707385870149638,1.4208261124054586,1.482870620100768,1.2611727336039815,1.28164121553906,1.3327897762960816,1.3955887326665701,1.41999375865499,1.4925298901913362,1.3695642866317486,1.4386247841413462,1.4030436236410937,1.4587292137305594,1.2450797335486474,1.322920872022608,1.3550276976488909,1.4177367064049218,1.2569020184053825,1.31314283504756,1.399317490541309,1.4504727284716898,1.2824367611122118,1.3285697774255332,1.3227156124394694,1.4179321508429703,1.4289626412483665,1.451696902144669,1.3317718236819363,1.3616162489196197,1.2726780198276002,1.3130367279607975,1.3672516549166982,1.4558676927269727,1.3485403022130904,1.4236655108942255,1.3611778974020725,1.432104938402945,1.441803047404063,1.4620062076749434,1.2271196877849042,1.2704451304361735,1.3239794590655956,1.4090230912024426,1.3032762144588081,1.3531395258587235,1.3956159917638984,1.4534145504461222,1.2561780271985998,1.3124921863062413,1.2356620765888895,1.2533225936367298
Poliwrath,Bubble,Hydro Pump,35,1.7639683675402489,1.8579310517589331,1.752485330109628,1.8549473102207397,1.7632365349183416,1.8605661384523628,1.8097459064692962,1.9108726318232951,1.7648624008819913,1.8550884111436203,1.8693499655514612,1.8180295435726612,1.7379622951997877,1.7926942302783375,1.8795762545952883,1.9170860680943123,1.8610520611382755,1.9623933097680835,2.0595896645893146,1.9554063367226975,1.921665694504324,1.7852197509573686,1.8269660498667084,1.935154330667503,1.810203711791042,1.9083668297668175,1.7238521495188424,1.8167951023976676,1.7599117900375745,1.8572266863530102,1.7729850029550827,1.8548777334515365,1.7745350290377122,1.7972191008285987,1.7804831912903667,1.8690192204625942,1.765090144437933,1.8056465234927093,1.7192881707228527,1.812471534089784,1.710670176149018,1.8478310386717958,1.8076149983870036,1.8749968980834293,1.7731232282425315,1.860623658628961,1.7706680708668106,1.8138557184352229,1.7414842730830555,1.8047784703097067,1.7415790602874919,1.855698152951961,1.7034780002568894,1.782899713139905,1.7794514626846196,1.8689659671986756,1.708202967299152,1.8148844368187322,1.7144206468741223,1.7862175478007811,1.7034452091872245,1.80669515118707,1.7777722825325386,1.8655835538300485,1.7722904695858925,1.867338683046034,1.7451609805616144,1.8622714240640905,1.7820259051425937,1.857886847567069,1.73485738980121,1.8037165082108904,1.7573544870861837,1.8435301538013682,1.709717211850853,1.8077212711481498,1.7052673258850222,1.8024378237232996,1.7106321411093854,1.8007404412859849,1.764545711060948,1.8146585778781037,1.6348786807632636,1.7518513779370133,1.7303134921323362,1.8593535851217013,1.699957742956441,1.7789956621851204,1.721834248455731,1.7998455730954015,1.7245412493575407,1.8417258192223813,1.7961885502266477,1.803420707620329
Shadow Swanna,Water Gun,Bubble Beam,45,1.6197184642193416,1.5852114649661584,1.6181798871390707,1.5788753578641077,1.6248405260331957,1.5836285395393688,1.6203489098798278,1.6829080584968663,1.5868146546240935,1.6780435059152778,1.5785426687820387,1.54084522176642,1.7571703308277757,1.7088497483290086,1.7993517652433055,1.6695525439951273,1.8498983902553177,1.716909093148424,1.7627653967914674,1.656068607903766,1.6064923537318354,1.573584235753595,1.624447885630652,1.689476504103288,1.8731621524466509,1.7062593025017603,1.6352926550001705,1.725217719117774,1.6000927529647822,1.6582053247773456,1.6465259308510638,1.6461842494089833,1.5675008664055197,1.613698658909274,1.5933122458201536,1.64944986811547,1.6094315557240857,1.654003929814885,1.5095150399017803,1.5770939358535152,1.6346932577444826,1.7084050415063778,1.5806374231758664,1.644851232081262,1.6122619963044154,1.7010937553798304,1.6036673404562518,1.6565456676462096,1.6483185968981011,1.649514422380055,1.5856819644633418,1.6766495679819,1.5665700951918822,1.63460303415205,1.587479713253464,1.6661392792190315,1.6161309043197416,1.6778234759790067,1.6300002552778698,1.6752227299415412,1.5718815250174,1.6534104090944242,1.578929581179884,1.6533297064714754,1.5857440063404002,1.659698830988706,1.5942905743720592,1.6953509746628805,1.583499884695211,1.6467829963871166,1.5891184096802076,1.6642005185825413,1.5671486099655523,1.6347823977487748,1.5833841343154058,1.672659987234012,1.579833911219554,1.662525148752194,1.578395285006064,1.6435243303049003,1.7266224604966138,1.701566027088036,1.4541793957230371,1.517630076294365,1.575319650942905,1.689873527523811,1.5751701061600423,1.6427899997412836,1.6214910775566231,1.6768102264927933,1.6133575962994346,1.7037325146897444,1.6147847919040967,1.6299688948680817
Palkia,Dragon Tail,Hydro Pump,35,1.4237331124718378,1.4618426800227333,1.4175495152727733,1.4571820378379308,1.4226643227580895,1.4623876246636371,1.4292520043569095,1.4711640447833152,1.3604058007887037,1.4390026714158504,1.3985917184448222,1.4118291226051944,1.3731161850097768,1.4389323003794272,1.496935815266937,1.5385055005032817,1.4477208626359417,1.5158080130060474,1.478478950685305,1.5022868072779807,1.661504907306434,1.6886409170449646,1.4593068841147876,1.533505828236893,1.4581331717186121,1.5124196754039627,1.6409073317652343,1.747209204861508,1.4300046376482392,1.4857699915765163,1.4137300531914894,1.4839594414893618,1.417754486930404,1.446844708625198,1.4338002711251694,1.4722096701310439,1.6679478782446826,1.684115274569961,1.3576704489197806,1.4184901351181871,1.3817574407774853,1.488357967199838,1.44785885038836,1.5015840453955152,1.6754082932595749,1.758604859349715,1.3697491124662398,1.400426355930764,1.63634826303329,1.6937358071218052,1.4145520859745273,1.4783893429033956,1.6318343347271973,1.6952860751544905,1.4232365822031203,1.4838399243171827,1.380828623334679,1.4685607589826402,1.6415005233196334,1.6931432364128354,1.357783620756322,1.4509608692289846,1.4129924083187022,1.4864858181458491,1.4083366356251237,1.4846278317152102,1.3905098975266472,1.4475904358204041,1.3860884772080868,1.436505496194942,1.3780293863439932,1.4275972342264478,1.398201607555836,1.4633529021719793,1.3608041138037623,1.446974532571199,1.6593574761354395,1.7681927143529816,1.360326815464159,1.4255516074810104,1.7049802483069976,1.7842691873589163,1.3589953775531423,1.4272284512403832,1.3782030152148643,1.4865026630349925,1.6045430633769415,1.6747414990039413,1.3888297872340425,1.4383579272477693,1.3933656530858882,1.4466654627790358,1.3597569858013214,1.4042553191489362
Palkia,Dragon Tail,Aqua Tail,35,1.394264385614151,1.440518481754659,1.3908758514159159,1.4369651561794718,1.392535287773219,1.4414990787687907,1.4136153420352482,1.4845954680999232,1.381020226434296,1.464423525420854,1.3618439765623518,1.41680677846113,1.3990267730351447,1.460376998436195,1.4511421231962442,1.519145469179186,1.421893512987573,1.4987154065005606,1.445778159424189,1.49996130301947,1.5323375009510283,1.6336892292866019,1.4521980032408133,1.5341298154827243,1.4135910850467763,1.5004797937035619,1.609523293890229,1.7161339742085813,1.4393461862441674,1.518015843720719,1.4246823286052008,1.50177304964539,1.434525997416536,1.4807762993457325,1.4309524059731606,1.4960329553694343,1.629046158088869,1.7126753766072598,1.3746146788385247,1.4415995036205338,1.4223906661267463,1.5028219275156913,1.4274441034633933,1.5057612930442623,1.6050085503437355,1.7045253698454053,1.4083759406159229,1.4577041327648588,1.5654442672851139,1.6535125863651736,1.4027812993700142,1.4880634276686624,1.577330916667856,1.6597782186130814,1.4458109397554988,1.5184680753892201,1.4171250504642712,1.489465583366976,1.6406963980292548,1.7245934699920864,1.404251411337097,1.476625937669167,1.4277306560498528,1.5100933916928376,1.4318819760914074,1.5174856350307113,1.4079454572890517,1.4864397711839994,1.406257206549312,1.466244523022523,1.4023595505617978,1.46590319792567,1.4267138906409198,1.490571377743276,1.3942682148415366,1.474765658057992,1.6443752407859253,1.742594495098669,1.3864656694823294,1.463999234026256,1.6312076749435664,1.701297968397291,1.4200068776890966,1.483933398378145,1.4009645911764195,1.4842559983345187,1.6011624998922016,1.6802090430073218,1.4027882635552504,1.4704787234042553,1.4195502090597174,1.495867424189807,1.3915476302688066,1.444632008294702
Palkia,Dragon Breath,Hydro Pump,35,1.4811738016098046,1.5343073784544183,1.475179498232741,1.5266838160301255,1.4821240445259143,1.5346913601505279,1.425134367801725,1.4832633966037534,1.3922083704363313,1.4881461222066743,1.4626628404558586,1.4750895978054068,1.3990713823689043,1.476679231629009,1.5287206756828908,1.582258380283222,1.5152094392373727,1.6380525414752505,1.4947869639086162,1.5289434987229995,1.739910222921052,1.784727752276128,1.507520516439287,1.5914386336312791,1.4525212193593047,1.5066978012673684,1.5929259083243599,1.710753910722629,1.4701060980342049,1.5393963485618558,1.4479628398345152,1.5258015661938533,1.4394618834080717,1.4862687852469518,1.4587164640233714,1.5047551991929298,1.7443552001103106,1.7794477575924714,1.4207410047723716,1.5060496247450443,1.4688702166430452,1.5440372545049605,1.489854664868934,1.5535308082353818,1.7760842868783786,1.9053494163960016,1.4793616551442985,1.5475276451903315,1.6637435377107794,1.7585519640527614,1.4734255232002496,1.5677966101694913,1.6758195493014028,1.743310165693816,1.4766060171101887,1.5506495836629504,1.4619877876463463,1.530480419862737,1.7261761927858472,1.780371684578664,1.4518888717036578,1.5345294254118012,1.46084225623779,1.5454223233347346,1.4495492371705962,1.5499801862492568,1.4692648531489636,1.5874041455752637,1.4652067799215929,1.528778153585979,1.4735955056179777,1.5474503025064825,1.4546682192356832,1.5315769896333673,1.4903215164272445,1.5951890872318604,1.693763109455931,1.8294379521424597,1.4280410221494075,1.4995106278856998,1.7450338600451467,1.8167325056433408,1.4113657810975513,1.4946577949808866,1.4854357141617944,1.5937440363630053,1.6922393645920473,1.794044344024078,1.4719800960878517,1.554787234042553,1.493825445554182,1.5854088819125145,1.4681022441967078,1.5203982827910645
Palkia,Dragon Breath,Aqua Tail,35,1.442066912891746,1.5045537026918276,1.4367449321131984,1.5024154363013602,1.4422770769185012,1.507254793611336,1.4153688195275254,1.5014892059353964,1.418992494593563,1.5200886231607513,1.4071374844349491,1.4716352626622085,1.4204950149069524,1.4939864139795738,1.486102898863117,1.5648659925921677,1.4941164878745705,1.6050447698693238,1.4718636097280524,1.5392958623714246,1.5870558697471533,1.6971418427125866,1.4881050389420312,1.599377319533741,1.4106618182250308,1.5155955235098915,1.58350127232586,1.697034046998855,1.468610693091797,1.5673074192907237,1.4582225177304964,1.5531360815602837,1.456012854307348,1.5181630102603416,1.4539139755566999,1.533612164902952,1.7012651246164983,1.7682615739942777,1.4320151554156189,1.5221357518630731,1.4984308564486737,1.5960720793682932,1.4668425798019737,1.5721753947705823,1.6763494049190302,1.8277077044909391,1.495719454400299,1.5750369451852355,1.6036865246170942,1.7146687925786346,1.4645803670691033,1.5730237366152404,1.617805306198176,1.715780159557008,1.495812163076898,1.5867538758899662,1.4933387161889382,1.572870407751312,1.6965001404028284,1.7944374952135398,1.4777956074549532,1.5761155363080968,1.4812351113199305,1.5795230676657022,1.496078528498778,1.5862393501089755,1.4822146316034954,1.5846468304594155,1.4680509647167346,1.5527231147667,1.4839325842696631,1.570302506482282,1.4857357721604967,1.5619086895347145,1.5093485760185894,1.6216892701153958,1.7335623475022475,1.8330443902230213,1.4397540373199431,1.5358092725377137,1.696543453724605,1.7992945823927764,1.487920058860223,1.565993826074439,1.4836834891830466,1.6115785638694677,1.6896694464327295,1.7933975525410284,1.47976149622512,1.5774193548387097,1.49017210962786,1.5801025156621151,1.4722581640260153,1.5454966109973352
Palkia,Waterfall,Hydro Pump,35,1.2118000159696638,1.2362116825919702,1.2105029699011491,1.2343996239010273,1.2100892428058652,1.238455650191995,1.1866114315304537,1.228375265610771,1.1576050544884027,1.2191048636729847,1.1538016649073681,1.1804834805033912,1.1843257670946685,1.2203478041055458,1.2337481534801584,1.2728241717604576,1.2166812409936818,1.261219563262843,1.2134230611891397,1.2610314035210566,1.1478633562425502,1.1809185666100277,1.2374647169515447,1.3012453609325179,1.1983820702726953,1.2513079206067683,1.1699642866452908,1.2212302959937276,1.1973650586331241,1.231901341132154,1.1781545508274232,1.2257221483451537,1.1838354984719757,1.2106048035622394,1.198341722800786,1.252272512321483,1.1939225757523528,1.228377400117205,1.1305108351980566,1.1815217463052075,1.163722413444017,1.2197180603361004,1.1946597404316215,1.2351997220682753,1.2245699004946575,1.2590237688078871,1.1639516909853749,1.1976440012909582,1.158380441609895,1.2017804512731314,1.2020928009986152,1.2543835696592616,1.145627881088641,1.1906121109192367,1.217106926445762,1.2573052676219447,1.1611324182478804,1.184118893823173,1.155119597682077,1.187846220611135,1.1599160931095815,1.2234552625473667,1.1661185159540708,1.22060387249932,1.1630011227792088,1.2166385971864473,1.1641631342853616,1.239831543136206,1.1875624567607042,1.2243350757168114,1.15666378565255,1.1873379429559205,1.151326961331328,1.207025374799864,1.150624314186742,1.2184203165678138,1.1644300329609178,1.2107251401909165,1.172567501436201,1.2202812825804805,1.2133888261851016,1.2361173814898418,1.1265334847491244,1.1651765006957662,1.1350774622230704,1.200742527020697,1.126391679674362,1.1770311408539373,1.1735586822237474,1.2208733699382293,1.1613302032254929,1.2168109016655322,1.1385592239997944,1.1596215970728614
Palkia,Waterfall,Aqua Tail,35,1.241458186879512,1.272350092608394,1.2377685835531669,1.2696167320310439,1.2404499553081547,1.273391993663307,1.2188668464189418,1.268694534221381,1.202183776449137,1.265657465123182,1.1970187791943467,1.2233071229465196,1.2178125069702084,1.2577428172776906,1.2571542138225482,1.2959039394400818,1.2404443732834112,1.2912098333600188,1.2559971106254537,1.2876954658195099,1.1753087672136135,1.2136694478963252,1.2696539647692227,1.330059850504417,1.226498278387299,1.286940401600699,1.2198787630867087,1.2777801172264298,1.2174394502967147,1.2692959292805965,1.2226377807328606,1.276032432033097,1.2130202371325651,1.2510370611524768,1.2425099044756671,1.2884015174602508,1.217535937122962,1.2455444861939398,1.180980481461679,1.2365789421572704,1.2187563271917392,1.27728285077951,1.2306916033186373,1.2814141430852077,1.2419460352802103,1.2959337090128658,1.2066552292300115,1.2497409590460498,1.1947142097888583,1.2464366816446828,1.226570575959119,1.287413937703575,1.1775820976466054,1.2322282321711455,1.257607020233736,1.3066132754838236,1.2151418046023414,1.2644832458619297,1.2163479947923315,1.2549715365174992,1.206393550382801,1.2688113834970227,1.2187244986275625,1.2742649422587107,1.218273231622746,1.274238821742289,1.206002990520872,1.271328038190872,1.2242005534629872,1.2678241986317165,1.1909507346586,1.2382800345721696,1.2036372163731341,1.2522035159219187,1.2017815007924952,1.274138833705077,1.2219832198964087,1.272173708317281,1.206185237983787,1.2606119279133599,1.2217974040632054,1.2709932279909706,1.184957854161002,1.2374722093376627,1.1814507034923059,1.2400721708506097,1.1763929732573282,1.2162094569538708,1.2131949210706932,1.2635552505147563,1.1959743849754825,1.2569420328105683,1.178858792983779,1.2139827422215748
