Attacker,Fast Move,Charged Move,Level,Arceus (Bug),Arceus (Bug),Arceus (Fighting),Arceus (Fighting),Arceus (Grass),Arceus (Grass),Keldeo,Keldeo,Kubfu,Kubfu,Marshadow,Marshadow,Meloetta (Pirouette),Meloetta (Pirouette),Shaymin,Shaymin,Urshifu (Rapid Strike),Urshifu (Rapid Strike),Zapdos (Galarian),Zapdos (Galarian),Virizion,Virizion,Zamazenta (Hero),Zamazenta (Hero),Buzzwole,Buzzwole,Pheromosa,Pheromosa,Mega Blaziken,Mega Blaziken,Mega Gallade,Mega Gallade,Mega Heracross,Mega Heracross,Mega Medicham,Mega Medicham,Mega Beedrill,Mega Beedrill,Mega Lopunny,Mega Lopunny,Mega Venusaur,Mega Venusaur,Mega Mewtwo X,Mega Mewtwo X,Amoonguss,Amoonguss,Ariados,Ariados,Bellossom,Bellossom,Blaziken,Blaziken,Breloom,Breloom,Combusken,Combusken,Gallade,Gallade,Gloom,Gloom,Grotle,Grotle,Hariyama,Hariyama,Heracross,Heracross,Hitmonchan,Hitmonchan,Hitmonlee,Hitmonlee,Hitmontop,Hitmontop,Ludicolo,Ludicolo,Machamp,Machamp,Machoke,Machoke,Medicham,Medicham,Meganium,Meganium,Monferno,Monferno,Parasect,Parasect,Pinsir,Pinsir,Poliwrath,Poliwrath,Primeape,Primeape,Tangela,Tangela,Venomoth,Venomoth,Venusaur,Venusaur,Vileplume,Vileplume
Ho-Oh,Incinerate or Extrasensory or Hidden Power Flying,Brave Bird,35,1.3163095584208355,1.42143900311695,1.3572077783083332,1.3969423542390462,1.3237074806884401,1.4156203415096897,1.3391720054924752,1.397195025653593,1.3700403991759638,1.4338296278460017,1.3776571251559322,1.477219259395695,1.3771309437235144,1.419095727914925,1.31764543603612,1.4111705599850797,1.3901259773622157,1.4541983105796306,1.4465747490910927,1.4604212620197616,1.3562084014984785,1.3900946940428547,1.372992426185225,1.4333658169632935,1.36806002626632,1.4635780135451808,1.3867920717421163,1.4521988527724665,1.4130162989616846,1.431598487505146,1.4422941167855416,1.4902708006854228,1.3824925535435677,1.3988416623327502,1.3851804824959189,1.4711445673861783,1.3235723777423811,1.4157771070023673,1.3135911326765162,1.3420870326408636,1.3592831728637846,1.4378545202396245,1.3641220990309157,1.405350909040132,1.3510323096458636,1.4327235103230964,1.2970089071555446,1.3752674091457169,1.340878609552484,1.4139774645317278,1.3866103267491645,1.4193076002995852,1.3834222090983308,1.4335168748154454,1.3565673004405987,1.4290874449251776,1.3718707214869519,1.4272912085632494,1.3583540017170659,1.4092101497662883,1.3354812864827745,1.4080462401281906,1.3552133945275173,1.4586737371970013,1.3634718711584413,1.3982789817538916,1.3789181806894841,1.4616479741753923,1.311423862051477,1.3604158742234056,1.3560587230076122,1.400372844492776,1.3540916522966682,1.4055913440490337,1.4108492618413997,1.46329444382608,1.3629764745567896,1.421958746142602,1.3463785348704957,1.4253838597942408,1.3396800266644446,1.3835597033580536,1.3446232871714798,1.38570198607848,1.3101634887131972,1.3841984760133081,1.32881281181951,1.4079862546744213,1.373523164159191,1.4256710496287062,1.3833105240762251,1.4393752946994354,1.3311919000532892,1.4049578621193282,1.3312840049731383,1.4070559249923007,1.2936200641830613,1.3579164922561742,1.3081312972292192,1.3693816908060452
Shadow Lugia,Extrasensory,Aeroblast+,45,1.227324358861671,1.2718287908803863,1.0667594223898045,1.103243706057662,1.2245493969372543,1.2691370781948774,1.0183212164354147,1.0644723995347734,1.0479037911014795,1.0901289563100303,1.0926990279882454,1.1486399370410991,1.0716697534234159,1.097985813966424,1.2158946084145414,1.278296498344757,1.0640476537697856,1.1107927711654308,1.0745482798572663,1.1133185160575394,1.1515371129241114,1.2030006874243966,1.0808756902771366,1.1082935836282504,1.210458888059125,1.2930239744547165,1.2532450919667142,1.3010327740823526,1.1239879854239407,1.1299304740268652,1.243653246239693,1.2901770676196194,1.2406221928041228,1.2726112240556002,1.1907926718664974,1.2867222927625612,1.0978456962326084,1.1560330185773497,1.0245509381240996,1.038884396096198,1.1187237839742643,1.1579384115219788,1.2003373642025303,1.22627866059709,1.1011381272633212,1.144006019846682,1.09729155051926,1.1183860804626016,1.2992016787555314,1.348560740842115,1.071173860066848,1.0828778072146394,1.1899046394886315,1.2308106511959147,1.0688815676312204,1.1156273568054618,1.2120731859104676,1.281093639795876,1.079068491843938,1.1088905847562722,1.2484376788371294,1.2791804967380107,1.0301484542187649,1.0870132841626403,1.1961214933907927,1.2226273843561375,1.0625667342631298,1.1063195795224103,1.0011833819365201,1.0467604919487765,1.0337035886282429,1.0445393816995494,1.1831080296275118,1.2239575422388607,1.075262833031459,1.1218594108897366,1.0870678777126723,1.121237865593883,1.2067828154888074,1.2853538747867446,1.215673693858845,1.2419215065411215,1.123965736133203,1.1614400163439227,1.4133187851035667,1.4403462955675599,1.2243354741494161,1.2687137646204876,1.044967786106771,1.1005477239611676,1.0381010430922453,1.1221464469311009,1.321530779402767,1.358734482009987,1.0854102268709152,1.1124202986164182,1.0773161713408679,1.1040271382726385,1.0722410264483626,1.1066691593198992
Shadow Scyther,Fury Cutter or Air Slash,Aerial Ace,35,1.6329960581740488,1.58611503640949,1.5891821579701315,1.5433619284408804,1.617842864886841,1.5618511993495054,1.5093862198001393,1.4942624640674658,1.46720911255585,1.5225706985579368,1.532655743743878,1.5803751580251668,1.6199189546092247,1.55441722101247,1.522007740010258,1.5777556301580642,1.5116408467294122,1.5654308246300888,1.771813251859344,1.617537654735045,1.5547115215526197,1.5031200541413323,1.5661725735583252,1.5765827221281907,1.470489017073108,1.5454156258852008,1.536322139336978,1.5579336439285811,1.7010421272508272,1.6801995822342843,1.6155069640738733,1.6165585319058566,1.5016405843695335,1.5373883031535152,1.5024668964266281,1.5637910393615093,1.5779659077908705,1.6169598620119154,1.5384568561465752,1.4685490018753786,1.5931358061179253,1.6035653795000626,1.8578769514340772,1.5921479040411093,1.5277242157738795,1.58949818934299,1.5172632861828885,1.5863164309144422,1.5470188403813696,1.5997627845445008,1.6065036833338924,1.5899482432900724,1.4778100085112298,1.5413836827569436,1.5478770557959223,1.5693909683906906,1.4982616271833382,1.5411608513463055,1.5496518172278928,1.586652198798054,1.5241272748082866,1.5936248140093854,1.47572645661449,1.5318510343342442,1.4543156673434716,1.4782938990870038,1.4923726358481977,1.5577122046103549,1.4397531803389545,1.4446388571911586,1.5258660866863445,1.5232251048625134,1.472351527389366,1.494098621373623,1.5784148056705152,1.570350207939126,1.456878349845704,1.5234442348296497,1.4470868014268727,1.511327095073153,1.504649612532289,1.545746187817682,1.5307251156478467,1.5693522261298465,1.54267878224162,1.590008228097163,1.5323741007194245,1.5909846835175538,1.4788898056633253,1.5402103119568842,1.4963831035156925,1.5528848918381195,1.5341050387826396,1.582381036966862,1.5365286126541273,1.5944839228479202,1.4933724012836613,1.5336612250592996,1.5273043923173804,1.5672622795969773
Scyther,Fury Cutter,Aerial Ace,50,1.8207196029776676,1.87756167977228,1.7742907480282548,1.8294996130604448,1.6170297465781271,1.6454211275240547,1.72849396489017,1.832567031924039,1.8486435508467776,1.9573300425395297,1.914226869720285,2.0872654739080567,1.8074502427859507,1.90920196865723,1.6511205918465677,1.7285731493138126,1.8670136746575727,1.9835320776729524,2.2041041190484703,2.0945831432110036,1.7213906222523006,1.8120533739748583,1.7795404421193004,1.879872117077841,1.8896589241109367,2.04714096258337,1.9043303799854578,2.0243449223063044,2.0987352676597495,1.9517854147925657,1.716908566323467,1.7973110326747608,1.8907994893858446,1.9589759349439744,1.7312679122075096,1.8476618900779975,1.9084816910580553,2.0312233242103965,1.7155250625367757,1.7910474583836962,1.8320526082458992,1.932747723681668,1.9305476582791075,1.7053738095903035,1.7971358698208155,1.9020834313126087,1.8746774883636506,1.9983274773431525,1.719000045618357,1.8025546279823002,1.951652749365617,1.951675106475737,1.833753104861823,1.936165777909017,1.9042988131623864,2.0205480358300587,1.7110318217649256,1.7915778118906363,1.775469808260994,1.8541925021463324,1.6934645759413987,1.7816527412155203,1.8281941883470842,1.9177512483344326,1.8616141106921364,1.9447368057569856,1.8243595580019039,1.9428465008484048,1.7644224673513378,1.8374286801065045,1.8069675314587539,1.864812800994252,1.5382539781814284,1.5875378608507635,1.8716949821405082,1.9886569459763022,1.8050873927112354,1.9397683687110356,1.7592617484361268,1.890947629633459,1.6618698441796518,1.7173318890092493,1.926481532826477,2.0335634129613145,1.8011483561692843,1.9317962293850393,1.8051030440015803,1.9094976892049578,1.8301704615276582,1.9323157137088987,1.8964843076144584,2.0233344450450246,1.6561173939645135,1.737679357372649,1.9477706425157693,2.066122206887112,1.762766848053579,1.8391499232593833,1.8244253778337531,1.891628620906801
Braviary (Hisuian),Zen Headbutt or Air Slash,Brave Bird,45,1.434826336535926,1.4742090993299573,1.4019001201982446,1.4359705596627863,1.4421279983737634,1.4764348150155848,1.3247425888540099,1.381287464164712,1.3919489258099902,1.4509959333279825,1.4006408914712458,1.4825816498246025,1.3828086533568738,1.417517670738164,1.4587063458758802,1.4982553892541304,1.3874942508104955,1.4545909381555477,1.4024046882589563,1.4652554508159665,1.3651076165557372,1.400424711041954,1.442271460566583,1.485072917200937,1.3688615352921485,1.4788420930651767,1.4428742627851239,1.484636307327714,1.560682757253724,1.4434682177870615,1.4066462601971323,1.4687678495584293,1.4144012103446646,1.45498557987802,1.4074986395791766,1.4863849083983314,1.4157947075233426,1.5044177307648305,1.3334376820668006,1.355994399951304,1.4753583567311954,1.5205124416000728,1.395484681766135,1.410947580082107,1.4254573672576776,1.4971899543808493,1.4383305890132116,1.5078764148374801,1.4183203321016378,1.4867387436704531,1.4097722928334284,1.4592597560839287,1.36938736516649,1.4937381667853609,1.4008256261659986,1.4610672276690615,1.368277807741775,1.432278139650666,1.4448869598397407,1.4782385767432988,1.4245736522833925,1.5160238067986724,1.3960080216422832,1.456170338766336,1.3390792690506774,1.3805163054738325,1.370012001820966,1.4547200264867775,1.3224969358860572,1.3691644478255358,1.3665449743669411,1.406136398943607,1.3835047309310866,1.4265432484833322,1.3970271282139497,1.47235067339897,1.3876388350970128,1.4847890456141228,1.3689396680969859,1.4332213203742956,1.438546787767686,1.484292975585368,1.396559020532053,1.4694645905993258,1.4437090831037813,1.5356670124852432,1.408252708178285,1.4881428190780708,1.3796938363499112,1.4487649877990976,1.4033673363771233,1.4583395627522915,1.4601614463062744,1.5135097795409242,1.43469334215419,1.5114462022789747,1.4149574438398214,1.4667311985489047,1.4206745906801008,1.4655521882871536
Shadow Moltres,Wing Attack or Fire Spin,Sky Attack,40,1.0,1.0222547514891718,0.9999999999999999,1.0217130719707572,1.0,1.022997696164792,1.0069978489102571,0.9996304637873961,1.0,1.0462784600155175,1.0,1.0571695285617408,1.0,1.0296060831426,1.0,1.0458086601078629,1.0,1.0503213937157152,1.0,1.0523370853142855,0.9999999999999999,1.0261434425574318,1.0,1.0542237267271888,1.0,1.0598846342028687,1.0,1.051113564753723,1.0,1.048458535990364,0.9999999999999999,1.0393093044713602,1.0,1.0307408633161552,1.0,1.06168692182115,1.0,1.0468437865760827,1.0,0.9921767435658861,1.0,1.043676325152607,1.0,0.9984360599882705,1.0,1.0538023797206415,1.0,1.0571380414630036,1.0,1.0508918388759638,1.0,1.0225247884458455,1.0,1.0331416859182576,1.0,1.0573439712089336,1.0,1.0460191677384558,1.0,1.0508561480492227,1.0,1.0432070504749915,1.0,1.066824587141146,1.0,1.0101935109600961,1.0,1.052038240284733,1.0,1.0104982883225562,0.9999999999999999,1.0426285536740716,1.0,1.0308158287394011,1.0,1.0654274641545327,1.0,1.0727876963056433,1.0,1.0437470919712557,1.0,1.0365636196983585,1.0,1.051556320866228,1.0,1.0603513039745287,1.0,1.0550088664700423,1.0,1.046644312975089,1.0,1.0632295607972124,1.0,1.0472595575029113,1.0,1.0437544912228673,1.0,1.0363297055950886,1.0,1.0313483942065491
Shadow Archeops,Wing Attack,Sky Attack,30,1.0541409456325515,1.019443749535162,1.026748225840976,0.9949730788862726,1.0580176853232146,1.018589917332972,1.1043103481809093,1.0142913267905975,0.9892781657168848,1.0247946598175348,0.953335482196529,1.0035498103698,1.0992383710988922,1.0197730976273518,1.1093043316081503,1.0500536205529911,1.0834142894001773,1.0411069854054722,1.0742559996299186,1.0254977700490568,1.0513836414309083,1.0060562622230984,1.102894462395924,1.046932006633499,0.9758549429608838,1.0295238585738935,1.1906727169902782,1.0449196132819865,1.0675896137954168,1.0117744370073338,1.233802486855402,1.1128780444939146,1.131393314736892,1.0350385324570943,1.006921821150009,1.04202430618538,0.9984203532424559,1.0428044670122236,1.033237970185248,0.9472024394415024,1.0936984915483512,1.0468904525354947,1.171712793587846,1.0002144832016087,1.0045854300898274,1.041233598269294,0.9878904173527467,1.0435893114133465,1.0071894530359018,1.0453537703571918,1.0097141643471166,0.996288719720089,0.9874068541453163,1.0403501763040421,0.9688273197581339,0.9970362137630824,1.0118159565199354,1.0180143550595362,0.9958027282266527,1.0331250596203378,1.0515966578917249,1.0534279500972874,1.0079274283637734,1.035209087605486,0.9588806475227558,0.980662716335861,0.9716591482845673,1.0102967346769856,0.9696124424157897,0.9711339334770297,1.0142302314742893,1.0007379213919527,1.0551629245106011,1.014143652332407,1.0158559907717528,1.0479524826211462,0.9756000049974388,1.0133181744356017,0.9619707387685468,1.0085198779920383,1.0258645112907259,1.0166652778935088,0.9761845695857106,1.016460665139288,1.0925124315815833,1.0654133724466068,1.0026737230904932,1.0457748743533908,0.9956726296016712,1.0188718993030563,1.0048761974859983,1.0292916863132957,1.0308188761916042,1.0438845797067124,1.0134822233121557,1.0467657492215214,1.034995465327194,1.0314113297055951,1.0363074622166246,1.0404793765743072
Shadow Rayquaza,Air Slash,Fly,50,0.8374858858290343,0.8720089789791821,0.8159452027727924,0.8481912633988111,0.8376033337850657,0.8744172652120884,0.7746276436426157,0.8225350962155602,0.8245779490060733,0.8704684699146534,0.8193971182907328,0.8851732625603845,0.8313847966757792,0.8669858489885807,0.8395288385321957,0.8864196235681759,0.8351435334238246,0.882391214116644,0.8356459918708248,0.8813636659930905,0.8048647266022583,0.8307284034168723,0.8497221794806038,0.8739088064830487,0.8231883964669225,0.8856288465995417,0.8270339051517518,0.8763835402472195,0.8257047890588074,0.8677176879564548,0.8312189692291919,0.8699688044640372,0.8345468299371188,0.8628764597418562,0.8157772537638309,0.8703101759477598,0.8459778409440919,0.8969929509913493,0.7941431374765577,0.8258419638431639,0.8629605210808108,0.9094644826135886,0.896677186025079,0.8420398246152987,0.8596388091990782,0.9030005173305742,0.8676891960222485,0.9020601848850627,0.8734090598056659,0.9229870900050181,0.839274735347709,0.8734922923862862,0.814403084886488,0.8813291414080007,0.8364757406157796,0.8829701372074253,0.8196075177363814,0.8634028959050741,0.871041209577411,0.8975007154440523,0.8653427950097288,0.9030445232917478,0.8186516642215912,0.8920443074603965,0.8034088868630782,0.8285335432809845,0.8257997765178166,0.8827463477217233,0.7876421114914839,0.8264908499218123,0.8202889544819014,0.8496582258816218,0.8242452400310928,0.8497717180561636,0.8387889949102978,0.884029668005707,0.832848165315276,0.8676303394510314,0.8204208240707233,0.8688827999793207,0.8612782268144321,0.8979001749854179,0.8226392516818188,0.8841624469187327,0.8521983329159661,0.9240331985833363,0.8531749313193123,0.9060429817065887,0.8354809262152625,0.8785176342538138,0.8342322864075995,0.8798431336469128,0.8578068565338387,0.9114512404523655,0.8522544513008863,0.9074152228216856,0.840257429886982,0.8854384679782336,0.8570824149874056,0.8958005352644836
Shadow Rayquaza,Air Slash,Aeroblast,50,0.8812093900649759,0.8804419848412114,0.8582039418438081,0.8574251230797095,0.8838562135790757,0.8819843474725573,0.7980251206827473,0.8267478090392447,0.8284004869304653,0.8668666559648982,0.8796287769061394,0.8975913197089825,0.914418209873364,0.8926261879206522,0.8364845122083897,0.8713825554467604,0.866953097831574,0.8815453821388107,0.8677169129320333,0.8928635261611831,0.8127194828863298,0.832273776091486,0.9381409105674376,0.899220392880956,0.8393602091005073,0.8796802976849587,0.858771173888455,0.876228691460426,0.8945942031195206,0.8949410706389986,0.8785424508267549,0.8989147468474933,0.8804926481017447,0.8739350385324571,0.8541338654090332,0.8970868855432614,0.9007198613078947,0.9273846505856573,0.8358652394078789,0.8313985339002948,0.8816087119618965,0.907202373509452,1.0408679867065098,0.9060775825955819,0.8943352302121055,0.9262921506842873,0.8471392083392758,0.8752868570835872,0.8814196432644497,0.9216459103143105,0.8936248700492975,0.9011033233844193,0.8087057720032655,0.8593910128363239,0.867476415406396,0.888805091361357,0.8644815998008547,0.8716591295689334,0.9054063722216923,0.9174377563674521,0.8789630307886002,0.9177406432413873,0.8424877858383021,0.8971587773725085,0.8537134490807884,0.8711446290694622,0.83431693084468,0.8770516906013327,0.8180719327162842,0.8408689404505304,0.8450753456579151,0.8387680596551188,0.8507634713151006,0.855829454178319,0.8604935898084533,0.8793851882582695,0.8158318861583439,0.8452917879586712,0.8420824070723258,0.8777438866773509,0.8470044162986418,0.8607866011165736,0.8715834634523618,0.9109693989230522,0.7979286659750295,0.8672951024934712,0.8811709253287026,0.9156077436901053,0.8402647332478977,0.8866457173955022,0.8708037675525859,0.8976573551228825,0.8621588015868317,0.8885467858764088,0.8801884317505219,0.9234524529205781,0.8468588670294405,0.8747645458350775,0.8782568482367757,0.8776861618387909
Shadow Rayquaza,Air Slash,Aerial Ace,50,1.0475960270721631,1.0750671056990824,1.0211548910806316,1.0483131081948858,1.048446605231061,1.0764094050684374,0.9638224047860775,1.0075891068504235,1.0210925167883993,1.0664245391550955,1.023036092529491,1.0917027368703063,1.0497067409411072,1.0736763169876,1.03918380193034,1.0854490138480908,1.0307977070549565,1.0831764692684787,1.0515548677274267,1.0892674279970815,0.9917429139333996,1.0221201447321442,1.0633208527807696,1.0794617975415022,1.0223038395179358,1.085999665233178,1.0363154067810303,1.0762731263296799,1.0287366398829036,1.074504093799076,1.0658123288273114,1.0861963414812752,1.0384000756465417,1.063793674057964,1.0235697442408853,1.0750299292581171,1.0560796599579347,1.1094796405973617,0.9863129244602127,1.0103044374298906,1.0730297484398268,1.1199486194314034,1.0942128634065964,1.0559588907196917,1.0547429807647086,1.106146827822979,1.0615851365893503,1.1113199963697182,1.0705168559828475,1.1213448291592538,1.0415506891579196,1.0555574186480656,1.0142780219207588,1.0535860068437235,1.0154143346696833,1.0643565011444978,1.0265112226693773,1.0679832386010042,1.0650338643518078,1.1022965754078031,1.0499027126015794,1.0998626530845828,1.0196637908989354,1.066784209747103,0.9964916642495062,1.021381510794348,1.0249720647270621,1.0759425568017218,0.9701618697434597,1.000811461899328,1.0050955414012739,1.0338822432810315,1.0124817955201344,1.03262957569043,1.0441984477926074,1.0843797747579103,1.0273484839020002,1.0848190302469984,1.0074238742697617,1.0611590756345965,1.0489709190900758,1.0862511457378552,1.0276241481459862,1.0723218585375107,1.0560762708832683,1.0969126748470648,1.0503597122302157,1.1015279730238796,1.028334181837333,1.0683952741253093,1.0342253861281383,1.0842179108253884,1.0619732764916021,1.105127597844751,1.0479177835316125,1.1004094854626958,1.0373761685503,1.073505302078973,1.0547170182619647,1.0925692695214106
Shadow Rayquaza,Air Slash,Brave Bird,50,0.9223331823314244,0.9230988972353128,0.8998699224474338,0.8995274397773863,0.9219965442471879,0.9264957988887383,0.8155644762893897,0.8592280971996935,0.8605793669903952,0.9105532814297563,0.8606448264025519,0.9356136399789021,0.8988889735829932,0.9095851522536758,0.8762492034627999,0.9221763727638675,0.8759005193901933,0.9252010814085234,0.9095508346808364,0.9457220898667077,0.851646887672722,0.8732821051173151,0.9268639619770562,0.9291138807679814,0.8627327273195479,0.9216484690855716,0.8923329652869416,0.9213368163089436,0.907683687316084,0.9183984631100676,0.8904875584000936,0.9265542846263126,0.9057396813389438,0.9162923738830315,0.8781208053691275,0.9194485760928715,0.8929448311670025,0.9433395228498763,0.8665669556546869,0.8638799757679052,0.9105642768639666,0.9476617294335633,0.9932594185494457,0.9107548803306617,0.9153576635470065,0.9533814607534215,0.9057812236642508,0.9517042876220358,0.90299712604352,0.9536152547785229,0.9016846082475379,0.9237957901561644,0.8801306213197617,0.9556721265915131,0.894785588589423,0.9309728892946454,0.8807783263494172,0.9103265153715306,0.9289564056090814,0.9487384336544883,0.9090763419938194,0.9504864369921026,0.8794196422562889,0.9335522685365887,0.8608129946546222,0.8846669152888852,0.8744195671067335,0.9162355667756488,0.8337010270064663,0.8608765479058367,0.8711123194034488,0.8828413857386981,0.8750748282301225,0.8893435665591523,0.8938447994981129,0.9227134285164986,0.8614585025174598,0.9122824552416886,0.8624722121697772,0.919009460786848,0.9021331555703691,0.9328805932838931,0.8597487121864374,0.8910064646051921,0.9138554001359425,0.9736700890780954,0.8877771346141478,0.9464979740345655,0.8732159471937924,0.9131365974404437,0.8781640656446587,0.9262245120927398,0.8997473700830916,0.9352734521483412,0.8932486226916541,0.9531544068163931,0.8792556160178596,0.9121407143853775,0.9092903809823677,0.9332198520151134
Shadow Rayquaza,Air Slash,Hurricane,50,1.0380406488123812,1.04532423715864,1.0101444025488613,1.0216175719954554,1.0399766228486245,1.0473116275918146,0.9255870763461815,0.9758245519859654,0.9840744307996897,1.0353158359418895,0.975695520038847,1.0711155111643211,1.0150780685074587,1.0447953985006397,0.9898023810633967,1.039440248053341,0.9917570644918838,1.051898634777829,1.0272661705612833,1.0657651538886939,0.9625540214327203,0.9958514736993557,1.0540749858952658,1.057360961515447,0.9851640357427961,1.0520047382380966,1.0136199606818732,1.045862171114642,1.0174157988625796,1.0482450790553006,1.0124459936437264,1.057493519237247,1.0317573637180275,1.0374166706065908,0.9969018683112644,1.0519753310357338,1.0125315709344995,1.0789735376167133,0.9729649823041939,0.9803650466525796,1.037623194007116,1.0815609689556787,1.1005367665540258,1.0486731644650487,1.0132859897474487,1.0771763156657104,1.0206796406021081,1.0634780692087282,1.032826969572556,1.0879704393047764,1.0142750148115856,1.0354695552052942,0.9713223671640236,1.0406802035747165,0.9790947220788844,1.0324428743434022,0.9941915944073353,1.0329585528772354,1.046384622722503,1.0810121148526186,0.9973446263019343,1.0684331006066154,0.9859217486103448,1.0307944925234527,0.9652619511319217,1.0068647357007694,0.9796134585937177,1.0387617431610314,0.9439415071214234,0.9747855120240058,0.981280099425198,0.9897856144166537,0.9757065125130671,0.9966137433771433,1.0107561698726057,1.0669958614548656,0.985932209742507,1.0311965117877089,0.9693842733805511,1.0197280670009823,1.0035997000249979,1.041229897508541,1.00998146715893,1.049542516088549,0.9990340929417236,1.07287232139663,1.011916903259002,1.0599979786285914,0.991415480224005,1.0445727928655442,0.9902936068910791,1.0609294676434395,1.0112795310557168,1.0786310616377524,0.9953918627596354,1.0625976662750511,0.9942095716478303,1.0428526580159063,1.0200428998740554,1.0526212216624684
Shadow Rayquaza,Air Slash,Sky Attack,50,0.8631077545114637,0.8950125421734809,0.8403322740519981,0.8735218085719461,0.8647174413877219,0.8974606992817454,0.8020589001824342,0.8467455529234205,0.8494093961527143,0.8988315006554833,0.8475193188382744,0.9102521704913641,0.8610403228630819,0.895075678760298,0.8641787507188263,0.9114561477129669,0.8614136836319173,0.9086456592216999,0.8664573743983549,0.9082513441736355,0.8265292528389561,0.8564881672412965,0.8775897146569558,0.90332529790908,0.8490266010867047,0.9117052506888472,0.8552029192362589,0.9018326017289204,0.850130361199628,0.8953108085443762,0.8586827575096295,0.8980535743054233,0.8597418561770129,0.8854853198430335,0.8432976600761836,0.8966007618356612,0.8782879973247207,0.9251185835100718,0.8244158644857782,0.8470682353759598,0.8904695865683009,0.9349785724841141,0.9311263160834474,0.8737587622531907,0.8840356487795701,0.9278794149461506,0.8926603482477409,0.9269665106509873,0.8975229232243055,0.9482414123443275,0.8690991202477168,0.897537364320288,0.8439665803963802,0.9027982838581926,0.8637849137988066,0.9071964434565157,0.8450151433431524,0.890851761191553,0.8958551941238195,0.9255461222932367,0.8911869062607303,0.9292091106787227,0.8484636401566643,0.9161899890981037,0.8295970938825121,0.8528708960068508,0.850945660720937,0.9068079294789555,0.8143358268881282,0.8507586323485905,0.8450831132515146,0.875656361659158,0.8538638170885341,0.8723050668763346,0.864581541481579,0.9073734910500167,0.8594720205894479,0.8922926999912545,0.845866721811508,0.8935842423615779,0.8901008249312558,0.9233647196066994,0.8451413311541436,0.9062997066849563,0.8759882660179588,0.9513290165635173,0.8778356625044792,0.9298124718615912,0.8614012604673208,0.9047978512367677,0.8645245132427863,0.9050061527491864,0.8836915546608246,0.9379280399471057,0.8786029587891093,0.9310832544398946,0.8652678945165341,0.9086001813869122,0.8844655226700252,0.920969773299748
Shadow Staraptor,Gust or Wing Attack,Brave Bird,50,1.049724139796215,1.0409479989993307,1.021502313404574,1.01161312630695,1.0497679224827212,1.0407660252066675,0.9910202700337251,1.0094076140019217,1.0048024185996736,1.0424057575514354,0.9938631816012659,1.0735706571335282,1.1202145828140098,1.0593666757998959,1.0498651715080587,1.0786065650207488,1.0465409510561683,1.0753553279562051,1.062362927932948,1.0650376074234973,0.9761319854841545,0.9939357444699637,1.0404677642714264,1.0555282009197997,1.0085880565498417,1.0564146473360287,1.1512199391376943,1.0776936956346108,1.2207068473935383,1.089617607147758,1.067815873108862,1.0814540341832775,1.0684270247269634,1.0534631932296346,1.0186504625430801,1.0603083620533285,1.0335729937606153,1.0855473322010332,1.1750536961190967,1.015179842143555,1.0634612542769777,1.08616760068659,1.3033686150752646,1.0637104476778283,1.0011522362789822,1.078728307388421,0.9932321176211283,1.0410740447821183,1.0254915377948086,1.0674604260754528,1.0658752249684207,1.031758274925383,1.011707283180768,1.0573726355283042,0.9882639357493483,1.0591831064184496,0.9880927685350372,1.0217566278056673,1.0341982256987503,1.0730826099399027,1.0095227194689254,1.0793407348059976,1.0337555014199384,1.0638770373760078,0.9587563364134863,0.9827898175389163,1.005454620701072,1.0569300169680917,0.9418367778200415,0.9699336460842737,0.9810237688364144,1.0101211744601521,0.9793072022729913,1.0026000017869428,1.0130227569388932,1.0498649154583262,0.9876938069239515,1.0358191426893717,0.9624153440521118,1.017391304347826,0.9997250229147571,1.0375052078993416,0.9906752083120521,1.0513812074072992,1.0141129753514828,1.0516581404500411,1.0450306421529443,1.0858439685033583,1.0030633920264032,1.0463019854993592,1.0280726369417963,1.0663231860890368,1.0266050881244202,1.0791836895809896,1.0116229996235928,1.06850611946938,1.0160893679363752,1.0468030556718293,1.025552975440806,1.0625885547858942
