Attacker,Fast Move,Charged Move,Level,"Dialga, Tier 5","Dialga, Tier 5","Arceus, Tier 5","Arceus, Tier 5","Arceus (Dark), Tier 5","Arceus (Dark), Tier 5","Arceus (Ice), Tier 5","Arceus (Ice), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Arceus (Steel), Tier 5","Arceus (Steel), Tier 5","Glastrier, Tier 5","Glastrier, Tier 5","Kyurem (Black), Tier 5","Kyurem (Black), Tier 5","Kyurem (White), Tier 5","Kyurem (White), Tier 5","Kyurem, Tier 5","Kyurem, Tier 5","Melmetal, Tier 5","Melmetal, Tier 5","Meloetta (Pirouette), Tier 5","Meloetta (Pirouette), Tier 5","Meltan, Tier 5","Meltan, Tier 5","Zamazenta (Crowned Shield), Tier 5","Zamazenta (Crowned Shield), Tier 5","Cobalion, Tier 5","Cobalion, Tier 5","Darkrai, Tier 5","Darkrai, Tier 5","Regice, Tier 5","Regice, Tier 5","Regigigas, Tier 5","Regigigas, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Registeel, Tier 5","Registeel, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Stakataka, Ultra Beast Tier","Stakataka, Ultra Beast Tier","Mega Aggron, Mega Tier","Mega Aggron, Mega Tier","Mega Glalie, Mega Tier","Mega Glalie, Mega Tier","Mega Lucario, Mega Tier","Mega Lucario, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Steelix, Mega Tier","Mega Steelix, Mega Tier","Mega Tyranitar, Mega Tier","Mega Tyranitar, Mega Tier","Mega Absol, Mega Tier","Mega Absol, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Houndoom, Mega Tier","Mega Houndoom, Mega Tier","Mega Kangaskhan, Mega Tier","Mega Kangaskhan, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Chansey, Tier 3","Chansey, Tier 3","Absol, Tier 3","Absol, Tier 3","Aggron, Tier 3","Aggron, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Cinccino, Tier 3","Cinccino, Tier 3","Cloyster, Tier 3","Cloyster, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Cryogonal, Tier 3","Cryogonal, Tier 3","Delcatty, Tier 3","Delcatty, Tier 3","Dewgong, Tier 3","Dewgong, Tier 3","Excadrill, Tier 3","Excadrill, Tier 3","Glaceon, Tier 3","Glaceon, Tier 3","Glalie, Tier 3","Glalie, Tier 3","Herdier, Tier 3","Herdier, Tier 3","Kangaskhan, Tier 3","Kangaskhan, Tier 3","Lairon, Tier 3","Lairon, Tier 3","Lapras, Tier 3","Lapras, Tier 3","Lickitung, Tier 3","Lickitung, Tier 3","Lopunny, Tier 3","Lopunny, Tier 3","Mightyena, Tier 3","Mightyena, Tier 3","Miltank, Tier 3","Miltank, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Porygon, Tier 3","Porygon, Tier 3","Porygon2, Tier 3","Porygon2, Tier 3","Raticate, Tier 3","Raticate, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Slaking, Tier 3","Slaking, Tier 3","Snorlax, Tier 3","Snorlax, Tier 3","Spinda, Tier 3","Spinda, Tier 3","Stantler, Tier 3","Stantler, Tier 3","Stunfisk (Galarian), Tier 3","Stunfisk (Galarian), Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Tauros, Tier 3","Tauros, Tier 3","Tyranitar, Tier 3","Tyranitar, Tier 3","Umbreon, Tier 3","Umbreon, Tier 3","Ursaring, Tier 3","Ursaring, Tier 3","Walrein, Tier 3","Walrein, Tier 3","Zangoose, Tier 3","Zangoose, Tier 3"
Shadow Poliwrath,Bubble or Mud Shot or Rock Smash,Dynamic Punch,30,1.6668710523287855,1.4947212824225988,1.7461047278754485,1.531183671474473,1.6380720755046194,1.5130536925298357,1.6916867355125806,1.5497233122726684,1.6019193590045082,1.4611648094399603,1.6500815274799583,1.5191681717647456,1.4181705862299887,1.4597502362198918,1.4376189817176266,1.4808819373573436,1.3909978478102845,1.3304634882820914,1.575603228346034,1.4905629423515914,1.4886540712702483,1.5422158320505228,1.47323883700848,1.433078892874813,1.5100200711119212,1.5479157763759557,1.4718098292409758,1.4059080131592756,1.4744809070819327,1.5126560968521665,1.4504867380924564,1.4477134285855273,1.4430885582485553,1.4533977780614005,1.6816764117298,1.4778625096733238,1.4917935756573328,1.46837447536712,1.5017734130560505,1.4846509604786,1.4939315087968223,1.4719420855344745,1.431523056268452,1.4964078899673605,1.4985698627797959,1.5327434967707936,1.4554134454807868,1.4538279501147906,1.440531392307819,1.4807316338062582,1.4274414670797413,1.461263811352671,1.396317392257767,1.4221703557047558,1.415949965667696,1.433738552648695,1.6282768960038834,1.52426334835092,1.4593833871272923,1.501571420436071,1.4003532471904363,1.446755988494476,1.4731753134052499,1.5025690003034349,1.5653713563079257,1.3470480083117946,1.488633829318717,1.560935341891263,1.4892653630331851,1.510329663899314,1.4646029339424498,1.5273542218873983,1.4053970273479728,1.471792066591444,1.4875537051554362,1.4934707553438336,1.409676798945766,1.4899410400380484,1.4567968688484605,1.5322900002496624,1.5110009953269194,1.5080648325393433,1.493930017173261,1.5124582686052144,1.4683639867302165,1.5470859588473342,1.4249773429886956,1.3972339020249778,1.4087072362973811,1.4175082199958726,1.449701457831524,1.5070960856860949,1.5081751645696222,1.5406174883808792,1.489737761673487,1.539146268747993,1.4937422136103344,1.5787597567750802,1.4374839914110524,1.4962760488506133,1.5226427298108443,1.5578633046259684,1.4632071364321817,1.5196760935562745,1.495726165611207,1.5352886619876593,1.4831060592882563,1.5549585313005427,1.4404317286801975,1.5229233510196603,1.4037853313685889,1.4336807775829212,1.5720835040118006,1.5087543638953498,1.6059616013388773,1.5025636746136684,1.4905459356452557,1.5291084403665214,1.4646145226620313,1.4943315047929984,1.4734607348604083,1.4277642987596832,1.4760646670053428,1.4848301340363663,1.4660741575543967,1.5616252852590586,1.5064235434195707,1.5358166624690777,1.4246367425763276,1.4813200640473498,1.4116789878965796,1.4615487220343375,1.4403658286061256,1.4751707975825945,1.4665291926928314,1.5064233405567446,1.4857701457524302,1.5673423168949596,1.4829174033468469,1.453784413488418,1.4314336191689634,1.4986094166023451,1.4871722545681703,1.534205278264946
Pangoro,Low Kick,Rock Slide or Close Combat,35,1.8133559901066596,1.5796370540412297,1.5486659956108455,1.4745054530866517,1.5263653253474962,1.4619741267419317,1.5620733829650937,1.499344498348174,1.5236800517092457,1.469188989024677,1.5237268219400433,1.469710371164803,1.59672337270283,1.5639371094681356,1.7838067458483653,1.6171783210804107,1.7238671142658204,1.4637377303294796,1.6361959093169782,1.571441627526843,1.684112542209436,1.608911927105793,1.8083584488453475,1.5783979787459292,1.6087607671225694,1.6276082060607382,1.630407514652382,1.451166276083214,1.580100136108181,1.5917433213021313,1.7445263447796513,1.4898410570218372,1.7302674623018193,1.6105384926823614,1.9159975711383472,1.5403453439836186,1.6996863908448974,1.6258428124885365,1.6067132173520482,1.5540319670740126,1.9140090677859936,1.6451804337391458,1.622185426988416,1.651200424320268,1.5726393149551645,1.5651504856906489,1.5699531784543994,1.5452714055198753,2.0355540964546144,1.6426051921781466,1.5920377163275146,1.5973119257122546,1.5745154560401482,1.569973412161508,1.5240192522577674,1.4886922801505942,1.6214905244208886,1.6083584444444152,1.6583566420077853,1.6547511669645696,1.6319484557517194,1.5782846140764337,1.6803807311326135,1.654492614232127,1.8760975560271511,1.4762633264737206,1.671788028858491,1.684477992021625,1.551317110485563,1.5869446194137096,1.6600826476844086,1.6838643488167078,1.6058306557747513,1.6640606827389859,1.5800750164722028,1.6060050214083879,1.5841423671209367,1.6201156782486739,1.6188941488718136,1.6634329934722862,1.5612655210082123,1.6096801996022823,1.689093633343766,1.670982748430018,1.642352451968912,1.7047838209109878,1.6385007441331623,1.5659534300296782,1.679598298004247,1.5953529098815598,1.5946795578318127,1.6329852535302678,1.6747886908156924,1.695785072623684,1.6353664150795955,1.6450942899417833,1.623368700621278,1.7018756417186511,1.525482221531843,1.5519279133428603,1.5518061936451388,1.6263607940096172,1.5754901361323501,1.6146879136956702,1.6025603967537663,1.6684209206078822,1.568937916964524,1.6489966788588086,1.6218300085377788,1.7291457932921908,1.6450517090743333,1.660613398300739,1.5745158639472427,1.5787898566601706,1.677088705193385,1.6523561723556937,1.6335706377824424,1.6754303000105184,1.579657370284107,1.6208387043491388,1.8226101098036527,1.5149392276101872,1.557972792464424,1.5761866656293562,1.6036118289902792,1.6738231905134935,1.5883097220675801,1.6199593498106155,1.586849550172842,1.6434338396348318,1.6651489704295421,1.7180972966848858,1.5850186856251884,1.6373846427006682,1.6362923036838963,1.6556758081754768,1.6539088605666925,1.7429984337965359,1.7629329289262379,1.5967249125615923,1.6467632249877722,1.6542125681560218,1.6436637123895166,1.6742877154270515
Emboar,Low Kick or Ember,Focus Blast,40,1.533550504698282,1.3042658340038749,1.4953919317399593,1.34308246155833,1.4428014852375366,1.3340963677378348,1.4785003694918715,1.3665777571399713,1.4466443446791089,1.3408482147818561,1.4622957239519154,1.360196532623925,1.4210622845163672,1.3801162094152781,1.3797078649923127,1.370491840089023,1.2962538360429519,1.2168386255174368,1.4570040720384254,1.395649134563714,1.4212240719225053,1.3495839038660857,1.4022539838958783,1.2788460365790597,1.383964419306023,1.4007769483136894,1.2857853184075214,1.2349555078515013,1.3872676868444285,1.405066998690643,1.4283394853479845,1.3676683513008432,1.3698348030838163,1.2910832027602128,1.5750892984153013,1.2821412836966577,1.39067356106767,1.3206148102374577,1.4111817618632576,1.3642835664986648,1.7413136043534383,1.395039321422187,1.4070254632526213,1.3906476777426418,1.4432865429058366,1.393746609898389,1.353385882923393,1.3187246839984053,1.4405474768851219,1.3979058263317552,1.7915607488366145,1.4361575611547164,1.5889337820607936,1.3449558381317823,1.3233849412400542,1.2864891250005346,1.4436402080796527,1.4061410515726473,1.5899636454485166,1.4264458328204996,1.403568652913412,1.4212631692487516,1.5705162676280735,1.402962739732466,1.6011549927568665,1.227705967206482,1.3729412919701487,1.4571100537562287,1.3592275961898326,1.3797780236677877,1.4300952130098117,1.4429244062620241,1.5250974037114178,1.456546448328805,1.3576595593434377,1.3471059001847236,1.3309587561312188,1.3495214999238556,1.4485654970299766,1.4587284882168912,1.3157262943896189,1.3483179594559156,1.3411541471150525,1.4136539160157966,1.3951992791055583,1.4269277357672312,1.4417045605015544,1.3848058474515124,1.2676438292459262,1.3032506019782086,1.3454268686762658,1.3939137924562497,1.3957097502285227,1.4420480101022146,1.3977780156048536,1.416093469438371,1.4079378772700262,1.4561223303119661,1.3890943649814629,1.3953029254947125,1.3923899785680707,1.4492910322697738,1.4203178214109171,1.439068651104404,1.3435186795650844,1.403439575337648,1.4006940134858243,1.4644999417890465,1.363501497313635,1.4521898316336674,1.44026523652905,1.4308280336939936,1.3985055836301092,1.4174714250402736,1.3716081087299081,1.3910438793211697,1.4176417277362947,1.4466233231035612,1.5790358400157798,1.515943332896694,1.314022470165819,1.2277514875171398,1.396341982199824,1.40160211823185,1.4057247593408984,1.4309949273895695,1.3627330945706484,1.4001815576984942,1.426017137525516,1.4566616010478017,1.4406756534000946,1.464497945766388,1.3852119501950977,1.3849568597484303,1.413435544983085,1.4315734644603495,1.3907142674331432,1.4584398016683282,1.3475966388833,1.314648769440865,1.4393138094346922,1.4148244478253056,1.4550626819370502,1.4553993744995521
Conkeldurr,Counter,Dynamic Punch,40,1.0784553777017736,1.0772219334287818,1.0880127971522402,1.114656272971666,1.086759629028898,1.0960165473479555,1.111186996106854,1.1261562519894972,1.0885686203295752,1.1009415866007617,1.091854413216802,1.1063680424608535,1.082348238726826,1.1146049055523148,1.0925408438428972,1.1095541539982736,1.0062622893365638,1.0135208190431062,1.1015092117484386,1.1252167068273877,1.1220062155706867,1.1427924686680428,1.058077905661522,1.079629671714913,1.143516113385452,1.1633427443865838,1.038305082242632,1.0473570543376063,1.0883102819283745,1.1289969928638244,1.069007669211683,1.0818650600011217,1.1071323329329563,1.116533780766986,1.0921619492765666,1.0671260756897007,1.115058480927416,1.12103403190937,1.1499050148532717,1.1420806442843328,1.1320614222150904,1.1512107507175262,1.1113815677406802,1.133492964727974,1.115187356349775,1.1497420181662927,1.087479655962559,1.1062306713081769,1.118112785056049,1.121376326642532,1.0724312555647184,1.1112863928189765,1.1219454115497214,1.151371128282681,1.0520783687362416,1.0810199600391606,1.106976172362825,1.1379740083988792,1.1084788954388725,1.1245591069161824,1.0949692686520773,1.123614190636432,1.100273609677841,1.1149752482946482,0.9999999999999999,1.0276301233484586,1.1507584904630646,1.2197594708427308,1.0822518951042412,1.1261531766099788,1.1250001946862993,1.1756310561700942,1.1332948148767483,1.1867909169535502,1.0851476982622996,1.106964082931891,1.1197072974391313,1.1533253997361406,1.1232487617701454,1.1597586340005723,1.0953470273384505,1.1479449183604777,1.1136513337602325,1.1619616554394623,1.1248612102928779,1.1822147854433738,1.0870855828461645,1.1002209009046153,1.0735474086258845,1.0828373772875741,1.0866224946891205,1.1575061703357468,1.1420987066241228,1.1881247871921308,1.1282817163640315,1.1842888036108943,1.1338959135281215,1.1985429519616422,1.1003340444974066,1.1486797643815692,1.1281801794347028,1.1912123281438192,1.1078317171653176,1.1566525542035715,1.1432947214731481,1.1893890104628952,1.1130936114651295,1.179599952125127,1.167671920955652,1.2393372444862267,1.1058781679128338,1.1548911925217313,1.1034783310629128,1.154193024686499,1.11360927939186,1.1459928478364176,1.1300368720439329,1.188454612160268,1.1121199461148839,1.1562788170565212,1.0665390465948659,1.0539141548781255,1.0906881090232656,1.1359172665474633,1.1339184268318634,1.213928884264233,1.087619153659277,1.142543479966819,1.1359033996773962,1.1886539651168582,1.1507834312955232,1.2029025220083518,1.0897126649573778,1.1394079289831105,1.1097086405400953,1.1518912554584215,1.1441935924862185,1.2107106094210667,1.0748631879665345,1.090706681421675,1.1043617257531708,1.1410366958515483,1.1311524645446067,1.1737861410850814
Cobalion,Metal Claw or Zen Headbutt,Sacred Sword,30,1.6871948500087615,1.7697716877850533,1.4914653989740803,1.5399127930673977,1.495620267385487,1.5378375479159139,1.3728016667111873,1.4022432905222728,1.3434992916206752,1.3729068357826915,1.6936580202432248,1.7540580912388526,1.3450393628656798,1.3905606851497674,1.3585692252932273,1.3665516175081962,1.3261721505429431,1.2696309811813558,1.339206096490179,1.3634567618631126,1.7594826749725325,1.8413326231492209,1.4794180669111947,1.5162427075830178,1.8457524109063648,1.981129730158809,1.6105218751584238,1.6521882400654697,1.802385582936104,1.83679521673908,1.624268938638293,1.6481677441830354,1.4113383724080693,1.4004961754152487,1.5903117146538712,1.4882044608005391,1.4081454427136535,1.4126811144689073,1.7991161768025348,1.8522198350075876,1.3915646787073128,1.4254134485316579,1.7652291095329167,1.8587376391291746,1.7788765323794988,1.8515589575570417,1.3430410037092941,1.3671738339641748,1.6705156677186745,1.7517619314054051,1.6845317542338782,1.752521792581314,1.7713749042798421,1.85980003428884,1.724547484130273,1.576670438313694,1.59092445115512,1.64248191227488,1.7279981482876254,1.811291404049886,1.8607973805610962,1.8108159534178236,1.6508135542025024,1.6932792138897088,1.5751261832794277,1.429989249237552,1.7327982470869752,1.8134249415305517,1.625148566732119,1.7186388732776823,1.8967757304747666,2.007197815080035,1.4842241285133466,1.5440530198009845,1.5337794152522344,1.6360706692841658,1.6586796298693076,1.7712373774028096,1.7875274964807193,1.9061937419219785,1.3863568195381435,1.460090384770259,1.60925956471246,1.724933048505778,1.6813229133384606,1.7852647259396737,1.860284439648303,1.8381453481964385,1.317122959855962,1.4064208240641076,1.4075806763649348,1.505427738323751,1.652903060530267,1.7710658496282077,1.6927789754069815,1.7989112616216747,1.9414833780379532,2.0848660508670585,1.6368113558616437,1.727026262016096,1.735461247095541,1.8342350994285193,1.6267508650544522,1.7048305288895405,1.6374533964000915,1.7453080351973775,1.6260477303694765,1.7414560658099019,1.488944606914097,1.5736390374197529,1.4597853329513584,1.525396127596533,1.6656714921250586,1.7556844327700651,1.6317502515877933,1.7203898292202313,1.698191437223397,1.8037057684294229,1.8241563963163783,1.9113474879074626,1.5167887188719775,1.5785289603789718,1.6340841545872238,1.7247115654479188,1.7466198144726803,1.863339213080576,1.6189005097502522,1.7196428050520616,1.9232663742587521,2.0358410992948657,1.4866045261479426,1.5591820018539069,1.605598324808099,1.700945158735401,1.6596427653316659,1.7288710875768294,1.661420894240379,1.773418612040353,1.5557994032355422,1.6138275404942215,1.6210175145010026,1.7136158084188813,1.7200725098295917,1.7612183801993813
Heracross,Counter,Close Combat,45,1.2813809887440886,1.2153240311240538,1.2881270568030379,1.250558722646493,1.2789638233738858,1.24360009863601,1.3103329895603473,1.2743115935714102,1.2761072344488844,1.2452834650884796,1.2944414113405462,1.2556704362581264,1.242831913814407,1.2496595105083281,1.3178047341007024,1.2719112962469095,1.179304583854613,1.1274563535449544,1.2913087018040845,1.267356069328614,1.2901743600333826,1.2831780400992814,1.2227371849103952,1.2280837709173038,1.2920110548078023,1.3076037159831437,1.1574236629812231,1.1577690889940953,1.2778452749732359,1.3062121975059118,1.2658929798286742,1.24532483438695,1.2573228771287033,1.2381818565468234,1.3036813642873553,1.1680323872772949,1.2682974710555346,1.2657535253629597,1.2759382357641733,1.2684526153455797,1.281062797444354,1.3062223141856941,1.28921055117233,1.2991620966394253,1.330450427670887,1.3304623823695714,1.2962271882633145,1.2693140452146499,1.2556731644529309,1.2390148081512042,1.2423405425886456,1.2600162586557402,1.2748684438364382,1.287819588861619,1.4040773542411906,1.2536777584289016,1.2628312286394892,1.2891136120027304,1.3097575322258574,1.3106394469846296,1.3814086576983458,1.3069882360269687,1.2259760369485384,1.2260531916290716,1.2150981938525152,1.154457568352524,1.302844961369144,1.3529868913729717,1.2612581010082298,1.2858579055887256,1.3167329849698195,1.3352232935945092,1.2874817250957473,1.3264587090690458,1.2400155552551058,1.2471470782025915,1.2579864280505617,1.2926988247432096,1.2797784917697805,1.3067059340929474,1.230258454600083,1.2831486970922825,1.2692671382072802,1.3084059736403013,1.2676228316042877,1.3233789482807443,1.2322999780367727,1.2399640342245752,1.2362589163809872,1.2143333993738148,1.2373274781598735,1.2939737335885886,1.3048404935611537,1.3282008729462356,1.268547267281959,1.3155746156969266,1.2933702784313919,1.3613094115669344,1.2496831609823784,1.2874064080680379,1.2625612597421219,1.324542020022768,1.2502181697900958,1.2874923697666691,1.3006987279831577,1.3476122087103692,1.2560403882495446,1.3206232294415743,1.303230446509675,1.3819427929842072,1.2795228029578793,1.3286197143417895,1.2514236464341029,1.2889092003924814,1.2464513253087122,1.2711608592900032,1.2794732212986089,1.3275995932399323,1.2696877464604237,1.2971807120809815,1.2120021748968224,1.1806061903170366,1.2338379838960782,1.2681502079134095,1.2726966784899258,1.346267478353611,1.2437154289531733,1.2900479757692989,1.269615380102165,1.317733185211973,1.3014538134608662,1.3510387098994643,1.26478745896707,1.3114787065075182,1.3095509223343729,1.297418567197111,1.2646371982374125,1.3350543052492474,1.222508272936261,1.2180439553696671,1.2554653103805653,1.2907323011183127,1.2442327283019512,1.295072647422938
Hitmonchan,Counter,Close Combat or Power-Up Punch,30,,1.7141103172710135,,1.7390911510355433,,1.735704900286828,,1.7752004992269999,,1.7342230121258004,,1.7362283246555188,,1.8136914281655234,,1.8666590653017985,,1.658570829274624,,1.8074363387088666,,1.7930809367884666,,1.717536384115209,,1.7828583466134849,,1.6405687196119185,,1.8079730770453586,,1.7876508990362452,,1.7839296078879303,,1.705051903337199,,1.7932656419108643,,1.772641312030738,,1.838234301342714,,1.7730977640033356,,1.7765220206395618,,1.8126744344954642,,1.8588193460700206,,1.8108353500244585,,1.7453265184215738,,1.6700412214097708,,1.838054891288774,,1.8545205112048808,,1.7974795122050269,,1.770212625512435,,1.5548862114627906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mega Lopunny,Low Kick,Focus Blast,30,1.5490917267223534,1.228953795458839,1.391335781028171,1.2354229533555556,1.4051793697621877,1.2186947286708532,1.4304074949943737,1.2576619562805038,1.3946422784430859,1.2247129474492342,1.3924435223570333,1.2356093912759274,1.4107756930434951,1.278917152683979,1.422022887931528,1.2718039894979303,1.483563638230499,1.172062408015962,1.4372113321076057,1.3181746134784813,1.4405622800505486,1.3223166829577249,1.868117222807566,1.3365784847460638,1.3591354951732195,1.330587670614757,1.6228029947050773,1.2729945801132032,1.3703451201391204,1.332570943436108,1.553624065230475,1.2463931951351284,1.4209739433541493,1.3014426467612321,1.625523487359193,1.2540935019664297,1.3932813290789097,1.2957313754395614,1.3455066176555395,1.2735080411970272,1.7499852905365367,1.400012386916601,1.342468799624118,1.293756493771227,1.3275298158361752,1.2835297578671645,1.398521237724667,1.2967107297676732,1.8285546820098215,1.4411104370907288,1.377904885690858,1.3055205526535274,1.325688033326058,1.269931958403743,1.3539180216541353,1.2303300807595428,1.3885812111093607,1.3523365647313361,1.3958052101454732,1.3626090774320716,1.5060118081656808,1.3549942241769073,1.3382265067885752,1.3008851966001485,1.7974584102581352,1.233543661797856,1.3196096784928664,1.3531735862732563,1.3153806322547548,1.304102112436399,1.3412448049998487,1.33378913470796,1.321320636177665,1.3426211389026816,1.3523600599510526,1.2727674515247318,1.3363547249188468,1.3258872168581561,1.3460140425540086,1.3477647526517034,1.307144439075461,1.317233868786176,1.3433339240838733,1.3283574726564789,1.3080575937285783,1.3038622974554672,1.3547805699179907,1.273695705435859,1.3241605071415319,1.2137501296351383,1.3058425363948323,1.2953042602705453,1.352313807804763,1.334001559926157,1.3229686594876864,1.3163514608528137,1.351244771098799,1.393711539705202,1.272575286084153,1.2780329333134186,1.3374027265457642,1.360624437413131,1.3123534269564008,1.3141229486035735,1.3214778534576659,1.3183818485882823,1.304695721165437,1.3562121328249872,1.3158973940560799,1.3842183504877896,1.357609005324436,1.3474503168704217,1.3327798621302378,1.339726476579739,1.3390118745282267,1.2875300433223702,1.3283366457164674,1.351751428031742,1.319734470894565,1.33952723766779,1.221698778297303,1.1923942968869812,1.345442414923306,1.2870207160293705,1.3059665697519949,1.3677932810288527,1.3249313149847346,1.322440350756819,1.308721103306871,1.3370332336678261,1.3257759756518686,1.3382222484969735,1.2458364112449467,1.2703762394717244,1.3509456847475678,1.3388193681258262,1.2728884499829274,1.314527114546341,1.3157353102761356,1.266019850766076,1.2925360209338188,1.2901781637721574,1.3646972267737663,1.340013594441869
Machamp,Counter or Karate Chop,Dynamic Punch,40,1.155912073825371,1.1473919510435537,1.1528813035678513,1.1572180597853299,1.1422588981609905,1.153968407989873,1.1722696748676313,1.183963311020323,1.1455580148664082,1.1581635215987902,1.1685416192658866,1.1577580749373773,1.1709315957460331,1.1872616027707668,1.175936918525912,1.1715739005839643,1.0730904556239347,1.0639800573896556,1.1621427082789328,1.1915192344392052,1.2008153903135463,1.1848457550634612,1.1016446086952458,1.1275580039519693,1.192549916968445,1.2130478399376126,1.149985891850204,1.1196679607539246,1.1737495455849625,1.2067844857869088,1.1435510972194047,1.1569841849923177,1.174273353807902,1.151150994790605,1.156621156968637,1.1283699879984035,1.1688026888283207,1.158313050858932,1.176525817341833,1.1760256830610096,1.2003226228732864,1.2230308814276487,1.174457308424162,1.2070885946167191,1.1696754068107837,1.190280006674331,1.154341118453266,1.146827713450009,1.1593697258383797,1.1613765640815303,1.1385506687046685,1.1800393914617422,1.167169799924103,1.1859070582886877,1.0880132327191763,1.1151324567713645,1.1824353923982234,1.194558146346398,1.1764840611285525,1.2015508825944547,1.1684486900830133,1.1949954259229671,1.179668195129976,1.1861438315308113,1.073769042175167,1.059359007513599,1.2080673004477283,1.2573478329659462,1.1475439795536113,1.1860647278048861,1.1753865663990573,1.2156997603312052,1.1877780674330656,1.248577544949264,1.1378551628931102,1.1583858296643812,1.16494140389205,1.185321577512585,1.1840238293230498,1.2257800319952064,1.1754710250421776,1.2181185636730454,1.1765257450459174,1.2172598172183622,1.187092464778167,1.246995750562676,1.1514209097850536,1.1613912633930095,1.1596238034887243,1.1500271714735768,1.1664727284833163,1.2051981479905625,1.1830389621423563,1.2134355918048028,1.1752491663311604,1.2159923419681549,1.1923827579613941,1.264175535082716,1.1422478690888807,1.183417891347749,1.1822822727036952,1.2344542592736583,1.1847936503493,1.219764569638633,1.1738609767041388,1.2269916139684465,1.1763727172831435,1.2420238081314734,1.1976008452011058,1.2683775268733966,1.1774102411507368,1.2091271581059948,1.1764767451946387,1.204713062129636,1.1760574553925704,1.2057542053129775,1.175166899958948,1.214953743288867,1.1622790270063903,1.2107019374379644,1.09041379183012,1.0905325595845239,1.1701441514349238,1.189914329363538,1.191561834528373,1.2364072862892153,1.1600051069522341,1.1966620335694802,1.1976956873005729,1.2453211729623712,1.1800886641116848,1.230589661957576,1.1522785433756777,1.1929135516383176,1.1716237340159896,1.1985297735198277,1.212831320074184,1.2842239177808727,1.15554090519265,1.1460307029748324,1.1436934866257304,1.1758349161351718,1.174872196612318,1.226728113771958
Zapdos (Galarian),Counter,Close Combat,50,1.1377150102979119,1.1073830059353402,1.1607117597627297,1.1243872958894174,1.1601790937950118,1.1139651854054313,1.1890894163047783,1.1416954796302106,1.1604611867254115,1.1176129728326416,1.1723155291946288,1.1272908006740563,1.1483634621854577,1.1653186986494053,1.2513302341504349,1.1397465608666502,1.1282799985053806,1.0128000067899603,1.1634894387146748,1.125123361825726,1.1476166923382396,1.1470148527892974,1.0755641259100697,1.0659527247597231,1.1373854874307952,1.1604992399740361,1.0336910711387302,1.0358988865283003,1.123923781363145,1.1382177168924557,1.1031676935723116,1.090838921249292,1.1287852955885798,1.1350401668952337,1.0891550130258985,1.0530496346809772,1.1634227134088604,1.1461244418902263,1.1456115708879175,1.1568788852879295,1.1256197188451453,1.1316488815881154,1.126698229657694,1.1479258279129434,1.167316440253884,1.1898553893106838,1.1323068217107815,1.136868121408504,1.099894224755926,1.1030350256989419,1.128511066091553,1.1221988952090927,1.0679857612821904,1.0889545346306153,1.1346067359753986,1.105310977203803,1.1450131835809185,1.1528546642092354,1.1256597735693776,1.1296724048930764,1.1198204216530019,1.122718944947811,1.09468296251855,1.1296504486894592,1.0153953782537128,0.9900577265147158,1.176573744331319,1.2303811101967639,1.148670417245568,1.1641047615781284,1.1604742116354891,1.2002749006764835,1.1602711567881285,1.2022372781622832,1.1399022161459647,1.1458547296079706,1.1890734280796145,1.1885882894105326,1.1484491159067642,1.1896956614423193,1.156029820056457,1.1788389005561026,1.1252979792546465,1.170606681178326,1.1590468537971337,1.1944890617228883,1.0823797434029045,1.1220596432442462,1.2016487931195203,1.1426534438118467,1.1382560476594,1.1622954141551773,1.1483394894422498,1.1973118983292144,1.1363635900336864,1.1830303586262427,1.1751956329670143,1.2419483110908411,1.1333380697254076,1.1633224541079958,1.1426710618205838,1.1837646028010596,1.148222411632579,1.1906489400182256,1.1392782939481727,1.1844635604411085,1.17186990264552,1.2228165089231957,1.1571882053901064,1.2269975645331874,1.149426978145121,1.181243391938006,1.1426304756451648,1.1648251909885783,1.1260576624288028,1.149405239182911,1.1259729968576682,1.1706340886592048,1.1356345129752954,1.182358584090822,1.0851105855152323,1.0568435585260891,1.0921708299809265,1.1469052002726912,1.1422419100731667,1.1986361883367511,1.1454604823378747,1.1690188776455592,1.1653187976820862,1.2289086760527888,1.1543078634932986,1.2078026954271996,1.114050790238026,1.1643060927803253,1.140839903205637,1.1827265874209252,1.1628636241910706,1.2309246218545622,1.0890944220645882,1.105159401180686,1.1260711322263606,1.1499568672959626,1.1409338932933013,1.1922344815152712
