Attacker,Fast Move,Charged Move,Level,"Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Cosmoem, Tier 5","Cosmoem, Tier 5","Cosmoem, Tier 5","Cosmog, Tier 5","Cosmog, Tier 5","Cosmog, Tier 5","Mew, Tier 5","Mew, Tier 5","Mew, Tier 5","Necrozma, Tier 5","Necrozma, Tier 5","Necrozma, Tier 5","Necrozma (Ultra), Tier 5","Necrozma (Ultra), Tier 5","Necrozma (Ultra), Tier 5","Azelf, Tier 5","Azelf, Tier 5","Azelf, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Latias, Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Latios, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Uxie, Tier 5","Uxie, Tier 5","Uxie, Tier 5","Mega Alakazam, Mega Tier","Mega Alakazam, Mega Tier","Mega Alakazam, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Kadabra, Tier 3","Kadabra, Tier 3","Kadabra, Tier 3","Alakazam, Tier 3","Alakazam, Tier 3","Alakazam, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Espeon, Tier 3","Espeon, Tier 3","Espeon, Tier 3","Gothorita, Tier 3","Gothorita, Tier 3","Gothorita, Tier 3","Grumpig, Tier 3","Grumpig, Tier 3","Grumpig, Tier 3","Hypno, Tier 3","Hypno, Tier 3","Hypno, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Raichu (Alola), Tier 3","Raichu (Alola), Tier 3","Raichu (Alola), Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Wobbuffet, Tier 3","Wobbuffet, Tier 3","Wobbuffet, Tier 3"
Scolipede,Bug Bite,X-Scissor,45,1.837864309468709,1.6592943445672463,1.5336462811906053,1.8082519910539743,1.7346313201594965,1.4994753722341814,1.965389957507241,2.104792774036354,1.6340376972660375,1.8928707819764206,2.049700873030509,1.5909154673881754,1.9190521363874826,1.87777271320531,1.6246193313193869,2.071807126994007,2.129306009726213,1.6797868159528389,2.117637266684558,2.1281223845988206,1.6986325926853099,1.9129877505253865,1.6907181435745882,1.647048961718932,1.8802255594067545,1.887361798782068,1.5496134705090574,2.028640375132483,1.7386303763765685,1.6707823337696248,1.9266517775400656,1.5388961223565432,1.611959847543053,1.9062505572102229,1.8923152161146914,1.5821885601905494,1.8822610127145996,1.8592058802223457,1.588295534561157,1.908288902761819,1.8720677386324873,1.5789502283616716,1.832625156007175,1.8074730317286793,1.5424334907077795,1.7556364924935626,1.6407032671210162,1.4816317751446815,1.9715588224277238,1.7662557999938937,1.673664274115085,1.84409639335598,1.8291841007014888,1.554049381343297,1.8455768685319194,1.84848750797566,1.554099006587932,1.616931491199706,1.5180511711707176,1.3655835942994679,1.9076073743079935,1.8837620212495283,1.6043695568663516,1.8090025946020611,1.5665571223684422,1.548641586885173,1.9242690560249178,1.8304276578134686,1.5906376146647758,1.8537616027143011,1.6097073210953599,1.5375730903423315,1.9061815593432165,1.8823670485737596,1.5867334737145895,1.886213993563972,1.8813909697936921,1.5563899160176857,1.7789170637904013,1.7640203424782737,1.503764253994255,1.9368443678634384,1.8383530096163403,1.6600211350701475,1.8546691970309606,1.7994450945323974,1.599165532330212,1.7452142782178492,1.6906983156745623,1.479244322392766,1.9114073328076029,1.9330280255026138,1.5442442807949348,1.8698430266042791,1.8581978458820496,1.601060306019146,1.8656461613841728,1.8759549094152836,1.6170124590968726,1.8861457076740393,1.884075529755603,1.6252311245397815,1.8715210021615696,1.8379706952527846,1.60158222769479,1.8307607718361596,1.7939299892388272,1.5663490615878726,1.894408078801939,2.0040761341164552,1.585985837504076
Kricketune,Fury Cutter,Bug Buzz,30,2.58663388672591,2.1445043624079063,2.2637212345210185,2.6008100358319997,2.204666762122315,2.254233952901022,2.446134222106476,2.5212307123206568,2.1228015983675914,2.5232250356165724,2.61381290889837,2.126234015642558,2.776908615710254,2.534138002079757,2.4225311736068553,2.8557024619214,2.7768405500352245,2.339338216641042,3.0497882221159123,2.8956006278200364,2.5053246253180914,2.5581913429525285,2.3166467394416332,2.215474124092343,2.6975245500557166,2.5908453171422314,2.1645734242601935,2.8717378623914276,2.3651420029276893,2.685723858491038,3.2235988182315047,2.214354721911315,2.6697940371904636,2.636843798895851,2.538940675664013,2.2871014947590638,2.5574069910955552,2.4867782293952523,2.233282720244635,2.981337058177554,2.420042913355028,2.696051317220388,2.8855474215724053,2.4730032694679442,2.4988076512186534,2.5351724160259104,2.21373990393711,2.210889588772691,3.1859507709140518,2.5053496395748995,2.6182742340671523,2.813855000707656,2.589354230641972,2.2550695219354178,2.7088646273727126,2.5968017665498966,2.1998699144494456,2.891368206964493,2.1384764526555635,2.569761783737605,2.81479800642242,2.6502348124410684,2.2846500513028603,3.1688901469356012,2.2930194570403186,2.8151369739113754,3.38392230329313,2.474508630845846,2.62989453652088,2.524505411224746,2.1564896308785246,2.2340865410049635,2.553772774764795,2.5223055573955846,2.1954757159190086,2.6622415341815864,2.5066287961372202,2.237051818163319,2.4308616324065473,2.3230143192968584,2.112154955221762,2.6459682614315274,2.4352587381127715,2.214470513546907,2.449186638137809,2.325039468598419,2.1206641399293904,2.34928548531108,2.30040209923074,1.9426833361893558,2.5842847190469347,2.494083646021742,2.1252448711268683,2.593912592275235,2.5237541722500354,2.2498463448546997,2.5230792820079415,2.5111366211702055,2.209315961884548,2.6462901943165,2.5471334830508314,2.154804070279991,2.641412021848611,2.5320560616260344,2.1600434870291627,2.619525611326133,2.4815187025770205,2.2024082424347244,2.4635624770904236,2.6034725275751534,2.0773408314610062
Weavile,Snarl,Foul Play,45,1.2421269393962748,1.2211283982321015,1.2457153277398758,1.2152290794284724,1.2025945623539938,1.2152203707604248,1.4466436182586697,1.5252270580311702,1.4478587682708377,1.4076209383131926,1.5019436957751715,1.4143513656546005,1.5003215110257904,1.4431032675466562,1.5034499335851328,1.5455777145262781,1.6004528128602034,1.5481650482698714,1.566332708554101,1.5648632221424306,1.566332708554101,1.3348757347363012,1.197077549239048,1.3288145252520247,1.3735774404183334,1.3892693368441318,1.3731790518465774,1.3913562715745984,1.2645420869762936,1.3923001022255952,1.2397206860424934,1.1075517402312047,1.224699670553121,1.4009529895809119,1.428823755484309,1.41093777821271,1.3526210977721624,1.3674424071839328,1.354630289422839,1.3744086674806562,1.3590731100812241,1.3983123884322999,1.3492305297515133,1.3422452912103209,1.3482681014410731,1.1732874545245384,1.1590747295466886,1.1731915806669635,1.3760207847606962,1.3146735084639543,1.4067109167523624,1.4041497184876868,1.4032219553918817,1.4142941985631423,1.342441301865302,1.3490674974717964,1.3461337416079229,1.2070397475852506,1.1228630711006375,1.211149177846586,1.3695413175106557,1.3635215879440776,1.374031939148323,1.249611358396415,1.1756734302383176,1.2525798854195387,1.321171265843167,1.30885466183104,1.3204604032436356,1.244214410969385,1.1581366714870613,1.2383399207424903,1.3593629021331584,1.3771913061065018,1.3593629021331584,1.3572734163563478,1.315294868328871,1.3563635352804204,1.3216695714984381,1.3557118739480487,1.3216695714984381,1.2030025652121141,1.2335364646558657,1.2030025652121141,1.2780086586092794,1.3327785883174648,1.2752684935606706,1.2097531729630489,1.2658751324812585,1.2058954787074134,1.393076754470967,1.4201985106896045,1.3896562937239243,1.4341303761446031,1.3983136919209516,1.4341303761446031,1.3992962344332622,1.4007817788763066,1.419482891593547,1.3365397514641184,1.3862653640295313,1.361690492352468,1.3282051090868292,1.3614300799013803,1.331631558914841,1.395798808520385,1.3884536354110322,1.4104980567918657,1.438441238249479,1.5175788498011198,1.439249211832743
Jellicent,Hex,Shadow Ball,40,1.7590224108014008,1.773715387898054,1.7598356741757857,1.837193118466096,1.8241903359076865,1.837193118466096,2.118902486604271,2.2388223024315925,2.11486572327182,2.1286244401524024,2.263436734152257,2.129425427751514,2.050205825637697,2.079663128238091,2.0553986742951844,2.1005127171179563,2.215217478228834,2.1043758237755914,2.0196116327033566,2.1308739590106636,2.0189828933536855,1.7361350527437613,1.7697905547517248,1.7389950867069315,1.9621339497917654,1.9974681146916375,1.962584005270335,1.9391997967336518,1.914328067710563,1.9695062863898338,2.00286183744075,1.7648774245596932,2.0126314930840934,2.059243051311224,2.1026505334024352,2.1108049937085998,1.9871977469479867,2.053432909846127,2.0563073434498897,1.9763992951530647,1.9871393218939413,1.9730815994534123,2.1344982329940656,2.0002379858344566,2.132325308834292,1.7092878008401287,1.7445538192024788,1.7082627442910017,1.885398888176464,1.8989770984244918,1.8889460717425526,1.9551325106923496,2.0101534058961406,1.9533634889969558,1.996328597684695,2.0752125151407603,2.0470604774060503,1.6850059857599935,1.6562758318728035,1.6848299201185701,1.9154720112550327,1.955327265682295,1.9182222436561565,1.7756479452496796,1.7377713654771028,1.8709633832661376,1.9186794089888186,1.9016381519506145,1.945761731906628,1.8558624928387966,1.698827257486315,1.851754292796416,2.0319716185631247,2.0373073398913,2.0319716185631247,1.92851928482766,1.9404213214496469,1.92851928482766,1.9776617082524592,2.041932851365934,1.9776617082524592,1.9570172545354072,1.917465170173611,1.9570172545354072,1.8881794877276366,1.963319742599553,1.8881794877276366,1.8633242607255294,1.9154750363817519,1.8602395656068653,1.9954965322715363,2.069872353153645,1.9937955118994248,1.948093843836949,2.014187334537089,1.948093843836949,2.1260733704714623,2.1016060296439827,2.138885235044558,1.9712231626125292,2.0666565335897586,1.9719026304777114,1.9584741122936784,2.0207513158305854,1.9520833155806274,1.9655815018505443,2.0015674487057016,1.9594645198719078,2.103798534254049,2.207931091106765,2.103798534254049
Shadow Sableye,Shadow Claw,Foul Play,30,2.394565507556431,2.0195808290924946,2.3929523754020727,2.4988485334255586,2.0130651329158145,2.4988485334255586,2.2702135050210512,2.396278262464112,2.2718656286592274,2.2382895268207026,2.4017083416704237,2.240820380150428,2.6217909192423385,2.378117781348322,2.6717460298467426,2.3440959475487597,2.3781424790554166,2.344162957843235,2.345287371928213,2.3738824601804893,2.3388801848809084,2.0678834666135657,1.905937657840288,2.0712708099911317,2.449391670012,2.1743185579771485,2.455846516497156,2.5568341303908104,2.0577207406620994,2.576596366313116,2.5179063602659255,1.8760383840720074,2.51259397771656,2.4867828688735862,2.380594066252118,2.520631783681302,2.2261118492805565,2.1845315062465893,2.373883467953928,2.6773908360260976,2.2750788503166057,2.660603610541208,2.3287475596514287,2.186898957586327,2.330021310994888,2.1571662862608534,1.9041600324759638,2.1620249394221864,2.578202378827697,2.1421986481973394,2.713004482611114,2.4644285867638906,2.3005541272923633,2.4663264631259865,2.1146640273357855,2.0979364016297324,2.11890799417288,2.1662100545669807,1.8227144808210336,2.169784525221973,2.270635141045448,2.2103375678287,2.4462909778474753,2.576504617804792,1.913517230816522,2.57394478697788,2.5720910714350342,2.258431625529217,2.581298985066133,2.0729935751828306,1.9343942489487291,2.0743766211032466,2.5473018332805166,2.3029173426829614,2.5473018332805166,2.367411722640341,2.125417149950145,2.367411722640341,2.3885481877526127,2.238011694976015,2.3885481877526127,2.162612836782947,2.0332526879616846,2.162612836782947,2.015319756271659,2.0721413108398337,2.015319756271659,2.033555336992386,2.0068497247138968,2.0378415933978826,2.2114846144954106,2.184325057824059,2.219491655944533,2.5074158418947174,2.3005561189514205,2.5074158418947174,2.357490801512944,2.2943323161058284,2.6229781657427624,2.296273588193681,2.2645484526739503,2.3035454202366927,2.3678698030727805,2.2070352554543415,2.37544275249319,2.388069833201309,2.2338618758178757,2.381720676062445,2.194444422826538,2.3265884945869195,2.194444422826538
Shadow Mewtwo,Psycho Cut,Shadow Ball,40,1.1150222961248732,1.1066472907200369,1.1141406498211233,1.1188132383057063,1.1048221608919937,1.1188755886631114,1.3276503596497773,1.4281685586746824,1.3277210142860139,1.3010075036426336,1.4332207151316756,1.3040755181055481,1.278273245857905,1.2953756506407226,1.284999612990217,1.38524490753058,1.4619144045844468,1.3845425512792595,1.4169876306440954,1.458096477652386,1.416448983964707,1.1149534523383224,1.114051955503176,1.1183167235140972,1.2868116367320988,1.2967033410335471,1.287036923064511,1.2608835560101004,1.161501771198787,1.2651853813355114,1.4491218134309145,1.0661171181589522,1.444719040873165,1.2534240228112763,1.3006407090903476,1.2536847030191942,1.2546893172272346,1.2683410049274222,1.251387076149552,1.20998529056994,1.2303530375993208,1.2325887745938502,1.2312096040505638,1.2362428517835056,1.2289848887348533,1.081646824624939,1.087475861171521,1.0825789837924615,1.1531975235312688,1.1686091944362866,1.176512641240337,1.258939719802346,1.2644217879472839,1.2594201473529554,1.2663319488231168,1.2776727556406293,1.267449555961784,1.2859672459716434,1.010747789074777,1.3332762961387916,1.2629346399902883,1.2997837297594836,1.2684064184284531,1.1070791191104432,1.0415872310962426,1.1126502700317347,1.192322322025484,1.1868792443191085,1.193488448894621,1.1471911770611098,1.0516205802981042,1.149623856822168,1.258595138363444,1.2524183423629518,1.258595138363444,1.2045421016217974,1.2176242765282659,1.2045421016217974,1.2277404208311697,1.2596303227729966,1.2277404208311697,1.1388097262613819,1.1686850320114563,1.1388097262613819,1.2101846994291714,1.2679457258661495,1.2101846994291714,1.1640140521402045,1.202285175920953,1.1684061316513719,1.2746443001410828,1.3281489200630192,1.2740401789312898,1.2365532960130017,1.299591657836346,1.2365532960130017,1.2672984258852678,1.3213080871137322,1.2803995426053114,1.2043504182192029,1.2719597147541841,1.2144926205212183,1.2058679085039725,1.2479662499751465,1.2058679085039725,1.2260972579168377,1.2326760124014187,1.240811079433017,1.3421358924092355,1.3966843042843147,1.3421358924092355
Shadow Tyranitar,Bite or Smack Down,Crunch,50,1.0340446881268435,1.0556746551714413,1.0348506667218116,1.0503291529101753,1.0637205366188605,1.0511141374247275,1.3136188609716712,1.3967870489990817,1.3134461564121733,1.282061628817582,1.3738553718986675,1.2825910580068198,1.2396815775740233,1.260646352454608,1.2463172061807395,1.2924517026984457,1.3736100794675818,1.292275266802224,1.2877669499211337,1.325414866492775,1.2861215211518002,1.0079111368261102,1.0326101417183222,1.0070315756067976,1.1667068692781746,1.2100895383874775,1.167077381510819,1.057962316924171,1.0788319105974116,1.0630206549114596,0.9195675682745271,0.9411891545481704,0.9515637540974353,1.2028210889116233,1.2528731119415562,1.2041290104172466,1.1642202485276774,1.2330715203887788,1.162287359807479,1.1440005220632734,1.1773956034931488,1.142884012037803,1.230723089799297,1.1772058308430564,1.2321441492470178,1.0072595726730889,1.050317535156228,1.0090743875130463,1.1347219008965537,1.097806098504128,1.1415689233329023,1.2190503221153017,1.230317129186394,1.2205064653090145,1.1870598537082053,1.2382248569331193,1.189829121640385,0.9601863606453424,0.9161784429600794,0.9611920343783302,1.1441898056145452,1.1781162122025974,1.1640570667402814,1.0197307966912814,0.9788798449882872,1.0410895193476273,1.0854042226550975,1.0886136507549145,1.094267656499827,1.037173100146524,0.9979839115054575,1.0382030039188377,1.1748503123436298,1.2328568902141244,1.1748503123436298,1.1607939366455329,1.1625586844224287,1.1607939366455329,1.151098518487498,1.201940508689238,1.151098518487498,1.066271448291754,1.129374467523269,1.066271448291754,1.1541974466857146,1.1914510021764737,1.1541974466857146,1.0991289013996586,1.1742369577903107,1.0978921027805049,1.2082666022709772,1.266035778711622,1.2084559475513572,1.2301641194716928,1.1984531222910033,1.2301641194716928,1.1896972851194596,1.2464606929489013,1.20476351765842,1.1762274497226541,1.239121400837625,1.1856216988251238,1.1562127193169327,1.2147636298177296,1.1604072399796628,1.1597334168591062,1.1959077847695363,1.1786956485425568,1.2932386261491755,1.3565309900906113,1.2932386261491755
Braviary (Hisuian),Air Slash,Ominous Wind,45,2.1875315125458,2.253616070505385,2.183703525457249,2.216591800687123,2.2718742401629224,2.2166256162598614,2.689136182147774,2.86283746580657,2.692136474276348,2.6150610954179347,2.82788536034777,2.6212029755445925,2.488006747556074,2.530160713135013,2.5091417818129833,2.746222073735919,2.887498183910563,2.7469419557565637,2.6902274557059105,2.833258409326925,2.6876053629889554,2.115745128655236,2.18944352761167,2.117265736881434,2.503568481718035,2.498254444672811,2.5053048828485216,2.3608540007671386,2.3441105747869417,2.5608316580190382,2.3422015876228195,2.0924189358301355,2.340661220398998,2.4907967078617856,2.6153525825380592,2.527698109214627,2.558548088347146,2.5683946725103777,2.6370342691079562,2.451507170629286,2.4847810148594256,2.4585849624656806,2.3022106124514465,2.3783161318332064,2.3032770263419384,2.0920331591955637,2.1298565448241877,2.0899566233457123,2.3598748860146377,2.354340005470668,2.3557306505027005,2.4728134932201034,2.535789573587433,2.4732960097925747,2.5420431747408316,2.591299365560692,2.588598506392161,2.081949080463964,1.9780653979665401,2.08090141519345,2.4721665771430383,2.492582121992713,2.4943304103729895,2.288990467015846,2.1416918251158408,2.53929641510961,2.3158988480952445,2.3332000786672458,2.399886287911209,2.0315786262344546,2.08139994598423,2.0343368086646345,2.4626313430853837,2.4798292909191613,2.4626313430853837,2.3372337580414007,2.395787003526152,2.3372337580414007,2.403963835341638,2.4975576513882536,2.403963835341638,2.2067384144634876,2.290552104174884,2.2067384144634876,2.362253281947519,2.4593258393879087,2.362253281947519,2.2581203162522003,2.331652216291698,2.251708391583395,2.501541689062806,2.618894086355855,2.501549921466301,2.467252075476908,2.526262865761388,2.467252075476908,2.842664034189563,2.912656024034683,2.816060900168395,2.479548959716747,2.5726008721207907,2.476168674405946,2.42850062063461,2.5118023541508667,2.4202102843557474,2.4551971541752704,2.4758310126414993,2.4327445616448764,2.642098956918712,2.796415093899107,2.642098956918712
Absol,Snarl,Payback or Dark Pulse,45,1.3952311484008262,1.3156394344379252,1.3946873278677119,1.3433281666535186,1.3521291095243322,1.3432949995986136,1.545847604472542,1.620493648520069,1.545787496214277,1.495086924290163,1.5557726536815286,1.48536264645634,1.6354128534362171,1.5871726137169977,1.6519479554728107,1.7640091832085751,1.7717029959419008,1.7640091832085751,1.770848515256529,1.7859381889322499,1.7616815506971044,1.418102666088934,1.3204813414797085,1.4153269560515664,1.4870868418817844,1.46626326828406,1.4890689582017311,1.5021443302032484,1.3956471888243376,1.5515744631792732,1.3114705645477711,1.2041865085101373,1.3015468033465083,1.5280029895348701,1.5367763769820886,1.53244279873437,1.5147878823102172,1.504080691418648,1.5160152066273256,1.4965834690694426,1.5158827908485548,1.4958844968840757,1.550753892574888,1.4884933762625752,1.5506563592856761,1.2871235612981466,1.2957813988319578,1.2882373377187442,1.480489262791306,1.4143956627487495,1.4779635643447178,1.5037125954107322,1.5209818269816069,1.5045859964603423,1.4670211349419788,1.4732460849347766,1.5003762482000624,1.2737526626094768,1.196530854186509,1.2878769959348417,1.5271309811069114,1.501624729142519,1.522908680909516,1.4324125337953433,1.348391484494922,1.5767239807540323,1.6295896226213813,1.4768941972535279,1.6818184838103682,1.3791297481162708,1.3109342010623177,1.3802280842254309,1.4987184068313488,1.501914096664447,1.4987184068313488,1.4800096874718387,1.4119277632913856,1.4800096874718387,1.4422391727090635,1.4663137721755397,1.4422391727090635,1.2904728518242443,1.3360137333001894,1.2971599187563507,1.3702781001363225,1.4216564981728625,1.3702781001363225,1.2888226356496026,1.3500388658251905,1.28918659602354,1.4518860607914976,1.498837516023173,1.4524519184758804,1.568100538800031,1.5379538211739163,1.568100538800031,1.5438251324181442,1.5537368255364614,1.5511280564947694,1.4630311048899658,1.4791427151252257,1.4800523224364222,1.40945148753476,1.44433585705805,1.4159655235344077,1.5388576494050592,1.5199898688452658,1.5691742947348686,1.474052000750228,1.5604713983421836,1.474052000750228
Shadow Beedrill,Bug Bite,X-Scissor,35,2.0915489978963433,1.789851832286518,1.733813314132848,2.472271531452165,1.8889154729730886,2.064811019355617,2.0472571614173747,2.1604448523190083,1.71798028205282,2.0625353357675023,2.144372738210483,1.730944963709494,2.2241682810770413,2.036290424605197,1.8790459193027893,2.3006201103195636,2.2935635581229254,1.9387355069067362,2.40282101789867,2.2652929302358147,2.021601945266228,2.0657237343078445,1.8916389124150745,1.760717400042675,2.227355180866757,2.0202559616835325,1.8555464140011837,2.359162496756963,1.911122880130686,2.26364884722798,2.3456855262270278,1.7566002954421238,1.944778927790145,2.1095926716883464,2.04649659278244,1.7636509075128557,2.3117691387092787,1.993550322466049,1.9639536399082866,2.5680096604261373,2.0277693165205446,2.198548906061111,2.28028918476227,1.9772321700160203,1.9284988814492952,1.982120465502043,1.795408843256321,1.6860681551378962,2.564373613250222,2.0667827531057372,2.0749662804778053,2.104887223917363,1.976419311126999,1.8842859929802216,2.14902032413478,2.025089285316519,1.953358192147446,2.143595645713466,1.7255085536919212,1.795106381707165,2.355686053105528,2.0595171378159454,1.98419447858168,2.7768316582604373,1.9771266710097906,2.3055321510755853,2.5556003338766686,2.0100675061548587,2.1044197769369823,2.018268275968087,1.772756779596247,1.6891187601196274,2.2148638166016643,2.1311900260682872,1.8475197497311744,2.089822049935901,2.019839695233444,1.7799017117682794,2.124603787783956,2.033761715758636,1.7604296226586311,2.3210714185221732,1.9897240003589667,1.9850566029945067,2.1922732094461224,2.0976472712812946,1.8221335090428135,2.036974469314664,1.9285826890986042,1.7398493150084813,2.1346195206065635,2.1169663318708243,1.8046488382535095,2.25969743966277,2.142418246620805,1.838091188780524,2.344645442409608,2.117434262745899,1.9566150311956063,2.2701624549322967,2.1628356138171774,1.8468620531414957,2.2394270207550444,2.1154767382739825,1.7921610795349645,2.259077713649009,2.0299644814968425,1.8698713735863994,2.0502266637508435,2.1544905882984695,1.71465442435968
Mewtwo,Psycho Cut,Shadow Ball,30,1.437151999037469,1.4388538645049826,1.4324152474663066,1.462222330720285,1.4537029372345447,1.474425166531273,1.7362561796897973,1.8573258555246195,1.7366465785599083,1.7073099783348837,1.866135809505798,1.707008787772244,1.6808256158846266,1.7124183275369116,1.6869745843633341,1.8173868591928883,1.9143395623697579,1.8172406147480233,1.8495086802590623,1.8894033977099916,1.848799748532547,1.4326867881785832,1.4462315324192736,1.4375542870882123,1.622025390328224,1.619292060973777,1.6226766829783765,1.5809231109493287,1.5257100052349357,1.6284381243639108,1.6028290200986,1.3874863533548374,1.6091143069156308,1.672150940704796,1.7297600946819982,1.679212494635086,1.6435764134330477,1.6600720492203818,1.6453210407172998,1.5979253623813219,1.6102593635359719,1.6208111522229673,1.5891943946184208,1.6183317878560513,1.596275726205334,1.4296233405428456,1.4283476333856793,1.431672095950306,1.5012914616346595,1.5084636394168862,1.5187698362860147,1.587353517430917,1.5861387986956337,1.5877480102185453,1.5926764508028624,1.6054732455899365,1.6014293570615712,1.7371831447541086,1.3274824862261465,1.7573261864889789,1.6138919330618247,1.6292514438803256,1.6023911123823653,1.4279308318442239,1.3463474369157067,1.4299306251253598,1.5137387073152275,1.4883465904711408,1.5095360809289564,1.4815908901667947,1.3674485626109236,1.4829956652373522,1.6402252941895408,1.6486945071868424,1.6384355938530384,1.5484844157429773,1.5831203252316126,1.5484844157429773,1.592909339076288,1.6636466757835562,1.592909339076288,1.4693759759818759,1.4910692091131545,1.4686826844103136,1.544577627698327,1.60678955152601,1.544577627698327,1.4813726890103522,1.5364628295984195,1.4887711002574484,1.6489871228058501,1.725665958565627,1.6500664766582205,1.5984575753722878,1.6531053410999106,1.6003974851866116,1.6710617555194542,1.7008362426365276,1.68783445167159,1.5526083963522574,1.6514627130026291,1.5713232032603255,1.5452077989768762,1.6143724666888222,1.5606123547473578,1.5873208199801108,1.5936850143702848,1.5954504736012374,1.735109183831501,1.8046310225434126,1.735109183831501
Hydreigon,Bite or Dragon Breath,Brutal Swing,50,1.052416854817636,1.04269261426764,1.0525561585995173,1.0287475448388703,1.0601524841452443,1.029575099916911,1.3035709060423795,1.4004599318106556,1.3050842198387003,1.2993550618372665,1.405285744959739,1.3011101504228797,1.2006708668134187,1.2409659390259544,1.203666796168491,1.298556045974364,1.3488178905409667,1.2977544997596835,1.2357022260456212,1.3005960330231359,1.2368400526271313,1.0228759985334475,1.042771530875234,1.0211019912126493,1.2421280890371307,1.2708841102488007,1.2414210437087552,1.057599811478361,1.09211014184918,1.056891350770519,0.9275211703693301,0.9460954934750794,0.925874968507742,1.2011790714812087,1.2764247399748412,1.2059048420134793,1.156900456112058,1.216728847018151,1.1653207578497382,1.1317018411752697,1.1669052279838628,1.1354065731785172,1.118095703143003,1.1505501499696742,1.1181352810341363,1.0081367453634729,1.032112363743327,1.0087553823954396,1.093806404458626,1.1126027127335933,1.0915232032806381,1.1698651569622183,1.2115510184954874,1.169812266726881,1.17602193634421,1.2438547199819425,1.1753107723012817,0.9732774190585591,0.9249634815168034,0.9761230141305456,1.1801854552650703,1.2436133344198124,1.181346213649388,1.0177466594118245,0.9888335133624421,1.0251909838368631,1.0604811438705852,1.0867853826923308,1.0601031478619594,0.9559138431664111,0.9843602268940475,0.9559716427057879,1.1749595997009097,1.2366536993861144,1.1749595997009097,1.1125545419926104,1.1805765826262131,1.1125545419926104,1.177152936054475,1.2557197665141435,1.177152936054475,1.0888938319860155,1.149037208812129,1.0888938319860155,1.1593477248695825,1.2055288215775437,1.1593477248695825,1.0825631489502354,1.1567833198024093,1.079439549911967,1.1878188555655678,1.2559305720251266,1.1880131231372044,1.1901882614745676,1.2173849371374394,1.1901882614745676,1.1710516037822023,1.2598958038920893,1.165670748850445,1.1939296071650702,1.2720541401431105,1.1950662662479659,1.178564707904073,1.2451943424255594,1.178564707904073,1.1604465606506649,1.2140806896499337,1.1604023425390984,1.3025731725064849,1.3961229408619684,1.3025731725064849
