Attacker,Fast Move,Charged Move,Level,"Arceus (Dark), Tier 5","Arceus (Dark), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Calyrex, Tier 5","Calyrex, Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Celebi, Tier 5","Celebi, Tier 5","Cosmoem, Tier 5","Cosmoem, Tier 5","Cosmog, Tier 5","Cosmog, Tier 5","Hoopa (Unbound), Tier 5","Hoopa (Unbound), Tier 5","Meloetta, Tier 5","Meloetta, Tier 5","Mew, Tier 5","Mew, Tier 5","Necrozma, Tier 5","Necrozma, Tier 5","Necrozma (Ultra), Tier 5","Necrozma (Ultra), Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Zarude, Tier 5","Zarude, Tier 5","Azelf, Tier 5","Azelf, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Darkrai, Tier 5","Darkrai, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Uxie, Tier 5","Uxie, Tier 5","Mega Alakazam, Mega Tier","Mega Alakazam, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Absol, Mega Tier","Mega Absol, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Kadabra, Tier 3","Kadabra, Tier 3","Absol, Tier 3","Absol, Tier 3","Alakazam, Tier 3","Alakazam, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Cacturne, Tier 3","Cacturne, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Espeon, Tier 3","Espeon, Tier 3","Exeggutor, Tier 3","Exeggutor, Tier 3","Gothorita, Tier 3","Gothorita, Tier 3","Grotle, Tier 3","Grotle, Tier 3","Grumpig, Tier 3","Grumpig, Tier 3","Hypno, Tier 3","Hypno, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Ludicolo, Tier 3","Ludicolo, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Mightyena, Tier 3","Mightyena, Tier 3","Nuzleaf, Tier 3","Nuzleaf, Tier 3","Raichu (Alola), Tier 3","Raichu (Alola), Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Tangela, Tier 3","Tangela, Tier 3","Umbreon, Tier 3","Umbreon, Tier 3","Wobbuffet, Tier 3","Wobbuffet, Tier 3"
(Boss weights),,,,0.8333333333333333,0.0,0.8333333333333333,0.0,0.8333333333333333,0.0,1.25,0.0,1.25,0.0,2.5,0.0,2.5,0.0,2.5,0.0,2.5,0.0,2.5,0.0,2.5,0.0,1.25,0.0,1.25,0.0,2.5,0.0,2.5,0.0,2.5,0.0,2.5,0.0,2.5,0.0,0.625,0.0,0.625,0.0,0.625,0.0,0.625,0.0,2.5,0.0,2.5,0.0,2.5,0.0,1.25,0.0,1.25,0.0,2.5,0.0,4.375,0.0,4.375,0.0,4.375,0.0,4.375,0.0,4.375,0.0,4.375,0.0,4.375,0.0,4.375,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0
(Weather),,,,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme
(Friendship),,,,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend
(Attack Strategy),,,,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO
(Dodge Strategy),,,,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging
Butterfree,Bug Bite,Bug Buzz,50,1.5090871175883551,1.3995911548067912,1.5188280679669408,1.4023522082726088,1.4997327592286926,1.39126514606013,1.489307362323637,1.4875320754634815,1.686063582887253,1.481730436429664,1.508164176959305,1.479263137356002,1.6231286434457846,1.7051346603598732,1.668016407097029,1.7656497210287965,1.476792330680511,1.4121997792702459,1.6827774124367112,1.5258492589263717,1.6461486320567575,1.5100003850615142,1.6035466586374383,1.5878337066004968,1.5225313203011988,1.474512649346152,1.5852967355327374,1.569605672901827,1.548024696979421,1.5004257543560495,1.586809331262342,1.4327528967481264,1.5785980489409297,1.5156843162094396,1.5067803567479443,1.4669831493348382,1.8024360368006827,1.4382973415047067,1.4693058813345352,1.349913226317285,1.590879383785114,1.5756236588636652,1.542184770820277,1.5150631767131022,1.5038237876663763,1.4192168429894179,1.5056546237667996,1.4780805437842444,1.6539804021807258,1.5120973290661885,1.5625800511898404,1.4467333422845419,1.5628025900411728,1.531113722610232,1.5133851972960064,1.486285709560555,1.5568052747470766,1.383629449409443,1.6331233323701846,1.486141708732242,1.5433986054935547,1.5051745992184324,1.690174879535456,1.5053912397471583,1.475706558763085,1.38667831139806,1.8143626168941733,1.3092981178585403,1.63568883833002,1.4745580941438732,1.4745438428768753,1.4408356587966809,1.5425591253118183,1.483293170403506,1.699274278963663,1.6286872657650318,1.502830572297325,1.4565170229861308,1.582952317572643,1.6166353706114451,1.6516470470120004,1.6498132921150412,1.5772183577122938,1.56726761040587,1.67762809808535,1.6386213847074522,1.5363746061259027,1.4751275418502563,1.4195588280130713,1.4411242474393244,1.4503239768322822,1.4203509403215395,1.6156068967713466,1.6895691845350684,1.4643727144486984,1.4257047237085911,1.5161442621774623,1.4928798432306079,1.5644715583246795,1.5084851029354305,1.5909129292894413,1.5732333033477437,1.6211512805993782,1.665986923965596,1.628418650886697,1.6069805639359143,1.6235002918415105,1.6659769418033346,1.5494546884980414,1.5597372014934245,1.711378179288303,1.6726828400960978,1.5180174699892974,1.4660871326179692,1.5430377211862574,1.4377850953620408,1.5108136715511256,1.447481663608072,1.61483011744178,1.6350231407480853,1.6823826764561867,1.729703700566084,1.6613225538777976,1.7638316683444808
Frosmoth,Bug Bite,Bug Buzz,45,1.129003405275516,1.0842375272006304,1.1306601755472232,1.08780868913579,1.125944242930373,1.075277712456413,1.1238776989930725,1.1233840698124662,1.133791673354384,1.1146335498505626,1.151215520096729,1.1368184389036458,1.2731650090062636,1.3461704945838708,1.2527139659626194,1.3453920197151894,1.1124375647193394,1.0669407861458533,1.2655720894077311,1.195838639936425,1.1618931400558443,1.1119419122936463,1.2047541441160092,1.247397873409172,1.1786255736683098,1.1597762498567834,1.191607701046891,1.1841666916781597,1.189387082236381,1.173268004389841,1.1642584404654317,1.0970515436383343,1.0920996074903486,1.0881002818229808,1.201811956203815,1.1434178720154453,1.2125689899329166,1.077346877524714,1.0907154921621574,0.9922735675638161,1.2150900958898612,1.1902519278660206,1.1360860772264474,1.1487800784604443,1.1226500300081936,1.0892274708758536,1.1284480034334023,1.1056288645597836,1.09375002188429,1.0998713203754995,1.2675802373364116,1.0730610362009825,1.1993974497249982,1.1890617647271078,1.132173679554131,1.1402668582336795,1.3720180097397214,1.0554957899394497,1.183790702912128,1.125622122128202,1.086881838759423,1.0963052588288842,1.1641090383439547,1.1276796017588804,1.1003402007876977,1.075178589678768,1.1501960612887439,0.9679252303765455,1.1506627110261043,1.1100959095375762,1.1146123671746302,1.084744643700924,1.1278239398504326,1.1069179765552244,1.2485791103144859,1.205154595079029,1.1280905396871423,1.1028578356373788,1.2455897566408975,1.2705687796377858,1.2536767569777032,1.2298836934394084,1.2155587119171727,1.2269974256994336,1.259254340313444,1.2361894617900069,1.116075840144918,1.073761199716038,1.097385891748317,1.090390362706478,1.0687583207584113,1.0896319174368043,1.2470501923345974,1.2857854982484807,1.1277936908510966,1.1236158972429242,1.1487272864712088,1.1728608043848283,1.1299314382980885,1.1143816182744275,1.1493673684126282,1.1805740847949096,1.221333330456496,1.2367436216135523,1.2181889200173144,1.2442488158943708,1.2213981733003998,1.3029076742311603,1.1328149238143512,1.1471225357847494,1.2223880419370297,1.2346584138827144,1.0875307502955123,1.0922737242283083,1.13923855287455,1.0747187959727285,1.1362230299305196,1.1220164253071947,1.2102768289714325,1.2389208303096964,1.2958235250787586,1.3507031728500338,1.297926590714989,1.3471924359498095
Wormadam (Sandy),Bug Bite,Bug Buzz,45,1.7283558744932763,1.674850187006996,1.7385561941307353,1.6756339679814802,1.722321591763484,1.6538961684015332,1.7588173729891483,1.7419634883152957,1.8839653765140547,1.7533822100883993,1.7937257708501637,1.7405448959140146,1.9611832856094045,2.0728820214989176,1.9572703386247494,2.1072651782013145,1.7560808975314302,1.6800447605955462,1.8817947654626028,1.8430486391382657,1.8362144624752226,1.7953584143246792,1.8500097651378047,1.8893800729579737,1.769849064705411,1.7586753408030298,2.076117435601966,1.9890498863658173,2.012674967113837,1.8284300653205778,1.7925776610663828,1.6501571877108756,1.7127466889742107,1.675402328024528,1.828705867864262,1.744992888620554,1.8506674322128522,1.6523391048102325,1.5928076689936108,1.5218727711917597,1.820731563097344,1.8596215732607226,1.7377588268000024,1.7352877135678237,1.6981481857136034,1.667246619499151,1.9220429961563177,1.7925336960183342,1.8490970104309281,1.7975291761352694,1.7065504745058042,1.6509563315073552,1.6965093542398308,1.7111361667138947,1.6654237453071044,1.6376537919547176,1.7043185914864236,1.5456651582411072,1.9077148420970251,1.7984380062380978,1.780226923068107,1.7370958933393295,1.7510556977723752,1.714724228254168,1.8076886996453534,1.7055244040342161,1.682407580169332,1.504266500057041,1.8197856507298662,1.779977575204037,1.8020310726246738,1.6922216505830945,1.7950303038163289,1.7397776720800864,1.9043518820270493,1.8856367117484114,1.7538465649382071,1.712046480753881,1.9341503886224243,1.9464374014468853,1.9864793729846892,1.9457796279342334,1.8619437981427323,1.8969958285181339,2.0289124408403882,2.003817368017002,1.80120013340471,1.7135212748318986,1.851881350334166,1.7255242676499225,1.6677353290619794,1.6918465218836605,1.977968193158108,2.0238857203968625,1.6931654527201558,1.7013358154321852,1.758981537060087,1.7786898173564833,1.8120184971871067,1.7714627554519995,2.014876622871323,1.9109272705046298,1.9029724156707977,1.8967763824967288,1.9380289588921444,1.9913550591604123,1.9220353334250968,2.0331205283205827,1.7668351842664425,1.7809621375996172,2.0627939054948143,2.0085800754643763,1.802140321952962,1.742199245017367,1.7465303187142303,1.6951664907916826,1.8033027016192278,1.7175187749986423,1.9392388022247216,1.9569704143500792,2.0209370944542657,2.102021705932946,1.9866142149163004,2.0834492303388386
Scyther,Fury Cutter or Air Slash,Bug Buzz,50,1.1064755540462246,1.0778585497151474,1.1081045857830363,1.0786961171347407,1.0915542375294343,1.0681198503302016,1.1175144096899017,1.1447169974281566,1.1709088855232659,1.1428493403691922,1.146422563997146,1.1522009223913277,1.2968436555264018,1.3718140817150926,1.291842309115666,1.3958747175235715,1.1483855182202172,1.0703430948041457,1.194359919559416,1.1879721719998753,1.1791767171645011,1.1573217004192107,1.233749965383805,1.266602264122137,1.2013419150708158,1.2100500629004742,1.2176572119942985,1.231552121409231,1.1732453452948497,1.1809868681222744,1.234775518380048,1.1146100498093825,1.1168848235358608,1.1030201916816789,1.2035479362919526,1.1788337337708297,1.2088173077359503,1.1150892216846253,1.1346108195771383,1.0127793140207586,1.2842445407995509,1.2526358723123059,1.1803627164466013,1.1571834663809462,1.1165582961082379,1.1016972369798732,1.145547425501919,1.1448000609880717,1.1651222193821278,1.1561298333642631,1.1226883185142311,1.08115803881198,1.2066249672896048,1.197329438196719,1.1666923669022653,1.1630180435527964,1.1315843950395554,1.0488364413339057,1.1200605847833502,1.1108570703720615,1.192797145118594,1.1852091162508123,1.1823741824936733,1.1593112038710194,1.0825902973692358,1.0691418913917003,1.1650414907012425,0.9667203101327297,1.1990049576800894,1.1637944629276484,1.1014011520838838,1.0863107758555262,1.146819074341973,1.1271044186365393,1.2525612066156104,1.2528517598175006,1.1065067975800844,1.0891482779119854,1.2095232935626503,1.265345473529889,1.2427693414863095,1.2512002162733047,1.2122673328086917,1.2528382458913623,1.2233904420022266,1.2503691784020756,1.134864781398365,1.0856215451914817,1.1189330274546272,1.1444389609301893,1.1271490533117274,1.1542416299555842,1.2416087602515185,1.3042577419288974,1.1439924437287092,1.164336659221736,1.1720376241416663,1.23252273034473,1.184954930070339,1.183823366094179,1.2132214206431267,1.2174589793936492,1.2658554974539316,1.3073424348372764,1.2370894709692208,1.2822891994784011,1.293110356603943,1.3885835869757364,1.2348597556814307,1.2285098039516393,1.2471526817430736,1.2643585887326232,1.1279875197278924,1.13955064469361,1.1166043596817112,1.1110238395698782,1.1620505607849654,1.1140014507653773,1.2142985864223914,1.284688716718992,1.3143032550751337,1.3794215160437027,1.3114725968329557,1.3698408163590226
Frosmoth,Bug Bite,Bug Buzz,35,1.2211437324009153,1.152122799777035,1.2300666283749335,1.1512698340991045,1.225803317152966,1.1491360649324918,1.2297202870797075,1.2272682900452931,1.278336511742364,1.2497700819793716,1.2438183460037664,1.2047318511331668,1.340967120584965,1.4079632860944418,1.3324332579023768,1.4328029854692912,1.2076499901649898,1.1533179027850429,1.3750487571270429,1.2936144647300314,1.3150134063141117,1.2425975921086463,1.280622108251246,1.3154549719279516,1.2309804194456124,1.2360551950584722,1.3391816764326296,1.341538644724781,1.2850038739164775,1.2415531949144671,1.322855039922484,1.2084269449816392,1.2612791894792095,1.2203405154514537,1.3432373559936275,1.2246778195924886,1.274199169284048,1.1454352890315085,1.2031023079900975,1.0855689530317263,1.3508624328356849,1.3520552378359234,1.2402350954051589,1.224807663431605,1.2666887650615906,1.2137418207517006,1.2553600544201255,1.2331225610472571,1.2429796073433172,1.2308197329766486,1.4392488971865367,1.196569752572485,1.299317579658633,1.2723725327314586,1.215253887747688,1.1976247800855386,1.546259631060079,1.1771251636448121,1.3367631986073305,1.2109934179961737,1.22521398521288,1.2131836316497493,1.2942002054090913,1.2531030763323214,1.2771364150911164,1.2073722059163348,1.3167892391789926,1.0635136008256558,1.26918774960225,1.1877730335855232,1.2498341746054096,1.1985858286944386,1.2485899743139572,1.2108649206999467,1.3732120743034057,1.3295423252403453,1.231843091739486,1.1840694787900212,1.3195691045496134,1.3366955935432074,1.370151829382726,1.3676579704502618,1.3001070601683618,1.2942385304199195,1.3459536415898452,1.3172011703184436,1.2783716278059496,1.2301485737059115,1.207404392422256,1.1976502080271683,1.2077072525179682,1.180671062658691,1.3145928335282298,1.3627586087779142,1.2048714562918172,1.1836963836451873,1.2365849486777547,1.2391947823825336,1.2701292743292059,1.21512892557989,1.2918116011568197,1.30508517035772,1.3531237260724118,1.3750781297303465,1.3615681470326968,1.3482728548355878,1.303208952296388,1.321464683718801,1.281487090498782,1.2462539787457723,1.39949801952049,1.343495211726487,1.2156335633220172,1.203197874755863,1.2495859839846515,1.1776291369842717,1.246537912701249,1.201967153954036,1.290511806127582,1.2947841082934997,1.389681289933434,1.4213202951362038,1.3863700168320536,1.434044973336718
