Attacker,Fast Move,Charged Move,Level,"Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Cosmoem, Tier 5","Cosmoem, Tier 5","Cosmoem, Tier 5","Cosmog, Tier 5","Cosmog, Tier 5","Cosmog, Tier 5","Mew, Tier 5","Mew, Tier 5","Mew, Tier 5","Necrozma, Tier 5","Necrozma, Tier 5","Necrozma, Tier 5","Necrozma (Ultra), Tier 5","Necrozma (Ultra), Tier 5","Necrozma (Ultra), Tier 5","Azelf, Tier 5","Azelf, Tier 5","Azelf, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Latias, Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Latios, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Uxie, Tier 5","Uxie, Tier 5","Uxie, Tier 5","Mega Alakazam, Mega Tier","Mega Alakazam, Mega Tier","Mega Alakazam, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Kadabra, Tier 3","Kadabra, Tier 3","Kadabra, Tier 3","Alakazam, Tier 3","Alakazam, Tier 3","Alakazam, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Espeon, Tier 3","Espeon, Tier 3","Espeon, Tier 3","Gothorita, Tier 3","Gothorita, Tier 3","Gothorita, Tier 3","Grumpig, Tier 3","Grumpig, Tier 3","Grumpig, Tier 3","Hypno, Tier 3","Hypno, Tier 3","Hypno, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Raichu (Alola), Tier 3","Raichu (Alola), Tier 3","Raichu (Alola), Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Wobbuffet, Tier 3","Wobbuffet, Tier 3","Wobbuffet, Tier 3"
Shadow Tyranitar,Bite or Smack Down,Crunch,45,1.0551229388774106,1.0800257928189934,1.05560274734881,1.075364350057512,1.0891415092316281,1.0752011088543205,1.340262486545748,1.4217323419494192,1.340505297085981,1.3192696238565995,1.4142596898759074,1.3213175441465266,1.2771783384704052,1.290488421302963,1.2770275230638513,1.3249146557625946,1.4011433576266514,1.3240181905703556,1.3137115174710126,1.3468837942450302,1.3160438851721536,1.0357537006380986,1.054909903018939,1.0348378174575026,1.2497049193825585,1.2909713657761515,1.2503200089949036,1.1093774375670173,1.129191486848763,1.130174248045691,0.9567775297403937,0.9770018750800213,1.0522668230610062,1.2394306272121507,1.2880444304886682,1.2413215214113966,1.1850815529167658,1.2523608893284826,1.1935962230762525,1.168461985396787,1.2019907096933473,1.1705048193965575,1.2597086813729739,1.2026008953936176,1.260186669382774,1.027533081572204,1.0670609435543708,1.0281443035236828,1.164475220361209,1.122192308769783,1.1670046330702188,1.2581043959239575,1.2596925273171655,1.2592789959439266,1.2157930194351179,1.263606686238899,1.2200797046246206,1.017644623887932,0.9746916059702844,1.020175203792638,1.2249989606389828,1.2580533017589317,1.2502728114798674,1.0794449342039383,1.037090230994911,1.098001232559736,1.159885991909762,1.17436645832594,1.1716033010211022,1.0610154825699478,1.0195071562203633,1.0620467770078705,1.219449168913316,1.2493337280843473,1.219449168913316,1.2219222109819445,1.2206842058598666,1.2219222109819445,1.2181917227608028,1.2798401786617857,1.2181917227608028,1.0901955018963123,1.1474907889954449,1.0901955018963123,1.1990995947575724,1.252177803631631,1.1990995947575724,1.1245761282247793,1.1904044331484631,1.122005802921981,1.2331694513343183,1.2964849352161298,1.234943191270634,1.2817852411162118,1.2472187781213484,1.2817852411162118,1.2508161190400566,1.3012829066702207,1.2597658781957763,1.211291222853127,1.2650947735601084,1.2091372109867278,1.1772671626062676,1.2375338721634728,1.178514290218401,1.2351634315495554,1.2638207548645164,1.2513829201503395,1.3240855041818977,1.4171146268744996,1.3240855041818977
Crawdaunt,Waterfall,Night Slash,40,1.9574698598126445,1.9485445480710843,1.834447982915077,2.0613813791167157,1.9590803313018201,1.9211022468502532,2.3021659212267256,2.44767094520419,2.1400980240111154,2.3012728973944916,2.431672550083928,2.121074719312149,2.372557927761415,2.3643644757176605,2.20315857317657,2.5722072373621714,2.5993548013207364,2.376874511736117,2.8188336110719225,2.97126100391097,2.6629574510138787,1.9141986962267608,1.967575242723287,1.7568834389803871,2.209909609289576,2.2656272740033123,2.0542756977178747,2.8222309027100265,2.1520947783888076,2.494948855700546,2.0034211261769155,1.8365037260676047,1.8411885006105708,2.300097499755351,2.344055264873777,2.1476263660701855,2.2620065543266468,2.297366841729597,2.1873708785349457,2.5961487888531902,2.6063674187405748,2.626147434482443,2.6136509965102324,2.5463729599239,2.5203341065328524,1.8716693951900043,1.8999904073923548,1.7605920638900046,2.2049580367038377,2.1224123316030536,2.20422254979079,2.1736661797188352,2.2073022803715174,2.0943842392036385,2.203131260181496,2.2079907573919333,2.0398579057909356,1.9067103735139397,1.8033478893511978,1.7334306425617416,2.404479230240916,2.523448649745315,2.3363544370737586,2.2472928983839604,1.9324211818724613,2.069088533824687,2.5802562281432233,2.4944871080836863,2.4669468201531397,2.282700241506466,2.1967582657542275,2.188830602616549,2.2092430203552818,2.2824614031885058,2.0567103163015066,2.1690205842424874,2.126248724567661,2.0076000869183517,1.7156498221274712,1.7543114633868746,1.5840257985200048,1.949984274402273,2.0234204015863124,1.8022980184747888,2.084160426627947,2.1745919002845597,1.9198259629930479,1.9814713852861978,2.095530820570805,1.8267988610532304,2.1900904844049123,2.2822371487893736,2.017051365738589,2.3470259294340443,2.2652743642267645,2.194657989985667,2.3327530233672316,2.4028496319302612,2.4099858276785815,2.4978288892395035,2.6440403209335863,2.3519648209058244,2.4653030457963014,2.584617031520285,2.3129083122431187,2.525106796277347,2.560628049103448,2.5118197091654673,2.30829569871971,2.4405085673060984,2.1387381074491243
Darkrai,Snarl or Feint Attack,Dark Pulse or Shadow Ball,45,1.0913057332623965,1.0738369732164508,1.0910091252436875,1.104807383949934,1.0948159013052208,1.10502051470359,1.3207427259253623,1.389969821508954,1.3190013543256243,1.2611803648328201,1.356135532618616,1.2634394716783592,1.2832249145057375,1.2795882066340583,1.2952774336652146,1.3946924017616198,1.4244387133051442,1.3978758325752947,1.3859132260495108,1.4281857818350123,1.3862045775421037,1.0860111877338317,1.0615476346141741,1.0886255855313818,1.247820654701942,1.2216372213568547,1.2498503004386672,1.1469488936907406,1.1390722286693755,1.1820627415586304,1.0305015426043787,0.9855494590215166,1.0903905934862308,1.2645652136242493,1.2828420437830577,1.2636908801523163,1.224328832827232,1.2412688559308565,1.2459462136839798,1.2394540296733298,1.2328008499829857,1.2535803421236882,1.1882645964645135,1.190807547982,1.1890483193625874,1.0460811743482288,1.0386053110879525,1.0476964608604116,1.2312422980204556,1.167878995625669,1.2375927424571358,1.2506141605581371,1.251499288616839,1.2511417810117311,1.2126946271400634,1.2234473759893159,1.2237945677897684,1.0547398223207511,0.9759236722810558,1.0583682371606549,1.2504138319827185,1.2513689631833385,1.2567269108028691,1.1386519961879276,1.054946482418489,1.1330044141574867,1.1865899947297698,1.172928150564053,1.1973848380172591,1.0846453828771863,1.0266859169553602,1.0839889017931068,1.2416932278742732,1.2517567093936954,1.2416932278742732,1.1848003348827474,1.1931618658085295,1.1848003348827474,1.194310843459617,1.2359941755248742,1.194310843459617,1.0945774243019342,1.1200000466190299,1.0945774243019342,1.16502217459817,1.188794851813082,1.16502217459817,1.1051846433039132,1.166955432901421,1.1051846433039132,1.216050854300522,1.2703029764597853,1.2166868589230164,1.2768983575696982,1.2467054920900487,1.2768983575696982,1.253570630639564,1.2788043345891853,1.2715887237231793,1.2172853321808887,1.2578255265467555,1.2215289455913547,1.196781647394329,1.2339407244240312,1.196781647394329,1.2248029544366472,1.2320742645675649,1.2376041063279055,1.2811908388154183,1.3655487286206471,1.2811908388154183
Yveltal,Snarl or Sucker Punch,Dark Pulse,35,1.278931665949155,1.2848267914447549,1.2786706828517231,1.3303336758588356,1.3487550565282884,1.3301664509032394,1.577730524314705,1.6827535507764817,1.5772667275308503,1.5428294839920025,1.6551243719754645,1.5424326471929646,1.5101486927731875,1.540460345955586,1.52030573648211,1.641224526975436,1.6829223086327743,1.6403801972650522,1.6159189646838854,1.6937240979153165,1.6156943694556147,1.2899718910751388,1.278486388380619,1.2881952486316592,1.4845989691236705,1.512689268188691,1.487081359707488,1.4048792762830318,1.3981868897531133,1.406873291322823,1.2779695994735458,1.194760858461746,1.2865775521807785,1.5244967821397393,1.5809412464147055,1.5464456119710648,1.4855393170162725,1.5408555543333617,1.5296487694102265,1.472570096375628,1.491123488982076,1.4681594204072401,1.4053485804038397,1.4456536216708484,1.4066719913428694,1.2795007019000308,1.31433440018239,1.2798906202521618,1.4008452779920824,1.4004640309882803,1.401093818806318,1.4516833694251423,1.4931775632025255,1.4520042716698867,1.46909908826265,1.52006955715968,1.4640912400647657,1.1380662094883889,1.15467645756244,1.1367078540216884,1.4644000558760486,1.4908381573542693,1.465994851421264,1.2752137521364477,1.2840992935236697,1.2921297786515713,1.4226229260790941,1.4317614306117243,1.4267746434573443,1.193956538107164,1.2213859686359707,1.193981743921328,1.4656891862375783,1.513996349175102,1.4656891862375783,1.383941543774582,1.4321811564501266,1.383941543774582,1.4451907878695862,1.5234192437353398,1.4476807248478152,1.3115859444291176,1.3646935106810025,1.3115859444291176,1.4335052384895581,1.47382589629097,1.4343140163535777,1.3342621439116777,1.4098006989182013,1.335935679106884,1.4645675638500069,1.529778044111276,1.4658235199081813,1.4914266886719645,1.51345720956866,1.4969835038837898,1.5154798693117864,1.5676862635995548,1.5391163183573224,1.4658561473719662,1.511258962042017,1.471802325941471,1.4398132308789153,1.4807795000269843,1.450557949803868,1.4928840461569028,1.499304866539153,1.5114641598027772,1.5456330747745233,1.627990035355654,1.5455136609172548
Skuntank,Bite,Crunch,40,1.7741051000975687,1.747508605439427,1.7758806123350581,1.7870191929316002,1.7764660475205147,1.7870351279412193,2.132082167135584,2.2710518506271984,2.1321342894082176,2.1314374049506384,2.302901829910816,2.1340129781724086,2.094388943959363,2.135926498304324,2.106944077273327,2.20566578667177,2.318950886829701,2.2056504700330333,2.263865520071254,2.296727564078765,2.2643300559826236,1.8192451128444997,1.8294438922556737,1.8195791324492427,2.071331983201377,2.0967193634637082,2.0700150718418255,2.080844732664223,1.866298682106985,2.0843734011088433,1.7777458839790792,1.6444174723866243,1.7713035660938172,2.0904528510788554,2.1658270180051,2.0839532580463667,2.0347840338851566,2.0685637096488088,2.035109212729064,1.95087227730213,1.97060625879226,1.9573106133966642,1.9853591759871545,2.020387856419937,1.984815916142341,1.7663826673433536,1.80077229629847,1.766012487726606,1.9009488051878805,1.9173564020506508,1.9383875631385266,2.035837977173543,2.0627153799344415,2.036674772862789,2.0644269974047242,2.0730360076605936,2.0593092100866794,1.696301237539365,1.6445645178742407,1.6927457181213459,2.0158972346345028,2.0776073410484415,2.018916037922542,1.849441689087552,1.6862992927721816,1.8621249589887308,1.8419063562691784,1.8735900432891313,1.8517590183079595,1.6301825544128339,1.6491016908581642,1.6278226238464502,1.9936035408170787,2.0875883356465867,1.9936035408170787,1.9297356693730539,1.948634415306932,1.9297356693730539,1.982935493642507,2.028167028518188,1.982935493642507,1.8737232005096127,1.912807096615109,1.8737232005096127,1.9572548490823012,2.0628687512030086,1.9572548490823012,1.8289342116465923,1.940418305863981,1.8297187978342817,1.9931216553716948,2.098167981507278,1.9925491603119945,2.0355451250442016,2.106058672082454,2.0355451250442016,2.0481398688577497,2.152758173254634,2.0860966148484232,2.0255017843256975,2.133224996655169,2.0512921225870606,2.0103171627482896,2.083881359374423,2.0008821319721983,1.995815657116024,2.0357934356675282,2.018487707588395,2.1809873278425584,2.3132761531056243,2.1809873278425584
Durant,Bug Bite,X-Scissor,45,1.434088255807614,1.4206887735439369,1.216187813832997,1.466591488008882,1.4578321429248071,1.2382668416491307,1.7561688386109116,1.868003423122635,1.4881630014040703,1.7953962542910982,1.9363607516076433,1.4980043748174763,1.804273634986582,1.7909872962324942,1.448666486436024,1.8824297756046153,1.902571965558476,1.6039576721742992,1.8041290588109253,1.840439799321052,1.5379725401218234,1.706390357673036,1.5543517555472184,1.4079390691265325,1.7317271631496107,1.7508779495261386,1.443902668856916,1.5865940878417928,1.5525545913924184,1.333115516615397,1.5859736924345613,1.392775624372736,1.3210343675184375,1.7630272087687664,1.8018753404475985,1.447744375347354,1.721937859107352,1.724238653935487,1.4659112201141655,1.6045776705991948,1.609194834280282,1.367150224527193,1.6504439176097765,1.6564155703917278,1.398294728662735,1.4741227006788402,1.4820404922924153,1.2478679685389622,1.8226932620446765,1.6286904738297163,1.4966951563185114,1.7001488760421428,1.6996751903348173,1.4200887179098347,1.7079107656683046,1.7270018597085748,1.4121072126695802,1.581001833158657,1.416546144138862,1.266018906571817,1.7215122785953163,1.728606541156202,1.4308753415340305,1.7308817406467913,1.4471173364542753,1.4603029701731398,1.5472003745606633,1.5331262619559871,1.3083788989210694,1.3574781275823284,1.369159834587279,1.1478754424851705,1.7035851643695328,1.7491958554875418,1.4274509730747258,1.6701097162508247,1.6514319725814748,1.4317930761829178,1.6367909269469423,1.695173613441205,1.3911615703740459,1.6153991646202854,1.610847482347621,1.314942514573858,1.6461723756843056,1.7231027662816019,1.3563668134550588,1.5703169537726198,1.62541084031133,1.3250414070400125,1.6985237242432962,1.7660875742502766,1.4458852732248966,1.6976914235665397,1.7590695199584594,1.405866287776066,1.7445832831776864,1.788470132369143,1.4558613835895744,1.6853974385264239,1.7725253964353913,1.397764311967339,1.7457644883386025,1.730168718169398,1.435326536177175,1.6760303773786396,1.6982286255440175,1.4529399510483336,1.8238679848055517,1.9269583164389397,1.5252246364235613
Trevenant,Shadow Claw,Shadow Ball,50,1.2908189690016185,1.2613032987361141,1.2907541579640966,1.392356068531103,1.3490663914109928,1.3923366593188051,1.6077327750214951,1.699259119995591,1.604366834482096,1.5807999113961018,1.6906736769625161,1.5797120895735257,1.5029567921338673,1.5016195829692263,1.5031847602153445,1.573975351846388,1.6820770952701556,1.5753205650985498,1.5289270663061547,1.6196099355101956,1.5340614999156708,1.4877345722113353,1.322844690427212,1.4877444005067413,1.50408106501476,1.4908964358316155,1.5035253483844189,1.3520921830190786,1.3433745617845159,1.3537550063130488,1.3095100424164576,1.2276127904687562,1.3319074051893733,1.5040673730257597,1.534803402839405,1.51362794940527,1.466639009825666,1.5077412115990199,1.4730286671417177,1.4732978271525599,1.467779971040457,1.4756033332079095,1.4436141216680831,1.4193434264060925,1.4423321897415948,1.2894542986396513,1.2845598233289188,1.2906410248309637,1.438879136326966,1.3995586323078506,1.4433502898855914,1.484579054260871,1.5018140543598621,1.4834737717845217,1.4408588418327015,1.4700223095729206,1.4421977132069008,1.4411764613369602,1.1845698714020958,1.4373140262429809,1.4962715210092281,1.4859174065531298,1.4934635001355328,1.4205973519110728,1.280545023291061,1.4237070811588637,1.4078906423733741,1.3666302282403422,1.4114711525794015,1.2621550692977366,1.2499854994138053,1.2628115214096158,1.518590461061513,1.4920162955043061,1.518590461061513,1.448093537518786,1.4357044020220868,1.448093537518786,1.4524850190401764,1.4844888347464287,1.4524850190401764,1.4498556558290188,1.3881695221099906,1.4498556558290188,1.4148062878014256,1.4713890659195117,1.4148062878014256,1.3564670441103464,1.3837954365559448,1.3564670441103464,1.509134880727909,1.5598096634010323,1.5098197137936322,1.497220338150988,1.5123180251339123,1.497220338150988,1.469131709714237,1.5262287189297399,1.4721972862566195,1.4982018695257622,1.529326524197664,1.4950329462927596,1.4878587466873452,1.4945010992475694,1.4832730984011202,1.460006771746864,1.4681196695736736,1.457613116305182,1.571951440647562,1.6399812287393294,1.571951440647562
Slowking (Galarian),Hex,Shadow Ball,45,1.776460903763834,1.792749106557053,1.7780212565163527,1.7792996535478767,1.7903599399046317,1.7792813097577336,2.1080478252027466,2.2380641214903725,2.106068763847455,2.041211888177283,2.2078902398313183,2.042511272704096,2.006793049977359,2.0493669928392597,2.0157195770737153,2.1793850119178915,2.2407646007147424,2.1833466457997104,2.1402565378178835,2.248593327414372,2.1403124037594243,1.7604204145945346,1.7773188153741892,1.757244308348667,1.9574480871711228,1.9843557881468565,1.959802732750106,1.8738355041500994,1.8805860043935092,1.8827595325062063,1.7770427289710877,1.7037659233805407,1.9566387745071716,2.012566895572463,2.0656805297919223,2.0240297091724693,1.9598178903392587,1.9953354188279144,1.9960468069749198,1.923166783324364,1.9631105702741558,1.9179133422127832,1.9130515210814776,1.959465326310783,1.9122484413108842,1.735571389131257,1.7534174513292653,1.739132194331714,1.8472894855211441,1.8750245125581415,1.8516396422598707,1.9711667030425508,2.010145477108617,1.972897267744567,1.9901327040915073,2.023676114699024,1.995034177156918,1.6662812200004276,1.6379530525174162,1.6633028876337912,1.9461087154994505,1.989554837518771,1.9573368078479245,1.7622823420638951,1.7277095663180178,1.7825025900990967,1.896122451261444,1.8728974647205976,1.916129178272435,1.698890127160725,1.6749295381605307,1.701574980952227,1.9877076731905283,2.0276689569067274,1.9877076731905283,1.937607376141348,1.9471544050744036,1.937607376141348,1.982661185774812,2.0244534312746425,1.982661185774812,1.8924151005031358,1.8434196656716282,1.8924151005031358,1.8840434734939229,1.9495627929579835,1.8840434734939229,1.8380968704106153,1.885062678960411,1.8306430635374815,1.9754314208202286,2.05303417236389,1.9794618683645544,1.963458487652744,2.0066751439679313,1.963458487652744,1.9657008360358803,2.047438344529948,2.000246205472899,1.9707311093976114,2.047079242306983,1.969506272080798,1.9534062472483307,2.0004028089041896,1.9503344964906453,1.944264866247688,1.9901604476433326,1.9432887338197886,2.089460279561039,2.19158403135392,2.089460279561039
Scizor,Fury Cutter,X-Scissor,35,1.47476402014547,1.444353684970419,1.28585070244073,1.4651915232975168,1.4690891617985753,1.2821466236748753,1.789241060694954,1.911836730364351,1.5613158490236614,1.8315470627233053,1.9841952796482174,1.5394735068597492,1.792718183464574,1.7826300661356718,1.4844146611022015,1.9623749714930108,2.0016938140588043,1.6278941175491641,1.8933014968182933,1.9482743611747266,1.5531744406952976,1.6880615838141366,1.5671667844637727,1.415549374649778,1.7735493778921703,1.7871663747839843,1.4600750830316673,1.6218189912042353,1.588865694600399,1.376260623266756,1.6021315096046223,1.4016531198330324,1.3438294620227458,1.7273568391428158,1.7623516083776292,1.5108440120274533,1.7398187734089994,1.7434488674987132,1.4557176477803246,1.624918043140348,1.6169978962654532,1.4278604827936987,1.656225458250913,1.666155649072806,1.3563207908480706,1.486268968050037,1.501895414676105,1.2174706815811438,1.8316650944004977,1.5914770897683719,1.6386854910522475,1.7425249693898948,1.7403379059331496,1.4187292869328025,1.7417877061234752,1.7673904036661554,1.4277543561086996,1.7836930188990228,1.4048739121518163,1.482852118701112,1.7750949975969974,1.7865910787902173,1.4519924134960616,1.7816159236268627,1.429374464303809,1.569189805789834,1.6287968464826845,1.6108991837976154,1.3139972278492205,1.3714719030789508,1.388425188824866,1.19203840462146,1.766479533123995,1.816375314917079,1.4289985152261624,1.705538465004462,1.6844058956223962,1.4341799696803206,1.6629275942577804,1.7207934852975244,1.4486035129931014,1.5773287828720353,1.5706889510068962,1.3115283366280222,1.6718307517896553,1.7578889718631097,1.4031659864221024,1.6428457009279986,1.6888588316913264,1.3454132516876935,1.7751984438013262,1.847434868825226,1.4743033414296736,1.7213947523256519,1.7828260452100115,1.448826580948031,1.7698126452437581,1.8241441640970644,1.5088934387233905,1.666868951221334,1.7528007225588733,1.4653993510893395,1.7242514748948332,1.7100258763445901,1.5009440001533836,1.7689908368318,1.7901098399888664,1.4708234017300847,1.834047424671756,1.9655296771919069,1.5419368485605978
Deoxys (Attack),Poison Jab,Dark Pulse,30,1.6947526558895796,1.6491661042503631,1.6941324156704534,2.275855861723398,1.7431962951843798,2.275855861723398,1.6974780623145849,1.748949324714809,1.6974780623145849,1.6344038070420246,1.6676039384850716,1.63429326114066,2.2554844147234228,1.942445101634004,2.338090624603876,3.796298498608579,2.364232688313839,3.796298498608579,3.4969373088668796,2.468179219354791,3.4969373088668796,1.884457704571696,1.7616726676244272,1.8800250721240201,2.1493689241605316,1.6939835826464154,2.1589831580365004,1.9833338709008554,1.7929899251696602,1.9269658256571667,1.7459973856263138,1.9358454518295793,1.7417977295286555,2.5629255150254853,1.7807283492070058,2.5673501304363735,2.740220671165093,1.7769609481720663,2.7198577722884036,2.2083502031607383,1.9580817127448336,2.19865994190662,2.3413502662952603,1.973718840044023,2.3390490452453068,1.773811899146759,1.516451322111462,1.7833717655562513,2.363212245230714,1.8907486221817642,2.358484744611408,2.0879809598951007,1.8688184478102277,2.0970992554583647,1.9466155234433664,1.7226304308118616,1.9600244331155836,1.7784517043846084,1.6769095612371872,1.782731223963674,2.3181980473316695,1.8532590204063988,2.2027977935612832,2.0983929904531786,1.738177467250179,2.100026582399803,2.0506758798737543,1.8976465616326057,2.046712917432935,2.10398536950246,1.785254807313719,2.110632026808788,2.0224334264543513,1.8054447650759797,2.0224334264543513,2.014232153394903,1.7772366577422738,2.014232153394903,2.1929923900093637,1.9368226506305333,2.1929923900093637,1.8241290441383977,1.667324938467043,1.8241290441383977,1.6226068227812147,1.6267369919874786,1.6226068227812147,1.826091257325794,1.5721023119435953,1.790201558175788,1.8168355395603004,1.7391456617463192,1.8224388906973499,1.9996730260799847,1.826360180513984,1.9996730260799847,2.196229524866029,1.8494643749075024,2.4097722483592126,2.0101230120471176,1.7798027934728071,1.9929740330000936,1.7637306531007588,1.7060893912668047,1.7431602906047,1.971963139452238,1.7358291435541249,1.9740185168884485,1.5959299050619367,1.6092450170941435,1.5929030314963388
Shadow Weavile,Snarl,Foul Play,50,1.0159428572502824,0.9784111097115978,1.0153356356369527,1.0027725527056233,0.9896110222461536,1.0026097284067532,1.1753465795840654,1.2401789446014004,1.1762255256973166,1.1321709992544942,1.210348475579334,1.1309640845979152,1.2214827073933079,1.1748378703219335,1.2288544647530062,1.2660567895309007,1.3131002990205525,1.2664966274307894,1.3047178787631282,1.2776253014727748,1.3047178787631282,1.087196209525584,0.9764223466379967,1.090179524498522,1.121218941801755,1.1322365605790086,1.120828104149313,1.1830406129285331,1.0329762411768006,1.1818961112992337,1.0043440902626626,0.8987721289041796,0.9950136569704928,1.162360992530265,1.179355852006974,1.1706344499191381,1.1111573246980284,1.1281824457739615,1.1354631953349672,1.1361848493588063,1.1233600041502594,1.1307326099975117,1.1637080992841644,1.0859953257761645,1.1652641383518638,0.9381714401073243,0.9318102409885493,0.939238480633298,1.1192551455912179,1.0568306072850537,1.1226659087053183,1.203090005174602,1.1850944112065769,1.2034778985522556,1.0988823928613327,1.0962048976120788,1.0941401607457446,0.9788059116535797,0.9125053629641559,0.9818110588409958,1.113376326848275,1.124629114414524,1.1318870971228825,1.0920253218083689,0.9930501070184633,1.0872705791879669,1.0892206427736244,1.083792284117313,1.0988635110859835,1.0016178076585462,0.9329380192506364,1.0003375551044005,1.1160814182259486,1.1240782879996831,1.1160814182259486,1.124703125863006,1.0920793108159568,1.124703125863006,1.0988351277035946,1.1050634220814226,1.0988351277035946,0.9848894404734096,1.0158925937512853,0.9848894404734096,1.0463834883677987,1.0701975459500561,1.0463834883677987,0.9864659438167084,1.037945305438149,0.9875905226432875,1.132407233675744,1.1480287338323314,1.132633624771851,1.1878206651290544,1.1398586163277202,1.1878206651290544,1.1411930288537184,1.1463554663672946,1.1771684493268901,1.0869725689039205,1.1226209357207781,1.0951562522074851,1.0902018553708328,1.1080519529397062,1.0902018553708328,1.1570109697693505,1.1381360400706484,1.1734189997234175,1.146383302605641,1.2048501451037128,1.146383302605641
Shadow Cacturne,Sucker Punch,Dark Pulse,45,1.3815212875354133,1.27215888902884,1.381323188533851,1.4637212407239368,1.3152466496294857,1.4637212407239368,1.4966049807190265,1.5862996088208197,1.495590211888316,1.4716662391458917,1.5137408868853168,1.4737370000161951,1.5804039933426839,1.508222306396331,1.5959090012243469,1.6147317493228832,1.6873730440265735,1.6147317493228832,1.7897034119593425,1.7197864082407215,1.7897034119593425,1.3943965326913321,1.2817236722044127,1.3946487210538896,1.6049169724702794,1.445338429617726,1.6073759345167729,1.3960244577863583,1.3087780011948102,1.4070902303794983,1.2515027313940985,1.1624636720454755,1.249623194271782,1.4445423367176278,1.4807533624523896,1.4558246246694724,1.441172431370892,1.441699301917325,1.4423939913700434,1.4931448950116608,1.4506288289040146,1.499931256200911,1.5158580025919774,1.432789251589568,1.5155113071788189,1.3614024590808966,1.287686689664208,1.3664035131189223,1.7216947235125086,1.410113244084014,1.754856602715252,1.4808083697990297,1.4935644595470172,1.4797646185120854,1.4263491549636695,1.4291148589081626,1.4255062718758307,1.3370233724583325,1.151843680132058,1.3370036348629786,1.6193782625542341,1.4609546988264368,1.6309071044067247,1.5403503175007318,1.2682148633248944,1.542941013016668,1.4803281651372628,1.3720045180191691,1.487648178297444,1.301043584445243,1.2388654764539164,1.3007793579795204,1.5948091278293555,1.4566928178847087,1.5948091278293555,1.4497386453818446,1.3832811714210131,1.4497386453818446,1.3769155453947846,1.3892670704016328,1.3769155453947846,1.287733317838056,1.2850077695608038,1.2964798303600105,1.305803604610226,1.3675097818759128,1.3055388592492512,1.2990518744959236,1.3305210344334766,1.2966598627928119,1.464242726928775,1.4577224403999713,1.4648701046784407,1.6351302545970445,1.517868931927832,1.6351302545970445,1.4199104637450037,1.4319077082616494,1.44856555125608,1.4064685017636633,1.448259455549311,1.4338659565542322,1.5417503529238,1.4126744380913427,1.5397245206059214,1.4573552317415717,1.4550321053048911,1.4750761598111635,1.4706408611121273,1.5444181726348951,1.4706408611121273
