Attacker,Fast Move,Charged Move,Level,"Arceus (Dark), Tier 5","Arceus (Dark), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Calyrex, Tier 5","Calyrex, Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Celebi, Tier 5","Celebi, Tier 5","Cosmoem, Tier 5","Cosmoem, Tier 5","Cosmog, Tier 5","Cosmog, Tier 5","Hoopa (Unbound), Tier 5","Hoopa (Unbound), Tier 5","Meloetta, Tier 5","Meloetta, Tier 5","Mew, Tier 5","Mew, Tier 5","Necrozma, Tier 5","Necrozma, Tier 5","Necrozma (Ultra), Tier 5","Necrozma (Ultra), Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Zarude, Tier 5","Zarude, Tier 5","Azelf, Tier 5","Azelf, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Darkrai, Tier 5","Darkrai, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Uxie, Tier 5","Uxie, Tier 5","Mega Alakazam, Mega Tier","Mega Alakazam, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Absol, Mega Tier","Mega Absol, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Kadabra, Tier 3","Kadabra, Tier 3","Absol, Tier 3","Absol, Tier 3","Alakazam, Tier 3","Alakazam, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Cacturne, Tier 3","Cacturne, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Espeon, Tier 3","Espeon, Tier 3","Exeggutor, Tier 3","Exeggutor, Tier 3","Gothorita, Tier 3","Gothorita, Tier 3","Grotle, Tier 3","Grotle, Tier 3","Grumpig, Tier 3","Grumpig, Tier 3","Hypno, Tier 3","Hypno, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Ludicolo, Tier 3","Ludicolo, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Mightyena, Tier 3","Mightyena, Tier 3","Nuzleaf, Tier 3","Nuzleaf, Tier 3","Raichu (Alola), Tier 3","Raichu (Alola), Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Tangela, Tier 3","Tangela, Tier 3","Umbreon, Tier 3","Umbreon, Tier 3","Wobbuffet, Tier 3","Wobbuffet, Tier 3"
(Boss weights),,,,0.8333333333333333,0.0,0.8333333333333333,0.0,0.8333333333333333,0.0,1.25,0.0,1.25,0.0,2.5,0.0,2.5,0.0,2.5,0.0,2.5,0.0,2.5,0.0,2.5,0.0,1.25,0.0,1.25,0.0,2.5,0.0,2.5,0.0,2.5,0.0,2.5,0.0,2.5,0.0,0.625,0.0,0.625,0.0,0.625,0.0,0.625,0.0,2.5,0.0,2.5,0.0,2.5,0.0,1.25,0.0,1.25,0.0,2.5,0.0,4.375,0.0,4.375,0.0,4.375,0.0,4.375,0.0,4.375,0.0,4.375,0.0,4.375,0.0,4.375,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0,0.5769230769230769,0.0
(Weather),,,,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme
(Friendship),,,,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend
(Attack Strategy),,,,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO
(Dodge Strategy),,,,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging
Shadow Scizor,Bullet Punch or Fury Cutter,X-Scissor,45,0.9133335694556692,0.9061289466601538,0.9159058494102301,0.9053346357078131,0.9210589282270046,0.8997225447756907,0.9747971502508881,0.9998907683268793,0.9785615233238424,0.9840061494037343,0.9695360399294414,0.9816531914779467,1.1166315667763063,1.1982740505698088,1.159345591219514,1.2592805454882685,0.9721373358198169,0.9548523312659533,1.0480003504960735,1.0333135239430462,1.0011415053098296,0.9955446117747192,1.0807123126097022,1.110289426653132,0.9925049703482867,1.0236960056404156,1.0791352977441928,1.0845337455883417,1.026765625722662,1.0329917140135387,1.0024233105426679,0.9292279301665975,1.0026580945822854,1.0103657991705257,1.1082700011301612,1.0391234755496581,0.9726330949700892,0.9588020601664837,0.9804484878402605,0.860191796709197,1.1060508754573268,1.132826780712105,0.9880439102611589,0.9945100909711049,0.981154839529912,0.9820959160992158,0.9655435203540087,0.9796573069813315,0.9662370926458282,0.974190106200082,1.0763778975066716,0.9399101607196024,1.0136959015567926,1.0173764942398245,0.9702986073997585,0.9787885929850316,1.143948698738222,0.9189711815449114,1.0514537540202835,0.9910956458570096,0.9840814738044169,0.9944901469266003,1.004709475501188,0.9859679651019783,1.0144922958053493,0.9872957738796168,0.9671065047056202,0.8044258524971719,0.9657798151095456,0.9670997173605641,0.9159792743863288,0.9225261535184661,0.9782470391880613,1.0112451504448747,1.107258025093694,1.0997185106729674,0.9936515176328067,0.9743327360355745,1.074217994999433,1.1370392873150312,1.1174716205208046,1.1508750392685707,1.0470706087518011,1.0790897731033529,1.1085514422623304,1.1136403318150825,0.9616937359210251,0.9489556475148284,0.9743307383665267,1.0080533179221516,0.9411565552708088,0.9895892678152055,1.1150380646190716,1.1778204577931382,0.9466167923671808,0.9739836203293037,1.0419439353396724,1.081573561884897,0.9783203493591306,0.991636065683657,1.054742570078731,1.0852442085527252,1.1199828981015705,1.1613141895996668,1.1139555120182163,1.1636305354996248,1.132823953710883,1.1908413740848889,0.9949515265884886,1.0278804739145337,1.1049746213868432,1.1325797300762952,0.9574689390494894,0.9983761842259531,0.9856568349211549,0.9744361533637368,0.9864976143921458,0.9804520224893242,1.0763982935218257,1.1438652026778473,1.2024190125270449,1.2799598160882872,1.1401002796665733,1.2420497324574078
Butterfree,Bug Bite,Bug Buzz,45,1.5499755764904732,1.433702738520335,1.5487085271488517,1.435506382862412,1.5636076999016155,1.4301941849829953,1.5415584783193275,1.5237984425232733,1.8729308329003747,1.642023156871411,1.5825489552716727,1.5189087963196966,1.6672209485225833,1.7477164902200037,1.7197375387633185,1.795303519978022,1.5585212316283645,1.4540778720055283,1.760787601114647,1.5683205338645143,1.6986928294129082,1.549047532357492,1.7686323029928825,1.7131485324652198,1.631991880895035,1.60525283808299,1.613340047894139,1.5999245718975459,1.5730976309414244,1.53251920734757,1.6844999074974942,1.47455909357305,1.658472448856225,1.5675909579353104,1.641895486752146,1.591900733928902,1.9129997089487207,1.5403933645981793,1.5933340820573652,1.4183758867096874,1.6449038463126875,1.6073720628776182,1.6011633207429592,1.567883352018311,1.6581092972940763,1.561981799512275,1.5629722476037529,1.5272997422558938,1.7073346510593748,1.5749224858452413,1.6652618587728827,1.5120690625238806,1.6873188752409087,1.5843953791183236,1.5566620280846732,1.5351920098612248,1.6265896225368437,1.4474682858638293,1.6936665961065553,1.5345132537178974,1.6266694381307043,1.5692443976475046,1.7926526475017344,1.5770009496037656,1.6219966738187457,1.5209037214687349,1.8620335827857568,1.3483522172976188,1.7090755294615767,1.5325805897797344,1.5776305337399608,1.4682453778986433,1.5871376748769714,1.5286237587295752,1.7631504603226333,1.6801514583672805,1.585231868026915,1.499906079711604,1.6251040587249748,1.6605233279075982,1.7045081427206084,1.6970235318242042,1.6248006800959858,1.6051146510546468,1.7394300019685192,1.6889181650526763,1.5860676060560446,1.522263787836122,1.5126078261961597,1.5238354958216898,1.5008493221975927,1.454538754154668,1.6702150439590693,1.7327249002266074,1.5305065005409766,1.4716533578561857,1.652266500279625,1.6082111748799983,1.6501615413552682,1.549630082837968,1.6514449965351758,1.6095893895152686,1.6612730463319583,1.7079801622293476,1.7437155992781601,1.7113720842671378,1.6860242846523381,1.78145996642958,1.5977903823046553,1.6027322701874145,1.7765921874024526,1.7062338225657439,1.546105491158551,1.5015076516015888,1.5984069341762575,1.4747659205581016,1.657557937006535,1.5041139871144906,1.6522781824253678,1.6664454894931635,1.7515183070453686,1.7651198893689812,1.7179798957982035,1.7862408796892926
Kricketune,Fury Cutter,Bug Buzz or X-Scissor,35,1.940939806040022,1.644959410002256,1.930680181902183,1.6492242507392292,1.9303277024758074,1.6484795150641667,1.7724861201381472,1.7140848254706487,1.916575434790381,1.7167835971273369,1.9466113004091268,1.7969949853830935,1.8818164603583545,1.966482099300885,1.9701573356520339,2.0368191299031393,2.3498959449651045,1.67587358983717,1.9597344211435888,1.7945479641730548,1.8612008243247666,1.7433825713164348,1.8911701062113018,1.903614407846296,1.979989484522406,1.842273339818484,1.9808563180753385,1.8866827822686394,1.9862039813320607,1.8459707862598405,1.9107232697705805,1.6799164859873121,1.7151010335011154,1.657914735219312,2.153976055226958,1.823614276000371,2.0142672571282034,1.6900943562149944,2.351264576653948,1.6039230833013411,1.948896865107634,1.8949519553045844,1.7898663909278603,1.7512419466792333,1.8324863644209601,1.661439177660321,2.01967277988106,1.7839294692930052,1.9747479805177297,1.7493250885000684,2.2299343560415665,1.737176250757999,1.9603182957412195,1.8578795231486502,1.8074901642033891,1.7791045763466105,2.3425606383159234,1.7221775756681865,1.9688337050848883,1.7700905645333285,1.7682047125906941,1.6998311425617856,2.3016121962008524,1.8499650458387127,1.9716608637821182,1.64064582703318,2.1431911642878236,1.5318117410741416,2.4109899514633324,1.838863083042648,2.054285341602781,1.7402154872465307,1.7829102245975694,1.7149354879121657,2.0156258350985823,1.894810167834447,1.739017609657228,1.6684847958926938,1.9823439665195677,1.9392834494283577,2.0218755129630175,1.939121791972967,1.8669660840090003,1.8045791108066471,1.9362932142328058,1.9660118105900728,1.898461379501916,1.8242887934572143,1.8135027650342332,1.7267015373965622,1.726618472244714,1.6499841281088572,1.9655282411274324,1.9611158717748005,1.7745225705745469,1.7338549943128305,1.8423250453710045,1.7974159187043848,1.8484524894514407,1.7810189144336601,1.9724014677140238,1.8823117009632604,1.9284566986323741,1.9114189896340812,1.9786178786006836,1.937142966317036,1.93515278671341,1.9947577221402026,1.8002973659571955,1.7951015131311072,2.1140787862101678,1.9916658844158115,1.8093414088035207,1.7634301095143357,1.8089989228995167,1.7450053837113864,1.8217549763310754,1.739459459091093,1.9128807433087383,1.819756023855834,2.05834396931758,1.988300253151201,1.9239920511160697,2.0142983373782406
Mega Beedrill,Bug Bite,X-Scissor,45,0.9826032639051591,0.8917737566691144,0.9857575252556504,0.8942812574620478,0.9753927840688955,0.8889288237832874,0.9695882328819271,0.9571144112866439,1.144178643069103,0.9822764964829578,0.9654057366946337,0.9548899785878485,1.046631745603246,1.1235386470737667,1.0537980242117715,1.146418561097753,1.097659323169122,0.8991882587846042,1.037264326093218,0.9754941213826896,0.9331045999839314,0.913069009996188,1.007802516242126,1.0435734139741146,0.9696690783221219,0.9766099061235667,0.9737594340481373,0.9877252448953184,0.9790846514389421,0.9653261350073337,1.054545366822346,0.9322232256266988,0.9579980130466093,0.961286173102238,0.966624764346382,0.9482000400249762,1.0718036413748968,0.9127346849157143,1.0403806017402795,0.8279478568418199,1.0012780261802965,1.0010674187638253,0.9722897836017028,0.9664010913101466,0.9537218445160203,0.9445322113828133,1.1270379800611574,0.976762849576439,1.0621751496010057,0.9867273094928797,1.0000417080286834,0.9112204954186016,0.9966654505029732,0.9657468793278728,0.9492457315043566,0.9347086372275288,0.9191049036665574,0.8554384245197685,0.9878575540705848,0.9252843695281481,0.9781003471849834,0.9582295290968134,0.9609983121483711,0.9410774579998098,0.9645219521069462,0.9189728100117517,1.0037808088314475,0.8109643989205914,1.1090994688960254,0.9673134548124909,1.05145124832123,0.915686483814269,0.9661141785057322,0.953809388342121,1.0443993400684375,1.016466921948835,0.9621427159789631,0.9413802472669859,1.017856498761067,1.0752158666185934,1.01741508059709,1.0371095877358307,1.0271638700033505,1.0063287140478878,1.037165328724761,1.0287348623538952,1.0557320188990855,0.978655500914708,0.9567267595599771,0.947152913669344,0.9802933880502861,0.9468210002721966,1.0275759963012554,1.0789448200334186,0.9697687941603416,0.9502585331793851,0.9829255121174054,0.9882851393865162,0.9711457067309411,0.9691077458796482,0.9992460500043508,0.9975114309959918,1.0152889920115173,1.0450597669680919,0.9992806110820669,1.0462794583846913,1.0335036227970955,1.1087060961823059,0.9665582152521592,0.9791764082517137,1.0298834798051275,1.0354455360274801,0.9511990892999241,0.9406561865448172,0.9395556318932787,0.927735146832435,0.974541514639791,0.9515507236644809,0.9976314939724041,1.048972676908942,1.0635416920914211,1.103502869274362,1.085488409436008,1.1424576011297352
Mega Beedrill,Infestation,X-Scissor,45,1.047497560963599,0.9466165152926778,1.0475839953715849,0.9502648089734765,1.0381968160464938,0.9434833567087161,0.9992311142610476,0.9932322631895429,1.185581800990264,1.0426134509458778,0.9839268383799051,0.9862386758858738,1.0801090305399668,1.1423654982571723,1.0671294851550917,1.1375114940554156,1.1611742300063002,0.9814569902031618,1.0671232080454465,0.9989661233399154,0.9710115299497694,0.9542542479901855,1.0329521800734973,1.0706918187851795,1.0045790568939408,0.9852235812025836,1.0085419250845922,1.0241199685691638,1.001873104048628,0.9829759207677417,1.070414260381465,0.9765835009248032,0.981161038592402,0.9845755046043101,0.997469762557273,0.9760237345105032,1.108845732042193,0.9546308215929414,1.1228085609191585,0.8719474076074009,1.052687290062676,1.0611221462444038,0.9995528688697524,0.9935456029997165,0.9845212781016126,0.9776864169399431,1.1798048251382058,1.0276604363123154,1.0951326713189748,1.024766713469868,1.0519638183317703,0.9719164074066368,1.044912843438708,1.01463637540986,1.0017365315002256,0.9878346263834609,0.9830572962418145,0.9147433044309077,1.0502408237172778,0.9738231778216361,1.002828244467738,0.9987358311816484,1.0042940196930445,0.9877634917459693,0.9992670292957506,0.9474733700198318,1.085297738295656,0.9007150069142282,1.1596385502327209,1.017866246419924,1.1290678743239106,0.9812619957319165,0.9920614893656813,0.9772188268326905,1.0760663394166532,1.0579614428874042,0.9861140176427278,0.9716835621769507,1.0285055880954375,1.0740018661233939,1.0476668204738955,1.0532989946052695,1.0718476218358055,1.0523184608507608,1.0722911593334576,1.069927587050034,1.1107227280321545,1.0457627526262623,0.9823049870083479,0.9801833547175975,1.0057720053396668,0.9820820655419971,1.0572983952298092,1.1032755556208218,0.9935106761503917,0.9757042584878173,1.0025780595879998,1.0117497608933652,0.9966824667572243,0.9974913268657317,1.0317283611524821,1.0288571079299018,1.0507605705901018,1.075537475232791,1.0315500971774256,1.0678589451960232,1.0122181644488126,1.0757491018722025,0.9877347661291127,0.9988068555198653,1.062114582383591,1.0705612915627845,0.9916659972636364,0.9836429484824828,0.9850100168528345,0.9728808987639405,0.9935514780099781,0.9717736545030737,1.0082108669262948,1.0578090233689066,1.1032211280320035,1.1433129420874535,1.08548115652799,1.1322041372659595
