Attacker,Fast Move,Charged Move,Level,"Arceus (Flying), Tier 5","Arceus (Flying), Tier 5","Arceus (Water), Tier 5","Arceus (Water), Tier 5","Articuno (Galarian), Tier 5","Articuno (Galarian), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Manaphy, Tier 5","Manaphy, Tier 5","Moltres (Galarian), Tier 5","Moltres (Galarian), Tier 5","Phione, Tier 5","Phione, Tier 5","Urshifu (Rapid Strike), Tier 5","Urshifu (Rapid Strike), Tier 5","Volcanion, Tier 5","Volcanion, Tier 5","Zapdos (Galarian), Tier 5","Zapdos (Galarian), Tier 5","Kyogre, Tier 5","Kyogre, Tier 5","Lugia, Tier 5","Lugia, Tier 5","Suicune, Tier 5","Suicune, Tier 5","Tapu Fini, Tier 5","Tapu Fini, Tier 5","Tornadus, Tier 5","Tornadus, Tier 5","Tornadus (Therian), Tier 5","Tornadus (Therian), Tier 5","Yveltal, Tier 5","Yveltal, Tier 5","Celesteela, Ultra Beast Tier","Celesteela, Ultra Beast Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Blastoise, Mega Tier","Mega Blastoise, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Pidgeot, Mega Tier","Mega Pidgeot, Mega Tier","Togetic, Tier 3","Togetic, Tier 3","Aerodactyl, Tier 3","Aerodactyl, Tier 3","Alomomola, Tier 3","Alomomola, Tier 3","Azumarill, Tier 3","Azumarill, Tier 3","Blastoise, Tier 3","Blastoise, Tier 3","Braviary (Hisuian), Tier 3","Braviary (Hisuian), Tier 3","Brionne, Tier 3","Brionne, Tier 3","Cloyster, Tier 3","Cloyster, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Dewgong, Tier 3","Dewgong, Tier 3","Drifblim, Tier 3","Drifblim, Tier 3","Farfetch'd, Tier 3","Farfetch'd, Tier 3","Fearow, Tier 3","Fearow, Tier 3","Feraligatr, Tier 3","Feraligatr, Tier 3","Floatzel, Tier 3","Floatzel, Tier 3","Golbat, Tier 3","Golbat, Tier 3","Lapras, Tier 3","Lapras, Tier 3","Lumineon, Tier 3","Lumineon, Tier 3","Noctowl, Tier 3","Noctowl, Tier 3","Octillery, Tier 3","Octillery, Tier 3","Pelipper, Tier 3","Pelipper, Tier 3","Politoed, Tier 3","Politoed, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Skarmory, Tier 3","Skarmory, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Swellow, Tier 3","Swellow, Tier 3","Togekiss, Tier 3","Togekiss, Tier 3","Tranquill, Tier 3","Tranquill, Tier 3","Vaporeon, Tier 3","Vaporeon, Tier 3","Walrein, Tier 3","Walrein, Tier 3","Xatu, Tier 3","Xatu, Tier 3"
Heliolisk,Volt Switch,Thunderbolt,45,1.4332297360051056,1.3980312343696082,1.4351603475815558,1.400742621550925,1.4864167906855676,1.4903750144593293,1.7733503243763726,1.6513781776450496,1.45494901749761,1.4763332367010016,1.4222883144684124,1.4424718232983034,1.4111177933604733,1.4627700156088348,1.9256617812867312,1.7821139617475616,1.537961162260534,1.4272426440512564,1.7257026534589708,1.6744600742739404,1.483670110692379,1.4689212151530675,1.4426480889098463,1.4693313062223272,1.4277728689221623,1.458338915468383,1.4590743315766228,1.4699340270102534,1.4970964162039155,1.4522913979552403,1.567137292026156,1.4584865927112531,1.5775411067803076,1.4521038309121683,1.5249856490262093,1.4254861841466477,1.528853427524061,1.5214288970111536,1.4680903119216488,1.4854605433875268,1.527586144680727,1.4563033479337126,1.4585762755370555,1.4862239689409618,1.5060229743367446,1.468426409885891,1.454527758628876,1.4627450094364485,1.4370894565814012,1.4829714393148177,1.4207896162345803,1.4162763201416753,1.4390082270332092,1.447383772820087,1.4218779479088746,1.4683104104254017,1.4212673971468202,1.4525327372377639,1.4337132213949835,1.4448334262934024,1.3972587850721292,1.4724456858692254,1.43917274349799,1.459755949968598,1.44915864319362,1.4585076578383844,1.4189173227511467,1.4659867957594248,1.38520080101257,1.4508713525672476,1.3816517213898352,1.4683232636807275,1.4333027132161302,1.483253580546428,1.4238164106444613,1.4222789460546208,1.429549731550614,1.4464969485518004,1.4658193253119005,1.5379958823648947,1.4095903248538824,1.4171941241530315,1.4120375537126582,1.4760267208849154,1.4014439640975882,1.4799595812914892,1.4366505207100781,1.4592008525763913,1.4323439102713653,1.4445254040626805,1.4223019043201377,1.421558008165993,1.5966075173633536,1.6035116008834762,1.4542597668603559,1.4642216005137976,1.44510714401698,1.4931026076968406,1.4359837526774277,1.4368298634371621,1.4226185530390678,1.4129328428696784,1.4577651229244744,1.438175413615328,1.4060979207722903,1.4715131565004453,1.4786827301376388,1.467425234484277,1.4004170835511864,1.470056744754524,1.4506748764842967,1.427897663252465,1.4365948930931105,1.4054128285766185,1.3974856295166425,1.4543005469702277
Mega Manectric,Thunder Fang,Wild Charge,50,0.9363480354202656,0.9248080449876385,0.9359405099610847,0.9261309242757334,0.9357033755480044,0.9555194990601295,1.0056626648183422,1.0200852757176604,0.9357042886439326,0.9626044981824069,0.9198751787786139,0.9420771215505982,0.9371708836416894,0.958521627783179,1.0185194990584232,1.0436460681593984,0.9366200775635087,0.9211182350018424,1.0194163040432702,1.0278539351411096,0.9299038906647942,0.9395947701815683,0.9436652868080377,0.9572602719086526,0.9545621828984243,0.9532982415010941,0.949689271780987,0.9544539630971202,0.9382656073989395,0.951111046456558,0.9513864137982598,0.9588472445691752,0.9279167750917804,0.9389427661903402,0.9250474663610184,0.9379190260027462,0.9303408459961743,0.9587274274065778,0.9368858127182419,0.9559021118554851,0.9263286355118304,0.9400836108828493,0.9473434732234357,0.9626708519049368,0.932363804111504,0.9448235741384402,0.9371543034182782,0.9494191724169646,0.9262221839830409,0.9710149077041594,0.9344249510868412,0.9397553212106768,0.9291207214203507,0.9476691684860266,0.9267200018432251,0.9725228594841199,0.931279719687847,0.9699003717005771,0.9521828496800282,0.9678783055132917,0.9344664412966763,0.9698004329448529,0.9432615846386312,0.960734071655303,0.9233122116576782,0.9438775889459524,0.9363096385931357,0.9789571690953947,0.9403420102160616,0.968448230405997,0.9229428893499337,0.9858484546213955,0.9454683795164326,0.9610747694454264,0.9250741561584497,0.9456824959299035,0.9186533122074785,0.9603596013984447,0.9768058085192093,1.0386035264074132,0.898048244100315,0.9434824554503761,0.9456950061178152,0.9797967356772446,0.9425319941351795,0.9876576577576759,0.9279168539486454,0.970246981914517,0.9153747857463065,0.949239230215384,0.9282672059157442,0.9505338107350054,1.003717172077059,1.0301322741012382,0.9397243362305,0.9555451745745684,0.9592881437834533,0.9942448402794613,0.9195957754965328,0.944660270780393,0.9167358612890788,0.9319318045622187,0.9330534779117519,0.9388638138602021,0.939911088746001,0.9916761889346298,0.9254608928150189,0.9417046096673632,0.9472930067762447,0.9722974849856671,0.9267116103199732,0.94853233388021,0.9292415799628018,0.9330327734825767,0.9285796782554713,0.9525404906767437
Luxray,Snarl or Spark,Wild Charge,30,1.415307060563941,1.3883077365304888,1.417903377429876,1.3901223920049302,1.4293716254290916,1.410128130775636,1.5285536708553211,1.5197069604651385,1.4218206541819378,1.4269583784126318,1.3959961994108372,1.3822630605921538,1.3966614983715493,1.424488978893332,1.599444432988388,1.5938230420619839,1.5338100594141981,1.369986286061228,1.49940862587018,1.5276327851798877,1.517363599884863,1.390553465619357,1.426245040903849,1.4385041496080124,1.379683595840104,1.3877850770093942,1.410248250340319,1.4173016413732553,1.5242884034346704,1.4122809134801177,1.4510556102086964,1.4145879143360585,1.51575355861107,1.3893655136745868,1.4960242568478894,1.366848349617953,1.6212571825354907,1.4677128811458988,1.4377399897433647,1.4200008145698328,1.6587661867648544,1.3909955282332214,1.4396758709822828,1.4041389877874466,1.5248273670713934,1.4361871423695642,1.4313352356223723,1.4351190502111029,1.411116926653267,1.4380898254301708,1.397662611856536,1.3758409399544322,1.4123462867481358,1.4043369962790682,1.4134083666929993,1.454832960564994,1.4130716024889238,1.4309125226494797,1.4537051377083834,1.415413434297309,1.3853062938290237,1.4202514419307322,1.4263298875782617,1.411343612658922,1.418670049184374,1.4180477396249178,1.4156512733569502,1.4436699716422716,1.4044223797703823,1.4296046901356556,1.386648961456159,1.4745900877845104,1.4103743561279825,1.4331380075807072,1.417945035313286,1.3888805658370067,1.4109519128158976,1.4176644753326546,1.4522838052303608,1.4956594292608696,1.409818013121291,1.4076968394287246,1.3645204938351767,1.4126746147535052,1.4262335810561266,1.4718900871655614,1.4366722202721958,1.4433527471288286,1.4329711332057973,1.4116612269193123,1.4225617199524778,1.4032575409500907,1.534346710389052,1.5194314827201887,1.4168179809689008,1.4210470058466103,1.401956315010673,1.4457085460126426,1.4252655596431678,1.4007982694805075,1.4107376950940596,1.3838017360600083,1.411151570358713,1.3851767494172649,1.4066681949291058,1.474025277424595,1.43888349779407,1.4098390962079939,1.4080288453800196,1.464458853173402,1.4025262678459756,1.3840030271929953,1.465600552253519,1.37683799219079,1.3667239183955335,1.39325098201213
Magneton,Spark or Thunder Shock,Discharge,45,1.3746066609210343,1.342013408221881,1.3715730706517122,1.3391073859399785,1.4154325504815026,1.420579790098409,1.7333920506684313,1.5884146060795066,1.4308976722555522,1.4474524854193602,1.4287594003973059,1.418557934677728,1.4548462614570106,1.473507791560506,2.0182889440701275,1.7237397801811847,1.7292793678701939,1.4415109319373094,1.6698230769349847,1.6192807595199286,1.5257124389544574,1.4225845250812055,1.390687345327181,1.391852153464824,1.4334714846569714,1.4276215194495385,1.4264927202905593,1.418295865358931,1.4389193214681502,1.3974287985934417,1.6075586177013772,1.461492319222226,1.5079845649147259,1.4048058893963842,1.511996823198848,1.3887322989154829,1.6242271622319555,1.490694841255931,1.4535710025292898,1.4626071573487762,1.5640622457466713,1.3838029728935086,1.5077711375857954,1.4441461249177803,1.504261233545429,1.4252294533023104,1.3855856112848028,1.4107676005335228,1.4083632276099636,1.4776092863851784,1.50116360929463,1.4252673702491574,1.4236507815269366,1.4360737261692202,1.4421143868434527,1.462016571272847,1.3835979913375107,1.4328241400567965,1.4285400010351428,1.4401061749253534,1.4350824048236954,1.4801525766138808,1.4116128983475613,1.4666508634415258,1.4771397013485914,1.4714443776284953,1.42154753386303,1.4727923405746526,1.4777540181978015,1.4894508402334428,1.4263870121361442,1.4959482990526813,1.446057530116769,1.4781949728258605,1.4524029168699568,1.4537874391764025,1.4576337241431707,1.4621493178552036,1.5018244064114614,1.556661312758174,1.3873031364925668,1.4056406782490605,1.4202501033163362,1.4584142447356014,1.4597515222702568,1.510149362707765,1.4449284768138293,1.466654741503222,1.4464014530969698,1.449132841285607,1.4580606441656427,1.448554541968563,1.6033859893114104,1.5874131542583945,1.4613215002331152,1.4766182783697948,1.457783210414024,1.5086416332692945,1.4152361063810412,1.429332598561144,1.4360815878652164,1.4098785919259176,1.4385419076395412,1.4179546269465078,1.4161787817615479,1.4818821143903984,1.4807216499026659,1.472312675882015,1.4806084445789782,1.4893845148969906,1.4742483062988558,1.4295907102381906,1.4543918755203562,1.391762812366052,1.403972907009961,1.4521712340577708
Mega Latias,Zen Headbutt or Charm or Dragon Breath,Thunder,30,1.8085919931601147,1.7559099831142368,1.8102503270058747,1.7576529186858567,1.9591158313069623,1.9622640510608331,1.448557940477638,1.4792538534153699,1.7219612552771464,1.788920461064644,1.494656929989921,1.504311280506082,1.7159611962068289,1.8270197246870712,1.48357412116709,1.515478049049809,1.5816328298614926,1.5701991260048664,1.5386080524840284,1.5158173152091294,1.782104742944056,1.7575185321523987,1.9713052854982671,2.0127704114790195,1.7829864707339271,1.8186558924841076,1.8708211827650711,1.8452687758118822,1.9285219342891133,1.856941581016055,1.848460812520495,1.8474541546493537,1.5218504219451965,1.5017628237550644,2.226603499281339,2.2403837897936327,1.480845156325016,1.4908001215029762,1.9521710781844523,1.991418441701866,1.6959564524745918,1.8210122637934958,1.8290858408177335,1.8306412187276109,1.4946944583423765,1.53262364063256,1.920975022321803,1.9027826715028977,1.8715921918778387,1.969020049280745,1.7767200756587438,1.831587388657078,1.8191190407172617,1.8701697030640112,1.9031710080344593,1.9521112764012238,1.8301777607650336,1.8691662204892399,1.9441609325778055,1.9798283398335574,1.838671085032567,1.943596981105719,1.8631041434046012,1.8914829385160667,1.4488364336039536,1.5050954096807732,1.916560541351676,1.9590645049404962,1.9074015234125548,1.9565806999978947,1.880669331434675,1.9958132358893785,1.8341684110333036,1.9430898510677923,1.8220273344048328,1.847931170432596,1.7648572284347352,1.8639998854566688,1.519947977700858,1.572685185000715,1.7804097233035348,1.8220438970908104,1.8580159611057114,1.922202629882669,1.8672897483322934,1.9642221156429507,1.8373268005673256,1.9190788188449879,2.196091012416854,2.2441745809598617,1.810995354849489,1.8849039988618739,1.5029281386908044,1.5685306737432543,1.4696127911009953,1.500762535161428,2.384181739559652,2.446551020867423,1.898171677214203,1.9803914689081588,1.8970024771581675,1.9498080497393988,1.8833484242048488,1.9238492877575197,1.865884939190564,1.938297330371342,1.9084588610911333,1.933459832534874,1.8781688199282138,1.9593238397024288,1.6945997473343881,1.7886959528850463,1.750378845788895,1.7997494787450863,1.950711725077062,2.0332260734851406
Eelektross,Spark,Thunderbolt,45,1.372824782030201,1.3320949471125791,1.3593744364219449,1.3300071874514785,1.4120445339455492,1.4200737276550566,1.483817704215175,1.498466552148208,1.379038215666101,1.4074725424176988,1.3891662004363732,1.401385513798487,1.4176505393610173,1.4371660281068448,1.5182328685204638,1.5346422506317647,1.4259248221326515,1.3693888380652415,1.509055693071223,1.5256399896592345,1.3518863297375174,1.3756460283695142,1.4264328169411502,1.4361187412866883,1.3861984589215437,1.3843379772364424,1.4164979873210306,1.4155391131277522,1.393034999829086,1.4181687760432091,1.411195749889173,1.4330689377254442,1.4137100039230706,1.4141687031984302,1.395888891912237,1.3691884939221102,1.3999071380366406,1.4316753329457905,1.4153534983495555,1.4351903716977636,1.373838127141975,1.3550110665448805,1.3790613656257178,1.4065545777217452,1.3791007774629107,1.3808327755346401,1.4030352518818463,1.4054292590549902,1.407814336028399,1.4899394307301213,1.3730219874664524,1.3681401391962011,1.390155538219508,1.4260364882491265,1.3917305862229883,1.4528605587049228,1.3649434019037814,1.4024161288566868,1.4012079058175717,1.4019774416677644,1.4028280657172008,1.46384503765033,1.4025337032715754,1.4305785796014154,1.4011392172241561,1.4207822040432012,1.3766203891772735,1.4432251589269418,1.397546472561829,1.4700670688095094,1.3851281371456234,1.464336948723613,1.4170608635422763,1.45798094795152,1.4111921941832668,1.4233031828048675,1.3863117024256626,1.4045001442183676,1.463184819816607,1.5429014624497894,1.3670645004390352,1.3948335759932067,1.3979931266736063,1.445035455596296,1.3949421844457917,1.464218711027328,1.3797602049486914,1.4295229987563949,1.3952020062059778,1.4428849728665691,1.3614249629653592,1.3949710616324889,1.5295894142308721,1.5539352613818371,1.4089499823831233,1.4527190743115486,1.4452648048583254,1.4982764435972384,1.3662362666836327,1.3918477243893221,1.3671745803455602,1.3730593058616556,1.4182990598446117,1.406856258592801,1.4137819357481778,1.4618127569425117,1.4125909313862415,1.4285562331166675,1.4419638337210987,1.4915353794120747,1.3982734769730671,1.4112597500236133,1.3498743642003157,1.3674110083660282,1.408994576275199,1.4375815679183928
Zekrom,Charge Beam,Wild Charge,45,1.0553175573282638,1.0349994955575221,1.0546072781418343,1.0346919230798235,1.0568289088818408,1.0759555462495232,1.0753462584877247,1.1264767306486259,1.015776859735539,1.0464447828330452,1.0491951255250254,1.063698857394994,1.0117987445091423,1.0772328211177196,1.1255763708409803,1.165845001327055,1.0090103208067456,1.005177705667455,1.1113730771671877,1.1541040918780099,0.992261208945496,1.0221072330499823,1.038873630195252,1.054336828366884,1.0286596401165642,1.0701879809551915,1.0550911896179695,1.067156809109792,1.0370583662745383,1.0401472158082297,1.051067561290505,1.0614569958277182,1.0266288010124174,1.0381065731082926,1.0258379535237816,1.0377208297354075,1.0035485425086346,1.0394650184246415,1.0454735417807406,1.0793306377293264,1.0398447286966364,1.0439911359216005,1.0543796898556883,1.0605925931143128,1.026079947841282,1.057934768620783,1.04534544103513,1.074766590085785,1.0684347508119851,1.1165858943626683,1.0145631269085034,1.0643450293478953,1.0515950822863147,1.0833967312259662,1.0829835580928437,1.1079287570865488,1.067587755445439,1.105763626858066,1.0360168825989622,1.0828975977609006,1.0635971683410732,1.126964060503978,1.0758359435972014,1.091573026407565,1.0220579672301124,1.0651282691503139,1.075084582120764,1.1261095030529178,1.0666657590255382,1.1127974954781994,1.0600213327550985,1.1439428086659977,1.0586075539876336,1.1203251085183172,1.035199003823021,1.0768427899567523,1.03234632083818,1.0831887570177996,1.0983363303798512,1.1660618450145097,1.054316959276483,1.079547866064592,1.050285295126242,1.1110846084699781,1.0810003574846405,1.1405162581497987,1.043668730871429,1.0970041302624913,1.062468682032696,1.1042229986210943,1.032937983110885,1.090412887960829,1.1165229696992836,1.1591912853151545,1.0291470843231723,1.0925672616004163,1.1150189738758682,1.1487258780597152,1.0317946467666905,1.0836370506069668,1.02599612621894,1.070156795604333,1.027924579963067,1.0473099422722352,1.0817624020055936,1.1470755125677896,1.0592362712103456,1.084666980581461,1.0528918589008371,1.1201410648948362,1.0080382676899904,1.0562975684121223,1.0384323303416474,1.0765138746505818,1.0293094241821397,1.1036400669893374
Raikou,Volt Switch or Thunder Shock,Wild Charge,50,1.1001166372760598,1.095036735722518,1.1001605569997792,1.094162337554375,1.104052148873141,1.1190687887874673,1.1723819697026494,1.1879425047460137,1.0976734976672449,1.1250415529552547,1.0896595177695914,1.1015337449840241,1.1213093831911505,1.1493145352555598,1.2178028229349664,1.242455576922949,1.0991642533142825,1.0618064995334173,1.172353127849322,1.198556070013793,1.0625443555938312,1.076705040434422,1.1076065965591373,1.122215199319695,1.08920737212498,1.1063121732104213,1.0964484090157032,1.113560986587013,1.092479111288085,1.0957221749780095,1.1098299119682136,1.1106155631343861,1.0911034316286927,1.0894494399450443,1.079998955364368,1.0792593212392443,1.0976667384885321,1.111219129708016,1.1022050029200807,1.1264551664308682,1.0951605964083726,1.0990716876114583,1.1332485016526135,1.1405729033994887,1.0932152292147714,1.1081055831207416,1.0990298948595387,1.1424928005703878,1.1207621228162838,1.1905048448246056,1.0842295894992677,1.1446285921296553,1.091655561520547,1.1475641750145233,1.134215544392545,1.1971799412547566,1.12330973931095,1.1703403286850442,1.1003077405437771,1.169212422948934,1.128183712377129,1.1745501782299939,1.098484511307486,1.1616526177036537,1.086873347139139,1.1369321187019745,1.1355576742551567,1.1893892304585036,1.1078859304314628,1.1638205590335178,1.1237093479516076,1.1867412728007276,1.0995785701268705,1.165313671991996,1.0798857010342622,1.1424635180531613,1.0945677594239025,1.1341534959155832,1.1661394441471526,1.258451073497834,1.0878695158734872,1.1300907927834505,1.1174878708988827,1.1777242201223024,1.1445849588522599,1.2030559015681217,1.1131531905702003,1.190054115888765,1.0996176236987205,1.148186683570657,1.1041101306741044,1.1594386437203161,1.192984771678824,1.2467785441329065,1.109480285390356,1.1339947554390772,1.152817149942063,1.201203801162459,1.0933383045849037,1.1557643751504787,1.0907186211624698,1.1407945225555531,1.07828993563918,1.1187510921684114,1.1253923515571174,1.1819616500119048,1.0977225302858216,1.1531431013168065,1.157097481662706,1.197745838120907,1.0609970441313992,1.1318176941726452,1.0881024757927937,1.1385642346439662,1.110664668194187,1.153010667478986
Shadow Latias,Zen Headbutt or Charm,Thunder,40,1.7645151676382052,1.7677073050765904,1.7664043745059252,1.767696680280517,2.1385906572065014,2.1614372984352612,1.4423492381377634,1.4847716302610563,1.7233853716334213,1.755150092748091,2.6483114352891652,2.5904035074784706,1.7039514752892944,1.7972896951599482,1.4469368980442738,1.4705350591919666,1.6649312891367893,1.6821155807767405,1.5191841321884187,1.5153497516203889,1.7628911638395646,1.7565091266479609,2.1862046110634283,2.2072672272673333,1.7623696301686098,1.8048995540630282,1.8404103056605292,1.8308918646306722,1.8763468623420774,1.8249438396924278,1.844310666899801,1.8513954801361834,1.497049674166545,2.580448818346482,2.1282306287021373,2.1220893821469,1.4744419638450883,2.6505493774527755,2.1589995461992393,2.1865814884158548,1.8286566462248932,1.8183338287280542,1.830297353040265,1.8329163355374702,2.498822144132041,2.608407795655148,1.9059701931801805,1.91759764199129,1.7848045460013369,1.859494589554171,1.7791576869845456,1.809227894573567,1.760616399119709,1.7810603268101084,1.7915778025093922,1.8530239560708108,1.8168400985314745,1.849786263710015,2.261468867485081,2.2297915065045952,1.8028560888674927,1.8966407238876164,1.8711634712865388,1.8798197780343378,2.4546101892945598,2.6262242963756424,1.8109696868250929,1.852430343128186,1.8909320422190847,1.8852216566081894,1.7768177353764731,1.8827409787698455,1.768858920190687,1.8296426499891556,1.8343744081304894,1.834328093573395,1.706469550525964,1.7595602921686309,1.4855295050032016,1.521923199371397,1.7548456795573373,1.794158986896367,1.8139330280174963,1.8815149320006035,1.8576920628788096,1.9266368244706007,1.7588143105137855,1.8230584351538468,2.142023421031805,2.1778675709167157,1.7271153869707785,1.7901587566787192,1.4380927828958197,1.5009634194003008,2.485221770135237,2.5522913663905316,2.180442159155789,2.242188882269529,2.138665951854333,2.2219779219045694,2.1384566230291875,2.1894533857703444,2.100596151998966,2.1433559907656243,1.8070429039119227,1.8663200104728002,1.7946026454931614,1.8250282634524022,1.8187467451854706,1.9117909566649518,1.7024165633307025,1.7700165582324854,1.7369392386692517,1.7674301108852783,2.120431038093615,2.2052638617195384
Shadow Manectric,Thunder Fang,Wild Charge,30,1.5455114090534277,1.2606290981408854,1.5396053924692845,1.2620203107512047,1.5298366216879689,1.3999720781482956,1.6151049803014332,1.471413657147523,1.3774830982893973,1.3516141073098884,1.3486805059745635,1.3013818640837436,1.3371914546963553,1.3068159809739628,1.695882404982542,1.5536136800394327,1.5688748851038343,1.3416908806288865,1.6175548424349098,1.5229582019452406,1.4544700334748835,1.407091903626382,1.4350210253220554,1.3554244599937837,1.4003754371936996,1.3165030858395574,1.4805924323979518,1.3471420490210366,1.420015562321959,1.3427507473906888,1.4148573729638272,1.3253298174781334,1.4514820579400551,1.350173584828437,1.3681581928503883,1.2956542428219053,1.458107972789363,1.4125779746784257,1.4025630881080253,1.3461949280078696,1.5292092153413508,1.3153510837963063,1.478815205061415,1.357477650491128,1.5502051216963126,1.3753434032562093,1.4243120432255878,1.3531660629161495,1.2590196270564513,1.2360686297706365,1.368785580599367,1.2645309918020382,1.318489492072684,1.3063289995644307,1.3067764770492991,1.271775031364098,1.3251235844439406,1.2565007731753288,1.314083734667198,1.3209451949783015,1.3151813319049062,1.2681304858720535,1.3184435590553363,1.3127660342252487,1.3113713015228,1.3504346160407197,1.3262177981860321,1.2640053602664862,1.304259537913068,1.2871410495077145,1.227846101598531,1.2750949345422478,1.2752076665288496,1.3000428193007187,1.3497108854726783,1.317158155455898,1.3525924550584851,1.3129502551706729,1.3344256648123893,1.3061177203745635,1.3364039572554767,1.2824084166322878,1.298513107139886,1.2523699347094868,1.3335429762409639,1.2907231625622546,1.3095155657133422,1.2610446800535562,1.3174637415339339,1.2993979629110712,1.3529057550434478,1.3068389799449216,1.4455756200372296,1.4409182071813131,1.3307101595933715,1.3360835658141845,1.3103698790714398,1.2833525782870299,1.292896006656612,1.2919864297930788,1.3074441117968993,1.2849647863489895,1.3316207752192613,1.3053210895535146,1.277226806482345,1.283649620846765,1.3879150828644782,1.3050213632580745,1.2743299690081948,1.2725874393105272,1.3556777045598403,1.280822288392128,1.3408926785452449,1.2889972615553829,1.344088840666668,1.279219224782043
Mew,Volt Switch or Steel Wing,Wild Charge,35,1.607064066193392,1.6435396862681222,1.6039564326509632,1.643452073617456,1.7039845574927146,1.7195597470746538,1.796672233742327,1.830129261371585,1.6547042050643341,1.711009327862133,1.7346732623412515,1.7348838415988623,1.6962826025229085,1.742880486549211,1.7853390708221557,1.8277845368512151,1.642822576188616,1.635514106196514,1.813484543806609,1.8279723895372508,1.657837980894723,1.690365804382903,1.6723479329233413,1.7197975390188163,1.6614985282659822,1.7051431622074977,1.6498159197214188,1.6899716891574923,1.748546512007177,1.7551755027551104,1.696176536906177,1.7322812849002498,1.7396456051028286,1.7349401877074173,1.6328749167738357,1.692519270864755,1.7703941895831659,1.7615324640614514,1.653276107994019,1.6772353123690837,1.5975928306035518,1.6264360693889177,1.7002736291251264,1.724134652293801,1.727222451100466,1.730059494273643,1.753929805900504,1.7991925295700382,1.6078654809333868,1.7084993750283806,1.577058615666866,1.6475327360346683,1.689925926249941,1.7335001306372322,1.708016536901233,1.766962231072808,1.7012228328906513,1.761414424489098,1.6680205628403915,1.7269455123023916,1.6779457515861154,1.7822775250197609,1.6516413024978618,1.7353800962401467,1.68895214696798,1.731600536348882,1.6977976835478514,1.7880748427371294,1.7336419523434266,1.790333532620136,1.7138792952801256,1.8348499230302404,1.6893559264210993,1.8060360221844123,1.6848854632067776,1.7343987031685741,1.661323635947115,1.7255517305164911,1.8194362816487912,1.8975438430118743,1.6670075141622935,1.725831959509244,1.7233776967931016,1.8029278936521496,1.7051881346185018,1.8194135253536545,1.6865302697972273,1.7971663707214343,1.6474027000154414,1.7222815849707784,1.6500056058371055,1.7320441268885154,1.7936512961170543,1.8876310034988792,1.6889536854292748,1.7103426139912412,1.7626630290582406,1.8370940384932313,1.6362026249705282,1.7173148006072787,1.6262391224563175,1.6924271865159137,1.6450863099133781,1.7088636889122313,1.7235054219199557,1.8122551283665889,1.601610202344208,1.6579726485926232,1.732916993986998,1.8418054998123046,1.6194528718366472,1.7172766843762186,1.6298153746204116,1.7004080935904642,1.6635383014751213,1.7376081515023358
