Attacker,Fast Move,Charged Move,Level,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Kubfu, Tier 5","Kubfu, Tier 5","Marshadow, Tier 5","Marshadow, Tier 5","Meloetta (Pirouette), Tier 5","Meloetta (Pirouette), Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Urshifu (Rapid Strike), Tier 5","Urshifu (Rapid Strike), Tier 5","Virizion, Tier 5","Virizion, Tier 5","Zamazenta (Hero), Tier 5","Zamazenta (Hero), Tier 5","Buzzwole, Ultra Beast Tier","Buzzwole, Ultra Beast Tier","Pheromosa, Ultra Beast Tier","Pheromosa, Ultra Beast Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Gallade, Mega Tier","Mega Gallade, Mega Tier","Mega Heracross, Mega Tier","Mega Heracross, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Mega Medicham, Mega Tier","Mega Medicham, Mega Tier","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Mega Mewtwo X, Mega Legendary Tier","Mega Mewtwo X, Mega Legendary Tier","Venusaur, Tier 3","Venusaur, Tier 3","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Breloom, Tier 3","Breloom, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Gallade, Tier 3","Gallade, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Grotle, Tier 3","Grotle, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Heracross, Tier 3","Heracross, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Ludicolo, Tier 3","Ludicolo, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Medicham, Tier 3","Medicham, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Monferno, Tier 3","Monferno, Tier 3","Parasect, Tier 3","Parasect, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Tangela, Tier 3","Tangela, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Toucannon,Peck,Drill Peck,40,1.5224638277385292,1.4792243627742423,1.4978768511574776,1.4552799575355793,1.5215103478557492,1.479531422695707,1.40994776133449,1.459444167823058,1.5648112563115575,1.586106769962359,1.4860666026190563,1.5487752567735216,1.5874117727834889,1.4931965458839183,1.5348574205137597,1.5626460957770756,1.5403756820348522,1.5366089619033814,1.4068662151588118,1.398101963035116,1.5548335563011821,1.5619503890308621,1.567253395686952,1.5846218459459722,1.6892765240948482,1.5474902725602775,1.5557648150921408,1.562741695918983,1.8027721099349545,1.5727753582609019,1.5878332440159915,1.5684323010845544,1.561570846270535,1.5165159064179567,1.7224967317085595,1.4236817064537521,1.5438707900802253,1.5503638353630835,1.524792889929576,1.535650635783584,1.7595859708248032,1.4483819160790017,1.5173407215348147,1.544092302976267,1.5164701650544803,1.5778772455568968,1.5501270148758306,1.6270491385004031,1.5741286321753425,1.6184222705725968,1.6511172953868196,1.5270184134039873,1.5377727033577655,1.5274502548908484,1.4628629927502645,1.4921726934167066,1.5283273632319376,1.5272167183717045,1.5167422374605555,1.5729786149664915,1.5098628562749357,1.586014428850754,1.5465277166281346,1.5214934131227638,1.4744111407405243,1.452625567305989,1.5282254955217829,1.5407448551301188,1.4414513277473406,1.4344127345828455,1.4961320137457756,1.5073983712943164,1.4886324640378954,1.4830092205273904,1.6114381916728755,1.5679981060561121,1.5074870501366728,1.552668418836036,1.4767183702613793,1.5405294947219415,1.5495103682143334,1.5993592203327434,1.4861357372296573,1.5260784137892631,1.5158122607303668,1.5864534542509405,1.5401299300676223,1.5769823487473533,1.538695774037624,1.5322773088121187,1.5622717780521964,1.5611138346580686,1.532865092463716,1.5775163811362996,1.5028414639624728,1.5294329791170496
Talonflame,Peck or Fire Spin,Brave Bird,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7556336023936594,1.7728555666723098,1.7694026738368247,1.7667363984154993,1.715358010879491,1.8117457534944277,1.7811796082266882,1.853337723082896,1.8396371980717976,1.840463561308167,1.8879444503334615,1.8857101596389723,1.8174304363466989,1.8898765764312238,1.8915537072732747,1.8895470583501461,1.7609304269947181,1.7994604446700735,1.73894940451916,1.8244291879007977,1.8346493039208862,1.8703232904185827,1.8620529393715723,1.8287070814298156,1.8547233565723027,1.911504768836434,1.7871735904894566,1.7853345695053688,1.875240921248198,1.8179114377859318,1.8742321319047028,1.8412216067570741,1.914000028473669,1.9296779717019186,1.8049578646583557,1.9180904229319014,1.755039380345962,1.8563220984631346,1.7842191628684716,1.8222229501445966,1.8228059370889351,1.899074639860719,1.716657056324827,1.8128958714938577,1.723839151278249,1.7922704385365185,1.8736185763115452,1.8691217774280626,1.7989371691431244,1.871677985527998,1.7400334773421824,1.8007709017769067,1.7386483877328744,1.7456912305174581
Honchkrow,Peck,Sky Attack,40,1.3167863008410183,1.2618494479028546,1.2968507848981354,1.240418295919192,1.3141472617226617,1.26130375909296,1.3965498754063057,1.306648780384863,1.3358157947545413,1.3489942048197903,1.2889736907911988,1.3193789856099745,1.3796401822193143,1.2649289007789133,1.3351857800042537,1.3397533707796303,1.3163054932141023,1.3314535698899062,1.2033606810684376,1.224377027781233,1.429453071658116,1.3564604247340435,1.3888146957839849,1.37834467737473,1.5917745298267172,1.3781831865610719,1.3489377990841878,1.3788703757081004,1.5912416956701,1.3636322877445368,1.318368096968637,1.3018256650950595,1.5169066769826127,1.3345749440186334,1.4871235075797207,1.2175086939368536,1.3180982158783432,1.3243897142074974,1.380184179144031,1.3726911685114909,1.612298898633459,1.1872609875898255,1.304080877295006,1.327987842075752,1.3176922553937027,1.351827695379843,1.3291309723356886,1.376812483081288,1.324118579378289,1.3689675312410325,1.3775266389081573,1.326355594579049,1.3310153057982117,1.3375218938052864,1.2835025663596236,1.27990988618092,1.2872188999468144,1.3098654746381815,1.3542982627163747,1.3725589608209932,1.319607140832074,1.3866226803934123,1.345519649695664,1.331563697050696,1.27769828299373,1.282390197892866,1.3192375057821406,1.3213895225074754,1.2705002718573037,1.2626870136479051,1.3271162727222086,1.2950830799713193,1.3087551082488,1.2909369188040696,1.3408253315402834,1.3485771025431732,1.2968384712698469,1.3377436456425558,1.2795459411707817,1.3317945784120933,1.3375969046660863,1.3780081392120342,1.2867338112210593,1.31355717214764,1.3320868672269184,1.375637061386087,1.3606118883170963,1.3591823479648266,1.3038183897538558,1.2980794265183206,1.3189904158764303,1.323927050923466,1.3519993656847538,1.3597532469744131,1.3997478191261639,1.3364112341545782
Unfezant,Air Slash,Sky Attack,50,1.3232911002799157,1.3006159001903772,1.3018976468628216,1.280659756233929,1.323485136890845,1.3021330531244202,1.2267191733982625,1.238888404088521,1.319584932126055,1.35042039887218,1.2520829365849562,1.323578383383965,1.29443849139145,1.2784320252639294,1.3236972063300962,1.346458359802459,1.3021341396256167,1.3249927768724679,1.21153892653981,1.2138148093151333,1.3476031732657265,1.3648661778266793,1.3173957906072227,1.3522931471659354,1.367847835270757,1.330678122165309,1.3367931748091808,1.3574192308377875,1.5914677378376787,1.3457168250976477,1.3172042458459219,1.317653859565197,1.2830513919426059,1.295120183252323,1.3249805239169323,1.2378935347810855,1.3161683229622876,1.3422369664057874,1.3182410954370853,1.3349711624730463,1.5086691773371161,1.2571648641199065,1.3173035328161615,1.3223120940692004,1.2980512953145826,1.3614743490668164,1.3214747236266138,1.3969434782587566,1.3295588420057096,1.388786219027197,1.3612755890704993,1.2962542083097979,1.3113730233440892,1.3334558411585749,1.2546989114469578,1.280424412352201,1.2986216923053533,1.3155242003482064,1.3302871321331853,1.3668678371601166,1.3189507905660944,1.3962116476641446,1.320155286691924,1.3229858892321413,1.2647359719319065,1.267335841497635,1.306282155773443,1.3384230380978377,1.2407550247734533,1.2586123414353598,1.28529019598914,1.2980660569939588,1.2698786967405302,1.2802131055873747,1.3640256436532192,1.3367905607414545,1.3173536838908375,1.347508814616744,1.275666925369084,1.3287292386498526,1.299261418762303,1.3458669711461968,1.2759949382393159,1.3321095062405188,1.319633653703281,1.364010965559581,1.3467177168998399,1.389916087611019,1.3014025255359678,1.3247434510343923,1.3172880694250264,1.3370822210219575,1.3170558104027335,1.3743511041095533,1.3277287646583065,1.3449223296259125
Fearow,Peck,Sky Attack,40,1.9219671100512765,,1.8905561575071108,,1.924071443868121,,1.9257414166094888,,1.8195475340585927,,1.8012593325865844,,1.92572778499773,,1.8471901421742798,,1.833555064565027,,1.601978005535341,,1.9377161574068718,,1.8251207150319044,,2.3189598328693517,,1.8257446540061655,,2.1730750042417246,,2.0317720179848773,,2.0393347296832105,,1.9621238837768578,,1.8448347126366167,,1.8453232050954977,,2.3057517478155876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noivern,Air Slash,Psychic or Hurricane,45,1.7978761310083973,1.7397545067412665,1.6891837464704242,1.6808503878652343,1.7930906434427136,1.7388971691937651,1.5438228163022967,1.593427875108581,1.661486578249122,1.6790826223646527,1.5941457888290664,1.6760516899503457,1.6292418591387443,1.636950332240368,1.6738150879797433,1.7004033647872236,1.592464613078574,1.629681137340342,1.5279976787132685,1.52404692813433,1.7418778155300494,1.7746098608678575,1.6850325139430542,1.7228882296725363,1.7032999730328404,1.6848867017717464,1.6816544214412708,1.7328143307912682,1.6340174011810018,1.6531857110581105,1.71582366628225,1.6835593824998112,1.6548769559662846,1.6570458746247338,1.5275028689760433,1.5291942849307867,1.6729753018758418,1.7033606068395553,1.6679439031159298,1.687543302435748,1.8335509054013883,1.6229708010569706,1.675257442188119,,1.6711628589880971,,1.7136727006225112,,1.7285996749623804,,1.6046152134380351,,1.6420865519217367,,1.6002796304837423,,1.6644032622793978,,1.7070911437107976,,1.7029286158584542,,1.6190177365936513,,1.5894134429986424,,1.6638898642721114,,1.5525281640901765,,1.6163209100382625,,1.6317847436057922,,1.671823502700253,,1.6406868350200412,,1.643265501334972,,1.7276538229963156,,1.6145707801586422,,1.655043136668206,,1.6886157492362284,,1.631087955329012,,1.6758208524991343,,1.7019997776966775,,1.6554603437547528,
Unfezant,Air Slash,Sky Attack,35,1.4818256466228021,1.4348534369261676,1.4608595983738788,1.4152522249222192,1.4888310911199492,1.4371084665948641,1.4167378182500532,1.4228444777530815,1.513322326747625,1.5268859673126702,1.4482429396027792,1.4750112712030952,1.5766102616121156,1.4448835053913716,1.5094844142525519,1.5352718057523735,1.503267504686068,1.5080251636345754,1.3699740227215345,1.3727735290842658,1.5194862501339905,1.5196730946998902,1.5301428320517356,1.530285161533164,1.6985792080438133,1.5097492658976401,1.5022936473065194,1.5224672895444507,1.8369341473342191,1.5718033879292386,1.575841024609756,1.527516466455291,1.5315705148797827,1.468696897168097,1.689830042119788,1.3937025355855168,1.5304092858178306,1.5193273289585787,1.5466792841147385,1.5422621884614296,1.867364400199948,1.4418864956128394,1.4578988309897662,1.47200091482326,1.4745961013017534,1.5094880253255458,1.4815913965221201,1.5587834662449522,1.512842300276118,1.5443364705838587,1.610307893089312,1.4927906419744028,1.5200179366985762,1.510212547841459,1.4371955957699964,1.4265599882404878,1.5156929631909375,1.5090883627807827,1.5047076374044777,1.5111493938218357,1.469421744283876,1.5415706806461023,1.5185696787817085,1.4939668124914385,1.417466909092825,1.4114204162466462,1.5191675090601875,1.5086823916672287,1.4184661308711888,1.3977099617627298,1.5031413739273913,1.4675725978653296,1.446295060179324,1.4323765787969156,1.5423501706640534,1.5156982603774658,1.4748715848677783,1.5005056453993237,1.4201142171974397,1.466753538072319,1.472699791294256,1.5050111840073372,1.4534891550724545,1.4781179160013653,1.4634618026988102,1.5100677664792526,1.5022783267467827,1.5229243094158558,1.4878989824184485,1.4800898524059964,1.4960565028870962,1.4844591059777787,1.5090083202603477,1.5326454077059415,1.4613600916640854,1.4889979283209516
Tornadus,Air Slash,Hurricane,50,1.3302650181743045,1.291753425861038,1.3070500248458452,1.2688956347898057,1.3261619601509538,1.2910189072440181,1.2034056940658724,1.2175843937628439,1.2602548744174924,1.2865562562203428,1.2327797616041676,1.3338179899961606,1.2710398454869456,1.2732030070693559,1.3258268780618134,1.3097213917186041,1.224989024432101,1.2660463571104006,1.1946635873840068,1.181456417924997,1.3089207171923722,1.3401584667156115,1.2818221890549089,1.3000190296152643,1.3098174266755567,1.2976347394868508,1.3093027265328727,1.352927454432514,1.481738825802697,1.3138211433931513,1.3213460174094442,1.325474639970027,1.2748517026383437,1.240249314054958,1.2394037035788494,1.1938092830994003,1.286142138025174,1.3251000863849645,1.343897149999308,1.336219063685152,1.249590380378897,1.2401500871540703,1.2829220178835776,1.3027583875215034,1.2907650668749202,1.3466262231831982,1.302923067427476,1.3571776405219007,1.312017954008073,1.3770621381225567,1.3059299062672312,1.277545792849089,1.2864414451154176,1.3315008924910934,1.2355595355714795,1.2675449623659503,1.278287963154785,1.2938848154717453,1.2902676443179384,1.346209690750989,1.3145742068925355,1.3643529161559094,1.2495742086372232,1.3116295544323062,1.2225826847085879,1.2515366458287986,1.2749558137804613,1.3300300651296735,1.177921082242393,1.2119530144753714,1.2633435537357312,1.266334492848511,1.2681678772111251,1.2734235646122256,1.2908827756844359,1.3048983831108434,1.2552742828502181,1.3182839204763017,1.2327024554917168,1.2991733230814682,1.277719289214998,1.3167535494014917,1.2485575350151075,1.2967126665756739,1.313311716561002,1.3628131515003366,1.2712307598352135,1.3343937705423914,1.2560652141909845,1.3088281901396996,1.2773489899722101,1.3257113653459014,1.315725927470886,1.3639695023280505,1.297806794955733,1.3129245133412486
Staraptor,Gust,Brave Bird,45,1.313336299035964,1.2502232348354159,1.289425480202581,1.232396430997699,1.3083862725324271,1.252056649433139,1.1903716365548604,1.201587236404059,1.292693998674345,1.3067017539592292,1.2253312760218769,1.2836404799555114,1.3286179976196808,1.2551954090871142,1.2771070716731932,1.31103182040603,1.2591893806706034,1.2847283873522526,1.1885720289042039,1.1594515687218439,1.3447813596080134,1.3139662371357517,1.2885348400321333,1.334332017314594,1.5042868054066327,1.301353604152338,1.2881083637044946,1.3170860559765694,1.5769360945715596,1.3284816867383027,1.3322008480613807,1.3138573315101145,1.2536720462432123,1.2522238010248765,1.469840128406381,1.2236139321226034,1.2849095760131102,1.3198139516836984,1.2848985495208471,1.3089669579754601,1.4927725394492777,1.2929570072984584,1.25110601203204,1.2634920014625644,1.23379912938603,1.2944276216346788,1.2100174569517497,1.2840238273783515,1.2614395842115793,1.3195057913073152,1.3222124721814092,1.254191915785167,1.2626743329897618,1.264116995492881,1.2162475582573804,1.2519723503232443,1.2534560844246527,1.2550122756800928,1.2524153626656744,1.2911801812946628,1.2418431393316018,1.308744721655723,1.2856589804165195,1.2859318632788517,1.2211775168687018,1.2197271297204904,1.2424750599546444,1.2870588377256567,1.1764123014147307,1.191098970518292,1.2044362589575304,1.2337666801134342,1.2169272989638011,1.2322541096363215,1.3151209122488978,1.2965019875214145,1.228432859503044,1.2723189351092379,1.189932835206881,1.2535912594830154,1.2440430420499957,1.293054372681697,1.1964773157597886,1.2670439490754255,1.230484813538151,1.2605103306980634,1.280146121567578,1.3193102264513448,1.2423394347083445,1.245993220408717,1.2704950678822047,1.2832462302580194,1.2382846240629246,1.29340522727768,1.2528207976875423,1.2778532404015484
Staraptor,Wing Attack,Brave Bird,45,1.385625936585947,1.2961214616654888,1.3630124572923676,1.2775278752188364,1.381821936588169,1.2981079236672362,1.2499817201743686,1.250230736457387,1.3380436655376304,1.3562560176429692,1.2614131198629324,1.30540737869843,1.311551631149268,1.2437091252212686,1.296232057127882,1.2839701347510153,1.311961563228236,1.3200702282661982,1.2375955671791705,1.2091883811655295,1.319335740437372,1.3100552988248655,1.3177413076931737,1.338565714077806,1.5633526424858069,1.3131914114790166,1.3415500566345693,1.3515465244414058,1.5935314577730815,1.3477075785774002,1.310609199058893,1.313255435900542,1.3102529728793866,1.2772208083634908,1.4594550698301747,1.2295260697890662,1.321952073858875,1.339080008212769,1.3428867323644136,1.3355094146334714,1.527591574896141,1.232177601328818,1.3218012536858395,1.3222617083203274,1.276739651752264,1.3340665603272712,1.2568080653838658,1.333118806900939,1.3072096901861534,1.3472756919985316,1.3764795621877908,1.2764209657054815,1.299944376631464,1.3091422331762539,1.2362292985169674,1.264515624207188,1.315439571847392,1.3122842763352929,1.2983417210312387,1.3319044260533013,1.2769688294390917,1.3335612619974364,1.3039366844405362,1.3134386043770014,1.2542208487712303,1.2336122186675031,1.2920435838333955,1.3220878274626209,1.2301061790514238,1.2309792009338767,1.2355657401571882,1.2332148757620374,1.2793494800180072,1.263948784903133,1.3535446084514595,1.3430411428203644,1.2652093623844043,1.3011161010038752,1.2452834764215923,1.3176337052842175,1.2967685861979676,1.3289226696865046,1.2566122842875822,1.2997487289751972,1.2553457135852337,1.2931750322693996,1.3020357774650317,1.3468163322867321,1.2628422983238736,1.281825121773571,1.299383634790252,1.3114976101829794,1.2900159256342283,1.3434589261650827,1.2943697886663659,1.309021988158793
Staraptor,Quick Attack,Brave Bird,45,1.5188397286881052,1.4268369900929423,1.4924126425326694,1.4012818463300714,1.5127248540355431,1.4261651734360852,1.4063057128304985,1.3896472877700838,1.4479849637471853,1.4904522429718998,1.6829278235352454,1.8057694565911135,1.529024825201753,1.4400466767991138,1.4634738844639579,1.4357256426965168,1.4404736168863403,1.4539940565442817,1.5576386546997303,1.5262574716606168,1.5184353134386699,1.510706040055175,1.6565535953277715,1.6907285070704055,2.142739634637719,1.6379209805685246,1.4946326443384128,1.5238609052441385,1.8138802638045064,1.5195023731680366,1.5042076398501243,1.4911920992900933,1.6575295698615664,1.6369698170655416,1.5886861422173133,1.3346257981789367,1.4524683843424961,1.481084818394878,1.4846612142678686,1.4818163554824264,1.814606054284707,1.4140630208541551,1.4877437546736147,1.5037822784704709,1.4203932982336713,1.4854752207763304,1.4325473979081786,1.5310323804099177,1.5008864385654042,1.5611630266071919,1.603386671954207,1.4484289276234008,1.6003557235186032,1.62802907333772,1.4028216368184476,1.4268045188225362,1.4727080057667434,1.4705441203329668,1.4501606759965928,1.5047594219691809,1.46672435902566,1.536892197560387,1.4869566696682133,1.4738792165973795,1.5338968495137895,1.556288235015157,1.4586865581021276,1.4774461351691217,1.3587809753683444,1.37048054140728,1.4049789699146125,1.3934101675031874,1.4199041450922665,1.4086754933859058,1.4737393802112746,1.4474964081652992,1.3940611594206724,1.474784997390684,1.3943035748568195,1.4814319828361453,1.4488387038406223,1.4889944844281804,1.415507779846437,1.491111136525491,1.560709810670509,1.6441900129880243,1.4485553109497784,1.5073410369126392,1.390493786446089,1.4205130529310837,1.4219633952461206,1.4504222082175637,1.4504541012307803,1.5146404317006004,1.4591159561142497,1.4532997212443353
Staraptor,Gust,Fly,45,1.2118315392202106,1.187748396754659,1.1937990854668676,1.1663310323428258,1.2153050926062896,1.188360521187011,1.1155607229571227,1.1522568597826155,1.2235258168285226,1.232377604942626,1.1614396474988273,1.2136664174123508,1.2266970628317042,1.1812022452825315,1.2019301649622727,1.2377134602468733,1.2016418015197257,1.2159758675821426,1.1152732162214463,1.106013158960918,1.226879981391305,1.2288028423307267,1.2099695552331313,1.2543943491204104,1.3809240808057592,1.2314988783844214,1.217263250730687,1.2484973292764783,1.4098197245032786,1.2485702310926772,1.2221141903793185,1.2263138175557762,1.1753489916590976,1.1922722381793256,1.3266968235258807,1.143257635183604,1.2106844674660644,1.233085818585108,1.2049089388093324,1.2392698129862152,1.3666306467917113,1.1840646770670424,1.1975800426308922,1.2160845532444917,1.1779046771253905,1.2383859153395633,1.1847457734202358,1.2653530537272681,1.221846156863879,1.2774133011779105,1.269891222292175,1.212980496757569,1.1844622568920038,1.2175397197599287,1.1462126835499664,1.1873763213060584,1.192812267837215,1.2045879985811274,1.1952767165753317,1.2452877705881817,1.1775603173059879,1.257183094586465,1.2114961538373918,1.2141009222846448,1.1542808827862834,1.1541368396562337,1.1944039130688673,1.218991219765604,1.140205914999231,1.1501059675982164,1.164713018919559,1.1773499156748781,1.1635585878526313,1.174538370862909,1.23619638793713,1.2337540663958506,1.1725734027394472,1.21727347008552,1.1480068767048017,1.2115435488550614,1.1904853890381129,1.2405639422611972,1.1468995994349316,1.2249867545358166,1.1785389997474633,1.248380707565242,1.2055076957256856,1.2505684801951826,1.179698544117165,1.1943902192856424,1.202978484902751,1.2256365740789832,1.1955412252721889,1.2563413670775372,1.1995041537318278,1.2195108398265369
Staraptor,Gust,Sky Attack,45,1.262987512643941,1.2271275891645477,1.244234923905477,1.2036605490000358,1.2614923926454171,1.2251966716635863,1.1600052244369043,1.1889296691551186,1.2695142913319593,1.2837599145418688,1.206346371828624,1.2557742936256402,1.2818297074622103,1.227430138506,1.24324157892569,1.2816754757660158,1.2444588750465533,1.2650118105819332,1.1589916925920223,1.1444689453995067,1.2752886441401399,1.2813615020542153,1.2581808368371472,1.299560499649117,1.4284367712144834,1.280342229165108,1.2597919592982405,1.2895954782542554,1.464421819959227,1.2920403267138987,1.2745449356080998,1.2712410020756524,1.2255184405427504,1.2344531410094703,1.367983009171896,1.1942022094499207,1.2561741538126594,1.2800872148636027,1.254026590909241,1.2841795066010877,1.4459401593150554,1.2500092729886707,1.2438106488822804,1.2550841799158818,1.2207320791786338,1.282392960763083,1.2230909496494273,1.3040209308462685,1.2652275525438312,1.3152361511095192,1.3132312989083423,1.259726045949632,1.2365382553623374,1.2706371400849985,1.1880535194635322,1.2304249634605653,1.2426818439942482,1.2489891911532887,1.2340569377927957,1.2839967327037891,1.2239743082408323,1.2976364877366346,1.2522396452344502,1.2613789924966625,1.1970873293522102,1.2014197697498685,1.2364399628428502,1.2646054937160711,1.1872351295920522,1.193171522912432,1.2070828949529657,1.2179566326716922,1.2110434616892487,1.215585521820021,1.2817169978312557,1.2781950496746883,1.2165748897288802,1.2625536503763903,1.1844676544191202,1.255539447467451,1.2284868365637487,1.2821367225399083,1.1945128346597325,1.2672669068183064,1.218788617973632,1.2953829601977898,1.2510386767267858,1.29356824220497,1.2255310176265517,1.2398978561294358,1.2437459392452124,1.2691128524845434,1.2391312810988888,1.298761016054365,1.2408625026092188,1.2632846080723499
Crobat,Air Slash,Shadow Ball or Sludge Bomb or Air Cutter,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.053032522191111,2.1072527771019995,2.1399907909840143,2.2317030954817283,2.1225779815934134,2.217882780845758,1.7398714899124537,1.8222056732947487,2.1558904263749623,2.1040952385547933,2.0396203608832946,2.1301697567671782,2.064795330705877,2.0840504868472287,1.8750348544974138,1.9062861604752523,2.104202715768466,2.169132593050113,1.7298414883351547,1.8213400826213382,2.0661552003202885,2.1356107479991646,2.0043614972865376,2.013154740118428,2.109435206581139,2.154508274952197,1.952458944260779,2.0024572106554377,2.061827348376242,2.087229996000339,2.019470053350711,2.034628749668478,2.1436351636168207,2.167766968823705,2.0656226115371146,2.1624853597129725,1.8312602336212742,1.8751992594021811,1.7223127965633742,1.7824637260682519,2.056883510351022,2.1516897172124128,2.1024197633497317,2.172244727494752,2.130692010554585,2.227451788269345,2.0708530289267277,2.118169381781761,2.0767113745924823,2.138390820062298,1.74542270317544,1.8321093527256056,2.1213735468433463,2.171149230711221
Shadow Lugia,Extrasensory,Aeroblast+,45,1.2030980602367665,1.197675412880496,1.0374406646893004,1.0272196187396256,1.2033921318794916,1.1974471135392748,0.9722927464168976,1.0061512041015253,1.025020523329705,1.0583998694614882,1.047043902628974,1.0683355551242448,1.0341493830544557,1.0255167992292233,1.1853692789435424,1.2429378629538028,0.9881120640061309,1.0309199165190879,1.0782529224722524,1.1113666568051395,1.0897287498091883,1.088984391772819,1.1770310449719281,1.2586444710329732,1.2093641653913914,1.222998253774515,1.1126068021779083,1.128854088164406,1.0956755067432433,1.0631657639631862,1.1695538452903107,1.1815214103160339,1.1693240372591414,1.172685692102823,1.000808382496064,0.9884496970625266,1.1587830012928104,1.2376762390691765,1.0648154648778108,1.0747002861668866,1.1194695790363727,1.0990856562645877,1.0685346443664618,1.1048666931781765,1.1088837574933346,1.1820955419834571,1.095292673669211,1.1244933620329767,1.2511306226122494,1.3251146433150929,1.0469393296548695,1.087179262090539,1.1291997290083202,1.21502771000988,1.0715252665131547,1.1106430807489678,1.1562505726975725,1.1965616605788363,1.1135549196332324,1.1478743653347927,1.270910535778656,1.2921429571192153,1.060996798009332,1.1168591885800851,1.1250703242576534,1.1574986988999014,1.0527631343743438,1.1080381349307409,0.9891212922029894,1.0129721878394813,1.030341248596073,1.0502388412237502,1.16040768226453,1.1786398326651146,1.0663942005958116,1.1041062404494568,0.9915711952912711,1.0867103896383221,1.1702342419674343,1.2290165956077046,1.282164160013976,1.3028663503324005,1.0335520941407539,1.0679707948871067,1.461723618674136,1.4874026231249593,1.2717876297144475,1.3223619108147415,1.0600957474232604,1.1089625155330813,1.0561349325563716,1.1268548620176835,1.238222639157943,1.2838413684509102,1.0630885175073388,1.1139403631382936
Dragonite,Dragon Breath or Dragon Tail,Hurricane,40,1.642117259264209,1.6124633473690577,1.6117789861094804,1.5843414517608154,1.6399022220846342,1.613514146585757,1.4657628276751427,1.5239075023712443,1.583348941198887,1.6261482422908295,1.5162273077674255,1.589986304195321,1.5376230497818981,1.5449186235992356,1.579017362642738,1.6378058647275318,1.5453778899553958,1.608085266715265,1.7730582171950922,1.8282967914866144,1.6489589891023033,1.6750067084877702,1.9765081100974489,2.030497183381361,1.9847166811276034,1.9724198667104418,1.6298493531977893,1.670292557164036,1.6506210060755566,1.6024172116440398,1.6257704185730324,1.6240839767647255,1.7977282825775707,1.8906444332778536,1.4957762939311035,1.4787316633318925,1.6322520393156672,1.6658914114591838,1.58873785636545,1.6026244654559456,1.7112730986841374,1.5049991478469082,1.608033788241158,1.6734542217603976,1.6022532122807072,1.7120735741733395,1.6086830353129056,1.7318764813744725,1.6471482776574091,1.70385457551071,1.5249636096321448,1.595049024256416,1.8977471024151946,1.988695462868752,1.5310916335479046,1.6013680219941648,1.595569049967241,1.6278191329321239,1.6518556910240751,1.722688123475647,1.5946436778125386,1.693769999984675,1.5486362443711101,1.6005401991123733,1.8534490096439482,1.9035879760516514,1.5970885377728188,1.6589681764716513,1.472205641975825,1.5333483475476013,1.5451938117375243,1.6008747415721778,1.6007650689417483,1.6272179782613938,1.58699903397146,1.6388755377371027,1.5478000032088302,1.667165563336158,1.527179757121253,1.6180913343030263,1.6045731203224487,1.6612593473032036,1.5575259567810418,1.6573310504569618,1.9178592586079337,2.0433371646409286,1.6139256085804403,1.6994571475571643,1.5570173205507245,1.6191947419274584,1.615372729253917,1.6782852783997069,1.6291551539853364,1.7041706776790435,1.5980998573476772,1.6409604125821984
